Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Porosity (vol%)
194,1195,B,5,H,3,80,40.7,80.9
194,1195,B,5,H,4,80,42.2,80.3
194,1195,B,5,H,5,80,43.7,75.1
194,1195,B,5,H,6,80,45.2,78
194,1195,B,6,H,1,80,47.2,73.7
194,1195,B,6,H,2,80,48.7,72.7
194,1195,B,6,H,3,80,50.2,70.4
194,1195,B,6,H,4,80,51.7,82.1
194,1195,B,6,H,5,80,53.2,76
194,1195,B,6,H,6,80,54.7,77.4
194,1195,B,7,H,1,80,56.7,69.5
194,1195,B,7,H,2,80,58.2,76.6
194,1195,B,7,H,3,80,59.7,68.3
194,1195,B,7,H,4,80,61.2,75.3
194,1195,B,7,H,5,80,62.7,72.3
194,1195,B,7,H,6,80,64.2,71.8
194,1195,B,7,H,7,20,65.1,71.7
194,1195,B,8,H,1,80,66.2,68.7
194,1195,B,8,H,2,80,67.7,78.5
194,1195,B,8,H,3,80,69.2,73.9
194,1195,B,8,H,4,80,70.7,67
194,1195,B,8,H,5,80,72.2,73
194,1195,B,8,H,6,80,73.7,72.2
194,1195,B,9,H,1,80,75.7,59.7
194,1195,B,9,H,2,90,77.3,65.4
194,1195,B,9,H,3,80,78.7,63.3
194,1195,B,9,H,4,80,80.2,71.8
194,1195,B,9,H,5,80,81.7,72.1
194,1195,B,9,H,6,80,83.2,65.2
194,1195,B,9,H,7,20,84.1,63.6
194,1195,B,10,H,1,80,85.2,66
194,1195,B,10,H,2,80,86.7,61.1
194,1195,B,10,H,3,80,88.2,58.3
194,1195,B,10,H,4,80,89.7,63.8
194,1195,B,10,H,5,80,91.2,55.4
194,1195,B,10,H,6,80,92.7,62.6
194,1195,B,10,H,7,20,93.6,61.8
194,1195,B,11,H,1,80,94.7,58.3
194,1195,B,11,H,2,80,96.2,60.4
194,1195,B,11,H,3,80,97.7,60.7
194,1195,B,11,H,4,80,99.2,
194,1195,B,11,H,5,80,100.7,55.5
194,1195,B,11,H,6,80,102.2,59.6
194,1195,B,11,H,7,20,103.1,54.4
194,1195,B,12,H,1,80,104.2,65.5
194,1195,B,12,H,2,80,105.7,56.7
194,1195,B,12,H,3,80,107.2,55.3
194,1195,B,12,H,4,80,108.7,56.5
194,1195,B,12,H,5,80,110.2,67.8
194,1195,B,12,H,6,80,111.7,56.5
194,1195,B,12,H,7,20,112.6,58.1
194,1195,B,13,H,1,80,113.7,56.9
194,1195,B,13,H,2,80,115.2,59.4
194,1195,B,13,H,3,80,116.7,55
194,1195,B,13,H,4,80,118.2,54.2
194,1195,B,13,H,5,85,119.75,54.2
194,1195,B,13,H,6,85,121.25,58.7
194,1195,B,13,H,7,20,122.1,59.7
194,1195,B,14,H,1,80,123.2,63.4
194,1195,B,14,H,2,80,124.7,68.1
194,1195,B,14,H,3,80,126.2,63.1
194,1195,B,14,H,4,80,127.7,63.7
194,1195,B,14,H,5,80,129.2,65.3
194,1195,B,14,H,6,80,130.7,68.4
194,1195,B,15,H,1,80,132.7,72.9
194,1195,B,15,H,2,80,134.2,64.4
194,1195,B,15,H,3,80,135.7,59.6
194,1195,B,15,H,4,80,137.2,63
194,1195,B,15,H,5,80,138.7,59.3
194,1195,B,15,H,6,80,140.2,57
194,1195,B,15,H,7,20,141.1,57.5
194,1195,B,16,H,1,80,142.2,59.5
194,1195,B,16,H,2,80,143.7,65.8
194,1195,B,16,H,3,80,145.2,62.6
194,1195,B,16,H,4,80,146.7,64.3
194,1195,B,16,H,5,80,148.2,63.6
194,1195,B,16,H,6,80,149.7,62.1
194,1195,B,17,H,1,80,151.7,58.6
194,1195,B,17,H,2,80,153.2,59.8
194,1195,B,17,H,3,80,154.7,60.4
194,1195,B,17,H,4,80,156.2,60.2
194,1195,B,17,H,5,80,157.7,57.9
194,1195,B,17,H,6,80,159.2,62.2
194,1195,B,17,H,7,21,160.11,60.3
194,1195,B,18,H,1,80,161.2,64.1
194,1195,B,18,H,2,80,162.7,65.9
194,1195,B,18,H,3,80,164.2,65.6
194,1195,B,18,H,4,80,165.7,61
194,1195,B,18,H,5,80,167.2,65.8
194,1195,B,18,H,6,80,168.7,61
194,1195,B,18,H,7,70,170.1,58.3
194,1195,B,19,H,1,80,170.7,61.5
194,1195,B,19,H,2,80,172.2,59.4
194,1195,B,19,H,3,80,173.7,57.8
194,1195,B,19,H,4,80,175.2,53.4
194,1195,B,19,H,5,80,176.7,50.8
194,1195,B,19,H,6,80,178.2,61.8
194,1195,B,19,H,7,20,179.1,55.8
194,1195,B,20,H,1,80,180.2,57.7
194,1195,B,20,H,2,80,181.7,52.6
194,1195,B,20,H,3,80,183.2,61.1
194,1195,B,20,H,4,80,184.7,63.2
194,1195,B,20,H,5,80,186.2,58.8
194,1195,B,20,H,6,80,187.7,61.2
194,1195,B,21,H,1,80,189.7,54.7
194,1195,B,21,H,2,80,191.2,52.9
194,1195,B,21,H,3,80,192.7,52.7
194,1195,B,21,H,4,80,194.2,58.2
194,1195,B,21,H,5,80,195.7,50.1
194,1195,B,21,H,6,120,197.6,58.2
194,1195,B,22,H,1,74,199.14,54.6
194,1195,B,22,H,2,80,200.7,55.8
194,1195,B,22,H,3,80,202.2,54.5
194,1195,B,22,H,4,80,203.7,53.1
194,1195,B,22,H,5,80,205.2,63.3
194,1195,B,22,H,6,80,206.65,68.1
194,1195,B,23,X,1,80,208.7,67.4
194,1195,B,23,X,2,80,210.2,64.7
194,1195,B,24,X,1,50,218,67.6
194,1195,B,24,X,2,80,219.8,61.6
194,1195,B,24,X,3,94,221.44,62.8
194,1195,B,24,X,4,80,222.8,64.4
194,1195,B,24,X,5,36,223.86,61.4
194,1195,B,24,X,6,20,225.2,62.9
194,1195,B,25,X,1,53,227.63,56.3
194,1195,B,25,X,2,80,229.4,66.3
194,1195,B,25,X,3,80,230.9,55.3
194,1195,B,25,X,4,103,232.63,60.9
194,1195,B,25,X,5,80,233.9,66.4
194,1195,B,25,X,6,80,235.4,65.1
194,1195,B,26,X,1,80,237.5,62.7
194,1195,B,26,X,2,43,238.6,61.7
194,1195,B,26,X,3,80,240.47,65.8
194,1195,B,26,X,4,80,241.97,63.9
194,1195,B,26,X,5,20,242.87,62.6
194,1195,B,27,X,1,80,247.1,61.8
194,1195,B,27,X,2,80,248.6,63.4
194,1195,B,27,X,3,80,250.1,62.7
194,1195,B,27,X,4,80,251.6,56.2
194,1195,B,27,X,5,80,253.1,59.8
194,1195,B,27,X,6,80,254.6,62.8
194,1195,B,28,X,1,80,256.7,65.8
194,1195,B,28,X,2,80,258.2,53.2
194,1195,B,28,X,3,80,259.7,60.3
194,1195,B,28,X,4,80,261.2,62.4
194,1195,B,28,X,5,80,262.7,53.1
194,1195,B,29,X,1,80,266.3,48.4
194,1195,B,29,X,2,80,267.8,53.7
194,1195,B,29,X,3,80,269.3,49.9
194,1195,B,29,X,4,80,270.8,47.8
194,1195,B,29,X,5,80,272.3,49.2
194,1195,B,29,X,6,80,273.8,49.7
194,1195,B,30,X,1,56,275.66,45.1
194,1195,B,30,X,3,101,279.11,49
194,1195,B,30,X,4,13,279.73,48.1
194,1195,B,31,X,1,68,285.28,52
194,1195,B,32,X,1,26,294.46,56.2
194,1195,B,32,X,2,7,295.77,52.2
194,1195,B,32,X,3,49,297.69,53.2
194,1195,B,33,X,1,80,304.7,47.4
194,1195,B,33,X,2,78,306.18,48.6
194,1195,B,33,X,3,75,307.65,50.4
194,1195,B,33,X,4,79,309.19,46
194,1195,B,34,X,1,78,314.28,45.1
194,1195,B,34,X,2,79,315.79,50.7
194,1195,B,34,X,3,75,317.25,47.1
194,1195,B,34,X,4,79,318.79,45.7
194,1195,B,35,X,1,80,323.9,55.6
194,1195,B,35,X,2,83,325.43,39.1
194,1195,B,35,X,3,82,326.92,47.1
194,1195,B,35,X,3,118,327.28,46.1
194,1195,B,36,X,1,80,333.5,54.3
194,1195,B,36,X,2,91,335.11,43.8
194,1195,B,36,X,3,80,336.5,52.9
194,1195,B,36,X,4,80,338,48.8
194,1195,B,37,X,1,88,343.18,44.5
194,1195,B,37,X,2,88,344.68,50.8
194,1195,B,37,X,3,88,346.18,29
194,1195,B,37,X,4,98,347.78,51.1
194,1195,B,37,X,5,73,349.03,52.4
194,1195,B,37,X,6,20,349.9,48.4
194,1195,B,38,X,1,88,352.78,44.2
194,1195,B,38,X,2,106,354.46,51.9
194,1195,B,39,X,1,18,361.68,44.2
194,1195,B,39,X,2,24,363.24,42.6
194,1195,B,39,X,3,26,364.76,38.1
194,1195,B,40,X,1,86,372.06,51.6
194,1195,B,40,X,2,28,372.98,31.6
194,1195,B,40,X,3,50,374.7,58.5
194,1195,B,40,X,4,114,376.84,40.2
194,1195,B,41,X,1,8,380.98,42.3
194,1195,B,42,X,1,38,390.98,48
194,1195,B,42,X,2,28,392.38,38.3
194,1195,B,42,X,3,51,393.83,42.6
194,1195,B,43,X,1,73,401.03,36.7
194,1195,B,44,X,1,67,410.57,33.9
194,1195,B,44,X,2,82,412.14,34.9
194,1195,B,44,X,3,35,413.07,35.8
194,1195,B,44,X,4,102,415.24,38.6
194,1195,B,44,X,5,102,416.74,39.2
194,1195,B,44,X,6,95,418.17,35.3
194,1195,B,44,X,7,16,418.73,32.5
194,1195,B,45,X,1,64,420.14,34.3
194,1195,B,45,X,2,51,421.51,39.8
194,1195,B,45,X,3,46,422.96,38.2
194,1195,B,45,X,4,110,425.1,35.6
194,1195,B,45,X,5,36,425.86,33
194,1195,B,45,X,6,63,427.63,35.8
194,1195,B,46,X,1,44,429.54,31.3
194,1195,B,46,X,2,27,430.57,31.3
194,1195,B,46,X,3,28,432.08,32.8
194,1195,B,46,X,4,34,433.64,36.7
194,1195,B,46,X,5,108,435.88,33.7
194,1195,B,46,X,6,60,436.9,32.5
194,1195,B,47,X,1,31,439.11,37.7
194,1195,B,47,X,2,43,440.73,30.3
194,1195,B,47,X,3,47,442.22,33.5
194,1195,B,47,X,4,96,444.03,31.8
194,1195,B,47,X,5,84,445.41,32.9
194,1195,B,48,X,1,82,449.22,34.6
194,1195,B,48,X,2,74,450.64,32.3
194,1195,B,48,X,3,28,451.68,39.1
194,1195,B,48,X,4,66,453.56,38.6
194,1195,B,48,X,5,84,455.24,39.8
194,1195,B,48,X,6,80,456.7,39.8
194,1195,B,48,X,7,15,457.55,39.8
194,1195,B,49,X,1,92,458.92,41.9
194,1195,B,49,X,2,92,460.42,41.7
194,1195,B,49,X,3,103,462.03,39.9
194,1195,B,49,X,4,56,463.06,38.7
194,1195,B,50,X,1,33,468.03,42.2
194,1195,B,50,X,2,22,469.12,38.5
194,1195,B,51,X,1,107,478.37,42.2
194,1195,B,51,X,2,44,479.24,42.5
194,1195,B,52,X,1,25,487.15,42.6
194,1195,B,53,X,CC,36,496.96,42.5
194,1195,B,54,X,1,4,506.24,37.4
194,1195,B,54,X,2,86,508.56,35
194,1195,B,54,X,3,78,509.98,39.1
194,1195,B,54,X,4,87,511.57,37.1
194,1195,B,54,X,5,11,512.31,35.3
194,1195,B,55,X,1,34,516.04,37.5
194,1195,B,55,X,2,27,517.4,38.8
194,1196,A,1,R,1,54,0.54,20.9
194,1196,A,2,R,1,31,9.91,43
194,1196,A,3,R,1,15,19.05,45.5
194,1196,A,4,R,1,91,29.41,24.4
194,1196,A,5,R,1,60,38.8,51.3
194,1196,A,5,R,2,70,40.4,37
194,1196,A,6,R,1,99,48.49,33.1
194,1196,A,7,R,1,81,57.71,39.9
194,1196,A,7,R,2,40,58.71,49.3
194,1196,A,8,R,1,13,66.63,28
194,1196,A,9,R,1,137,77.47,31.1
194,1196,A,9,R,2,37,77.89,37.5
194,1196,A,10,R,1,82,86.62,31.4
194,1196,A,11,R,1,68,96.08,37.5
194,1196,A,12,R,1,69,105.69,33.7
194,1196,A,13,R,1,125,115.95,34
194,1196,A,13,R,2,55,116.75,26.4
194,1196,A,14,R,1,50,124.8,35.5
194,1196,A,16,R,1,54,144.04,33.3
194,1196,A,18,R,1,56,163.26,31.2
194,1196,A,18,R,2,55,164.71,22.2
194,1196,A,18,R,3,45,166.11,36.2
194,1196,A,19,R,1,66,172.96,27.9
194,1196,A,19,R,2,105,174.78,36.4
194,1196,A,19,R,3,2,175.22,43.4
194,1196,A,20,R,1,97,182.87,23.3
194,1196,A,21,R,1,59,192.09,36.2
194,1196,A,22,R,1,12,201.22,19.5
194,1196,A,25,R,1,40,230.3,27.9
194,1196,A,25,R,1,68,230.58,48.4
194,1196,A,27,R,1,2,249.22,25.3
194,1196,A,33,R,1,100,307.9,3.2
194,1196,A,33,R,2,22,308.58,6.3
194,1196,A,34,R,1,8,316.68,10.3
194,1196,A,34,R,1,78,317.38,20.6
194,1196,A,35,R,1,8,326.38,24
194,1196,A,44,R,1,55,413.25,21.9
194,1196,A,48,R,1,90,452,18.1
194,1196,A,50,R,1,14,470.54,30.9
194,1196,A,51,R,1,120,481.2,6
194,1196,A,51,R,2,88,482.36,7.5
194,1196,A,51,R,3,60,483.56,10.4
194,1196,A,51,R,4,27,484.64,11.3
194,1196,A,52,R,1,61,490.31,4.1
194,1196,A,52,R,2,99,492.16,17.7
194,1196,A,52,R,3,59,493.26,8.2
194,1196,A,52,R,4,81,494.95,6.9
194,1196,A,52,R,5,97,496.61,7
194,1196,A,52,R,6,40,497.54,5
194,1196,A,53,R,1,20,499.5,10.3
194,1196,A,53,R,2,15,500.95,13.5
194,1196,A,53,R,3,72,503.02,5.4
194,1196,A,53,R,4,47,504.17,7.3
194,1196,A,54,R,1,97,509.87,7.9
194,1196,A,55,R,1,74,519.24,12.1
194,1196,A,56,R,1,61,528.71,24.6
194,1196,A,56,R,2,26,529.54,19
194,1196,A,57,R,1,52,538.22,8.5
194,1196,A,57,R,2,66,539.86,11
194,1196,A,57,R,3,47,541.1,10.3
194,1196,A,58,R,1,62,547.92,9.4
194,1196,A,59,R,1,71,557.61,33.7
194,1196,A,60,R,1,60,567.2,38.9
194,1196,A,61,R,1,81,577.01,32.9
194,1196,A,61,R,2,19,577.86,24.1
194,1196,A,62,R,1,2,585.82,16.4
194,1196,A,63,R,1,74,596.24,31.8
194,1196,A,63,R,2,37,597.36,37
194,1196,A,64,R,1,99,606.09,20.4
194,1196,A,64,R,2,70,607.3,25.7
194,1196,A,64,R,3,119,609.24,14.6
194,1196,A,65,R,1,32,615.02,-1.5
194,1196,A,65,R,2,6,616.25,25.7
194,1196,A,65,R,2,97,617.16,2.7
194,1196,A,65,R,3,94,618.61,5.7
194,1196,A,65,R,4,82,619.97,12.8
194,1196,A,65,R,4,146,620.61,25.7
194,1196,A,65,R,5,21,620.86,6.3
194,1196,A,66,R,1,131,625.71,20.2
194,1196,A,66,R,2,97,626.72,16.5
194,1196,A,66,R,3,92,628.15,28.6
194,1196,A,66,R,4,48,629.2,15
194,1196,A,66,R,4,104,629.76,18.7
194,1196,A,67,R,1,36,634.06,30.6
194,1196,A,67,R,2,84,635.92,21.2
194,1196,A,70,R,1,54,663.14,35.8
194,1196,A,70,R,2,35,664.45,37.4
194,1196,A,70,R,3,94,666.54,29.6
194,1196,B,1,R,1,119,1.19,17.3
194,1196,B,1,R,2,53,1.98,27.2
194,1196,B,1,R,3,8,3,32.2
194,1196,B,2,R,1,9,9.79,10.4
194,1196,B,4,R,1,23,29.03,42.2
194,1196,B,6,R,1,24,47.44,25
194,1196,B,7,R,1,100,57.8,34.2
194,1196,B,7,R,2,23,58.53,27.9
194,1196,B,7,R,2,76,59.06,47.8
194,1196,B,9,R,1,29,76.09,44.4
194,1196,B,9,R,2,27,77.57,37.7
194,1196,B,10,R,1,57,85.37,46.1
194,1196,B,13,Z,1,80,110.8,29.9
194,1196,B,14,Z,1,69,115.39,38.4
194,1196,B,14,Z,2,57,116.72,24
194,1196,B,15,Z,1,101,117.91,31.2
194,1196,B,16,Z,1,95,119.15,15.5
194,1196,B,17,Z,1,52,123.42,27.7
194,1196,B,18,Z,1,87,124.27,28.4
194,1196,B,18,Z,2,21,125.07,22.3
194,1196,B,25,Z,1,23,149.93,25.8
194,1196,B,28,Z,1,7,163.87,34.6
194,1196,B,29,Z,1,115,169.65,37.6
194,1196,B,29,Z,2,51,170.44,24.4
194,1196,B,30,Z,1,57,173.07,21.3
194,1196,B,30,Z,2,4,173.98,25
194,1196,B,32,Z,1,2,180.22,25.1
194,1196,B,33,Z,1,51,185.41,13.4
194,1196,B,36,Z,1,4,199.04,8.8
194,1196,B,39,Z,1,47,213.57,14.2
194,1196,B,42,Z,1,24,223.74,33
194,1196,B,44,Z,1,1,232.91,31.6
194,1197,A,1,H,1,70,0.7,61.6
194,1197,A,1,H,2,80,2.3,63.9
194,1197,A,1,H,3,80,3.8,64
194,1197,A,1,H,4,80,5.3,67.5
194,1197,A,2,H,1,80,6.9,66.7
194,1197,A,2,H,2,80,8.4,60.8
194,1197,A,2,H,3,80,9.9,52.3
194,1197,A,2,H,4,80,11.4,65.1
194,1197,A,2,H,5,80,12.9,51.6
194,1197,A,2,H,6,80,14.4,65.4
194,1197,A,2,H,7,16,15.26,63.6
194,1197,A,3,H,1,80,16.4,61.3
194,1197,A,3,H,2,80,17.9,65.1
194,1197,A,3,H,3,80,19.4,58.8
194,1197,A,3,H,4,80,20.9,68.1
194,1197,A,3,H,5,80,22.4,68.7
194,1197,A,3,H,6,80,23.9,66.2
194,1197,A,3,H,7,20,24.8,55.3
194,1197,A,4,H,1,80,25.9,59.3
194,1197,A,4,H,2,80,27.4,67.4
194,1197,A,4,H,3,80,28.9,69.5
194,1197,A,4,H,4,80,30.4,68.1
194,1197,A,4,H,5,80,31.9,59.5
194,1197,A,4,H,6,80,33.4,69
194,1197,A,4,H,7,20,34.3,67.8
194,1197,A,5,H,1,80,35.4,60.8
194,1197,A,5,H,2,80,36.9,65.8
194,1197,A,5,H,3,80,38.4,58.5
194,1197,A,5,H,4,80,39.9,65.1
194,1197,A,5,H,5,80,41.4,55.7
194,1197,A,5,H,6,80,42.9,65.4
194,1197,A,5,H,7,20,43.8,57.1
194,1197,A,6,H,1,80,44.9,61.2
194,1197,A,6,H,2,80,46.4,70.3
194,1197,A,6,H,3,80,47.9,64.5
194,1197,A,6,H,4,80,49.4,59.1
194,1197,A,6,H,5,80,50.9,64.5
194,1197,A,6,H,6,80,52.4,63.6
194,1197,A,6,H,7,20,53.3,60.3
194,1197,A,7,H,1,60,54.2,55.9
194,1197,B,19,R,1,32,223.32,59.8
194,1197,B,28,R,1,49,310.19,46.4
194,1197,B,28,R,2,25,311.45,44.8
194,1197,B,29,R,1,121,320.51,50.8
194,1197,B,29,R,2,14,320.94,50.3
194,1197,B,31,R,1,116,339.76,47
194,1197,B,31,R,2,43,340.49,47
194,1197,B,32,R,1,117,349.37,50.1
194,1197,B,34,R,1,41,367.81,33.1
194,1197,B,35,R,1,82,377.92,40.1
194,1197,B,35,R,2,71,379.33,33.9
194,1197,B,35,R,3,92,380.98,36.8
194,1197,B,36,R,1,147,388.17,34
194,1197,B,36,R,2,65,388.85,35.2
194,1197,B,36,R,3,82,390.23,38.7
194,1197,B,36,R,4,55,391.26,32.5
194,1197,B,37,R,1,49,396.79,28
194,1197,B,37,R,2,36,398.13,35.9
194,1197,B,38,R,1,88,406.78,32.1
194,1197,B,38,R,2,125,408.65,32.6
194,1197,B,38,R,3,87,409.61,33.6
194,1197,B,38,R,4,57,410.49,23.5
194,1197,B,38,R,5,89,412.26,31.7
194,1197,B,39,R,1,53,416.03,32.8
194,1197,B,39,R,2,111,418.04,30.6
194,1197,B,39,R,3,75,418.89,32.7
194,1197,B,39,R,4,56,420.17,31.1
194,1197,B,39,R,5,64,421.65,35.9
194,1197,B,39,R,5,105,422.06,33.2
194,1197,B,39,R,6,46,422.92,34.4
194,1197,B,39,R,7,37,424.08,33.4
194,1197,B,40,R,1,122,426.32,37.8
194,1197,B,40,R,2,90,427.44,36.8
194,1197,B,40,R,3,9,428.03,33.2
194,1197,B,40,R,4,76,429.68,33.2
194,1197,B,40,R,5,19,430.34,34.2
194,1197,B,41,R,1,59,435.19,31
194,1197,B,41,R,2,84,436.82,32
194,1197,B,41,R,3,55,437.93,33.6
194,1197,B,42,R,1,33,444.63,36.5
194,1197,B,42,R,2,88,446.68,31.1
194,1197,B,42,R,3,48,447.76,32.8
194,1197,B,43,R,1,100,454.9,32.9
194,1197,B,43,R,2,0,455.34,34.8
194,1197,B,44,R,1,74,464.34,27.8
194,1197,B,44,R,2,107,465.77,32
194,1197,B,44,R,3,108,467,31.9
194,1197,B,44,R,4,66,468,40.6
194,1197,B,44,R,5,61,469.45,33.1
194,1197,B,44,R,6,83,471.17,34.5
194,1197,B,44,R,7,63,472.07,34.6
194,1197,B,45,R,1,120,474.4,23.1
194,1197,B,45,R,2,37,474.95,34.2
194,1197,B,45,R,3,101,476.52,34.6
194,1197,B,45,R,4,64,477.65,29.7
194,1197,B,45,R,5,80,479.31,29.5
194,1197,B,45,R,6,4,479.98,34.9
194,1197,B,45,R,7,110,482.54,25.9
194,1197,B,46,R,1,22,483.02,33.4
194,1197,B,46,R,2,112,485.42,37
194,1197,B,46,R,3,97,486.56,24.9
194,1197,B,46,R,4,117,488.26,29.8
194,1197,B,46,R,5,12,488.71,31.9
194,1197,B,46,R,6,106,491.15,32
194,1197,B,46,R,7,86,492.27,18.4
194,1197,B,47,R,1,13,492.53,32.7
194,1197,B,47,R,2,66,494.56,38.7
194,1197,B,47,R,3,127,496.28,38.1
194,1197,B,47,R,4,85,497.28,23.5
194,1197,B,47,R,5,52,498.45,22.9
194,1197,B,47,R,6,76,500.17,27.2
194,1197,B,48,R,1,56,502.56,35.5
194,1197,B,48,R,2,123,504.73,32.9
194,1197,B,48,R,3,131,506.18,22.2
194,1197,B,48,R,4,93,507.21,23.9
194,1197,B,48,R,5,10,507.88,31.5
194,1197,B,48,R,6,129,510.57,33
194,1197,B,49,R,1,10,511.7,31.9
194,1197,B,49,R,2,108,514.02,27
194,1197,B,49,R,3,60,514.94,38.6
194,1197,B,50,R,1,111,522.31,25.5
194,1197,B,50,R,2,82,523.52,28.7
194,1197,B,50,R,3,64,524.84,29.3
194,1197,B,50,R,4,69,526.3,31.5
194,1197,B,50,R,5,59,527.7,27.9
194,1197,B,50,R,6,2,528.63,29.1
194,1197,B,50,R,7,70,530.81,31.6
194,1197,B,51,R,1,86,531.66,24.1
194,1197,B,51,R,2,34,532.64,32.3
194,1197,B,51,R,3,98,534.28,31.3
194,1197,B,51,R,4,137,536.17,30.5
194,1197,B,51,R,5,82,537.09,31.9
194,1197,B,52,R,1,72,541.22,29.7
194,1197,B,52,R,2,71,542.71,27.7
194,1197,B,52,R,3,93,544.38,26
194,1197,B,52,R,4,62,545.57,25.7
194,1197,B,52,R,5,47,546.58,28.1
194,1197,B,52,R,6,65,548.26,28.1
194,1197,B,52,R,7,100,550.01,28.5
194,1197,B,53,R,1,121,551.31,33.9
194,1197,B,53,R,2,60,551.93,30.3
194,1197,B,53,R,3,61,553.44,31.3
194,1197,B,53,R,4,50,554.83,25.1
194,1197,B,53,R,5,63,556.46,27.4
194,1197,B,54,R,1,64,560.44,29.8
194,1197,B,54,R,2,65,561.82,28.7
194,1197,B,54,R,3,87,563.54,27.1
194,1197,B,54,R,4,15,564.32,26.1
194,1197,B,54,R,5,2,565.06,27.4
194,1197,B,54,R,6,140,567.45,15.5
194,1197,B,54,R,7,83,568.38,30.4
194,1197,B,55,R,1,125,570.65,22.9
194,1197,B,55,R,2,77,571.53,23.1
194,1197,B,55,R,3,100,573.26,16.8
194,1197,B,55,R,4,19,573.95,9.3
194,1197,B,55,R,5,60,575.86,32
194,1197,B,55,R,6,50,577.09,27.8
194,1197,B,55,R,7,112,579.02,26.2
194,1197,B,56,R,1,141,580.41,21.3
194,1197,B,56,R,2,104,581.54,22.2
194,1197,B,56,R,3,65,582.65,26.5
194,1197,B,56,R,4,71,584.21,22
194,1197,B,56,R,5,93,585.93,14
194,1197,B,57,R,1,140,590,26.7
194,1197,B,57,R,2,65,590.75,24
194,1197,B,57,R,3,44,592.04,22.2
194,1197,B,57,R,4,98,594.08,23.2
194,1197,B,57,R,5,110,595.7,25.7
194,1197,B,57,R,6,89,596.99,22.8
194,1197,B,57,R,7,43,598.03,29.2
194,1197,B,58,R,1,80,599,22.7
194,1197,B,58,R,2,125,600.95,29.3
194,1197,B,58,R,3,121,602.41,18.7
194,1197,B,58,R,4,72,603.42,24.4
194,1197,B,58,R,5,31,604.51,23.9
194,1197,B,58,R,6,75,606.45,17.3
194,1197,B,58,R,7,56,607.26,26.3
194,1197,B,59,R,1,72,608.62,23.6
194,1197,B,59,R,2,60,610,26.3
194,1197,B,59,R,3,85,611.7,16.8
194,1197,B,60,R,1,57,617.77,28.9
194,1197,B,60,R,2,91,619.54,33
194,1197,B,60,R,3,47,620.6,17.8
194,1197,B,61,R,1,64,627.44,27.2
194,1197,B,61,R,2,110,629.4,26
194,1197,B,61,R,3,71,630.51,20.3
194,1197,B,62,R,1,90,637.4,25.3
194,1197,B,62,R,2,124,639.22,25.6
194,1197,B,62,R,3,89,640.33,22.7
194,1197,B,62,R,4,61,641.05,24.6
194,1197,B,63,R,1,26,646.36,29.6
194,1197,B,63,R,2,24,647.78,28.7
194,1197,B,63,R,3,25,649.17,25.2
194,1197,B,63,R,4,24,650.39,26.5
194,1197,B,64,R,1,2,655.72,21.1
194,1197,B,64,R,2,80,657.87,27.4
194,1197,B,65,R,1,63,665.93,28.6
194,1198,A,1,H,1,80,0.8,56.8
194,1198,A,1,H,2,80,2.3,63.6
194,1198,A,1,H,3,80,3.8,63.7
194,1198,A,1,H,4,20,4.7,59
194,1198,A,2,H,1,80,5.8,61.3
194,1198,A,2,H,2,80,7.3,58.7
194,1198,A,2,H,3,80,8.8,62.3
194,1198,A,2,H,4,80,10.3,57.8
194,1198,A,2,H,5,80,11.8,61.1
194,1198,A,2,H,6,80,13.3,61.9
194,1198,A,2,H,7,20,14.2,66.6
194,1198,A,3,H,1,80,15.3,63.7
194,1198,A,3,H,2,80,16.8,61.8
194,1198,A,3,H,3,80,18.3,57.3
194,1198,A,3,H,4,80,19.8,62.8
194,1198,A,3,H,5,80,21.3,70.8
194,1198,A,3,H,6,80,22.8,61.9
194,1198,A,3,H,7,20,23.6,60
194,1198,A,4,H,1,80,24.8,57.4
194,1198,A,4,H,2,80,26.3,56.5
194,1198,A,4,H,3,80,27.8,65.6
194,1198,A,4,H,4,80,29.3,57.3
194,1198,A,4,H,5,80,30.8,60.6
194,1198,A,4,H,6,80,32.3,58.6
194,1198,A,4,H,7,20,33.2,57.5
194,1198,A,5,H,1,80,34.3,55.9
194,1198,A,5,H,2,80,35.8,59
194,1198,A,5,H,3,80,37.3,60.8
194,1198,A,5,H,4,80,38.8,59.7
194,1198,A,5,H,5,80,40.3,60.2
194,1198,A,5,H,6,80,41.8,58.7
194,1198,A,5,H,7,20,42.7,57.3
194,1198,A,6,H,1,80,43.8,56.2
194,1198,A,6,H,2,80,45.3,55.3
194,1198,A,6,H,3,80,46.8,53.9
194,1198,A,6,H,4,80,48.3,54.5
194,1198,A,6,H,5,80,49.8,50.4
194,1198,A,6,H,6,80,51.3,47.5
194,1198,A,6,H,7,19,51.7,49.4
194,1198,A,7,H,1,80,53.3,54.5
194,1198,A,7,H,2,80,54.8,50.3
194,1198,A,7,H,3,80,56.3,54.5
194,1198,A,7,H,4,80,57.8,53.5
194,1198,A,7,H,5,80,59.3,53.1
194,1198,A,7,H,6,80,60.8,54.8
194,1198,A,7,H,7,20,61.7,55.7
194,1198,A,8,H,1,80,62.8,54.5
194,1198,A,8,H,2,80,64.3,51.7
194,1198,A,8,H,3,80,65.8,60
194,1198,A,8,H,4,80,67.3,57.9
194,1198,A,8,H,5,80,68.8,58.4
