HOLE:	U1353C
EXPEDITION:	317
TOP:	133.1188
BOTTOM:	211.4524
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
150.7972	1357.0000	691.8960	107.9346	793.0004
150.9496	1357.0000	691.8960	109.9868	789.9559
151.1020	1357.0000	691.8960	111.5205	653.2797
151.2544	1357.0000	691.8960	113.1287	478.4714
151.4068	1357.0000	691.8960	114.7868	361.5670
151.5592	1357.0000	691.8960	116.5301	548.8809
151.7116	1357.0000	691.8960	118.5570	858.8580
151.8640	1357.0000	691.8960	120.4283	974.7764
152.0164	1357.0000	691.8960	122.2396	1050.1810
152.1688	1357.0000	691.8960	124.2358	1070.3083
152.3212	1357.0000	691.8960	126.5259	1104.8901
152.4736	1357.0000	691.8960	128.8097	1190.3744
152.6260	1357.0000	691.8960	131.0720	1188.7920
152.7784	1357.0000	691.8960	133.1331	1111.8191
152.9308	1357.0000	691.8960	135.2675	1072.7369
153.0832	1357.0000	691.8960	137.4069	1071.2633
153.2356	1357.0000	691.8960	139.5468	1203.3011
153.3880	1357.0000	691.8960	141.8876	1248.8718
153.5404	1357.0000	691.8960	144.1561	1138.4094
153.6928	1357.0000	691.8960	146.2525	1071.4995
153.8452	1357.0000	691.8960	148.1429	1094.0604
153.9976	1357.0000	691.8960	149.8726	1165.0989
154.1500	1357.0000	691.8960	151.6531	1262.4934
154.3024	1357.0000	691.8960	153.5154	1243.6520
154.4548	1357.0000	691.8960	155.2090	1083.9886
154.6072	1357.0000	691.8960	156.8111	1098.1653
154.7596	1357.0000	691.8960	158.3761	1077.2839
154.9120	1357.0000	691.8960	159.9695	1073.9656
155.0644	1357.0000	691.8960	161.7087	1122.4579
155.2168	1357.0000	691.8960	163.4718	1255.6641
155.3692	1357.0000	691.8960	165.3210	1225.1154
155.5216	1357.0000	691.8960	167.1282	1078.6631
155.6740	1357.0000	691.8960	168.8758	1067.6884
155.8264	1357.0000	691.8960	170.6276	1080.7802
155.9788	1357.0000	691.8960	172.3892	1103.1250
156.1312	1357.0000	691.8960	174.1329	1146.1041
156.2836	1357.0000	691.8960	175.8742	1180.4220
156.4360	1357.0000	691.8960	177.6394	1117.9059
156.5884	1357.0000	691.8960	179.4041	1067.9353
156.7408	1357.0000	691.8960	181.1693	1048.8107
156.8932	1357.0000	691.8960	182.9275	1043.3699
157.0456	1357.0000	691.8960	184.6837	1026.5740
157.1980	1357.0000	691.8960	186.4493	1023.0803
157.3504	1357.0000	691.8960	188.2333	986.4081
157.5028	1357.0000	691.8960	190.1309	958.9672
157.6552	1357.0000	691.8960	192.0622	960.5119
157.8076	1357.0000	691.8960	194.2076	891.2829
157.9600	1357.0000	691.8960	196.6303	904.1400
158.1124	1357.0000	691.8960	198.8077	971.4799
158.2648	1357.0000	691.8960	201.0149	913.6768
158.4172	1357.0000	691.8960	203.4945	908.1417
158.5696	1357.0000	691.8960	205.8440	949.4041
158.7220	1357.0000	691.8960	207.7710	934.9412
158.8744	1357.0000	691.8960	209.5927	954.0386
159.0268	1357.0000	691.8960	211.3638	976.5092
159.1792	1357.0000	691.8960	213.1446	943.9999
159.3316	1357.0000	691.8960	215.0440	915.7680
159.4840	1357.0000	691.8960	217.0340	911.5020
159.6364	1357.0000	691.8960	219.1935	968.0266
159.7888	1357.0000	691.8960	220.9660	968.0266
159.9412	1357.0000	691.8960	222.8230	923.5891
160.0936	1357.0000	691.8960	225.3325	829.3815
160.2460	1357.0000	691.8960	227.7915	917.9011
160.3984	1357.0000	691.8960	230.0340	984.7350
160.5508	1357.0000	691.8960	231.7740	966.9600
160.7032	1357.0000	691.8960	233.5805	926.7885
160.8556	1357.0000	691.8960	235.9715	846.8010
161.0080	1357.0000	691.8960	238.3805	942.0750
161.1604	1357.0000	691.8960	240.0875	1085.6970
161.3128	1357.0000	691.8960	241.7615	1224.6975
161.4652	1357.0000	691.8960	243.4175	1236.0735
161.6176	1357.0000	691.8960	245.1070	1031.6610
