HOLE:	U1353C
EXPEDITION:	317
TOP:	106.1440
BOTTOM:	208.8616
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
134.6428	1978.3470	314.2574	1182.3837	1813.0251
134.7952	1946.1492	318.4850	1180.6813	1734.1124
134.9476	1838.1694	322.7054	1178.9911	1584.9395
135.1000	1815.7778	324.0808	1177.3109	1547.1080
135.2524	1722.6759	325.6279	1175.6263	1444.4729
135.4048	1544.3781	327.7413	1173.9556	1288.4752
135.5572	1566.8088	326.1967	1172.2975	1317.4915
135.7096	1651.9838	324.0720	1170.6300	1401.7836
135.8620	1638.6250	324.2289	1168.9561	1388.0342
136.0144	1549.7111	325.1346	1167.2822	1306.5613
136.1668	1516.8594	325.6977	1165.6184	1277.0323
136.3192	1590.2073	324.8210	1163.9536	1329.2502
136.4716	1595.0256	325.8226	1162.2805	1356.0391
136.6240	1707.8909	323.7783	1160.6061	1469.6564
136.7764	1883.5315	320.8093	1158.9232	1596.1311
136.9288	1833.9747	322.2088	1157.2329	1553.9238
137.0812	1705.0773	324.3161	1155.5498	1439.4155
137.2336	1588.2092	328.0896	1153.8662	1321.4679
137.3860	1500.8558	330.4206	1152.2079	1267.5822
137.5384	1663.7544	326.3094	1150.5767	1427.9083
137.6908	1944.7545	321.3402	1148.9132	1662.6195
137.8432	1978.2335	320.8763	1147.2224	1705.1677
137.9956	1921.8347	322.1418	1145.5242	1631.6562
138.1480	1856.2212	323.0127	1143.8319	1528.3599
138.3004	1743.7148	323.3057	1142.1514	1449.7804
138.4528	1775.3752	321.2502	1140.4644	1466.3435
138.6052	1888.1608	319.5002	1138.7825	1571.7390
138.7576	2126.4412	315.8933	1137.0974	1801.2062
138.9100	2182.1458	313.9623	1135.3937	1840.8721
139.0624	1848.7069	322.3920	1133.6750	1579.4396
139.2148	1608.1997	326.3538	1131.9862	1355.8051
139.3672	1601.1522	326.7253	1130.3224	1340.0753
139.5196	1597.1975	324.6469	1128.6488	1365.5059
139.6720	1552.5111	325.8312	1126.9813	1308.3282
139.8244	1512.6648	325.8312	1125.3185	1268.0669
139.9768	1519.7566	325.2389	1123.6501	1295.6095
140.1292	1591.1689	324.2898	1121.9883	1381.4320
140.2816	1607.0177	325.7529	1120.3152	1354.6978
140.4340	1501.2689	327.4800	1118.6470	1268.6029
140.5864	1507.2816	327.1375	1116.9845	1261.4659
140.7388	1507.8147	327.2710	1115.3185	1287.6575
140.8912	1584.0615	327.3756	1113.6692	1345.2756
141.0436	1540.9421	328.6616	1111.9954	1281.8198
141.1960	1533.0190	329.7936	1110.3339	1268.0009
141.3484	1529.3812	329.6484	1108.7018	1258.4359
141.5008	1533.3412	328.9749	1107.0491	1250.4465
141.6532	1522.5341	328.0692	1105.4043	1254.4037
141.8056	1529.0479	327.3552	1103.7477	1254.1465
141.9580	1536.6022	327.2942	1102.0912	1263.9498
142.1104	1548.7140	327.2246	1100.4309	1294.5782
142.2628	1536.2850	328.0751	1098.7620	1273.1935
142.4152	1520.5688	328.6267	1097.1168	1252.6689
142.5676	1497.0323	329.0274	1095.4617	1242.9054
142.7200	1499.1335	329.1892	1093.8190	1272.2183
142.8724	1716.0050	325.7876	1092.1603	1456.8934
143.0248	1719.8602	325.8109	1090.4888	1453.0170
143.1772	1545.1729	327.6223	1088.8290	1285.4614
143.3296	1509.5135	327.3900	1087.1586	1270.9829
143.4820	1496.2180	327.5641	1085.5006	1257.4982
143.6344	1483.1919	326.5132	1083.8427	1259.0989
143.7868	1518.1387	324.1505	1082.1866	1302.5093
143.9392	1677.0835	322.5249	1080.5291	1386.3223
144.0916	1760.6057	323.3927	1078.8531	1474.1930
144.2440	1558.2002	327.6600	1077.1494	1278.5406
144.3964	1540.0869	327.7036	1075.5073	1266.6249
144.5488	1440.5110	328.6442	1073.8337	1208.7460
144.7012	1413.1464	330.1761	1072.1925	1200.1533
144.8536	1758.3781	322.3676	1070.5504	1477.0804
145.0060	1826.8771	316.7452	1068.8617	1492.3931
145.1584	1606.0000	322.7832	1067.1541	1307.8845
145.3108	1564.9116	323.3865	1065.4133	1277.9012
145.4632	1512.1807	323.0755	1063.6881	1237.3473
145.6156	1499.0079	322.6337	1061.9484	1220.4141
145.7680	1597.6204	320.2451	1060.2227	1277.3870
145.9204	1659.5358	319.3124	1058.4800	1361.7798
146.0728	1549.7550	320.9544	1056.7217	1288.7745
146.2252	1542.1434	321.2156	1054.9640	1280.7659
146.3776	1516.4751	322.5342	1053.2213	1237.7910
146.5300	1561.5078	321.5393	1051.4835	1280.7780
146.6824	1550.0825	322.7210	1049.7600	1277.9517
146.8348	1572.5122	321.9993	1048.0353	1307.8707
146.9872	1629.2848	302.7290	1046.3020	1343.4048
147.1396	1837.6912	234.8243	1044.4371	1520.6713
147.2920	2268.9172	193.9821	1042.0728	1934.7954
147.4444	2605.9932	186.6746	1039.1692	2277.0188
147.5968	2610.1687	185.8780	1036.1864	2247.3020
147.7492	3369.1272	211.1062	1010.8127	2978.3877
147.9016	4535.0054	269.0080	966.0085	4098.8638
148.0540	4489.6113	271.6577	963.9228	4038.3706
148.2064	4136.2944	278.1901	961.8632	3737.9629
148.3588	3666.9641	287.9498	959.8489	3312.0081
148.5112	3620.3337	289.1550	957.9064	3275.5315
148.6636	3976.1472	281.7160	955.9719	3610.2517
148.8160	3897.2305	284.5414	953.9928	3489.1877
148.9684	3262.5840	296.8256	952.0287	2853.8743
149.1208	2987.3730	300.7815	950.1340	2625.0652
149.2732	3158.1912	297.0675	948.2728	2837.4009
149.4256	3291.7170	294.3932	946.3932	2963.9551
149.5780	3025.6196	299.7248	944.4900	2695.4565
149.7304	2758.2893	304.7007	942.6188	2450.6868
149.8828	2886.9048	301.7452	940.7740	2555.6394
150.0352	2765.6360	303.4007	938.9070	2412.5146
150.1876	2680.6790	306.4361	937.0731	2368.2957
150.3400	3016.2461	301.2222	935.2517	2645.1265
150.4924	2995.5352	301.9705	933.4008	2639.8674
150.6448	2760.5317	306.6354	931.5398	2395.6775
150.7972	2993.5320	300.9424	929.6989	2593.6362
150.9496	3137.0884	297.0491	927.8388	2711.7876
151.1020	2760.1663	303.1211	925.9761	2335.7937
151.2544	2775.1135	302.5604	924.1133	2437.4224
151.4068	3124.0208	296.7003	922.2667	2749.3113
151.5592	3139.8508	297.7463	920.3947	2753.1887
151.7116	2398.3115	308.7943	918.5005	2115.5691
