HOLE:	U1353C
EXPEDITION:	323
TOP:		105.6062
BOTTOM:		191.4074
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
118.5602	169.42847	887.93964	886.59576	1.7990	0.3433	0.3438
118.7126	164.43732	859.75525	911.81818	1.8536	0.3545	0.3343
118.8650	162.36295	827.32672	883.90234	1.8773	0.3684	0.3448
119.0174	159.66177	792.66992	783.86774	1.9090	0.3845	0.3888
119.1698	157.26711	756.88348	683.82086	1.9381	0.4027	0.4457
119.3222	151.99678	690.10492	583.78027	2.0053	0.4417	0.5221
119.4746	144.66475	598.49634	483.72510	2.1069	0.5093	0.6301
119.6270	142.24493	508.77890	383.78906	2.1428	0.5991	0.7942
119.7794	144.47551	450.02832	280.02048	2.1097	0.6773	1.0885
119.9318	148.25478	387.21964	343.96313	2.0559	0.7872	0.8861
120.0842	153.74646	367.88345	401.45615	1.9825	0.8285	0.7592
120.2366	159.38680	415.09302	476.33182	1.9123	0.7343	0.6399
120.3890	163.17661	458.21423	510.81091	1.8679	0.6652	0.5967
120.5414	165.84521	493.58780	547.74805	1.8379	0.6175	0.5565
120.6938	167.66020	553.66345	585.24701	1.8180	0.5505	0.5208
120.8462	168.29816	622.07867	611.83246	1.8111	0.4900	0.4982
120.9986	168.52975	671.45508	647.51990	1.8086	0.4539	0.4707
121.1510	168.86214	709.90002	682.02679	1.8050	0.4294	0.4469
121.3034	169.29880	728.87006	708.64960	1.8004	0.4182	0.4301
121.4558	169.58607	729.55817	709.34784	1.7973	0.4178	0.4297
121.6082	169.63637	719.25189	680.24225	1.7968	0.4238	0.4481
121.7606	169.93292	696.12128	652.71228	1.7936	0.4379	0.4670
121.9130	170.27904	671.45215	640.36926	1.7900	0.4539	0.4760
122.0654	170.08139	642.50806	633.63293	1.7921	0.4744	0.4810
122.2178	169.73268	613.89319	623.58264	1.7958	0.4965	0.4888
122.3702	169.50237	593.11011	628.02563	1.7982	0.5139	0.4853
122.5226	169.32671	564.52136	605.36786	1.8001	0.5399	0.5035
122.6750	169.97044	522.90021	573.68701	1.7933	0.5829	0.5313
122.8274	172.11491	514.96820	564.20502	1.7709	0.5919	0.5402
122.9798	174.43034	575.66724	611.50177	1.7474	0.5295	0.4984
123.1322	175.35597	658.74603	690.60522	1.7382	0.4627	0.4414
123.2846	175.28505	708.14899	726.62524	1.7389	0.4304	0.4195
123.4370	174.69063	730.38800	744.80585	1.7448	0.4173	0.4092
123.5894	173.24872	738.46167	754.76910	1.7593	0.4127	0.4038
123.7418	171.41902	710.92084	724.01105	1.7781	0.4287	0.4210
123.8942	170.37930	667.26227	682.25555	1.7889	0.4568	0.4468
124.0466	169.99626	654.02539	661.53766	1.7930	0.4660	0.4607
124.1990	169.39444	661.33740	646.22272	1.7994	0.4609	0.4717
124.3514	168.99225	664.73859	630.88818	1.8036	0.4585	0.4831
124.5038	168.84068	662.73309	616.61127	1.8053	0.4599	0.4943
124.6562	167.72887	654.34375	594.66364	1.8172	0.4658	0.5126
124.8086	165.89117	649.99463	575.02393	1.8373	0.4689	0.5301
124.9610	164.80511	657.80621	572.73938	1.8495	0.4634	0.5322
125.1134	164.46733	657.72058	596.76715	1.8533	0.4634	0.5108
125.2658	164.36363	646.69049	610.20319	1.8544	0.4713	0.4995
125.4182	164.36363	645.21094	607.90430	1.8544	0.4724	0.5014
125.5706	164.48170	646.21570	636.98712	1.8531	0.4717	0.4785
125.7230	165.24843	616.71265	656.60559	1.8445	0.4942	0.4642
125.8754	167.09366	559.04944	604.77338	1.8241	0.5452	0.5040
126.0278	169.06621	523.69403	515.21155	1.8028	0.5820	0.5916
126.1802	170.16008	520.48218	489.15393	1.7913	0.5856	0.6231
126.3326	170.70316	520.91113	495.34818	1.7856	0.5851	0.6153
126.4850	171.38664	553.51099	562.02502	1.7784	0.5507	0.5423
