HOLE:	U1353C
EXPEDITION:	317
TOP:	133.1188
BOTTOM:	211.4524
DEPTH_WMSF	FX	FY	FZ	FNOR	FINC	RB	P1AZ	HAZI	AX	AY	AZ	DEVI
m	oer	oer	oer	oer	deg	deg	deg	deg	m/s2	m/s2	m/s2	deg
148.3588	0.197449	-0.016495	-0.494303	0.532717	-67.8691	226.0231	29.7635	163.7404	0.0412	-0.0338	9.8213	0.3796
148.5112	0.197276	-0.017598	-0.494307	0.532718	-67.8667	225.4934	29.6205	164.1264	0.0423	-0.0546	9.7352	0.3767
148.6636	0.197501	-0.016239	-0.494264	0.532706	-67.8623	224.6110	28.9030	164.2923	0.0348	-0.0634	9.8377	0.3760
148.8160	0.197866	-0.014040	-0.494275	0.532695	-67.8584	223.6030	27.8392	164.2361	0.0386	-0.0411	9.8018	0.3747
148.9684	0.197766	-0.009669	-0.494298	0.532706	-67.8553	222.2419	26.5280	164.2863	0.0710	-0.0538	9.8474	0.3736
149.1208	0.198432	-0.006143	-0.494559	0.532723	-67.8521	221.5600	25.9619	164.4017	0.0457	-0.0470	9.7944	0.3722
149.2732	0.198348	-0.003049	-0.494568	0.532746	-67.8476	221.4372	25.7496	164.3120	0.0584	-0.0272	9.9234	0.3710
149.4256	0.198335	-0.004189	-0.494712	0.532757	-67.8446	221.2217	25.2389	164.0170	0.0533	-0.0227	9.7739	0.3703
149.5780	0.198377	-0.000683	-0.494670	0.532773	-67.8396	220.5670	24.1385	163.5713	0.0546	-0.0383	9.7833	0.3700
149.7304	0.198344	0.002513	-0.494449	0.532797	-67.8345	219.6198	22.6781	163.0567	0.0474	-0.0430	9.8562	0.3695
149.8828	0.198222	0.008680	-0.494298	0.532814	-67.8295	218.5556	21.1525	162.5954	0.0508	-0.0345	9.8862	0.3694
150.0352	0.198292	0.013563	-0.494127	0.532836	-67.8261	217.3057	19.9769	162.6703	0.0472	-0.0392	9.8213	0.3676
150.1876	0.197835	0.017375	-0.494324	0.532849	-67.8215	216.9428	18.9293	161.9855	0.0544	-0.0313	9.8220	0.3681
150.3400	0.197836	0.020983	-0.494300	0.532850	-67.8190	216.1423	17.6917	161.5490	0.0504	-0.0399	9.8796	0.3690
150.4924	0.197661	0.025631	-0.494443	0.532851	-67.8152	214.0137	15.1524	161.1388	0.0490	-0.0357	9.8341	0.3719
150.6448	0.195751	0.036325	-0.494282	0.532846	-67.8109	212.9070	13.4628	160.5545	0.0503	-0.0375	9.8465	0.3745
150.7972	0.195390	0.039737	-0.494231	0.532844	-67.8059	213.1692	13.2838	160.1147	0.0512	-0.0368	9.8312	0.3782
150.9496	0.195454	0.039838	-0.494500	0.532854	-67.8006	213.2413	13.2014	159.9604	0.0505	-0.0362	9.8190	0.3817
151.1020	0.195022	0.040303	-0.494132	0.532874	-67.7957	213.2628	13.0999	159.8361	0.0497	-0.0377	9.7837	0.3848
151.2544	0.194873	0.040533	-0.494340	0.532891	-67.7919	212.8934	12.6623	159.7673	0.0533	-0.0367	9.7898	0.3874
151.4068	0.194687	0.041893	-0.494258	0.532904	-67.7884	211.9578	11.6014	159.6440	0.0537	-0.0364	9.8009	0.3902
151.5592	0.193574	0.046181	-0.494317	0.532911	-67.7857	211.2613	10.6608	159.3985	0.0567	-0.0401	9.8875	0.3924
