HOLE:	U1353C
EXPEDITION:	317
TOP:	0.0744
BOTTOM:	249.8580
DEPTH_WMSF	FX	FY	FZ	FNOR	FINC	RB	P1AZ	HAZI	AX	AY	AZ	DEVI
5.1036	0.125171	0.024730	-1.083928	0.872737	-79.2033	188.7231	56.4187	227.6960	-0.0380	-0.0388	9.7890	0.1357
5.2560	-0.070246	-0.060710	-1.114347	0.866120	-79.8682	276.8633	138.7693	221.9086	0.0269	-0.0506	9.8286	0.1476
5.4084	-0.129279	-0.169293	-0.938127	0.856253	-79.8476	253.1362	112.8661	219.7328	0.1180	-0.1510	9.9375	0.1657
5.5608	0.157420	-0.310905	-0.875305	0.828372	-78.7981	233.4509	93.8632	220.4143	0.0580	-0.0126	9.9029	0.1855
5.7132	0.033402	-0.134523	-0.747384	0.777288	-76.7769	235.3648	91.6708	216.3069	0.0744	-0.0126	9.9753	0.2151
5.8656	0.077021	-0.185605	-0.897804	0.672800	-73.9328	213.8615	72.5860	218.7247	0.0721	-0.1019	9.9301	0.2329
6.0180	0.149580	-0.112455	-0.819699	0.558932	-70.0712	187.2816	51.5878	224.3061	0.0519	-0.0098	9.8855	0.2141
6.1704	0.131445	-0.082219	-0.801841	0.449475	-63.5068	121.2592	117.2740	227.9211	0.0234	-0.0455	9.8922	0.1813
6.3228	-0.047385	0.108359	-0.794419	0.344817	-53.1348	111.3002	212.7213	229.8777	0.0473	-0.1193	9.8118	0.1753
6.4752	0.036307	-0.109451	-0.714086	0.260774	-32.8754	230.3848	105.1727	234.7878	0.0702	-0.0361	9.8355	0.1844
6.6276	0.001089	-0.191695	-0.662177	0.236743	-2.4709	232.5835	108.7457	236.1619	0.0541	-0.1010	9.7989	0.1742
6.7800	0.020420	-0.184282	-0.381572	0.266999	25.2897	217.9600	86.5699	228.6097	0.0771	-0.0161	9.8604	0.1644
6.9324	0.129211	-0.231642	-0.065926	0.331165	43.9327	185.1295	41.9980	216.8688	0.0406	-0.0799	9.8037	0.1498
7.0848	0.438693	-0.032691	0.830727	0.361525	48.7572	132.5312	101.8719	199.0243	0.0746	-0.0695	9.8482	0.1373
7.2372	-0.100372	0.028494	1.188025	0.421426	53.0685	47.3142	247.0084	199.6939	0.0446	-0.0503	9.7610	0.1221
7.3896	-0.263802	0.333320	1.187259	0.423468	53.5952	81.5188	290.1120	208.5930	0.0283	-0.0804	9.8307	0.1197
7.5420	0.042904	0.164687	1.188301	0.410825	51.9793	186.8095	260.4721	205.0850	0.0925	-0.0428	9.7935	0.1529
7.6944	0.102276	-0.116952	1.188738	0.398613	48.8838	298.9074	136.2231	197.3158	0.0761	-0.0385	9.8449	0.1793
7.8468	-0.354093	-0.309424	1.187689	0.380963	44.9791	304.7945	138.0337	193.2393	0.0716	-0.0499	9.8956	0.1872
7.9992	-0.045627	-0.389798	1.188667	0.365410	39.9684	250.9950	79.8410	188.8426	0.0591	-0.0840	9.9112	0.1889
8.1516	0.110394	-0.204478	1.188846	0.328593	33.6977	195.7625	149.1726	180.5045	0.0634	-0.0177	9.9754	0.1767
8.3040	0.170233	0.126770	1.083289	0.280182	21.4520	153.9488	335.7191	181.7706	0.0707	-0.0734	9.9149	0.1485
8.4564	0.267922	0.424396	-1.077560	0.252303	-7.1106	199.6989	258.5358	192.4772	0.0616	-0.0136	9.8637	0.1487
8.6088	-0.012634	-0.148210	-0.292174	0.290905	-35.8311	250.6830	89.4287	198.7401	0.0980	0.0170	9.8506	0.1954
8.7612	0.100203	-0.020303	-1.068419	0.381866	-54.1123	187.5692	34.1295	206.5602	0.0675	-0.0037	9.8143	0.2362
8.9136	0.178013	-0.043757	-1.183482	0.499648	-63.8385	201.3052	50.0037	208.6982	0.0020	-0.0532	9.8229	0.2579
9.0660	0.209235	-0.077230	-1.197962	0.621099	-70.0302	226.1070	70.4729	204.3654	0.1009	-0.0643	9.8075	0.2864
9.2184	0.206161	-0.312653	-1.198512	0.746409	-74.6522	227.5995	68.2067	200.6033	0.0661	-0.0496	9.8313	0.3085
9.3708	0.140691	-0.168987	-1.177955	0.873929	-77.8624	147.8708	124.2612	200.5199	0.0162	-0.0287	9.8240	0.2859
9.5232	0.049599	0.121855	-1.179529	1.000517	-79.9837	151.5154	217.9841	202.7088	0.1130	-0.0459	9.8341	0.2787
9.6756	-0.075297	-0.117865	-1.179642	1.048710	-80.6212	261.6652	109.7695	208.1041	0.0211	-0.0752	9.8138	0.2995
9.8280	0.062984	-0.064441	-1.179309	1.119265	-81.9889	242.2941	89.9636	207.6689	0.0661	-0.0408	9.8804	0.3227
9.9804	0.001693	-0.061618	-1.179458	1.128961	-81.9156	216.9978	63.9382	206.9404	0.1114	-0.0564	9.8828	0.3369
10.1328	0.126100	-0.048145	-1.179102	1.122176	-81.6564	191.8938	42.1459	210.2525	0.0642	-0.0066	9.8651	0.3427
10.2852	0.121106	-0.064069	-1.106572	1.110727	-81.9397	196.6560	50.1123	213.4573	0.0897	-0.0357	9.8865	0.3244
10.4376	0.153325	-0.085960	-1.129686	1.096104	-82.6043	209.0718	62.7212	213.6417	0.0864	-0.0405	9.8505	0.2712
10.5900	0.017248	-0.061303	-1.093545	1.083848	-83.1097	27.3975	214.3656	216.5639	0.0675	-0.0014	9.8746	0.2562
10.7424	-0.032822	0.040087	-1.026863	1.074357	-83.0529	191.3288	49.2197	217.8905	0.0776	0.0017	9.8576	0.2939
10.8948	0.070026	-0.075521	-1.012616	1.062239	-82.5999	216.6807	68.5193	211.8378	0.0682	-0.0401	9.8613	0.3110
11.0472	0.140815	-0.099670	-1.000375	1.048773	-82.0622	198.8264	48.7012	209.8741	0.0835	-0.0543	9.8571	0.3136
11.1996	0.151411	-0.069627	-0.953260	1.032703	-81.6983	191.9220	42.6939	210.7717	0.1066	-0.0268	9.8710	0.3034
11.3520	0.244635	-0.060426	-1.023932	1.014478	-81.8673	231.5352	86.1028	214.5685	0.0876	-0.0301	9.8253	0.2536
11.5044	0.021874	0.008465	-1.033095	0.998905	-81.9877	341.3213	200.7630	219.4369	0.1160	-0.0020	9.8421	0.1906
11.6568	-0.168715	-0.001473	-0.979412	0.980650	-82.1725	248.2795	288.5148	217.0251	0.0708	-0.0262	9.8246	0.1440
11.8092	-0.021941	0.024533	-1.013284	0.966560	-82.2410	167.5358	23.8186	216.2850	0.0721	-0.0277	9.8397	0.1594
11.9616	0.145357	-0.037425	-1.012979	0.956635	-82.0362	165.5683	33.3914	227.8211	0.0789	-0.0195	9.8504	0.1709
12.1140	0.247406	-0.027131	-0.955228	0.945433	-81.9991	162.3288	38.9705	236.6484	0.0878	-0.0202	9.8536	0.1588
12.2664	0.201192	-0.076240	-0.958263	0.934937	-82.2745	189.2641	65.3864	236.1287	0.0754	-0.0346	9.8973	0.1472
12.4188	0.048260	-0.062830	-0.895550	0.922592	-82.5826	310.3892	182.4460	232.0569	0.1047	-0.0019	9.9076	0.1321
12.5712	-0.067989	-0.009563	-0.899974	0.906029	-82.8951	339.3237	213.5605	234.2451	0.0664	-0.0033	9.8760	0.1298
12.7236	-0.102257	0.038250	-0.879441	0.890282	-82.7274	345.7679	219.1219	233.3504	0.0781	-0.0382	9.8425	0.1580
12.8760	-0.064485	0.030470	-0.832006	0.873744	-82.4802	69.3432	237.0677	234.1512	0.0682	-0.0179	9.8548	0.2062
13.0284	-0.009616	-0.003077	-0.868463	0.855738	-81.9001	209.7047	91.2701	241.5696	0.0906	-0.0052	9.7958	0.2202
13.1808	0.041127	-0.144542	-0.867138	0.838400	-81.9471	223.9136	107.6302	243.7205	0.0891	-0.0401	9.7970	0.2138
13.3332	-0.029500	-0.069027	-0.822911	0.826650	-82.2371	181.7627	64.9212	243.1625	0.0976	-0.0232	9.7830	0.1994
13.4856	0.105267	-0.010077	-0.837122	0.814769	-82.3714	139.5437	25.6022	246.0594	0.0623	-0.0264	9.8328	0.1939
13.6380	0.105103	-0.002077	-0.762262	0.802561	-82.0993	125.9697	15.1524	249.1815	0.0782	-0.0305	9.8664	0.2089
13.7904	0.069254	0.036365	-0.772126	0.786712	-81.5484	181.8916	70.0641	248.1750	0.0690	-0.0159	9.9352	0.2468
13.9428	0.041327	-0.121591	-0.768033	0.771591	-81.0836	207.0278	94.3192	247.2900	0.0622	-0.0443	9.9031	0.2827
14.0952	0.049214	-0.134098	-0.717468	0.756565	-80.7086	221.5384	109.1633	247.6224	0.0713	-0.0307	9.9199	0.3320
14.2476	-0.012875	-0.183226	-0.718908	0.736663	-80.3065	194.9786	79.8532	244.8677	0.0842	0.0004	9.8214	0.3173
14.4000	0.063350	-0.009862	-0.742069	0.710903	-80.0405	117.2350	358.5219	241.2846	0.0879	0.0083	9.8460	0.3237
14.5524	0.162815	0.070614	-0.814440	0.682504	-79.3032	160.9996	45.0872	244.0903	0.0924	-0.0249	9.7960	0.3284
14.7048	0.094366	-0.115849	-0.690446	0.648908	-78.1536	213.8348	108.3295	254.4956	0.0748	-0.0097	9.8323	0.3136
14.8572	-0.021592	-0.098300	-0.658373	0.612347	-76.9456	215.4025	120.6156	265.2144	0.0962	-0.0193	9.8372	0.2960
15.0096	-0.009952	-0.139070	-0.629696	0.551976	-74.4595	201.0841	114.5448	273.4646	0.0897	-0.0256	9.8657	0.2863
15.1620	0.005361	-0.158409	-0.624353	0.478465	-70.2926	185.0966	102.9492	277.8550	0.0732	-0.0100	9.8782	0.2820
15.3144	-0.019171	-0.072795	-0.623594	0.440997	-67.0689	142.2806	61.9392	279.6601	0.0804	-0.0007	9.8527	0.2791
15.4668	0.121766	-0.092542	-0.570820	0.401895	-64.0507	102.2342	21.3751	279.1403	0.0773	-0.0013	9.8487	0.2794
15.6192	0.031906	0.032763	-0.501888	0.368479	-60.5619	133.3848	55.6992	282.3138	0.0637	-0.0057	9.8685	0.2939
15.7716	0.084957	-0.063659	-0.411838	0.340824	-57.0399	164.2300	91.1273	286.8961	0.0769	-0.0042	9.8256	0.3258
15.9240	0.056399	-0.144104	-0.382325	0.313775	-53.4757	204.8610	134.9005	290.0386	0.0881	-0.0046	9.8640	0.3350
16.0764	-0.123707	-0.148074	-0.270385	0.278159	-46.8564	248.4604	178.3619	289.9014	0.0760	-0.0201	9.8474	0.3206
16.2288	-0.180458	-0.094973	-0.180795	0.245344	-36.4894	278.7991	205.0521	286.2536	0.0978	-0.0142	9.8613	0.2974
16.3812	-0.186167	0.041536	-0.093417	0.228294	-30.7027	276.5856	198.0836	281.4975	0.0954	-0.0077	9.8415	0.2661
16.5336	-0.223702	-0.045986	0.383889	0.218437	-28.1738	232.4363	153.6068	281.1703	0.0747	-0.0016	9.8485	0.2323
16.6860	-0.211847	-0.282160	0.590352	0.212918	-27.3117	201.1653	122.0460	280.8810	0.0758	-0.0237	9.8285	0.2254
16.8384	0.033172	-0.389491	0.238204	0.213722	-27.0403	191.4178	111.9722	280.5546	0.0849	0.0035	9.8239	0.2278
16.9908	-0.011865	-0.256919	0.162279	0.221523	-27.4354	192.5707	113.3563	280.7853	0.0782	-0.0174	9.8379	0.2372
17.1432	0.023766	-0.237259	0.265217	0.232465	-28.5543	190.9459	112.6823	281.7347	0.0737	-0.0145	9.8538	0.2544
17.2956	0.009979	-0.227309	-0.155700	0.242410	-30.4539	205.9090	126.4902	280.5729	0.1114	-0.0038	9.8552	0.2476
17.4480	-0.061972	-0.171880	-0.003547	0.252176	-33.2817	71.2179	263.8212	274.9430	0.0811	0.0013	9.8888	0.2252
17.6004	0.007567	0.355656	-0.527628	0.263411	-37.3481	88.8141	139.2374	266.3258	0.0724	-0.0135	9.8774	0.1998
17.7528	0.256331	-0.052514	0.920271	0.277668	-42.8299	120.3643	21.4244	261.0520	0.0971	-0.0001	9.8627	0.1873
17.9052	0.169697	0.011489	-0.054373	0.295214	-47.7260	96.5261	87.9498	259.0375	0.0815	-0.0003	9.8605	0.1979
18.0576	0.052630	0.045168	-0.324718	0.325997	-54.2305	69.5504	293.8867	254.9649	0.0676	-0.0249	9.8648	0.2299
18.2100	0.004469	0.042998	-0.487523	0.369186	-60.2909	213.6018	133.4977	248.7424	0.0910	-0.0032	9.8230	0.2417
18.3624	-0.013144	-0.113703	-0.581917	0.412191	-64.7446	198.6290	82.3272	243.6996	0.0876	-0.0053	9.8519	0.2472
18.5148	0.156369	-0.187982	-0.687884	0.449334	-67.3264	186.3353	65.9832	239.6488	0.0827	-0.0108	9.8279	0.2557
18.6672	0.195579	-0.172808	-0.714160	0.487891	-68.7787	172.1232	47.7002	235.5772	0.0834	0.0172	9.8242	0.2647
18.8196	0.172067	-0.081249	-0.669726	0.520211	-69.9223	150.0793	20.7611	230.6818	0.0881	0.0203	9.8719	0.2749
18.9720	0.163935	0.043048	-0.652598	0.548902	-70.7832	137.4995	22.6034	225.0618	0.0674	0.0006	9.8585	0.2910
19.1244	0.159909	0.057059	-0.764402	0.588996	-72.2178	87.8694	269.6570	223.5163	0.0991	0.0159	9.8970	0.3005
19.2768	0.016378	0.092837	-0.807753	0.639958	-74.0340	273.7077	238.9399	221.7536	0.0701	0.0040	9.8365	0.2921
19.4292	-0.092476	0.030095	-0.759992	0.689113	-75.6322	279.3733	141.0058	221.6314	0.0790	-0.0073	9.8782	0.2846
19.5816	0.005503	-0.030250	-0.698294	0.712279	-76.3821	196.3543	61.9855	225.6302	0.0908	-0.0072	9.8394	0.2931
19.7340	0.130378	-0.052069	-0.694033	0.729029	-76.5076	174.0699	43.5444	229.4748	0.0952	0.0233	9.8642	0.3064
19.8864	0.234976	-0.075750	-0.679533	0.737712	-76.2912	177.2705	47.3753	230.1042	0.0903	0.0176	9.8189	0.3059
20.0388	0.264587	-0.104939	-0.624475	0.742073	-76.3674	186.4318	54.8198	228.3863	0.0821	0.0083	9.8715	0.3031
20.1912	0.236177	-0.169828	-0.654109	0.745012	-76.6304	174.0659	38.4629	224.3952	0.0827	0.0033	9.8087	0.2957
20.3436	0.191661	-0.039540	-0.751868	0.746574	-76.7304	130.1550	352.3858	222.2300	0.0755	0.0040	9.8500	0.2876
20.4960	0.118274	0.099848	-0.817505	0.745115	-76.5656	106.4951	328.5863	222.0910	0.0889	-0.0061	9.8603	0.2996
20.6484	0.072544	0.100433	-0.775122	0.741663	-76.3975	98.1341	316.9188	218.7845	0.0747	0.0215	9.8581	0.3500
20.8008	0.007063	-0.001307	-0.711351	0.741171	-76.3441	225.9311	84.4349	218.5026	0.1031	0.0505	9.8739	0.3026
20.9532	0.048735	-0.117189	-0.742012	0.742527	-76.4803	223.3971	85.0813	221.6834	0.0946	0.0567	9.8260	0.2515
21.1056	0.134074	-0.195968	-0.737533	0.743127	-76.9149	196.8613	65.3476	228.4835	0.0679	0.0457	9.8504	0.2323
21.2580	0.187402	-0.171788	-0.802677	0.743594	-77.1080	150.9641	109.7256	232.7411	0.0927	0.0007	9.8201	0.2196
21.4104	0.134549	0.058548	-0.722223	0.741695	-77.1953	93.8578	330.7048	236.8527	0.0594	0.0167	9.8561	0.2159
21.5628	0.082295	0.139924	-0.697325	0.735160	-77.2424	81.1794	324.1465	242.9698	0.0555	0.0132	9.8811	0.2222
21.7152	0.096582	0.150073	-0.744912	0.728637	-77.4937	86.5528	337.1522	250.6025	0.0957	0.0476	9.8942	0.2331
21.8676	0.055811	0.046641	-0.693176	0.722912	-77.7796	195.9554	97.6736	261.7209	0.1243	0.0309	9.9071	0.2409
22.0200	-0.034706	-0.018385	-0.691430	0.721762	-77.4214	265.0884	175.4619	270.3728	0.0969	0.0059	9.8866	0.2318
22.1724	-0.127977	-0.052701	-0.735448	0.718827	-77.1728	212.2484	127.0572	274.8101	0.0765	0.0196	9.8687	0.2191
22.3248	-0.000067	-0.137862	-0.713947	0.715601	-77.3669	163.6615	83.6237	279.9627	0.0839	0.0020	9.8383	0.2135
22.4772	0.168637	-0.228379	-0.630791	0.709388	-77.8102	139.9805	64.0928	284.1081	0.0695	0.0255	9.7961	0.2234
22.6296	0.198504	-0.155242	-0.642953	0.704916	-78.0770	133.4533	58.8694	285.4197	0.0884	0.0244	9.8024	0.2285
22.7820	0.131103	-0.099781	-0.636406	0.703430	-78.1747	87.9452	14.6932	286.7471	0.1013	0.0545	9.7610	0.2243
22.9344	0.075274	0.029299	-0.715324	0.701911	-78.4782	193.6896	128.5114	294.8199	0.0529	0.0400	9.7856	0.2197
23.0868	-0.050184	-0.064769	-0.691106	0.702461	-78.4216	186.2752	136.2705	309.9964	0.0723	0.0307	9.8057	0.2272
23.2392	-0.032252	-0.098346	-0.689542	0.705701	-78.1909	175.9289	124.9351	309.0045	0.0932	0.0276	9.8652	0.2308
23.3916	-0.039750	-0.146234	-0.677935	0.705286	-77.7489	148.8465	95.2086	306.3631	0.1118	0.0786	9.9069	0.2370
23.5440	0.088101	-0.203810	-0.684947	0.704517	-76.9965	114.0475	63.5277	309.4821	0.0662	0.1324	9.8737	0.2282
23.6964	0.084426	-0.070336	-0.693029	0.705359	-77.2100	48.3294	124.8521	311.4716	0.0603	0.0538	9.8967	0.2235
23.8488	0.001065	0.099849	-0.662683	0.701989	-77.2160	2.0142	312.9182	310.9117	0.0457	0.0303	9.8960	0.2108
24.0012	0.079439	0.139470	-0.716194	0.693664	-77.0549	132.5657	271.0804	313.4508	0.0521	0.0308	9.8773	0.2121
24.1536	-0.047303	0.067918	-0.713177	0.676589	-76.5182	245.8394	205.7954	319.9533	0.0580	0.0335	9.8864	0.2010
24.3060	-0.142006	-0.027609	-0.717599	0.635478	-75.3327	194.9633	157.4693	322.5081	0.0940	0.0362	9.7982	0.1732
24.4584	-0.077456	-0.084384	-0.756512	0.589354	-74.2105	157.2933	122.1923	324.8991	0.0919	0.0675	9.7962	0.1594
24.6108	0.018329	-0.241253	-0.676528	0.548338	-72.9430	154.5992	125.4397	330.8391	0.0744	0.0381	9.7607	0.1504
24.7632	-0.090919	-0.320635	-0.657122	0.497151	-71.1298	128.1925	98.5735	330.3828	0.0598	0.0211	9.8035	0.1387
24.9156	0.075199	-0.159884	-0.673583	0.430846	-67.5924	80.0800	49.4101	329.3320	0.0637	0.0446	9.8114	0.1207
25.0680	0.234152	-0.088903	-0.567919	0.353641	-60.7456	57.7073	19.9415	322.2322	0.0694	0.0194	9.8550	0.1279
25.2204	0.156306	0.015706	-0.496493	0.293452	-51.4381	153.3762	121.6847	328.3068	0.0749	0.0363	9.8834	0.1223
25.3728	-0.072733	-0.114690	-0.401733	0.290037	-39.5924	257.5897	221.0874	323.4975	0.0813	0.0583	9.8664	0.1031
25.5252	-0.026115	0.095305	0.136183	0.284711	-20.4702	159.4876	110.3841	310.8976	0.0891	0.0624	9.8885	0.0765
25.6776	0.092353	-0.050073	-0.027125	0.277368	-5.6514	203.7515	146.9466	303.1952	0.0788	0.0554	9.8344	0.0713
25.8300	-0.123062	-0.160906	-0.004834	0.275245	-1.3680	165.5705	112.7913	307.2208	0.0623	0.0619	9.8349	0.0580
25.9824	-0.037729	-0.119768	0.182539	0.261031	-2.1138	205.0150	38.6137	193.5987	0.0561	0.0485	9.8121	0.0348
26.1348	0.227418	-0.013751	0.509356	0.251365	-5.0793	317.5050	355.8733	38.3679	0.0635	0.0474	9.7964	0.0417
26.2872	0.179378	0.174574	1.003178	0.243057	-10.2303	239.3839	315.0708	75.6866	0.0641	0.0739	9.8343	0.0618
26.4396	0.078872	0.168443	0.569222	0.252145	-16.5903	183.5190	270.8615	87.3432	0.0563	0.0410	9.8761	0.0814
26.5920	-0.242356	0.474324	0.077431	0.267033	-22.6481	149.4675	256.8987	107.4324	0.0815	0.0550	9.8875	0.1087
26.7444	-0.793094	1.030803	-0.238938	0.285442	-29.2271	141.6600	255.4839	113.8256	0.0880	0.0521	9.9289	0.1065
26.8968	-0.459903	0.536433	1.185740	0.308461	-36.2856	66.9643	183.3554	116.3918	0.0803	0.0465	9.8976	0.1294
27.0492	-0.094627	-0.037366	0.470240	0.340542	-42.9168	15.6352	133.7621	118.1262	0.0688	0.0183	9.8633	0.1608
27.2016	-0.070463	-0.319769	-0.252930	0.374552	-47.9940	34.6925	153.9157	119.2221	0.0644	0.0166	9.8683	0.1890
27.3540	-0.054331	-0.109242	-0.586194	0.412022	-52.7950	124.7817	241.7710	116.9903	0.0801	0.0221	9.8060	0.2077
27.5064	-0.040960	0.048810	-0.764023	0.458333	-57.2623	88.2605	199.5310	111.2723	0.0696	0.0431	9.8214	0.2325
27.6588	-0.028465	-0.034227	-0.892255	0.515536	-61.5419	135.8621	243.5925	107.7318	0.0680	0.0509	9.7946	0.2570
27.8112	-0.029824	0.056998	-0.897909	0.582343	-65.9820	186.9815	293.1041	106.1231	0.0773	0.0615	9.7838	0.2678
27.9636	0.004855	0.102989	-0.998804	0.662346	-69.0961	201.6989	307.8319	106.1337	0.0746	0.0647	9.8265	0.2579
28.1160	0.062290	0.230398	-1.102371	0.717887	-71.6588	181.0780	288.4811	107.4077	0.0567	0.0487	9.8083	0.2263
28.2684	-0.048920	0.246007	-1.109281	0.752765	-74.5931	176.2224	289.6167	113.3958	0.0704	0.0516	9.8309	0.2114
28.4208	-0.017525	0.140546	-0.945830	0.791202	-77.8058	142.0815	261.6046	119.5243	0.0561	0.0339	9.8505	0.2032
28.5732	-0.018134	0.015152	-0.823625	0.877798	-80.1871	112.1344	236.7727	124.6397	0.0751	0.0502	9.8411	0.2182
28.7256	-0.168506	0.111747	-1.029741	0.919565	-80.9678	92.4612	219.8291	127.3681	0.0818	0.0646	9.8664	0.2538
28.8780	-0.141935	0.040655	-0.998220	0.942225	-81.4637	64.1771	190.3711	126.1901	0.0815	0.0671	9.8776	0.2902
29.0304	-0.116392	-0.041906	-0.997217	0.954576	-81.6587	57.7775	182.3341	124.5542	0.0821	0.0619	9.8579	0.2909
29.1828	-0.120244	-0.058959	-0.972711	0.961216	-81.5610	141.0249	268.2839	127.2532	0.0469	0.0579	9.8714	0.2730
29.3352	-0.045343	0.005543	-1.045578	0.962545	-81.2033	225.7592	356.2807	130.5212	0.1178	0.0720	9.8414	0.2271
29.4876	0.160347	0.012406	-1.007698	0.960547	-80.5803	250.7745	21.8844	131.1086	0.0697	0.0095	9.8473	0.1707
29.6400	0.144709	-0.016445	-0.906862	0.942952	-80.5978	211.6088	347.0135	135.4044	0.0362	0.0067	9.8273	0.1429
29.7924	0.137686	0.147001	-0.865468	0.927094	-80.7776	181.4995	321.1993	139.7017	0.0831	0.0519	9.8362	0.1378
29.9448	0.089811	0.196814	-0.865210	0.925386	-80.2493	145.0286	292.1362	147.1121	0.0928	0.0398	9.8415	0.1394
30.0972	-0.003578	0.119066	-0.830457	0.916699	-80.0148	82.5385	233.9315	151.3955	0.0892	0.0481	9.8631	0.1401
30.2496	-0.118554	0.034034	-0.858751	0.902099	-80.0806	61.1199	215.5823	154.4616	0.0670	0.0485	9.8560	0.1444
30.4020	-0.089633	0.022522	-0.943127	0.887383	-80.1692	258.7241	103.2158	173.9537	0.0618	0.0464	9.8408	0.1525
30.5544	0.070274	-0.177041	-0.891589	0.870412	-80.1658	247.3255	71.7470	184.4217	0.0791	0.0461	9.8316	0.1216
