HOLE:	U1353C
EXPEDITION:	317
TOP:	0.0736
BOTTOM:	509.8516
DEPTH_WMSF	HSGR	HCGR	HFK	HTHO	HURA	HBHK
m	gAPI	gAPI	%	ppm	ppm	%
0.0736	0.6491	0.5881	0.0116	0.1206	0.0077	-0.3920
0.2260	1.1461	1.0051	0.0271	0.1636	0.0218	-0.3920
0.3784	1.8033	1.4167	0.0336	0.2576	0.0596	-0.3920
0.5308	2.9472	2.2143	0.0626	0.3435	0.1069	-0.3920
0.6832	5.9277	4.6594	0.1365	0.6947	0.1765	-0.3920
0.8356	11.9390	8.6679	0.2545	1.2896	0.4619	-0.3920
0.9880	17.1529	11.5946	0.3401	1.7268	0.8026	-0.3920
1.1404	20.3174	14.2880	0.4458	1.9717	0.8623	-0.3920
1.2928	20.3802	14.6937	0.4531	2.0589	0.8328	-0.3920
1.4452	20.6539	15.5681	0.4768	2.2008	0.7184	-0.3920
1.5976	21.5065	16.2447	0.4984	2.2913	0.7360	-0.3920
1.7500	21.3426	16.3156	0.4737	2.4583	0.7104	-0.3920
1.9024	21.2650	16.3215	0.4808	2.4187	0.7011	-0.3920
2.0548	19.6444	14.8432	0.4702	2.0064	0.6665	-0.3920
2.2072	20.1234	15.8553	0.4804	2.2715	0.6020	-0.3920
2.3596	20.0252	15.9983	0.4600	2.4367	0.6110	-0.3920
2.5120	21.0629	17.0907	0.4799	2.6705	0.6309	-0.3920
2.6644	21.8512	18.3089	0.5449	2.6807	0.4875	-0.3920
2.8168	23.2129	19.3742	0.5645	2.9072	0.4947	-0.3920
2.9692	24.0023	19.5154	0.5663	2.9425	0.5368	-0.3920
3.1216	24.0204	19.2453	0.5755	2.8015	0.6139	-0.3920
3.2740	23.8277	18.9288	0.5789	2.6805	0.6339	-0.3920
3.4264	23.0655	19.1258	0.5974	2.6351	0.5353	-0.3920
3.5788	24.1467	20.4412	0.6065	3.0039	0.5247	-0.3920
3.7312	24.8076	20.9330	0.6078	3.1540	0.5593	-0.3920
3.8836	25.9129	22.2089	0.6488	3.3226	0.5503	-0.3920
4.0360	26.4562	22.7395	0.6746	3.3419	0.5046	-0.3920
4.1884	25.8440	22.6258	0.6754	3.3007	0.4462	-0.3920
