HOLE:	U1353C
EXPEDITION:	317
TOP:	106.1444
BOTTOM:	208.8620
DEPTH_WMSF	FX	FY	FZ	FNOR	FINC	RB	P1AZ	HAZI	AX	AY	AZ	DEVI
m	oer	oer	oer	oer	deg	deg	deg	deg	m/s2	m/s2	m/s2	deg
135.5576	-0.001166	-0.198362	-0.492808	0.531203	-67.7438	260.1237	114.5976	214.4734	0.0122	-0.0612	9.8840	0.4050
135.7100	0.004160	-0.198710	-0.492853	0.531197	-67.7523	259.2601	113.2119	213.9514	0.0141	-0.0510	9.7661	0.3918
135.8624	0.018571	-0.198143	-0.492787	0.531189	-67.7597	256.4810	110.0647	213.5834	0.0112	-0.0489	9.7945	0.3765
136.0148	0.046236	-0.193448	-0.492690	0.531183	-67.7669	250.3969	103.8201	213.4230	0.0145	-0.0392	9.8957	0.3561
136.1672	0.059358	-0.189708	-0.492678	0.531180	-67.7738	245.0871	98.2492	213.1618	0.0221	-0.0382	9.8612	0.3348
136.3196	0.067254	-0.186783	-0.492731	0.531187	-67.7801	241.9241	94.8636	212.9390	0.0233	-0.0375	9.7596	0.3125
136.4720	0.081541	-0.180687	-0.492587	0.531192	-67.7846	238.4866	91.3397	212.8525	0.0268	-0.0405	9.8039	0.2884
136.6244	0.091041	-0.175796	-0.492552	0.531192	-67.7885	235.0478	87.8933	212.8450	0.0304	-0.0380	9.9370	0.2671
136.7768	0.095764	-0.173562	-0.492678	0.531187	-67.7966	232.9125	85.8574	212.9445	0.0231	-0.0401	9.7839	0.2511
136.9292	0.095500	-0.173809	-0.492571	0.531183	-67.8061	232.1718	85.1460	212.9738	0.0164	-0.0362	9.6952	0.2404
137.0816	0.099739	-0.172089	-0.492621	0.531179	-67.8139	231.0691	84.0221	212.9523	0.0199	-0.0342	9.7629	0.2335
137.2340	0.111425	-0.164419	-0.492535	0.531164	-67.8194	228.1982	81.4708	213.2722	0.0260	-0.0219	9.9600	0.2298
137.3864	0.111722	-0.164037	-0.492566	0.531153	-67.8264	226.0381	79.8720	213.8337	0.0255	-0.0225	9.8256	0.2286
137.5388	0.110853	-0.165479	-0.492564	0.531152	-67.8330	225.6259	80.1471	214.5214	0.0245	-0.0201	9.8375	0.2281
137.6912	0.111384	-0.164582	-0.492516	0.531160	-67.8364	224.8633	79.9867	215.1234	0.0186	-0.0254	9.7588	0.2274
137.8436	0.117573	-0.160198	-0.492571	0.531175	-67.8401	222.9292	78.5733	215.6438	0.0213	-0.0236	9.7108	0.2264
137.9960	0.122407	-0.156752	-0.492432	0.531195	-67.8427	219.8788	76.6083	216.7296	0.0315	-0.0206	9.8238	0.2254
138.1484	0.128381	-0.151075	-0.492824	0.531218	-67.8452	216.3147	74.5118	218.1973	0.0324	-0.0238	9.7312	0.2241
138.3008	0.133153	-0.146849	-0.492933	0.531236	-67.8479	212.7347	72.5578	219.8228	0.0296	-0.0204	9.8679	0.2235
138.4532	0.135852	-0.145187	-0.492414	0.531252	-67.8511	209.9584	71.1964	221.2373	0.0392	-0.0225	9.8967	0.2241
138.6056	0.136421	-0.143110	-0.493188	0.531268	-67.8547	208.6921	70.4970	221.8043	0.0384	-0.0202	9.9847	0.2253
138.7580	0.137102	-0.142949	-0.493103	0.531291	-67.8557	208.3394	70.2465	221.9062	0.0375	-0.0209	9.8518	0.2279
138.9104	0.141240	-0.139122	-0.492934	0.531303	-67.8578	207.4870	69.4131	221.9255	0.0384	-0.0257	10.0280	0.2315
139.0628	0.142988	-0.137137	-0.492973	0.531304	-67.8618	206.1846	67.9613	221.7768	0.0412	-0.0163	9.7773	0.2354
139.2152	0.146676	-0.133326	-0.493088	0.531314	-67.8635	205.6044	66.8640	221.2598	0.0418	-0.0099	9.8378	0.2394
139.3676	0.147599	-0.132418	-0.493103	0.531322	-67.8639	205.5499	66.0112	220.4611	0.0409	-0.0112	9.7057	0.2452
139.5200	0.145228	-0.135044	-0.493004	0.531333	-67.8655	206.7144	66.4797	219.7657	0.0456	-0.0093	9.9281	0.2517
139.6724	0.144447	-0.135945	-0.493003	0.531341	-67.8693	208.6278	67.3761	218.7484	0.0391	-0.0162	9.7439	0.2581
139.8248	0.139813	-0.140277	-0.493043	0.531365	-67.8701	210.9986	68.4226	217.4241	0.0388	-0.0200	9.8268	0.2630
139.9772	0.142010	-0.138875	-0.493059	0.531390	-67.8697	213.2216	68.9628	215.7413	0.0409	-0.0190	9.8707	0.2674
140.1296	0.137233	-0.142368	-0.493095	0.531411	-67.8632	215.2327	69.2298	213.9966	0.0377	-0.0272	9.9170	0.2701
140.2820	0.135249	-0.144476	-0.493010	0.531438	-67.8580	218.3642	70.9352	212.5707	0.0273	-0.0337	9.7861	0.2725
140.4344	0.120887	-0.156490	-0.493101	0.531462	-67.8532	222.5220	73.9158	211.3936	0.0291	-0.0523	9.7994	0.2747
140.5868	0.108781	-0.165528	-0.493076	0.531496	-67.8452	229.1974	78.7727	209.5748	0.0341	-0.0406	9.8641	0.2761
140.7392	0.099875	-0.169233	-0.493791	0.531532	-67.8335	234.8183	82.5835	207.7649	0.0391	-0.0457	9.7419	0.2798
140.8916	0.096147	-0.171778	-0.493793	0.531576	-67.8195	238.2733	84.5523	206.2788	0.0264	-0.0472	9.7994	0.2818
141.0440	0.084172	-0.178992	-0.493286	0.531631	-67.8041	242.7067	87.4268	204.7198	0.0267	-0.0647	9.7961	0.2836
141.1964	0.060116	-0.188201	-0.493204	0.531685	-67.7870	249.7948	93.4794	203.6843	0.0043	-0.0616	9.8496	0.2868
141.3488	0.041439	-0.194538	-0.493283	0.531752	-67.7687	256.7703	99.7842	203.0137	0.0055	-0.0491	9.8518	0.2877
141.5012	0.030105	-0.196253	-0.493296	0.531824	-67.7476	261.6974	104.2258	202.5284	0.0082	-0.0502	9.8612	0.2885
141.6536	0.016950	-0.197899	-0.493352	0.531896	-67.7283	265.4878	107.9473	202.4594	-0.0018	-0.0498	9.7810	0.2893
141.8060	0.006566	-0.199108	-0.493244	0.531966	-67.7093	269.0861	111.9342	202.8481	-0.0062	-0.0622	9.8033	0.2900
141.9584	-0.048167	-0.193849	-0.493214	0.532041	-67.6919	277.7917	120.8226	203.0310	-0.0121	-0.0400	9.8493	0.2873
142.1108	-0.064867	-0.189780	-0.493022	0.532111	-67.6754	288.7560	131.5073	202.7515	-0.0162	-0.0380	9.8468	0.2842
142.2632	-0.068731	-0.188506	-0.493001	0.532190	-67.6495	291.3637	133.9971	202.6336	-0.0223	-0.0405	9.8104	0.2780
142.4156	-0.087537	-0.180287	-0.493080	0.532260	-67.6266	294.1501	137.0924	202.9426	-0.0220	-0.0376	9.8561	0.2736
142.5680	-0.100789	-0.174701	-0.492937	0.532322	-67.6099	299.1062	143.0410	203.9350	-0.0194	-0.0388	9.8721	0.2678
142.7204	-0.108561	-0.169670	-0.493178	0.532393	-67.5911	300.2065	145.3875	205.1813	-0.0174	-0.0411	9.7301	0.2616
142.8728	-0.106859	-0.169648	-0.493144	0.532459	-67.5728	300.5514	146.4606	205.9095	-0.0206	-0.0355	9.7411	0.2583
143.0252	-0.093033	-0.178469	-0.493096	0.532520	-67.5572	297.5528	143.5246	205.9721	-0.0127	-0.0416	9.7875	0.2554
143.1776	-0.087724	-0.180908	-0.493175	0.532586	-67.5418	294.5344	140.7208	206.1868	-0.0147	-0.0382	9.8296	0.2535
143.3300	-0.105787	-0.170909	-0.493193	0.532645	-67.5294	296.6743	143.3816	206.7076	-0.0214	-0.0379	9.8993	0.2485
143.4824	-0.115082	-0.166466	-0.492912	0.532689	-67.5156	300.2537	147.7982	207.5449	-0.0228	-0.0299	9.8517	0.2451
143.6348	-0.119299	-0.162818	-0.493185	0.532733	-67.5066	301.0443	149.5499	208.5058	-0.0252	-0.0349	9.8327	0.2444
143.7872	-0.120639	-0.160555	-0.493200	0.532783	-67.4995	301.4030	150.6267	209.2240	-0.0143	-0.0371	9.7867	0.2424
143.9396	-0.121579	-0.162749	-0.492705	0.532818	-67.4888	301.9704	150.9671	208.9971	-0.0159	-0.0201	9.7230	0.2409
144.0920	-0.118535	-0.163486	-0.493186	0.532839	-67.4856	302.5348	150.4238	207.8893	-0.0163	-0.0410	9.8549	0.2365
144.2444	-0.122210	-0.160774	-0.493086	0.532872	-67.4799	303.8757	150.3824	206.5069	-0.0270	-0.0193	9.8225	0.2305
144.3968	-0.134619	-0.150609	-0.493299	0.532901	-67.4718	309.0959	154.4717	205.3759	-0.0309	-0.0269	9.9045	0.2240
144.5492	-0.137434	-0.148843	-0.492987	0.532934	-67.4631	312.2220	156.2369	204.0151	-0.0220	-0.0283	9.8438	0.2206
144.7016	-0.142754	-0.144675	-0.492709	0.532968	-67.4526	315.0681	157.7714	202.7036	-0.0201	-0.0282	9.6584	0.2153
144.8540	-0.143227	-0.142276	-0.493370	0.532998	-67.4431	317.9114	159.2454	201.3341	-0.0251	-0.0318	9.7936	0.2117
145.0064	-0.143115	-0.142900	-0.493271	0.533026	-67.4388	319.6126	159.2795	199.6673	-0.0241	-0.0279	9.7679	0.2122
145.1588	-0.146015	-0.141550	-0.492697	0.533061	-67.4307	321.4961	159.1198	197.6241	-0.0258	-0.0092	9.7803	0.2079
145.3112	-0.142968	-0.143663	-0.493267	0.533088	-67.4240	324.3967	160.1435	195.7469	-0.0347	-0.0181	9.9117	0.2097
145.4636	-0.139898	-0.146949	-0.492851	0.533117	-67.4215	324.2439	157.9613	193.7171	-0.0301	-0.0133	9.8981	0.2104
145.6160	-0.147759	-0.139669	-0.492677	0.533149	-67.4105	326.7381	159.0910	192.3535	-0.0207	-0.0166	9.8384	0.2092
145.7684	-0.154950	-0.131264	-0.492932	0.533168	-67.4034	332.3085	163.1108	190.8031	-0.0292	-0.0132	9.6867	0.2095
145.9208	-0.158941	-0.127458	-0.492818	0.533191	-67.3992	335.6160	164.7563	189.1410	-0.0358	-0.0061	9.7508	0.2129
146.0732	-0.165351	-0.119006	-0.492738	0.533222	-67.3970	340.7707	167.3076	186.5378	-0.0336	-0.0055	9.7781	0.2184
146.2256	-0.161221	-0.123405	-0.493205	0.533241	-67.3916	343.8468	167.2579	183.4116	-0.0316	-0.0112	9.9320	0.2218
146.3780	-0.159687	-0.125880	-0.493044	0.533256	-67.3840	345.6939	166.3706	180.6775	-0.0339	-0.0120	9.9381	0.2239
146.5304	-0.161296	-0.123762	-0.492940	0.533268	-67.3830	348.1809	166.8061	178.6254	-0.0365	-0.0137	9.8410	0.2266
146.6828	-0.166033	-0.117561	-0.493089	0.533288	-67.3823	352.0504	168.1185	176.0690	-0.0375	-0.0069	9.7345	0.2415
146.8352	-0.169701	-0.112789	-0.492805	0.533310	-67.3835	357.0591	170.1679	173.1087	-0.0475	0.0063	9.9312	0.2692
146.9876	-0.166935	-0.115547	-0.493329	0.533332	-67.3873	0.4169	170.3453	169.9274	-0.0434	-0.0075	9.9559	0.3007
147.1400	-0.167648	-0.114295	-0.493294	0.533345	-67.3933	2.5042	170.1960	167.6917	-0.0594	0.0052	9.8717	0.3293
147.2924	-0.169024	-0.112916	-0.493209	0.533357	-67.4003	4.5525	170.6903	166.1379	-0.0524	0.0012	9.9292	0.3569
147.4448	-0.171422	-0.109965	-0.493007	0.533368	-67.4083	6.8604	171.6364	164.7766	-0.0465	0.0034	9.8630	0.3838
147.5972	-0.170239	-0.111974	-0.492864	0.533380	-67.4150	8.4009	171.8565	163.4548	-0.0401	0.0034	9.8304	0.4096
147.7496	-0.169231	-0.113211	-0.493027	0.533389	-67.4210	7.9138	170.2175	162.3026	-0.0411	0.0008	9.8284	0.4376
147.9020	-0.144241	-0.139070	-0.494375	0.533386	-67.4288	4.2914	165.4038	161.1117	-0.1192	0.0014	9.8067	0.4661
148.0544	-0.138499	-0.144834	-0.494423	0.533379	-67.4383	359.2427	159.5177	160.2751	-0.1251	0.0055	9.8063	0.4946
148.2068	-0.131918	-0.150524	-0.494390	0.533373	-67.4492	357.6223	157.3100	159.6881	-0.1230	0.0035	9.8681	0.5223
148.3592	-0.129530	-0.152719	-0.494286	0.533363	-67.4582	356.5737	155.7341	159.1604	-0.1071	-0.0017	9.8150	0.5483
148.5116	-0.128206	-0.154038	-0.494374	0.533352	-67.4656	356.6960	155.1546	158.4586	-0.1131	-0.0011	9.8606	0.5761
148.6640	-0.128258	-0.154090	-0.494385	0.533338	-67.4751	357.0913	154.9838	157.8924	-0.1125	0.0040	9.8255	0.6058
148.8164	-0.127845	-0.154024	-0.494385	0.533322	-67.4855	357.3503	154.9608	157.6109	-0.1119	-0.0085	9.8420	0.6367
148.9688	-0.125901	-0.155748	-0.494325	0.533306	-67.4953	357.1517	154.5656	157.4136	-0.1229	-0.0027	9.8816	0.6697
149.1212	-0.123162	-0.157542	-0.494511	0.533289	-67.5025	356.5177	153.7693	157.2518	-0.1127	-0.0149	9.9383	0.6993
149.2736	-0.121809	-0.158187	-0.494369	0.533272	-67.5067	356.2080	153.1780	156.9705	-0.1176	-0.0108	9.9086	0.7175
149.4260	-0.121869	-0.158226	-0.494380	0.533258	-67.5098	356.3600	153.0383	156.6786	-0.1121	-0.0100	9.8291	0.7271
149.5784	-0.122389	-0.158172	-0.494339	0.533242	-67.5132	356.6721	153.1008	156.4288	-0.1153	-0.0033	9.8046	0.7349
149.7308	-0.121501	-0.158581	-0.494400	0.533225	-67.5155	356.9531	153.1045	156.1511	-0.1349	-0.0204	9.7438	0.7460
149.8832	-0.120761	-0.158618	-0.494486	0.533208	-67.5171	357.1693	152.9907	155.8211	-0.1326	-0.0053	10.0593	0.7590
150.0356	-0.120466	-0.158671	-0.494424	0.533188	-67.5204	357.4598	152.8349	155.3753	-0.1331	-0.0054	9.8844	0.7715
150.1880	-0.121436	-0.157904	-0.494554	0.533169	-67.5226	358.1475	153.1189	154.9713	-0.1265	-0.0082	9.5983	0.7852
150.3404	-0.124931	-0.155119	-0.494470	0.533153	-67.5237	359.3437	154.0003	154.6566	-0.1565	-0.0006	9.8677	0.7978
150.4928	-0.125409	-0.154967	-0.494569	0.533145	-67.5248	0.3875	154.5782	154.1912	-0.1437	0.0038	9.8265	0.8092
150.6452	-0.125967	-0.154681	-0.494464	0.533141	-67.5251	0.9869	154.7903	153.8038	-0.1530	0.0119	9.7187	0.8189
150.7976	-0.123174	-0.156330	-0.494546	0.533138	-67.5247	1.0083	154.3871	153.3786	-0.1534	-0.0017	9.7975	0.8308
150.9500	-0.117970	-0.160469	-0.494467	0.533138	-67.5244	359.7256	152.6548	152.9287	-0.1572	0.0044	9.8489	0.8429
151.1024	-0.117071	-0.161273	-0.494549	0.533139	-67.5237	359.1947	151.9069	152.7125	-0.1501	0.0075	9.9216	0.8511
151.2548	-0.115319	-0.162454	-0.494627	0.533143	-67.5243	359.1312	151.4596	152.3290	-0.1547	-0.0124	9.7318	0.8581
151.4072	-0.114149	-0.163375	-0.494440	0.533149	-67.5257	358.9990	150.9247	151.9254	-0.1554	0.0055	9.7195	0.8637
151.5596	-0.115556	-0.162392	-0.494378	0.533151	-67.5273	359.3562	150.9931	151.6375	-0.1553	-0.0000	9.8789	0.8669
151.7120	-0.115451	-0.162519	-0.494426	0.533159	-67.5297	359.7955	151.2024	151.4065	-0.1395	-0.0004	9.8435	0.8664
151.8644	-0.115707	-0.162267	-0.494380	0.533161	-67.5316	359.9936	151.2686	151.2747	-0.1436	-0.0014	9.7095	0.8657
152.0168	-0.118391	-0.160466	-0.494456	0.533174	-67.5330	0.7200	152.1359	151.4161	-0.1490	0.0055	9.8343	0.8646
152.1692	-0.118798	-0.160435	-0.494533	0.533188	-67.5355	0.7737	152.3053	151.5309	-0.1522	0.0013	9.8166	0.8634
152.3216	-0.117044	-0.161403	-0.494536	0.533206	-67.5378	0.5704	152.1148	151.5438	-0.1708	-0.0109	9.7517	0.8629
152.4740	-0.114709	-0.162946	-0.494472	0.533220	-67.5395	359.6678	151.3544	151.6875	-0.1631	-0.0014	9.9102	0.8626
152.6264	-0.113417	-0.164000	-0.494415	0.533236	-67.5399	358.7286	150.6407	151.9123	-0.1605	0.0282	9.8238	0.8589
152.7788	-0.112140	-0.164646	-0.494433	0.533239	-67.5389	358.3834	150.2605	151.8774	-0.1353	-0.0030	9.7817	0.8587
152.9312	-0.110835	-0.165694	-0.494493	0.533250	-67.5428	357.9827	149.6576	151.6754	-0.1423	-0.0066	9.8436	0.8564
153.0836	-0.109599	-0.166217	-0.494789	0.533255	-67.5439	357.6954	149.3812	151.6862	-0.1464	-0.0138	9.8339	0.8566
153.2360	-0.109349	-0.166444	-0.494991	0.533263	-67.5466	357.6486	149.1942	151.5458	-0.1351	0.0020	9.7820	0.8568
153.3884	-0.109969	-0.165597	-0.494916	0.533265	-67.5496	357.8750	149.3080	151.4330	-0.1433	-0.0208	9.8096	0.8558
153.5408	-0.109862	-0.165790	-0.494856	0.533263	-67.5527	358.0373	149.3833	151.3461	-0.1532	-0.0102	9.9533	0.8555
153.6932	-0.109269	-0.166205	-0.494904	0.533266	-67.5571	358.0588	149.2533	151.1949	-0.1604	-0.0163	9.8840	0.8547
153.8456	-0.109627	-0.166219	-0.494982	0.533272	-67.5603	358.1645	149.3147	151.1505	-0.1317	-0.0210	9.7163	0.8549
153.9980	-0.111018	-0.165727	-0.494519	0.533274	-67.5627	358.2820	149.4812	151.1994	-0.1420	-0.0163	9.7679	0.8568
154.1504	-0.107572	-0.167774	-0.494446	0.533277	-67.5667	358.0045	149.0702	151.0658	-0.1345	0.0079	9.9146	0.8595
154.3028	-0.104908	-0.169615	-0.494501	0.533287	-67.5700	357.3128	148.1024	150.7897	-0.1540	-0.0165	9.6199	0.8646
154.4552	-0.103625	-0.170368	-0.494664	0.533292	-67.5733	356.7462	147.3050	150.5598	-0.1413	-0.0003	9.8743	0.8698
154.6076	-0.101637	-0.171343	-0.494594	0.533291	-67.5781	356.5344	146.7707	150.2370	-0.1478	-0.0088	9.8667	0.8735
154.7600	-0.101607	-0.171346	-0.494542	0.533283	-67.5819	356.7741	146.5681	149.7947	-0.1459	-0.0083	9.8226	0.8779
154.9124	-0.100849	-0.172000	-0.494621	0.533280	-67.5835	357.0947	146.4931	149.3992	-0.1621	-0.0073	9.7804	0.8828
155.0648	-0.097509	-0.173612	-0.494851	0.533280	-67.5864	356.7168	145.7455	149.0286	-0.1503	0.0010	9.7143	0.8862
155.2172	-0.089333	-0.177599	-0.494837	0.533273	-67.5927	354.9534	143.4831	148.5300	-0.1604	-0.0241	9.8041	0.8865
155.3696	-0.090650	-0.176626	-0.494767	0.533266	-67.5962	354.9615	143.1391	148.1779	-0.1435	-0.0142	9.8075	0.8920
155.5220	-0.093239	-0.175647	-0.494878	0.533266	-67.6035	355.7562	143.6125	147.8568	-0.1505	-0.0177	9.8284	0.8924
155.6744	-0.092887	-0.175879	-0.494845	0.533266	-67.6080	356.0832	143.7884	147.7056	-0.1528	-0.0156	9.8550	0.8934
155.8268	-0.087680	-0.178383	-0.494802	0.533264	-67.6120	355.2087	142.7587	147.5502	-0.1548	-0.0174	9.8389	0.8944
155.9792	-0.083595	-0.180428	-0.494783	0.533265	-67.6158	354.0019	141.3411	147.3398	-0.1629	-0.0229	9.7592	0.8957
156.1316	-0.081051	-0.181684	-0.494810	0.533270	-67.6184	353.2331	140.4024	147.1705	-0.1478	-0.0096	9.8579	0.8970
156.2840	-0.079350	-0.182394	-0.494805	0.533275	-67.6217	352.7123	139.7139	147.0027	-0.1538	-0.0212	9.8478	0.8972
156.4364	-0.075910	-0.183751	-0.494793	0.533278	-67.6257	352.0609	138.8461	146.7861	-0.1443	-0.0082	9.8194	0.8977
156.5888	-0.073479	-0.184782	-0.494751	0.533279	-67.6283	351.2236	137.8141	146.5914	-0.1741	-0.0255	9.7348	0.8983
156.7412	-0.070342	-0.185981	-0.494775	0.533280	-67.6313	350.8903	137.1933	146.3045	-0.1404	-0.0203	9.7865	0.8964
156.8936	-0.074766	-0.184378	-0.494667	0.533289	-67.6322	351.4910	137.6028	146.1130	-0.1513	-0.0201	9.8507	0.8948
157.0460	-0.074778	-0.184384	-0.494742	0.533293	-67.6330	351.9184	138.0648	146.1466	-0.1490	-0.0194	9.8262	0.8911
157.1984	-0.074851	-0.184217	-0.494790	0.533295	-67.6362	352.2188	138.0839	145.8667	-0.1508	-0.0213	9.8104	0.8885
157.3508	-0.074462	-0.184734	-0.494769	0.533304	-67.6361	352.0573	137.9434	145.8870	-0.1508	-0.0171	9.8270	0.8830
157.5032	-0.077979	-0.183186	-0.494721	0.533307	-67.6384	352.6676	138.6219	145.9548	-0.1519	-0.0137	9.8437	0.8737
157.6556	-0.075520	-0.184116	-0.494792	0.533308	-67.6415	352.5081	138.3686	145.8609	-0.1434	-0.0154	9.8515	0.8678
157.8080	-0.075573	-0.184277	-0.494852	0.533311	-67.6433	352.4867	138.2590	145.7729	-0.1621	-0.0274	9.9005	0.8628
157.9604	-0.076654	-0.183705	-0.494742	0.533316	-67.6429	352.6901	138.4607	145.7715	-0.1512	-0.0195	9.9205	0.8596
158.1128	-0.077160	-0.183615	-0.494714	0.533322	-67.6439	352.9917	138.6667	145.6760	-0.1481	-0.0207	9.8175	0.8569
158.2652	-0.077782	-0.183137	-0.494891	0.533326	-67.6447	353.2457	138.8110	145.5657	-0.1410	-0.0162	9.7423	0.8544
158.4176	-0.077871	-0.183205	-0.494833	0.533329	-67.6450	353.4727	138.9636	145.4914	-0.1485	-0.0090	9.8047	0.8526
158.5700	-0.077454	-0.183731	-0.494798	0.533330	-67.6463	353.4110	138.8108	145.4007	-0.1454	-0.0101	9.8566	0.8509
158.7224	-0.073003	-0.185428	-0.494784	0.533328	-67.6475	352.5611	137.9444	145.3840	-0.1102	-0.0275	9.8488	0.8492
158.8748	-0.069629	-0.186503	-0.494852	0.533324	-67.6495	351.4561	136.8437	145.3890	-0.1289	-0.0213	9.9116	0.8478
159.0272	-0.069550	-0.186543	-0.494739	0.533323	-67.6513	351.0268	136.3602	145.3342	-0.1474	-0.0216	9.9049	0.8474
159.1796	-0.070086	-0.186679	-0.494774	0.533319	-67.6517	351.0275	136.4566	145.4306	-0.1367	-0.0165	9.8311	0.8476
159.3320	-0.069591	-0.186579	-0.494773	0.533308	-67.6527	350.8674	136.4250	145.5588	-0.1388	-0.0107	9.7785	0.8473
159.4844	-0.067606	-0.187371	-0.494765	0.533301	-67.6543	350.6644	136.0979	145.4352	-0.1544	-0.0237	9.7662	0.8458
159.6368	-0.068159	-0.187136	-0.494732	0.533290	-67.6537	350.4161	135.7077	145.2922	-0.1552	-0.0368	9.8993	0.8404
159.7892	-0.065295	-0.188118	-0.494626	0.533278	-67.6555	350.3942	135.2179	144.8252	-0.1475	-0.0182	9.8436	0.8340
159.9416	-0.064707	-0.188058	-0.494721	0.533264	-67.6559	350.2436	134.8799	144.6368	-0.1445	-0.0306	9.8354	0.8265
160.0940	-0.064914	-0.188027	-0.494824	0.533248	-67.6574	350.6929	134.9329	144.2403	-0.1401	-0.0221	9.7967	0.8196
160.2464	-0.063752	-0.188353	-0.494756	0.533237	-67.6524	350.8146	134.7622	143.9483	-0.1498	-0.0140	9.7905	0.8231
160.3988	-0.063567	-0.188263	-0.494754	0.533234	-67.6513	350.7825	134.4307	143.6496	-0.1538	-0.0518	9.8542	0.8163
160.5512	-0.066330	-0.187166	-0.494763	0.533231	-67.6494	351.7181	135.0855	143.3674	-0.1618	-0.0453	9.8968	0.8096
160.7036	-0.068012	-0.187660	-0.494280	0.533228	-67.6488	352.6178	135.6306	143.0137	-0.1372	-0.0098	9.8894	0.8031
160.8560	-0.071289	-0.186594	-0.494369	0.533226	-67.6478	353.7227	136.3638	142.6422	-0.1460	-0.0166	9.8462	0.7955
161.0084	-0.071864	-0.186835	-0.494278	0.533225	-67.6441	354.4697	136.9120	142.4426	-0.1367	0.0094	9.7964	0.7924
161.1608	-0.071296	-0.186813	-0.494121	0.533232	-67.6393	354.6020	136.7929	142.1916	-0.1323	0.0145	9.6867	0.7886
161.3132	-0.070673	-0.187172	-0.494103	0.533245	-67.6342	354.6729	136.5771	141.9054	-0.0966	0.0106	9.6956	0.7844
161.4656	-0.074176	-0.185816	-0.494130	0.533254	-67.6306	355.8654	137.0936	141.2279	-0.1396	-0.0016	9.6515	0.7770
161.6180	-0.076368	-0.185229	-0.494457	0.533257	-67.6265	357.6049	138.0581	140.4543	-0.1269	-0.0029	9.7874	0.7684
161.7704	-0.077766	-0.184855	-0.494179	0.533274	-67.6239	358.6693	138.5699	139.9002	-0.1160	-0.0105	9.6584	0.7553
161.9228	-0.078793	-0.184217	-0.494313	0.533284	-67.6191	359.0623	138.8698	139.8078	-0.1406	0.0062	9.7977	0.7534
162.0752	-0.081236	-0.183202	-0.494098	0.533301	-67.6181	359.6147	139.3687	139.7540	-0.1331	0.0313	9.8990	0.7560
162.2276	-0.083575	-0.182186	-0.494150	0.533318	-67.6172	0.0101	140.0346	140.0249	-0.1358	0.0019	9.9370	0.7626
162.3800	-0.087291	-0.180470	-0.494245	0.533327	-67.6163	0.8270	141.2724	140.4455	-0.1411	-0.0000	9.8643	0.7729
162.5324	-0.087500	-0.180670	-0.494243	0.533339	-67.6147	0.7205	141.6229	140.9030	-0.1406	-0.0079	9.8197	0.7823
162.6848	-0.088272	-0.180956	-0.493942	0.533358	-67.6133	0.6573	141.8062	141.1482	-0.1279	0.0244	9.7851	0.7955
162.8372	-0.089499	-0.180366	-0.493767	0.533380	-67.6159	0.7132	141.9358	141.2231	-0.1394	0.0184	9.6859	0.7981
162.9896	-0.093429	-0.177408	-0.494219	0.533389	-67.6139	1.7082	143.3381	141.6299	-0.1297	0.0108	9.8546	0.8053
163.1420	-0.087980	-0.178891	-0.494832	0.533399	-67.6153	0.7103	142.6174	141.9075	-0.1500	-0.0004	9.9182	0.8106
163.2944	-0.086790	-0.179479	-0.494828	0.533411	-67.6150	359.5840	141.7255	142.1416	-0.1553	-0.0087	9.8665	0.8181
163.4468	-0.085517	-0.179477	-0.494825	0.533423	-67.6148	358.9883	141.5653	142.5767	-0.1609	-0.0138	9.8929	0.8219
163.5992	-0.085714	-0.179474	-0.495018	0.533431	-67.6200	358.7730	141.3952	142.6231	-0.1682	-0.0174	9.8850	0.8224
163.7516	-0.085216	-0.179477	-0.494825	0.533430	-67.6230	358.7377	141.3723	142.6340	-0.1612	-0.0008	9.8108	0.8279
163.9040	-0.085810	-0.180070	-0.494825	0.533426	-67.6232	358.1566	141.2161	143.0595	-0.1712	-0.0010	9.8426	0.8372
164.0564	-0.086187	-0.180061	-0.494814	0.533424	-67.6226	357.7867	141.5254	143.7395	-0.1466	0.0172	9.9215	0.8517
164.2088	-0.083309	-0.181225	-0.494786	0.533428	-67.6243	356.5062	140.8548	144.3483	-0.1428	-0.0133	9.9221	0.8677
164.3612	-0.083215	-0.181340	-0.494800	0.533415	-67.6253	356.0068	140.6456	144.6399	-0.1316	-0.0314	9.9033	0.8858
164.5136	-0.081066	-0.182435	-0.494809	0.533404	-67.6294	355.6331	140.1289	144.4960	-0.1495	-0.0153	9.8003	0.8920
164.6660	-0.080055	-0.182431	-0.494794	0.533394	-67.6262	355.2805	139.9703	144.6899	-0.1284	-0.0190	9.7871	0.8992
164.8184	-0.078718	-0.184006	-0.494316	0.533392	-67.6305	354.5995	138.9750	144.3768	-0.0666	0.0588	9.9232	0.9002
164.9708	-0.089058	-0.178553	-0.494805	0.533395	-67.6308	357.2072	141.4777	144.2712	-0.1841	0.0367	9.9489	0.8984
165.1232	-0.089329	-0.177787	-0.494837	0.533401	-67.6297	358.7838	142.8776	144.0942	-0.1609	0.0037	9.8883	0.9002
165.2756	-0.086493	-0.179086	-0.495020	0.533399	-67.6311	358.2463	142.2782	144.0323	-0.1708	-0.0219	9.8519	0.8989
