HOLE:	U1353C
EXPEDITION:	317
TOP:	0.0742
BOTTOM:	527.9878
DEPTH_WMSF	FX	FY	FZ	FNOR	FINC	RB	P1AZ	HAZI	AX	AY	AZ
m	oer	oer	oer	oer	deg	deg	deg	deg	m/s2	m/s2	m/s2
23.0866	0.009180	-0.062900	0.045003	0.380062	65.6893	321.0763	83.2808	122.1992	0.0265	-0.1292	9.7942
23.2390	0.080192	-0.225770	0.110733	0.379672	66.5020	297.3151	63.0834	125.7680	0.0077	-0.0951	10.2381
23.3914	0.338828	-0.062037	0.200300	0.404013	66.6992	272.7068	41.2788	128.5726	0.0170	-0.1178	9.8274
23.5438	0.148917	-0.074858	0.356957	0.447562	66.7251	273.5862	40.0802	126.4942	0.0290	-0.0395	9.9205
23.6962	0.203496	-0.063468	0.229932	0.488244	67.8366	249.6569	18.8320	129.1754	0.0214	-0.0981	10.1422
23.8486	0.204932	0.057839	0.297324	0.533653	68.7150	225.9396	1.4827	135.5430	0.0294	-0.0800	9.8481
24.0010	0.166201	0.059225	0.305800	0.580235	69.0932	169.4579	307.2298	137.7701	0.0283	-0.1131	9.9050
24.1534	-0.122097	0.049073	0.324735	0.625232	69.8273	143.3061	169.0506	139.9243	-0.0038	-0.0626	9.8271
24.3058	0.129878	-0.065175	0.441599	0.679028	70.1578	271.2249	55.9521	144.7199	0.0235	-0.0813	10.1363
24.4582	0.133059	-0.119479	0.467945	0.749139	70.5615	275.5781	58.8079	143.2259	0.0334	-0.1223	9.7956
24.6106	0.124956	-0.107245	0.741188	0.808550	71.6225	251.5663	146.2330	139.6041	0.0203	-0.1241	9.8592
24.7630	0.270079	0.064803	1.089318	0.857156	72.8754	204.2375	338.9437	134.7119	0.0110	-0.1110	10.2542
24.9154	0.246967	0.356502	1.182781	0.864838	73.3020	147.5919	278.6759	131.0875	0.0469	-0.0820	9.8662
25.0678	-0.077594	-0.164360	1.183115	0.887874	72.5443	53.7931	184.7189	130.9265	0.0326	-0.1063	10.2050
25.2202	-0.468616	-0.060288	1.182804	0.883699	72.5858	96.1997	232.0945	135.8932	0.0478	-0.1003	10.0607
25.3726	-0.107745	0.212931	1.182731	0.852891	71.8175	202.6700	222.6667	136.5114	0.1200	-0.2000	10.1629
25.5250	0.164956	-0.045065	1.183132	0.818345	70.2632	326.6530	96.7678	130.1098	0.0364	-0.0864	10.0704
25.6774	-0.066446	-0.475302	1.183458	0.773988	68.4015	339.6748	100.7970	121.1228	-0.0026	-0.0873	10.0568
25.8298	0.209000	-0.333620	1.183481	0.728321	65.8657	297.5194	52.3639	114.8451	0.0012	-0.0806	9.9310
25.9822	0.208744	-0.148020	1.183270	0.662520	63.8423	252.0800	117.4434	107.6820	-0.0580	-0.0294	9.9188
26.1346	0.111736	0.152055	1.182861	0.570302	60.9197	198.9626	307.4252	108.4672	-0.0237	-0.0342	9.7474
26.2870	-0.023953	0.634162	-0.982280	0.482147	56.1224	227.8573	223.2778	113.6976	-0.0792	-0.0922	9.9350
26.4394	0.104714	-0.137579	0.982873	0.391559	50.3891	283.4377	158.1372	116.1368	-0.0055	0.0004	9.8163
26.5918	0.095568	0.075622	-0.241940	0.312866	40.7652	208.0153	331.1308	123.1151	-0.0220	-0.0376	9.9760
26.7442	0.123899	0.164626	-0.324701	0.257803	25.8554	207.6680	333.6307	125.9620	0.1377	-0.0897	9.8219
26.8966	0.101742	0.211902	-0.348357	0.221961	6.7522	219.0663	341.8130	122.7462	0.1141	-0.1145	9.7784
27.0490	0.345823	0.208786	-0.447905	0.214255	-16.5467	223.7735	345.1633	121.3895	0.0774	-0.1228	9.9240
27.2014	0.172523	0.168451	-0.325143	0.240141	-37.6787	151.0532	274.0836	123.0306	0.0938	-0.0435	10.0239
27.3538	-0.075215	0.069958	-0.470822	0.291329	-51.8563	125.3782	131.2307	126.1682	0.1211	-0.0409	9.9898
27.5062	0.122471	-0.062507	-0.500446	0.318747	-55.7056	245.3824	12.8233	127.4406	0.1389	-0.0274	9.9314
27.6586	0.053260	0.092258	-0.464546	0.347133	-62.3832	224.0022	354.0950	130.0918	0.1874	-0.0884	10.5375
27.8110	0.092076	0.005360	-0.512676	0.364685	-64.2478	232.9836	2.9310	129.9467	0.1448	-0.0738	9.9716
27.9634	0.092072	0.079303	-0.425643	0.361665	-63.3757	221.0145	350.8814	129.8660	0.0647	-0.0613	10.3381
28.1158	0.104990	0.058728	-0.268634	0.352401	-63.9712	241.4247	12.2046	130.7787	0.0512	-0.1081	10.0429
28.2682	0.167600	0.017426	-0.307583	0.336600	-64.9470	261.0786	34.3341	133.2565	0.0363	-0.0427	10.0931
28.4206	0.184764	-0.013794	-0.292076	0.318151	-66.0806	216.4035	115.6128	136.8515	-0.0793	0.0236	9.9777
28.5730	-0.073251	-0.015924	-0.227873	0.309714	-66.5142	139.7950	158.8853	141.7286	-0.1276	-0.1136	9.8979
28.7254	0.043226	0.043706	-0.195038	0.296056	-64.5997	260.9790	38.1096	137.1302	0.0898	-0.1923	9.8505
28.8778	0.105300	-0.089192	-0.167540	0.280788	-61.8488	263.8488	36.3160	132.4680	-0.0067	-0.1100	9.7187
29.0302	0.139830	0.024287	-0.145795	0.265751	-58.7060	232.6956	4.7434	132.0471	0.0496	-0.1275	9.7072
29.1826	0.153469	0.064301	-0.139053	0.248490	-55.8037	210.7866	343.9162	133.1298	-0.0700	-0.0891	9.8634
29.3350	0.136734	0.157009	-0.217908	0.231342	-54.6643	243.2038	255.7589	136.6574	0.0689	-0.0650	9.9604
29.4874	-0.035900	-0.012766	-0.215241	0.220661	-52.9699	335.7061	117.4065	141.7020	0.0416	0.0624	9.9840
29.6398	0.010274	-0.185084	-0.172732	0.205009	-51.5842	327.1442	106.6439	139.4990	0.0715	0.0198	9.9872
29.7922	-0.019392	-0.071834	-0.191356	0.193138	-49.9627	260.9990	162.2419	136.2554	0.1750	-0.0453	10.0544
29.9446	-0.029403	0.099652	-0.208232	0.188744	-47.3520	161.2071	305.5721	144.3655	0.1270	-0.0313	10.0421
30.0970	0.075947	0.216862	-0.181399	0.183613	-44.7110	152.3623	311.6079	159.2456	0.0988	-0.0203	9.8726
30.2494	0.030518	0.189856	-0.125700	0.172383	-44.4312	172.5429	333.2843	160.7419	0.0859	-0.0592	10.1012
30.4018	0.110714	0.065824	-0.127164	0.165327	-42.8652	249.1471	278.4954	155.4909	0.1022	-0.0568	10.0413
30.5542	0.009818	-0.017427	-0.103191	0.152167	-41.0926	344.7946	133.3730	148.5740	0.1086	0.0295	9.9985
30.7066	-0.036951	-0.092737	-0.064814	0.139923	-37.0132	347.7312	138.0042	150.2740	0.1228	-0.0762	9.9204
30.8590	-0.011668	-0.132739	-0.042287	0.133093	-31.4100	348.6073	143.3370	154.7331	0.1303	-0.0008	10.3089
31.0114	-0.072178	-0.011434	-0.061353	0.124057	-25.2557	89.5824	116.3230	154.0725	0.0568	0.0316	9.8867
