HOLE:	U1353C
EXPEDITION:	323
TOP:		121.6082
BOTTOM:		231.6410
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
121.6082	170.70459	786.36365	690.00000	1.7855	0.3876	0.4417
121.7606	170.70459	783.93970	695.45453	1.7855	0.3888	0.4383
121.9130	170.60182	782.78778	698.18182	1.7866	0.3894	0.4366
122.0654	170.36688	788.96906	688.18182	1.7891	0.3863	0.4429
122.2178	170.50528	789.27319	660.00000	1.7876	0.3862	0.4618
122.3702	170.83766	766.54761	591.81818	1.7841	0.3976	0.5150
122.5226	171.78513	745.63684	541.81818	1.7743	0.4088	0.5626
122.6750	171.98505	736.48547	518.18182	1.7722	0.4139	0.5882
122.8274	171.41777	739.57489	511.81818	1.7781	0.4121	0.5955
122.9798	173.27328	790.96466	584.54547	1.7591	0.3854	0.5214
123.1322	174.95813	854.23969	761.81818	1.7421	0.3568	0.4001
123.2846	174.57010	883.21124	761.81818	1.7460	0.3451	0.4001
123.4370	173.45747	879.33453	790.00000	1.7572	0.3466	0.3858
123.5894	172.38522	834.61005	710.00000	1.7681	0.3652	0.4293
123.7418	171.09677	788.60773	663.63635	1.7814	0.3865	0.4593
123.8942	170.47351	763.81946	648.18182	1.7880	0.3990	0.4702
124.0466	170.02165	748.78845	651.81818	1.7927	0.4071	0.4676
124.1990	169.72935	748.42383	641.81818	1.7958	0.4073	0.4749
124.3514	169.94342	740.18311	613.63635	1.7935	0.4118	0.4967
124.5038	169.83371	719.33453	578.18182	1.7947	0.4237	0.5272
124.6562	168.20744	686.24512	556.36365	1.8120	0.4442	0.5478
124.8086	166.12434	652.84991	538.18182	1.8348	0.4669	0.5664
124.9610	165.83736	627.27441	546.36365	1.8379	0.4859	0.5579
125.1134	166.07285	625.21094	576.36365	1.8353	0.4875	0.5288
125.2658	165.72195	620.97125	593.63635	1.8392	0.4908	0.5134
125.4182	166.20833	595.51672	638.18182	1.8338	0.5118	0.4776
125.5706	167.26111	570.06213	636.36365	1.8223	0.5347	0.4790
125.7230	168.15196	518.42877	543.63635	1.8126	0.5879	0.5607
125.8754	169.38335	476.36447	490.00000	1.7995	0.6398	0.6220
126.0278	169.84297	471.93918	480.00000	1.7946	0.6458	0.6350
126.1802	169.85110	473.63635	491.81818	1.7945	0.6435	0.6197
126.3326	171.17088	494.96725	484.54544	1.7807	0.6158	0.6290
126.4850	172.63092	638.71307	483.63635	1.7656	0.4772	0.6302
126.6374	172.76053	748.18182	534.54547	1.7643	0.4074	0.5702
126.7898	172.56113	747.21222	566.36365	1.7663	0.4079	0.5382
126.9422	171.71391	746.36365	610.00000	1.7750	0.4084	0.4997
127.0946	171.59830	751.69635	810.00000	1.7762	0.4055	0.3763
127.2470	170.56363	766.54431	826.36365	1.7870	0.3976	0.3688
127.3994	168.33690	764.78906	784.54547	1.8107	0.3985	0.3885
127.5518	166.59814	740.91077	745.45453	1.8296	0.4114	0.4089
127.7042	164.36674	711.21405	678.18182	1.8544	0.4286	0.4494
127.8566	164.33727	689.57654	666.36365	1.8547	0.4420	0.4574
128.0090	165.22685	641.45935	624.54547	1.8447	0.4752	0.4880
128.1614	163.63866	554.12695	568.18182	1.8626	0.5501	0.5364
128.3138	162.52043	501.75851	513.63635	1.8755	0.6075	0.5934
128.4662	164.59311	487.75833	466.36365	1.8518	0.6249	0.6536
128.6186	166.34460	489.57489	440.00000	1.8323	0.6226	0.6927
128.7710	167.24455	511.87701	466.36365	1.8225	0.5955	0.6536
128.9234	168.56940	553.57257	531.81818	1.8082	0.5506	0.5731
129.0758	168.51384	599.51270	618.18182	1.8088	0.5084	0.4931
129.2282	169.03481	627.39288	675.45453	1.8032	0.4858	0.4513
129.3806	169.76338	620.91077	674.54547	1.7954	0.4909	0.4519
129.5330	169.65553	585.88135	624.54547	1.7966	0.5202	0.4880
129.6854	169.94876	546.00232	563.63635	1.7935	0.5582	0.5408
129.8378	170.11400	520.42511	508.18182	1.7917	0.5857	0.5998
129.9902	169.94905	520.42346	476.36365	1.7935	0.5857	0.6398
130.1426	169.94212	541.87701	506.36365	1.7936	0.5625	0.6019
130.2950	170.58006	611.20575	525.45453	1.7868	0.4987	0.5801
130.4474	170.53110	678.42212	518.18182	1.7874	0.4493	0.5882
130.5998	171.34723	715.39154	610.00000	1.7788	0.4261	0.4997
130.7522	171.43793	737.99951	663.63635	1.7779	0.4130	0.4593
130.9046	171.23082	737.45502	713.63635	1.7801	0.4133	0.4271
131.0570	171.39270	731.69720	710.00000	1.7784	0.4166	0.4293
131.2094	171.00298	730.00000	790.00000	1.7824	0.4175	0.3858
131.3618	170.38284	742.60461	783.63635	1.7889	0.4104	0.3890
131.5142	167.55681	756.06030	713.63635	1.8191	0.4031	0.4271
131.6666	165.83461	725.21588	643.63635	1.8380	0.4203	0.4736
131.8190	164.84465	666.30646	573.63635	1.8490	0.4574	0.5313
131.9714	163.67932	583.27924	410.00000	1.8622	0.5226	0.7434
132.1238	165.02916	553.99768	344.54544	1.8469	0.5502	0.8846
132.2762	165.76083	588.78595	331.81818	1.8388	0.5177	0.9186
132.4286	166.33145	623.99768	455.45456	1.8325	0.4885	0.6692
132.5810	169.16205	660.24030	728.18182	1.8018	0.4617	0.4186
132.7334	170.34274	681.69635	763.63635	1.7893	0.4471	0.3991
132.8858	170.06990	672.30463	761.81818	1.7922	0.4534	0.4001
133.0382	171.68253	660.96960	761.81818	1.7754	0.4611	0.4001
133.1906	171.40050	673.45319	743.63635	1.7783	0.4526	0.4099
133.3430	170.64967	674.42529	740.00000	1.7861	0.4519	0.4119
133.4954	172.32495	659.57654	660.00000	1.7688	0.4621	0.4618
133.6478	172.97139	648.30365	640.00000	1.7621	0.4702	0.4763
133.8002	172.12158	641.69720	624.54547	1.7708	0.4750	0.4880
133.9526	171.81354	648.72626	610.00000	1.7740	0.4698	0.4997
134.1050	173.05197	679.63367	640.00000	1.7613	0.4485	0.4763
134.2574	174.21379	716.96777	705.45453	1.7496	0.4251	0.4321
134.4098	174.90358	735.21173	760.00000	1.7427	0.4146	0.4011
134.5622	174.54942	750.78644	760.00000	1.7462	0.4060	0.4011
134.7146	173.84229	760.84857	775.45453	1.7533	0.4006	0.3931
134.8670	174.02147	757.09125	778.18182	1.7515	0.4026	0.3917
135.0194	174.68748	750.18231	638.18182	1.7448	0.4063	0.4776
135.1718	171.96387	726.00238	614.54547	1.7725	0.4198	0.4960
135.3242	167.17879	675.21594	621.81818	1.8232	0.4514	0.4902
135.4766	165.01889	604.67145	560.00000	1.8471	0.5041	0.5443
135.6290	164.81548	558.48596	493.63635	1.8493	0.5458	0.6175
135.7814	164.36002	522.36682	461.81818	1.8545	0.5835	0.6600
135.9338	164.58638	478.79010	441.81818	1.8519	0.6366	0.6899
136.0862	167.54860	481.20990	446.36365	1.8192	0.6334	0.6829
136.2386	169.98717	552.47858	623.63635	1.7931	0.5517	0.4887
136.3910	171.59068	658.65991	666.36365	1.7763	0.4628	0.4574
136.5434	173.19504	744.42029	818.18182	1.7599	0.4094	0.3725
136.6958	173.58995	775.03027	791.81818	1.7559	0.3933	0.3849
136.8482	173.49857	786.60480	810.00000	1.7568	0.3875	0.3763
137.0006	173.51468	805.57471	810.00000	1.7566	0.3784	0.3763
137.1530	172.76152	784.06403	810.00000	1.7643	0.3887	0.3763
137.3054	170.59700	700.49152	764.54547	1.7867	0.4351	0.3987
137.4578	169.35570	633.03229	685.45453	1.7998	0.4815	0.4447
137.6102	168.99902	616.72742	615.45453	1.8036	0.4942	0.4952
137.7626	168.78271	605.27393	590.00000	1.8059	0.5036	0.5166
137.9150	169.06265	580.36548	560.00000	1.8029	0.5252	0.5443
138.0674	169.17517	564.90924	581.81818	1.8017	0.5396	0.5239
138.2198	167.16786	608.72205	696.36365	1.8233	0.5007	0.4377
138.3722	161.35693	652.54498	718.18182	1.8890	0.4671	0.4244
138.5246	155.71451	651.03094	676.36365	1.9574	0.4682	0.4506
138.6770	153.91840	622.60883	634.54547	1.9803	0.4896	0.4803
138.8294	154.51437	555.27814	484.54590	1.9726	0.5489	0.6290
138.9818	154.94687	472.85333	434.54544	1.9671	0.6446	0.7014
139.1342	152.55389	429.57654	416.36365	1.9980	0.7095	0.7321
139.2866	155.81772	445.93683	440.00000	1.9561	0.6835	0.6927
139.4390	161.66953	490.17896	493.63635	1.8853	0.6218	0.6175
139.5914	162.72086	517.15088	533.63635	1.8731	0.5894	0.5712
139.7438	161.23080	527.15088	553.63635	1.8905	0.5782	0.5505
139.8962	160.97452	542.48358	576.36365	1.8935	0.5619	0.5288
140.0486	164.06786	561.51404	598.18182	1.8578	0.5428	0.5095
140.2010	165.91498	576.30231	624.54547	1.8371	0.5289	0.4880
140.3534	166.03207	586.18134	646.36365	1.8358	0.5200	0.4716
140.5058	164.84349	586.60645	646.36365	1.8490	0.5196	0.4716
140.6582	164.57809	585.09076	643.63635	1.8520	0.5209	0.4736
140.8106	165.87132	586.36365	638.18182	1.8376	0.5198	0.4776
140.9630	166.03081	581.03094	638.18182	1.8358	0.5246	0.4776
141.1154	166.20697	579.27240	641.81818	1.8339	0.5262	0.4749
141.2678	167.21802	585.21173	648.18182	1.8228	0.5208	0.4702
141.4202	167.73473	586.24268	641.81818	1.8172	0.5199	0.4749
141.5726	167.69994	588.42377	643.63635	1.8175	0.5180	0.4736
141.7250	167.85042	594.24213	640.00000	1.8159	0.5129	0.4763
141.8774	168.26205	597.33325	640.00000	1.8115	0.5103	0.4763
142.0298	167.17192	600.12097	640.00000	1.8233	0.5079	0.4763
142.1822	165.74155	600.84857	638.18182	1.8390	0.5073	0.4776
142.3346	165.50124	599.03040	623.63635	1.8417	0.5088	0.4887
142.4870	164.44435	595.75787	618.18182	1.8535	0.5116	0.4931
142.6394	163.67975	584.42529	616.36365	1.8622	0.5215	0.4945
142.7918	163.75674	568.60693	596.36365	1.8613	0.5360	0.5111
142.9442	161.86780	544.85046	538.18182	1.8830	0.5594	0.5664
143.0966	159.41367	523.69769	511.81818	1.9120	0.5820	0.5955
143.2490	159.24612	515.75787	520.00000	1.9140	0.5910	0.5862
143.4014	159.74556	510.72760	538.18182	1.9080	0.5968	0.5664
143.5538	158.71106	511.57538	543.63635	1.9205	0.5958	0.5607
143.7062	157.35930	541.69379	540.00000	1.9370	0.5627	0.5644
143.8586	152.53549	484.49426	473.63635	1.9982	0.6291	0.6435
144.0110	148.65559	377.27695	371.81818	2.0504	0.8079	0.8198
144.1634	149.98354	337.21307	306.36365	2.0322	0.9039	0.9949
144.3158	151.42873	330.79410	287.97113	2.0128	0.9214	1.0584
144.4682	153.64064	318.38516	263.29092	1.9839	0.9573	1.1577
144.6206	157.23543	321.06525	244.37065	1.9385	0.9493	1.2473
144.7730	163.50113	363.98663	278.56097	1.8642	0.8374	1.0942
144.9254	169.37459	461.05090	474.33929	1.7996	0.6611	0.6426
145.0778	171.56702	550.41583	661.47144	1.7766	0.5538	0.4608
145.2302	172.04951	577.84375	688.18182	1.7716	0.5275	0.4429
145.3826	171.48683	598.89380	691.34003	1.7774	0.5089	0.4409
145.5350	170.99397	618.80359	735.69733	1.7825	0.4926	0.4143
145.6874	170.94228	638.08508	761.58093	1.7831	0.4777	0.4002
145.8398	171.00899	683.56323	781.22485	1.7824	0.4459	0.3902
145.9922	171.09839	726.73895	805.16272	1.7814	0.4194	0.3786
146.1446	171.15918	749.23633	763.94458	1.7808	0.4068	0.3990
146.2970	170.94861	752.42401	768.57440	1.7830	0.4051	0.3966
146.4494	170.30981	748.99701	800.18182	1.7897	0.4069	0.3809
146.6018	168.73181	746.23206	870.13403	1.8064	0.4085	0.3503
146.7542	165.35173	729.68079	620.71368	1.8433	0.4177	0.4910
146.9066	161.07713	677.84344	415.26578	1.8923	0.4497	0.7340
147.0590	157.99547	555.66174	448.29254	1.9292	0.5485	0.6799
147.2114	156.63838	480.35153	471.50198	1.9459	0.6345	0.6464
147.3638	155.91083	471.88776	468.17493	1.9550	0.6459	0.6510
147.5162	154.69505	457.52759	456.87006	1.9703	0.6662	0.6671
147.6686	152.35742	453.64706	451.63474	2.0006	0.6719	0.6749
147.8210	150.99597	457.84314	487.05054	2.0186	0.6657	0.6258
147.9734	151.03485	461.15027	499.01251	2.0181	0.6610	0.6108
148.1258	150.56364	459.36133	482.09778	2.0244	0.6635	0.6322
148.2782	149.96387	445.98914	429.32263	2.0325	0.6834	0.7100
148.4306	149.63583	428.37845	411.23175	2.0369	0.7115	0.7412
148.5830	150.54810	429.51810	431.40671	2.0246	0.7096	0.7065
148.7354	152.22859	444.20511	451.34335	2.0023	0.6862	0.6753
148.8878	153.54796	453.98260	472.07123	1.9850	0.6714	0.6457
149.0402	154.36362	460.16367	490.00000	1.9746	0.6624	0.6220
149.1926	154.57231	456.29922	476.70239	1.9719	0.6680	0.6394
149.3450	155.32091	439.38171	433.69595	1.9624	0.6937	0.7028
149.4974	157.02982	437.91119	413.04282	1.9410	0.6960	0.7379
149.6498	158.82582	454.95978	434.51175	1.9191	0.6699	0.7015
149.8022	160.29674	475.79922	486.84091	1.9015	0.6406	0.6261
149.9546	161.19403	507.22168	540.51392	1.8909	0.6009	0.5639
150.1070	161.71356	534.17004	558.42694	1.8848	0.5706	0.5458
150.2594	161.07214	527.05188	542.96747	1.8923	0.5783	0.5614
150.4118	158.87531	486.41989	525.71558	1.9185	0.6266	0.5798
150.5642	157.29333	454.15311	525.87341	1.9378	0.6711	0.5796
150.7166	156.69250	444.42340	531.92047	1.9452	0.6858	0.5730
150.8690	154.87198	446.87933	533.66034	1.9681	0.6821	0.5711
151.0214	148.87640	443.68030	486.52890	2.0473	0.6870	0.6265
151.1738	139.29114	394.91870	408.18924	2.1882	0.7718	0.7467
151.3262	132.65312	336.81830	351.69238	2.2977	0.9049	0.8667
151.4786	131.14026	308.82507	292.55338	2.3242	0.9870	1.0419
151.6310	135.81085	292.19427	266.02393	2.2443	1.0431	1.1458
151.7834	146.92299	282.60059	249.01158	2.0746	1.0786	1.2240
