HOLE:	U1353C
EXPEDITION:	323
TOP:		145.5350
BOTTOM:		192.7790
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
158.9462	151.28253	215.94157	283.15186	2.0148	1.4115	1.0765
159.0986	163.49942	206.37459	219.74718	1.8642	1.4769	1.3870
159.2510	169.38107	301.92334	191.61378	1.7995	1.0095	1.5907
159.4034	170.84061	446.16602	297.45517	1.7841	0.6832	1.0247
159.5558	170.85277	546.14240	439.90170	1.7840	0.5581	0.6929
159.7082	170.72728	585.93384	501.44870	1.7853	0.5202	0.6078
159.8606	170.81760	600.99744	570.46790	1.7844	0.5072	0.5343
160.0130	170.95827	612.74219	648.51599	1.7829	0.4974	0.4700
160.1654	171.04025	627.82928	680.34143	1.7820	0.4855	0.4480
160.3178	171.34891	653.52325	709.98474	1.7788	0.4664	0.4293
160.4702	171.89505	683.26294	731.75568	1.7732	0.4461	0.4165
160.6226	171.98956	693.69495	742.22394	1.7722	0.4394	0.4107
160.7750	170.49820	676.65277	767.51135	1.7877	0.4505	0.3971
160.9274	166.85022	646.62921	818.77924	1.8268	0.4714	0.3723
161.0798	161.82471	601.34778	836.68097	1.8835	0.5069	0.3643
161.2322	155.42380	513.90790	738.86133	1.9611	0.5931	0.4125
161.3846	146.21135	398.83502	565.80164	2.0847	0.7642	0.5387
161.5370	135.07771	336.14758	438.41937	2.2565	0.9067	0.6952
161.6894	126.03017	307.18576	315.86932	2.4185	0.9922	0.9650
161.8418	121.29639	262.66425	246.88470	2.5129	1.1604	1.2346
161.9942	123.72723	208.02325	216.37450	2.4635	1.4652	1.4087
162.1466	135.01898	159.05374	182.31822	2.2575	1.9163	1.6718
162.2990	150.85727	162.06554	155.73259	2.0205	1.8807	1.9572
162.4514	160.96146	224.47925	173.34474	1.8936	1.3578	1.7583
162.6038	164.59058	303.61575	243.70633	1.8519	1.0039	1.2507
162.7562	166.06131	386.00955	355.62735	1.8355	0.7896	0.8571
162.9086	167.83191	462.30606	449.15305	1.8161	0.6593	0.6786
163.0610	169.42526	516.33948	517.72083	1.7990	0.5903	0.5887
163.2134	170.16193	561.15417	545.51953	1.7912	0.5432	0.5587
163.3658	170.70674	609.54669	563.43018	1.7855	0.5000	0.5410
163.5182	171.45944	596.52802	589.52887	1.7777	0.5110	0.5170
163.6706	172.61176	539.63214	579.10327	1.7658	0.5648	0.5263
163.8230	173.91724	511.40875	569.33215	1.7526	0.5960	0.5354
163.9754	174.79631	530.25647	595.92474	1.7437	0.5748	0.5115
164.1278	174.73611	559.23309	634.82275	1.7443	0.5450	0.4801
164.2802	173.83768	585.38293	658.26160	1.7534	0.5207	0.4630
164.4326	173.50070	618.45795	650.06354	1.7568	0.4928	0.4689
164.5850	173.59958	653.54797	645.32770	1.7558	0.4664	0.4723
164.7374	173.23207	683.15051	658.44708	1.7595	0.4462	0.4629
164.8898	172.40135	665.06580	638.15112	1.7680	0.4583	0.4776
165.0422	171.76038	622.03778	609.90991	1.7746	0.4900	0.4997
165.1946	171.46463	584.66168	607.58063	1.7776	0.5213	0.5017
165.3470	171.78819	580.93036	591.78003	1.7743	0.5247	0.5151
165.4994	170.21538	596.72034	579.24280	1.7907	0.5108	0.5262
165.6518	169.13190	613.97083	574.80194	1.8021	0.4964	0.5303
165.8042	171.01816	625.25958	584.27826	1.7823	0.4875	0.5217
165.9566	170.46634	667.78448	588.67682	1.7880	0.4564	0.5178
166.1090	169.41597	648.07635	575.26782	1.7991	0.4703	0.5298
166.2614	170.26176	566.22241	563.63635	1.7902	0.5383	0.5408
166.4138	171.21548	532.65997	557.35718	1.7802	0.5722	0.5469
166.5662	171.96429	527.06946	467.97665	1.7725	0.5783	0.6513
166.7186	173.45876	525.91858	456.42139	1.7572	0.5796	0.6678
166.8710	174.84944	545.10486	484.67398	1.7432	0.5592	0.6289
167.0234	175.24396	573.50220	517.47327	1.7393	0.5315	0.5890
167.1758	175.84129	589.81293	529.31708	1.7334	0.5168	0.5758
167.3282	176.68486	592.49854	531.42981	1.7251	0.5144	0.5735
167.4806	176.16051	593.25098	541.26617	1.7302	0.5138	0.5631
167.6330	175.23203	602.18439	546.98004	1.7394	0.5062	0.5572
167.7854	174.64473	629.29150	547.37982	1.7453	0.4844	0.5568
167.9378	173.99361	674.13184	590.80658	1.7518	0.4521	0.5159
168.0902	173.26010	709.13458	636.71509	1.7592	0.4298	0.4787
168.2426	172.10059	725.92810	656.53363	1.7711	0.4199	0.4643
168.3950	170.43559	734.26813	667.66565	1.7884	0.4151	0.4565
168.5474	169.36807	733.83844	670.11084	1.7996	0.4154	0.4549
168.6998	169.31532	728.40356	673.32324	1.8002	0.4184	0.4527
168.8522	168.47028	724.99371	674.94824	1.8092	0.4204	0.4516
169.0046	165.33594	711.43976	676.45300	1.8435	0.4284	0.4506
169.1570	162.17831	663.35815	728.97711	1.8794	0.4595	0.4181
169.3094	163.34523	589.82550	844.90680	1.8660	0.5168	0.3607
169.4618	165.89172	529.61200	834.85474	1.8373	0.5755	0.3651
169.6142	166.27530	515.72314	800.82764	1.8331	0.5910	0.3806
169.7666	167.38271	558.58789	785.80023	1.8210	0.5457	0.3879
169.9190	168.52361	657.76727	785.85217	1.8086	0.4634	0.3879
170.0714	168.93217	712.32965	695.70038	1.8043	0.4279	0.4381
170.2238	167.70294	700.12518	675.28198	1.8175	0.4354	0.4514
170.3762	166.37405	663.22504	615.68500	1.8320	0.4596	0.4951
170.5286	165.68277	610.72791	556.14148	1.8397	0.4991	0.5481
170.6810	165.27272	549.81055	492.07932	1.8442	0.5544	0.6194
170.8334	165.47865	499.16556	442.67700	1.8419	0.6106	0.6885
170.9858	166.97493	511.16360	416.06229	1.8254	0.5963	0.7326
171.1382	167.79407	542.90332	415.13315	1.8165	0.5614	0.7342
171.2906	167.63637	582.94928	466.63998	1.8182	0.5229	0.6532
171.4430	166.91560	635.46796	536.11255	1.8261	0.4796	0.5685
171.5954	165.95177	653.78949	558.18182	1.8367	0.4662	0.5461
171.7478	165.22450	628.13593	557.21747	1.8448	0.4852	0.5470
171.9002	164.60019	605.36652	544.84180	1.8518	0.5035	0.5594
172.0526	163.95177	612.11481	568.44812	1.8591	0.4979	0.5362
172.2050	162.09187	617.94067	667.24268	1.8804	0.4933	0.4568
172.3574	158.64383	586.76080	744.84180	1.9213	0.5195	0.4092
172.5098	159.07138	534.48810	760.91406	1.9161	0.5703	0.4006
172.6622	162.99254	457.76083	745.95172	1.8700	0.6658	0.4086
172.8146	170.90526	375.17706	710.14557	1.7834	0.8124	0.4292
172.9670	174.50374	318.92444	647.33801	1.7467	0.9557	0.4709
173.1194	174.76900	367.95782	631.77789	1.7440	0.8284	0.4824
173.2718	175.43044	470.96835	579.09595	1.7374	0.6472	0.5263
173.4242	174.96382	524.93011	567.68964	1.7421	0.5806	0.5369
173.5766	174.72728	569.31287	583.41028	1.7444	0.5354	0.5224
173.7290	174.72728	622.34637	543.56610	1.7444	0.4898	0.5607
173.8814	175.03618	650.84399	568.00098	1.7414	0.4683	0.5366
174.0338	175.47865	660.48230	567.38324	1.7370	0.4615	0.5372
174.1862	175.63637	670.84399	596.47418	1.7354	0.4544	0.5110
174.3386	175.63637	684.08612	628.15674	1.7354	0.4456	0.4852
174.4910	175.63637	692.05933	694.59070	1.7354	0.4404	0.4388
174.6434	175.63637	718.86310	735.62531	1.7354	0.4240	0.4143
174.7958	175.12154	784.51666	766.71021	1.7405	0.3885	0.3975
174.9482	172.25607	820.00000	801.78790	1.7695	0.3717	0.3802
175.1006	166.14201	757.70532	677.92426	1.8346	0.4023	0.4496
175.2530	158.48154	685.28809	554.06061	1.9233	0.4448	0.5501
175.4054	150.45743	620.54358	430.19702	2.0258	0.4912	0.7085
175.5578	140.73111	558.68329	311.95374	2.1658	0.5456	0.9771
175.7102	130.33685	468.67953	275.09293	2.3386	0.6503	1.1080
175.8626	121.67542	401.03928	267.89047	2.5050	0.7600	1.1378
176.0150	114.96575	332.33884	236.97638	2.6512	0.9171	1.2862
176.1674	111.74584	275.82587	214.69606	2.7276	1.1050	1.4197
176.3198	112.81722	222.08812	139.87946	2.7017	1.3724	2.1790
176.4722	145.91957	159.86607	138.72427	2.0888	1.9066	2.1972
176.6246	168.51024	124.79620	147.02663	1.8088	2.4424	2.0731
176.7770	167.60574	166.54346	156.36363	1.8186	1.8302	1.9493
176.9294	169.85339	301.09265	165.52498	1.7945	1.0123	1.8414
177.0818	171.89052	423.57504	303.76706	1.7732	0.7196	1.0034
177.2342	172.36363	491.16357	439.00055	1.7684	0.6206	0.6943
177.3866	172.56956	556.88220	519.54803	1.7662	0.5473	0.5867
177.5390	172.72728	623.97888	586.98639	1.7646	0.4885	0.5193
177.6914	172.72728	675.74158	547.01660	1.7646	0.4511	0.5572
177.8438	172.52135	712.44397	590.67816	1.7667	0.4278	0.5160
177.9962	172.36363	734.72150	715.09290	1.7684	0.4149	0.4262
178.1486	172.36363	748.51099	708.31238	1.7684	0.4072	0.4303
178.3010	172.15770	737.67657	688.10150	1.7705	0.4132	0.4430
178.4534	170.66144	730.08801	743.18439	1.7860	0.4175	0.4101
178.6058	165.82661	733.63635	816.04724	1.8381	0.4155	0.3735
178.7582	156.52518	706.86511	831.67737	1.9473	0.4312	0.3665
178.9106	145.04652	611.71307	562.42578	2.1014	0.4983	0.5419
179.0630	136.60211	480.92453	401.59213	2.2313	0.6338	0.7590
179.2154	132.45551	392.62589	358.67401	2.3012	0.7763	0.8498
179.3678	130.96384	350.16272	338.91510	2.3274	0.8705	0.8993
179.5202	129.90353	330.18567	323.15417	2.3464	0.9231	0.9432
179.6726	129.27272	315.67276	314.07333	2.3578	0.9656	0.9705
179.8250	128.34602	313.84497	282.36063	2.3748	0.9712	1.0795
179.9774	127.22449	289.86609	290.00000	2.3958	1.0515	1.0510
180.1298	125.98239	273.84497	290.24109	2.4194	1.1130	1.0502
180.2822	124.34603	278.18182	293.03363	2.4512	1.0957	1.0402
180.4346	124.04823	278.18182	282.79758	2.4571	1.0957	1.0778
180.5870	125.29034	262.22205	255.89149	2.4327	1.1624	1.1911
180.7394	128.78009	231.98090	222.37067	2.3668	1.3139	1.3707
180.8918	135.43961	236.20091	209.54800	2.2504	1.2904	1.4546
181.0442	139.52689	315.38361	286.50934	2.1845	0.9664	1.0638
181.1966	137.32288	366.99905	380.95432	2.2196	0.8305	0.8001
181.3490	134.75789	363.54834	416.02206	2.2618	0.8384	0.7327
181.5014	134.15770	360.00000	357.70969	2.2720	0.8467	0.8521
181.6538	131.32288	355.36652	322.86288	2.3210	0.8577	0.9441
181.8062	129.06679	324.53210	284.49524	2.3616	0.9392	1.0714
181.9586	130.14468	272.23166	258.60373	2.3420	1.1196	1.1786
182.1110	131.60574	246.12250	265.69061	2.3160	1.2384	1.1472
182.2634	131.07330	254.32724	281.69763	2.3254	1.1985	1.0820
182.4158	129.64287	261.81818	279.87946	2.3511	1.1642	1.0890
182.5682	128.67905	262.84784	277.39828	2.3687	1.1596	1.0988
182.7206	127.95177	263.63635	266.60474	2.3821	1.1561	1.1433
182.8730	128.04822	262.60669	270.78354	2.3804	1.1607	1.1256
183.0254	128.36363	259.75885	282.11954	2.3745	1.1734	1.0804
183.1778	129.08440	263.84497	286.48419	2.3612	1.1552	1.0639
183.3302	130.04823	274.87463	287.63937	2.3437	1.1089	1.0597
183.4826	129.95177	280.00000	280.00000	2.3455	1.0886	1.0886
183.6350	128.70967	280.00000	278.79456	2.3681	1.0886	1.0933
183.7874	126.45551	280.00000	260.91409	2.4103	1.0886	1.1682
183.9398	124.96383	280.00000	244.44499	2.4391	1.0886	1.2469
184.0922	124.10947	280.00000	191.45654	2.4559	1.0886	1.5920
184.2446	125.18085	247.05080	185.27875	2.4349	1.2338	1.6451
184.3970	130.68822	206.37325	168.91512	2.3323	1.4769	1.8045
184.5494	142.34027	180.64502	152.85284	2.1413	1.6873	1.9941
184.7018	155.52306	158.67372	143.32497	1.9598	1.9209	2.1266
184.8542	162.16879	153.08899	165.32898	1.8795	1.9910	1.8436
185.0066	163.47865	161.63252	176.72527	1.8645	1.8858	1.7247
185.1590	163.32747	171.51195	183.56604	1.8662	1.7771	1.6604
185.3114	165.15024	242.38258	215.91666	1.8456	1.2575	1.4117
185.4638	167.85991	360.56439	332.58334	1.8158	0.8453	0.9165
185.6162	169.44804	478.74622	449.25000	1.7988	0.6367	0.6785
185.7686	170.72076	545.95978	561.97894	1.7854	0.5583	0.5424
185.9210	170.96384	586.49756	617.32294	1.7828	0.5197	0.4937
186.0734	170.72728	632.89368	646.34857	1.7853	0.4816	0.4716
186.2258	170.52135	656.45166	684.90710	1.7875	0.4643	0.4450
186.3782	170.36363	662.05933	691.32599	1.7891	0.4604	0.4409
186.5306	170.56956	662.60669	710.30133	1.7870	0.4600	0.4291
186.6830	170.72728	663.87750	714.90710	1.7853	0.4591	0.4263
186.8354	170.72728	651.03925	719.33704	1.7853	0.4682	0.4237
186.9878	169.59465	626.61438	705.35913	1.7972	0.4864	0.4321
187.1402	168.31541	607.09668	641.62732	1.8109	0.5021	0.4750
187.2926	168.00000	625.22675	666.35358	1.8143	0.4875	0.4574
187.4450	167.38220	653.29761	689.70868	1.8210	0.4666	0.4419
187.5974	166.18832	663.08899	660.06024	1.8341	0.4597	0.4618
187.7498	165.63637	654.12823	660.96936	1.8402	0.4660	0.4611
187.9022	166.04823	651.11768	662.05927	1.8356	0.4681	0.4604
188.0546	166.56956	655.45453	667.08185	1.8299	0.4650	0.4569
188.2070	166.93321	654.93970	688.43292	1.8259	0.4654	0.4427
188.3594	167.81168	654.54547	665.58014	1.8163	0.4657	0.4579
188.5118	168.67253	623.65564	652.79761	1.8071	0.4887	0.4669
188.6642	168.60019	580.43640	628.66400	1.8078	0.5251	0.4848
188.8166	168.56956	557.73206	635.87640	1.8082	0.5465	0.4793
188.9690	167.59465	553.87750	642.90308	1.8187	0.5503	0.4741
189.1214	166.31541	557.34222	656.97638	1.8327	0.5469	0.4639
189.2738	166.20593	560.67560	640.00000	1.8339	0.5436	0.4763
189.4262	166.56956	564.00891	641.68756	1.8299	0.5404	0.4750
189.5786	166.52135	544.34650	666.11749	1.8304	0.5599	0.4576
189.7310	166.15770	516.85553	674.97235	1.8344	0.5897	0.4516
189.8834	166.00000	545.50708	671.97888	1.8361	0.5587	0.4536
190.0358	166.41187	611.41614	725.33398	1.8316	0.4985	0.4202
190.1882	167.03616	619.40674	721.40631	1.8248	0.4921	0.4225
190.3406	167.47865	576.35034	686.80566	1.8199	0.5288	0.4438
190.4930	167.43044	552.36554	643.44550	1.8205	0.5518	0.4737
190.6454	167.68459	583.97882	662.92822	1.8177	0.5219	0.4598
190.7978	167.58813	628.01904	614.36469	1.8187	0.4853	0.4961
