HOLE:	U1353C
EXPEDITION:	317
TOP:	0.0746
BOTTOM:	527.9882
DEPTH_WMSF	FX	FY	FZ	FNOR	FINC	RB	P1AZ	HAZI	AX	AY	AZ
6.1706	0.139397	-0.090576	1.022070	0.787513	79.7319	114.9102	67.8778	312.9718	0.0586	0.4453	10.2928
6.3230	0.034083	-0.111349	0.828657	0.774780	79.3499	141.8522	85.3130	303.4635	0.0143	0.2942	10.2862
6.4754	0.024724	-0.106607	0.678816	0.739525	78.1748	170.7635	106.9986	296.2372	0.0526	0.3668	9.8904
6.6278	0.114109	0.013316	0.616845	0.711950	76.9174	129.1865	56.0361	286.8524	-0.0603	0.1723	9.8987
6.7802	0.147582	0.002645	0.650206	0.676743	75.9025	105.1354	23.7240	278.5895	0.0834	0.3121	9.9092
6.9326	0.051617	0.007409	0.543627	0.662024	75.0007	115.8720	29.3643	273.4958	0.0478	0.2435	9.9470
7.0850	0.056837	0.094721	0.495316	0.623249	74.7113	72.4678	340.5021	268.0321	0.0922	0.2359	9.7214
7.2374	0.137448	0.064237	0.368843	0.573892	74.0820	89.2916	353.9446	264.6521	0.0333	0.2712	9.9176
7.3898	0.175269	0.029923	0.530969	0.551336	72.4885	92.5370	4.3290	271.7917	0.0889	0.2585	9.8664
7.5422	0.249184	0.106758	0.467619	0.556111	70.9623	101.6856	9.7192	268.0359	0.0776	0.2583	9.8946
7.6946	0.251904	0.118235	0.434685	0.572132	69.8210	93.7563	358.3862	264.6305	0.0643	0.2210	9.9363
7.8470	0.164826	0.187712	0.379206	0.604070	69.2460	91.9985	351.7132	259.7155	0.0299	0.2249	9.9168
7.9994	-0.068597	0.194003	0.264726	0.639381	69.2731	38.1743	294.9005	256.7202	0.0594	0.2386	9.8995
8.1518	0.159373	0.113987	0.346280	0.667486	70.2825	63.8149	320.5107	256.6901	0.0611	0.2358	9.8548
8.3042	0.135339	0.144482	0.343974	0.701658	70.9781	91.2758	347.5739	256.2989	0.0239	0.2465	9.8980
8.4566	0.153003	0.107012	0.296437	0.745160	70.9300	88.6166	342.3418	253.7241	0.0825	0.2186	9.9008
8.6090	0.253937	0.057378	0.489077	0.792446	70.8253	120.1173	13.3513	253.2377	-0.0386	0.2056	9.9287
8.7614	0.430367	0.046819	1.143447	0.830289	69.2749	127.1832	17.5705	250.3903	0.0698	0.2068	9.8424
8.9138	0.336664	0.211968	1.113131	0.839556	66.9565	118.3427	7.4860	249.1456	0.0309	0.1680	9.7894
9.0662	0.340288	0.272179	1.182565	0.885254	67.1095	97.2162	340.6190	243.4038	0.0198	0.1994	9.9218
9.2186	0.137720	0.156674	1.182555	0.937283	66.9563	99.4967	342.2108	242.7142	-0.0399	0.1651	9.9271
9.3710	0.132229	-0.007155	1.182721	0.985122	68.0703	137.3621	21.7007	244.3403	0.0488	0.2422	9.9289
9.5234	0.027431	0.174235	1.182451	1.032378	69.0186	93.4328	342.7223	249.2907	-0.0600	0.0873	9.8612
9.6758	-0.130782	0.394276	1.182143	1.077368	69.9315	50.0107	296.8588	246.8828	0.0178	0.2459	9.8479
9.8282	-0.319075	-0.444766	1.182894	1.124196	70.9058	283.3873	168.7640	245.3789	-0.0444	0.1716	9.8768
9.9806	-0.905702	-0.469588	0.370923	1.169057	71.5567	294.5357	172.9816	238.4466	0.0052	0.2092	9.9055
10.1330	-0.218041	-0.502532	1.183009	1.173635	71.7038	276.5818	149.4351	232.8539	-0.0421	0.1389	9.9057
10.2854	0.083273	0.919722	1.181775	1.143191	71.5452	67.2040	295.4406	228.2893	0.0145	0.1813	9.8561
10.4378	0.198410	0.389381	1.182362	1.092939	71.0275	81.4854	308.0403	226.5550	-0.0608	0.1204	9.8433
10.5902	-0.025821	0.282934	1.182333	1.047680	70.1311	79.3429	305.1155	225.7716	-0.0074	0.1798	9.8555
10.7426	0.155189	0.098079	1.182624	1.013135	68.7892	100.8011	321.2043	220.4037	-0.0272	0.1360	9.8764
10.8950	0.029355	0.238007	1.182427	0.973797	67.8556	106.8591	320.5069	213.6488	-0.0369	0.1724	9.8859
11.0474	0.027409	0.140441	1.182498	0.932557	67.9209	76.4219	289.5661	213.1438	-0.0211	0.1305	9.8334
11.1998	0.071849	0.318944	1.182340	0.888165	67.8398	82.5482	303.4594	220.9114	0.0265	0.1729	9.9337
11.3522	0.141693	0.299880	0.820399	0.853259	69.1426	89.9256	320.3998	230.4747	-0.0003	0.0834	9.8874
11.5046	0.080841	0.342332	0.473564	0.851224	71.4507	79.0643	313.2463	234.1818	-0.0128	0.1673	9.8293
11.6570	0.165233	0.200558	0.272122	0.814405	72.0591	81.8862	320.8211	238.9339	-0.0429	0.0933	9.8514
11.8094	0.276819	0.305309	0.465056	0.773028	73.3859	99.4040	340.9659	241.5617	-0.0343	0.1380	9.9278
11.9618	0.126212	0.150166	0.462797	0.748495	72.2561	95.9080	335.6926	239.7842	-0.0098	0.0898	9.8962
12.1142	-0.081318	0.071743	0.510543	0.713911	71.1915	37.4144	275.2447	237.8288	-0.0467	0.1324	9.8431
12.2666	0.000595	-0.042337	0.515254	0.678307	70.4367	27.6872	260.5876	232.8987	-0.0373	0.0964	9.8868
12.4190	0.130339	-0.094719	0.482529	0.651355	69.4357	216.3065	89.5690	233.2263	-0.0357	0.1267	9.8691
12.5714	0.259043	0.038591	0.550727	0.629058	69.5536	155.1931	26.0261	230.8330	-0.0271	0.1107	9.8351
12.7238	0.145294	0.140617	0.601485	0.610667	70.2366	125.0491	351.8608	226.8112	-0.0203	0.1309	9.8570
12.8762	0.154675	0.035412	0.665883	0.619933	71.5969	124.9908	348.5810	223.5914	-0.0240	0.1009	9.8979
13.0286	-0.049132	-0.079869	0.648539	0.650881	73.1715	259.7326	114.3875	214.6548	0.0051	0.1188	9.8825
13.1810	-0.074002	0.480171	0.594380	0.671599	74.2281	73.0054	274.8649	201.8594	-0.0295	0.0920	9.8421
13.3334	-0.002796	0.039872	0.555076	0.690463	75.1210	103.6250	295.9846	192.3586	-0.0086	0.1186	9.8448
13.4858	-0.250919	0.018773	0.617769	0.721605	75.7276	6.3416	196.0036	189.6617	-0.0017	0.1191	9.8601
13.6382	-0.040521	-0.142648	0.713348	0.757359	75.4570	6.5452	189.5206	182.9751	0.0110	0.1149	9.8955
13.7906	-0.107165	0.005819	0.835348	0.795075	76.1435	349.4605	168.8446	179.3296	0.0076	0.1258	9.8493
13.9430	0.062411	0.167056	0.745686	0.811150	76.9702	124.0041	292.5000	168.5697	-0.0111	0.0884	9.8428
14.0954	-0.067829	0.147177	0.930915	0.816063	77.6242	137.0611	294.2558	157.1958	-0.0062	0.1150	9.8717
14.2478	-0.116659	0.177919	0.843936	0.822025	78.1815	108.2497	258.9832	150.7363	-0.0154	0.0800	9.8605
14.4002	-0.044786	0.255958	0.743159	0.825497	78.3750	111.0700	270.2720	159.2008	-0.0074	0.1090	9.8931
14.5526	-0.038409	0.170487	0.887822	0.819611	78.3319	128.0716	288.9144	160.8453	-0.0181	0.0601	9.9401
14.7050	-0.108176	0.056851	1.046207	0.809268	77.8126	96.2655	256.7909	160.5272	-0.0327	0.0870	9.8479
14.8574	-0.266343	-0.097050	1.182556	0.800959	77.5433	26.0600	191.9700	165.9076	-0.0057	0.0681	9.7741
15.0098	0.039835	0.051003	1.012260	0.787201	77.1454	7.6468	175.6122	167.9625	-0.0353	0.0871	9.8532
15.1622	-0.164544	-0.013041	0.819138	0.763565	76.7826	0.3275	178.3657	178.0395	0.0257	0.1026	9.9118
15.3146	-0.054359	-0.013409	0.743421	0.740476	76.4223	27.8043	204.9631	177.1579	-0.0180	0.0995	9.8759
15.4670	0.032935	0.153341	0.745997	0.713781	75.5697	113.8378	284.4570	170.6180	0.0296	0.0964	9.8632
15.6194	0.075196	0.135459	0.668804	0.682846	75.0518	142.7246	309.9770	167.2538	0.0014	0.1037	9.8808
15.7718	-0.047908	0.434000	0.473873	0.658364	74.5791	131.9396	297.6614	165.7180	0.0066	0.0919	9.8538
15.9242	0.061880	0.186803	0.371449	0.638044	73.5696	139.9914	296.0735	156.0873	0.0062	0.1021	9.8234
16.0766	-0.256189	0.121410	0.407629	0.645546	72.5816	105.5174	243.8930	138.3693	-0.0082	0.0883	9.8937
16.2290	-0.080462	0.102745	0.445356	0.645780	73.5960	352.6906	231.4643	238.7248	-0.0116	0.0943	9.8751
16.3814	0.119171	0.078775	0.411964	0.648326	73.6799	104.5606	336.6546	232.1351	-0.0121	0.0873	9.8226
16.5338	-0.034810	-0.148307	0.308511	0.668308	73.9077	192.9550	83.7966	250.8270	-0.0062	0.0854	9.8753
16.6862	-0.007128	-0.197168	0.410709	0.697911	73.8626	191.2829	112.5887	281.3107	-0.0064	0.0769	9.9156
16.8386	0.080172	-0.138269	0.327562	0.724258	73.2108	164.6976	108.9528	304.2517	-0.0156	0.0665	9.8977
16.9910	0.184339	-0.151696	0.364976	0.753493	73.6245	103.3732	66.8678	323.4936	-0.0122	0.0813	9.8108
17.1434	0.160724	-0.361867	0.643395	0.783068	74.8065	119.1665	84.7039	325.5372	-0.0147	0.0792	9.7957
17.2958	0.178575	-0.143872	1.182858	0.830110	75.5853	103.1381	73.1594	330.0166	-0.0087	0.0791	9.9109
17.4482	-0.017858	0.063996	1.182541	0.873124	76.6178	84.2559	50.4099	326.1505	0.0000	0.0681	9.8889
17.6006	0.055537	0.095702	1.182545	0.915652	77.3006	324.7120	285.4885	320.7723	-0.0091	0.0789	9.8682
17.7530	0.036716	-0.129139	1.182761	0.961158	77.2993	77.9341	38.9781	321.0403	-0.0018	0.0760	9.9043
17.9054	0.118646	-0.301290	1.182979	1.010962	77.1102	147.0376	99.5962	312.5556	-0.0110	0.0619	9.8128
18.0578	0.110748	-0.335355	1.183002	1.061546	76.8872	153.4131	93.4051	299.9922	0.0152	0.0879	9.7924
18.2102	0.051329	-0.023929	1.182663	1.110464	76.8368	169.0957	95.6865	286.5574	0.0156	0.0704	9.9332
18.3626	0.252366	0.070048	1.129712	1.161898	76.8131	74.3103	352.3299	278.0589	0.0049	0.0665	9.9414
18.5150	0.258848	-0.141819	1.182900	1.201194	77.5005	135.7906	43.6721	267.8788	0.0049	0.0761	9.8170
18.6674	0.107671	0.133592	1.182543	1.161291	77.4741	103.3647	359.6268	256.2601	0.0289	0.0714	9.8114
18.8198	0.079576	0.199604	1.182450	1.169113	75.8760	66.5127	323.1062	256.5922	0.0119	0.0793	9.9041
18.9722	0.198630	0.220716	1.182488	1.174178	74.9160	65.2830	330.9325	265.6507	0.0472	0.0747	9.8168
19.1246	0.208875	0.399985	1.182312	1.145118	74.1521	65.7661	331.2398	265.4738	0.0353	0.0850	9.8607
19.2770	-0.143533	0.348073	1.182186	1.088985	73.9259	37.0905	298.5236	261.4288	0.0232	0.0524	9.8917
19.4294	-0.035828	0.334011	1.182235	1.037001	73.6005	24.1479	274.0827	249.9316	0.0379	0.0714	9.9000
19.5818	0.506439	-0.101107	1.183003	1.006949	72.4364	144.2999	23.9063	239.5869	0.0238	0.0700	9.8499
19.7342	-0.126934	0.288304	1.085222	1.004691	71.9476	109.3234	342.6737	233.3495	0.0125	0.0668	9.8018
19.8866	0.270869	0.037093	1.182722	0.981970	72.0511	99.8944	322.1934	222.3007	0.0268	0.0658	9.8692
20.0390	0.743225	-0.373786	1.183404	0.952480	71.3638	192.5990	51.3679	218.7699	0.0020	0.0603	9.8915
20.1914	0.302890	-0.044736	1.179392	0.916227	70.8008	177.0977	36.1449	219.0472	0.0227	0.0640	9.8340
20.3438	0.150402	-0.042655	0.334431	0.876565	70.4360	188.1834	40.3146	212.1302	0.0066	0.0573	9.8457
20.4962	0.053708	0.015349	0.277732	0.838671	70.7732	187.4393	42.9346	215.4960	0.0284	0.0657	9.8525
20.6486	-0.222479	0.241738	0.291101	0.803174	71.5555	40.9312	265.8586	224.9281	0.0279	0.0632	9.8656
20.8010	-0.192310	0.316198	0.814132	0.769370	71.8851	353.0334	256.1566	263.1148	0.0247	0.0641	9.9281
20.9534	-0.077083	0.236382	1.087712	0.732930	72.2522	352.3788	273.6666	281.2992	0.0442	0.0732	9.8466
21.1058	-0.232355	-0.041910	0.674311	0.702125	72.1793	243.8742	223.0382	339.1694	0.0166	0.0701	9.8237
21.2582	0.099445	-0.020266	0.652150	0.713896	72.8509	195.5999	159.7740	324.1454	0.0215	0.0594	9.8254
21.4106	-0.033212	0.132991	0.513222	0.676533	74.8760	8.2654	326.1511	317.8913	0.0284	0.0653	9.8289
21.5630	-0.082750	-0.052026	0.543905	0.648263	76.0697	65.4506	210.0681	144.6111	0.0199	0.0550	9.9042
21.7154	0.037144	-0.069936	0.634237	0.657825	76.2610	304.6920	70.2585	125.5835	0.0084	0.0599	9.8970
21.8678	-0.033765	-0.054860	0.669563	0.689730	75.9935	18.4008	140.6803	122.2787	0.0243	0.0640	9.8680
22.0202	-0.023286	-0.136395	0.674836	0.720673	77.3038	343.2233	106.7544	123.5305	0.0132	0.0546	9.8498
22.1726	-0.108855	-0.129017	0.600404	0.732471	78.6428	29.8573	158.2366	128.3793	0.0339	0.0598	9.8027
22.3250	-0.007277	0.044762	0.579051	0.712348	79.5442	56.2702	179.1723	122.9316	0.0201	0.0535	9.8552
22.4774	0.083536	0.087918	0.632075	0.711612	79.5134	214.9653	345.5558	130.5945	0.0243	0.0541	9.8745
22.6298	0.042183	-0.016317	0.756604	0.719729	79.6391	249.8932	38.0478	148.1467	0.0248	0.0560	9.8564
22.7822	-0.052530	0.162780	0.782389	0.732788	80.2175	151.3312	295.2541	143.9188	0.0228	0.0533	9.9124
22.9346	-0.300215	0.149976	0.759384	0.751393	80.6655	77.1736	233.3684	156.1866	0.0187	0.0542	9.8721
23.0870	-0.110187	0.063906	0.826377	0.759588	80.2705	83.3477	232.2434	148.8990	0.0016	0.0604	9.8373
23.2394	0.017735	0.040523	0.865451	0.760526	80.2139	140.7346	293.2928	152.5637	0.0303	0.0487	9.7881
23.3918	0.124156	0.001673	0.783478	0.772569	80.1702	228.5582	22.6385	154.0696	0.0386	0.0485	9.8000
23.5442	-0.001876	0.113631	0.822978	0.788553	80.4229	114.1611	279.0734	164.9140	0.0525	0.0750	9.9364
23.6966	-0.132238	0.157632	0.800261	0.805113	80.1421	101.8615	275.8115	173.9520	0.0261	0.0574	9.9237
23.8490	0.042576	0.100752	0.755142	0.822518	80.3655	103.5860	276.0538	172.4662	0.0497	0.0372	9.8535
24.0014	-0.005885	0.024959	0.830051	0.836260	80.4184	148.5201	313.9903	165.4727	0.0326	0.0463	9.7940
24.1538	-0.087539	0.130296	0.795384	0.841365	80.6082	121.7251	280.4932	158.7695	0.0424	0.0541	9.8513
24.3062	-0.093911	0.032999	0.717668	0.838130	81.4480	74.4044	232.5047	158.1090	0.0221	0.0441	9.8735
24.4586	-0.116451	0.044600	0.726010	0.839624	81.9491	76.8045	240.5359	163.7253	0.0405	0.0299	9.8502
24.6110	0.014945	0.146756	0.877008	0.833056	81.0704	104.0457	266.6004	162.5599	0.0146	0.0538	9.8474
24.7634	0.162533	0.051980	0.881111	0.818914	80.6227	181.7605	341.9011	160.1386	0.0246	0.0448	9.8975
24.9158	0.171661	0.086814	0.941253	0.809451	80.1532	202.5787	0.4677	157.8843	0.0288	0.0496	9.8773
25.0682	0.065780	0.077351	0.919033	0.792927	80.3545	190.4248	344.6076	154.1823	0.0349	0.0443	9.8348
25.2206	-0.106695	-0.016134	0.898548	0.772279	80.1806	96.0137	243.0453	147.0313	0.0380	0.0368	9.8395
25.3730	-0.077075	-0.006297	0.828725	0.755787	79.3295	29.6443	170.4985	140.8436	0.0352	0.0422	9.8547
25.5254	-0.007739	-0.010394	0.805044	0.729509	78.9422	30.4105	169.9976	139.5855	0.0275	0.0408	9.8423
25.6778	-0.013296	0.232599	0.800536	0.712387	78.5224	145.1474	292.4876	147.3439	0.0339	0.0499	9.8880
25.8302	0.012199	0.178887	0.717172	0.703819	77.8294	137.2585	293.4527	156.1882	0.0208	0.0385	9.8566
25.9826	0.196172	-0.057992	0.514739	0.682522	76.7702	195.3234	358.3250	163.0064	0.0281	0.0413	9.8682
26.1350	-0.220040	0.064264	0.613791	0.655039	75.8436	33.1578	194.9392	161.7806	0.0323	0.0364	9.8782
26.2874	-0.050300	0.005450	0.483648	0.627277	75.2018	72.1060	231.8476	159.7450	0.0388	0.0741	9.8144
26.4398	-0.121555	0.062695	0.448914	0.595823	74.4854	38.2071	187.2899	149.0878	0.0380	0.0362	9.8344
26.5922	-0.044079	0.193577	0.478160	0.569231	73.5629	121.5819	270.9973	149.4151	0.0399	0.0456	9.8608
26.7446	0.023236	0.103328	0.382040	0.559079	71.1502	134.2126	294.4681	160.2598	0.0409	0.0315	9.8946
26.8970	0.072872	0.217098	0.470598	0.576820	68.7425	141.6030	313.3322	171.7291	0.0504	0.0405	9.8535
27.0494	0.170590	0.198645	0.501495	0.601292	66.7968	152.3533	323.6346	171.2829	0.0443	0.0339	9.8033
27.2018	0.226598	0.168673	0.473748	0.615597	65.9576	176.1904	347.4677	171.2790	0.0458	0.0360	9.8635
27.3542	0.169829	0.124099	0.389986	0.652159	65.5028	206.8479	339.3560	132.4940	0.0361	0.0386	9.8859
27.5066	0.110362	0.107664	0.441665	0.693362	64.7552	242.0092	352.8829	110.8412	0.0431	0.0335	9.8380
27.6590	-0.141393	0.005423	0.408140	0.741362	63.7827	198.8226	242.3804	43.5709	0.0382	0.0319	9.8388
27.8114	0.062142	-0.188945	0.460967	0.782094	65.0494	26.0404	129.3121	103.4851	0.0468	0.0282	9.8830
27.9638	0.143125	-0.476102	0.721180	0.820483	66.1490	154.2018	93.6190	299.4045	0.0358	0.0470	9.8611
28.1162	-0.067992	-0.568490	0.947674	0.863111	67.4162	154.0403	109.0081	314.9682	0.0494	0.0302	9.8355
28.2686	-0.371068	-0.420536	1.110980	0.916327	66.6468	184.6950	137.0999	312.3968	0.0321	0.0425	9.8549
28.4210	-0.233259	-0.434151	0.835765	0.940212	65.6648	193.8422	152.3609	318.5142	0.0545	0.0132	9.8798
28.5734	-0.488254	-0.229776	1.182518	0.978992	66.6884	195.8504	160.2366	324.3927	-0.0016	0.0111	9.8700
28.7258	-0.531014	-0.326591	1.182596	1.027896	66.8412	211.4282	184.8950	333.4691	0.0584	0.0229	9.8391
28.8782	-0.455497	-0.076959	1.182408	1.071702	67.3205	189.1541	172.1589	343.0000	0.0274	0.0112	9.8141
29.0306	0.079118	-0.094079	1.182706	1.118928	67.7385	246.0605	216.4651	330.4059	0.0453	0.0086	9.8620
29.1830	0.049384	-0.104046	1.182706	1.162191	68.1946	102.9762	70.0904	327.1154	0.0270	0.0190	9.8668
29.3354	-0.013141	-0.079854	1.182662	1.188528	69.6608	176.4052	138.6767	322.2735	0.0371	0.0132	9.9001
29.4878	0.931345	-0.201559	1.158439	1.194283	71.0732	67.4449	22.4923	315.0600	0.0124	-0.0146	9.8427
29.6402	-0.091125	-0.449491	1.182965	1.187404	72.3485	154.4008	78.7766	284.3730	0.0399	0.0178	9.7902
29.7926	0.193405	0.225589	1.182453	1.172848	73.1248	139.0965	359.5869	220.4955	0.0193	-0.0028	9.8498
29.9450	0.184568	0.436282	1.182218	1.135323	73.5285	121.7825	323.2110	201.4290	0.0434	0.0077	9.8945
30.0974	0.240415	0.091290	1.182616	1.081818	74.1687	139.0000	334.7565	195.7587	0.0173	-0.0136	9.9126
30.2498	-0.173135	-0.433429	1.182910	1.025226	75.0936	290.5889	118.2206	187.6171	0.0358	0.0085	9.8227
30.4022	0.134951	0.022103	1.182626	0.980137	74.5062	295.3928	123.6551	188.2605	0.0002	-0.0132	9.7812
30.5546	0.099604	-0.090486	1.182726	0.937664	74.2581	220.3183	35.3688	175.0471	0.0687	0.0168	9.8800
30.7070	0.092288	0.121138	1.181866	0.894939	73.3949	168.0306	337.0930	169.0677	0.0616	0.0108	9.8830
30.8594	0.136292	0.049001	1.022591	0.842686	74.5815	173.8912	331.4481	157.5616	0.0664	0.0039	9.8600
31.0118	0.112740	0.055129	0.601817	0.818384	76.4589	207.2716	357.1978	149.9322	0.0462	0.0165	9.8667
31.1642	0.134749	0.180871	0.529623	0.785627	76.4434	185.4526	329.8781	144.4166	0.0248	0.0419	9.8192
31.3166	0.000538	0.062172	0.279399	0.748011	77.8352	183.6748	318.2679	134.6023	0.0313	0.0095	9.8599
31.4690	0.067300	0.108785	0.366589	0.706768	77.4561	175.4837	294.0137	118.5325	0.0618	0.0004	9.8451
31.6214	0.035789	0.105878	0.414325	0.669893	76.6641	217.0504	319.7612	102.6945	0.0378	0.0192	9.8733
31.7738	-0.030592	0.128611	0.469538	0.640370	76.2558	184.5031	286.6062	102.0925	0.0624	0.0126	9.8598
31.9262	-0.107252	0.006853	0.404009	0.611891	75.1325	150.6290	243.4837	92.8533	0.0337	0.0158	9.8172
32.0786	-0.177281	0.085187	0.447819	0.584221	74.3278	146.8811	220.0892	73.2028	0.0088	-0.0255	9.8655
32.2310	-0.050844	-0.113480	0.495363	0.565501	73.9846	138.0731	187.6254	49.5500	0.0395	0.0091	9.8868
32.3834	-0.025122	-0.076068	0.689061	0.582572	74.9190	117.4596	136.6829	19.2226	0.0256	0.0228	9.8415
32.5358	-0.077449	-0.017093	0.576371	0.612413	76.1022	166.4983	176.9095	10.4115	0.0120	0.0329	9.8683
32.6882	-0.343993	-0.168093	0.435663	0.656136	77.3770	171.0941	173.9360	2.8493	0.0471	0.0150	9.8132
32.8406	-0.165336	-0.162933	0.591695	0.702226	77.5201	187.1587	171.8647	344.7078	0.0375	0.0169	9.8447
32.9930	-0.036252	-0.182482	0.713454	0.749038	77.5703	160.5890	138.5184	337.9315	0.0361	0.0142	9.8894
33.1454	-0.034798	-0.138440	0.629556	0.791210	77.3138	144.2928	113.0461	328.7478	0.0599	0.0280	9.7994
33.2978	-0.066792	-0.090572	0.751901	0.810972	77.5858	204.9554	157.9692	312.9977	0.0430	0.0079	9.8748
33.4502	0.000255	-0.092932	0.828684	0.835048	78.4151	175.0720	120.0390	304.9670	0.0560	-0.0298	9.8810
33.6026	0.099475	-0.069348	1.073058	0.862517	78.3392	144.4832	79.4489	294.9564	0.0512	0.0186	9.8307
33.7550	0.066353	0.069720	1.165064	0.880000	78.4496	81.9849	8.7741	286.7833	0.0297	0.0090	9.8541
33.9074	0.070042	-0.103054	1.134908	0.893660	78.4369	126.0900	46.5096	280.4139	0.0584	0.0135	9.8163
34.0598	0.015956	-0.269201	1.098479	0.905731	78.8749	195.0621	102.9748	267.9078	0.0230	0.0086	9.8361
34.2122	0.101337	-0.203635	1.182847	0.913721	79.6079	205.7985	103.1506	257.3558	0.0680	0.0007	9.8947
