HOLE:	U1353C
EXPEDITION:	317
TOP:	142.1134
BOTTOM:	249.7078
DEPTH_WMSF	FX	FY	FZ	FNOR	FINC	RB	P1AZ	HAZI	AX	AY	AZ	DEVI
154.9150	0.176565	-0.088407	-0.494202	0.532265	-67.9053	262.7320	52.0405	149.3081	0.0146	-0.0941	9.8267	0.5229
155.0674	0.176544	-0.088364	-0.494298	0.532263	-67.9053	262.2014	51.7929	149.5907	0.0216	-0.0793	9.7714	0.5217
155.2198	0.176326	-0.088624	-0.494208	0.532261	-67.9079	262.0211	51.7473	149.7251	0.0053	-0.0737	9.7947	0.5207
155.3722	0.175884	-0.089798	-0.494226	0.532260	-67.9078	262.2563	51.8722	149.6153	0.0203	-0.0748	9.8238	0.5164
155.5246	0.177439	-0.086797	-0.494199	0.532260	-67.9061	262.2600	52.1909	149.9295	0.0072	-0.0766	9.9138	0.5187
155.6770	0.179468	-0.082035	-0.494267	0.532258	-67.9077	261.1169	51.2558	150.1384	0.0241	-0.0800	9.8940	0.5202
155.8294	0.179768	-0.081283	-0.494343	0.532260	-67.9091	260.0881	49.9372	149.8483	0.0283	-0.0791	9.8328	0.5192
155.9818	0.180486	-0.080107	-0.494294	0.532265	-67.9086	259.8714	49.5573	149.6859	0.0139	-0.0891	9.8255	0.5189
156.1342	0.182436	-0.076381	-0.494172	0.532271	-67.9081	259.3747	49.0584	149.6839	0.0073	-0.0732	9.9385	0.5176
156.2866	0.183021	-0.074762	-0.494192	0.532279	-67.9089	258.4782	48.0554	149.5765	0.0048	-0.0677	9.9188	0.5156
156.4390	0.183673	-0.073766	-0.494159	0.532286	-67.9103	258.1601	47.4360	149.2749	0.0001	-0.0812	9.8492	0.5120
156.5914	0.183931	-0.072883	-0.494203	0.532296	-67.9094	258.1656	47.0852	148.9192	0.0235	-0.0918	9.7844	0.5101
156.7438	0.183809	-0.073369	-0.494178	0.532309	-67.9077	258.0905	46.9114	148.8211	0.0145	-0.0878	9.9630	0.5091
156.8962	0.183722	-0.073422	-0.494204	0.532321	-67.9073	258.3531	46.9347	148.5805	0.0046	-0.0862	9.8561	0.5084
157.0486	0.183443	-0.074373	-0.494217	0.532333	-67.9073	258.7208	46.9532	148.2314	0.0159	-0.0917	9.7499	0.5081
157.2010	0.183220	-0.074803	-0.494204	0.532341	-67.9070	259.4802	47.1689	147.6878	0.0225	-0.0852	9.6388	0.5077
157.3534	0.182493	-0.076232	-0.494175	0.532348	-67.9066	260.3054	47.3852	147.0788	0.0161	-0.0694	9.6533	0.5088
157.5058	0.182508	-0.076428	-0.494175	0.532358	-67.9071	261.0416	47.7104	146.6674	0.0136	-0.0812	9.8847	0.5083
157.6582	0.182491	-0.076603	-0.494355	0.532368	-67.9075	261.4747	47.8910	146.4160	0.0090	-0.0851	9.8282	0.5061
157.8106	0.182498	-0.076671	-0.494254	0.532371	-67.9067	261.6994	47.9347	146.2359	0.0152	-0.0880	9.8263	0.5056
157.9630	0.182949	-0.076017	-0.494156	0.532377	-67.9055	261.8334	47.9507	146.1170	0.0096	-0.0880	9.8601	0.5071
158.1154	0.182873	-0.076001	-0.494144	0.532383	-67.9055	261.8300	47.8405	146.0105	0.0031	-0.0796	9.8739	0.5078
158.2678	0.183356	-0.074740	-0.494282	0.532388	-67.9058	261.8352	47.6800	145.8456	0.0085	-0.0931	9.8035	0.5071
158.4202	0.184309	-0.072158	-0.494096	0.532394	-67.9042	261.5239	47.2813	145.7583	0.0173	-0.0790	9.7568	0.5073
158.5726	0.185399	-0.069375	-0.494131	0.532399	-67.9014	260.8308	46.6220	145.7913	0.0165	-0.0804	9.7876	0.5086
158.7250	0.186248	-0.067482	-0.494186	0.532407	-67.9024	260.1691	45.8305	145.6610	0.0190	-0.0891	9.8334	0.5086
158.8774	0.186602	-0.066647	-0.494200	0.532414	-67.9018	259.7696	45.1429	145.3731	0.0162	-0.0854	9.8275	0.5077
159.0298	0.186564	-0.066571	-0.494213	0.532420	-67.9003	259.6769	44.8773	145.2005	0.0160	-0.0835	9.8239	0.5080
159.1822	0.187117	-0.065326	-0.494219	0.532424	-67.8992	259.7130	44.7845	145.0720	0.0136	-0.0830	9.8510	0.5088
159.3346	0.187354	-0.064056	-0.494395	0.532431	-67.8945	259.4983	44.5441	145.0457	0.0117	-0.0732	9.7473	0.5091
159.4870	0.188865	-0.059923	-0.494285	0.532440	-67.8965	258.8331	43.9124	145.0791	0.0243	-0.0742	9.8041	0.5074
159.6394	0.189242	-0.058735	-0.494212	0.532453	-67.8962	258.2320	43.0021	144.7697	0.0220	-0.0832	9.8711	0.5033
159.7918	0.189535	-0.058121	-0.494173	0.532469	-67.8948	257.8035	42.3999	144.5967	0.0226	-0.0864	9.8382	0.4987
159.9442	0.189427	-0.058196	-0.494185	0.532486	-67.8956	257.8966	42.2646	144.3675	0.0337	-0.0860	9.8294	0.4942
160.0966	0.189571	-0.058081	-0.494203	0.532495	-67.8952	258.1359	42.2458	144.1097	0.0363	-0.0944	9.8382	0.4914
160.2490	0.188706	-0.060721	-0.494186	0.532501	-67.8963	258.6509	42.3677	143.7174	0.0317	-0.0947	9.7061	0.4913
160.4014	0.187532	-0.064453	-0.494172	0.532507	-67.8952	259.6211	43.0072	143.3865	0.0357	-0.0944	9.6952	0.4925
160.5538	0.186382	-0.068077	-0.494177	0.532512	-67.8971	261.2600	44.2929	143.0335	0.0012	-0.0914	9.8407	0.4931
160.7062	0.186595	-0.068242	-0.494209	0.532517	-67.8987	262.6619	45.1344	142.4713	0.0074	-0.0738	9.8579	0.4930
160.8586	0.186502	-0.068555	-0.494134	0.532522	-67.8983	263.2526	45.2908	142.0368	0.0065	-0.0764	9.7976	0.4930
161.0110	0.186312	-0.068727	-0.494149	0.532526	-67.8985	263.7225	45.3910	141.6674	0.0091	-0.0805	9.8082	0.4957
161.1634	0.185265	-0.070727	-0.494172	0.532527	-67.9000	264.1691	45.4233	141.2530	-0.0085	-0.1092	9.8902	0.4984
161.3158	0.183550	-0.075815	-0.494171	0.532527	-67.9013	264.9776	46.0950	141.1164	0.0097	-0.0816	9.8956	0.4993
161.4682	0.182552	-0.077986	-0.494116	0.532521	-67.9024	266.6210	47.6945	141.0744	0.0169	-0.0873	10.0472	0.5012
161.6206	0.182492	-0.077757	-0.494208	0.532512	-67.9034	267.2903	48.3921	141.1024	-0.0039	-0.0860	9.8749	0.5032
161.7730	0.181812	-0.079518	-0.494173	0.532510	-67.9076	267.0828	48.3224	141.2387	-0.0075	-0.0800	9.7499	0.5025
161.9254	0.181674	-0.079828	-0.494122	0.532501	-67.9094	268.0825	48.8208	140.7383	0.0040	-0.0733	9.7527	0.5056
162.0778	0.179594	-0.084137	-0.494328	0.532490	-67.9109	268.0713	49.0783	141.0075	0.0120	-0.0571	9.5837	0.5083
162.2302	0.176500	-0.090465	-0.494272	0.532487	-67.9127	269.3174	50.2902	140.9727	0.0156	-0.0854	9.6869	0.5109
162.3826	0.175268	-0.092543	-0.494211	0.532484	-67.9130	271.0829	52.0163	140.9332	-0.0027	-0.0882	9.8289	0.5136
162.5350	0.174738	-0.092650	-0.494282	0.532483	-67.9145	272.2383	53.1345	140.8969	-0.0034	-0.0898	9.8244	0.5167
162.6874	0.174840	-0.092565	-0.494169	0.532474	-67.9123	272.3374	53.1837	140.8459	0.0057	-0.1001	9.8019	0.5199
162.8398	0.175496	-0.091520	-0.494241	0.532466	-67.9162	272.0057	53.1528	141.1475	0.0099	-0.1068	9.7517	0.5264
162.9922	0.178580	-0.085297	-0.494561	0.532456	-67.9145	271.3434	52.5681	141.2243	0.0021	-0.1059	9.7598	0.5313
163.1446	0.179074	-0.084345	-0.494200	0.532446	-67.9133	269.6117	51.1463	141.5338	-0.0147	-0.0815	9.8441	0.5376
163.2970	0.179367	-0.084823	-0.494252	0.532438	-67.9140	268.6886	50.4940	141.8054	-0.0022	-0.0837	9.9845	0.5442
163.4494	0.179367	-0.084901	-0.494328	0.532433	-67.9166	268.7845	50.7267	141.9427	0.0013	-0.0864	9.8255	0.5504
163.6018	0.179458	-0.084716	-0.494175	0.532422	-67.9183	268.7241	50.6568	141.9326	-0.0035	-0.0803	9.8913	0.5549
163.7542	0.179406	-0.084072	-0.494226	0.532423	-67.9161	268.7464	50.5987	141.8517	-0.0032	-0.0854	9.7802	0.5607
163.9066	0.180652	-0.080312	-0.494231	0.532423	-67.9149	268.4761	50.2574	141.7805	0.0113	-0.1120	9.6746	0.5659
164.0590	0.178246	-0.085188	-0.494164	0.532433	-67.9144	268.3100	49.9898	141.6792	-0.0012	-0.0989	9.8168	0.5671
164.2114	0.177831	-0.087209	-0.494254	0.532435	-67.9154	269.1586	50.6591	141.5002	-0.0018	-0.1005	9.8658	0.5677
164.3638	0.177056	-0.087849	-0.494255	0.532430	-67.9126	270.0388	51.4546	141.4160	0.0010	-0.1002	9.8331	0.5683
164.5162	0.176021	-0.089974	-0.494470	0.532441	-67.9135	270.4843	51.8652	141.3810	0.0018	-0.1094	9.8373	0.5683
164.6686	0.175344	-0.091247	-0.494611	0.532437	-67.9140	271.3156	52.4214	141.1059	-0.0035	-0.1113	9.8695	0.5696
164.8210	0.176002	-0.090753	-0.494168	0.532432	-67.9136	271.7641	52.7434	140.9794	-0.0194	-0.0990	9.6343	0.5715
164.9734	0.175894	-0.091082	-0.494185	0.532427	-67.9133	271.7592	52.7879	141.0287	-0.0170	-0.1172	9.8574	0.5727
165.1258	0.178179	-0.086650	-0.494104	0.532425	-67.9141	271.5012	52.5412	141.0405	-0.0043	-0.1098	9.8994	0.5739
165.2782	0.178943	-0.084988	-0.494253	0.532432	-67.9149	270.7990	51.7000	140.9019	0.0002	-0.0909	9.8260	0.5717
165.4306	0.178907	-0.084785	-0.494174	0.532439	-67.9134	270.0411	50.8398	140.7989	-0.0006	-0.0921	9.7087	0.5659
165.5830	0.179561	-0.083774	-0.494175	0.532449	-67.9141	269.9575	50.6313	140.6738	0.0119	-0.0842	9.6861	0.5600
165.7354	0.180510	-0.082333	-0.494174	0.532457	-67.9145	269.7984	50.2833	140.4848	0.0375	-0.0765	9.7465	0.5556
165.8878	0.180937	-0.080962	-0.494003	0.532462	-67.9152	269.5871	49.8763	140.2892	-0.0109	-0.1005	9.8427	0.5501
166.0402	0.181225	-0.080082	-0.494174	0.532470	-67.9144	269.4395	49.4779	140.0395	0.0032	-0.0858	9.7816	0.5444
166.1926	0.181234	-0.080160	-0.494249	0.532486	-67.9127	269.2671	49.2438	139.9775	0.0047	-0.0933	9.7686	0.5380
166.3450	0.181852	-0.079526	-0.494222	0.532494	-67.9145	269.1839	49.1382	139.9543	-0.0071	-0.0884	9.7430	0.5312
166.4974	0.181816	-0.078904	-0.494174	0.532503	-67.9153	269.1421	48.9560	139.8139	0.0015	-0.0994	9.7967	0.5254
166.6498	0.181824	-0.079299	-0.494263	0.532506	-67.9152	269.1292	48.8337	139.7052	0.0032	-0.0869	9.6605	0.5228
166.8022	0.181863	-0.078858	-0.494140	0.532512	-67.9148	269.2023	48.8499	139.6482	0.0000	-0.0964	9.6875	0.5224
166.9546	0.181764	-0.078981	-0.494289	0.532515	-67.9158	269.2790	48.7963	139.5177	0.0059	-0.0877	9.7713	0.5225
167.1070	0.180796	-0.081453	-0.494181	0.532508	-67.9169	269.5736	48.9423	139.3688	-0.0022	-0.0973	9.8660	0.5231
167.2594	0.181341	-0.080665	-0.494322	0.532512	-67.9142	269.9217	49.3097	139.3880	-0.0022	-0.0902	9.8816	0.5233
167.4118	0.181310	-0.080670	-0.494174	0.532510	-67.9165	269.9897	49.4206	139.4306	0.0055	-0.0884	9.8565	0.5238
167.5642	0.182070	-0.078786	-0.494149	0.532517	-67.9153	269.8114	49.2134	139.4014	0.0022	-0.0948	9.7274	0.5235
167.7166	0.183753	-0.074570	-0.494250	0.532524	-67.9137	269.0211	48.5330	139.5112	-0.0123	-0.0781	9.7579	0.5246
167.8690	0.183541	-0.074705	-0.494292	0.532526	-67.9124	268.0951	47.6950	139.5995	0.0053	-0.0955	9.8637	0.5253
168.0214	0.183769	-0.074705	-0.494144	0.532526	-67.9129	267.8348	47.4491	139.6143	0.0031	-0.0924	9.7878	0.5262
168.1738	0.183705	-0.074619	-0.494151	0.532530	-67.9126	267.7998	47.4544	139.6558	-0.0100	-0.1064	9.7152	0.5269
168.3262	0.184311	-0.073587	-0.494141	0.532530	-67.9121	267.6449	47.3648	139.7200	-0.0070	-0.0949	9.6415	0.5266
168.4786	0.185399	-0.070313	-0.494165	0.532539	-67.9115	267.2530	46.9372	139.6829	-0.0042	-0.1092	9.5847	0.5273
168.6310	0.186436	-0.067513	-0.494158	0.532539	-67.9114	266.3914	46.0458	139.6532	-0.0094	-0.0868	9.7791	0.5278
168.7834	0.185797	-0.069166	-0.494226	0.532534	-67.9125	265.8951	45.4684	139.5733	0.0171	-0.0990	10.0873	0.5290
168.9358	0.185965	-0.069458	-0.494316	0.532531	-67.9130	266.1688	45.6391	139.4715	0.0062	-0.0924	9.8271	0.5306
169.0882	0.185950	-0.069385	-0.494082	0.532535	-67.9109	266.3822	45.7857	139.4038	0.0114	-0.0891	9.8261	0.5338
169.2406	0.185480	-0.069988	-0.494161	0.532542	-67.9112	266.5417	45.8439	139.3020	0.0076	-0.0865	9.8504	0.5368
169.3930	0.185021	-0.071317	-0.494215	0.532543	-67.9113	266.9952	46.0615	139.0673	-0.0039	-0.0960	9.8685	0.5380
169.5454	0.183094	-0.076590	-0.494246	0.532544	-67.9115	267.8952	46.7822	138.8873	0.0086	-0.0942	9.8000	0.5395
169.6978	0.183121	-0.076491	-0.494213	0.532550	-67.9108	269.0017	47.7313	138.7286	-0.0020	-0.0942	9.8911	0.5410
169.8502	0.183071	-0.076513	-0.494448	0.532550	-67.9121	269.5825	48.0879	138.5049	0.0004	-0.0925	9.8257	0.5431
170.0026	0.182991	-0.076554	-0.494181	0.532554	-67.9124	269.8105	48.0612	138.2502	-0.0094	-0.0915	9.7724	0.5456
170.1550	0.182373	-0.077600	-0.494214	0.532553	-67.9139	270.1908	48.1666	137.9760	-0.0091	-0.0939	9.7899	0.5482
170.3074	0.182460	-0.078434	-0.494366	0.532545	-67.9157	270.6959	48.4242	137.7282	0.0107	-0.1033	9.8748	0.5487
170.4598	0.181290	-0.080453	-0.494257	0.532542	-67.9174	271.1936	48.7488	137.5547	-0.0047	-0.0899	9.8980	0.5496
170.6122	0.181342	-0.080692	-0.494142	0.532543	-67.9171	271.8092	49.2102	137.4016	-0.0040	-0.1010	9.8680	0.5509
170.7646	0.181355	-0.080548	-0.494148	0.532541	-67.9186	272.1874	49.4558	137.2683	0.0004	-0.0977	9.8393	0.5525
170.9170	0.181340	-0.080702	-0.494137	0.532542	-67.9193	272.2312	49.3399	137.1080	-0.0093	-0.0955	9.7798	0.5537
171.0694	0.181291	-0.080793	-0.494174	0.532536	-67.9204	272.3413	49.3771	137.0351	-0.0141	-0.1054	9.6056	0.5539
171.2218	0.180668	-0.081744	-0.494078	0.532530	-67.9220	272.4988	49.5123	137.0136	-0.0204	-0.1018	9.6270	0.5526
171.3742	0.179625	-0.083646	-0.494175	0.532527	-67.9209	272.6544	49.7333	137.0788	-0.0092	-0.0908	9.7275	0.5521
171.5266	0.179966	-0.083197	-0.494172	0.532535	-67.9205	272.6810	50.0047	137.3228	-0.0042	-0.0918	9.8281	0.5503
171.6790	0.180157	-0.083099	-0.494145	0.532530	-67.9247	272.7483	50.1914	137.4432	-0.0031	-0.0934	9.8257	0.5457
171.8314	0.180049	-0.083264	-0.494267	0.532530	-67.9241	272.7206	50.1448	137.4257	-0.0013	-0.0878	9.6672	0.5423
171.9838	0.180478	-0.082015	-0.494181	0.532537	-67.9249	272.5944	50.0586	137.4652	-0.0166	-0.1022	9.7795	0.5399
