HOLE:	U1353C
EXPEDITION:	317
TOP:	445.0816
BOTTOM:	509.8516
DEPTH_WMSF	HSGR	HCGR	HFK	HTHO	HURA	HBHK
m	gAPI	gAPI	%	ppm	ppm	%
445.0816	36.1807	23.9492	0.5777	4.2973	1.6851	-0.3217
445.2340	36.1807	23.9492	0.5777	4.2973	1.6851	-0.3217
445.3864	36.1807	23.9492	0.5777	4.2973	1.6851	-0.3217
445.5388	34.5654	22.1007	0.4947	4.1902	1.7525	-0.3217
445.6912	34.4102	22.5576	0.5182	4.1992	1.6949	-0.3217
445.8436	34.2101	22.5409	0.4796	4.4202	1.6972	-0.3217
445.9960	34.3178	23.3346	0.5269	4.3977	1.5836	-0.3217
446.1484	34.0108	23.4523	0.5176	4.4899	1.5053	-0.3217
446.3008	33.6486	24.1635	0.5216	4.6945	1.3926	-0.3217
446.4532	33.3340	24.7302	0.5149	4.9155	1.2924	-0.3217
446.6056	34.0816	25.4541	0.5326	5.0435	1.3151	-0.3217
446.7580	35.0264	25.4260	0.5383	5.0015	1.4155	-0.3217
446.9104	35.1858	25.3877	0.5411	4.9725	1.3835	-0.3217
447.0628	34.2353	25.6911	0.5849	4.8138	1.2210	-0.3217
447.2152	34.5603	26.1181	0.6044	4.8362	1.1805	-0.3217
447.3676	34.1219	24.8965	0.5766	4.6074	1.2612	-0.3217
447.5200	35.1828	25.7035	0.6097	4.6721	1.3091	-0.3217
447.6724	34.2494	24.8252	0.5716	4.6136	1.3324	-0.3217
447.8248	32.5956	24.0331	0.5672	4.3855	1.2456	-0.3217
447.9772	32.6107	24.1165	0.5613	4.4470	1.1753	-0.3217
448.1296	31.8437	22.6404	0.5455	4.0662	1.2949	-0.3217
448.2820	33.8297	24.2398	0.5603	4.4922	1.4187	-0.3217
448.4344	32.3438	23.0074	0.5179	4.3456	1.3653	-0.3217
448.5868	33.8258	23.5401	0.5229	4.4866	1.5166	-0.3217
448.7392	32.8172	22.4945	0.4702	4.4599	1.5098	-0.3217
448.8916	33.0115	23.0290	0.4761	4.5970	1.5029	-0.3217
449.0440	32.0728	22.8338	0.4680	4.5815	1.4121	-0.3217
449.1964	31.9997	22.9449	0.4705	4.6031	1.3652	-0.3217
449.3488	31.7204	23.7718	0.4859	4.7780	1.2267	-0.3217
449.5012	31.9509	23.3030	0.4466	4.8574	1.3151	-0.3217
449.6536	31.4258	22.8582	0.4326	4.7970	1.3215	-0.3217
449.8060	31.0979	24.0798	0.4676	4.9838	1.0593	-0.3217
449.9584	30.0825	23.0589	0.4646	4.6738	1.0032	-0.3217
450.1108	29.2771	22.3274	0.4759	4.3732	1.0117	-0.3217
450.2632	29.7308	23.3892	0.4930	4.6134	0.9243	-0.3217
450.4156	29.6517	23.3715	0.4738	4.7205	0.9549	-0.3217
450.5680	31.3122	24.7520	0.4986	5.0176	0.9816	-0.3217
450.7204	31.0129	24.5257	0.5116	4.8693	0.9798	-0.3217
450.8728	32.2834	25.6480	0.5321	5.1088	1.0542	-0.3217
451.0252	31.7093	23.3815	0.4677	4.7593	1.2365	-0.3217
451.1776	31.3014	24.2207	0.4834	4.9365	1.0936	-0.3217
451.3300	31.2707	24.9407	0.5203	4.9511	1.0290	-0.3217
