HOLE:	U1353C
EXPEDITION:	317
TOP:	445.0816
BOTTOM:	527.9872
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
445.0816	1463.0000	271.5768	958.8015	902.9700
445.2340	1463.0000	271.5768	958.8015	902.9700
445.3864	1463.0000	271.5768	958.8015	902.9700
445.5388	1463.0000	271.5768	958.8015	902.9700
445.6912	1463.0000	271.5768	958.8015	902.9700
445.8436	1463.0000	271.5768	958.8015	902.9700
445.9960	1463.0000	271.5768	958.8015	902.9700
446.1484	1463.0000	271.5768	958.8015	902.9700
446.3008	1463.0000	271.5768	958.8015	902.9700
446.4532	1463.0000	271.5768	958.8015	902.9700
446.6056	1463.0000	271.5768	958.8015	902.9700
446.7580	1463.0000	271.5768	958.8015	902.9700
446.9104	1463.0000	271.5768	958.8015	902.9700
447.0628	1463.0000	271.5768	958.8015	902.9700
447.2152	1463.0000	271.5768	958.8015	902.9700
447.3676	1463.0000	271.5768	958.8015	902.9700
447.5200	1463.0000	271.5768	958.8015	902.9700
447.6724	1463.0000	271.5768	958.8015	902.9700
447.8248	1463.0000	271.5768	958.8015	902.9700
447.9772	1463.0000	271.5768	958.8015	902.9700
448.1296	1463.0000	271.5768	958.8015	902.9700
448.2820	1463.0000	271.5768	958.8015	902.9700
448.4344	1463.0000	271.5768	958.8015	902.9700
448.5868	1463.0000	271.5768	958.8015	902.9700
448.7392	1463.0000	271.5768	958.8015	902.9700
448.8916	1463.0000	271.5768	958.8015	902.9700
449.0440	1463.0000	271.5768	958.8015	902.9700
449.1964	1463.0000	271.5768	958.8015	902.9700
449.3488	1463.0000	271.5768	958.8015	902.9700
449.5012	1463.0000	271.5768	958.8015	902.9700
449.6536	1463.0000	271.5768	958.8015	902.9700
449.8060	1463.0000	271.5768	958.8015	902.9700
449.9584	1463.0000	271.5768	958.8015	902.9700
450.1108	1463.0000	271.5768	958.8015	902.9700
450.2632	1463.0000	271.5768	958.8015	902.9700
450.4156	1463.0000	271.5768	958.8015	902.9700
450.5680	1463.0000	271.5768	958.8015	902.9700
450.7204	1463.0000	271.5768	958.8015	902.9700
450.8728	1463.0000	271.5768	958.8015	902.9700
451.0252	1463.0000	271.5768	958.8015	902.9700
451.1776	1463.0000	271.5768	958.8015	902.9700
451.3300	1463.0000	271.5768	958.8015	902.9700
451.4824	1463.0000	271.5768	958.8015	902.9700
451.6348	1463.0000	271.5768	958.8015	902.9700
451.7872	1463.0000	271.5768	958.8015	902.9700
451.9396	1463.0000	271.5768	958.8015	902.9700
452.0920	1463.0000	271.5768	958.8015	902.9700
452.2444	1463.0000	271.5768	958.8015	902.9700
452.3968	1463.0000	271.5768	958.8015	902.9700
452.5492	1463.0000	271.5768	958.8015	902.9700
452.7016	1463.0000	271.5768	958.8015	902.9700
452.8540	1463.0000	271.5768	958.8015	902.9700
453.0064	1463.0000	271.5768	958.8015	902.9700
453.1588	1463.0000	271.5768	958.8015	902.9700
453.3112	1463.0000	271.5768	958.8015	902.9700
453.4636	1463.0000	271.5768	958.8015	902.9700
453.6160	1463.0000	271.5768	958.8015	902.9700
453.7684	1463.0000	271.5768	958.8015	902.9700
453.9208	1463.0000	271.5768	958.8015	902.9700
454.0732	1463.0000	271.5768	958.8015	902.9700
454.2256	1463.0000	271.5768	958.8015	902.9700
454.3780	1463.0000	271.5768	958.8015	902.9700
454.5304	1463.0000	271.5768	958.8015	902.9700
454.6828	1463.0000	271.5768	958.8015	902.9700
454.8352	1463.0000	271.5768	958.8015	902.9700
454.9876	1463.0000	271.5768	958.8015	902.9700
455.1400	1463.0000	271.5768	958.8015	902.9700
455.2924	1463.0000	271.5768	958.8015	902.9700
455.4448	1463.0000	271.5768	958.8015	902.9700
455.5972	1463.0000	271.5768	958.8015	902.9700
455.7496	1463.0000	271.5768	958.8015	902.9700
455.9020	1463.0000	271.5768	958.8015	902.9700
456.0544	1463.0000	271.5768	958.8015	902.9700
456.2068	1463.0000	271.5768	958.8015	902.9700
456.3592	1463.0000	271.5768	958.8015	902.9700
456.5116	1463.0000	271.5768	958.8015	902.9700
456.6640	1463.0000	271.5768	958.8015	902.9700
456.8164	1463.0000	271.5768	958.8015	902.9700
456.9688	1463.0000	271.5768	958.8015	902.9700
457.1212	1463.0000	271.5768	958.8015	902.9700
457.2736	1463.0000	271.5768	958.8015	902.9700
457.4260	1506.0000	271.5768	956.7780	915.0570
