HOLE:	U1351C
EXPEDITION:	317
TOP:	0.0034
BOTTOM:	800.8654
DEPTH_WMSF	FX	FY	FZ	FNOR	FINC	RB	P1AZ	HAZI	AX	AY	AZ
7.0138	-0.018335	0.205689	0.059300	0.327531	67.9007	186.7372	303.8899	117.1537	0.0171	0.0544	10.0175
7.1662	0.085441	0.063936	0.068224	0.393221	70.6838	254.7508	10.2706	115.5115	0.0409	0.0377	9.7674
7.3186	0.116764	-0.031970	0.176400	0.455981	73.2067	320.5539	84.2828	123.7135	-0.0132	0.0604	9.5862
7.4710	-0.043593	-0.099116	0.239957	0.524624	74.3752	75.4590	205.8652	130.4131	0.0382	0.0497	9.7636
7.6234	-0.022157	0.221559	0.356034	0.549816	71.5967	158.5321	277.4910	118.9858	0.0222	0.0607	10.0186
7.7758	0.061493	0.089313	0.955749	0.618400	72.8936	340.9116	14.8389	33.9293	0.0178	0.0546	10.0469
7.9282	0.049946	-0.205565	0.575892	0.695846	72.3680	324.5700	87.0703	122.4858	0.0159	0.0616	9.8002
8.0806	-0.079675	0.171420	0.801467	0.777979	69.3829	124.3809	274.0824	149.7539	0.0070	0.0608	9.7077
8.2330	0.073912	-0.001002	1.183365	0.861081	66.4903	347.7860	111.1416	123.3717	0.0180	0.0534	9.7978
8.3854	-0.088739	-0.107344	1.183371	0.884457	64.0195	70.1253	154.9857	84.8430	0.0186	0.0587	9.9082
8.5378	-0.100297	-0.157548	1.183424	0.857585	62.8085	50.4099	127.1858	76.7784	0.0348	0.0518	9.8653
8.6902	0.114491	0.043634	1.183342	0.815949	60.6850	307.1340	38.4872	91.3307	0.0186	0.0617	9.7464
8.8426	0.579646	-0.417409	1.023860	0.771385	58.1286	344.4883	81.7991	97.3119	0.0305	0.0629	9.8366
8.9950	0.286096	-0.387066	1.183874	0.708297	54.5322	344.4146	74.7282	90.3105	0.0063	0.0634	9.9568
9.1474	-0.256811	0.123185	1.183047	0.635402	49.2919	141.2595	222.7689	81.5161	0.0055	0.0596	9.9455
9.2998	-1.174445	0.201525	1.182465	0.578267	44.1308	139.1859	215.7978	76.6130	0.0184	0.0630	9.8241
9.4522	-1.174227	0.461367	1.182183	0.512975	36.7047	165.2691	233.9947	68.7250	-0.0013	0.0605	9.6997
9.6046	-1.190117	0.676595	0.670656	0.462150	25.9288	155.0528	227.2529	72.2000	-0.0018	0.0611	9.8129
9.7570	-0.186799	-0.071121	-0.402772	0.426701	13.7590	110.0352	183.7569	73.7221	0.0171	0.0591	9.9361
9.9094	-0.218325	0.043653	-0.543187	0.423077	1.1365	143.7366	215.8000	72.0636	0.0209	0.0604	9.9399
10.0618	-0.230606	0.002104	-0.770150	0.421747	-11.2923	129.6105	202.8309	73.2205	0.0151	0.0622	9.7959
10.2142	-0.206557	0.000815	-0.678848	0.394971	-18.6568	99.7038	181.5895	81.8859	0.0109	0.0610	9.7091
10.3666	-0.078255	-0.190224	-0.783140	0.422903	-31.3996	26.0704	115.7029	89.6323	-0.0030	0.0572	9.8408
10.5190	0.057438	-0.170461	-0.778085	0.456731	-43.7639	10.6414	95.8291	85.1871	0.0113	0.0567	9.9512
10.6714	-0.031989	-0.052384	-0.662409	0.488550	-56.6521	88.1806	164.9167	76.7350	0.0169	0.0599	9.9494
10.8238	-0.135588	-0.105788	-0.579557	0.537199	-68.1412	91.4873	156.3423	64.8531	-0.0051	0.0528	9.7197
10.9762	-0.090196	-0.069258	-0.563327	0.553183	-73.2401	90.2134	142.8777	52.6640	-0.0114	0.0559	9.6874
11.1286	0.036016	-0.248789	-0.457331	0.546846	-72.7100	57.2422	101.9202	44.6796	-0.0019	0.0586	9.7182
11.2810	0.006493	-0.216773	-0.321336	0.524848	-72.3231	95.3987	127.5530	32.1530	0.0008	0.0560	9.8441
11.4334	-0.064203	0.028251	-0.398055	0.497012	-72.1206	220.8954	233.0666	12.1692	-0.0008	0.0535	10.0269
11.5858	-0.020503	0.042768	-0.477915	0.472192	-71.2995	295.6023	287.0289	351.4268	0.0020	0.0572	10.1292
11.7382	0.025878	0.065284	-0.418297	0.445051	-69.8601	41.3337	19.5319	338.1919	0.0045	0.0574	9.9393
11.8906	0.072170	-0.100065	-0.395263	0.426889	-67.9055	123.0044	85.6237	322.6204	-0.0004	0.0415	9.7585
12.0430	0.114103	-0.160605	-0.388364	0.412274	-66.6597	116.9535	60.1027	303.1448	-0.0055	0.0456	9.5732
12.1954	0.225012	-0.057225	-0.367644	0.392231	-66.3392	88.9670	21.3631	292.3908	-0.0024	0.0618	9.6471
12.3478	0.147046	0.118882	-0.350654	0.380436	-66.1067	39.6018	331.1804	291.5771	-0.0039	0.0567	9.9469
12.5002	0.072644	0.208427	-0.300728	0.376287	-67.1576	24.5758	314.5550	289.9822	-0.0044	0.0464	10.0370
12.6526	0.075200	0.126401	-0.295865	0.376048	-67.8065	54.8236	341.6648	286.8459	-0.0043	0.0412	9.8769
12.8050	0.131979	0.015982	-0.275868	0.371968	-67.6276	84.7887	19.7312	294.9411	-0.0113	0.0405	9.8311
12.9574	0.201226	0.011606	-0.279766	0.371500	-67.1156	72.9459	18.6368	305.6912	-0.0093	0.0415	9.7886
13.1098	0.221007	0.072286	-0.332619	0.374590	-66.1825	36.4674	349.2466	312.7805	-0.0087	0.0413	9.7398
13.2622	0.110429	0.181083	-0.346081	0.383584	-65.8625	14.3463	325.5044	311.1556	-0.0046	0.0330	9.7903
13.4146	0.073495	0.053837	-0.285534	0.396297	-66.4894	39.1467	350.6715	311.5284	-0.0080	0.0418	9.9466
13.5670	-0.027167	-0.048764	-0.299038	0.410984	-67.2665	158.6829	115.7587	317.0576	-0.0052	0.0479	10.0570
13.7194	0.045483	-0.122604	-0.346674	0.427782	-68.3919	122.7553	90.2488	327.4924	-0.0100	0.0383	9.8676
13.8718	0.041908	-0.072862	-0.411078	0.454830	-69.6652	72.9026	48.1573	335.2591	-0.0092	0.0366	9.6643
14.0242	0.046817	-0.017053	-0.363228	0.492325	-70.5513	104.8549	87.0504	342.1988	-0.0042	0.0356	9.6929
14.1766	-0.042253	-0.058920	-0.404912	0.532813	-71.8287	151.7484	138.7228	346.9707	-0.0074	0.0349	9.8635
14.3290	-0.062971	-0.188091	-0.423168	0.577437	-73.6071	128.9691	118.9568	349.9863	-0.0062	0.0329	10.0042
14.4814	0.067639	-0.208845	-0.469352	0.624232	-74.9313	90.9882	85.1237	354.1349	-0.0083	0.0342	9.9651
14.6338	0.167740	-0.219324	-0.563629	0.673763	-75.5433	79.8779	76.8207	356.9456	-0.0074	0.0326	9.8269
14.7862	0.131084	-0.156724	-0.618361	0.730403	-75.1632	72.6277	69.4564	356.8249	-0.0072	0.0310	9.7406
14.9386	0.178716	-0.137418	-0.615450	0.776449	-74.1080	79.3901	69.1705	349.7766	-0.0059	0.0264	9.7670
15.0910	0.139154	-0.105173	-0.700111	0.802073	-72.2379	76.9465	61.6173	344.6694	-0.0032	0.0277	9.8796
15.2434	0.133361	-0.156021	-0.866098	0.819598	-70.6628	86.5858	74.3754	347.7867	-0.0034	0.0299	9.9100
15.3958	0.131473	-0.149943	-0.940404	0.859653	-69.5253	80.2417	64.4967	344.2579	-0.0062	0.0299	9.8685
15.5482	0.135525	-0.049226	-1.078189	0.894769	-68.8353	68.9465	43.4402	334.5004	-0.0050	0.0330	9.8388
15.7006	0.211583	-0.070541	-1.176671	0.929237	-69.5520	76.3696	42.6889	326.3293	-0.0072	0.0298	9.8430
15.8530	0.208588	-0.104384	-1.176615	0.970085	-69.6030	80.4485	39.5001	319.0537	-0.0040	0.0248	9.7866
16.0054	0.359798	0.037984	-1.176679	1.012615	-68.5566	61.5300	12.1852	310.6458	-0.0030	0.0235	9.8101
16.1578	0.377016	0.236197	-1.173984	1.045715	-68.7144	34.3139	334.9586	300.6494	-0.0015	0.0243	9.9708
16.3102	0.278850	0.566486	-0.845095	1.067397	-68.9612	30.7840	322.0492	291.2749	-0.0114	0.0349	10.0084
16.4626	0.323174	0.525041	-0.438435	1.000017	-66.7894	38.5439	325.6320	287.0783	0.0406	-0.0339	9.7493
16.6150	0.312185	0.343627	-0.870958	0.890450	-63.6080	67.1462	346.3957	279.2439	0.0114	0.0108	9.6466
16.7674	0.536410	0.357576	-0.845938	0.858450	-59.8527	77.8093	352.1974	274.3821	-0.0054	0.0200	9.7498
16.9198	0.226688	0.192436	-1.001743	0.766246	-52.4352	78.2923	344.0939	265.7932	0.0017	-0.0027	9.9252
17.0722	0.083718	0.163681	-1.167723	0.670558	-44.3176	64.9421	319.9718	255.0247	0.0109	0.0163	10.0459
17.2246	0.378755	0.853046	-1.168248	0.580580	-34.5958	90.9585	327.7708	236.8095	0.0046	0.0156	10.0030
17.3770	0.498237	0.017585	-1.167322	0.500972	-22.3965	161.6342	28.3253	226.6814	0.0130	0.0081	9.8366
17.5294	0.112914	0.197170	-1.167718	0.451728	-7.7641	84.0159	273.3487	189.3325	0.0128	0.0096	9.7900
17.6818	-0.311007	0.043779	-0.218862	0.455001	6.0445	74.7920	205.8412	131.0506	0.0115	0.0083	9.7725
17.8342	-0.120205	-0.018265	1.183269	0.493565	17.6506	346.1390	98.5983	112.4541	0.0155	0.0059	9.7513
17.9866	-0.035489	-0.527438	0.402588	0.530454	30.3850	59.8054	162.1885	102.4028	0.0168	0.0170	9.7013
18.1390	-1.006677	-0.374604	1.183121	0.577392	40.9648	326.5123	73.1743	106.6596	0.0163	0.0120	9.8489
18.2914	0.724990	-0.500605	1.184245	0.654088	48.5078	305.6501	53.2364	107.5934	0.0157	0.0143	10.1266
18.4438	-0.040050	0.177811	1.183099	0.731767	54.9727	136.7610	234.8533	98.0844	0.0099	0.0146	10.0989
18.5962	-0.194221	-0.109305	1.183311	0.800879	61.0604	60.1867	165.6875	105.5412	0.0149	0.0116	9.8104
18.7486	-0.068427	0.059598	1.183218	0.873240	64.2669	105.3343	222.2171	116.8651	0.0140	0.0111	9.4865
18.9010	-0.477869	0.154750	1.182900	0.945037	66.3266	94.7854	220.1248	125.3496	0.0121	0.0154	9.5900
19.0534	-1.003135	0.147946	1.182589	0.932614	66.4519	68.8617	212.2994	143.4256	0.0125	0.0175	9.9552
19.2058	-0.419402	0.150293	1.172416	0.884177	65.3359	78.0196	234.3801	156.3485	0.0134	0.0185	10.1670
19.3582	-0.094834	0.142623	1.006160	0.885989	68.2387	118.1590	287.4906	169.3209	0.0189	0.0321	9.8958
19.5106	0.102508	0.055676	0.889635	0.818650	69.3421	230.7437	28.0786	157.3394	0.0172	0.0171	9.6753
19.6630	0.208587	-0.101574	0.758422	0.759797	68.2322	254.1214	40.0348	145.9182	0.0148	0.0348	9.7278
19.8154	0.256347	0.036542	0.686228	0.705938	65.8253	211.0112	356.9596	145.9440	0.0167	0.0198	9.8855
19.9678	0.144434	0.187970	0.343925	0.659479	64.2552	145.7113	295.8117	150.1035	0.0059	0.0203	10.0253
20.1202	-0.094890	0.231629	0.280274	0.605419	62.6495	125.9706	276.0748	150.1074	0.0149	0.0205	9.9530
20.2726	-0.030411	0.280390	0.409417	0.535663	63.0015	138.9025	290.5542	151.6555	0.0184	0.0183	9.7643
20.4250	0.029839	0.216380	0.318788	0.471943	63.6463	184.8545	333.3886	148.5388	0.0144	0.0172	9.6656
20.5774	0.121617	0.099800	0.289212	0.418796	61.1724	185.5118	335.3464	149.8418	0.0191	0.0199	9.7301
20.7298	-0.008595	0.008380	0.241649	0.375776	57.2058	50.4692	204.3714	153.8994	0.0083	0.0254	9.8889
20.8822	-0.283234	0.064576	0.164516	0.339128	53.8024	69.5119	223.1299	153.6233	0.0237	0.0265	9.9094
21.0346	-0.315713	0.176106	0.130456	0.306532	52.2836	85.9516	241.5138	155.5608	0.0052	0.0312	9.9762
21.1870	-0.114406	0.125577	0.200648	0.279603	50.9014	112.7563	260.0496	147.2930	0.0190	0.0336	10.0072
21.3394	-0.058815	0.027624	0.344179	0.264491	50.2518	344.2352	128.6004	144.3492	0.0103	0.0213	9.7863
21.4918	0.051709	-0.170530	0.158381	0.254988	48.0588	327.8104	115.4750	147.6576	0.0147	0.0292	9.6609
21.6442	-0.221442	-0.086349	0.257365	0.235807	46.3247	41.3912	197.2822	155.8888	0.0098	0.0212	9.8215
21.7966	-0.259890	0.044677	0.167950	0.220482	45.4980	82.3616	233.5353	151.1741	0.0179	0.0109	10.0838
21.9490	-0.023964	0.148019	0.142738	0.211659	42.1846	152.4311	294.1494	141.7191	0.0129	0.0363	10.0905
22.1014	0.029995	0.144549	0.114057	0.208233	37.9145	164.5440	306.9267	142.3844	0.0120	0.0315	9.7529
22.2538	0.015587	0.035059	0.182070	0.198251	35.4206	188.5417	335.5625	147.0196	0.0121	0.0256	9.5080
22.4062	-0.006918	0.021448	0.152812	0.187075	33.7439	70.5461	220.7153	150.1701	0.0075	0.0302	9.4621
22.5586	-0.068229	0.021759	0.072144	0.177123	24.9292	99.7818	251.0691	151.2872	0.0090	0.0317	9.8879
22.7110	0.001191	0.235215	0.098742	0.169320	17.0059	152.1040	305.8376	153.7339	0.0088	0.0323	10.2681
22.8634	0.104863	0.156825	0.041498	0.166504	8.9277	170.4226	326.4820	156.0594	0.0023	0.0470	10.3009
23.0158	0.028721	0.053700	0.067109	0.174232	-3.2684	109.4994	269.9944	160.4950	0.0011	0.0220	10.0314
23.1682	-0.112075	0.045158	0.036995	0.191309	-12.8024	49.1860	211.6461	162.4601	0.0098	0.0348	9.5983
23.3206	-0.169422	0.008047	-0.022580	0.214073	-22.6288	63.2708	223.4612	160.1899	0.0092	0.0362	9.4336
23.4730	-0.197660	0.180726	-0.042033	0.241737	-31.9229	101.7773	259.8641	158.0865	0.0221	0.0723	9.6761
23.6254	-0.138116	0.278522	-0.069557	0.276035	-40.4752	120.1642	274.0038	153.8383	0.0042	0.0092	10.0486
23.7778	-0.022564	0.216616	-0.103585	0.321552	-46.2260	123.2276	277.5447	154.3165	0.0179	0.0372	10.0876
23.9302	-0.068480	0.063543	-0.190678	0.366964	-50.4335	106.1477	259.0124	152.8644	0.0105	0.0381	9.8275
24.0826	-0.078725	0.138253	-0.225329	0.392986	-53.6205	122.6332	269.6915	147.0600	0.0125	0.0368	9.8059
24.2350	-0.165028	0.287104	-0.329508	0.434715	-53.0271	129.7940	268.2691	138.4769	0.0088	0.0415	9.8678
24.3874	-0.164630	0.405143	-0.356983	0.480034	-48.2861	136.1325	269.7141	133.5834	0.0114	0.0403	9.8965
24.5398	-0.221899	0.276912	-0.494229	0.491369	-44.0745	122.2469	253.2018	130.9530	0.0093	0.0378	9.8373
24.6922	-0.166356	0.244774	-0.636499	0.477000	-40.7465	133.1200	261.1116	127.9922	0.0107	0.0395	9.8563
24.8446	-0.052099	0.073811	-0.702829	0.459521	-37.6453	116.8183	239.2780	122.4598	0.0089	0.0397	9.9233
24.9970	-0.193757	0.109513	-0.751339	0.434194	-31.4952	114.2503	234.1337	119.8831	0.0068	0.0348	9.8660
25.1494	-0.312654	0.083960	-0.841906	0.409230	-21.2339	94.1415	210.5263	116.3852	0.0063	0.0412	9.7576
25.3018	-0.244463	-0.053902	-0.667364	0.387372	-9.9362	71.5922	184.8249	113.2330	0.0020	0.0450	9.7293
25.4542	-0.359759	-0.182073	-0.398701	0.385130	2.5768	55.6744	168.7063	113.0317	0.0038	0.0253	9.7851
25.6066	-0.665087	-0.729703	-0.306423	0.386436	16.1435	44.6178	151.7209	107.1031	0.0035	0.0394	9.9624
25.7590	-0.524546	-0.692844	0.170788	0.418784	28.6925	45.2594	143.8192	98.5599	0.0061	0.0416	10.0243
25.9114	-0.099633	-0.471177	0.447599	0.465503	35.3414	49.8221	139.7147	89.8924	-0.0042	0.0422	9.8859
26.0638	-0.210464	-0.246721	0.408230	0.559423	42.4827	84.6614	165.8704	81.2076	-0.0025	0.0441	9.7738
26.2162	-0.359541	-0.078344	0.690284	0.671457	46.7672	126.8121	204.0666	77.2547	-0.0006	0.0400	9.8498
26.3686	-0.391946	0.087879	1.140175	0.764187	51.8351	125.7651	201.4106	75.6459	-0.0004	0.0428	9.8898
26.5210	-0.217046	-0.074186	1.183268	0.844138	56.1615	111.7414	189.7157	77.9759	-0.0015	0.0408	9.7736
26.6734	-0.147250	0.089888	1.183132	0.886945	58.4874	163.0115	242.7436	79.7344	-0.0078	0.0395	9.7781
26.8258	-0.045161	0.046560	1.183222	0.906407	61.3294	11.1327	91.5472	80.4141	-0.0073	0.0415	9.8397
26.9782	0.086756	-0.330227	1.183682	0.888678	64.8463	14.7269	100.3185	85.5932	-0.0044	0.0340	9.9239
27.1306	0.127046	-0.332748	1.178580	0.854536	66.0032	346.1890	81.0188	94.8311	-0.0026	0.0388	9.8094
27.2830	0.355295	-0.929056	1.184407	0.822844	65.3344	359.4596	104.4948	105.0310	-0.0065	0.0396	9.8436
27.4354	-0.662076	-0.694411	1.183638	0.805596	65.0668	57.7115	164.7543	107.0384	-0.0074	0.0443	9.9434
27.5878	-0.491618	-0.369175	1.183074	0.754495	63.3739	77.2513	180.3537	103.1022	-0.0109	0.0417	9.9604
27.7402	-0.290972	0.061608	1.013127	0.677483	61.5968	132.2141	229.3700	97.1538	-0.0077	0.0655	9.7879
27.8926	-0.170515	0.041838	0.591629	0.613227	57.9635	92.7160	196.7033	103.9914	-0.0004	0.0469	9.7048
28.0450	-0.119079	-0.148071	0.238573	0.554006	53.4452	52.8550	154.5037	101.6441	-0.0115	0.0446	9.7633
28.1974	-0.010929	-0.023100	0.026279	0.509413	49.2096	162.1067	271.7363	109.6323	-0.0103	0.0370	9.9430
28.3498	-0.087424	0.130903	-0.074102	0.456259	43.4756	151.7285	261.6939	109.9635	-0.0122	0.0379	9.9964
28.5022	-0.104503	0.314951	-0.152801	0.419621	41.8153	156.3494	267.1023	110.7552	-0.0188	0.0438	9.9680
28.6546	-0.202854	-0.076282	0.180951	0.351088	39.0394	49.2121	162.6001	113.3874	-0.0188	0.0388	9.8118
28.8070	-0.216083	-0.357179	0.000525	0.270096	33.8083	27.0937	146.5910	119.4963	-0.0305	0.0402	9.6695
28.9594	-0.087035	-0.136163	-0.184791	0.220475	22.0364	7.7782	135.0431	127.2652	-0.0175	0.0199	9.6982
29.1118	-0.004427	0.082355	-0.154416	0.193093	7.6213	158.7856	282.0984	123.3128	-0.0177	0.0540	9.9303
29.2642	-0.093023	0.394765	-0.182086	0.186154	-0.1264	141.1471	269.2527	128.1056	-0.0013	0.0361	10.0231
29.4166	-0.236802	-0.003188	0.210828	0.183943	-1.5457	44.7366	185.7719	141.0354	-0.0346	0.0607	9.8882
29.5690	-0.083672	-0.294360	0.017518	0.187790	-0.7859	330.5408	112.2595	141.7007	0.0019	0.0271	9.7575
29.7214	0.121346	-0.258702	-0.040121	0.190101	1.1062	304.5681	87.5271	142.9591	-0.0324	0.0365	9.7710
29.8738	0.136868	-0.118164	0.096291	0.190069	1.6294	267.7310	52.8602	145.1292	-0.0170	0.0445	9.8790
30.0262	0.088270	0.054100	0.045490	0.181593	-2.4244	81.2337	241.4958	160.2800	-0.0363	0.0468	9.9496
30.1786	-0.190197	0.040019	-0.002921	0.171021	0.4634	40.4777	218.5018	178.0241	-0.0261	0.0282	9.9855
30.3310	-0.011962	-0.016013	-0.104993	0.175719	3.4531	7.9430	192.5807	184.6378	-0.0139	0.0290	9.9128
30.4834	-0.083413	0.022478	-0.010471	0.171543	6.2496	28.7412	213.1326	184.3915	-0.0258	0.0347	9.7216
30.6358	-0.043907	0.009274	0.043266	0.163300	6.1468	58.8684	248.7964	189.9280	-0.0173	0.0288	9.6079
30.7882	-0.153561	0.105428	0.083153	0.161495	1.3394	36.5854	236.2677	199.6823	-0.0309	0.0323	9.7640
30.9406	-0.052538	0.121092	0.021521	0.157577	0.3539	80.1179	288.3325	208.2146	-0.0277	0.0310	9.9922
31.0930	0.017973	0.335878	0.011308	0.160281	-3.7086	90.5166	302.4262	211.9097	-0.0380	0.0469	10.0303
31.2454	-0.014913	0.180577	-0.077152	0.166673	-10.4999	59.8678	271.8921	212.0242	-0.0281	0.0236	9.9972
31.3978	-0.041612	0.090738	0.065564	0.176880	-13.3108	59.7969	273.4541	213.6571	-0.0152	0.0322	9.8275
31.5502	-0.107841	0.176825	0.028754	0.192306	-16.0889	35.3840	255.9746	220.5905	-0.0100	0.0273	9.7345
31.7026	-0.056758	0.061454	-0.054711	0.215678	-16.3699	48.1422	275.0407	226.8983	-0.0241	0.0312	9.7801
31.8550	-0.002302	0.186810	-0.053001	0.236204	-18.0997	50.2487	283.5284	233.2797	-0.0131	0.0266	9.8808
32.0074	-0.123854	0.180041	-0.058036	0.245910	-20.2204	33.2214	270.1558	236.9347	-0.0193	0.0295	9.9242
32.1598	0.038912	0.162533	-0.087813	0.256827	-23.6626	92.5990	332.2215	239.6225	-0.0260	0.0299	9.8338
32.3122	0.275969	0.245397	-0.138766	0.262531	-27.8765	99.0049	340.7296	241.7242	-0.0147	0.0303	9.7759
32.4646	0.122852	0.147178	-0.158967	0.260138	-30.4764	74.9039	317.5567	242.6518	-0.0205	0.0278	9.8438
32.6170	-0.003546	0.205497	-0.185634	0.259810	-31.8074	46.6399	292.2968	245.6564	-0.0171	0.0290	9.9956
32.7694	0.014492	0.289746	-0.257027	0.255727	-33.2301	60.0751	307.2848	247.2095	-0.0265	0.0279	10.0244
32.9218	0.147487	0.365705	-0.168408	0.253542	-33.0032	70.4657	317.6598	247.1939	-0.0199	0.0291	9.8712
33.0742	0.180818	0.389583	-0.234222	0.257493	-33.3535	73.9449	320.3064	246.3613	-0.0163	0.0294	9.6815
33.2266	0.080934	0.222108	-0.148146	0.251171	-28.0384	49.7979	296.1772	246.3786	-0.0185	0.0247	9.6014
33.3790	-0.073140	0.216989	-0.130641	0.237646	-17.4865	22.5718	274.9196	252.3474	-0.0162	0.0216	9.8054
