HOLE:	U1351C
EXPEDITION:	317
TOP:	0.0024
BOTTOM:	772.9752
DEPTH_WMSF	HSGR	HCGR	HFK	HTHO	HURA	HBHK
m	gAPI	gAPI	%	ppm	ppm	%
0.0024	0.9729	0.7667	0.0234	0.1089	0.0255	-999.2500
0.1548	3.2034	2.9396	0.0626	0.5757	0.0420	-999.2500
0.3072	5.6251	4.8762	0.0979	0.9898	0.1110	-999.2500
0.4596	7.4798	6.5901	0.1430	1.2754	0.1264	-999.2500
0.6120	9.6741	7.7716	0.1797	1.4391	0.2998	-999.2500
0.7644	13.6752	11.8524	0.2711	2.2116	0.3147	-999.2500
0.9168	17.3661	15.0187	0.3461	2.7879	0.3607	-999.2500
1.0692	18.7063	16.2997	0.3882	2.9516	0.4122	-999.2500
1.2216	16.6525	14.6931	0.3501	2.6598	0.3716	-999.2500
1.3740	15.6930	13.0429	0.3098	2.3669	0.4312	-999.2500
1.5264	13.8991	11.3184	0.2560	2.1295	0.4298	-999.2500
1.6788	13.2225	11.2064	0.2437	2.1654	0.3654	-999.2500
1.8312	13.8876	11.0632	0.2647	1.9966	0.4596	-999.2500
1.9836	15.1895	11.5977	0.2853	2.0475	0.5570	-999.2500
2.1360	16.1069	11.9862	0.2986	2.0942	0.6488	-999.2500
2.2884	14.8992	11.8782	0.2771	2.1851	0.4271	-999.2500
2.4408	14.0711	11.2582	0.2636	2.0652	0.4059	-999.2500
2.5932	13.4042	10.5359	0.2410	1.9663	0.4301	-999.2500
2.7456	13.6460	10.9913	0.2377	2.1313	0.3580	-999.2500
2.8980	14.1751	11.2018	0.2704	2.0079	0.3922	-999.2500
3.0504	14.6212	11.8831	0.2932	2.0925	0.3897	-999.2500
3.2028	14.8361	12.5593	0.3410	2.0297	0.3594	-999.2500
3.3552	16.8745	12.4046	0.3733	1.7908	0.6375	-999.2500
3.5076	18.3847	13.2077	0.3982	1.9024	0.8087	-999.2500
3.6600	21.2837	15.3100	0.4520	2.2610	0.9542	-999.2500
3.8124	22.3959	15.0670	0.4585	2.1454	1.1437	-999.2500
3.9648	23.8087	16.1153	0.4952	2.2665	1.2488	-999.2500
4.1172	23.3410	15.8881	0.4908	2.2196	1.1974	-999.2500
4.2696	22.4353	16.5733	0.4971	2.4023	1.0116	-999.2500
4.4220	21.6214	16.3053	0.4804	2.4139	0.9309	-999.2500
4.5744	20.6915	16.1729	0.4480	2.5610	0.8195	-999.2500
4.7268	21.1844	16.6196	0.4647	2.6063	0.8345	-999.2500
4.8792	22.4166	17.5770	0.4502	2.9984	0.8293	-999.2500
5.0316	23.3364	19.1667	0.4925	3.2604	0.7289	-999.2500
5.1840	23.4990	20.2095	0.5161	3.4564	0.5339	-999.2500
5.3364	22.9872	20.2046	0.5297	3.3752	0.4608	-999.2500
5.4888	23.0639	21.4410	0.5489	3.6588	0.3143	-999.2500
5.6412	23.9930	22.7187	0.5733	3.9255	0.2213	-999.2500
5.7936	24.5173	22.5277	0.5714	3.8752	0.3043	-999.2500
5.9460	23.1505	20.9760	0.5418	3.5512	0.3129	-999.2500
6.0984	19.9506	18.3431	0.4923	2.9972	0.2266	-999.2500
6.2508	17.9813	16.4219	0.4570	2.5880	0.1952	-999.2500
6.4032	17.6925	15.8621	0.4300	2.5667	0.2302	-999.2500
6.5556	18.3976	16.0698	0.4611	2.4513	0.3336	-999.2500
6.7080	18.2370	15.7312	0.4405	2.4637	0.3706	-999.2500
6.8604	18.3501	16.1435	0.4491	2.5455	0.3389	-999.2500
7.0128	18.2828	15.7075	0.4608	2.3371	0.3914	-999.2500
7.1652	18.7383	15.7657	0.4745	2.2755	0.4524	-999.2500
7.3176	18.8634	15.7468	0.4876	2.1930	0.5150	-999.2500
7.4700	18.8946	15.5798	0.4942	2.1010	0.5303	-999.2500
7.6224	18.4601	13.9878	0.4481	1.8607	0.6500	-999.2500
7.7748	19.0115	14.1133	0.4336	1.9856	0.6889	-999.2500
7.9272	19.2416	14.7556	0.4479	2.1076	0.6249	-999.2500
8.0796	19.3881	15.4444	0.4522	2.3031	0.5468	-999.2500
8.2320	18.4290	14.6577	0.4130	2.2809	0.5126	-999.2500
8.3844	17.8629	13.9327	0.3829	2.2244	0.5646	-999.2500
8.5368	16.3320	12.0317	0.3308	1.9202	0.6260	-999.2500
8.6892	15.8131	11.0910	0.2712	1.9675	0.6735	-999.2500
8.8416	14.1514	10.1769	0.2329	1.8984	0.5424	-999.2500
8.9940	13.2474	9.2091	0.1912	1.8326	0.5431	-999.2500
9.1464	13.2518	10.0816	0.1976	2.0749	0.4373	-999.2500
9.2988	13.2690	11.0600	0.2122	2.3029	0.3426	-999.2500
9.4512	12.2651	10.5255	0.2029	2.1858	0.3613	-999.2500
9.6036	9.8586	8.0114	0.1382	1.7590	0.3592	-999.2500
9.7560	9.4397	7.6127	0.1241	1.7139	0.3683	-999.2500
9.9084	9.4990	7.6719	0.1354	1.6667	0.3322	-999.2500
10.0608	10.8765	9.5554	0.1741	2.0439	0.2539	-999.2500
10.2132	10.1081	8.9951	0.1410	2.0579	0.2436	-999.2500
10.3656	10.2236	9.6921	0.1589	2.1762	0.1672	-999.2500
10.5180	9.0879	8.5858	0.1406	1.9292	0.1687	-999.2500
10.6704	10.2548	9.3768	0.1584	2.0780	0.2793	-999.2500
10.8228	10.2310	8.6174	0.1408	1.9379	0.3922	-999.2500
10.9752	11.3856	9.8712	0.1807	2.1066	0.4037	-999.2500
11.1276	10.9983	8.6852	0.1541	1.8821	0.4958	-999.2500
11.2800	12.4655	9.2937	0.1737	1.9622	0.6517	-999.2500
11.4324	12.6014	9.7346	0.2060	1.9142	0.5871	-999.2500
11.5848	12.4138	9.8963	0.2173	1.8999	0.5722	-999.2500
11.7372	11.1956	8.1733	0.1884	1.5169	0.5773	-999.2500
11.8896	9.9550	7.0096	0.1872	1.1506	0.5289	-999.2500
12.0420	9.3159	5.7244	0.1588	0.9049	0.6179	-999.2500
12.1944	8.6748	4.8005	0.1352	0.7472	0.6473	-999.2500
12.3468	7.9100	4.8873	0.1398	0.7479	0.4785	-999.2500
12.4992	8.3283	4.9999	0.1485	0.7333	0.5076	-999.2500
12.6516	9.1552	5.2483	0.1642	0.7208	0.6051	-999.2500
12.8040	9.6959	5.5620	0.1849	0.7002	0.5914	-999.2500
12.9564	9.1317	5.5358	0.1734	0.7594	0.5170	-999.2500
13.1088	8.2599	4.6583	0.1474	0.6304	0.5316	-999.2500
13.2612	9.2907	5.6817	0.1752	0.7952	0.5301	-999.2500
13.4136	9.6420	6.5344	0.1887	0.9897	0.5017	-999.2500
13.5660	10.5699	6.7426	0.2091	0.9370	0.6222	-999.2500
13.7184	8.7363	5.9472	0.1768	0.8712	0.4596	-999.2500
13.8708	8.1918	5.4080	0.1557	0.8216	0.4392	-999.2500
14.0232	7.3114	4.2357	0.1334	0.5765	0.4774	-999.2500
14.1756	8.3142	5.1801	0.1528	0.7656	0.5099	-999.2500
14.3280	7.9856	4.3845	0.1144	0.7353	0.5345	-999.2500
14.4804	8.3996	4.3975	0.1275	0.6628	0.6111	-999.2500
14.6328	7.5197	3.2916	0.1062	0.4330	0.6591	-999.2500
14.7852	7.7003	3.6087	0.1101	0.5119	0.6245	-999.2500
14.9376	6.4054	2.0536	0.0658	0.2731	0.6407	-999.2500
15.0900	7.2494	1.8498	0.0718	0.1726	0.7918	-999.2500
15.2424	7.4655	2.0537	0.0657	0.2738	0.7906	-999.2500
15.3948	7.6192	2.1670	0.0676	0.2990	0.8357	-999.2500
15.5472	6.1250	1.4308	0.0609	0.1021	0.7370	-999.2500
15.6996	4.5631	1.2016	0.0290	0.2155	0.5446	-999.2500
15.8520	5.3297	1.6041	0.0384	0.2893	0.6273	-999.2500
16.0044	6.8810	2.4621	0.0493	0.5004	0.7453	-999.2500
16.1568	8.5270	3.9228	0.0892	0.7351	0.7801	-999.2500
16.3092	8.8492	4.6042	0.0847	0.9800	0.6962	-999.2500
16.4616	10.3729	5.7201	0.1179	1.1433	0.8023	-999.2500
16.6140	11.6587	6.9800	0.1417	1.4077	0.8632	-999.2500
16.7664	12.0014	6.8764	0.1388	1.3912	0.9176	-999.2500
16.9188	10.9626	7.1566	0.1582	1.3675	0.6778	-999.2500
17.0712	9.4853	6.6351	0.1548	1.2202	0.5041	-999.2500
17.2236	9.0379	6.7239	0.1356	1.3615	0.4113	-999.2500
17.3760	9.3391	6.9040	0.1667	1.2372	0.4185	-999.2500
17.5284	10.3611	7.6723	0.2077	1.2431	0.3989	-999.2500
