HOLE:	U1513E
EXPEDITION:	369
TOP:	425.0808
BOTTOM:	584.2371
DEPTH_WMSF	HALC	HSIG	HSTO	HNEC	HFEC
m	%	cu	in	1/s	1/s
447.5344	66.799	31.60777	0.5598148	2328.28	461.8795
447.5852	71.78338	29.90284	0.168125	2487.861	372.0779
447.6360	66.87817	27.7452	0.5663245	2595.946	381.995
447.6868	70.01096	27.13191	0.3234716	2504.012	380.0002
447.7376	78.80219	25.46118	-0.4166911	2515.946	499.4546
447.7884	83.72662	25.9939	-0.7593448	2288.21	461.9695
447.8392	89.26147	29.16926	-0.7546141	2631.94	412
447.8900	90.0314	30.30182	-0.6977364	2570.213	412
447.9408	89.69659	30.90566	-0.7255826	2256.383	342.1128
447.9916	88.83738	32.14444	-0.7731222	2479.393	407.8212
448.0424	86.10811	32.60777	-0.8263575	2507.934	392.0377
448.0932	72.54827	33.57359	0.1126578	2328.045	469.8483
448.1440	78.04646	32.81799	-0.3641006	2343.974	416.0868
448.1948	79.08012	28.48429	-0.4314291	2491.815	416
448.2456	77.22797	27.24887	-0.2839277	2316.155	412.0035
448.2964	72.79691	27.74145	0.1059028	2447.933	427.9919
448.3472	71.02191	27.9534	0.2345413	2515.665	408.0985
448.3980	70.84897	26.39967	0.2558974	2591.962	412.0037
448.4488	66.83777	26.60611	0.5569596	2428.023	427.9786
448.4996	71.43429	26.96618	0.2274088	2465.855	392.1376
448.5504	70.25045	28.41047	0.3010559	2432	408.0213
448.6012	74.40724	29.07328	-0.05487535	2432	423.9506
448.6520	69.84223	29.23941	0.3313715	2513.776	420.0109
448.7028	69.93781	28.70712	0.3295729	2500.058	433.9173
448.7536	65.52788	29.52149	0.647086	2523.952	400.0675
448.8044	71.04013	29.90924	0.2573968	2510.023	543.7657
448.8552	67.01455	29.81378	0.5515561	2392.707	392.1131
448.9060	67.59174	30.84353	0.5133299	2591.823	423.9717
448.9568	72.27685	32.52864	0.1500341	2532.031	424
449.0076	77.90255	30.36403	-0.3470331	2456.011	439.9976
449.0584	75.50349	30.56218	-0.1431566	2396.04	388.0208
449.1092	70.10393	27.61141	0.3164565	2581.219	483.5967
449.1600	65.83398	26.53354	0.6244381	2551.954	479.9694
449.2108	64.14352	25.70096	0.7215223	2504.008	448.0053
449.2616	63.67826	27.97446	0.7432381	2509.981	451.9876
449.3124	65.8499	26.85418	0.1102486	2416.213	407.9836
449.3632	64.89067	27.90611	0.08387988	2519.754	400.0189
449.4140	65.48363	26.62347	0.6343985	2543.952	427.9438
449.4648	65.04193	29.39799	0.1278532	2619.495	410.3722
449.5156	66.64586	29.25593	0.1261372	2460.202	527.851
449.5664	66.60233	26.87955	0.5735883	2545.923	492.0324
449.6172	67.12006	23.21058	0.5487334	2579.982	444.0255
449.6680	62.61688	22.224	0.8296515	2488.015	404.0065
449.7188	64.69283	22.95695	0.6896689	2493.972	459.7436
449.7696	63.963	23.07413	0.7361064	2543.933	471.9517
449.8204	61.07981	21.72304	0.9002925	2428.036	388.0902
449.8712	62.66253	22.69552	0.8203834	2465.868	483.6661
449.9220	64.51283	23.92297	0.6971163	2416.301	448.1273
449.9728	61.22899	24.13912	0.8092386	2595.506	523.7915
450.0236	63.09451	25.33007	0.7710347	2558.091	412.2674
450.0744	64.04662	24.65376	0.7282092	2584.2	517.6058
450.1252	66.37924	24.35987	0.5814536	2655.882	376.2331
450.1760	64.12122	27.04028	0.527023	2404.323	435.9232
450.2268	68.02129	27.18045	0.4385631	2439.967	475.9635
450.2776	60.92421	26.21975	0.8845657	2627.898	408.0369
450.3284	54.18412	25.61906	1.088441	2500.635	455.762
450.3792	57.42866	25.19946	1.018489	2479.991	418.0121
450.4300	56.57615	25.00808	1.037626	2436.071	479.9775
450.4808	53.22219	25.35557	1.10871	2561.514	440.1542
450.5316	60.12896	25.35657	0.9333655	2575.878	450.0233
450.5824	63.7809	26.05865	0.7476513	2482.293	467.9438
450.6332	69.23461	26.5188	0.3687638	2523.884	432.0996
450.6840	71.34003	25.87615	0.2088834	2635.755	454.0336
450.7348	73.10249	28.23289	-0.433262	2534.206	467.9717
450.7856	68.70648	28.44182	-0.4237008	2643.817	475.9867
450.8364	68.4073	26.21813	-0.4375809	2480.56	487.6221
450.8872	63.20522	25.64368	-0.362258	2639.853	380.0992
450.9380	62.20839	24.79042	0.003817082	2464.098	445.9634
450.9888	58.01799	23.9943	0.7126539	2479.997	515.9871
451.0396	59.34282	26.07923	0.2919288	2420.019	368.0106
451.0904	58.71912	21.87944	0.982236	2521.568	425.7544
451.1412	58.48632	22.76426	0.9963189	2567.989	459.9853
451.1920	58.42591	25.8468	0.5064908	2555.877	444.0565
451.2428	64.13823	26.04746	0.7255766	2460.301	487.8622
451.2936	62.53105	26.66576	0.8101589	2472.105	412.0646
451.3444	58.9012	26.50303	0.9770566	2523.875	443.9232
451.3952	57.1454	26.75797	1.025028	2595.853	483.9183
451.4460	53.26136	27.05539	1.105272	2468	458.1935
451.4968	57.55296	26.97458	1.023585	2468	519.9196
451.5476	59.14041	25.82981	0.9744793	2471.996	428.086
451.5984	60.71047	25.16317	0.9183752	2432.023	402.0147
451.6492	61.06988	24.67528	0.883053	2575.972	467.987
451.7000	70.17145	25.6089	-0.08680537	2520.258	418.2307
451.7508	74.39513	25.203	-0.05149851	2495.983	412.0281
451.8016	76.59119	27.58318	-0.2454904	2464.148	463.9656
451.8524	71.78068	26.96317	0.1721526	2627.424	426.1335
451.9032	73.5649	29.31458	0.01450587	2559.829	420.0131
451.9540	65.47643	27.99755	0.5445856	2456.289	427.9778
452.0048	64.9136	28.4783	0.667371	2428.068	412.0388
452.0556	62.38068	27.81655	0.8143117	2475.578	483.7039
452.1064	57.95959	27.43301	0.959121	2322.258	376.181
452.1572	61.18585	26.80426	0.6218919	2611.619	439.9158
452.2080	64.55567	27.65787	-0.2866868	2388.212	449.9905
452.2588	62.50331	26.67714	0.2506519	2427.977	420.0173
452.3096	62.15729	26.28663	0.5390423	2527.501	410.0499
452.3604	60.79974	27.01274	0.3699755	2447.994	475.9923
452.4112	58.61231	27.17076	0.9227266	2411.973	428.0032
452.4620	51.61197	25.943	0.8631744	2360.202	433.9767
452.5128	53.86762	26.00093	0.7498169	2388.131	443.9798
452.5636	53.28182	25.09367	1.106628	2491.672	428.0505
452.6144	58.37983	26.35302	0.8793674	2304.527	426.0056
452.6652	61.04597	26.23317	0.9070339	2587.745	487.8582
452.7160	63.04623	25.54375	0.7936229	2480.222	428.1233
452.7668	62.18224	23.17295	0.8364024	2683.654	408.0339
452.8176	64.43211	24.67014	0.6974789	2475.633	383.9723
452.8684	64.85456	26.40919	0.6743839	2370.101	376.0076
452.9192	65.89543	27.00906	0.6085141	2435.961	477.94
452.9700	64.19994	26.58251	0.4437934	2459.995	436.0092
453.0208	67.95407	26.83795	-0.101917	2444.043	471.9976
453.0716	70.97314	27.40225	-0.04457229	2730.771	456.0683
453.1224	71.34258	28.2252	0.2227163	2424.124	408.0461
453.1732	76.34015	28.05496	-0.2232402	2563.95	460.0425
453.2240	74.40157	27.64871	-0.05902671	2524.127	493.8923
453.2748	63.97288	23.76323	0.7394963	2412.302	436
453.3256	61.84542	25.75847	0.8498332	2563.63	436
453.3764	57.30183	26.34618	1.037314	2412.315	414.0457
453.4272	59.08111	26.25816	0.9891135	2352.395	420.2099
453.4780	56.50914	26.04664	1.036238	2479.83	487.9095
453.5288	56.40931	26.33147	0.8424425	2468.012	426.0601
453.5796	58.98921	27.04898	0.656193	2499.981	443.9892
453.6304	61.16739	28.5423	0.8767961	2529.993	467.9944
453.6812	58.85159	27.80621	0.9723189	2575.786	428.1859
453.7320	66.60797	29.99204	0.4043382	2532.036	443.9797
453.7828	68.80589	29.72216	-0.07462716	2603.902	404.0366
453.8336	72.2483	30.98228	0.09939086	2492.397	445.8511
453.8844	71.71947	31.0169	0.1754322	2587.737	523.91
453.9352	74.43217	31.60377	-0.05529689	2424.461	468.1574
453.9860	69.79202	30.12062	0.3427322	2547.696	438.0737
454.0368	66.69338	28.86901	0.5650493	2420.439	467.7726
454.0876	64.86762	30.31737	0.6910534	2581.723	384.1436
454.1384	70.28946	31.5013	0.3120757	2364.294	401.9757
454.1892	67.90679	31.48262	0.4809012	2587.781	435.9667
454.2400	65.02366	33.01962	0.6693076	2490.06	392.0269
454.2908	65.20126	32.56221	0.6605864	2476.07	433.7889
454.3416	67.59851	36.14625	0.5003014	2464.006	484.002
454.3924	69.05499	38.10598	0.3917132	2507.915	499.998
454.4432	69.19097	34.8603	0.384393	2336.675	496.0157
454.4940	75.84151	34.85227	-0.1810237	2515.973	467.946
454.5448	74.25871	32.95782	-0.0417259	2494.07	424.1404
454.5956	75.63559	33.43634	-0.1564871	2444.142	473.8582
454.6464	70.21703	31.79768	0.308097	2547.772	471.851
454.6972	71.49773	33.05539	0.207795	2450.205	408.1337
454.7480	61.90438	30.30367	0.840307	2436.024	497.8443
454.7988	58.00862	32.86477	0.4312667	2420.57	400.0686
454.8496	52.98133	35.64857	0.9226811	2585.836	419.9803
454.9004	51.19285	38.01172	0.8799548	2651.959	483.9601
454.9512	49.10672	37.82022	0.7950226	2460.049	523.9899
455.0020	61.2642	41.72722	0.8641706	2466.002	511.9979
455.0528	63.8675	41.11279	0.4089355	2483.923	494.0775
455.1036	56.06336	38.13506	1.042948	2372.099	332.0751
455.1544	57.15482	34.93051	1.017096	2487.947	419.9757
455.2052	62.53922	31.61992	0.8180323	2444.141	400.064
455.2560	61.19459	30.81734	0.8869258	2256.425	431.9064
455.3068	67.57579	31.54528	0.5009267	2473.462	384.1184
455.3576	69.70852	30.69169	0.3607585	2603.726	409.9451
455.4084	71.73469	34.05114	0.1873318	2523.939	408.2198
455.4592	72.20943	33.30144	0.1406836	2504.027	479.9017
455.5100	77.10023	35.81882	-0.2766399	2360.145	436.0441
455.5608	66.30255	35.4423	0.5854108	2551.878	416.0127
455.6116	64.57879	35.66139	0.7132161	2462.024	459.9883
455.6624	66.05582	36.53957	0.6265653	2682.961	440.0936
455.7132	61.87099	34.10717	0.8678375	2431.917	392.0302
455.7640	63.11264	34.58614	0.7994067	2256.255	456.0469
455.8148	64.73913	36.4604	0.6962634	2558.912	511.7995
455.8656	61.13334	33.24198	0.8888583	2460.176	384.2955
455.9164	61.88181	31.89162	0.8431707	2571.681	571.465
455.9672	69.54134	31.27966	0.3805449	2464.269	466.264
456.0180	67.91996	31.40236	0.4804985	2416.123	440.1818
456.0688	66.93801	31.90681	0.5347608	2461.92	507.8814
456.1196	61.92721	29.87316	0.8495304	2432.042	422.119
456.1704	58.77405	30.5433	0.7725103	2507.923	455.9655
456.2212	59.41684	30.07557	0.9504319	2460.031	459.9974
456.2720	52.63778	29.82062	1.006917	2503.777	436.1214
456.3228	59.88461	33.58863	0.4921851	2372	416.0096
456.3736	59.20623	32.14724	0.9738388	2378.047	519.9541
456.4244	60.09314	30.70797	0.93383	2479.596	420.3958
456.4752	57.9773	30.80885	1.021073	2767.799	448.0144
456.5260	67.096	30.63927	0.5382188	2599.8	459.9719
456.5768	65.13392	29.66477	0.6623648	2472.366	442.0514
456.6276	66.15542	29.56231	0.5917467	2436.202	436.0275
456.6784	61.27659	28.05627	0.8676354	2523.813	447.9745
456.7292	58.53682	27.76622	0.773811	2452.127	463.9718
456.7800	54.73465	26.42484	1.072431	2679.246	507.7962
456.8308	58.5545	26.52532	0.9735484	2458.227	448.0613
456.8816	61.68953	26.63488	0.8636006	2412.03	404.0289
456.9324	63.27267	27.52808	0.7694128	2563.956	431.9919
456.9832	60.79247	27.30318	0.8971735	2498.01	416.0023
457.0340	61.16264	27.03864	0.8941359	2627.436	443.8786
457.0848	60.07144	25.94248	0.9499828	2515.974	455.9673
457.1356	57.65435	27.20636	1.029405	2484.099	416.0497
457.1864	60.67453	27.18377	0.9121141	2567.728	457.8641
457.2372	54.83144	25.24816	1.079782	2467.831	452.0613
457.2880	56.42616	25.28666	1.059718	2380.22	483.92
457.3388	58.97193	25.79238	0.9757442	2631.46	507.9485
457.3896	58.15138	25.20756	1.002026	2448.579	436.0302
457.4404	53.96001	29.02586	0.08393922	2639.731	445.986
457.4912	51.53209	29.21772	-0.09599824	2632.008	535.9066
457.5420	40.7174	28.47315	0.13856	2512.08	500.0241
457.5928	34.66329	32.82891	0.207401	2609.971	515.9952
457.6436	28.84169	35.06325	0.3831868	2604.028	508.0377
457.6944	26.21558	34.60183	0.505485	2702.09	600.0754
457.7452	26.22773	32.03445	0.5199574	2907.836	771.7622
457.7960	28.35629	30.7428	0.5696545	2704.737	477.0698
457.8468	32.26833	29.93895	0.682441	2822.077	495.9323
457.8976	28.73792	29.05877	1.081614	2871.856	452.1267
457.9484	25.13765	26.45758	1.437799	2704.424	479.9293
457.9992	27.17052	27.32085	0.9894502	2736.422	455.9736
458.0500	28.60203	27.16565	0.8364958	2895.716	446.0178
458.1008	27.51907	27.77438	0.7992622	2672.318	511.9064
458.1516	30.25698	28.97745	0.7292947	2783.883	416.1007
458.2024	35.18974	30.8507	0.5099725	2784	408.0054
458.2532	31.14214	30.05302	0.6922706	2807.878	471.674
458.3040	31.69093	29.45612	0.8412483	2750.002	483.9988
458.3548	30.28126	28.28079	1.069126	2787.976	464.0153
458.4056	33.23693	28.83244	1.083099	2732.224	499.8563
458.4564	36.72095	27.98041	1.336753	2851.832	404.1305
458.5072	53.77095	31.77383	0.3270312	2707.829	515.7985
458.5580	62.73978	31.09131	-0.09086429	2596.324	384.3816
458.6088	70.74467	31.87191	-0.3474229	2585.733	431.9774
458.6596	70.71487	33.19122	0.02365569	2468.254	422.0216
458.7104	67.13142	34.16146	-0.117134	2591.777	416.0108
458.7612	60.59496	32.75653	0.7688932	2540.471	376.2152
458.8120	53.21206	33.77276	0.2686184	2679.852	439.9325
458.8628	46.80061	31.82158	0.4179768	2436.169	428.0083
458.9136	37.55672	31.67643	0.5640041	2565.958	416.0039
458.9644	35.12348	31.40957	0.421892	2600.003	480.0039
459.0152	32.97922	29.69654	0.3295904	2659.738	563.6328
459.0660	32.21243	28.79439	0.225314	2674.039	619.931
459.1168	33.52794	29.2394	0.1784259	2723.913	531.9449
459.1676	34.07226	28.3643	0.1526324	2648.249	484.157
459.2184	32.68395	28.18588	0.2284898	2710.418	460.0339
459.2692	30.82061	26.864	0.2173927	2931.437	477.9544
459.3200	27.70626	24.94577	0.3624482	2632.654	503.9434
459.3708	28.11546	24.61661	0.5198621	2630.173	448.0119
459.4216	27.01116	22.39453	0.7545204	2687.917	451.9943
459.4724	24.64909	22.48559	0.9037166	2516.184	479.97
459.5232	26.92845	21.46076	1.148554	2831.778	535.9606
459.5740	33.46309	20.31285	1.346139	2867.988	466.0234
459.6248	44.91697	24.46306	0.6190345	2732.646	479.9335
459.6756	52.74278	27.70765	0.353678	2723.934	463.9895
459.7264	54.99415	25.47443	1.041176	2559.895	438.0015
459.7772	58.47243	27.8105	0.8461179	2424.496	439.9927
459.8280	60.65018	28.97753	-0.1006621	2591.741	412.006
459.8788	60.85268	28.2252	0.8886562	2420.501	415.9883
459.9296	65.60267	31.02307	-0.07233764	2451.918	388.0717
459.9804	73.08684	31.51965	-0.6012507	2621.745	424.1511
460.0312	76.31463	30.31724	-0.2302531	2524.177	481.8949
460.0820	84.52426	31.53821	-0.7902028	2597.893	380.1481
460.1328	87.64201	31.22674	-0.8208073	2623.972	447.9263
460.1836	95.63254	31.55254	0.2898887	2576.034	442.0043
460.2344	90.72686	31.38944	-0.6508048	2707.323	404.1949
460.2852	81.35113	30.39373	-0.6131598	2458.006	420.0019
460.3360	75.71894	31.03879	-0.1529559	2707.948	499.9766
460.3868	70.1342	31.85579	0.3190672	2576.531	440.2416
460.4376	65.02695	31.98189	0.6757087	2462.183	420.0068
460.4884	64.23445	33.6136	0.5475655	2623.818	426.0209
460.5392	59.85419	33.03572	0.7984754	2502.357	439.959
460.5900	62.4708	32.79811	0.06995055	2611.973	471.9154
460.6408	64.13407	32.95589	0.4631792	2600.026	434.0833
460.6916	65.12804	33.61903	0.2879741	2512.161	320.2089
460.7424	65.74967	33.95856	0.4575898	2559.88	461.9001
460.7932	68.26273	33.60735	-0.2209374	2524.039	432.0327
460.8440	66.34116	33.41935	0.1457428	2593.949	463.9768
460.8948	70.00445	33.76263	0.1910601	2500.033	390.0264
460.9456	68.76628	37.67028	0.3683503	2615.998	431.9995
460.9964	71.25926	37.61123	0.2150921	2478.608	392.1762
461.0472	71.49717	36.20967	0.2180325	2651.784	362.0855
461.0980	74.73817	35.65207	-0.06607661	2364.071	475.9243
461.1488	71.16853	34.43846	0.2280645	2427.789	408.2247
461.1996	69.81664	32.99343	0.3420406	2487.97	409.9963
461.2504	70.52312	33.6945	0.2902882	2472.041	408.0051
461.3012	76.07944	32.33542	-0.1844621	2553.819	419.9734
461.3520	73.61308	32.58392	0.0317913	2487.799	344.118
461.4028	74.0262	33.87041	-0.01352388	2420.1	383.9413
461.4536	69.38697	31.68655	0.3677264	2396.027	503.8673
461.5044	61.70047	31.18651	0.8564851	2563.876	436.0501
461.5552	55.12039	29.75221	1.080089	2256.113	559.9543
461.6060	50.04996	29.63642	1.168791	2401.302	508.2487
461.6568	47.24199	30.63853	1.050424	2364.046	513.9741
461.7076	42.16946	29.89821	1.141588	2487.913	444.0559
461.7584	38.8304	27.44887	1.310841	2370.435	519.7202
461.8092	33.88351	28.07067	1.396861	2523.965	491.9471
461.8600	32.58906	29.23497	1.435905	2500.071	456.1061
461.9108	29.80532	30.31454	1.539205	2442.15	456
461.9616	28.99363	29.48533	1.570777	2344.062	443.9383
462.0124	26.92555	30.65276	1.411345	2367.956	420.0443
462.0632	24.47731	29.95288	1.507515	2549.729	372.0714
462.1140	24.56572	29.29118	1.826452	2496.06	449.9128
462.1648	29.05779	31.92031	1.561023	2428.051	467.9865
462.2156	35.12581	32.2035	1.36025	2553.35	392.3923
462.2664	45.32848	34.45799	1.223704	2548	374.0002
462.3172	62.91073	37.13331	0.2169445	2631.963	431.9814
462.3680	74.2893	36.98562	-0.5986621	2528.422	380.2112
462.4188	75.79406	35.01743	-0.5103301	2468.07	414.0285
462.4696	80.36008	34.43118	-0.5585299	2532.111	440.0408
462.5204	79.58006	35.23307	-0.4883886	2607.775	467.9171
462.5712	76.61154	35.17356	-0.2407344	2416.219	404.0789
462.6220	76.38132	35.61884	-0.2217125	2515.778	439.9199
462.6728	73.76924	34.70664	-0.3221712	2533.966	432.0149
462.7236	68.74489	35.68146	-0.004322914	2468.263	434.0198
462.7744	71.31083	35.47426	0.2067606	2547.91	439.9933
462.8252	72.69794	35.30811	-0.281468	2440.082	416.0182
462.8760	72.08441	33.8717	-0.4004927	2715.892	431.9937
462.9268	75.71004	34.90763	-0.6955216	2480.005	435.9999
462.9776	74.25412	35.16063	-0.05251664	2577.565	412.1065
463.0284	70.10106	34.35638	0.3062163	2316.152	390.0415
463.0792	62.57826	31.86758	0.7997351	2527.976	447.9655
463.1300	63.49753	35.40964	0.4457192	2506.073	416.1068
463.1808	59.5629	35.07003	0.9432133	2476.123	385.9601
463.2316	66.27936	34.78746	0.5839062	2543.823	364.0573
463.2824	68.56276	35.06346	0.4320802	2520.054	467.7663
463.3332	74.39681	34.20653	-0.05990181	2396.28	461.9942
463.3840	70.35823	36.72918	0.2918059	2491.856	460.003
463.4348	70.80648	37.42035	0.2484437	2539.945	352.1232
463.4856	72.17573	37.71556	0.1325004	2496.034	419.9475
463.5364	73.92087	37.83436	-0.2325991	2420.031	384.0145
463.5872	76.86539	37.65752	-0.6882558	2537.431	348.1735
463.6380	73.9009	35.13848	-0.6388279	2527.989	477.9712
463.6888	76.3137	32.68056	-0.2310695	2495.997	391.9972
463.7396	74.87125	30.65513	-0.8074735	2492.015	388.0149
463.7904	67.45949	31.21698	-0.4872929	2316.276	408.0402
463.8412	62.97011	30.18584	-0.2860635	2507.427	435.9165
463.8920	65.5027	30.56918	-0.3645278	2539.916	432.0105
463.9428	64.20748	29.41974	-0.2147355	2340.294	425.9543
463.9936	58.24577	30.83652	0.1642456	2455.782	408.0338
464.0444	44.37852	32.99327	1.240162	2523.896	368.0608
464.0952	44.05742	37.93368	0.7656564	2639.866	403.9585
464.1460	44.81083	37.46031	0.7660378	2632.006	396.0063
464.1968	39.04665	39.21027	0.6247265	2564.028	511.952
464.2476	38.0374	39.08901	0.6211233	2583.999	557.9979
464.2984	37.92797	41.00496	0.4408106	2644.004	539.9794
464.3492	32.62842	36.0942	0.4926468	2657.943	476.2621
464.4000	29.82596	31.61905	0.486792	2643.996	470.0786
464.4508	30.12635	28.63026	0.4436312	2640.202	543.9316
464.5016	29.69685	28.79088	0.4409713	2781.575	496.1437
464.5524	31.01238	28.11053	0.4550191	2907.534	499.905
464.6032	34.43745	27.59612	0.3233852	2692.488	456.0994
464.6540	33.33053	28.80893	0.4729705	2815.764	360.1825
464.7048	32.5841	30.01679	0.4367695	2883.335	416.1695
464.7556	33.35938	32.64253	0.4555605	2680.236	467.9398
464.8064	34.96413	33.73882	0.6120832	2699.984	464.0032
464.8572	31.31904	33.84597	0.894124	2576.053	328.0578
464.9080	30.31342	32.90959	1.059732	2849.985	383.9969
464.9588	34.95701	32.79306	1.130998	2784.295	443.7316
465.0096	48.80554	34.71769	0.6705081	2600.005	408.0354
465.0604	61.83533	35.21066	0.5740276	2608.138	459.977
465.1112	71.63158	36.21023	0.1997432	2739.555	438.0742
465.1620	78.16471	35.10506	-0.3779596	2712	447.9359
465.2128	84.70273	33.67348	-0.7932436	2712	412.095
465.2636	86.0886	34.73498	-0.8260524	2783.836	463.8814
465.3144	78.57584	36.15409	-0.403466	2476.029	467.8963
465.3652	74.68061	36.44114	-0.05796691	2485.985	432.0553
465.4160	71.43952	37.90006	0.2120225	2495.988	366.0775
465.4668	66.07978	38.66484	0.6108099	2619.9	423.9533
465.5176	65.87191	36.86229	0.6102406	2574.02	404.0087
465.5684	70.70412	38.7612	0.2512086	2357.058	439.8253
465.6192	75.7491	36.96008	-0.5494301	2519.969	396.0157
465.6700	68.36988	38.42585	0.02927376	2416.072	447.996
465.7208	69.01007	39.31689	-0.2500182	2523.595	442.0225
465.7716	78.56347	37.3488	-0.8048065	2543.804	408.0112
465.8224	79.22836	37.24401	-0.7909295	2404.422	415.9759
465.8732	80.58537	38.9299	-0.5689324	2411.979	416
465.9240	86.70766	40.08839	0.039864	2539.524	308.2603
465.9748	84.08954	38.30495	0.01233218	2350.364	411.8009
466.0256	78.74885	34.67433	-0.6992164	2499.767	374.0591
466.0764	77.25026	34.08371	-0.817287	2555.934	383.9881
466.1272	76.46911	36.08505	-0.3120815	2416.115	439.9543
466.1780	82.96361	36.36489	-0.7901642	2416	465.9883
466.2288	78.80782	35.51826	-0.6795233	2324.007	344.0097
466.2796	75.43535	38.16337	-0.2607745	2394.059	380.0133
466.3304	80.68327	37.99792	-0.5820833	2599.149	425.8101
466.3812	78.87338	42.76092	-0.4434993	2483.955	411.9548
466.4320	73.73696	40.36057	0.01057906	2439.989	367.9889
466.4828	81.6628	37.79173	-0.635196	2432.024	360.0242
466.5336	80.50105	36.12811	-0.5555812	2447.962	388.017
466.5844	73.23791	37.92003	0.06651873	2430.041	395.9817
466.6352	72.28386	32.78894	0.1476295	2691.493	425.9419
466.6860	78.23219	35.02975	-0.3670878	2567.535	348.2839
466.7368	79.44501	35.85651	-0.4655967	2424.172	435.8951
466.7876	84.29855	36.54941	-0.7800118	2539.904	439.9967
466.8384	79.02426	37.34393	-0.4400993	2500.018	424.0074
466.8892	80.46774	39.39878	-0.5424842	2450.005	408.0015
466.9400	86.10786	36.75747	-0.8229313	2459.955	408
466.9908	83.97784	35.61373	-0.760974	2384.001	379.9767
467.0416	77.25127	36.01369	-0.2659733	2386.229	344.093
467.0924	75.03107	32.10397	-0.07219657	2611.23	435.6866
467.1432	76.12786	31.61873	-0.1829021	2340.115	447.8115
467.1940	72.0388	33.55824	0.1714855	2405.824	340.2886
467.2448	67.44865	31.70398	0.5189506	2511.755	409.8379
467.2956	63.7164	32.10299	0.7558826	2555.527	344.1253
467.3464	71.38367	35.14984	0.2175178	2390.261	387.9309
467.3972	70.30669	34.10306	0.2321902	2340.061	376.0145
467.4480	64.68681	35.67355	0.6939077	2324.013	463.9261
467.4988	61.26695	34.13637	0.8722964	2471.93	384.0377
467.5496	66.18344	33.29198	0.584985	2392.391	521.3257
467.6004	60.63611	31.32576	0.8972546	2411.986	479.9957
467.6512	65.20593	33.16878	0.658731	2360.139	464.0569
467.7020	72.21335	33.22612	0.1267198	2579.167	553.6594
467.7528	74.00688	29.36904	-0.02642041	2506.128	460.0164
467.8036	75.45501	27.10264	-0.1527445	2599.713	471.9634
467.8544	82.95934	28.19492	-0.7243644	2500.27	460.0323
467.9052	81.856	30.69448	-0.6619068	2362.38	464.1086
467.9560	79.55769	29.19571	-0.5005319	2515.7	507.9142
468.0068	78.24962	27.70181	-0.6098832	2512.006	404.1653
468.0576	73.9216	28.07076	-0.01744848	2476.044	523.8536
468.1084	66.14435	31.99081	-0.1747713	2446.026	524
468.1592	61.51343	34.73412	0.04693801	2491.978	448.0367
468.2100	61.8825	32.82515	-0.1369144	2599.988	507.9932
468.2608	60.81505	34.11146	0.3808527	2528.004	511.9919
468.3116	65.55511	34.89601	0.641043	2543.933	480.1332
468.3624	76.75376	35.0546	-0.2567211	2467.966	388.0914
468.4132	78.07983	36.76707	-0.3696648	2433.775	479.9078
468.4640	77.28138	37.35512	-0.3044922	2268.508	412.2082
468.5148	82.12201	38.02792	-0.6670575	2411.891	399.9666
468.5656	79.17393	39.53001	-0.4487443	2360.121	384.0372
468.6164	79.8442	37.20758	-0.5049871	2300.118	387.9921
468.6672	87.02349	35.67918	-0.8284931	2314.223	348.383
468.7180	84.81225	40.97026	-0.7944562	2383.914	467.8529
468.7688	80.41389	39.82756	-0.5300754	2411.976	398.0604
468.8196	75.35751	39.88889	-0.106918	2451.98	380.0089
468.8704	76.61713	39.1257	-0.2412656	2420.004	413.9958
468.9212	77.05942	40.88887	-0.407724	2431.946	384.1363
468.9720	78.82287	41.52846	-0.4394313	2268.018	451.9816
469.0228	79.80417	42.92991	-0.5208862	2298.268	421.955
469.0736	82.42757	38.42585	-0.817912	2571.057	376.1583
469.1244	86.15558	37.90973	-0.8262649	2450.093	376.0959
469.1752	92.93568	37.5011	-0.2971508	2503.854	431.8485
469.2260	93.76204	39.10252	-0.1671101	2368.32	396.0846
469.2768	91.37199	36.06634	-0.5897069	2531.28	416.0169
469.3276	91.43801	35.03859	-0.5786672	2276.411	421.9904
469.3784	84.33873	34.21452	-0.7754501	2483.741	364.0721
469.4292	81.75443	36.25136	-0.6462209	2394.079	379.986
469.4800	79.40704	37.4041	-0.8062022	2268.064	419.9798
469.5308	79.54389	37.64194	-0.7952873	2283.921	427.9606
469.5816	78.20564	41.64251	-0.3749843	2330.031	304.0353
469.6324	74.39017	42.6844	-0.7469761	2463.979	455.9808
469.6832	77.42496	40.37841	-0.3217441	2428.137	424.1222
469.7340	83.12232	36.36184	-0.7357973	2366.035	424.032
469.7848	84.94576	37.18745	-0.7988839	2391.92	447.926
469.8356	75.81546	36.18201	-0.1621494	2475.771	416.0874
469.8864	78.43799	38.03732	-0.3974899	2455.688	372.1753
469.9372	78.89364	32.43243	-0.4391671	2328.254	443.8572
469.9880	80.61435	31.41532	-0.567031	2363.942	404.0649
470.0388	75.9528	34.50445	-0.1915285	2276.11	392.015
470.0896	73.95334	35.60571	-0.01844273	2595.717	415.9787
470.1404	77.45008	32.44807	-0.6646487	2452.074	447.9835
470.1912	78.37904	35.34663	-0.3920596	2406.007	412.0053
470.2420	78.56034	32.99815	-0.4117416	2396.038	390.0136
470.2928	79.83379	34.54324	-0.5186127	2567.278	451.7397
