HOLE:	U1513E
EXPEDITION:	369
TOP:	117.3370
BOTTOM:	580.0234
DEPTH_WMSF	HROM	HLEF	HBDC	HDEB
118.8864	1.510792	35.00133	-0.002856409	1.521251
118.9118	1.508773	36.45457	-0.002123087	1.504941
118.9372	1.511196	36.62783	-0.001354455	1.496136
118.9626	1.503405	35.79309	-0.002627788	1.494476
118.9880	1.50375	39.73811	-0.00263755	1.482807
119.0134	1.494186	40	-0.00326004	1.464909
119.0388	1.484888	40	-0.005001009	1.463534
119.0642	1.48026	31.70825	-0.004791465	1.46927
119.0896	1.475502	31.12734	-0.005158749	1.490594
119.1150	1.480244	27.33709	-0.004224626	1.509641
119.1404	1.477325	29.22419	-0.004711364	1.525505
119.1658	1.504044	25.67649	-0.0007195159	1.540849
119.1912	1.541903	27.30243	0.00598842	1.565436
119.2166	1.590399	26.2377	0.009137242	1.56799
119.2420	1.594829	29.9407	0.009575674	1.571162
119.2674	1.578265	29.18632	0.008750176	1.573469
119.2928	1.54885	29.79974	0.008100202	1.56254
119.3182	1.54425	30.95959	0.008068048	1.553179
119.3436	1.541129	34.1662	0.008238711	1.543143
119.3690	1.536808	33.20247	0.008253055	1.535668
119.3944	1.528114	32.80718	0.008354321	1.531397
119.4198	1.52459	28.78356	0.008258975	1.527571
119.4452	1.525948	27.18216	0.008314256	1.524867
119.4706	1.518919	25.97966	0.008789978	1.524238
119.4960	1.517715	26.69869	0.009655252	1.525725
119.5214	1.522229	28.7081	0.009914208	1.528359
119.5468	1.532336	27.61267	0.01023778	1.530924
119.5722	1.538531	27.80246	0.009240251	1.533731
119.5976	1.542892	27.54985	0.0100368	1.535821
119.6230	1.54407	28.76954	0.009376157	1.537586
119.6484	1.538241	27.2433	0.009234306	1.538685
119.6738	1.532255	26.09743	0.01009649	1.539813
119.6992	1.534705	25.98997	0.009329908	1.540643
119.7246	1.540028	27.62683	0.008824931	1.5425
119.7500	1.546425	30.23506	0.008394754	1.546663
119.7754	1.548809	30.21687	0.008336205	1.552359
119.8008	1.557169	28.55255	0.008084921	1.557473
119.8262	1.567243	27.37314	0.007865552	1.561271
119.8516	1.572112	24.94575	0.008785946	1.564941
119.8770	1.570515	26.06015	0.008036433	1.568641
119.9024	1.566476	25.07637	0.008072548	1.571512
119.9278	1.572383	25.8354	0.008872817	1.572408
119.9532	1.574731	25.77043	0.007788079	1.572191
119.9786	1.577175	25.80502	0.007250771	1.571057
120.0040	1.573542	28.5046	0.008348724	1.569438
120.0294	1.570493	30.36563	0.008164195	1.565068
120.0548	1.562453	35.9568	0.008143904	1.559218
120.0802	1.554857	35.97189	0.00879027	1.551739
120.1056	1.542388	32.86875	0.008645349	1.544009
120.1310	1.533803	30.29427	0.008623143	1.536246
120.1564	1.524287	28.9288	0.00955519	1.528441
120.1818	1.519151	29.67696	0.01074046	1.526021
120.2072	1.509579	29.9133	0.008202478	1.523162
120.2326	1.511846	29.74193	0.009208774	1.522084
120.2580	1.515889	30.49428	0.009070481	1.52162
120.2834	1.523836	31.27065	0.009321253	1.52321
120.3088	1.526273	34.23221	0.009927482	1.520909
120.3342	1.525227	31.98517	0.01024844	1.526369
120.3596	1.525197	30.60597	0.01034806	1.525555
120.3850	1.526405	29.56922	0.009848181	1.527649
120.4104	1.529852	28.66824	0.009788004	1.530232
120.4358	1.531333	27.45169	0.01033311	1.534581
120.4612	1.537148	26.38368	0.01118517	1.538416
120.4866	1.543967	29.67524	0.008574011	1.547706
120.5120	1.55157	30.8149	0.008751741	1.551799
120.5374	1.557776	28.19498	0.008303582	1.558944
120.5628	1.565454	26.3352	0.008309157	1.565218
120.5882	1.574499	25.74595	0.007873389	1.570819
120.6136	1.582054	27.19952	0.007405848	1.575716
120.6390	1.581127	27.20895	0.008236483	1.580309
120.6644	1.583268	26.13927	0.00814879	1.583331
120.6898	1.58585	26.61188	0.008461477	1.584591
120.7152	1.589878	26.86914	0.009647919	1.584563
120.7406	1.586507	28.78119	0.01110426	1.584918
120.7660	1.583409	27.00733	0.01178879	1.584742
120.7914	1.581872	26.20111	0.009884109	1.583388
120.8168	1.583615	26.01888	0.00777687	1.581358
120.8422	1.581958	25.42525	0.007681094	1.580337
120.8676	1.576624	27.99583	0.007842441	1.57949
120.8930	1.575637	28.17639	0.008274574	1.577095
120.9184	1.579283	28.71325	0.007805225	1.57305
120.9438	1.577469	26.80381	0.008064271	1.567546
120.9692	1.565019	27.89341	0.008391765	1.561652
120.9946	1.555297	28.46771	0.008466006	1.555476
121.0200	1.543395	28.7271	0.008766265	1.550926
121.0454	1.535834	24.80131	0.007739967	1.549993
121.0708	1.533948	25.83304	0.008163475	1.554013
121.0962	1.547732	24.38496	0.008388283	1.562191
121.1216	1.570892	26.06245	0.009138868	1.57233
121.1470	1.593391	26.28213	0.01110081	1.582185
121.1724	1.612342	27.32653	0.01347818	1.588896
121.1978	1.613647	27.28248	0.01344474	1.59077
121.2232	1.604913	30.74716	0.01433064	1.587114
121.2486	1.578857	30.28517	0.008872866	1.5793
121.2740	1.561046	28.84209	0.008320248	1.568158
121.2994	1.545291	24.56541	0.008388535	1.555515
121.3248	1.538877	26.59854	0.008451586	1.543745
121.3502	1.534388	26.07995	0.008345212	1.535472
121.3756	1.52589	26.04901	0.008408853	1.530295
121.4010	1.52225	24.32181	0.008442814	1.528056
121.4264	1.521144	26.3254	0.008302068	1.526736
121.4518	1.526561	27.55158	0.008522204	1.525981
121.4772	1.524249	26.06974	0.008566961	1.526807
121.5026	1.524682	25.07535	0.008236481	1.527956
121.5280	1.529023	24.75817	0.008188388	1.528556
121.5534	1.531549	27.68239	0.008193158	1.528825
121.5788	1.530213	28.40596	0.00816541	1.528332
121.6042	1.524985	26.95809	0.008480829	1.528403
121.6296	1.526339	24.08123	0.008138811	1.528263
121.6550	1.525074	24.73961	0.008224051	1.527997
121.6804	1.530137	27.68684	0.009290812	1.527608
121.7058	1.528103	30.54617	0.008204238	1.528419
121.7312	1.530048	30.23024	0.007599586	1.528058
121.7566	1.529636	28.77113	0.007815287	1.522198
121.7820	1.529871	31.37329	0.007941436	1.521958
121.8074	1.526279	31.45563	0.007612086	1.523204
121.8328	1.524264	33.00558	0.007673467	1.522835
121.8582	1.522629	31.4753	0.00783636	1.517436
121.8836	1.526521	32.29603	0.008587629	1.513342
121.9090	1.525674	33.95351	0.008751997	1.517478
121.9344	1.520648	33.11511	0.006906413	1.512537
121.9598	1.517041	31.88507	0.005159717	1.51348
121.9852	1.51393	30.08857	0.0031983	1.513409
122.0106	1.512909	30.73466	0.002410929	1.517231
122.0360	1.511623	30.49665	0.00271145	1.536363
122.0614	1.514319	27.65185	0.003952546	1.556351
122.0868	1.520182	25.8104	0.005114341	1.556288
122.1122	1.526941	26.84802	0.006333541	1.572024
122.1376	1.535033	29.10349	0.007588066	1.57827
122.1630	1.54952	30.27354	0.008248711	1.585717
122.1884	1.563325	30.9999	0.008351153	1.5907
122.2138	1.579319	32.25449	0.008265077	1.585132
122.2392	1.587948	31.50828	0.008387281	1.576499
122.2646	1.589327	31.21609	0.008101479	1.581114
122.2900	1.584947	30.34795	0.007992186	1.582708
122.3154	1.581155	32.53012	0.008030784	1.579347
122.3408	1.581635	32.10568	0.008463977	1.574298
122.3662	1.574355	33.80019	0.008546625	1.575776
122.3916	1.554927	34.42723	0.008093164	1.568306
122.4170	1.526407	33.95058	0.006049191	1.565766
122.4424	1.509168	33.0299	0.002310201	1.539471
122.4678	1.509295	29.52528	0.001836614	1.51703
122.4932	1.513486	29.75243	0.00101859	1.525378
122.5186	1.507465	31.18605	-0.0003660339	1.527568
122.5440	1.497283	35.90698	-0.001985792	1.503919
122.5694	1.495916	39.54552	-0.00211608	1.486004
122.5948	1.503219	40	-0.001711198	1.475636
122.6202	1.514003	40	-0.0003272279	1.492382
122.6456	1.515571	39.14983	-0.000230651	1.507529
122.6710	1.503878	35.06293	-0.000894604	1.499947
122.6964	1.493512	30.98561	-0.003389296	1.506688
122.7218	1.490942	29.22275	-0.00394761	1.528777
122.7472	1.503347	30.43823	-0.0003835793	1.546127
122.7726	1.510353	31.60008	0.00241364	1.557256
122.7980	1.53111	32.50344	0.005687705	1.558826
122.8234	1.556743	33.89622	0.00711171	1.550467
122.8488	1.574779	36.49447	0.007941528	1.530734
122.8742	1.557579	38.47614	0.007456717	1.501234
122.8996	1.524322	37.38562	0.002861763	1.493414
122.9250	1.493434	35.91703	-0.00138929	1.489295
122.9504	1.483292	36.04148	-0.001952339	1.482734
122.9758	1.480495	36.46273	-0.002027556	1.487471
123.0012	1.483701	35.80913	-0.001131282	1.500598
123.0266	1.490734	35.89162	0.0002243188	1.518472
123.0520	1.498737	36.89743	0.001790021	1.536249
123.0774	1.511389	38.09611	0.004065786	1.525241
123.1028	1.518212	36.94518	0.003607232	1.519234
123.1282	1.521345	35.41235	0.002573686	1.508627
123.1536	1.518907	35.12359	0.003306707	1.485477
123.1790	1.50558	37.4015	0.001864576	1.480812
123.2044	1.486236	38.47264	-0.0006497276	1.480071
123.2298	1.472347	36.09266	-0.00252383	1.46903
123.2552	1.470892	33.27806	-0.001995126	1.465333
123.2806	1.477378	31.40431	-0.0008609529	1.466022
123.3060	1.477155	33.04824	-0.001806174	1.474641
123.3314	1.473026	32.54438	-0.003430329	1.477959
123.3568	1.467158	32.76307	-0.005414949	1.466953
123.3822	1.471713	33.19311	-0.006345189	1.464107
123.4076	1.473095	34.59902	-0.007894063	1.467207
123.4330	1.476408	35.58966	-0.007717479	1.479449
123.4584	1.470428	31.6099	-0.008725768	1.489782
123.4838	1.470343	30.26566	-0.008694792	1.497572
123.5092	1.47661	32.33894	-0.007353366	1.515097
123.5346	1.485706	35.31291	-0.005630764	1.529746
123.5600	1.499344	34.51699	-0.003797778	1.52301
123.5854	1.509421	31.01269	-0.003042635	1.517666
123.6108	1.522725	28.7359	-0.000925357	1.513135
123.6362	1.533101	27.0522	0.002554236	1.518771
123.6616	1.532982	26.98618	0.003489834	1.519577
123.6870	1.535012	27.79742	0.005071892	1.523154
123.7124	1.54157	28.724	0.006625621	1.525934
123.7378	1.55678	28.46949	0.008064735	1.539166
123.7632	1.57043	27.27907	0.009879624	1.55842
123.7886	1.571434	27.8152	0.01249371	1.573091
123.8140	1.566861	29.38482	0.01628947	1.577853
123.8394	1.572041	30.39648	0.02147357	1.587734
123.8648	1.588268	31.74615	0.02710887	1.596268
123.8902	1.613728	32.37154	0.03600787	1.601699
123.9156	1.63138	33.15846	0.04739442	1.605353
123.9410	1.630161	30.76207	0.05298474	1.608002
123.9664	1.609318	27.95019	0.05164576	1.609616
123.9918	1.592373	28.38029	0.05113876	1.608386
124.0172	1.590664	31.30373	0.05188984	1.604935
124.0426	1.59964	32.18277	0.05523176	1.601708
124.0680	1.605382	30.6342	0.05500257	1.600165
124.0934	1.607257	28.29884	0.05469609	1.599297
124.1188	1.607322	28.442	0.05215305	1.597878
124.1442	1.598303	29.55223	0.04626932	1.594929
124.1696	1.586256	28.63805	0.03802874	1.590575
124.1950	1.580777	27.96163	0.03283215	1.586036
124.2204	1.579205	25.39743	0.02908757	1.583807
124.2458	1.574777	23.08662	0.02335994	1.586567
124.2712	1.575557	22.57454	0.0213367	1.594821
124.2966	1.591819	22.65998	0.02528125	1.606135
124.3220	1.617657	24.31869	0.03170704	1.61725
124.3474	1.644508	23.31993	0.03777802	1.626529
124.3728	1.65974	24.90938	0.04200727	1.633344
124.3982	1.656323	26.15589	0.04252438	1.635539
124.4236	1.639663	28.88436	0.04052317	1.632885
124.4490	1.623131	29.03141	0.03994181	1.625391
124.4744	1.607355	27.86369	0.03843999	1.615713
124.4998	1.598976	27.52453	0.03820442	1.606504
124.5252	1.592556	28.35646	0.0382918	1.598936
124.5506	1.592671	29.28979	0.03702825	1.591983
124.5760	1.591364	29.37112	0.03719534	1.58657
124.6014	1.586396	28.27714	0.03529342	1.582923
124.6268	1.574327	29.162	0.02847757	1.581139
124.6522	1.569636	30.14942	0.02448237	1.579611
124.6776	1.573543	30.21311	0.02404742	1.57786
124.7030	1.580053	28.78273	0.02389669	1.57597
124.7284	1.581936	27.04087	0.02355335	1.57511
124.7538	1.579085	25.09115	0.02095934	1.574167
124.7792	1.573135	24.33727	0.01911854	1.572902
124.8046	1.56825	25.14988	0.01659631	1.571584
124.8300	1.563093	26.88356	0.01448765	1.570619
124.8554	1.564783	28.31661	0.01517372	1.569531
124.8808	1.570876	28.26114	0.01925372	1.568462
124.9062	1.575243	27.95492	0.02044867	1.568052
124.9316	1.57142	28.07065	0.01845909	1.568935
124.9570	1.565584	27.4036	0.01631125	1.570121
124.9824	1.56535	25.63729	0.01384216	1.570265
125.0078	1.569319	24.32561	0.0115141	1.569289
125.0332	1.573112	23.93138	0.01093678	1.568952
125.0586	1.571929	25.35804	0.01202198	1.57039
125.0840	1.568411	26.81993	0.01313221	1.572899
125.1094	1.569021	27.09341	0.01421704	1.574591
125.1348	1.575676	27.13216	0.01819187	1.574373
125.1602	1.582828	26.2195	0.02158221	1.573143
125.1856	1.581178	26.48026	0.02091375	1.572775
125.2110	1.571528	26.26856	0.01591603	1.573792
125.2364	1.563277	27.64326	0.01192149	1.575508
125.2618	1.565917	30.05988	0.01315263	1.576765
125.2872	1.576244	31.46252	0.01683353	1.577155
125.3126	1.587706	31.09031	0.01919368	1.57671
125.3380	1.591649	29.42067	0.01906896	1.575688
125.3634	1.583648	28.0091	0.01662281	1.573772
125.3888	1.568206	26.07971	0.0139321	1.571025
125.4142	1.556076	23.55532	0.0119917	1.568068
125.4396	1.552735	23.33808	0.01086192	1.566929
125.4650	1.55708	24.56739	0.01039455	1.569275
125.4904	1.567242	26.44761	0.01191358	1.575246
125.5158	1.583908	27.27881	0.01598198	1.582275
125.5412	1.600159	27.28203	0.02026566	1.588215
125.5666	1.609708	28.10343	0.02199662	1.591802
125.5920	1.604841	28.09382	0.01980119	1.592082
125.6174	1.594404	29.09018	0.01872451	1.588048
125.6428	1.582223	29.23423	0.01841569	1.580253
125.6682	1.569079	28.54098	0.01698906	1.570683
125.6936	1.555872	28.69587	0.01498689	1.561709
125.7190	1.545436	28.97473	0.01305545	1.553607
125.7444	1.543059	29.47198	0.01244128	1.546358
125.7698	1.541965	27.17213	0.01191741	1.540636
125.7952	1.537639	25.78809	0.01025981	1.537996
125.8206	1.531836	26.10798	0.008873847	1.538692
125.8460	1.52892	28.88021	0.008269427	1.541763
125.8714	1.53728	30.32277	0.008769071	1.545942
125.8968	1.55045	28.14191	0.008818715	1.55118
125.9222	1.564488	24.59795	0.008355845	1.557804
125.9476	1.571029	23.81227	0.008700003	1.565619
125.9730	1.574304	25.87397	0.009097321	1.573081
125.9984	1.578335	28.80269	0.008518191	1.578576
126.0238	1.583722	29.40758	0.007830191	1.581233
126.0492	1.589055	29.56123	0.007442202	1.58146
126.0746	1.588979	29.57995	0.007139152	1.579425
126.1000	1.583153	29.533	0.007284357	1.575756
126.1254	1.572451	29.1491	0.007810206	1.570654
126.1508	1.559927	28.26763	0.008131698	1.565123
126.1762	1.552744	27.85007	0.008289287	1.560232
126.2016	1.548417	28.31319	0.008612295	1.556497
126.2270	1.550246	29.41989	0.009421825	1.555901
126.2524	1.554689	29.90571	0.010014	1.560191
126.2778	1.557125	28.15817	0.01061164	1.568925
126.3032	1.568374	25.28599	0.01348416	1.57932
126.3286	1.589924	24.64379	0.01850943	1.588773
126.3540	1.613717	26.83177	0.02302477	1.597671
126.3794	1.621042	29.44507	0.02401713	1.606943
126.4048	1.616734	29.40648	0.02490644	1.614127
126.4302	1.616366	27.09012	0.02705827	1.616499
126.4556	1.621772	26.23178	0.03144928	1.615717
126.4810	1.618983	27.07149	0.0337925	1.617365
126.5064	1.606696	27.42029	0.03099316	1.624083
126.5318	1.608452	27.96006	0.0327062	1.632492
126.5572	1.632788	29.23914	0.03861456	1.637543
126.5826	1.663607	28.82995	0.04597798	1.63895
126.6080	1.675203	27.00147	0.05183228	1.639794
126.6334	1.656967	25.63726	0.04916035	1.639782
126.6588	1.628477	25.82865	0.04152231	1.636563
126.6842	1.612537	26.53369	0.03977589	1.629273
126.7096	1.608418	27.46865	0.04425252	1.620583
126.7350	1.610711	30.0757	0.049346	1.615148
126.7604	1.612558	29.7951	0.05225322	1.616313
126.7858	1.61444	26.82708	0.0546398	1.62295
126.8112	1.619171	23.25658	0.05903345	1.632821
126.8366	1.636516	20.96046	0.06639826	1.644038
126.8620	1.65888	20.84743	0.07104403	1.655359
126.8874	1.677356	22.76222	0.07133058	1.666339
126.9128	1.68967	23.47704	0.07034288	1.677332
126.9382	1.691717	22.49115	0.06833465	1.688408
126.9636	1.690549	21.12426	0.06889296	1.698867
126.9890	1.696252	21.51428	0.07250724	1.705964
127.0144	1.714822	22.4184	0.07584233	1.707442
127.0398	1.731975	22.49551	0.07808934	1.704883
127.0652	1.726721	22.98688	0.07715905	1.700368
127.0906	1.700008	22.89898	0.07274572	1.694405
127.1160	1.673796	23.79493	0.06714506	1.685319
127.1414	1.658852	24.90542	0.06154192	1.672997
127.1668	1.654392	25.20925	0.05901954	1.661174
127.1922	1.651626	24.62629	0.05812875	1.652802
127.2176	1.646134	22.61122	0.05682637	1.647189
127.2430	1.643871	21.054	0.05721958	1.642439
127.2684	1.641018	19.49773	0.05766673	1.637766
127.2938	1.634369	18.65865	0.05543511	1.634901
127.3192	1.62554	18.27137	0.05049212	1.634182
127.3446	1.621879	18.11346	0.04687691	1.635044
127.3700	1.631527	18.08543	0.04612337	1.637434
127.3954	1.641112	17.98336	0.04470208	1.642474
127.4208	1.650038	18.63263	0.04394155	1.650071
127.4462	1.657858	18.64556	0.04506746	1.658073
127.4716	1.669519	19.09962	0.04982565	1.665104
127.4970	1.67818	18.82557	0.05257226	1.670923
127.5224	1.678183	18.44631	0.05315918	1.674863
127.5478	1.68088	18.9355	0.05659291	1.676856
127.5732	1.68167	20.4124	0.05948735	1.677254
127.5986	1.677599	22.26028	0.06080484	1.677943
127.6240	1.671825	22.11748	0.06236429	1.680438
127.6494	1.672474	21.31265	0.06552124	1.683869
127.6748	1.683165	22.0119	0.07080682	1.687396
127.7002	1.695809	23.28922	0.07676394	1.691001
127.7256	1.704733	24.27007	0.08085249	1.694673
127.7510	1.706273	23.49291	0.08082232	1.696942
127.7764	1.702854	22.7832	0.0799434	1.696127
127.8018	1.697233	22.14737	0.07834624	1.691459
127.8272	1.688347	23.21789	0.07534716	1.683468
127.8526	1.677429	24.87146	0.0704709	1.673754
127.8780	1.66331	27.34187	0.06465588	1.663691
127.9034	1.648835	27.83176	0.05726019	1.652999
127.9288	1.638223	27.81707	0.05215329	1.642177
127.9542	1.632372	26.55337	0.04940527	1.632136
127.9796	1.62234	26.39373	0.04496126	1.624099
128.0050	1.612994	25.93842	0.04052489	1.618409
128.0304	1.607284	25.56916	0.03520776	1.613766
128.0558	1.606616	24.20115	0.03236264	1.609697
128.0812	1.609062	23.55095	0.03139907	1.606821
128.1066	1.60593	24.19571	0.02893819	1.605241
128.1320	1.603811	26.22917	0.02729309	1.604626
128.1574	1.602068	27.16783	0.02653943	1.604243
128.1828	1.601919	25.73991	0.02852238	1.603802
128.2082	1.602947	24.20305	0.03260522	1.604074
128.2336	1.603971	24.70175	0.03682595	1.605482
128.2590	1.606034	26.85851	0.03896446	1.608253
128.2844	1.607788	27.32522	0.03862307	1.611925
128.3098	1.613784	26.71449	0.04002133	1.615985
128.3352	1.621435	25.89273	0.0404749	1.620681
128.3606	1.627568	25.51793	0.03909805	1.625989
128.3860	1.631366	25.46756	0.03783399	1.63119
128.4114	1.636719	25.76267	0.04007004	1.634851
128.4368	1.643367	27.83757	0.04321456	1.636906
128.4622	1.644292	28.25792	0.04357816	1.638034
128.4876	1.639091	27.68272	0.04359765	1.638786
128.5130	1.635864	25.83714	0.04445755	1.638597
128.5384	1.63554	24.40712	0.04383305	1.637539
128.5638	1.636679	25.77072	0.04165484	1.636592
128.5892	1.635369	27.22545	0.04256498	1.637004
128.6146	1.636022	27.2007	0.04522358	1.638042
128.6400	1.637678	26.36989	0.04805677	1.638955
128.6654	1.641954	27.9142	0.05212758	1.640251
128.6908	1.643079	28.14486	0.05416288	1.642077
128.7162	1.641897	27.24879	0.0560285	1.643698
128.7416	1.645777	25.46456	0.05791923	1.644107
128.7670	1.648037	26.37264	0.05733554	1.64331
128.7924	1.647344	26.53572	0.05759574	1.642955
128.8178	1.64051	25.3718	0.05636893	1.643559
128.8432	1.63642	25.27229	0.05637193	1.643464
128.8686	1.64067	25.22952	0.05903498	1.642883
128.8940	1.646119	25.66861	0.06200466	1.642917
128.9194	1.645156	23.93939	0.06130681	1.643509
128.9448	1.643996	21.93784	0.06022138	1.644398
128.9702	1.647626	20.84402	0.06138908	1.644359
128.9956	1.644569	21.6135	0.05896053	1.644418
129.0210	1.642564	23.08262	0.05847398	1.645645
129.0464	1.640452	25.02207	0.05748603	1.647106
129.0718	1.646668	24.91818	0.05780242	1.647607
129.0972	1.653715	24.22013	0.05992879	1.648302
129.1226	1.654184	22.41395	0.06176363	1.648855
129.1480	1.651165	22.0236	0.06377422	1.649808
129.1734	1.649351	22.76742	0.06270117	1.649831
129.1988	1.646396	23.18561	0.05958618	1.649788
129.2242	1.647141	23.45544	0.05693828	1.649059
129.2496	1.646853	23.17828	0.05557795	1.647678
129.2750	1.653431	24.65856	0.05867641	1.64594
129.3004	1.649004	25.3519	0.05853986	1.644774
129.3258	1.64139	24.69017	0.05840336	1.644554
129.3512	1.637084	26.00921	0.0578104	1.644532
129.3766	1.638372	25.80731	0.05928405	1.64424
129.4020	1.645676	25.33682	0.06112656	1.645164
129.4274	1.646681	24.62154	0.05985307	1.646742
129.4528	1.651615	25.22281	0.06023386	1.648523
129.4782	1.655435	26.08157	0.06046583	1.650463
129.5036	1.652406	24.88014	0.05858243	1.65186
129.5290	1.649428	24.04154	0.05954215	1.65365
129.5544	1.651978	24.28887	0.06239477	1.655156
129.5798	1.65562	22.22902	0.06325755	1.655817
129.6052	1.65927	22.16646	0.06273758	1.656852
129.6306	1.662022	22.61094	0.06203182	1.657813
129.6560	1.660085	24.55188	0.06133004	1.658757
129.6814	1.65962	23.30806	0.06230985	1.659382
129.7068	1.655997	22.0268	0.06146844	1.658557
129.7322	1.658661	21.27524	0.05988293	1.656736
129.7576	1.659983	22.87597	0.06012408	1.655287
129.7830	1.653583	25.16103	0.05590443	1.653064
129.8084	1.649227	26.48698	0.05175674	1.649775
129.8338	1.649908	27.09626	0.05358891	1.644156
129.8592	1.643973	29.19003	0.04919759	1.635414
129.8846	1.633147	29.51078	0.04397919	1.62559
129.9100	1.619458	29.79806	0.03759332	1.615145
129.9354	1.598609	28.59352	0.0290524	1.603849
129.9608	1.5842	29.48905	0.02419633	1.593879
129.9862	1.576409	28.30067	0.02052854	1.585204
130.0116	1.571577	26.50537	0.0182633	1.579185
130.0370	1.573782	26.22906	0.01769941	1.575738
130.0624	1.572575	26.55951	0.01764225	1.574423
130.0878	1.577363	27.5176	0.01849758	1.573379
130.1132	1.574237	28.45413	0.01830271	1.573201
130.1386	1.5751	33.03357	0.01879141	1.572833
130.1640	1.569035	33.90156	0.01547754	1.573698
130.1894	1.570291	33.89336	0.01616895	1.5743
130.2148	1.571275	29.85433	0.01665712	1.575385
130.2402	1.578702	29.37109	0.01999831	1.576921
130.2656	1.581585	29.95749	0.02356935	1.580218
130.2910	1.581779	31.07582	0.02579059	1.584001
130.3164	1.585857	29.56453	0.02991548	1.587697
130.3418	1.592218	29.19544	0.03167459	1.588781
130.3672	1.596865	29.00269	0.03069228	1.589429
130.3926	1.596724	31.67968	0.03074099	1.590421
130.4180	1.586419	31.31068	0.02687381	1.592401
130.4434	1.58616	28.87703	0.02649301	1.594295
130.4688	1.588688	27.85031	0.02396457	1.595625
130.4942	1.599861	27.29477	0.02785693	1.59721
130.5196	1.60544	29.50606	0.02851226	1.60001
130.5450	1.606196	28.6061	0.03011668	1.602341
130.5704	1.607813	29.20065	0.0303082	1.603561
130.5958	1.605875	27.62578	0.02707897	1.602619
130.6212	1.602436	26.36089	0.02385338	1.601007
130.6466	1.597211	27.18265	0.02094495	1.599037
130.6720	1.593329	27.97079	0.02014471	1.597403
130.6974	1.594232	29.40536	0.02094724	1.596999
130.7228	1.592295	25.28517	0.01877071	1.597718
130.7482	1.596549	22.75948	0.0203793	1.598171
