HOLE:	U1513E
EXPEDITION:	369
TOP:	497.7244
BOTTOM:	582.3572
DEPTH_WMSF	HROM	HLEF	HBDC	HDEB
m	g/cm3	barns/e-	g/cm3	g/cm3
511.0340	2.019673	15.98675	0.04930132	1.987723
511.0594	1.999138	13.99601	0.03575109	1.986478
511.0848	1.981031	12.81299	0.02341852	1.983763
511.1102	1.974445	13.9781	0.01546085	2.001681
511.1356	1.97564	17.47246	0.01073991	2.000113
511.1610	1.978625	20.91902	0.008578193	1.997789
511.1864	1.97899	19.08074	0.007567019	1.999051
511.2118	1.974408	15.4692	0.004929954	1.991342
511.2372	1.962979	13.61169	-0.002286894	1.984293
511.2626	1.940364	15.88331	-0.009215877	1.978363
511.2880	1.916572	20.2144	-0.01278135	1.964746
511.3134	1.895725	24.94216	-0.01553508	1.971699
511.3388	1.888238	22.68806	-0.01507325	1.965895
511.3642	1.900228	21.5026	-0.007990139	1.937469
511.3896	1.908697	20.11644	-0.002729387	1.925803
511.4150	1.909202	17.46952	0.00198461	1.931374
511.4404	1.912116	14.66609	0.009849266	1.939553
511.4658	1.91736	12.79946	0.0186064	1.93285
511.4912	1.93525	13.30344	0.02759266	1.927485
511.5166	1.964442	14.80156	0.03761847	1.939655
511.5420	1.997146	16.27344	0.05077912	1.973039
511.5674	2.024419	15.96453	0.06002631	1.99866
511.5928	2.029352	14.88688	0.05851915	2.007274
511.6182	2.028817	14.12364	0.05331448	2.009786
511.6436	2.012512	14.625	0.04583061	2.010192
511.6690	1.995653	12.1511	0.03693264	2.020066
511.6944	1.980019	10.28873	0.02812156	2.025965
511.7198	1.976696	8.776817	0.02069595	2.014907
511.7452	1.975176	7.794266	0.01378129	2.007373
511.7706	1.976647	7.275606	0.0107364	2.002573
511.7960	1.967588	9.378214	0.00518453	2.004182
511.8214	1.968584	13.70908	0.003035872	1.997629
511.8468	1.969507	20.41256	0.001872615	1.978765
511.8722	1.962789	20.63508	0.003577656	1.9678
511.8976	1.935399	22.88451	0.005792309	1.979606
511.9230	1.912224	25.6982	0.01208506	1.987518
511.9484	1.863881	26.49581	0.01128709	1.972093
511.9738	1.837935	22.15851	0.009996929	1.955087
511.9992	1.815124	18.75947	0.009336637	1.947678
512.0246	1.850486	18.83208	0.02458901	1.942926
512.0500	1.875531	16.40938	0.03684592	1.937799
512.0754	1.898136	14.46229	0.04647195	1.932369
512.1008	1.925577	10.19579	0.05545841	1.930812
512.1262	1.960945	8.600638	0.06474908	1.953568
512.1516	1.995255	7.336401	0.07211921	1.971569
512.1770	2.010655	7.704823	0.07920172	1.987747
512.2024	2.009669	8.855683	0.07639273	2.000681
512.2278	2.001028	10.26705	0.06590118	2.010105
512.2532	2.011876	10.4544	0.06213289	2.015397
512.2786	2.016227	10.05594	0.05737527	2.017378
512.3040	2.025875	9.68835	0.05795799	2.018224
512.3294	2.03251	10.66757	0.05801857	2.018399
512.3548	2.024602	11.10026	0.05509321	2.015933
512.3802	2.015742	11.55381	0.05146938	2.012416
512.4056	2.002292	10.97871	0.04790927	2.0077
512.4310	1.994656	9.925913	0.04456191	2.001449
512.4564	1.991603	8.981794	0.04575375	1.995641
512.4818	1.992455	9.461834	0.04969615	1.99174
512.5072	1.988363	10.02079	0.04798457	1.991346
512.5326	1.984506	10.62256	0.04648991	1.994265
512.5580	1.987915	10.50934	0.04997054	1.996332
512.5834	1.999671	9.324081	0.05113795	1.997294
512.6088	2.014879	8.294202	0.05528199	1.997861
512.6342	2.006508	7.113593	0.05334424	1.999655
512.6596	1.999313	7.339461	0.05017229	2.001353
512.6850	1.992523	7.674366	0.04718038	2.002169
512.7104	1.997153	8.628511	0.04689575	2.002945
512.7358	1.999721	8.61986	0.04668064	2.004673
512.7612	2.005113	8.532804	0.04961613	2.007214
512.7866	2.019815	8.619284	0.05450927	2.009103
512.8120	2.018715	9.77052	0.05378975	2.011121
512.8374	2.017178	11.25146	0.05365596	2.013962
512.8628	2.006348	12.51376	0.05201866	2.016563
512.8882	2.011011	12.14131	0.05056959	2.016882
512.9136	2.019594	11.61513	0.05119751	2.017256
512.9390	2.023334	12.00346	0.05157536	2.018053
512.9644	2.021937	13.14854	0.05435782	2.021503
512.9898	2.021385	14.55016	0.05902338	2.025386
513.0152	2.022777	13.3968	0.06037918	2.028426
513.0406	2.030679	11.13093	0.06407103	2.030833
513.0660	2.037865	9.328087	0.06646953	2.033333
513.0914	2.041048	8.719774	0.06773496	2.034328
513.1168	2.040172	10.79066	0.0678545	2.033756
513.1422	2.039313	14.33252	0.06839869	2.030663
513.1676	2.028764	15.81245	0.06405441	2.02638
513.1930	2.018851	13.84568	0.06008462	2.020528
513.2184	2.008921	11.88916	0.05611939	2.013102
513.2438	2.007676	12.41617	0.05703858	2.005388
513.2692	2.000212	13.06423	0.05906906	2.000075
513.2946	1.988011	13.70038	0.05835612	1.996849
513.3200	1.985289	13.741	0.05703259	1.994579
513.3454	1.991261	14.55786	0.05919025	1.991405
513.3708	1.996365	15.7047	0.06001402	1.988231
513.3962	1.993007	15.09945	0.05641147	1.987648
513.4216	1.985603	15.68637	0.05037809	1.988662
513.4470	1.978242	16.69353	0.04455933	1.989852
513.4724	1.983817	18.53956	0.04390928	1.988863
513.4978	1.992255	17.2627	0.04486664	1.986157
513.5232	1.999464	15.40195	0.04466072	1.981888
513.5486	1.989515	15.69085	0.04297353	1.977598
513.5740	1.974359	17.4428	0.03649237	1.973527
513.5994	1.956054	19.76367	0.02609471	1.968675
513.6248	1.946356	16.63065	0.01804235	1.960773
513.6502	1.947043	14.42836	0.01386392	1.957448
513.6756	1.951998	13.1181	0.01252376	1.95663
513.7010	1.951809	13.73337	0.01004499	1.958146
513.7264	1.947977	14.33878	0.008603159	1.958292
513.7518	1.943857	14.82432	0.00794525	1.956253
513.7772	1.952754	15.67018	0.009855173	1.945565
513.8026	1.949699	15.39277	0.009258914	1.943798
513.8280	1.942773	14.78058	0.008765734	1.94307
513.8534	1.931764	15.52933	0.006871418	1.946543
513.8788	1.936615	15.51065	0.007019913	1.944551
513.9042	1.948285	15.08446	0.008803115	1.943166
513.9296	1.95875	14.03496	0.01057349	1.948093
513.9550	1.961741	13.37571	0.01193282	1.963766
513.9804	1.962227	12.95235	0.0133112	1.973341
514.0058	1.9602	12.92965	0.01406287	1.976518
514.0312	1.961405	14.64857	0.01582061	1.973018
514.0566	1.963106	17.38683	0.01692472	1.975031
514.0820	1.963387	18.24651	0.01821696	1.979836
514.1074	1.966149	16.16819	0.01769065	1.978141
514.1328	1.970061	13.70108	0.01625358	1.971916
514.1582	1.973834	12.2432	0.01707503	1.962657
514.1836	1.962515	12.33992	0.01606694	1.955987
514.2090	1.945022	13.0327	0.01412908	1.95294
514.2344	1.934563	12.81354	0.0145075	1.951251
514.2598	1.938792	11.41375	0.01685236	1.949824
514.2852	1.946623	9.878617	0.01795053	1.95081
514.3106	1.956832	8.774101	0.01714708	1.954515
514.3360	1.963698	8.473527	0.01511262	1.962474
514.3614	1.969601	8.488245	0.01394675	1.971203
514.3868	1.977598	8.915806	0.01282514	1.980264
514.4122	1.985869	9.135365	0.01249994	1.990164
514.4376	1.995253	9.142395	0.01405818	1.999262
514.4630	1.998745	10.00549	0.01429732	2.005614
514.4884	1.999599	11.81527	0.01262152	2.016329
514.5138	2.001523	14.26694	0.01117482	2.029428
514.5392	2.006209	13.79039	0.009962376	2.036322
514.5646	2.011947	11.94494	0.008231031	2.035084
514.5900	2.018934	10.54253	0.007542992	2.029057
514.6154	2.017452	9.931026	0.006303448	2.029567
514.6408	2.003259	9.700829	0.004919055	2.030673
514.6662	1.984812	9.468904	0.003894983	2.022689
514.6916	1.970433	9.469912	0.004338954	2.008861
514.7170	1.967124	9.935453	0.01110912	2.0001
514.7424	1.968991	10.64091	0.02085761	1.999741
514.7678	1.972863	11.41786	0.02995677	2.003631
514.7932	1.984872	11.54915	0.04114537	2.002257
514.8186	1.99966	11.22744	0.05218642	2.002331
514.8440	2.011159	11.4793	0.06055082	2.008135
514.8694	2.01871	11.78437	0.06881491	2.017796
514.8948	2.024548	11.85768	0.07783701	2.028586
514.9202	2.035979	11.34045	0.0897112	2.037348
514.9456	2.050088	11.04116	0.1043739	2.044671
514.9710	2.059891	11.22599	0.1163048	2.051458
514.9964	2.061177	11.56104	0.1223567	2.057668
515.0218	2.062582	11.64101	0.1228643	2.061685
515.0472	2.065861	11.44037	0.1192168	2.062485
515.0726	2.068196	10.98227	0.1148138	2.061247
515.0980	2.064304	10.5834	0.1106429	2.059294
515.1234	2.055721	10.40164	0.1068918	2.05627
515.1488	2.051095	10.34789	0.1046336	2.052865
515.1742	2.047504	10.14144	0.1038406	2.050116
515.1996	2.041329	9.707178	0.1025811	2.048791
515.2250	2.0419	9.562826	0.1019309	2.048498
515.2504	2.048718	10.79964	0.1024498	2.049392
515.2758	2.05499	14.12536	0.1026779	2.052977
515.3012	2.053909	20.43669	0.09901021	2.059907
515.3266	2.057191	25.89783	0.09415917	2.071096
515.3520	2.072614	29.93976	0.09271163	2.087574
515.3774	2.090165	30.95262	0.08966414	2.110398
515.4028	2.119522	26.01081	0.08417884	2.141868
515.4282	2.163337	20.06295	0.08008038	2.182508
515.4536	2.215143	15.20099	0.07763708	2.231263
515.4790	2.274294	10.48512	0.07620104	2.287536
515.5044	2.34079	7.089686	0.07661352	2.348959
515.5298	2.415677	5.929032	0.07915032	2.405058
515.5552	2.484787	6.021472	0.08330544	2.447638
515.5806	2.545775	6.5267	0.08806782	2.489425
515.6060	2.559691	6.744614	0.08027835	2.517839
515.6314	2.496386	6.551538	0.05463651	2.501035
515.6568	2.41484	6.169556	0.02830356	2.447851
515.6822	2.329546	5.909549	0.005886444	2.373862
515.7076	2.222534	6.037945	-0.01693855	2.293296
515.7330	2.112444	6.503664	-0.03668509	2.21805
515.7584	2.028414	6.872844	-0.04940245	2.137435
515.7838	1.991131	7.142823	-0.04902123	2.05884
515.8092	1.989489	7.358239	-0.03773909	2.013677
515.8346	1.997821	7.504061	-0.02417289	2.002948
515.8600	2.01239	7.838366	-0.0106136	2.00686
515.8854	2.016808	8.275354	-0.002274536	2.010167
515.9108	2.020948	8.672276	0.003903157	2.009846
515.9362	2.024647	9.141339	0.007769297	2.005459
515.9616	2.019808	9.848149	0.006319998	2.003229
515.9870	2.008795	10.85966	0.003340391	2.004992
516.0124	1.998806	11.0266	0.0006740779	2.003407
516.0378	2.001215	9.906324	0.0009478045	1.998621
516.0632	2.013727	9.120927	0.003681403	1.997311
516.0886	2.020483	8.498384	0.004941823	2.00328
516.1140	2.019101	8.145821	0.003809443	2.013718
516.1394	2.019518	8.045541	0.002695012	2.012895
516.1648	2.020553	7.951601	0.001727181	2.010636
516.1902	2.01638	7.728198	-0.0002707055	2.011506
516.2156	2.00132	7.067195	-0.004435765	2.015368
516.2410	1.996044	6.356001	-0.00639715	2.021999
516.2664	2.007126	6.098976	-0.004336215	2.024993
516.2918	2.018225	6.187586	-0.001492324	2.030194
516.3172	2.022277	7.20677	-0.000246783	2.043264
516.3426	2.01614	9.192492	-0.0006016713	2.047799
516.3680	2.01295	12.56969	0.000530006	2.039638
516.3934	2.008939	16.73357	0.001675551	2.029693
516.4188	2.009205	19.79346	0.003628612	2.020641
516.4442	2.00921	21.83033	0.006098586	2.012705
516.4696	2.006128	20.06964	0.007257368	2.002165
516.4950	2.001161	17.62354	0.0075109	1.997005
516.5204	2.000408	15.40952	0.008988666	2.000612
516.5458	2.010944	14.34412	0.01142494	2.008089
516.5712	2.027357	14.21416	0.01378547	2.010915
516.5966	2.037179	13.12962	0.01616702	2.00929
516.6220	2.025457	12.93324	0.01338753	2.010318
516.6474	2.00949	14.80527	0.01059314	2.015821
516.6728	1.998621	17.41325	0.009619193	2.019164
516.6982	1.998373	18.59247	0.009412559	2.021526
516.7236	1.997846	15.86219	0.008757289	2.014776
516.7490	2.005484	15.7064	0.008393586	2.008605
516.7744	2.0078	15.63945	0.00801735	2.004668
516.7998	1.997094	16.48477	0.007061942	2.002326
516.8252	1.988728	19.48688	0.005131222	2.001447
516.8506	1.984889	22.07871	0.002850221	1.997499
516.8760	1.994153	20.2222	0.004020653	1.989786
516.9014	1.988441	16.09636	0.003036372	1.994126
516.9268	1.984593	14.19876	0.002709747	1.999156
516.9522	1.985398	14.92333	0.003740361	2.001765
516.9776	1.983849	13.926	0.003129762	1.999844
517.0030	1.983437	13.38318	0.002632283	1.98964
517.0284	1.985381	14.366	0.00199712	1.97967
517.0538	1.981362	16.49859	0.001618212	1.978645
517.0792	1.97756	18.1874	0.002350635	1.981368
517.1046	1.977298	17.20007	0.004100826	1.992658
517.1300	1.994468	16.81908	0.006639576	1.994635
517.1554	2.00851	16.47229	0.009082431	1.993567
517.1808	2.007195	16.07849	0.009117535	1.988606
517.2062	2.001154	15.06662	0.008923805	2.007838
517.2316	1.99679	14.19522	0.008396371	2.019326
517.2570	2.003017	13.28751	0.00854704	2.015028
517.2824	2.014223	12.25927	0.007739643	1.999483
517.3078	2.025035	11.46087	0.007818016	1.998225
517.3332	2.027236	11.45062	0.007883642	2.005822
517.3586	2.019389	12.18627	0.008089026	2.01957
517.3840	2.011273	12.52224	0.007080345	2.012004
517.4094	2.007119	10.44664	0.005285988	2.009098
517.4348	2.006098	7.679375	0.002854355	2.00714
517.4602	2.007454	6.133458	0.003046142	2.009713
517.4856	2.007413	5.995904	0.003274569	2.018558
517.5110	2.005249	6.784715	0.002513255	2.020218
517.5364	2.004775	7.565321	0.002250779	2.019922
517.5618	2.012165	7.663915	0.003839467	2.010747
517.5872	2.012975	8.010101	0.003670478	1.993415
517.6126	2.011338	8.358566	0.002845595	1.986388
517.6380	2.003459	8.661306	0.0006229287	1.985249
517.6634	1.99065	9.011577	-0.001042158	1.980636
517.6888	1.97874	9.44524	-0.003054862	1.978275
517.7142	1.975662	10.02981	-0.003186582	1.984511
517.7396	1.973924	9.242076	-0.002606179	1.984047
517.7650	1.972674	8.545713	-0.001908528	1.986918
517.7904	1.974733	7.884088	-0.001441192	1.985995
517.8158	1.984983	7.826127	0.0003362992	1.984359
517.8412	1.998227	7.907817	0.005949901	1.980794
517.8666	1.992977	9.386827	0.0001449593	1.983726
517.8920	2.001525	13.70611	0.003999407	1.982651
517.9174	2.007135	22.06002	0.005497102	1.990019
517.9428	2.006625	30.25074	0.005692013	1.996686
517.9682	2.001753	26.73967	0.002937818	2.007601
517.9936	1.995659	23.61701	-0.002210235	2.012042
518.0190	2.008594	16.09605	-0.001701956	2.015179
518.0444	2.006814	10.13383	-0.002752602	2.016084
518.0698	2.002606	7.472786	-0.003902917	2.01861
518.0952	1.99259	8.104551	-0.006161447	2.032015
518.1206	1.991636	9.659274	-0.00498678	2.025614
518.1460	1.990746	11.58427	-0.00342915	2.022411
518.1714	1.984422	9.280565	-0.002906765	2.015481
518.1968	1.981163	8.351279	-0.0001204985	2.004502
518.2222	1.976511	7.609228	0.002779574	1.99187
518.2476	1.98035	8.382984	0.00528661	1.985686
518.2730	1.984062	10.93321	0.006417605	1.971163
518.2984	1.987841	14.66151	0.008267357	1.980261
518.3238	1.993971	17.94867	0.01368703	1.986602
518.3492	2.01172	15.91346	0.01743792	1.99464
518.3746	2.027121	14.24709	0.01922005	2.004375
518.4000	2.023779	13.23237	0.01815381	2.010931
518.4254	2.006774	11.5841	0.0149737	2.003994
518.4508	1.988263	10.29928	0.01026905	2.0019
518.4762	1.986508	9.651199	0.009104822	2.004247
518.5016	1.983912	9.824395	0.008673958	1.989518
518.5270	1.981387	10.01197	0.00837229	1.981333
518.5524	1.977857	10.29174	0.007909052	1.981166
518.5778	1.983433	10.41652	0.008335659	1.982235
518.6032	1.99211	10.5393	0.01204052	1.98462
518.6286	2.002688	9.608076	0.01775336	1.985797
518.6540	1.998839	9.798078	0.01386762	1.980808
518.6794	2.001285	9.280742	0.01642734	1.993248
518.7048	2.004115	9.281455	0.02073956	2.003227
518.7302	2.008105	9.205192	0.02402547	2.003949
518.7556	2.01124	9.826062	0.02640434	2.005256
518.7810	2.017326	10.40528	0.02727193	2.006562
518.8064	2.011223	9.674998	0.02794027	2.010009
518.8318	2.016531	9.109484	0.03044804	2.013125
518.8572	2.013853	8.709424	0.03102542	2.013583
518.8826	2.017982	8.627238	0.0320804	2.008008
518.9080	2.004721	8.443967	0.0251965	2.004052
518.9334	1.994597	8.556391	0.02133205	1.997317
518.9588	1.99492	9.029341	0.02074359	1.999656
518.9842	1.991124	9.814437	0.02122593	2.001983
519.0096	1.986147	10.31802	0.02162608	2.000186
519.0350	1.985579	9.589699	0.02227902	1.999783
519.0604	1.99274	9.015809	0.02474541	2.006025
519.0858	2.011641	8.501486	0.03094139	2.014858
519.1112	2.014283	8.951649	0.03532878	2.026625
519.1366	2.024103	9.098534	0.03747128	2.028935
519.1620	2.026396	9.202966	0.03829504	2.028364
519.1874	2.038227	9.476805	0.04050523	2.030272
519.2128	2.039805	9.815187	0.04270027	2.033329
519.2382	2.039927	10.17984	0.04487677	2.035329
519.2636	2.031687	10.00941	0.04540584	2.036824
519.2890	2.033697	9.765713	0.04785241	2.03469
519.3144	2.037596	9.692379	0.05091975	2.03071
519.3398	2.036868	9.113244	0.05111694	2.028053
519.3652	2.023282	8.521359	0.04749482	2.028424
519.3906	2.012143	8.267119	0.04518216	2.029586
519.4160	2.02103	8.243161	0.04619354	2.029957
519.4414	2.034253	8.246324	0.04877022	2.030183
519.4668	2.041678	7.134103	0.04839418	2.031553
519.4922	2.040219	7.866072	0.04643414	2.033615
519.5176	2.03851	9.291172	0.04549228	2.033157
519.5430	2.033137	13.09371	0.04355809	2.029968
519.5684	2.026805	12.47163	0.04035715	2.025949
519.5938	2.017832	11.1252	0.03425698	2.022164
519.6192	2.016162	11.38118	0.03174032	2.019455
519.6446	2.012246	13.339	0.02789583	2.015836
519.6700	2.009175	16.08454	0.0257462	2.01249
519.6954	2.00776	18.61823	0.02589504	2.007134
519.7208	2.005476	19.75011	0.02689137	2.000825
519.7462	2.003351	20.54935	0.02847017	1.993135
519.7716	1.980558	19.43623	0.02604391	1.987237
519.7970	1.967982	21.16715	0.02643525	1.978668
519.8224	1.958669	24.16862	0.02699313	1.969187
519.8478	1.971169	28.92067	0.03111066	1.957705
519.8732	1.959557	28.2558	0.03397168	1.949866
519.8986	1.941863	26.1857	0.03766594	1.945286
519.9240	1.923107	20.79883	0.04403984	1.942598
519.9494	1.925515	19.8521	0.05465002	1.93952
519.9748	1.93561	21.69088	0.06771507	1.939362
520.0002	1.941053	29.32954	0.07802985	1.943368
520.0256	1.949439	33.91202	0.0866431	1.950275
520.0510	1.958459	32.41275	0.0942437	1.956992
520.0764	1.969958	29.61152	0.09945071	1.962288
520.1018	1.971753	26.3976	0.1020564	1.968354
520.1272	1.973031	24.40157	0.1056326	1.975449
520.1526	1.972434	22.92347	0.1091416	1.983787
520.1780	1.983151	24.6395	0.1138644	1.991512
520.2034	1.999329	27.59965	0.1182272	1.998895
520.2288	2.016264	31.06513	0.1223783	2.005869
520.2542	2.024071	30.41632	0.1195596	2.012986
520.2796	2.023966	29.22888	0.109982	2.0169
520.3050	2.022294	28.50771	0.09881043	2.016248
520.3304	2.022062	25.96783	0.09306139	2.011853
520.3558	2.010722	21.43198	0.08556241	2.005881
520.3812	1.994817	17.42349	0.07664388	1.999758
520.4066	1.985591	17.62524	0.07179713	1.994705
520.4320	1.981832	20.83808	0.06892822	1.991612
520.4574	1.980903	25.84293	0.06786966	1.991672
520.4828	1.986824	27.66735	0.06923835	1.993584
520.5082	2.000023	30.53629	0.07223483	1.995777
520.5336	2.011185	35.4908	0.07166157	1.997743
520.5590	2.008585	35.54874	0.06880653	1.999936
520.5844	2.001244	29.85753	0.06843026	2.000516
520.6098	1.995802	23.92845	0.07105006	1.998143
520.6352	1.996265	22.20844	0.07589601	1.995256
520.6606	1.990963	24.12931	0.07550901	1.99562
520.6860	1.983144	27.4416	0.07402673	2.00023
520.7114	1.990735	28.49509	0.07773501	2.006555
520.7368	2.010819	26.54148	0.08368511	2.011956
520.7622	2.033242	23.95958	0.08903765	2.017339
520.7876	2.040261	22.36367	0.09292568	2.023034
520.8130	2.034482	21.70245	0.09385027	2.027715
520.8384	2.028949	21.31253	0.09595724	2.03009
520.8638	2.023175	22.39211	0.09682525	2.029578
520.8892	2.023396	23.29351	0.0979073	2.028155
520.9146	2.027262	23.5416	0.09955749	2.027968
520.9400	2.029356	23.02875	0.09895614	2.028682
520.9654	2.030236	22.47595	0.09941883	2.030327
520.9908	2.033247	22.20349	0.1036943	2.032488
521.0162	2.034005	20.92963	0.1069213	2.035388
521.0416	2.034834	20.40855	0.1089094	2.039355
521.0670	2.038442	20.83032	0.1122643	2.044529
521.0924	2.047307	21.33531	0.1152074	2.05037
521.1178	2.057094	20.19886	0.11307	2.055328
521.1432	2.06659	18.06114	0.1089619	2.057951
521.1686	2.07415	16.37984	0.1044133	2.057829
521.1940	2.069079	15.5522	0.1002119	2.055314
521.2194	2.053401	15.20333	0.09406875	2.050484
521.2448	2.037726	14.70504	0.08514649	2.041871
521.2702	2.02956	13.81899	0.07883167	2.030379
521.2956	2.02325	12.76514	0.07218052	2.018684
521.3210	2.006253	13.06279	0.06334563	2.010061
521.3464	1.992926	13.60464	0.05668511	2.006199
521.3718	1.987219	13.43038	0.05052628	2.00635
521.3972	1.99324	12.25148	0.04644694	2.008997
521.4226	2.010488	10.73943	0.04708291	2.015947
521.4480	2.030324	9.746156	0.05141982	2.028197
521.4734	2.041814	9.281045	0.05406803	2.044115
521.4988	2.05526	9.575522	0.05376549	2.059224
521.5242	2.078708	10.20181	0.05225349	2.070064
521.5496	2.098517	10.31788	0.04630458	2.07013
521.5750	2.099855	10.01999	0.0355635	2.072756
521.6004	2.086631	9.816506	0.02341034	2.080419
521.6258	2.074588	9.907842	0.01364934	2.083202
521.6512	2.056632	10.45255	0.006081962	2.077176
521.6766	2.030825	11.22275	-0.002631069	2.061989
521.7020	2.012747	11.46594	-0.01002683	2.047661
521.7274	2.003381	11.78193	-0.01442551	2.041665
521.7528	1.992926	12.9372	-0.01887362	2.033816
521.7782	1.986987	13.0335	-0.02297509	2.01524
521.8036	1.990499	11.53551	-0.02388276	1.993919
521.8290	2.000211	9.865795	-0.02040848	1.979632
521.8544	2.007662	9.036458	-0.01612719	1.978655
521.8798	2.010105	8.594231	-0.0116347	1.983491
521.9052	2.012038	7.791767	-0.005654252	1.993164
521.9306	2.020393	7.327911	0.001612547	2.00342
521.9560	2.038585	6.983516	0.0074923	2.015126
521.9814	2.058115	6.492723	0.008426324	2.028095
522.0068	2.071734	6.021555	0.01136553	2.03505
522.0322	2.064653	6.33857	0.01445229	2.036964
522.0576	2.038944	8.075511	0.01201248	2.037812
522.0830	2.0074	11.8123	0.009578865	2.023165
522.1084	1.980584	14.59183	0.007698617	1.9952
522.1338	1.971512	13.40295	0.006799549	1.971765
522.1592	1.971286	11.83821	0.006631061	1.954781
522.1846	1.981753	10.33565	0.007099267	1.951306
522.2100	1.989111	9.864712	0.006787295	1.954944
522.2354	1.993487	9.922439	0.005814121	1.958219
522.2608	1.994854	11.46307	0.005416338	1.979446
522.2862	1.996593	14.35253	0.006404907	2.020078
522.3116	2.002335	16.34425	0.009656094	2.052008
522.3370	2.01262	16.08327	0.01385894	2.066222
522.3624	2.022596	15.86506	0.01647648	2.062156
522.3878	2.024118	17.27446	0.01822675	2.053973
522.4132	2.006712	21.15426	0.01618182	2.044164
522.4386	1.988907	25.01303	0.01694845	2.026745
522.4640	1.978053	27.14643	0.02259043	2.003502
522.4894	1.976946	25.28201	0.03186528	1.987139
522.5148	1.984003	24.32072	0.04420203	1.986478
522.5402	1.996077	23.35156	0.0576227	1.996587
522.5656	2.011547	22.13769	0.07062812	2.006272
522.5910	2.017365	20.60469	0.08067931	2.015286
522.6164	2.023026	20.4014	0.08842719	2.024277
522.6418	2.034024	23.37885	0.09808023	2.031667
522.6672	2.041241	28.83284	0.1061292	2.037741
522.6926	2.046646	33.35892	0.1139792	2.042947
522.7180	2.047885	31.60006	0.1187647	2.04653
522.7434	2.054175	27.63902	0.1239723	2.047892
522.7688	2.053833	25.88663	0.1245619	2.047625
522.7942	2.048042	27.46394	0.1230284	2.046708
522.8196	2.043627	28.23779	0.1208576	2.046086
522.8450	2.03929	28.46572	0.1172007	2.044934
522.8704	2.040164	28.35203	0.1141781	2.043789
522.8958	2.04327	30.71673	0.1123969	2.04351
522.9212	2.046094	31.56894	0.1111454	2.043411
522.9466	2.045928	28.9121	0.1084415	2.042401
522.9720	2.046172	27.94586	0.1048821	2.038534
522.9974	2.043084	28.53999	0.09931044	2.032544
523.0228	2.032443	31.831	0.09334016	2.026976
523.0482	2.013136	31.24797	0.08774467	2.022741
523.0736	2.001054	29.96664	0.08466659	2.018723
523.0990	2.006998	27.45421	0.08543339	2.013555
523.1244	2.015765	26.79969	0.08512302	2.008935
523.1498	2.018128	24.88631	0.08230762	2.007057
523.1752	2.006867	24.43377	0.07659279	2.008465
523.2006	2.000614	25.69689	0.07263222	2.009379
523.2260	1.999934	25.84211	0.07098078	2.008101
523.2514	2.01084	25.14074	0.07276022	2.003377
523.2768	2.013421	22.37919	0.07498102	1.994
523.3022	2.006782	21.4827	0.07374384	1.975195
523.3276	1.985581	21.59732	0.06930788	1.937257
523.3530	1.931343	24.87984	0.05701398	1.894153
523.3784	1.837252	27.33206	0.03106247	1.865762
523.4038	1.74725	27.26557	-0.002970949	1.845141
523.4292	1.716534	15.71952	-0.006790901	1.836094
523.4546	1.754673	11.86502	0.0000704	1.844814
523.4800	1.818591	10.0299	0.01968901	1.874124
523.5054	1.921854	10.43851	0.03930897	1.925117
523.5308	2.001076	10.93265	0.05382121	1.979196
523.5562	2.079419	12.42018	0.0703262	2.012095
523.5816	2.095901	16.19753	0.07978815	2.033022
523.6070	2.082695	19.4536	0.08031393	2.041067
523.6324	2.04451	21.70298	0.07374362	2.035375
523.6578	2.008574	19.41131	0.0653904	2.017505
523.6832	1.977069	19.89749	0.0583761	1.998273
523.7086	1.960231	19.99206	0.05521537	1.984136
523.7340	1.952818	18.50972	0.05302479	1.97796
523.7594	1.960975	19.18999	0.04725195	1.976307
523.7848	1.98359	20.10051	0.04860751	1.978527
523.8102	2.001531	21.93103	0.04976028	1.98395
523.8356	1.997544	22.6579	0.04567724	1.990007
523.8610	1.992892	23.25431	0.03934031	1.999862
523.8864	1.998935	22.87625	0.03515962	2.004516
523.9118	1.987823	23.03724	0.02260456	2.010373
523.9372	1.979593	23.22396	0.0128055	2.012746
523.9626	1.975773	23.34162	0.006967242	2.010712
523.9880	1.969584	21.23626	0.003835485	1.997168
524.0134	1.961098	19.36087	-0.001336771	1.985134
524.0388	1.950997	16.37986	-0.005987119	1.971229
524.0642	1.943286	12.92114	-0.00706874	1.963601
524.0896	1.935789	10.75529	-0.007069234	1.953386
524.1150	1.918679	10.86328	-0.009132699	1.948208
524.1404	1.909511	13.48695	-0.009148574	1.932429
524.1658	1.90181	16.58901	-0.008131868	1.929958
524.1912	1.897519	16.05403	-0.006267719	1.930953
524.2166	1.903242	13.87747	-0.002733269	1.918484
524.2420	1.907286	12.12429	-0.0001392402	1.90221
524.2674	1.908031	11.3253	0.002331917	1.886121
524.2928	1.892289	11.5826	0.002513291	1.873988
524.3182	1.878096	11.97466	0.003513667	1.880165
524.3436	1.882201	13.89419	0.009034355	1.886034
524.3690	1.899336	15.90037	0.01610143	1.887266
524.3944	1.913388	18.37768	0.01976512	1.895225
524.4198	1.927179	15.66648	0.02109957	1.892346
524.4452	1.927785	10.53544	0.01676091	1.905511
524.4706	1.927117	7.817641	0.01126377	1.914821
524.4960	1.926606	8.131326	0.008689305	1.922007
524.5214	1.94446	8.099833	0.008945072	1.938292
