HOLE:	U1513E
EXPEDITION:	369
TOP:	461.2476
BOTTOM:	591.0416
DEPTH_WMSF	HALC	HSIG	HSTO	HNEC	HFEC
m	%	cu	in	1/s	1/s
483.0408	83.75969	36.79255	-0.7438947	2561.449	471.5764
483.0916	82.69799	33.91959	-0.6976871	2498.715	394.9974
483.1424	79.46136	31.74723	-0.4748549	2310.596	391.773
483.1932	80.86923	34.54257	-0.5686602	2397.285	463.2777
483.2440	86.82116	33.00811	-0.596573	2448.614	455.7959
483.2948	94.46861	32.61385	0.05269417	2454.34	417.5987
483.3456	95.39686	31.58944	0.2764168	2510.535	393.7269
483.3964	93.21664	31.87689	-0.2367484	2518.152	364.8595
483.4472	94.10176	32.78888	-0.007236512	2466.756	377.1486
483.4980	87.57432	30.96822	-0.5319077	2510.083	443.1278
483.5488	82.89584	30.78557	-0.7133017	2547.303	391.3319
483.5996	78.20672	30.81469	-0.3828675	2569.85	394.2083
483.6504	75.55149	31.41429	-0.1581597	2512.351	433.7776
483.7012	69.89243	30.59309	0.3293922	2584.613	412.2012
483.7520	68.43647	30.50546	0.4431262	2391.943	381.5457
483.8028	68.47162	30.21455	0.441846	2543.976	465.0208
483.8536	68.19283	31.48737	0.4734299	2585.202	436.0607
483.9044	69.1486	32.12706	0.4075136	2587.431	429.3055
483.9552	73.95591	32.53057	0.01780492	2542.11	436.3627
484.0060	77.24518	32.04017	-0.2616788	2569.301	418.2329
484.0568	81.45404	32.29774	-0.5587498	2564.771	420.1947
484.1076	87.6121	33.18072	-0.7331246	2507.876	435.2493
484.1584	90.52151	34.63358	-0.6294684	2523.002	413.6847
484.2092	86.60096	34.4207	-0.8007028	2492.804	399.4785
484.2600	84.10536	33.9945	-0.7580317	2447.38	368.2905
484.3108	84.2737	34.10739	-0.7350121	2360.924	378.8791
484.3616	80.50634	34.53221	-0.4953353	2477.41	497.022
484.4124	89.12609	33.25258	-0.6774797	2497.817	447.9594
484.4632	95.33327	31.05762	0.2765786	2412.544	423.7398
484.5140	98.82045	25.2328	1.679571	2438.532	400.6916
484.5648	90.61373	29.00216	-0.6389599	2428.571	415.0541
484.6156	85.95195	29.70762	-0.7814387	2435.592	368
484.6664	75.93748	29.97964	-0.178652	2456.427	373.1197
484.7172	76.54507	30.17218	-0.2306107	2463.536	462.0413
484.7680	78.67014	31.9218	-0.4128162	2446.144	388.0851
484.8188	79.37182	33.48162	-0.4849918	2498.896	419.3455
484.8696	86.65971	31.73396	-0.8122032	2519.129	408.5228
484.9204	85.32591	34.1091	-0.8113539	2508.853	344.8309
484.9712	84.12213	34.03452	-0.774415	2304.209	410.9629
485.0220	86.16387	33.01206	-0.8221644	2528.837	462.3546
485.0728	83.20481	33.25146	-0.7163278	2388.012	433.6024
485.1236	80.36649	32.8396	-0.5436648	2531.383	409.5175
485.1744	91.61977	33.48777	-0.1474517	2485.863	332.7464
485.2252	92.40506	32.872	-0.3937401	2445.882	372.8758
485.2760	92.07697	31.5979	0.2450058	2507.799	418.8178
485.3268	94.99398	25.83086	1.607542	2635.267	389.2646
485.3776	93.11189	31.68934	0.9834899	2535.086	384.6472
485.4284	90.83423	34.77138	0.3319682	2486.205	382.3938
485.4792	92.35012	33.95268	0.3617274	2436.632	393.5179
485.5300	85.9729	33.22284	-0.3758807	2461.496	446.8908
485.5808	78.95788	35.1916	-0.7570955	2568.403	434.3112
485.6316	80.21149	37.01711	-0.693324	2623.26	431.3611
485.6824	78.84158	36.99352	-0.4180931	2534.169	448.6336
485.7332	74.39996	36.59059	-0.0560615	2531.694	438.6386
485.7840	73.39111	36.11761	0.03369417	2618.284	453.7133
485.8348	73.25197	36.69655	0.05241374	2551.065	449.4704
485.8856	71.4542	36.91373	0.211657	2484.301	428.8706
485.9364	73.35745	36.35159	0.03768186	2481.365	416.3614
485.9872	75.80134	36.99149	-0.169375	2503.011	401.2625
486.0380	75.01726	37.95067	-0.09562197	2555.965	411.3391
486.0888	76.75813	38.30923	-0.2570828	2499.549	438.1288
486.1396	80.99	38.57282	-0.5289561	2539.44	474.9536
486.1904	84.33299	39.09544	-0.7333931	2686.845	456.4659
486.2412	81.07773	38.73637	-0.5965813	2661.119	388.7457
486.2920	83.24362	38.55543	-0.722397	2565.317	377.0093
486.3428	85.31108	37.41448	-0.8121564	2518.56	450.3331
486.3936	84.41577	35.21471	-0.7572455	2531.435	409.4345
486.4444	80.34286	35.71541	-0.5567794	2523.966	407.9312
486.4952	80.7971	35.59942	-0.578808	2558.664	438.2238
486.5460	83.887	32.79336	-0.7595319	2624.805	403.6687
486.5968	86.56744	33.08298	-0.8125731	2655.237	415.9313
486.6476	90.51411	32.50651	-0.4938405	2603.712	390.5159
486.6984	97.59271	29.25921	1.075905	2570.05	368
486.7492	96.70371	31.75734	0.6807559	2524.697	372.8802
486.8000	94.01913	32.27079	-0.122115	2533.537	418.109
486.8508	93.21819	28.92109	-0.2831241	2555.836	332.3274
486.9016	94.82928	31.13833	0.08631679	2549.944	340.319
486.9524	91.48879	30.97269	-0.5594904	2437.155	357.8208
487.0032	101.7885	25.38197	1.926724	2537.03	348.2856
487.0540	99.12968	28.96572	1.703307	2502.061	476.9913
487.1048	94.10822	25.57783	1.975296	2481.579	404.7916
487.1556	94.39505	29.9666	0.2171834	2663.962	381.768
487.2064	86.24117	29.33922	-0.7037218	2501.142	446.8135
487.2572	85.19198	29.57101	-0.8074283	2424.879	401.4713
487.3080	90.15491	28.39764	-0.6386889	2519.182	401.9853
487.3588	89.57084	28.55016	-0.7292757	2499.7	426.568
487.4096	85.35986	27.12361	-0.7739112	2638.575	425.7442
487.4604	90.97694	27.93056	-0.4363506	2722.697	478.8958
487.5112	95.77071	29.33208	0.4127978	2650.51	463.5727
487.5620	100.1092	26.32194	1.620062	2505.979	440.5978
487.6128	99.54727	25.7381	1.694587	2443.451	447.0323
487.6636	93.59763	30.99765	0.1149333	2446.613	446.6936
487.7144	89.896	33.41776	-0.7012019	2525.731	433.8301
487.7652	86.63995	33.98386	-0.7837487	2467.358	423.0906
487.8160	85.22987	34.30973	-0.8110266	2458.498	446.0644
487.8668	85.315	34.29358	-0.8121153	2534.529	435.67
487.9176	86.94441	34.71497	-0.8073714	2481.311	465.1364
487.9684	87.80935	34.39771	-0.816029	2478.635	462.1883
488.0192	87.31049	32.19028	-0.8252432	2448.879	406.1337
488.0700	84.51533	30.58539	-0.7269612	2462.251	392
488.1208	81.96108	29.76231	-0.6552891	2520.393	413.6754
488.1716	83.26136	28.35018	-0.7332631	2541.694	418.7058
488.2224	85.90088	27.4882	-0.7827337	2579.391	418.1938
488.2732	88.61429	27.04369	-0.7851516	2473.057	432.6648
488.3240	89.64619	27.50684	-0.7020529	2510.451	419.9388
488.3748	89.56126	28.44022	-0.6481866	2513.908	450.9167
488.4256	85.45742	28.99423	-0.8112463	2547.033	414.6189
488.4764	82.99688	28.5143	-0.6944038	2550.844	433.7029
488.5272	80.54053	29.21178	-0.5468923	2470.278	362.8842
488.5780	84.0494	31.99609	-0.7613963	2462.693	339.1879
488.6288	84.84959	31.75663	-0.7756665	2593.31	412.79
488.6796	83.11487	31.03343	-0.5675564	2554.614	454.6534
488.7304	93.18079	30.42508	-0.1756646	2464.683	435.4166
488.7812	97.41645	27.51587	0.9713932	2461.672	449.4111
488.8320	95.68672	26.75615	0.4853943	2442.831	428.9301
488.8828	89.54514	28.70026	-0.7279679	2584.099	395.1232
488.9336	92.0173	28.31474	-0.4536848	2612.362	424
488.9844	87.80571	26.82263	-0.8093615	2487.779	424.5628
489.0352	90.94862	27.37913	-0.6109203	2405.561	435.4348
489.0860	88.26062	30.35272	-0.624244	2528.184	416.1126
489.1368	89.88718	31.85705	0.72838	2563.188	437.5037
489.1876	88.85545	33.07058	-0.6397573	2519.899	455.257
489.2384	92.82243	35.2401	-0.1406247	2583.506	373.6493
489.2892	98.21165	25.97378	1.807487	2468.088	389.8022
489.3400	94.76653	30.03079	0.2281494	2445.331	395.5562
489.3908	88.01852	29.67257	-0.7131284	2440.55	399.4496
489.4416	86.43473	28.436	-0.7964278	2627.859	423.4823
489.4924	88.26563	26.44896	-0.4836738	2634.502	526.3266
489.5432	91.54082	26.96364	0.04220793	2567.702	451.2055
489.5940	97.1739	20.09293	1.575895	2644.318	307.5256
489.6448	96.80124	24.37365	0.9181152	2683.939	382.4377
489.6956	95.59783	29.04113	0.356279	2537.598	404.0921
489.7464	100.076	25.33799	1.478947	2452.132	402.1802
489.7972	100.0906	24.11841	1.858285	2516.988	412.104
489.8480	97.31927	28.97102	0.9745956	2570.997	439.5349
489.8988	97.93576	26.95436	1.208404	2650.301	449.4893
489.9496	98.86929	25.46546	1.626023	2582.98	464.9587
490.0004	100.8968	24.74563	1.849744	2560.861	479.4901
490.0512	102.1247	23.44816	2	2520.303	438.5854
490.1020	102.2097	21.42009	2	2470.72	419.008
490.1528	103.2367	18.55553	2	2555.874	421.7468
490.2036	106.3194	18.39499	2	2553.937	439.2864
490.2544	106.3789	20.35994	2	2564.187	479.1394
490.3052	102.9553	20.23541	2	2617.487	455.8355
490.3560	97.32406	22.02318	0.9011425	2629.209	442.4452
490.4068	90.74274	26.89833	-0.6103609	2681.831	484.8644
490.4576	89.89115	28.61296	-0.5727824	2651.576	456.9553
490.5084	88.39495	31.11097	-0.564043	2704.244	436.7351
490.5592	87.61152	32.2216	-0.5187627	2665.536	461.687
490.6100	86.00875	32.76138	-0.5661903	2652.471	433.3794
490.6608	88.15506	35.28948	-0.6948752	2553.804	406.4693
490.7116	83.70267	37.23258	-0.7002558	2548	394.1881
490.7624	76.27538	38.764	-0.3329408	2531.302	449.8553
490.8132	74.59723	39.55602	-0.2845576	2483.387	437.1216
490.8640	73.99303	39.80466	-0.02689225	2507.65	383.5734
490.9148	73.37376	38.92035	0.02961376	2512.685	458.4236
490.9656	72.79795	38.38464	0.08282109	2625.284	396.0107
491.0164	82.17123	37.32154	-0.6766934	2478.361	473.5078
491.0672	82.74941	36.68731	-0.6999888	2520.757	445.0352
491.1180	86.45335	35.8235	-0.8033409	2572.492	375.7843
491.1688	78.90691	34.38055	-0.4297016	2577.471	463.2481
491.2196	84.99594	33.56504	-0.8047928	2507.341	440.7835
491.2704	83.2606	34.1347	-0.7337545	2591.354	364.5863
491.3212	81.16523	34.50352	-0.6019595	2437.626	441.1872
491.3720	76.93787	36.02638	-0.2592712	2674.177	421.2959
491.4228	84.3027	35.27646	-0.7563375	2518.936	399.7858
491.4736	81.45487	33.88794	-0.6178452	2641.881	464.2547
491.5244	78.14084	35.31095	-0.3645655	2449.432	400.1405
491.5752	80.84016	34.28738	-0.5868123	2491.384	384.9011
491.6260	78.88027	34.49769	-0.4383777	2403.229	400.5199
491.6768	71.24013	34.82844	0.2051418	2447.836	460.2016
491.7276	67.37349	35.91188	0.5154377	2551.334	472.4405
491.7784	67.70207	35.62425	0.5063298	2527.801	511.1621
491.8292	72.14389	35.29676	0.1367492	2485.638	420.0159
491.8800	76.22066	36.13017	-0.2046859	2433.375	445.9383
491.9308	76.66029	37.09082	-0.2481378	2446.1	458.318
491.9816	79.16763	38.43292	-0.4525422	2637.581	425.4954
492.0324	85.85301	38.06858	-0.7032706	2671.848	409.4476
492.0832	89.30285	36.76228	-0.7522975	2566.407	405.5469
492.1340	94.26913	36.33016	0.3118211	2482.051	412.3013
492.1848	92.62095	39.50157	0.002591986	2517.46	407.7567
492.2356	85.37611	40.60379	-0.7276603	2557.473	402.1758
492.2864	76.55893	39.60989	-0.2153768	2593.666	418.583
492.3372	74.30286	38.69418	-0.04855546	2454.815	420.055
492.3880	74.55477	38.61065	-0.05851199	2378.034	423.1161
492.4388	72.86206	38.97705	0.08846692	2423.768	423.8398
492.4896	77.26649	37.25849	-0.4002757	2417.106	414.2809
492.5404	81.97282	34.65264	-0.818893	2482.084	432.8403
492.5912	83.39327	32.40969	-0.8138896	2469.232	435.4493
492.6420	84.88618	32.15822	-0.4437538	2575.735	426.5706
492.6928	88.80783	31.85998	0.002000611	2597.604	405.4517
492.7436	89.67405	29.93604	-0.3501361	2571.435	376.0486
492.7944	94.8727	26.46104	0.3228659	2684.393	394.5767
492.8452	100.8847	22.48671	1.795293	2590.957	400.1901
492.8960	107.4145	21.93407	2	2498.382	405.7921
492.9468	108.6148	22.43145	2	2587.297	395.0574
492.9976	102.0539	22.16807	1.946967	2523.498	417.2682
493.0484	99.2335	23.47519	1.769066	2593.847	379.9443
493.0992	99.80595	24.49197	1.680982	2676.493	417.0738
493.1500	93.53765	30.23131	-0.2012142	2522.622	401.9619
493.2008	92.53087	30.05993	-0.3864747	2564.058	414.8499
493.2516	89.26727	29.09065	-0.7329532	2517.544	404.3079
493.3024	84.28681	30.48127	-0.7785979	2626.639	408
493.3532	86.04671	31.33833	-0.825	2528.859	408.1047
493.4040	84.10418	32.2318	-0.7700241	2412.82	411.9392
493.4548	85.98804	33.60222	-0.8246647	2517.831	404.1607
493.5056	84.19302	34.4678	-0.7799976	2433.896	404
493.5564	83.2216	35.58557	-0.8153076	2428.124	435.8919
493.6072	75.80244	36.29468	-0.6868712	2460.792	414.3166
493.6580	78.5687	34.82095	-0.5613112	2456.901	479.4399
493.7088	78.42983	33.58458	-0.4179651	2435.258	436.1447
493.7596	78.12444	33.61606	-0.3811924	2556.489	374.167
493.8104	77.68355	32.56242	-0.3526275	2560.459	464.9614
493.8612	79.69427	31.30502	-0.4939804	2451.199	430.8359
493.9120	80.89245	30.31776	-0.5771635	2578.36	437.6104
493.9628	87.36977	27.90734	-0.7013454	2565.875	432.077
494.0136	92.1817	27.88588	-0.3979714	2425.77	397.5803
494.0644	97.68017	22.3924	1.317719	2413.561	443.3325
494.1152	95.56422	25.17122	0.5176128	2549.437	462.6028
494.1660	92.19002	28.65246	-0.4273932	2594.908	418.1049
494.2168	90.99893	29.20272	-0.5988274	2552.875	411.0535
494.2676	92.80189	30.81435	-0.2871613	2491.158	381.5606
494.3184	90.52589	33.25784	-0.4973657	2470.93	367.55
494.3692	87.76833	33.56469	-0.8196039	2498.176	451.3968
494.4200	83.70474	33.71617	-0.6650767	2468.409	495.0786
494.4708	79.40856	34.82686	-0.4751524	2455.339	485.0584
494.5216	77.9332	34.33889	-0.354903	2476.239	430.8242
494.5724	78.65628	33.93244	-0.4064679	2447.77	395.5865
494.6232	80.94745	33.01787	-0.5891085	2465.873	426.2553
494.6740	80.69564	31.26797	-0.565944	2503.449	435.5854
494.7248	79.56345	31.88589	-0.4818293	2486.206	452
494.7756	82.01311	31.48825	-0.6168634	2432.961	451.267
494.8264	84.63155	30.84349	-0.7691172	2363.301	430.0046
494.8772	81.98657	31.72751	-0.6481329	2488.332	409.8393
494.9280	82.44518	31.21056	-0.6643603	2604.272	439.1367
494.9788	85.84764	30.16422	-0.8086806	2591.32	441.4205
495.0296	87.43911	31.73734	-0.8202174	2532.774	483.6596
495.0804	86.63924	32.53056	-0.8264667	2581.738	424.2245
495.1312	88.04885	33.10649	-0.8070773	2454.09	418.1966
495.1820	88.87699	32.20292	-0.7709996	2503.423	367.5807
495.2328	87.51922	31.43372	-0.8209504	2601.666	401.7232
495.2836	88.41163	34.20188	-0.7962611	2496.525	493.5848
495.3344	89.62605	34.39199	-0.7269477	2478.621	446.7191
495.3852	86.59153	33.64137	-0.8123179	2506.691	402.0052
495.4360	81.95576	32.4489	-0.6445524	2408.865	378.7198
495.4868	86.62341	31.32132	-0.8290406	2480.584	361.898
495.5376	85.91897	33.19358	-0.8242739	2494.601	411.2468
495.5884	86.60987	33.82379	-0.8292936	2392.526	356.2831
495.6392	87.99101	31.39904	-0.8137115	2519.686	417.9081
495.6900	82.98306	32.41539	-0.7057374	2467.357	399.231
495.7408	80.75107	33.17971	-0.5655174	2397.693	385.1069
495.7916	78.08366	34.76742	-0.3540033	2508.717	344.4959
495.8424	76.03903	35.43184	-0.1894496	2429.714	393.9784
495.8932	80.01407	33.20427	-0.5200956	2518.107	359.4554
495.9440	81.40629	32.06303	-0.6559744	2504.518	418.2784
495.9948	79.04144	33.28633	-0.4606865	2480.365	412.7615
496.0456	81.67897	33.7949	-0.6423278	2525.998	414.2498
496.0964	79.56474	32.79011	-0.4846424	2446.307	425.0671
496.1472	80.74505	32.22068	-0.5774158	2445.253	463.1039
496.1980	84.61283	32.18683	-0.7710112	2532.848	458.9226
496.2488	88.60385	33.89213	-0.745439	2463.76	405.3129
496.2996	91.87161	36.22147	-0.4479913	2559.666	389.2959
496.3504	94.64529	34.82265	0.1224461	2552.779	422.666
496.4012	94.41616	33.39765	0.0459533	2485.833	422.7586
496.4520	92.85145	32.05537	0.6922712	2559.302	406.1012
496.5028	87.86619	32.36042	0.1153653	2558.709	414.4851
496.5536	85.24628	34.27727	-0.6977075	2496.7	389.029
496.6044	84.35456	33.8561	-0.7302017	2534.003	378.7511
496.6552	80.85403	32.32851	-0.7872809	2556.104	409.9395
496.7060	79.31797	33.04324	-0.6484934	2522.503	412.6035
496.7568	80.6253	34.43144	-0.5692887	2542.551	429.652
496.8076	84.83114	34.82655	-0.6791553	2554.31	465.1436
496.8584	90.3665	36.40284	-0.6641383	2520.812	446.1432
496.9092	91.62984	37.7421	-0.5375848	2565.312	426.8388
496.9600	93.76509	36.01529	0.08487567	2670.255	414.45
497.0108	98.66816	33.70205	1.500412	2640.565	389.3527
497.0616	97.50179	32.72627	1.269309	2499.619	422.1364
497.1124	92.19166	36.06285	-0.4263646	2574.751	433.5238
497.1632	88.27854	35.71038	-0.6106154	2508.736	454.0232
497.2140	80.19387	34.00232	-0.6558767	2477.617	404
497.2648	77.5062	32.51382	-0.7934622	2566.844	405.7156
497.3156	79.10535	33.30038	-0.8140572	2500.88	406.5393
497.3664	81.38971	34.81659	-0.8045058	2491.406	389.7906
497.4172	88.67174	33.62029	-0.7258672	2526.576	418.8444
497.4680	94.20768	34.8978	0.04242258	2612.856	418.5214
497.5188	98.97726	31.95022	1.629628	2458.713	385.5908
497.5696	101.9115	31.34753	2	2790.375	434.0866
497.6204	100.9626	30.56535	1.985997	2457.141	359.29
497.6712	98.95013	32.412	1.702217	2553.144	419.6186
497.7220	96.49533	35.37129	0.6615037	2599.977	404.0087
497.7728	84.06726	38.39602	-0.7277198	2568.716	415.7314
497.8236	78.92686	38.59053	-0.4451893	2466.823	400.728
497.8744	79.88889	37.43633	-0.5262665	2478.687	407.4163
497.9252	77.58635	37.00686	-0.339873	2548.996	426.1568
497.9760	77.28432	37.48256	-0.3145091	2534.756	417.3781
498.0268	82.61089	34.58396	-0.6840423	2634.962	400.5557
498.0776	90.53735	36.23367	-0.5502648	2569.859	460.0247
498.1284	87.36198	36.24561	-0.7683105	2529.64	420.0316
498.1792	89.62212	35.03035	-0.7031148	2574.433	426.9122
498.2300	93.92176	36.34962	-0.05010769	2564.945	373.5937
498.2808	96.50668	35.89868	0.650817	2476.271	402.0653
498.3316	90.48828	34.53173	-0.3524237	2448	382.0666
498.3824	93.2352	33.5437	-0.0233802	2484.169	420.8622
498.4332	88.25126	32.33255	-0.4308345	2610.281	415.7574
498.4840	79.96805	30.61285	-0.4837099	2545.082	447.2406
498.5348	75.30099	29.91891	-0.1314196	2562.427	472
498.5856	77.97234	29.04065	-0.343752	2503.442	457.5256
498.6364	76.50195	28.51574	-0.216921	2369.654	457.2365
498.6872	72.09079	29.89022	0.1528605	2468.244	404.0833
498.7380	70.61192	32.04789	0.2741331	2596.75	362.3752
498.7888	71.27335	33.49842	0.2115151	2474.429	401.3929
498.8396	72.90084	34.08704	0.0745335	2363.405	431.0893
498.8904	72.95708	34.64294	0.0712889	2488.469	418.755
498.9412	71.68512	34.95329	0.1810755	2551.494	436.8164
498.9920	72.55218	35.00311	0.1171104	2466.903	448.3631
499.0428	74.92999	34.96247	-0.08425172	2437.604	394.8231
499.0936	74.97937	33.56754	-0.09804159	2426.691	387.0981
499.1444	72.48026	32.41787	0.1022266	2493.299	408.987
499.1952	70.55332	32.6983	0.259804	2493.665	405.9785
499.2460	75.03719	33.42261	-0.1111607	2428.823	449.9308
499.2968	78.29659	33.15602	-0.3954349	2647.917	444.4595
499.3476	78.26913	33.22928	-0.3871569	2593.497	401.0613
499.3984	79.38029	33.43339	-0.4403586	2579.259	436.1908
499.4492	86.01232	32.74853	-0.8203788	2531.158	458.3516
499.5000	87.79179	34.26865	-0.8172674	2525.795	438.5411
499.5508	89.27218	36.43758	-0.731398	2580.581	446.5998
499.6016	93.39159	35.9341	-0.1509646	2545.811	431.1695
499.6524	98.26141	31.97529	1.361286	2592.55	451.775
499.7032	96.28564	35.20049	0.6269418	2646.025	451.8747
499.7540	90.76196	36.75786	-0.5912768	2495.752	464.0512
499.8048	83.73877	37.50177	-0.7546073	2487.01	347.7427
499.8556	80.25175	38.84673	-0.5425016	2368.361	440
499.9064	70.2635	36.31225	0.3188014	2636.721	440
499.9572	70.31157	35.19147	0.3197387	2585.708	420.61
500.0080	71.21569	35.47262	0.2456766	2557.497	486.2573
500.0588	77.10033	35.55243	-0.2638862	2379.532	418.3099
500.1096	77.76054	35.56072	-0.338743	2594.358	412
500.1604	84.49268	35.02113	-0.7579915	2578.092	415.4924
500.2112	92.92651	35.60963	-0.1567882	2483.664	514.5285
500.2620	95.21159	34.8825	0.2301749	2431.473	392.5319
500.3128	93.38342	35.80624	-0.1953968	2533.354	397.7712
500.3636	93.41949	36.02781	-0.2224536	2538.159	423.1609
500.4144	91.71069	36.5153	-0.5164218	2492.64	400.7505
500.4652	90.92009	35.71233	-0.6311647	2559.252	444.8347
500.5160	84.58825	34.6891	-0.6474447	2641.761	489.4657
500.5668	84.13126	34.59211	-0.7554414	2474.632	442.3663
500.6176	83.51279	34.5228	-0.7336974	2547.474	457.1975
500.6684	83.43965	34.78805	-0.7384342	2455.172	453.855
500.7192	82.58363	36.09151	-0.6884449	2466.112	422.8716
500.7700	85.89517	36.67603	-0.7216976	2528.948	437.8579
500.8208	87.48094	36.9186	-0.8064938	2490.242	451.499
500.8716	87.1379	36.40347	-0.8216655	2480.262	478.3555
500.9224	82.94558	35.13306	-0.602097	2465.992	457.3202
500.9732	76.36527	35.19197	-0.2243171	2445.919	452.4767
501.0240	75.29655	35.70462	-0.131348	2493.375	465.6701
501.0748	76.83842	35.13377	-0.2573164	2538.212	428.847
501.1256	79.07958	33.8619	-0.4362115	2512.259	460.6992
501.1764	85.24357	32.75	-0.6477509	2495.232	490.3464
501.2272	90.74022	33.23496	-0.6322276	2544.441	433.1138
501.2780	90.28459	34.52467	-0.6556973	2617.648	416.824
501.3288	88.25733	35.64644	-0.7863364	2672.657	444
501.3796	86.14087	36.81885	-0.7968856	2631.443	441.5329
501.4304	80.69012	36.62141	-0.5308102	2514.421	455.3076
501.4812	71.58997	35.24198	0.1712507	2493.628	491.5836
501.5320	67.32386	32.74791	0.5072142	2567.635	460.7585
501.5828	66.66754	32.71449	0.557708	2505.294	475.1551
501.6336	67.78758	32.44426	0.4966735	2527.904	450.0751
501.6844	70.16928	29.95741	0.3125722	2507.755	365.1211
501.7352	73.12643	28.65721	0.07004091	2656.622	399.4999
501.7860	73.91655	30.20154	-0.00703402	2613.425	345.9775
501.8368	77.97064	29.8205	-0.3532309	2617.495	426.1226
501.8876	82.62686	31.53482	-0.6995586	2559.033	480.2449
501.9384	85.04807	31.09763	-0.8033401	2598.629	431.7303
501.9892	80.98616	29.9877	-0.6042319	2616.528	424.6837
502.0400	81.69336	31.14942	-0.6342453	2783.322	376.2557
502.0908	71.60783	32.33689	0.1968536	2577.19	454.0415
502.1416	70.1777	30.53396	-0.684691	2505.025	425.383
502.1924	72.93501	32.05542	-0.8039969	2589.374	412.8459
502.2432	73.78072	33.56038	-0.447143	2534.388	506.2305
502.2940	78.75655	33.89377	-0.4802205	2627.357	452.1278
502.3448	84.69478	37.05339	-0.7434691	2660.652	445.721
502.3956	87.25114	34.25403	-0.8148341	2642.245	454.3672
502.4464	83.45735	33.57715	-0.7102725	2610.337	482.0355
502.4972	83.31904	32.98505	-0.7313857	2638.782	484.838
502.5480	82.82574	31.11236	-0.7033753	2628.141	490.1104
502.5988	84.84544	30.46888	-0.7854084	2519.458	428.0967
502.6496	82.68232	30.88268	-0.6853551	2524.385	349.7499
502.7004	80.06754	29.7279	-0.5210103	2533.052	397.4779
502.7512	77.0257	30.62136	-0.2731868	2574.444	428
502.8020	71.06617	30.07797	0.2173387	2507.768	412.4296
502.8528	67.42398	29.87665	0.5120459	2537.377	461.4085
502.9036	69.20377	31.68279	0.3832615	2593.66	470.6435
502.9544	70.01707	31.92905	0.3289664	2495.645	485.3066
503.0052	72.39194	32.51949	0.1268006	2535.37	439.2215
503.0560	76.47433	32.76332	-0.2333091	2645.01	418.0193
503.1068	77.98646	32.28134	-0.5613972	2552.211	443.9325
503.1576	78.67174	33.28904	-0.6191595	2532.447	461.3543
503.2084	78.29628	34.50303	-0.6019445	2585.948	501.564
503.2592	74.73149	35.17044	-0.6198598	2517.654	491.2632
503.3100	72.76119	35.86582	-0.2939164	2508.842	437.0946
503.3608	72.84792	35.54567	0.07355412	2545.56	430.8203
503.4116	70.08895	34.72281	0.309851	2525.815	463.6137
503.4624	68.05974	35.21096	0.4632473	2528.713	480
503.5132	65.91566	35.38397	0.6086792	2604.078	463.3424
503.5640	63.39815	34.01889	0.7720057	2619.137	442.3526
503.6148	62.85607	31.80815	0.8059582	2674.359	486.9043
503.6656	65.38416	32.17476	0.6320013	2705.509	512.4906
503.7164	69.1674	34.21866	0.3810205	2660.801	480.3804
503.7672	64.85406	33.79905	0.6818706	2495.107	416.1307
503.8180	63.19845	34.02677	0.7808765	2610.715	452.684
503.8688	60.77213	32.37569	0.9076426	2731.928	463.6353
503.9196	58.66215	30.60165	0.9833876	2403.922	412.2458
503.9704	54.87761	31.3185	1.068874	2542.646	441.6304
504.0212	60.79485	32.37701	0.888473	2825.755	459.3202
504.0720	57.49456	29.21752	0.9902889	2579.642	499.3382
504.1228	59.76242	30.11786	0.6240062	2577.03	549.1634
504.1736	59.98832	29.49658	0.6261188	2664.083	464.1632
504.2244	57.76001	30.23141	0.5912598	2384.054	475.8311
504.2752	51.58586	28.35583	1.117431	2622.611	452.8942
504.3260	48.17025	25.19494	1.184676	2503.608	510.5318
504.3768	49.53398	26.45215	1.165465	2624.367	442.4814
504.4276	54.3695	29.40155	1.047546	2559.167	496.7513
504.4784	55.8779	29.21168	1.049422	2586.552	450.0421
504.5292	59.2617	29.21043	0.9502216	2561.502	396.2526
504.5800	55.91916	27.8022	0.9006872	2574.045	440.4934
504.6308	54.35609	29.4194	0.4604743	2522	443.9999
504.6816	54.03556	30.47216	0.1870651	2529.779	456.001
504.7324	52.66706	29.51211	0.2756018	2624.641	493.0525
504.7832	50.47123	27.54409	0.5630037	2661.303	460.1796
504.8340	55.47827	27.9195	0.5235392	2579.378	432.7171
504.8848	60.95081	28.84122	0.3715233	2564.421	419.8318
504.9356	58.82186	28.84324	0.786235	2493.398	491.3167
504.9864	58.46106	30.19132	0.8127555	2635.216	521.0937
505.0372	55.361	31.0558	0.952159	2694.76	454.8656
505.0880	50.65258	30.65284	1.155425	2615.412	494.8229
505.1388	48.00461	29.43403	1.191671	2602.605	548.8698
505.1896	48.3856	27.51331	1.180655	2550.624	541.496
505.2404	49.30781	26.32364	1.169096	2487.849	516.2822
505.2912	52.24499	25.46786	1.121797	2452.27	504.9409
505.3420	54.96749	25.68702	1.073163	2508.445	485.6546
505.3928	55.31917	27.12444	0.989315	2606.212	470.3025
505.4436	55.78977	28.20626	0.7425058	2631.292	534.0551
505.4944	54.1694	30.03281	0.5415372	2576.472	567.0965
505.5452	50.44926	32.1815	0.5884743	2536.585	544.3734
505.5960	42.95789	32.80591	0.924591	2673.964	557.3853
505.6468	38.26894	32.47234	1.261387	2642.562	520
