HOLE:	U1513E
EXPEDITION:	369
TOP:	0.0071
BOTTOM:	287.0269
9.3542	3.593942	4.078587
9.4050	2.160084	2.451373
9.4558	2.874634	3.26228
9.5066	0.7247	0.8224263
9.5574	5.039083	5.718606
9.6082	5.045471	5.725855
9.6590	7.903031	8.96876
9.7098	4.315404	4.897339
9.7606	5.752464	6.528187
9.8114	6.472357	7.345159
9.8622	6.467026	7.339108
9.9130	5.022923	5.700267
9.9638	2.638434	2.994229
10.0146	1.92219	2.181398
10.0654	2.638444	2.99424
10.1162	2.16174	2.453252
10.1670	3.596104	4.081041
10.2178	3.592902	4.077407
10.2686	2.871696	3.258945
10.3194	2.154522	2.44506
10.3702	1.318231	1.495996
10.4210	1.318231	1.495996
10.4718	3.48169	3.951198
10.5226	4.317053	4.89921
10.5734	4.317053	4.89921
10.6242	4.313891	4.895622
10.6750	3.598277	4.083507
10.7258	5.757868	6.53432
10.7766	5.770078	6.548177
10.8274	7.194981	8.165228
10.8782	5.754679	6.530701
10.9290	5.030236	5.708567
10.9798	4.315978	4.89799
11.0306	4.31705	4.899207
11.0814	2.155345	2.445995
11.1322	1.444454	1.63924
11.1830	2.874611	3.262254
11.2338	2.879163	3.26742
11.2846	3.597266	4.08236
11.3354	2.877379	3.265395
11.3862	4.313384	4.895046
11.4370	3.592897	4.077401
11.4878	3.596408	4.081386
11.5386	2.886253	3.275466
11.5894	4.312519	4.894065
11.6402	3.597672	4.082821
11.6910	4.311378	4.89277
11.7418	3.354239	3.80656
11.7926	2.637551	2.993227
11.8434	2.993842	3.397563
11.8942	2.993842	3.397563
11.9450	2.993842	3.397563
11.9958	1.200023	1.361847
12.0466	1.440202	1.634414
12.0974	2.877317	3.265325
12.1482	2.873112	3.260553
12.1990	2.155393	2.446049
12.2498	0.7224622	0.8198867
12.3006	2.161761	2.453276
12.3514	2.165066	2.457026
12.4022	4.315129	4.897027
12.4530	4.319218	4.901667
12.5038	4.3166	4.898696
12.5546	3.597766	4.082927
12.6054	2.878312	3.266454
12.6562	3.597143	4.08222
12.7070	2.759493	3.131612
12.7578	4.192605	4.75798
12.8086	3.656031	4.149049
12.8594	3.054163	3.466019
12.9102	0.9005268	1.021963
12.9610	0.722488	0.819916
13.0118	1.437033	1.630818
13.0626	1.444921	1.639769
13.1134	3.60384	4.08982
13.1642	4.318386	4.900723
13.2150	7.907403	8.973722
13.2658	6.484783	7.35926
13.3166	10.07251	11.43079
13.3674	7.924305	8.992903
13.4182	9.47411	10.7517
13.4690	9.850775	11.17916
13.5198	10.55597	11.97945
13.5706	9.002364	10.21634
13.6214	5.758802	6.53538
13.6722	7.199305	8.170135
13.7230	10.78599	12.24048
13.7738	9.527883	10.81272
13.8246	9.52698	10.8117
13.8754	8.09744	9.189385
13.9262	9.349096	10.60983
13.9770	9.350067	10.61093
14.0278	7.913678	8.980842
14.0786	7.198196	8.168877
14.1294	8.642731	9.808209
14.1802	8.640523	9.805703
14.2310	9.34855	10.60921
14.2818	5.030025	5.708327
14.3326	4.31741	4.899615
14.3834	5.74864	6.523848
14.4342	5.758582	6.53513
14.4850	8.643342	9.808902
14.5358	11.5058	13.05737
14.5866	12.22184	13.86996
14.6374	10.78846	12.24329
14.6882	5.037999	5.717377
14.7390	5.02414	5.701649
14.7898	2.880942	3.269439
14.8406	6.468797	7.341118
14.8914	9.347706	10.60825
14.9422	10.05705	11.41325
14.9930	7.203153	8.174502
15.0438	3.476764	3.945608
15.0946	3.481223	3.950667
15.1454	4.19791	4.764001
15.1962	5.048299	5.729065
15.2470	7.903734	8.969558
15.2978	6.472514	7.345336
15.3486	6.459334	7.33038
15.3994	4.314739	4.896584
15.4502	5.752849	6.528624
15.5010	7.182312	8.150851
15.5518	5.754633	6.530649
15.6026	5.748588	6.523788
15.6534	2.877693	3.265752
15.7042	2.159596	2.450819
15.7550	2.156377	2.447166
15.8058	2.878405	3.266559
15.8566	2.878417	3.266574
15.9074	2.881636	3.270226
15.9582	2.879473	3.267771
16.0090	2.879473	3.267771
16.0598	2.88036	3.268778
16.1106	4.340868	4.926238
16.1614	8.633884	9.798169
16.2122	7.671987	8.706559
16.2630	6.232374	7.072813
16.3138	4.082854	4.633429
16.3646	5.032904	5.711594
16.4154	6.47099	7.343607
16.4662	5.028607	5.706718
16.5170	3.599517	4.084914
16.5678	2.158524	2.449602
16.6186	2.156374	2.447163
16.6694	1.43849	1.632471
16.7202	0.7265467	0.824522
16.7710	2.160304	2.451622
16.8218	2.883436	3.27227
16.8726	5.031241	5.709708
16.9234	3.593964	4.078613
16.9742	3.593964	4.078613
17.0250	2.162575	2.4542
17.0758	3.592751	4.077236
17.1266	2.874987	3.262681
17.1774	2.877996	3.266096
17.2282	3.598262	4.08349
17.2790	3.598262	4.08349
17.3298	4.311994	4.893468
17.3806	2.877739	3.265804
17.4314	3.595299	4.080128
17.4822	2.748536	3.119178
17.5330	1.322173	1.500469
17.5838	2.759305	3.131399
17.6346	2.161352	2.452812
17.6854	2.872373	3.259714
17.7362	0.7223092	0.819713
17.7870	2.878398	3.266551
17.8378	2.882267	3.270942
17.8886	3.597882	4.083059
17.9394	2.157458	2.448393
17.9902	2.159613	2.450838
18.0410	2.157468	2.448404
18.0918	2.162654	2.454289
18.1426	2.876251	3.264115
18.1934	2.878392	3.266544
18.2442	2.877316	3.265324
18.2950	2.877318	3.265326
18.3458	2.878391	3.266544
18.3966	2.876121	3.263967
18.4474	2.166119	2.458222
18.4982	4.320487	4.903107
18.5490	6.606274	7.497134
18.5998	8.752046	9.932264
18.6506	6.589132	7.477681
18.7014	4.336904	4.921737
18.7522	8.632397	9.796481
18.8030	9.111758	10.34048
18.8538	10.53977	11.96106
18.9046	3.357511	3.810274
18.9554	2.879541	3.267849
19.0062	2.162516	2.454132
19.0570	3.598362	4.083603
19.1078	4.316123	4.898155
19.1586	3.598256	4.083483
19.2094	3.60827	4.094847
19.2602	6.468584	7.340876
19.3110	7.914924	8.982256
19.3618	9.346322	10.60668
19.4126	7.195032	8.165286
19.4634	7.907704	8.974062
19.5142	6.839771	7.762119
19.5650	8.267733	9.382642
19.6158	6.292881	7.14148
19.6666	6.890941	7.820189
19.7174	4.741956	5.381413
19.7682	5.283479	5.99596
19.8190	7.197762	8.168385
19.8698	8.631131	9.795044
19.9206	8.624202	9.787181
19.9714	6.47486	7.348
20.0222	8.63087	9.794748
20.0730	8.630852	9.794727
20.1238	8.627666	9.791112
20.1746	8.653866	9.820845
20.2254	10.79918	12.25546
20.2762	10.79062	12.24574
20.3270	7.192089	8.161946
20.3778	4.31715	4.89932
20.4286	5.040483	5.720196
20.4794	5.753952	6.529876
20.5302	6.475559	7.348792
20.5810	6.471267	7.343921
20.6318	5.754632	6.530647
20.6826	5.75677	6.533074
20.7334	5.751853	6.527493
20.7842	5.030808	5.709216
20.8350	3.58605	4.069631
20.8858	0.7227377	0.8201993
20.9366	2.158074	2.449091
20.9874	2.876237	3.2641
21.0382	2.869573	3.256537
21.0890	0.7227284	0.8201888
21.1398	0.7215634	0.8188667
21.1906	1.452855	1.648774
21.2414	4.311036	4.892382
21.2922	3.589338	4.073363
21.3430	2.87013	3.257169
21.3938	1.438215	1.632159
21.4446	2.161779	2.453296
21.4954	2.876244	3.264107
21.5462	2.880552	3.268997
21.5970	2.877784	3.265855
21.6478	2.160687	2.452057
21.6986	2.160687	2.452057
21.7494	1.441896	1.636337
21.8002	1.436401	1.6301
21.8510	0.0008726201	0.0009902935
21.9018	0.003266235	0.003706689
21.9526	0.718789	0.8157182
22.0034	0.7191495	0.8161272
22.0542	1.45189	1.647679
22.1050	3.593589	4.078187
22.1558	5.036172	5.715303
22.2066	7.911114	8.977933
22.2574	5.767478	6.545226
22.3082	7.901607	8.967143
22.3590	8.626204	9.789453
22.4098	10.76902	12.22123
22.4606	11.38553	12.92087
22.5114	17.0522	19.3517
22.5622	22.07998	25.05748
22.6130	20.88822	23.70501
22.6638	15.92742	18.07524
22.7146	13.0405	14.79902
22.7654	15.04037	17.06857
22.8162	15.10973	17.14728
22.8670	14.40872	16.35174
22.9178	11.27316	12.79335
22.9686	12.5289	14.21843
23.0194	11.89902	13.50361
23.0702	13.57916	15.41032
23.1210	12.30077	13.95954
23.1718	11.54131	13.09766
23.2226	8.793902	9.979767
23.2734	7.939199	9.009805
23.3242	9.927395	11.26611
23.3750	14.7647	16.75573
23.4258	16.45901	18.67852
23.4766	14.09157	15.99182
23.5274	14.40228	16.34443
23.5782	12.45671	14.13651
23.6290	13.39377	15.19993
23.6798	11.01821	12.50403
23.7306	12.77754	14.5006
23.7814	16.23319	18.42225
23.8322	17.19234	19.51074
23.8830	14.46869	16.4198
23.9338	8.238526	9.349497
23.9846	5.024026	5.701519
24.0354	3.599391	4.084771
24.0862	4.232175	4.802886
24.1370	3.035672	3.445034
24.1878	4.15895	4.719788
24.2386	3.037193	3.44676
24.2894	4.773644	5.417373
24.3402	3.757836	4.264582
24.3910	3.589673	4.073742
24.4418	4.223937	4.793537
24.4926	4.314899	4.896766
24.5434	6.817792	7.737175
24.5942	5.32335	6.041207
24.6450	6.899952	7.830415
24.6958	6.572133	7.458389
24.7466	7.710977	8.750808
24.7974	6.681173	7.582133
24.8482	7.69994	8.738281
24.8990	7.600405	8.625324
24.9498	5.717805	6.488854
25.0006	3.568072	4.049228
25.0514	1.721906	1.954106
25.1022	4.459972	5.061402
25.1530	6.8407	7.763172
25.2038	7.193294	8.163314
25.2546	4.799064	5.44622
25.3054	2.527256	2.868058
25.3562	4.528389	5.139044
25.4070	5.034961	5.713929
25.4578	5.036537	5.715718
25.5086	4.450018	5.050106
25.5594	5.487484	6.227475
25.6102	5.172194	5.869668
25.6610	3.873571	4.395925
25.7118	3.017239	3.424115
25.7626	2.876671	3.264591
25.8134	4.02739	4.570486
25.8642	5.463256	6.199979
25.9150	6.326211	7.179305
25.9658	5.337269	6.057003
26.0166	3.900157	4.426096
26.0674	2.465784	2.798296
26.1182	2.721662	3.088679
26.1690	2.317453	2.629963
26.2198	3.83592	4.353196
26.2706	4.8681	5.524566
26.3214	5.588804	6.342457
26.3722	5.202534	5.904099
26.4230	3.385935	3.84253
26.4738	3.431222	3.893924
26.5246	4.144945	4.703894
26.5754	4.861795	5.517412
26.6262	5.03801	5.717389
26.6770	4.495887	5.102161
26.7278	5.932289	6.732262
26.7786	5.404628	6.133445
26.8294	4.502558	5.109731
26.8802	2.189967	2.485285
26.9310	1.97086	2.236632
26.9818	2.159607	2.450831
27.0326	3.209923	3.642783
27.0834	4.122466	4.678383
27.1342	4.841655	5.494556
27.1850	5.555829	6.305036
27.2358	6.270697	7.116304
27.2866	5.951724	6.754317
27.3374	4.724511	5.361615
27.3882	4.829923	5.481241
27.4390	5.038002	5.717379
27.4898	7.069392	8.022704
27.5406	8.420901	9.556465
27.5914	9.135183	10.36707
27.6422	7.354474	8.34623
27.6930	4.970977	5.641317
27.7438	4.144206	4.703055
27.7946	5.062525	5.745209
27.8454	5.0207	5.697745
27.8962	3.980768	4.517578
27.9470	8.237617	9.348465
27.9978	10.43974	11.84755
28.0486	11.89979	13.50449
28.0994	8.003747	9.083057
28.1502	5.396731	6.124484
28.2010	4.736448	5.375161
28.2518	5.446291	6.180726
28.3026	5.816044	6.600341
28.3534	7.179186	8.147304
28.4042	7.443571	8.447341
28.4550	8.604451	9.764768
28.5058	8.888041	10.0866
28.5566	8.710323	9.884916
28.6074	7.360336	8.352881
28.6582	6.595584	7.485003
28.7090	6.976496	7.91728
28.7598	8.559374	9.713611
28.8106	8.098254	9.190309
28.8614	7.369467	8.363244
28.9122	7.825112	8.880334
28.9630	9.777689	11.09622
29.0138	11.24072	12.75654
29.0646	9.740117	11.05358
29.1154	7.308652	8.294229
29.1662	3.835568	4.352798
29.2170	2.156801	2.447646
29.2678	1.720782	1.95283
29.3186	2.735916	3.104856
29.3694	5.761163	6.53806
29.4202	7.622514	8.650414
29.4710	7.053109	8.004225
29.5218	4.774371	5.418198
29.5726	3.175272	3.60346
29.6234	2.879484	3.267784
29.6742	3.29982	3.744803
29.7250	4.018577	4.560485
29.7758	5.461578	6.198075
29.8266	5.740011	6.514055
29.8774	4.51159	5.119981
29.9282	2.365142	2.684083
29.9790	1.742756	1.977767
30.0298	2.564191	2.909974
30.0806	3.280743	3.723153
30.1314	2.896058	3.286593
30.1822	2.938168	3.334382
30.2330	4.207634	4.775036
30.2838	4.754479	5.395624
30.3346	4.475587	5.079123
30.3854	3.925116	4.454421
30.4362	4.76398	5.406406
30.4870	6.142118	6.970387
30.5378	8.39927	9.531917
30.5886	9.311395	10.56704
30.6394	7.87816	8.940535
30.6902	4.551929	5.165759
30.7410	1.40463	1.594045
30.7918	1.094947	1.242601
30.8426	1.906321	2.16339
30.8934	2.709265	3.074611
30.9442	2.689264	3.051913
30.9950	2.246192	2.549092
31.0458	1.79314	2.034946
31.0966	1.437039	1.630825
31.1474	2.159757	2.451002
31.1982	3.596036	4.080964
31.2490	3.959238	4.493144
31.2998	3.242624	3.679893
31.3506	2.876223	3.264083
31.4014	2.877319	3.265327
31.4522	2.180041	2.47402
31.5030	1.093757	1.24125
31.5538	1.294959	1.469585
31.6046	2.346632	2.663076
31.6554	2.760731	3.133017
31.7062	2.469371	2.802367
31.7570	2.467514	2.800259
31.8078	3.146226	3.570497
31.8586	3.928654	4.458436
31.9094	4.975867	5.646866
31.9602	7.400569	8.39854
32.0110	9.346366	10.60673
32.0618	8.700817	9.874128
32.1126	6.623101	7.51623
32.1634	5.354731	6.07682
32.2142	5.752748	6.52851
32.2650	5.753146	6.528961
32.3158	6.068734	6.887106
32.3666	6.162181	6.993155
32.4174	5.446645	6.181129
32.4682	5.035089	5.714074
32.5190	5.032178	5.71077
32.5698	5.333407	6.052621
32.6206	4.846035	5.499527
32.6714	3.896011	4.42139
32.7222	4.168969	4.731157
32.7730	4.253627	4.827231
32.8238	4.971616	5.642041
32.8746	5.828848	6.614872
32.9254	6.761272	7.673034
32.9762	6.908438	7.840045
33.0270	6.476694	7.35008
33.0778	5.903548	6.699645
33.1286	5.032141	5.710729
33.1794	4.479313	5.083351
33.2302	3.875047	4.3976
33.2810	4.317054	4.899212
33.3318	4.590786	5.209856
33.3826	4.492258	5.098041
33.4334	3.865066	4.386272
33.4842	3.520216	3.994919
33.5350	2.692491	3.055575
33.5858	3.797586	4.309692
33.6366	4.46123	5.062829
33.6874	5.488135	6.228214
33.7382	6.287443	7.135309
33.7890	6.286252	7.133958
33.8398	5.655292	6.417912
33.8906	3.569202	4.050511
33.9414	2.728641	3.0966
33.9922	4.807199	5.455453
34.0430	5.698801	6.467288
34.0938	5.991417	6.799364
34.1446	5.394967	6.122481
34.1954	5.990255	6.798045
34.2462	6.316712	7.168525
34.2970	5.378875	6.10422
34.3478	6.339991	7.194943
34.3986	5.084538	5.770192
34.4494	5.636329	6.396391
34.5002	4.75322	5.394195
34.5510	6.829475	7.750434
34.6018	8.506249	9.653322
34.6526	7.909738	8.976371
34.7034	6.396896	7.259522
34.7542	3.896534	4.421984
34.8050	3.900353	4.426319
34.8558	4.426038	5.022892
34.9066	5.690541	6.457914
34.9574	7.076101	8.030318
35.0082	9.732273	11.04468
35.0590	7.630285	8.659234
35.1098	5.51601	6.259848
35.1606	1.856502	2.106852
35.2114	3.760143	4.2672
35.2622	4.841363	5.494224
35.3130	6.429609	7.296646
35.3638	5.829359	6.615452
35.4146	5.465188	6.202172
35.4654	5.539032	6.285973
35.5162	5.100515	5.788323
35.5670	4.868861	5.52543
35.6178	4.494308	5.100368
35.6686	5.986176	6.793416
35.7194	7.573205	8.594456
35.7702	7.182764	8.151363
35.8210	7.495315	8.506063
35.8718	5.887469	6.681398
35.9226	6.020441	6.832301
35.9734	4.478731	5.082691
36.0242	5.265897	5.976007
36.0750	4.936944	5.602694
36.1258	5.931127	6.730943
36.1766	7.793867	8.844874
36.2274	7.923717	8.992234
36.2782	7.754838	8.800583
36.3290	5.651553	6.413669
36.3798	7.088018	8.043841
36.4306	9.362742	10.62531
36.4814	10.54862	11.9711
36.5322	8.642014	9.807394
36.5830	4.552375	5.166266
36.6338	3.824875	4.340662
36.6846	5.017297	5.693882
36.7354	5.759853	6.536573
36.7862	4.572994	5.189665
36.8370	3.383033	3.839237
36.8878	2.404342	2.728569
36.9386	2.351697	2.668825
36.9894	2.408495	2.733283
37.0402	4.157366	4.717989
37.0910	5.455565	6.191251
37.1418	5.994689	6.803076
37.1926	7.643288	8.67399
37.2434	8.577917	9.734654
37.2942	9.58947	10.88262
37.3450	9.217165	10.4601
37.3958	7.378417	8.373401
37.4466	8.207267	9.314021
37.4974	7.361245	8.353913
37.5482	7.87165	8.933146
37.5990	4.796363	5.443156
37.6498	4.470754	5.073637
37.7006	2.571041	2.917747
37.7514	3.448232	3.913229
37.8022	2.706705	3.071706
37.8530	4.643363	5.269524
37.9038	3.59552	4.080378
37.9546	3.597421	4.082535
38.0054	4.009843	4.550573
38.0562	7.32324	8.310783
38.1070	8.118511	9.213298
38.1578	5.739447	6.513415
38.2086	3.47694	3.945807
38.2594	2.588691	2.937778
38.3102	4.188722	4.753574
38.3610	4.074135	4.623535
38.4118	3.157256	3.583014
38.4626	4.846783	5.500374
38.5134	5.495335	6.236384
38.5642	6.26694	7.112041
38.6150	3.001713	3.406496
38.6658	3.001476	3.406227
38.7166	3.09759	3.515302
38.7674	4.062777	4.610645
38.8182	2.308767	2.620106
38.8690	1.280464	1.453135
38.9198	2.506266	2.844237
38.9706	4.260401	4.834919
39.0214	5.34818	6.069385
39.0722	4.904603	5.565992
39.1230	6.597008	7.486618
39.1738	6.599844	7.489837
39.2246	6.541488	7.423612
39.2754	5.340204	6.060334
39.3262	4.222248	4.791621
39.3770	4.789787	5.435693
39.4278	4.859659	5.514987
39.4786	6.551141	7.434566
39.5294	5.439226	6.172709
39.5802	6.522794	7.402397
39.6310	4.838836	5.491355
39.6818	7.139559	8.102333
39.7326	5.991419	6.799366
39.7834	5.923379	6.722151
39.8342	2.360052	2.678306
39.8850	0.02438167	0.02766956
39.9358	2.449307	2.779598
39.9866	6.002266	6.811676
40.0374	7.787804	8.837995
40.0882	6.592967	7.482033
40.1390	5.396406	6.124115
40.1898	3.607482	4.093953
40.2406	2.402601	2.726593
40.2914	1.210447	1.373676
40.3422	2.37643	2.696893
40.3930	4.166075	4.727872
40.4438	4.196033	4.761871
40.4946	4.78273	5.427684
40.5454	6.566226	7.451685
40.5962	8.925373	10.12896
40.6470	9.568924	10.8593
40.6978	7.825909	8.881238
40.7486	7.793589	8.84456
40.7994	5.496995	6.238268
40.8502	3.674071	4.169522
40.9010	0.1612528	0.1829979
40.9518	1.138484	1.292009
41.0026	1.197389	1.358858
41.0534	1.197389	1.358858
41.1042	1.763673	2.001505
41.1550	2.929597	3.324655
41.2058	2.998705	3.403082
41.2566	1.319308	1.497218
41.3074	0.07390919	0.08387589
41.3582	0.0000032	0.0000036
41.4090	0.0000032	0.0000036
41.4598	0.0000032	0.0000036
41.5106	0.0000032	0.0000036
41.5614	1.655141	1.878338
41.6122	1.805086	2.048502
41.6630	1.805086	2.048502
41.7138	1.798944	2.041533
41.7646	3.979157	4.515749
41.8154	4.199084	4.765333
41.8662	5.81353	6.597488
41.9170	5.463011	6.199701
41.9678	6.47418	7.347227
42.0186	3.395955	3.853902
42.0694	2.994207	3.397978
42.1202	2.995376	3.399305
42.1710	2.995711	3.399685
42.2218	5.645432	6.406723
42.2726	6.539066	7.420863
42.3234	6.613416	7.505239
42.3742	2.415175	2.740862
42.4250	1.794241	2.036196
42.4758	2.831292	3.213093
42.5266	4.549069	5.162513
42.5774	5.320633	6.038124
42.6282	4.375971	4.966073
42.6790	4.199322	4.765603
42.7298	2.14228	2.431168
42.7806	1.791615	2.033216
42.8314	1.797311	2.03968
42.8822	2.812809	3.192119
42.9330	2.998705	3.403082
42.9838	4.532683	5.143918
43.0346	5.813538	6.597497
43.0854	7.508959	8.521546
43.1362	4.79745	5.444388
43.1870	3.703836	4.203301
43.2378	3.105264	3.524011
43.2886	2.998705	3.403082
43.3394	1.524564	1.730153
43.3902	1.195514	1.35673
43.4410	2.659674	3.018333
43.4918	4.451645	5.051952
43.5426	3.831941	4.348681
43.5934	3.596647	4.081657
43.6442	3.116622	3.536901
43.6950	5.880979	6.674032
43.7458	7.079952	8.034688
43.7966	6.25041	7.093282
43.8474	5.988317	6.795845
43.8982	6.94231	7.878486
43.9490	8.60574	9.766229
43.9998	8.064313	9.151791
44.0506	7.791657	8.842367
44.1014	7.787663	8.837833
44.1522	7.778381	8.827301
44.2030	6.399171	7.262103
44.2538	4.613087	5.235164
44.3046	2.363693	2.682439
44.3554	1.346259	1.527803
44.4062	1.206416	1.369101
44.4570	2.560939	2.906283
44.5078	2.991211	3.394577
44.5586	5.693626	6.461415
44.6094	6.143659	6.972135
44.6602	6.443145	7.312007
44.7110	3.921181	4.449955
44.7618	2.996492	3.400571
44.8126	4.313351	4.89501
44.8634	4.780613	5.425282
44.9142	3.90993	4.437187
44.9650	0.9732077	1.104445
45.0158	2.613256	2.965656
45.0666	6.203776	7.040359
45.1174	8.498916	9.645
45.1682	8.139454	9.237064
45.2190	6.505942	7.383273
45.2698	4.70785	5.342707
45.3206	3.76983	4.278194
45.3714	4.017281	4.559013
45.4222	6.732683	7.640589
45.4730	7.394302	8.391429
45.5238	6.799368	7.716267
45.5746	4.932114	5.597212
45.6254	4.608456	5.229908
45.6762	5.208685	5.91108
45.7270	4.573674	5.190437
45.7778	3.791897	4.303237
45.8286	3.187968	3.617867
45.8794	3.806635	4.319962
45.9302	3.381192	3.837148
45.9810	3.39693	3.855008
46.0318	2.794579	3.17143
46.0826	2.394776	2.717713
46.1334	1.992459	2.261144
46.1842	2.577205	2.924743
46.2350	4.170133	4.732478
46.2858	4.400974	4.994449
46.3366	5.757136	6.53349
46.3874	6.98416	7.925979
46.4382	11.08531	12.58017
46.4890	11.66922	13.24282
46.5398	10.43064	11.83721
46.5906	5.62282	6.381061
46.6414	3.376886	3.832262
