HOLE:	U1513E
EXPEDITION:	369
TOP:	115.9917
BOTTOM:	604.0780
DEPTH_WMSF	RLA1	RLA2	RLA3	RLA4	RLA5	RM_HRLT	RT_HRLT
m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m
119.6493	2.114859	2.038448	2.083321	2.171044	2.157238	0.3095393	2.11908
119.7001	2.121245	2.044103	2.090785	2.179982	2.169243	0.3066571	2.127844
119.7509	2.256634	2.147921	2.174174	2.262826	2.251453	0.303468	2.217891
119.8017	2.150828	2.068221	2.110738	2.178321	2.182922	0.3009083	2.147123
119.8525	2.375185	2.342173	2.445957	2.514563	2.546019	0.2996904	2.581245
119.9033	2.722451	2.78491	2.925864	3.075661	3.094346	0.300298	3.330283
119.9541	2.264147	2.380783	2.476775	2.607486	2.621374	0.3024302	2.871908
120.0049	1.780087	1.892083	1.955944	2.047107	2.08604	0.3050964	2.276487
120.0557	1.791214	1.871355	1.904029	2.014935	2.047709	0.3076214	2.179343
120.1065	1.761778	1.856095	1.882773	1.991292	2.004057	0.3075398	2.138838
120.1573	1.759407	1.861111	1.903307	2.010769	2.06661	0.3052769	2.229201
120.2081	2.000988	2.110438	2.14098	2.239818	2.327055	0.3021995	2.482118
120.2589	2.099046	2.221193	2.235893	2.332892	2.44396	0.2995453	2.600595
120.3097	2.043943	2.154083	2.177753	2.258608	2.390803	0.2973868	2.539084
120.3605	1.960339	2.043903	2.092181	2.167118	2.334206	0.2977532	2.468513
120.4113	1.869316	1.934471	2.006614	2.069654	2.250606	0.2995824	2.382661
120.4621	1.870501	1.923831	1.99676	2.059611	2.244458	0.3013623	2.378981
120.5129	1.847681	1.906168	1.972596	2.070147	2.230817	0.3022101	2.369905
120.5637	1.812473	1.883494	1.956338	2.042932	2.216093	0.3019657	2.353561
120.6145	1.869664	1.941473	2.006382	2.082966	2.268272	0.3013821	2.399324
120.6653	1.945216	2.014486	2.069269	2.148465	2.332608	0.3012297	2.468346
120.7161	1.968415	2.041625	2.094072	2.175869	2.363273	0.3018308	2.494343
120.7669	1.943526	2.014559	2.071901	2.153134	2.343491	0.3033038	2.472304
120.8177	1.881078	1.944611	2.012502	2.086367	2.279263	0.3052418	2.414155
120.8685	1.801637	1.865196	1.953257	2.013937	2.214434	0.3059566	2.361924
120.9193	1.839932	1.896881	2.008762	2.052505	2.264931	0.3044057	2.423466
120.9701	2.030905	2.105638	2.274662	2.303401	2.559372	0.3014174	2.774405
121.0209	2.304606	2.433519	2.676159	2.723626	3.047867	0.2987795	3.367673
121.0717	2.47759	2.633838	2.85488	2.958184	3.272811	0.2971584	3.61837
121.1225	2.262927	2.39979	2.545779	2.668171	2.91379	0.2965756	3.177875
121.1733	1.97868	2.080198	2.177961	2.281602	2.489279	0.2972833	2.664315
121.2241	1.882848	1.965684	2.023764	2.112512	2.299084	0.2988506	2.425332
121.2749	1.873028	1.952139	1.981451	2.062171	2.232499	0.2995978	2.344121
121.3257	1.844368	1.93108	1.946784	2.020525	2.206411	0.298544	2.308067
121.3765	1.72795	1.845908	1.870211	1.938505	2.148003	0.2965984	2.252708
121.4273	1.742439	1.850945	1.890404	1.944776	2.164789	0.2945835	2.248749
121.4781	1.942554	1.978485	2.008411	2.048192	2.259871	0.292528	2.28511
121.5289	1.898203	1.915411	1.937845	1.980527	2.18084	0.2907648	2.21311
121.5797	1.762969	1.80323	1.827894	1.872965	2.086131	0.289725	2.142324
121.6305	1.800525	1.84231	1.857901	1.902968	2.114855	0.2892917	2.16512
121.6813	1.822733	1.875051	1.88987	1.935969	2.147671	0.2892781	2.206243
121.7321	1.891282	1.934374	1.942237	1.990842	2.192452	0.2894341	2.23826
121.7829	1.874687	1.918426	1.92805	1.97906	2.179303	0.2897912	2.229216
121.8337	1.850051	1.886987	1.899664	1.945688	2.14505	0.2909527	2.187587
121.8845	1.842749	1.863662	1.877669	1.913762	2.106369	0.2928926	2.126979
121.9353	1.843682	1.870275	1.880202	1.905729	2.095958	0.2949134	2.11135
121.9861	1.860804	1.910818	1.915953	1.929567	2.12007	0.2966391	2.149403
122.0369	1.80963	1.882472	1.905827	1.917838	2.113012	0.2969267	2.185379
122.0877	1.751546	1.829253	1.873976	1.891408	2.096738	0.2954974	2.19679
122.1385	1.784611	1.874694	1.946238	1.956834	2.171345	0.2933548	2.298692
122.1893	1.930673	2.081523	2.229148	2.246836	2.500904	0.2912933	2.735225
122.2401	1.969063	2.214193	2.390785	2.499719	2.8145	0.2889135	3.136823
122.2909	2.152367	2.27388	2.327277	2.448803	2.683325	0.2867933	2.833421
122.3417	1.826269	1.874383	1.90746	1.996956	2.184714	0.2857389	2.249829
122.3925	1.749012	1.753316	1.784591	1.870891	2.02077	0.284896	2.071528
122.4433	1.561537	1.577911	1.630875	1.717162	1.900523	0.2836524	1.973178
122.4941	1.647902	1.648668	1.680871	1.771377	1.947883	0.2820037	2.007116
122.5449	1.644999	1.649343	1.675213	1.761295	1.944063	0.2797702	1.997234
122.5957	1.660715	1.65532	1.681463	1.768496	1.942917	0.2765351	1.986862
122.6465	1.674281	1.658817	1.68537	1.773244	1.9352	0.2737185	1.966821
122.6973	1.565328	1.568576	1.610024	1.715992	1.878726	0.2718067	1.929442
122.7481	1.710441	1.697914	1.731127	1.803226	1.97787	0.270708	2.011988
122.7989	1.667328	1.668271	1.703048	1.785025	1.962635	0.269818	2.018055
122.8497	1.687145	1.688203	1.722442	1.801183	1.978001	0.2696996	2.028384
122.9005	1.767569	1.753423	1.777956	1.856319	2.022399	0.2708234	2.047565
122.9513	1.785721	1.766134	1.788577	1.86562	2.029082	0.2727602	2.049776
123.0021	1.580958	1.593804	1.632215	1.716063	1.90129	0.2750465	1.954569
123.0529	1.647918	1.646584	1.669681	1.753939	1.936324	0.2775537	1.980765
123.1037	1.642961	1.649008	1.665622	1.751552	1.928233	0.279451	1.97169
123.1545	1.667106	1.68577	1.687793	1.764258	1.930746	0.2804498	1.963876
123.2053	1.74169	1.821713	1.826665	1.89835	2.089845	0.2818544	2.186201
123.2561	1.865443	1.999595	2.025143	2.112103	2.335791	0.2842002	2.469115
