HOLE:	U1513E
EXPEDITION:	369
TOP:	424.6313
BOTTOM:	580.7651
DEPTH_WMSF	HROM	HLEF	HBDC	HDEB
m	g/cm3	barns/e-	g/cm3	g/cm3
452.3681	1.898389	5.580564	0.02469196	1.898203
452.3935	1.897055	6.257323	0.02561705	1.899474
452.4189	1.895709	7.135949	0.02575741	1.900535
452.4443	1.895771	8.005899	0.02298596	1.901707
452.4697	1.902554	7.42402	0.02194717	1.903544
452.4951	1.909084	5.945908	0.02094271	1.905096
452.5205	1.913753	4.532652	0.02083566	1.906693
452.5459	1.910768	3.605173	0.01683695	1.90826
452.5713	1.907587	3.276636	0.01277606	1.909724
452.5967	1.906624	3.103388	0.01186919	1.910673
452.6221	1.907274	3.324371	0.01272798	1.910525
452.6475	1.913267	3.885874	0.0149414	1.909779
452.6729	1.915929	4.931365	0.01609435	1.909083
452.6983	1.912253	6.424541	0.01588727	1.909642
452.7237	1.905017	7.595274	0.0162984	1.911632
452.7491	1.903047	7.902922	0.01894426	1.913846
452.7745	1.910955	6.995579	0.02540796	1.915821
452.7999	1.921841	6.547612	0.0328488	1.918136
452.8253	1.928903	6.7268	0.03536056	1.920776
452.8507	1.929382	7.563983	0.03409352	1.922704
452.8761	1.927694	8.336709	0.03599602	1.922947
452.9015	1.922394	8.937598	0.03580832	1.920943
452.9269	1.91643	9.325681	0.03329536	1.916896
452.9523	1.913055	9.748973	0.03040715	1.911249
452.9777	1.908257	10.28296	0.02950338	1.904536
453.0031	1.900721	10.31554	0.03107099	1.89838
453.0285	1.889459	9.959958	0.03060272	1.893138
453.0539	1.881308	9.481957	0.02694308	1.887545
453.0793	1.87959	8.993905	0.02449859	1.883088
453.1047	1.879961	8.610451	0.02370518	1.881103
453.1301	1.873817	8.257944	0.02041541	1.881974
453.1555	1.878079	8.233704	0.02289338	1.884302
453.1809	1.886883	8.162684	0.02796215	1.887482
453.2063	1.895381	7.982289	0.03268033	1.891811
453.2317	1.896839	7.445369	0.03309735	1.897473
453.2571	1.902071	6.621939	0.03329557	1.900831
453.2825	1.910365	5.850344	0.03424939	1.901009
453.3079	1.912076	5.578434	0.03380882	1.899389
453.3333	1.901013	5.69216	0.02796061	1.898365
453.3587	1.887772	5.890098	0.02160592	1.897456
453.3841	1.884748	5.453517	0.01956207	1.896324
453.4095	1.89003	5.0886	0.01625297	1.895888
453.4349	1.89656	4.811683	0.01238453	1.897932
453.4603	1.903389	4.864568	0.01340904	1.902965
453.4857	1.909347	5.15399	0.01400212	1.90833
453.5111	1.914734	5.261376	0.01376393	1.912938
453.5365	1.922126	5.359621	0.01307705	1.915754
453.5619	1.922122	5.71418	0.01470502	1.914803
453.5873	1.921697	6.240199	0.017254	1.911906
453.6127	1.915969	6.877915	0.01680637	1.907939
453.6381	1.895868	6.491466	0.01254039	1.905804
453.6635	1.889559	6.512169	0.01257868	1.904567
453.6889	1.887431	6.558444	0.01352932	1.904055
453.7143	1.908988	5.959662	0.01934658	1.90363
453.7397	1.91386	5.643224	0.02215185	1.906966
453.7651	1.918118	5.352277	0.0247109	1.911978
453.7905	1.912834	5.257494	0.02093455	1.917653
453.8159	1.918205	6.619625	0.02037852	1.919131
453.8413	1.92365	8.697116	0.02002346	1.918432
453.8667	1.927468	13.57396	0.02121378	1.914672
453.8921	1.919014	15.66101	0.01644104	1.90941
453.9175	1.908654	18.92602	0.01133182	1.89983
453.9429	1.888402	20.42395	0.008802286	1.883758
453.9683	1.856235	15.50437	0.00288735	1.886174
453.9937	1.83574	11.8318	-0.0004824657	1.902516
454.0191	1.871119	9.112432	0.003393084	1.9315
454.0445	1.947263	8.02153	0.01360297	1.97215
454.0699	2.034225	7.592531	0.02692195	2.022197
454.0953	2.111167	7.495132	0.03972511	2.072304
454.1207	2.174664	7.318363	0.05568398	2.117177
454.1461	2.218286	7.953599	0.06666921	2.132282
454.1715	2.190292	8.919695	0.06326212	2.126864
454.1969	2.130795	10.39401	0.05527952	2.102331
454.2223	2.054132	10.73139	0.04760111	2.061146
454.2477	1.998144	10.89789	0.04441849	2.008005
454.2731	1.944428	10.92098	0.03867433	1.957904
454.2985	1.891514	11.50162	0.03114131	1.920244
454.3239	1.851156	11.89343	0.02736586	1.895842
454.3493	1.842234	11.65131	0.03074959	1.881152
454.3747	1.861342	11.06549	0.03712839	1.874296
454.4001	1.880749	10.86297	0.0454579	1.875098
454.4255	1.895228	11.20757	0.05522279	1.881404
454.4509	1.89716	11.0542	0.05799369	1.888015
454.4763	1.898169	10.83141	0.05894738	1.889941
454.5017	1.895644	10.74376	0.05520409	1.886335
454.5271	1.888516	11.40867	0.04955797	1.87936
454.5525	1.874817	11.90172	0.03919386	1.871559
454.5779	1.85535	12.4394	0.02679001	1.863264
454.6033	1.846357	13.24994	0.02198453	1.853573
454.6287	1.842004	13.60574	0.02014154	1.841841
454.6541	1.839918	13.52858	0.0174765	1.829679
454.6795	1.832181	12.36661	0.01403618	1.820996
454.7049	1.827197	11.97856	0.01408024	1.809811
454.7303	1.820229	11.7248	0.01306852	1.793091
454.7557	1.809222	11.81817	0.009440077	1.792187
454.7811	1.807102	11.77844	0.007586284	1.796855
454.8065	1.809194	11.75353	0.007347147	1.803907
454.8319	1.821536	11.86743	0.009574045	1.812268
454.8573	1.825525	12.29006	0.008280222	1.826312
454.8827	1.828431	12.70061	0.007681192	1.839603
454.9081	1.82534	13.03541	0.007445005	1.846402
454.9335	1.826668	13.27951	0.008395514	1.850336
454.9589	1.829891	13.59786	0.01026319	1.846595
454.9843	1.831357	14.45849	0.00914974	1.834328
455.0097	1.817849	16.59299	0.006182131	1.826605
455.0351	1.806997	19.53027	0.004481876	1.813432
455.0605	1.80637	22.78504	0.005455085	1.805988
455.0859	1.810228	23.1116	0.006239134	1.815251
455.1113	1.813711	18.79203	0.006906192	1.810263
455.1367	1.815602	15.17636	0.006878757	1.80312
455.1621	1.822652	13.7389	0.006822937	1.812364
455.1875	1.829625	14.44945	0.007195293	1.821348
455.2129	1.833842	15.08888	0.007469287	1.830448
455.2383	1.839445	14.80875	0.007367955	1.837043
455.2637	1.853989	13.81939	0.008496129	1.840269
455.2891	1.865213	12.61267	0.009617716	1.841911
455.3145	1.86378	9.50501	0.01009748	1.851073
455.3399	1.85079	7.74953	0.008044208	1.853347
455.3653	1.839764	6.586815	0.006414248	1.854183
455.3907	1.842265	6.901092	0.005994842	1.855927
455.4161	1.850484	7.232473	0.007031528	1.858914
455.4415	1.859288	7.533163	0.007825273	1.864735
455.4669	1.877384	7.166326	0.008716538	1.872483
455.4923	1.884805	6.610845	0.0101046	1.87946
455.5177	1.892008	6.1511	0.01207074	1.887928
455.5431	1.892067	6.131961	0.01117677	1.895434
455.5685	1.900177	6.067189	0.009668839	1.900319
455.5939	1.91008	5.996307	0.01028556	1.904144
455.6193	1.911797	5.848006	0.01221048	1.905678
455.6447	1.91143	5.767131	0.01119055	1.90707
455.6701	1.911615	5.879599	0.01106948	1.907225
455.6955	1.902976	5.902989	0.009053846	1.906925
455.7209	1.901672	5.749609	0.009636649	1.907329
455.7463	1.900959	5.619924	0.01067699	1.908882
455.7717	1.907817	5.496913	0.0101756	1.911181
455.7971	1.914491	5.892762	0.009368384	1.915373
455.8225	1.92218	5.75824	0.009302335	1.920135
455.8479	1.927999	5.624915	0.009131703	1.92531
455.8733	1.932515	5.504255	0.01042625	1.928753
455.8987	1.934992	5.782513	0.01148341	1.932205
455.9241	1.937348	6.071352	0.01250158	1.935412
455.9495	1.932107	6.114092	0.01045029	1.939066
455.9749	1.938249	6.432646	0.01188416	1.940148
456.0003	1.944744	6.780404	0.01347128	1.939043
456.0257	1.953321	6.86362	0.01782392	1.937145
456.0511	1.940425	6.233312	0.01376757	1.935908
456.0765	1.927415	5.658646	0.01017246	1.93367
456.1019	1.924063	5.523554	0.0104873	1.930632
456.1273	1.923489	5.399642	0.0107619	1.927199
456.1527	1.922435	5.229552	0.01042027	1.926564
456.1781	1.923195	4.954083	0.01066494	1.927762
456.2035	1.928808	4.507998	0.009866127	1.929894
456.2289	1.936011	4.366834	0.01038727	1.932708
456.2543	1.936158	4.254704	0.009715236	1.93667
456.2797	1.938982	4.623548	0.009346695	1.941452
456.3051	1.943377	4.719179	0.008647697	1.946789
456.3305	1.949909	4.781724	0.008241825	1.952716
456.3559	1.956742	4.571711	0.008012909	1.959649
456.3813	1.966462	4.518929	0.007792719	1.966575
456.4067	1.976893	4.490876	0.007710171	1.972391
456.4321	1.98485	4.643744	0.007403748	1.974948
456.4575	1.987792	4.731694	0.006238955	1.981218
456.4829	1.990091	4.804277	0.005014334	1.987443
456.5083	1.990534	4.891815	0.003763642	1.993597
456.5337	1.997578	4.911126	0.004403328	2.001587
456.5591	2.005698	4.918632	0.005040986	2.011851
456.5845	2.017517	4.704282	0.006239533	2.01753
456.6099	2.01724	4.530869	0.005757011	2.023348
456.6353	2.014499	4.377298	0.004996899	2.026733
456.6607	2.011547	4.774542	0.0043893	2.028825
456.6861	2.018684	5.067918	0.004873923	2.030482
456.7115	2.028567	5.516343	0.005878937	2.029048
456.7369	2.032467	5.524541	0.006387773	2.021837
456.7623	2.031537	5.892367	0.006543203	2.018272
456.7877	2.030177	5.785631	0.007073489	2.015804
456.8131	2.016188	5.534608	0.005933817	2.012189
456.8385	2.005581	5.257743	0.004458825	2.005643
456.8639	1.994624	5.364156	0.002533199	1.998713
456.8893	1.999672	5.592708	0.003870557	1.998385
456.9147	1.996272	5.398616	0.002437539	2.003024
456.9401	1.999355	5.102297	0.003548304	2.003411
456.9655	2.005966	4.823914	0.005894612	2.002465
456.9909	2.008806	4.874956	0.006276596	2.004016
457.0163	2.003246	5.108337	0.005492524	2.006765
457.0417	1.995267	5.37224	0.004555794	2.009816
457.0671	1.999401	5.347313	0.00546622	2.008714
457.0925	2.008264	5.24332	0.006407223	2.004642
457.1179	2.017262	5.383862	0.006927857	2.003741
457.1433	2.020462	5.88607	0.006815753	2.006414
457.1687	2.014939	6.088456	0.006684625	2.010368
457.1941	2.006157	5.95684	0.006059929	2.017862
457.2195	1.998363	5.742295	0.004602272	2.023495
457.2449	1.997672	5.879552	0.004097801	2.01179
457.2703	1.997291	5.774499	0.003410063	1.995981
457.2957	1.991502	5.491498	0.001246463	1.997948
457.3211	1.990358	5.212722	-0.0005400248	2.008248
457.3465	2.01292	5.108049	0.002030141	2.016752
457.3719	2.046308	5.090024	0.005566896	2.024355
457.3973	2.075431	5.266868	0.008172234	2.035635
457.4227	2.092546	5.856177	0.01008184	2.066359
457.4481	2.104651	6.94347	0.01201458	2.108352
457.4735	2.122384	7.622659	0.01251879	2.145773
457.4989	2.155606	7.325466	0.01147188	2.182421
457.5243	2.198629	6.786225	0.01050197	2.225192
457.5497	2.267522	5.929453	0.01761949	2.27181
457.5751	2.332855	5.606909	0.02582009	2.31358
457.6005	2.394815	5.737559	0.03648922	2.345052
457.6259	2.430876	5.837655	0.04376955	2.382838
457.6513	2.415602	5.58985	0.04179082	2.413114
457.6767	2.377997	5.190586	0.03340813	2.402023
457.7021	2.325604	5.075132	0.02212049	2.356379
457.7275	2.243851	5.165667	0.005714038	2.296438
457.7529	2.156574	5.284922	-0.01058006	2.2336
457.7783	2.074505	5.450133	-0.02668956	2.172437
457.8037	2.012007	5.667512	-0.03743808	2.089052
457.8291	1.97244	5.696954	-0.03777808	1.999973
457.8545	1.94754	5.470729	-0.03224467	1.949248
457.8799	1.946551	5.054967	-0.02133057	1.930489
457.9053	1.955994	4.915732	-0.0105347	1.921932
457.9307	1.961898	5.077778	-0.001990141	1.919672
457.9561	1.958449	5.511438	0.003473376	1.922665
457.9815	1.953031	5.847406	0.005349562	1.935679
458.0069	1.956881	5.880526	0.007327736	1.950908
458.0323	1.968531	6.063759	0.009149423	1.955573
458.0577	1.969778	6.367163	0.008683317	1.954286
458.0831	1.958049	6.654759	0.007170451	1.9536
458.1085	1.943471	6.656576	0.005903028	1.953013
458.1339	1.938756	6.715129	0.005671854	1.950131
458.1593	1.947713	7.165223	0.006634379	1.945522
458.1847	1.952622	7.139405	0.007046969	1.94172
458.2101	1.947974	6.607037	0.006818956	1.940427
458.2355	1.937816	6.150728	0.006553285	1.939659
458.2609	1.932309	5.851161	0.006328683	1.938275
458.2863	1.929994	5.705335	0.00534175	1.937199
458.3117	1.925476	5.524402	0.003746008	1.936142
458.3371	1.928636	5.464302	0.003899155	1.937152
458.3625	1.937354	5.661983	0.005261136	1.939611
458.3879	1.94158	5.949185	0.005954089	1.943173
458.4133	1.945028	6.320905	0.006930234	1.947457
458.4387	1.948981	6.577701	0.0075746	1.949983
458.4641	1.955932	6.509552	0.008165329	1.950135
458.4895	1.959107	6.238876	0.008418486	1.949477
458.5149	1.954848	6.111047	0.008066871	1.947431
458.5403	1.946793	6.428083	0.007603053	1.945174
458.5657	1.936109	7.167724	0.006777352	1.942228
458.5911	1.930562	7.878932	0.006754912	1.9388
458.6165	1.932864	8.299041	0.007343559	1.934408
458.6419	1.93503	8.512604	0.006888567	1.927465
458.6673	1.935159	8.672341	0.006606681	1.921414
458.6927	1.930547	8.381126	0.005945509	1.924366
458.7181	1.924304	7.568353	0.004831545	1.939112
458.7435	1.925431	7.054328	0.004266073	1.967259
458.7689	1.960058	7.251897	0.006370321	2.011531
458.7943	2.034789	7.902799	0.009949597	2.071835
458.8197	2.131184	8.782149	0.01788314	2.150049
458.8451	2.245069	8.708598	0.03261111	2.237976
458.8705	2.346026	8.956764	0.04731812	2.31742
458.8959	2.450144	8.359531	0.06229852	2.376693
458.9213	2.511103	7.732979	0.06739056	2.425227
458.9467	2.506182	7.068411	0.05920231	2.476647
458.9721	2.452581	7.038835	0.04224815	2.505188
458.9975	2.376923	7.388707	0.02183911	2.499134
459.0229	2.303702	8.114877	0.008442663	2.448875
459.0483	2.25279	7.671039	0.000734132	2.391283
459.0737	2.207208	7.213935	-0.008996245	2.333199
459.0991	2.177953	7.128417	-0.01276177	2.260572
459.1245	2.154377	8.360168	-0.01043114	2.181914
459.1499	2.133905	9.338831	-0.006653705	2.128023
459.1753	2.127048	8.913468	0.001817833	2.094488
459.2007	2.146307	7.934141	0.01414114	2.097232
459.2261	2.166268	7.354186	0.02696036	2.10876
459.2515	2.18207	7.681901	0.03838737	2.127657
459.2769	2.183348	7.961903	0.04623246	2.160928
459.3023	2.181344	7.663669	0.05008229	2.18049
459.3277	2.180982	7.227449	0.05158773	2.183303
459.3531	2.183319	7.010955	0.05006323	2.18242
459.3785	2.186322	7.624726	0.04999299	2.181981
459.4039	2.185894	8.143391	0.05158238	2.183696
459.4293	2.175722	8.04327	0.04934851	2.18746
459.4547	2.180125	7.564524	0.04897236	2.188238
459.4801	2.192968	7.254549	0.05131464	2.186331
459.5055	2.207897	7.563902	0.05671209	2.18423
459.5309	2.189094	7.946313	0.05368523	2.185709
459.5563	2.172976	8.138943	0.05169697	2.188365
459.5817	2.171228	7.437871	0.05425951	2.189439
459.6071	2.185817	7.233355	0.05821597	2.189166
459.6325	2.198511	7.132895	0.0617769	2.192523
459.6579	2.199965	7.521585	0.06303386	2.198747
459.6833	2.206244	7.752594	0.06666035	2.205148
459.7087	2.212538	7.953202	0.07012153	2.209102
459.7341	2.217137	7.806163	0.07142144	2.208911
459.7595	2.216254	6.856305	0.068183	2.2068
459.7849	2.21354	6.104907	0.06464038	2.202005
459.8103	2.19738	5.770457	0.05829737	2.195571
459.8357	2.185162	5.96006	0.05365542	2.188331
459.8611	2.172387	5.697986	0.04780437	2.180467
459.8865	2.167331	5.440049	0.04467747	2.167666
459.9119	2.166049	5.309265	0.04269169	2.147774
459.9373	2.16115	5.583978	0.03921079	2.121299
459.9627	2.125935	5.851009	0.0270511	2.089708
459.9881	2.057124	5.919524	0.01215918	2.063468
460.0135	2.002851	6.970072	0.007148779	2.036195
460.0389	1.97604	8.183372	0.003838773	2.009949
460.0643	1.973773	8.273012	0.004573288	1.987546
460.0897	1.973578	6.93858	0.008235225	1.973953
460.1151	1.976804	5.930705	0.01551965	1.967059
460.1405	1.971171	6.052964	0.01759086	1.969221
460.1659	1.962304	5.639897	0.01818286	1.969612
460.1913	1.953963	5.306631	0.0187499	1.973572
460.2167	1.964149	5.294796	0.02006251	1.976779
460.2421	1.983292	5.749753	0.02618911	1.979193
460.2675	2.002809	6.253333	0.03346728	1.980958
460.2929	2.00003	6.07688	0.03653415	1.980951
460.3183	1.988215	6.368741	0.03707976	1.978635
460.3437	1.975334	6.684824	0.03615916	1.971926
460.3691	1.953646	7.717263	0.03400208	1.962786
460.3945	1.948191	8.414488	0.02981621	1.953931
460.4199	1.935357	9.05619	0.01839624	1.939828
460.4453	1.938241	9.213304	0.009690399	1.92245
460.4707	1.937562	9.296588	0.006655317	1.919154
460.4961	1.937821	9.558758	0.004741688	1.916563
460.5215	1.936622	10.06546	0.00377314	1.935825
460.5469	1.930622	9.745375	0.003228486	1.951142
460.5723	1.92975	9.354751	0.003126908	1.967432
460.5977	1.930307	8.796746	0.003236499	1.981391
460.6231	1.936342	9.148989	0.0046594	1.993822
460.6485	1.936295	9.918234	0.004682261	1.990102
460.6739	1.935809	10.7944	0.004257041	1.985947
460.6993	1.941916	10.63157	0.004480295	1.961243
460.7247	1.94047	10.77526	0.004581047	1.944642
460.7501	1.938089	10.96008	0.004658251	1.927931
460.7755	1.933769	10.82312	0.005943714	1.919303
460.8009	1.93349	9.888721	0.007823966	1.918594
460.8263	1.933314	9.030301	0.00941248	1.924066
460.8517	1.933416	9.342883	0.01063732	1.930354
460.8771	1.937534	9.305385	0.01046286	1.93822
460.9025	1.941769	9.21367	0.00980668	1.941249
460.9279	1.94489	9.028987	0.009232127	1.942321
460.9533	1.947625	8.923321	0.009568728	1.943213
460.9787	1.950268	8.831225	0.01008429	1.94356
461.0041	1.9409	8.665948	0.009796299	1.944491
461.0295	1.939699	8.749093	0.009490913	1.944643
461.0549	1.93989	8.870716	0.008988893	1.943813
461.0803	1.947993	8.325687	0.009644746	1.942129
461.1057	1.945987	8.807494	0.009556626	1.944186
461.1311	1.941818	8.814162	0.009296035	1.947488
461.1565	1.941607	9.128828	0.008104174	1.947538
461.1819	1.938883	8.664998	0.006755305	1.948358
461.2073	1.935937	8.324916	0.00585966	1.950038
461.2327	1.937124	8.066209	0.006500791	1.954088
461.2581	1.931576	7.604124	0.006121049	1.956626
461.2835	1.934066	8.130296	0.00645375	1.954892
461.3089	1.932932	8.887271	0.005706495	1.949369
461.3343	1.936326	12.25351	0.00656036	1.943671
461.3597	1.930099	16.60032	0.007431943	1.931395
461.3851	1.92118	23.75332	0.008311525	1.913527
461.4105	1.901655	30.01616	0.009788126	1.890862
461.4359	1.867437	31.17373	0.0108115	1.861548
461.4613	1.832437	30.71387	0.01278582	1.82785
461.4867	1.75938	22.01659	0.002113137	1.800535
461.5121	1.727159	15.36209	-0.004340067	1.805911
461.5375	1.711198	12.08798	-0.008265221	1.85152
461.5629	1.811482	11.18302	0.0108624	1.922966
461.5883	1.963149	10.34429	0.03456284	1.995065
461.6137	2.183193	9.609105	0.07797795	2.067801
461.6391	2.333714	10.40819	0.1194535	2.129973
461.6645	2.322161	12.94893	0.1243794	2.168822
461.6899	2.263356	18.51167	0.115552	2.221428
461.7153	2.146536	22.58895	0.08879413	2.190344
461.7407	2.010471	26.03523	0.05813939	2.108471
461.7661	1.886839	27.83881	0.02656972	2.025895
461.7915	1.792387	28.84636	-0.004725829	1.94759
461.8169	1.751133	28.82674	-0.02007213	1.876105
461.8423	1.742172	29.15077	-0.02014664	1.832496
461.8677	1.750983	29.86644	-0.01492136	1.764693
461.8931	1.770628	32.25977	-0.006075544	1.742764
461.9185	1.803242	32.86302	0.01892541	1.754422
461.9439	1.828733	32.15088	0.03889294	1.764762
461.9693	1.832284	30.62922	0.04037587	1.786564
461.9947	1.822339	27.78048	0.03081341	1.815135
462.0201	1.807077	24.75732	0.01631092	1.829501
462.0455	1.795491	23.78999	0.003556135	1.825756
462.0709	1.792363	23.47154	-0.002770084	1.819466
462.0963	1.792583	22.93379	-0.006288582	1.814883
462.1217	1.792203	23.49121	-0.008997194	1.81454
462.1471	1.79584	25.71515	-0.009987623	1.812115
462.1725	1.802664	29.00585	-0.00985218	1.810496
462.1979	1.80897	30.35425	-0.009255903	1.810658
462.2233	1.80696	30.22847	-0.009509162	1.811819
462.2487	1.799034	32.01826	-0.01099276	1.811174
462.2741	1.790738	33.5253	-0.01239679	1.8063
462.2995	1.785449	29.07917	-0.01348016	1.805693
462.3249	1.782557	21.57024	-0.0143646	1.808235
462.3503	1.788483	16.03649	-0.01270955	1.809434
462.3757	1.80693	13.51765	-0.008653521	1.820345
462.4011	1.827945	12.14726	-0.003870585	1.840648
462.4265	1.841969	10.71994	0.0006042778	1.849635
462.4519	1.854708	9.682866	0.003470322	1.857178
462.4773	1.871951	9.157122	0.004919099	1.859929
462.5027	1.890739	8.918776	0.005960071	1.850066
462.5281	1.896614	8.109296	0.005165914	1.855136
462.5535	1.893793	7.148621	0.003996612	1.871281
462.5789	1.893358	6.566909	0.003970202	1.882933
462.6043	1.895835	6.539538	0.004228709	1.900172
462.6297	1.894589	6.907713	0.004008356	1.914034
462.6551	1.886904	7.178255	0.003135473	1.924006
462.6805	1.885885	7.177352	0.002721569	1.936995
462.7059	1.894674	6.590748	0.003522897	1.935513
462.7313	1.906324	5.77468	0.004786162	1.920791
462.7567	1.90848	5.461709	0.00427088	1.905284
462.7821	1.903596	5.766008	0.003673739	1.895291
462.8075	1.902357	6.322903	0.004851062	1.894524
462.8329	1.90325	6.705601	0.006092045	1.896878
462.8583	1.907222	6.699835	0.00747514	1.899891
462.8837	1.911722	6.482767	0.008978257	1.904499
462.9091	1.912824	6.117412	0.009603992	1.907343
462.9345	1.908401	5.836352	0.00878255	1.908245
462.9599	1.904577	5.759401	0.007921121	1.908602
462.9853	1.905383	5.832702	0.008290909	1.908518
463.0107	1.907653	5.93578	0.00886879	1.908707
463.0361	1.909604	6.067508	0.009276527	1.9097
463.0615	1.911005	6.18927	0.009455272	1.910655
463.0869	1.914052	6.31496	0.009831528	1.911176
463.1123	1.91566	6.340598	0.01015152	1.911647
463.1377	1.911413	6.220073	0.009916554	1.912402
463.1631	1.908979	6.118614	0.009310544	1.912998
463.1885	1.910844	5.989967	0.008547721	1.912281
463.2139	1.914819	5.780116	0.008364988	1.910305
463.2393	1.91528	5.757724	0.008351572	1.908143
463.2647	1.909068	6.090691	0.008605356	1.906834
463.2901	1.901868	6.528391	0.008637577	1.906887
463.3155	1.896348	6.816841	0.008176058	1.907622
463.3409	1.899523	6.539012	0.008225607	1.908218
463.3663	1.910866	6.010103	0.008362241	1.908443
463.3917	1.919833	5.50008	0.008394186	1.908613
463.4171	1.919792	5.253636	0.008396271	1.909307
463.4425	1.911041	5.416615	0.008497276	1.910063
463.4679	1.903283	5.511876	0.009051721	1.909962
463.4933	1.901246	5.592881	0.00943737	1.908882
463.5187	1.904485	5.708285	0.009135871	1.907665
463.5441	1.909867	5.996745	0.009596384	1.908296
463.5695	1.912211	6.318295	0.008930794	1.91062
463.5949	1.911256	6.655633	0.008055477	1.91445
463.6203	1.915573	7.185813	0.009491285	1.92085
463.6457	1.91966	8.12974	0.01073976	1.931869
463.6711	1.92784	9.084071	0.01111638	1.956743
463.6965	1.948666	9.621581	0.01017039	2.00606
463.7219	1.986266	9.882389	0.008385587	2.079113
463.7473	2.085881	9.82312	0.01166327	2.153042
463.7727	2.25018	9.566946	0.04062878	2.202558
463.7981	2.430537	9.452004	0.0814963	2.246469
463.8235	2.445509	9.659278	0.08444162	2.315187
463.8489	2.27818	9.578013	0.04120126	2.350367
463.8743	2.143874	9.068646	0.01477194	2.314531
463.8997	2.029173	7.651275	-0.002185007	2.254786
463.9251	1.998948	7.106136	-0.01201118	2.177037
463.9505	1.995179	6.998086	-0.01910753	2.183554
463.9759	2.088821	8.021711	-0.01189413	2.198886
464.0013	2.203628	8.478867	0.003328436	2.17723
464.0267	2.324867	8.870913	0.02675437	2.170501
464.0521	2.349766	8.381902	0.0359515	2.210504
464.0775	2.323639	7.940955	0.03616018	2.244154
464.1029	2.300539	7.928015	0.03965469	2.292402
464.1283	2.273845	7.947958	0.04353795	2.276983
464.1537	2.252543	8.111996	0.04354142	2.259058
464.1791	2.222712	8.23359	0.03539519	2.247071
464.2045	2.214133	8.444512	0.03254584	2.240425
464.2299	2.224887	9.014978	0.03550734	2.239661
464.2553	2.239676	8.773826	0.04964085	2.245194
464.2807	2.253938	8.619245	0.06398758	2.257551
464.3061	2.268348	8.937799	0.08172483	2.268676
464.3315	2.291858	9.316041	0.09852643	2.27861
464.3569	2.311176	9.509057	0.114243	2.287081
464.3823	2.291239	8.316046	0.1112524	2.29472
464.4077	2.294645	7.731075	0.112955	2.296715
464.4331	2.298906	7.40177	0.114691	2.292497
464.4585	2.308067	8.633098	0.1160938	2.285109
464.4839	2.282154	8.727091	0.1068992	2.282811
464.5093	2.26123	10.26816	0.1006386	2.280977
464.5347	2.259476	10.75392	0.09967984	2.276376
464.5601	2.275081	11.34101	0.1055834	2.270815
464.5855	2.281803	10.3004	0.10364	2.268028
464.6109	2.266427	9.42294	0.09250039	2.269352
464.6363	2.269496	10.08197	0.09451111	2.272097
464.6617	2.263002	10.07929	0.09433173	2.273914
464.6871	2.270417	10.0371	0.09818297	2.275789
464.7125	2.278228	9.307691	0.1014987	2.276422
464.7379	2.287523	8.190888	0.1054542	2.27497
464.7633	2.295803	7.433824	0.1091004	2.272907
464.7887	2.270995	7.363704	0.1026298	2.267582
464.8141	2.259749	7.318681	0.1002999	2.253632
464.8395	2.248361	7.298356	0.09796242	2.2306
464.8649	2.23398	7.897403	0.09461289	2.197606
464.8903	2.179379	8.376453	0.08060674	2.15803
464.9157	2.128821	8.924712	0.06857995	2.109495
464.9411	2.064436	9.74283	0.0611672	2.057651
464.9665	1.990096	11.86815	0.04948993	2.008692
464.9919	1.924213	15.03554	0.03916561	1.968282
465.0173	1.882933	13.70297	0.02755903	1.935697
465.0427	1.888752	12.21567	0.0282562	1.912501
465.0681	1.896826	10.32142	0.03067163	1.89904
465.0935	1.901706	9.723976	0.03307684	1.896282
465.1189	1.899691	8.802263	0.02986833	1.90082
465.1443	1.896381	8.8972	0.02593989	1.904282
465.1697	1.906762	9.034677	0.02863207	1.905958
465.1951	1.91573	8.952535	0.0328609	1.904646
465.2205	1.912949	9.016277	0.02823218	1.905771
465.2459	1.908561	9.087373	0.02328542	1.903926
465.2713	1.892706	9.720937	0.01550088	1.89827
465.2967	1.880418	9.936765	0.01096	1.899211
465.3221	1.868777	10.12619	0.006948804	1.901092
465.3475	1.854785	9.952298	0.007508743	1.890137
465.3729	1.83645	9.626823	0.006833323	1.881977
465.3983	1.818405	9.3019	0.006231147	1.873758
465.4237	1.821763	9.148322	0.01324532	1.868528
465.4491	1.835125	9.219863	0.02277082	1.865595
465.4745	1.84917	9.320745	0.03223363	1.855979
465.4999	1.847738	9.351091	0.03493642	1.848902
465.5253	1.846796	9.17161	0.0372541	1.855974
465.5507	1.852011	9.46162	0.04532835	1.864025
465.5761	1.875147	10.00384	0.06074683	1.870135
465.6015	1.885702	10.29932	0.06768843	1.87654
465.6269	1.891485	9.23471	0.07087044	1.88275
465.6523	1.892073	8.189968	0.07344625	1.887768
465.6777	1.892642	7.527851	0.07358182	1.888325
465.7031	1.890309	9.041093	0.07460242	1.888115
465.7285	1.887702	11.41253	0.07592858	1.888246
465.7539	1.878828	16.33905	0.07343289	1.887756
465.7793	1.883934	20.99247	0.07870222	1.882341
465.8047	1.89206	27.8821	0.0857143	1.871984
465.8301	1.888768	31.65042	0.09122135	1.858787
465.8555	1.855447	23.53141	0.08599909	1.847959
465.8809	1.817618	16.59621	0.07910237	1.838639
