HOLE:	U1513E
EXPEDITION:	369
TOP:	424.3265
BOTTOM:	607.0541
DEPTH_WMSF	RLA1	RLA2	RLA3	RLA4	RLA5	RM_HRLT	RT_HRLT
m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m
428.0349	1.520199	1.595222	1.630605	1.670088	1.836388	0.08093924	1.943049
428.0857	1.57496	1.634854	1.664285	1.694787	1.85121	0.0810516	1.949426
428.1365	1.547361	1.609439	1.638249	1.670332	1.829547	0.08115408	1.931302
428.1873	1.555665	1.609949	1.640548	1.680856	1.837535	0.08127575	1.940026
428.2381	1.520941	1.577266	1.618707	1.655004	1.810251	0.08154936	1.92631
428.2889	1.520898	1.580689	1.619138	1.650672	1.805962	0.08192708	1.913885
428.3397	1.46471	1.535486	1.571775	1.603206	1.762904	0.08207987	1.869996
428.3905	1.449804	1.515427	1.550943	1.582269	1.744488	0.08196986	1.851185
428.4413	1.465615	1.53068	1.562341	1.590541	1.744478	0.08171226	1.851187
428.4921	1.502143	1.564676	1.593176	1.621176	1.768824	0.08133384	1.866045
428.5429	1.501765	1.551116	1.585748	1.614808	1.764783	0.08108333	1.855824
428.5937	1.489624	1.53695	1.573556	1.605595	1.757491	0.08092818	1.845253
428.6445	1.46236	1.523523	1.563436	1.594253	1.749161	0.08095244	1.847
428.6953	1.491582	1.533105	1.569562	1.608889	1.757061	0.0810272	1.848148
428.7461	1.504917	1.567495	1.600938	1.632068	1.784886	0.08106769	1.896556
428.7969	1.48534	1.558025	1.590746	1.622216	1.774363	0.0810414	1.905619
428.8477	1.470538	1.541299	1.573637	1.608575	1.764332	0.08105341	1.897211
428.8985	1.469218	1.534518	1.564032	1.599264	1.756182	0.08114584	1.872887
428.9493	1.485677	1.5532	1.577783	1.613847	1.764427	0.0812754	1.873344
429.0001	1.474481	1.542005	1.570363	1.60209	1.756078	0.08130936	1.869787
429.0509	1.456938	1.526857	1.560722	1.59137	1.7478	0.08126074	1.866286
429.1017	1.467891	1.533841	1.576796	1.605248	1.760534	0.08126531	1.880436
429.1525	1.482006	1.543909	1.583275	1.611785	1.763083	0.08123567	1.877558
429.2033	1.473316	1.531556	1.567256	1.59775	1.74669	0.0810703	1.851795
429.2541	1.448359	1.50944	1.546705	1.583976	1.730748	0.08083837	1.833349
429.3049	1.462836	1.515035	1.551692	1.583472	1.73128	0.0805978	1.818592
429.3557	1.498699	1.543011	1.575931	1.598919	1.747383	0.08034617	1.824217
429.4065	1.520507	1.572173	1.59721	1.625384	1.762356	0.08015743	1.840896
429.4573	1.513795	1.570456	1.596626	1.627468	1.76703	0.0802406	1.856102
429.5081	1.490213	1.546255	1.577681	1.608162	1.756419	0.08056018	1.853685
429.5589	1.454629	1.516522	1.550119	1.581629	1.731812	0.08084488	1.840384
429.6097	1.430908	1.507169	1.533601	1.573556	1.722129	0.08104713	1.82972
429.6605	1.463294	1.514402	1.549003	1.591313	1.734422	0.08115388	1.827974
429.7113	1.481573	1.539599	1.57367	1.603207	1.752756	0.0810634	1.854297
429.7621	1.475096	1.541881	1.57189	1.597591	1.750265	0.08098678	1.854103
429.8129	1.491988	1.544723	1.57389	1.602495	1.752812	0.08114278	1.842982
429.8637	1.449427	1.509242	1.555131	1.582556	1.731	0.08135782	1.835517
429.9145	1.443137	1.497342	1.537951	1.567881	1.718158	0.08156333	1.819536
429.9653	1.459191	1.520583	1.556555	1.587964	1.730388	0.08173669	1.839323
430.0161	1.459448	1.529749	1.566946	1.596835	1.738564	0.08179929	1.854389
430.0669	1.494753	1.544331	1.572047	1.605318	1.748543	0.08185989	1.833523
430.1177	1.462951	1.528001	1.557212	1.590912	1.735441	0.08202972	1.843874
430.1685	1.440734	1.507802	1.541442	1.576523	1.729127	0.08211507	1.833947
430.2193	1.445131	1.513825	1.547995	1.584905	1.736494	0.08203243	1.846427
430.2701	1.469306	1.546258	1.575304	1.60264	1.754779	0.08183293	1.873111
430.3209	1.477638	1.545599	1.574818	1.606333	1.758285	0.08156869	1.867191
430.3717	1.502351	1.55772	1.593852	1.61951	1.766994	0.08133029	1.86323
430.4225	1.489882	1.546447	1.584946	1.609771	1.759856	0.08134402	1.860397
430.4733	1.486323	1.557691	1.581819	1.613459	1.759655	0.08154932	1.866302
430.5241	1.472191	1.538779	1.569687	1.59981	1.743539	0.08172698	1.852368
430.5749	1.449417	1.522993	1.559012	1.587235	1.734128	0.08178436	1.86278
430.6257	1.427975	1.498617	1.532338	1.561824	1.707805	0.08177159	1.820245
430.6765	1.468541	1.497974	1.530934	1.565853	1.713547	0.08170313	1.78337
430.7273	1.467446	1.506559	1.543839	1.579968	1.721994	0.08151631	1.805441
430.7781	1.541824	1.565439	1.603597	1.622491	1.772106	0.08140189	1.829438
430.8289	1.462729	1.508955	1.541409	1.573451	1.717176	0.08149371	1.803724
430.8797	1.444007	1.494173	1.515625	1.552734	1.697606	0.08166797	1.782884
430.9305	1.384722	1.444813	1.492081	1.515196	1.672426	0.08184149	1.768279
430.9813	1.433848	1.496531	1.527616	1.548931	1.693901	0.08200283	1.789251
431.0321	1.450778	1.505733	1.532897	1.558583	1.702672	0.08205082	1.788713
431.0829	1.428391	1.484348	1.513785	1.54485	1.689556	0.0819499	1.783484
431.1337	1.436362	1.495713	1.522861	1.549043	1.69815	0.08183228	1.790048
431.1845	1.446862	1.500197	1.53548	1.556226	1.704351	0.0817287	1.793831
431.2353	1.449631	1.503669	1.533776	1.557035	1.701857	0.08164132	1.787911
431.2861	1.436686	1.488297	1.503603	1.536496	1.690124	0.08156864	1.765495
431.3369	1.453222	1.512558	1.542237	1.568491	1.714541	0.08160022	1.808395
431.3877	1.456711	1.51256	1.538024	1.569615	1.71166	0.081576	1.800959
431.4385	1.44133	1.504035	1.534554	1.564653	1.709832	0.08143844	1.812535
431.4893	1.445485	1.49895	1.530617	1.557537	1.703399	0.08148063	1.791267
431.5401	1.479115	1.518436	1.546734	1.566492	1.707813	0.08191156	1.771295
431.5909	1.449301	1.492944	1.524931	1.542571	1.688607	0.08229879	1.762088
431.6417	1.391248	1.44409	1.476423	1.498232	1.647663	0.08254612	1.73591
431.6925	1.397541	1.449507	1.479623	1.50439	1.647212	0.08273865	1.732075
431.7433	1.407149	1.44982	1.479067	1.50913	1.647343	0.08277576	1.722443
431.7941	1.444474	1.492956	1.514043	1.541337	1.68205	0.0825524	1.75396
431.8449	1.425678	1.477202	1.501644	1.530124	1.671273	0.08237082	1.752025
431.8957	1.410082	1.460122	1.486298	1.51814	1.656618	0.08227286	1.740129
431.9465	1.392699	1.443854	1.475213	1.499491	1.640175	0.08229107	1.725197
431.9973	1.393771	1.444068	1.474451	1.494244	1.636037	0.08235459	1.715044
432.0481	1.413386	1.45901	1.485559	1.506956	1.642391	0.08243409	1.711719
432.0989	1.407742	1.455467	1.474096	1.494933	1.633862	0.08239902	1.697803
432.1497	1.374802	1.434877	1.451993	1.47152	1.612264	0.08229071	1.688537
432.2005	1.366547	1.424405	1.44831	1.465522	1.601815	0.08215015	1.680328
432.2513	1.373262	1.423697	1.445201	1.465698	1.601887	0.08192053	1.671631
432.3021	1.375698	1.424332	1.444627	1.467264	1.601646	0.08159517	1.669275
432.3529	1.381071	1.424158	1.446087	1.471914	1.602866	0.08128061	1.667453
432.4037	1.393852	1.430443	1.453071	1.478399	1.608735	0.08117631	1.666174
432.4545	1.394513	1.437928	1.459582	1.481827	1.611745	0.0815473	1.674007
432.5053	1.385482	1.434453	1.451935	1.47812	1.60945	0.0825657	1.676552
432.5561	1.39883	1.448951	1.464993	1.489598	1.615984	0.08428534	1.679977
432.6069	1.416412	1.457047	1.475537	1.49869	1.624133	0.08670025	1.678374
432.6577	1.418892	1.45642	1.472929	1.497621	1.625478	0.08984827	1.675639
432.7085	1.410149	1.462546	1.475528	1.499551	1.624532	0.0938599	1.686124
432.7593	1.433401	1.477701	1.490996	1.516402	1.642713	0.09888383	1.695986
432.8101	1.454517	1.487949	1.504296	1.52469	1.649777	0.104879	1.690927
