HOLE:	U1513A
EXPEDITION:	369
TOP:	196.8607
BOTTOM:	277.3278
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
216.5203	160.0026	489.5095	458.8458	1.9050	0.6227	0.6643
216.6727	159.8977	483.8101	435.4074	1.9062	0.6300	0.7000
216.8251	160.3703	481.906	445.9583	1.9006	0.6325	0.6835
216.9775	160.3804	483.3169	450.252	1.9005	0.6306	0.6770
217.1299	159.9987	479.4495	451.0898	1.9050	0.6357	0.6757
217.2823	159.8324	472.1545	457.7472	1.9070	0.6456	0.6659
217.4347	160.1414	452.4485	455.5449	1.9033	0.6737	0.6691
217.5871	160.9613	464.0182	461.8096	1.8936	0.6569	0.6600
217.7395	161.6229	468.9024	459.2641	1.8859	0.6500	0.6637
217.8919	160.9431	467.5339	447.5581	1.8938	0.6519	0.6810
218.0443	161.079	459.0634	430.9298	1.8922	0.6640	0.7073
218.1967	161.3506	452.3838	414.39	1.8891	0.6738	0.7355
218.3491	162.0402	438.7177	421.323	1.8810	0.6948	0.7234
218.5015	162.1184	446.6451	429.9798	1.8801	0.6824	0.7089
218.6539	160.7641	455.8255	430.3963	1.8959	0.6687	0.7082
218.8063	159.789	459.8003	428.4526	1.9075	0.6629	0.7114
218.9587	158.5011	461.0184	434.5577	1.9230	0.6611	0.7014
219.1111	158.3749	466.0315	444.5759	1.9245	0.6540	0.6856
219.2635	160.3634	479.977	451.3625	1.9007	0.6350	0.6753
219.4159	164.5389	503.3476	487.9877	1.8524	0.6055	0.6246
219.5683	165.0723	506.7083	530.6623	1.8465	0.6015	0.5744
219.7207	166.1228	502.2188	532.0263	1.8348	0.6069	0.5729
219.8731	166.6688	503.5365	533.0036	1.8288	0.6053	0.5719
220.0255	165.5464	509.4743	531.6384	1.8412	0.5983	0.5733
220.1779	165.366	526.3353	505.7272	1.8432	0.5791	0.6027
220.3303	166.5212	526.1909	514.5546	1.8304	0.5793	0.5924
220.4827	167.4267	519.1229	526.849	1.8205	0.5871	0.5785
220.6351	166.884	499.7609	492.5745	1.8264	0.6099	0.6188
220.7875	164.685	474.559	444.5739	1.8508	0.6423	0.6856
220.9399	162.7803	461.2925	453.3054	1.8725	0.6608	0.6724
221.0923	162.2025	449.25	463.3169	1.8791	0.6785	0.6579
221.2447	161.5878	452.1205	479.0159	1.8863	0.6742	0.6363
221.3971	160.6423	454.0602	484.2834	1.8974	0.6713	0.6294
221.5495	160.51	452.2768	490.3607	1.8989	0.6739	0.6216
221.7019	160.4206	449.3443	465.9809	1.9000	0.6783	0.6541
221.8543	160.3434	448.4383	425.8683	1.9009	0.6797	0.7157
222.0067	160.8773	452.0948	421.9664	1.8946	0.6742	0.7223
222.1591	162.4827	466.2993	435.3348	1.8759	0.6537	0.7002
222.3115	163.6247	468.6782	456.0424	1.8628	0.6503	0.6684
222.4639	164.2098	469.891	456.5843	1.8562	0.6487	0.6676
222.6163	163.8778	462.117	441.6825	1.8599	0.6596	0.6901
222.7687	163.8217	431.8663	437.1608	1.8606	0.7058	0.6972
222.9211	164.2832	428.3596	449.76	1.8553	0.7116	0.6777
223.0735	165.6342	430.0859	471.0938	1.8402	0.7087	0.6470
223.2259	166.4968	430.2776	471.0962	1.8307	0.7084	0.6470
223.3783	167.1293	430.0335	469.0225	1.8237	0.7088	0.6499
223.5307	166.2586	432.8967	469.3477	1.8333	0.7041	0.6494
223.6831	164.9042	449.1347	484.0939	1.8483	0.6786	0.6296
223.8355	164.7258	474.9305	510.3628	1.8503	0.6418	0.5972
223.9879	165.3473	508.207	510.5156	1.8434	0.5998	0.5970
224.1403	165.0818	518.4665	529.9485	1.8464	0.5879	0.5752
224.2927	164.9966	502.5331	546.0286	1.8473	0.6065	0.5582
224.4451	164.8773	481.7227	508.0191	1.8486	0.6327	0.6000
224.5975	165.0046	482.0414	457.4647	1.8472	0.6323	0.6663
224.7499	164.9707	520.0713	454.8106	1.8476	0.5861	0.6702
224.9023	164.4563	539.5141	461.7475	1.8534	0.5650	0.6601
225.0547	164.0233	517.4938	460.4293	1.8583	0.5890	0.6620
225.2071	163.2813	481.1567	426.7311	1.8667	0.6335	0.7143
225.3595	163.2319	466.6871	426.499	1.8673	0.6531	0.7147
225.5119	163.4964	473.5933	436.7751	1.8643	0.6436	0.6978
225.6643	163.2411	481.9925	445.3737	1.8672	0.6324	0.6844
225.8167	162.2034	482.3182	453.9771	1.8791	0.6319	0.6714
225.9691	161.3731	486.3199	490.7569	1.8888	0.6267	0.6211
226.1215	161.372	491.1434	529.1475	1.8888	0.6206	0.5760
226.2739	158.2699	492.3364	528.1298	1.9258	0.6191	0.5771
226.4263	154.7999	494.1847	524.0099	1.9690	0.6168	0.5817
226.5787	156.2106	494.5036	531.9084	1.9512	0.6164	0.5730
226.7311	155.9423	495.321	540.3848	1.9546	0.6154	0.5640
226.8835	156.4384	491.0097	513.1123	1.9484	0.6208	0.5940
227.0359	157.0647	473.2605	487.8581	1.9406	0.6440	0.6248
227.1883	155.9503	449.9404	478.9308	1.9545	0.6774	0.6364
227.3407	156.5927	424.4352	467.1464	1.9465	0.7181	0.6525
227.4931	157.912	417.4136	459.0281	1.9302	0.7302	0.6640
227.6455	159.5049	441.6862	447.0796	1.9109	0.6901	0.6818
227.7979	162.5977	478.1679	438.3064	1.8746	0.6374	0.6954
227.9503	164.2427	487.9893	440.2674	1.8558	0.6246	0.6923
228.1027	163.9001	472.5702	441.6841	1.8597	0.6450	0.6901
228.2551	164.4875	478.886	439.3317	1.8530	0.6365	0.6938
228.4075	165.3159	493.2474	436.0364	1.8437	0.6179	0.6990
228.5599	164.5936	472.1176	453.6137	1.8518	0.6456	0.6719
228.7123	164.0277	457.7782	470.6133	1.8582	0.6658	0.6477
228.8647	164.9406	453.6448	460.3301	1.8479	0.6719	0.6621
229.0171	166.2104	457.7257	453.2194	1.8338	0.6659	0.6725
229.1695	166.2866	477.0183	456.5794	1.8330	0.6390	0.6676
229.3219	165.0331	479.2227	455.1768	1.8469	0.6360	0.6696
229.4743	164.4756	480.9467	451.4798	1.8532	0.6338	0.6751
229.6267	164.3297	476.8503	454.2775	1.8548	0.6392	0.6710
229.7791	164.0198	470.6673	461.04	1.8583	0.6476	0.6611
229.9315	164.0647	491.4727	457.7505	1.8578	0.6202	0.6659
230.0839	164.0488	512.6421	455.3505	1.8580	0.5946	0.6694
230.2363	165.5899	520.6076	494.556	1.8407	0.5855	0.6163
230.3887	166.7479	519.6476	524.2775	1.8279	0.5866	0.5814
230.5411	166.3771	514.8779	525.1594	1.8320	0.5920	0.5804
230.6935	165.986	519.2377	524.7596	1.8363	0.5870	0.5808
230.8459	166.1366	523.9349	529.606	1.8346	0.5818	0.5755
230.9983	165.8111	517.4064	530.1853	1.8382	0.5891	0.5749
231.1507	164.8695	509.2548	508.8124	1.8487	0.5985	0.5990
231.3031	164.3791	503.0994	490.8914	1.8543	0.6058	0.6209
231.4555	165.2587	518.8862	477.7184	1.8444	0.5874	0.6380
231.6079	165.6452	532.1975	470.5869	1.8401	0.5727	0.6477
231.7603	166.5007	531.8871	466.8476	1.8306	0.5731	0.6529
231.9127	168.2858	531.9736	475.1412	1.8112	0.5730	0.6415
232.0651	170.3315	537.0081	492.3873	1.7895	0.5676	0.6190
232.2175	171.0291	546.7916	515.6666	1.7822	0.5574	0.5911
232.3699	171.8358	549.1205	513.6172	1.7738	0.5551	0.5934
232.5223	171.7015	547.9237	518.3126	1.7752	0.5563	0.5881
232.6747	171.2639	557.8145	519.6907	1.7797	0.5464	0.5865
232.8271	171.0354	574.5002	518.0745	1.7821	0.5305	0.5883
232.9795	170.951	582.3377	529.5992	1.7830	0.5234	0.5755
233.1319	171.4427	572.1973	533.418	1.7779	0.5327	0.5714
233.2843	172.221	561.1852	517.8969	1.7698	0.5431	0.5885
233.4367	173.6933	551.9575	513.0375	1.7548	0.5522	0.5941
233.5891	172.2208	553.881	529.217	1.7698	0.5503	0.5759
233.7415	170.9315	566.98	550.8685	1.7832	0.5376	0.5533
233.8939	170.1349	583.1389	582.6863	1.7915	0.5227	0.5231
234.0463	168.9402	595.486	597.0549	1.8042	0.5119	0.5105
234.1987	168.3593	595.0516	595.7844	1.8104	0.5122	0.5116
234.3511	168.6835	590.9339	581.6843	1.8069	0.5158	0.5240
234.5035	169.0856	579.2886	561.1567	1.8026	0.5262	0.5432
234.6559	169.1611	573.989	536.6676	1.8018	0.5310	0.5679
234.8083	167.1778	554.4473	505.5481	1.8232	0.5497	0.6029
234.9607	166.6043	534.7689	495.0726	1.8295	0.5700	0.6157
235.1131	162.9984	524.2618	477.7101	1.8700	0.5814	0.6380
235.2655	160.0666	522.241	459.2398	1.9042	0.5836	0.6637
235.4179	158.6842	550.9434	453.7614	1.9208	0.5532	0.6717
235.5703	157.6826	559.7909	457.5728	1.9330	0.5445	0.6661
235.7227	157.2062	555.5154	450.2851	1.9389	0.5487	0.6769
235.8751	158.1335	515.9869	458.72	1.9275	0.5907	0.6645
236.0275	164.156	501.4266	468.1815	1.8568	0.6079	0.6510
236.1799	166.8434	496.6076	463.9492	1.8269	0.6138	0.6570
236.3323	166.6046	496.0601	467.5689	1.8295	0.6144	0.6519
236.4847	164.1529	508.5125	465.978	1.8568	0.5994	0.6541
236.6371	163.226	535.7459	477.4348	1.8673	0.5689	0.6384
236.7895	162.4401	541.6608	474.8707	1.8764	0.5627	0.6419
236.9419	158.9208	532.452	460.7165	1.9179	0.5724	0.6616
237.0943	159.1644	522.4172	450.6266	1.9150	0.5834	0.6764
237.2467	160.4559	538.3965	467.899	1.8996	0.5661	0.6514
237.3991	161.8573	562.1253	456.9511	1.8831	0.5422	0.6670
237.5515	161.8118	562.7915	456.017	1.8837	0.5416	0.6684
237.7039	161.2483	558.0041	470.3973	1.8903	0.5462	0.6480
237.8563	160.2964	543.79	499.5049	1.9015	0.5605	0.6102
238.0087	156.8763	533.6536	502.1441	1.9429	0.5712	0.6070
238.1611	155.4768	524.9127	459.8112	1.9604	0.5807	0.6629
