HOLE:	U1513A
EXPEDITION:	369
TOP:	80.8365
BOTTOM:	258.2300
DEPTH_WMSF	RHOM	DRH	PEFL	NRHB
m	g/cm3	g/cm3	barns/e-	g/cm3
98.8197	1.774784	0.03331317	8.396717	1.774784
98.9721	1.760005	0.0344106	7.505079	1.760005
99.1245	1.765222	0.02850483	6.964777	1.765222
99.2769	1.767842	0.03211515	6.963689	1.767842
99.4293	1.753907	0.02506347	7.115733	1.753907
99.5817	1.74176	0.02628313	7.407221	1.74176
99.7341	1.730209	0.02730437	7.703165	1.730209
99.8865	1.726012	0.02807677	7.735672	1.726012
100.0389	1.744766	0.02871775	7.740491	1.744766
100.1913	1.766527	0.02462249	7.798693	1.766527
100.3437	1.796891	0.023301	8.537371	1.796891
100.4961	1.806392	0.01803083	9.82234	1.806392
100.6485	1.810825	0.009533133	11.81205	1.810825
100.8009	1.811973	0.004603449	13.13754	1.811995
100.9533	1.813345	-0.0003822217	12.68794	1.847464
101.1057	1.811749	-0.005463495	12.67122	1.844361
101.2581	1.803421	-0.01407578	12.1355	1.795871
101.4105	1.804687	-0.01162635	10.42833	1.848753
101.5629	1.821155	-0.003145474	10.19419	1.888498
101.7153	1.817862	0.006749842	9.329475	1.817885
101.8677	1.813021	0.009643176	9.047318	1.813021
102.0201	1.791876	0.008345336	7.872507	1.791876
102.1725	1.787924	0.007516779	8.653573	1.787924
102.3249	1.773711	0.006619223	9.05584	1.773711
102.4773	1.786338	0.004216442	8.942138	1.786338
102.6297	1.793054	0.01164007	8.34298	1.793054
102.7821	1.804009	0.01314579	7.840886	1.804009
102.9345	1.792825	0.01014486	7.875467	1.792825
103.0869	1.801299	0.005686478	7.362429	1.801299
103.2393	1.810061	0.006155658	7.467982	1.81006
103.3917	1.816032	-0.001195336	6.482718	1.807004
103.5441	1.840709	0.009013142	6.973393	1.840709
103.6965	1.825778	0.01137827	6.67543	1.825778
103.8489	1.811937	0.01019873	7.30834	1.811937
104.0013	1.787118	0.00880562	6.646739	1.787118
104.1537	1.792838	0.00952991	6.716669	1.792838
104.3061	1.785377	0.00791061	6.764461	1.785377
104.4585	1.787273	0.009262273	6.528389	1.787273
104.6109	1.772952	0.008105646	6.242652	1.772952
104.7633	1.791199	0.008463419	5.720139	1.791199
104.9157	1.82041	0.009130416	5.835057	1.82041
105.0681	1.841689	0.01575616	6.323931	1.841689
105.2205	1.820311	0.01932904	6.43723	1.820311
105.3729	1.789147	0.01144654	7.401531	1.789147
105.5253	1.788274	0.01174548	8.833468	1.788274
105.6777	1.786096	0.01959746	12.13496	1.786096
105.8301	1.760592	0.01674463	12.16136	1.760592
105.9825	1.75112	0.006819391	11.80975	1.75112
106.1349	1.769821	0.003244298	10.85966	1.769831
106.2873	1.799104	0.001183702	11.42974	1.812499
106.4397	1.81968	0.00521053	10.25515	1.824587
106.5921	1.815058	0.00348819	9.914143	1.885017
106.7445	1.838368	0.01556849	8.81402	1.838368
106.8969	1.859365	0.04446866	10.10475	1.859365
107.0493	1.851259	0.0603661	10.49156	1.851259
107.2017	1.814181	0.04607781	10.95048	1.814181
107.3541	1.809574	0.04187731	10.16373	1.809574
107.5065	1.828802	0.0419845	9.746005	1.828802
107.6589	1.81562	0.02441908	9.864039	1.81562
107.8113	1.800539	0.01021731	9.787282	1.800539
107.9637	1.802206	0.01079765	10.48612	1.802206
108.1161	1.801466	0.008531892	10.53423	1.801466
108.2685	1.807983	0.009958483	9.492885	1.807983
108.4209	1.820674	0.01227403	8.875994	1.820674
108.5733	1.815264	0.01886025	8.911398	1.815264
108.7257	1.805403	0.01647846	9.808311	1.805403
108.8781	1.788754	0.01200386	10.48896	1.788754
109.0305	1.791613	0.007446428	10.49154	1.791613
109.1829	1.795509	0.008243511	9.880424	1.795509
109.3353	1.789438	0.0005230464	9.457633	1.793755
109.4877	1.784566	-0.0006101327	9.899146	1.792129
109.6401	1.803081	0.002152176	11.20335	1.807528
109.7925	1.812339	0.002111492	12.88243	1.793859
109.9449	1.829471	0.0150944	13.81283	1.829471
110.0973	1.831534	0.03424875	14.50226	1.831534
110.2497	1.841862	0.05489855	11.57652	1.841862
110.4021	1.845689	0.06220514	10.44345	1.845689
110.5545	1.883402	0.07909396	9.235754	1.883402
110.7069	1.887924	0.07564406	10.87955	1.887924
110.8593	1.877866	0.05659769	11.62784	1.877866
111.0117	1.831165	0.03597024	11.47226	1.831165
111.1641	1.818509	0.02738312	9.967064	1.818509
111.3165	1.806117	0.01442226	8.164637	1.806117
111.4689	1.808548	0.005750087	7.899772	1.808548
111.6213	1.816899	0.009540606	8.019415	1.816899
111.7737	1.828563	0.01561945	9.065626	1.828563
111.9261	1.82947	0.01415101	10.75366	1.82947
112.0785	1.807701	0.01601107	11.93925	1.807701
112.2309	1.826398	0.02265091	11.2173	1.826398
112.3833	1.813644	0.03048319	12.44114	1.813644
112.5357	1.79744	0.03191451	14.11571	1.79744
112.6881	1.754621	0.03972314	17.79006	1.754621
112.8405	1.747189	0.05086748	17.22664	1.747189
112.9929	1.7535	0.05795867	17.06073	1.7535
113.1453	1.753793	0.0570595	17.15145	1.753793
113.2977	1.749476	0.05454409	16.47525	1.749476
113.4501	1.74372	0.04649138	13.67482	1.74372
113.6025	1.791348	0.04560996	14.08417	1.791348
113.7549	1.77546	0.03856724	14.81214	1.77546
113.9073	1.827254	0.03622425	13.15959	1.827254
114.0597	1.863311	0.04951642	8.228721	1.863311
114.2121	1.994139	0.08566529	5.941888	1.994139
114.3645	2.023523	0.1054212	5.7523	2.023523
114.5169	2.020612	0.1141581	5.623946	2.020612
114.6693	2.046998	0.1387382	5.474082	2.046998
114.8217	2.048545	0.1373294	5.288383	2.048545
114.9741	2.032871	0.1307822	6.236072	2.032871
115.1265	1.956298	0.1107455	7.531812	1.956298
115.2789	1.887904	0.08168812	10.03422	1.887904
115.4313	1.824375	0.05202966	10.3684	1.824375
115.5837	1.854091	0.05205217	11.63435	1.854091
115.7361	1.827104	0.04307837	12.11189	1.827104
115.8885	1.811806	0.03470694	14.62887	1.811806
116.0409	1.779814	0.0328674	15.22514	1.779814
116.1933	1.796981	0.04219408	13.92378	1.796981
116.3457	1.818256	0.04381201	12.76415	1.818256
116.4981	1.848359	0.04332905	11.6786	1.848359
116.6505	1.85577	0.03802484	10.80723	1.85577
116.8029	1.833499	0.0270333	9.688904	1.833499
116.9553	1.79857	0.01479919	8.282598	1.79857
117.1077	1.789161	0.01011345	7.872784	1.789161
117.2601	1.786552	0.008118221	7.6071	1.786552
117.4125	1.785371	0.007446643	8.128774	1.785371
117.5649	1.779407	0.006714323	9.500295	1.779407
117.7173	1.771042	0.007400896	10.70043	1.771042
117.8697	1.807321	0.009228814	11.18284	1.807321
118.0221	1.810897	0.01237423	9.657594	1.810897
118.1745	1.822956	0.01215757	8.800008	1.822956
118.3269	1.791208	0.008140557	8.00134	1.791208
118.4793	1.802986	0.006551497	7.741198	1.802986
118.6317	1.806861	0.007337578	7.588268	1.806861
118.7841	1.802975	0.0003933311	8.180072	1.802975
118.9365	1.794872	0.001368982	10.38969	1.794872
119.0889	1.796503	0.0008861427	10.87051	1.799663
119.2413	1.787683	0.007026446	12.54071	1.787683
119.3937	1.776357	0.01238154	9.978866	1.776357
119.5461	1.765247	0.00946709	9.921432	1.765247
119.6985	1.761724	0.005185734	8.52417	1.761724
119.8509	1.774024	0.008904755	9.593384	1.774024
120.0033	1.752922	0.003232136	11.74037	1.752925
120.1557	1.757241	0.00213156	13.41331	1.760966
120.3081	1.77271	0.01075877	12.78986	1.772711
120.4605	1.806514	0.01746287	10.1876	1.806514
120.6129	1.829417	0.02486635	7.533331	1.829417
120.7653	1.842624	0.02251341	5.755723	1.842624
120.9177	1.841017	0.01928532	4.972324	1.841017
121.0701	1.820833	0.008786276	4.627294	1.820833
121.2225	1.819565	0.008248206	5.339226	1.819565
121.3749	1.808859	0.006316513	6.619627	1.808859
121.5273	1.811043	0.006350306	8.238479	1.811043
121.6797	1.816117	0.00674262	8.947469	1.816117
121.8321	1.822784	0.007525329	8.855968	1.822784
121.9845	1.826421	0.00428842	10.14171	1.826412
122.1369	1.816492	-0.0000424	11.18798	1.802553
122.2893	1.818426	-0.002151995	10.56923	1.888411
122.4417	1.813123	-0.004563861	8.136535	1.822016
122.5941	1.808072	-0.002736165	7.203208	1.846084
122.7465	1.796568	-0.0003983387	7.288651	1.795308
122.8989	1.790017	0.005175684	9.795948	1.790017
123.0513	1.77757	0.00611392	12.82496	1.77757
123.2037	1.777272	0.006908078	15.77966	1.777269
123.3561	1.774908	0.003615428	15.81898	1.76642
123.5085	1.787664	0.005213641	14.08857	1.794607
123.6609	1.791005	0.0005544857	12.63586	1.824379
123.8133	1.794056	-0.0005833355	10.95889	1.782026
123.9657	1.808473	0.0003349484	10.57526	1.824307
124.1181	1.8033	0.003009392	10.70456	1.801957
124.2705	1.815984	0.005899187	8.374188	1.815984
124.4229	1.80605	0.01495271	8.089093	1.80605
124.5753	1.791057	0.025674	8.221888	1.791057
124.7277	1.762743	0.03782945	11.29067	1.762743
124.8801	1.744883	0.04510284	11.56091	1.744883
125.0325	1.761244	0.05998256	11.19304	1.761244
125.1849	1.763148	0.06015777	10.83865	1.763148
125.3373	1.774961	0.05318039	11.30791	1.774961
125.4897	1.791154	0.04089874	11.34046	1.791154
125.6421	1.824781	0.03564728	10.307	1.824781
125.7945	1.821871	0.02095591	9.193531	1.821871
125.9469	1.808981	0.008234755	8.375722	1.808981
126.0993	1.795133	0.007019497	8.506207	1.795133
126.2517	1.791731	0.006172089	9.26081	1.791731
126.4041	1.790436	0.004547435	11.80575	1.790436
126.5565	1.787629	0.004021885	13.26306	1.787825
126.7089	1.797991	0.006912852	10.66072	1.797991
126.8613	1.803766	0.01167743	8.733483	1.803766
127.0137	1.812322	0.02024304	8.876395	1.812322
127.1661	1.806434	0.02523802	10.3199	1.806434
127.3185	1.804702	0.02357678	10.30374	1.804702
127.4709	1.80651	0.01480662	9.249037	1.80651
127.6233	1.809347	0.01499898	11.00191	1.809347
127.7757	1.791823	0.009469968	13.86917	1.791823
127.9281	1.773993	0.007146851	12.88304	1.773993
128.0805	1.779575	0.0156935	10.67393	1.779575
128.2329	1.787453	0.02140651	8.663243	1.787453
128.3853	1.791546	0.01102278	8.62338	1.791546
128.5377	1.807688	0.01355157	8.432007	1.807688
128.6901	1.815808	0.01035034	8.9091	1.815808
128.8425	1.812208	0.006366777	9.05801	1.812208
128.9949	1.81338	0.006098656	9.082177	1.81338
129.1473	1.819306	0.01007171	9.602156	1.819306
129.2997	1.819916	0.009330431	10.49372	1.819916
129.4521	1.818047	0.008806784	9.470675	1.818047
129.6045	1.823672	0.007850675	9.298793	1.823672
129.7569	1.819862	0.008480844	8.595578	1.819862
129.9093	1.815621	0.00921915	10.14184	1.815621
130.0617	1.796828	0.005160687	10.87368	1.796828
130.2141	1.785366	0.002858019	11.76363	1.777911
130.3665	1.783844	0.003780253	12.02124	1.785991
130.5189	1.79423	0.005357743	11.24212	1.79423
130.6713	1.811363	0.006517797	8.745875	1.811363
130.8237	1.825479	0.008654424	6.384049	1.825479
130.9761	1.830609	0.00913265	5.007151	1.830609
131.1285	1.832349	0.009855962	5.416959	1.832349
131.2809	1.822268	0.007984924	7.07229	1.822268
131.4333	1.799119	0.007957052	8.018433	1.799119
131.5857	1.794739	0.007112047	7.030034	1.794739
131.7381	1.804492	0.008029808	5.329434	1.804492
131.8905	1.828348	0.009293373	4.960527	1.828348
132.0429	1.840845	0.02089177	4.957696	1.840845
132.1953	1.841122	0.02384568	4.919562	1.841122
132.3477	1.849459	0.03030564	5.702331	1.849459
132.5001	1.824356	0.02865705	7.917173	1.824356
132.6525	1.79371	0.02301142	8.161594	1.79371
132.8049	1.779263	0.01885338	8.5171	1.779263
132.9573	1.77897	0.02257306	8.180501	1.77897
133.1097	1.785923	0.01982717	10.69676	1.785923
133.2621	1.774876	0.009819983	11.45058	1.774876
133.4145	1.786459	0.007374502	10.84626	1.786459
133.5669	1.791511	0.006969091	10.67846	1.791511
133.7193	1.785124	0.001596651	11.20929	1.772543
133.8717	1.785275	0.0004760176	10.96757	1.816116
134.0241	1.782755	0.001584044	10.30716	1.787353
134.1765	1.778014	0.0007234229	8.443523	1.77156
134.3289	1.773474	0.001016815	7.665191	1.766807
134.4813	1.757274	-0.0008267897	7.373371	1.761712
134.6337	1.742664	-0.00278201	8.313646	1.745985
134.7861	1.733272	-0.005238987	10.7891	1.733143
134.9385	1.7425	0.001787261	14.74382	1.742482
135.0909	1.751476	0.004625685	18.72023	1.751476
135.2433	1.758304	0.005592129	17.45776	1.758304
135.3957	1.771797	0.009026965	17.59391	1.771797
135.5481	1.77365	0.009947602	14.8436	1.77365
135.7005	1.769619	0.006532593	13.07276	1.769619
135.8529	1.771154	0.006336537	9.033916	1.771154
136.0053	1.794153	0.01194716	7.66153	1.794153
136.1577	1.795867	0.009795632	7.389179	1.795867
136.3101	1.793692	0.01085494	8.350224	1.793692
136.4625	1.77712	0.005806382	9.044645	1.77712
136.6149	1.7777	0.005995669	8.891975	1.7777
136.7673	1.780281	0.0029241	9.082687	1.780281
136.9197	1.783218	-0.002271312	9.335208	1.775506
137.0721	1.782101	-0.007661804	9.132124	1.758339
137.2245	1.783904	-0.006061289	8.358848	1.849971
137.3769	1.780443	-0.004769866	7.230579	1.856005
137.5293	1.780636	-0.00205204	6.833169	1.735772
137.6817	1.783132	0.001809049	6.193058	1.783132
137.8341	1.781323	0.004785695	5.675	1.781323
137.9865	1.780145	0.004329161	5.251243	1.780145
138.1389	1.775235	0.002575157	5.498878	1.775235
138.2913	1.78333	-0.00265042	5.866142	1.77979
138.4437	1.809338	0.006477568	5.597274	1.809338
138.5961	1.824453	0.008401193	6.734649	1.824453
138.7485	1.809441	0.009432854	8.450769	1.809441
138.9009	1.786131	0.009220981	11.63072	1.786131
139.0533	1.788096	0.02395009	11.54272	1.788096
139.2057	1.787743	0.02356825	10.68865	1.787743
139.3581	1.790538	0.02600367	10.37858	1.790538
139.5105	1.780054	0.02117288	8.482125	1.780054
139.6629	1.779916	0.02468916	8.392426	1.779916
139.8153	1.780991	0.01616755	8.543263	1.780991
139.9677	1.792417	0.01207562	9.89676	1.792417
140.1201	1.810276	0.009733245	9.632998	1.810276
140.2725	1.816156	0.0097828	8.913718	1.816156
140.4249	1.816609	0.00878283	7.377807	1.816609
140.5773	1.815493	0.01025072	6.710343	1.815493
140.7297	1.798921	0.006879076	5.973737	1.798921
140.8821	1.805797	0.01776048	7.167729	1.805797
141.0345	1.791113	0.02164487	7.672328	1.791113
141.1869	1.788147	0.01050995	8.212113	1.788147
141.3393	1.792277	0.007713777	7.647256	1.792277
141.4917	1.816687	0.01041661	7.687129	1.816687
141.6441	1.818223	0.006453756	8.042397	1.818223
141.7965	1.817021	0.0004817784	7.573822	1.817021
141.9489	1.833532	0.006860768	7.234106	1.833532
142.1013	1.818613	0.005942922	7.090765	1.818613
142.2537	1.796636	0.002427507	8.837633	1.796636
142.4061	1.753135	-0.005030801	10.71702	1.73365
142.5585	1.770997	-0.00815447	11.56176	1.710028
142.7109	1.801106	-0.008525753	9.801833	1.758855
142.8633	1.852429	-0.005195394	8.419748	1.932452
143.0157	1.85144	-0.01313619	7.84676	1.892834
143.1681	1.84229	-0.02036965	6.427912	1.800799
143.3205	1.827404	-0.01533662	5.88928	1.905614
143.4729	1.805543	-0.009639501	6.77797	1.89394
143.6253	1.766028	-0.009577814	8.585279	1.68603
143.7776	1.753277	-0.003928779	11.13165	1.672604
143.9300	1.742525	-0.0007754384	11.19169	1.72172
144.0824	1.744211	-0.002224957	11.67659	1.744231
144.2348	1.736761	-0.007349944	11.69562	1.77075
144.3872	1.737426	-0.01125237	10.39862	1.744356
144.5396	1.748144	-0.008261386	8.070035	1.775295
144.6920	1.769475	-0.005340635	5.949883	1.805993
144.8444	1.794599	-0.003389816	5.20678	1.698749
144.9968	1.83239	0.006247266	4.867796	1.83239
145.1492	1.859425	0.009182836	4.760068	1.859425
145.3016	1.879229	0.01108132	4.683055	1.879229
145.4540	1.887315	0.01684238	4.732802	1.887315
145.6064	1.896029	0.02418247	4.90083	1.896029
145.7588	1.885732	0.02108862	5.705308	1.885732
145.9112	1.874797	0.02233549	6.321388	1.874797
146.0636	1.873304	0.02150159	7.062026	1.873304
146.2160	1.862392	0.01925168	6.560719	1.862392
146.3684	1.850208	0.01419808	6.468518	1.850208
146.5208	1.832708	0.004368927	6.162166	1.832708
146.6732	1.844472	0.006302003	6.101848	1.844472
146.8256	1.846517	0.006107471	6.890165	1.846517
146.9780	1.83093	0.003906142	8.41151	1.83093
147.1304	1.812089	0.00530696	9.215312	1.812089
147.2828	1.808661	0.007747519	8.522352	1.808661
147.4352	1.813811	0.007833257	8.067281	1.813811
147.5876	1.822575	0.007856465	7.69065	1.822575
147.7400	1.828511	0.007751738	7.734674	1.828511
147.8924	1.82156	0.006604566	7.13838	1.82156
148.0448	1.809973	0.004570978	7.277152	1.809973
148.1972	1.804629	0.006103906	7.564785	1.804629
148.3496	1.795978	0.006785183	7.821562	1.795978
148.5020	1.794099	0.006840246	8.983539	1.794099
148.6544	1.796432	0.005208107	9.664465	1.796432
148.8068	1.814171	0.007028142	10.65561	1.814171
148.9592	1.825184	0.007905535	10.18454	1.825184
149.1116	1.808853	0.007196829	9.513256	1.808853
149.2640	1.794878	0.007041171	9.497334	1.794878
149.4164	1.783012	0.008308413	9.359834	1.783012
149.5688	1.794213	0.008935614	9.568464	1.794213
149.7212	1.80019	0.007769809	9.398143	1.80019
149.8736	1.803189	0.006254126	9.407681	1.803229
150.0260	1.798446	0.001266178	9.576829	1.853495
150.1784	1.791707	-0.00420332	9.632837	1.771271
150.3308	1.792804	-0.0017807	8.087615	1.784649
150.4832	1.806114	-0.0004581497	6.44018	1.832945
150.6356	1.832303	0.003080033	5.267513	1.828001
150.7880	1.864656	0.009103444	5.089474	1.864655
150.9404	1.875199	0.008386272	5.157714	1.875199
151.0928	1.877051	0.01023243	6.015502	1.877051
151.2452	1.85891	0.01150796	7.53406	1.85891
151.3976	1.832336	0.008866271	10.64346	1.832336
151.5500	1.813977	0.004225375	13.42505	1.813364
151.7024	1.837241	-0.004028419	15.7622	1.758366
151.8548	1.873867	-0.004696799	15.92817	1.884699
152.0072	1.899595	-0.005201304	15.87873	2.075917
152.1596	1.886081	-0.01243534	15.73898	1.856514
152.3120	1.883538	-0.01346568	15.36606	1.848895
152.4644	1.894782	-0.003024467	9.961616	1.909965
152.6168	1.891159	0.004255923	8.609839	1.891169
152.7692	1.860056	0.003872831	7.14834	1.860056
152.9216	1.840082	0.005081712	8.316442	1.840082
153.0740	1.827145	0.006213385	7.852128	1.827145
153.2264	1.83591	0.00620507	7.0339	1.83591
153.3788	1.838739	0.006618026	5.60526	1.838739
153.5312	1.845597	0.00573982	4.961782	1.845597
153.6836	1.843042	-0.00113348	4.868322	1.733606
153.8360	1.845212	-0.00456948	4.94754	1.825782
153.9884	1.856092	-0.003462981	4.789234	1.955875
154.1408	1.858421	-0.01101227	4.911416	1.852195
154.2932	1.865949	-0.01556938	5.306362	1.83503
154.4456	1.867919	-0.008153778	6.587721	1.916444
154.5980	1.841159	-0.01073036	7.565388	1.951676
154.7504	1.825222	-0.008332103	7.070387	1.716842
154.9028	1.829247	-0.0005177251	6.235265	1.85254
155.0552	1.847043	0.008905533	5.269928	1.847043
155.2076	1.850962	0.008328271	5.207795	1.850962
155.3600	1.85296	0.008854141	4.878499	1.85296
155.5124	1.848427	0.008362073	5.45956	1.848427
