HOLE:	U1513A
EXPEDITION:	369
TOP:	0.0646
BOTTOM:	293.8915
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
24.6009	5103.135	1796.988	2209.955
24.7533	5303.104	1779.002	2208.935
24.9057	5402.981	1781	2207.933
25.0581	5514.01	1780.001	2206.913
25.2105	5569.958	1785	2205.902
25.3629	5492.957	1784.999	2204.906
25.5153	5445.91	1784.001	2203.887
25.6677	5375.996	1785	2202.886
25.8201	5283.991	1784.001	2201.884
25.9725	5261.914	1786	2200.863
26.1249	5152.974	1785.999	2199.877
26.2773	5130.002	1785	2198.842
26.4297	5204.011	1786	2197.84
26.5821	5242.043	1786.003	2196.835
26.7345	5307.014	1789.993	2195.832
26.8869	5320.997	1783.001	2194.814
27.0393	5286.998	1785.002	2193.811
27.1917	5273.979	1798.004	2192.8
27.3441	5234.037	1804.982	2191.805
27.4965	5275.036	1785.004	2190.803
27.6489	5303.001	1788	2189.8
27.8013	5324.997	1783.999	2188.795
27.9537	5316.964	1782.003	2187.793
28.1061	5270.967	1786.006	2186.791
28.2585	5242.003	1791	2185.773
28.4109	5218.004	1790.002	2184.77
28.5633	5234.006	1795.998	2183.765
28.7157	5243.014	1793	2182.745
28.8681	5256.997	1793	2181.745
29.0205	5214.99	1793.999	2180.743
29.1729	5143.103	1783.998	2179.757
29.3253	5344.06	1780.996	2178.753
29.4777	5411.99	1777.01	2177.733
29.6301	5404	1785	2176.714
29.7825	5368.981	1787.002	2175.711
29.9349	5320.975	1791.992	2174.701
30.0873	5287.835	1782.013	2173.707
30.2397	5141.017	1793.999	2172.689
30.3921	5162.012	1793.002	2171.687
30.5445	5210.139	1799.993	2170.683
30.6969	5432.096	1788.995	2169.679
30.8493	5528.977	1784.001	2168.686
31.0017	5468.995	1783	2167.692
31.1541	5427.975	1784.997	2166.674
31.3065	5376.937	1779.007	2165.653
31.4589	5303.898	1787.002	2164.651
31.6113	5221	1789	2163.631
31.7637	5215.001	1796.001	2162.635
31.9161	5219.079	1798.99	2161.624
32.0685	5325.963	1785.998	2160.639
32.2209	5293.004	1784	2159.62
32.3733	5319	1783.001	2158.617
32.5257	5317.933	1788.001	2157.595
32.6781	5206.994	1790.005	2156.609
32.8305	5201.001	1794.999	2155.591
32.9829	5166.01	1783	2154.588
33.1353	5256.08	1781.999	2153.584
33.2877	5422.014	1779.009	2152.564
33.4401	5437.871	1790.151	2151.544
33.5925	5332.002	1913.998	2150.559
33.7449	5271.992	1798.001	2149.54
33.8973	5247.955	1799.996	2148.537
34.0497	5184.973	1793.998	2147.535
34.2021	5160.003	1792	2146.532
34.3545	5288.025	1787.999	2145.529
34.5069	5400.956	1783.003	2144.543
34.6593	5325.928	1787.992	2143.524
34.8117	5251.021	1780.002	2142.522
34.9641	5358.984	1785.001	2141.502
35.1165	5188.973	1799.004	2140.499
35.2689	5131.046	1806.987	2139.512
35.4213	5187.042	1791	2138.51
35.5737	5221.999	1791	2137.509
35.7261	5267.98	1790	2136.506
35.8785	5209.968	1790.999	2135.485
36.0309	5163.944	1789.999	2134.483
36.1833	5112.008	1789	2133.482
36.3357	5080.037	1794.998	2132.48
36.4881	5257.087	1785.998	2131.476
36.6405	5409.021	1783.003	2130.472
36.7929	5430.994	1785.999	2129.452
36.9453	5432.991	1779.001	2128.45
37.0977	5316.988	1798	2127.448
37.2501	5289.983	1796.998	2126.444
37.4025	5268.916	1794.004	2125.442
37.5549	5198.003	1797	2124.44
37.7073	5236.059	1785.998	2123.438
37.8597	5420.009	1781.003	2122.435
38.0121	5432.954	1785.004	2121.431
38.1645	5389.008	1788.999	2120.412
38.3169	5338.99	1795	2119.41
38.4693	5284.984	1796.999	2118.391
38.6217	5256.988	1795.993	2117.388
38.7741	5244.004	1788.002	2116.386
38.9265	5468.997	1779	2115.4
39.0789	5420.008	1782.001	2114.379
39.2313	5437.984	1783.998	2113.377
39.3837	5417.893	1781.008	2112.359
39.5361	5326.006	1788	2111.357
39.6885	5211.997	1783.002	2110.338
39.8409	5199.978	1791.001	2109.318
39.9933	5167.068	1791.999	2108.315
40.1457	5232.987	1791	2107.33
40.2981	5296.013	1791.001	2106.326
40.4505	5371.996	1794.999	2105.305
40.6029	5364.963	1792.995	2104.302
40.7553	5323.963	1786.999	2103.307
40.9077	5295	1786	2102.314
41.0601	5306.972	1789	2101.295
41.2125	5239.025	1788.998	2100.291
41.3649	5271	1787.005	2099.288
41.5173	5271	1791	2098.27
41.6697	5244	1793.999	2097.284
41.8221	5243.992	1791.998	2096.28
41.9745	5231.036	1788.999	2095.278
42.1269	5265.993	1788	2094.276
42.2793	5307.985	1788.999	2093.257
42.4317	5212.041	1784.003	2092.253
42.5841	5290.011	1790.003	2091.249
42.7365	5301.994	1792.989	2090.247
42.8889	5297.001	1784	2089.246
43.0413	5340.001	1784.997	2088.228
43.1937	5342.988	1778.011	2087.225
43.3461	5326.968	1792.006	2086.205
43.4985	5299.003	1797	2085.203
43.6509	5262.998	1800.002	2084.2
43.8033	5255.007	1808.992	2083.197
43.9557	5266.116	1795.986	2082.195
44.1081	5381.974	1782.003	2081.194
44.2605	5505.992	1781	2080.192
44.4129	5447.947	1778.002	2079.17
44.5653	5342.98	1782.006	2078.183
44.7177	5319.945	1789.005	2077.163
44.8701	5276	1793	2076.162
45.0225	5268.999	1795.999	2075.144
45.1749	5266.098	1791.993	2074.143
45.3273	5397.015	1783.003	2073.138
45.4797	5409.999	1786	2072.152
45.6321	5390.995	1785.001	2071.132
45.7845	5370.969	1787.999	2070.113
45.9369	5320.879	1787.001	2069.111
46.0893	5199.03	1788	2068.111
46.2417	5220.004	1787	2067.092
46.3941	5256.053	1786.001	2066.087
46.5465	5363.991	1788	2065.095
46.6989	5352.963	1787.991	2064.083
46.8513	5323	1781	2063.08
47.0037	5339.002	1795.999	2062.06
47.1561	5344.945	1793.999	2061.057
47.3085	5269.972	1792.998	2060.053
47.4609	5244.003	1791	2059.069
47.6133	5257.987	1786.001	2058.066
47.7657	5204.06	1788.999	2057.047
47.9181	5303.027	1787.998	2056.043
48.0705	5330.993	1786	2055.04
48.2229	5405.001	1790	2054.022
48.3753	5419.963	1786	2053.037
48.5277	5341.964	1787.003	2052.017
48.6801	5299.96	1789.994	2051.013
48.8325	5267.001	1785	2050.012
48.9849	5183.024	1790.002	2048.992
49.1373	5254.041	1795.992	2048.006
49.2897	5311.122	1784.997	2047.005
49.4421	5423.983	1782	2045.987
49.5945	5475.981	1781	2044.984
49.7469	5390.988	1783.002	2043.965
49.8993	5370.918	1786.998	2042.962
50.0517	5285.024	1785.001	2041.944
50.2041	5262.001	1801.001	2040.924
50.3565	5278.991	1811.991	2039.922
50.5089	5259.044	1792.993	2038.937
50.6613	5312.073	1784.999	2037.934
50.8137	5372.998	1784	2036.932
50.9661	5352.031	1785.001	2035.911
51.1185	5445.951	1786.998	2034.915
51.2709	5375.99	1784.001	2033.92
51.4233	5367.001	1785	2032.902
51.5757	5458.038	1795.996	2031.884
51.7281	5648.048	1775.997	2030.88
51.8805	5732.762	1771.012	2029.859
52.0329	5479.075	1783.996	2028.84
52.1853	5398.995	1781.001	2027.854
52.3377	5330.97	1789.002	2026.834
52.4901	5263.902	1793.097	2025.833
52.6425	5143.002	1912.858	2024.814
52.7949	5145	1792.007	2023.814
52.9473	5245.04	1785	2022.81
53.0997	5372.086	1785.001	2021.807
53.2521	5499.062	1785.994	2020.805
53.4045	5557.989	1780.001	2019.802
53.5569	5601.991	1791.001	2018.783
53.7093	5553.955	1793.998	2017.78
53.8617	5472.946	1790.001	2016.761
54.0141	5414.019	1791	2015.76
54.1665	5318.997	1792	2014.758
54.3189	5267.992	1785.005	2013.771
54.4713	5249.931	1797	2012.751
54.6237	5163.045	1797.01	2011.748
54.7761	5201.997	1805.999	2010.747
54.9285	5180	1814.994	2009.744
55.0809	5178.065	1794.001	2008.741
55.2333	5276.091	1794.991	2007.773
55.3857	5363.982	1786.002	2006.772
55.5381	5495.996	1788	2005.768
55.6905	5472.985	1789.997	2004.748
55.8429	5445.949	1785.007	2003.745
55.9953	5389.019	1792.997	2002.726
56.1477	5410.997	1794	2001.74
56.3001	5326.003	1796.001	2000.738
56.4525	5332.977	1798	1999.719
56.6049	5302.903	1798.005	1998.717
56.7573	5218.008	1802	1997.714
56.9097	5219.986	1811.002	1996.711
57.0621	5169.02	1817.996	1995.724
57.2145	5200.135	1811.984	1994.739
57.3669	5332.971	1796.003	1993.738
57.5193	5447.011	1790	1992.734
57.6717	5519.958	1792.002	1991.732
57.8241	5437.913	1795.996	1990.727
57.9765	5340.034	1791.002	1989.726
58.1289	5417.997	1801	1988.724
58.2813	5268.007	1792.991	1987.722
58.4337	5285.027	1769.995	1986.719
58.5861	5321.054	1763.999	1985.717
58.7385	5368.995	1763	1984.68
58.8909	5337.001	1768	1983.668
59.0433	5340.963	1767.001	1982.657
59.1957	5281.986	1769.014	1981.639
59.3481	5268.003	1782.997	1980.622
59.5005	5234.028	1765.999	1979.603
59.6529	5444.03	1755.999	1978.566
59.8053	5502.963	1754.003	1977.545
59.9577	5461.015	1756.999	1976.544
60.1101	5421	1768	1975.508
60.2625	5393.946	1780.996	1974.49
60.4149	5249.972	1770.998	1973.47
60.5673	5211.935	1767.997	1972.451
60.7197	5153.007	1765	1971.433
60.8721	5183.043	1768.999	1970.414
61.0245	5359.099	1762.993	1969.41
61.1769	5520.041	1752.002	1968.39
61.3293	5561.989	1754	1967.37
61.4817	5391.991	1769.999	1966.334
61.6341	5316.005	1759	1965.314
61.7865	5326.848	1757.998	1964.313
61.9389	5149.067	1756.001	1963.278
62.0913	5129	1756	1962.259
62.2437	5186.047	1755.997	1961.222
62.3961	5319.085	1748	1960.201
62.5485	5437.017	1748	1959.165
62.7009	5451.998	1748	1958.147
62.8533	5495.993	1748.001	1957.128
63.0057	5465.929	1752.002	1956.091
63.1581	5346.94	1756.003	1955.055
63.3105	5285.017	1758.999	1954.02
63.4629	5234.99	1763.001	1953
63.6153	5136.99	1769.998	1951.964
63.7677	5115.035	1764.997	1950.961
63.9201	5156.983	1761.002	1949.943
64.0725	5246.998	1751	1948.924
64.2249	5358.99	1748.999	1947.904
64.3773	5330.028	1746.006	1946.867
64.5297	5368.925	1754.006	1945.83
64.6821	5299.011	1759.999	1944.812
64.8345	5277.991	1761.999	1943.776
64.9869	5235.972	1757.999	1942.757
65.1393	5187.007	1757	1941.737
65.2917	5193.998	1757	1940.72
65.4441	5315.999	1761.007	1939.684
65.5965	5303.029	1839.96	1938.673
65.7489	5367.976	1750.999	1937.645
65.9013	5339.012	1750	1936.61
66.0537	5285.002	1754	1935.59
66.2061	5252.992	1753.001	1934.554
66.3585	5229.018	1755.999	1933.519
66.5109	5255.083	1755.001	1932.507
66.6633	5333.986	1756	1931.48
66.8157	5354	1769	1930.46
66.9681	5353.048	1767.986	1929.423
67.1205	5439.012	1744	1928.405
67.2729	5451.996	1744	1927.402
67.4253	5422.996	1744	1926.366
67.5777	5359.975	1750	1925.328
67.7301	5302.018	1749.995	1924.291
67.8825	5323.991	1744.003	1923.256
68.0349	5432.993	1752.999	1922.22
68.1873	5531.13	1742.996	1921.218
68.3397	5956.116	1729.998	1920.174
68.4921	6127.11	1726.98	1919.147
68.6445	6232.98	1708.004	1918.112
68.7969	6276.979	1711	1917.058
68.9493	6159.979	1708.966	1916.004
69.1017	6120.95	1645.881	1914.951
69.2541	6066.018	1516.041	1913.884
69.4065	6123.997	1462	1912.73
69.5589	6063.985	1464.001	1911.494
69.7113	6028.954	1467.002	1910.257
69.8637	5970.026	1469.999	1909.021
70.0161	5978	1470	1907.817
70.1685	6021.021	1472	1906.598
70.3209	6093.011	1470.991	1905.359
70.4733	6109.068	1456.999	1904.139
70.6257	6174.986	1456	1902.904
70.7781	6123.003	1457.001	1901.684
70.9305	6141.912	1462.003	1900.444
71.0829	5974.967	1467.999	1899.191
71.2353	5938.012	1467	1897.974
71.3877	5955.002	1471	1896.754
71.5401	6028.025	1458.998	1895.534
71.6925	6090.045	1453.999	1894.297
71.8449	6148.973	1453	1893.061
71.9973	6202.995	1451	1891.823
72.1497	6084.989	1459	1890.57
72.3021	6044.981	1457.001	1889.349
72.4545	6014.974	1457.996	1888.114
72.6069	5989.006	1454.001	1886.88
72.7593	6038.006	1454	1885.644
72.9117	6076.983	1457.002	1884.405
73.0641	6044.957	1461.002	1883.185
73.2165	5996.017	1462.999	1881.932
73.3689	5897	1465	1880.712
73.5213	5934.995	1468.997	1879.475
73.6737	5921.939	1460.999	1878.239
73.8261	5842.046	1460	1877.019
73.9785	5882.996	1460	1875.784
74.1309	5809.001	1459	1874.563
74.2833	5814.013	1459.001	1873.325
74.4357	5835.308	1460.182	1872.008
74.5881	6144.926	1642.956	1790.034
74.7405	6341	1645.999	1788.861
74.8929	6339.008	1636.001	1787.758
75.0453	6355.051	1638	1786.67
75.1977	6413.979	1638	1785.551
75.3501	6339	1639	1784.464
75.5025	6303.931	1640.999	1783.362
75.6549	6116.993	1639.001	1782.259
75.8073	6107.099	1639.99	1781.173
75.9597	6196.988	1631.001	1780.072
76.1121	6263.017	1624	1778.968
76.2645	6334.043	1626.022	1777.865
76.4169	6405.021	1663.046	1776.762
76.5693	6425.995	1709.988	1775.66
76.7217	6473.979	1718.002	1774.606
76.8741	6289.843	1735.007	1773.553
77.0265	5963.957	1750.02	1772.5
77.1789	5913.02	1773.991	1771.466
77.3313	5835.001	1816.999	1770.448
77.4837	5883.021	1704.856	1769.462
77.6361	5943.052	1296.99	1768.459
77.7885	6015.122	1282.991	1767.206
77.9409	6126.984	1275.001	1765.804
78.0933	6050.946	1266	1764.414
78.2457	5810.98	1267.013	1762.993
78.3981	5776.901	1288.999	1761.557
78.5505	5674.028	1288	1760.14
78.7029	5629.999	1247	1758.685
78.8553	5622.016	1244.999	1757.263
79.0077	5655.94	1243.002	1755.825
79.1601	5584.029	1244.999	1754.374
79.3125	5539.001	1249	1752.919
79.4649	5344.012	1254	1751.482
79.6173	5378.941	1254.001	1750.045
79.7697	5295.909	1255.004	1748.608
79.9221	5211.014	1258.999	1747.172
80.0745	5191.001	1266.999	1745.75
80.2269	5197.968	1263.996	1744.33
80.3793	5142.044	1257.001	1742.894
80.5317	5188.986	1258	1741.474
80.6841	5114.998	1259	1740.053
80.8365	5091.667	1258.168	1738.582
80.9889	6582.936	1634.247	1662.289
81.1413	6504.033	710.3868	1661.239
81.2937	6407.005	1382.966	1657.26
81.4461	6362.963	1748.001	1655.856
81.5985	6247.946	1750	1654.818
81.7509	6169.863	1750.002	1653.782
81.9033	6040.023	1752	1652.747
82.0557	6070.988	1755	1651.712
82.2081	6007.966	1753.004	1650.699
82.3605	5948.021	1759.999	1649.671
82.5129	5969.993	1759	1648.653
82.6653	5795	1763.001	1647.619
82.8177	5787.958	1772.002	1646.599
82.9701	5690.952	1776.001	1645.581
83.1225	5631.026	1777	1644.563
83.2749	5711.995	1778	1643.56
83.4273	5622.988	1784.996	1642.542
83.5797	5582.962	1773.001	1641.523
83.7321	5525.949	1774	1640.521
83.8845	5477.01	1774	1639.504
84.0369	5513.991	1773	1638.484
84.1893	5463.985	1774	1637.465
84.3417	5436.948	1774.007	1636.445
84.4941	5380.019	1781.997	1635.443
84.6465	5402.997	1784	1634.423
84.7989	5326.965	1779.001	1633.421
84.9513	5243.028	1781.998	1632.401
85.1037	5278.984	1779.001	1631.4
85.2561	5296.999	1779	1630.38
85.4085	5358.025	1776.998	1629.393
85.5609	5446.013	1770.003	1628.372
85.7133	5465.967	1774	1627.352
85.8657	5434.007	1774	1626.333
86.0181	5489.996	1777	1625.313
86.1705	5462.98	1779	1624.302
86.3229	5424.998	1779.001	1623.307
86.4753	5422.001	1780	1622.289
86.6277	5364.999	1791	1621.27
86.7801	5327.983	1793.998	1620.251
86.9325	5284.993	1789.996	1619.247
87.0849	5276.004	1785.002	1618.255
87.2373	5352.992	1776.001	1617.26
87.3897	5504.004	1776.002	1616.241
87.5421	5521.05	1784.994	1615.221
