HOLE:	U1513A
EXPEDITION:	369
TOP:	193.2031
BOTTOM:	294.2442
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
217.4347	4955.576	1765.702	534.1295
217.5871	4971.294	1742.458	533.0837
217.7395	5231.593	1738.855	532.0385
217.8919	5286.77	1738	530.9937
218.0443	5279.189	1738	529.9515
218.1967	5285.429	1737.658	528.9199
218.3491	5340.519	1735.819	527.8739
218.5015	5347.945	1734.811	526.8302
218.6539	5295.755	1734.198	525.7831
218.8063	5314.297	1735	524.7255
218.9587	5310.668	1735	523.6843
219.1111	5252.57	1735.448	522.6527
219.2635	5238.991	1737	521.6049
219.4159	5157.646	1738.208	520.5458
219.5683	5125.496	1742	519.501
219.7207	5179.849	1742.515	518.4574
219.8731	5150.575	1744.262	517.4197
220.0255	5277.123	1743.941	516.3867
220.1779	5379.596	1739.11	515.3524
220.3303	5413.551	1733.451	514.3309
220.4827	5323.675	1733.391	513.2882
220.6351	5253.482	1736.153	512.2365
220.7875	5232.527	1732.565	511.1956
220.9399	5189.204	1733.658	510.1601
221.0923	5117.036	1762.159	509.1205
221.2447	5071.697	1779.307	508.0614
221.3971	5129.767	1723.086	507.0272
221.5495	5198.148	1720.074	505.9752
221.7019	5241.086	1716.43	504.9288
221.8543	5351.316	1713	503.8724
222.0067	5364.11	1712.358	502.8172
222.1591	5375.293	1711.326	501.765
222.3115	5409.014	1712.662	500.7182
222.4639	5394.295	1714	499.6611
222.6163	5335.408	1714	498.6047
222.7687	5242.774	1714.687	497.5478
222.9211	5163.61	1715.305	496.4911
223.0735	5097.027	1714.704	495.4389
223.2259	5154.434	1720.268	494.3921
223.3783	5225.076	1725.121	493.3337
223.5307	5276.584	1717.81	492.2816
223.6831	5332.038	1714.37	491.2355
223.8355	5251.404	1714.251	490.1793
223.9879	5103.109	1714.887	489.13
224.1403	5030.65	1719.913	488.0825
224.2927	4936.377	1724.936	487.0253
224.4451	4885.08	1728	485.9689
224.5975	4950.671	1725.63	484.9184
224.7499	5110.522	1720.801	483.873
224.9023	5278.57	1716.577	482.8299
225.0547	5363.917	1713	481.7882
225.2071	5361.295	1713.412	480.7336
225.3595	5358.925	1712.335	479.678
225.5119	5346.893	1708.736	478.6205
225.6643	5335.482	1709.981	477.5616
225.8167	5307.68	1714.429	476.5052
225.9691	5293.374	1716.301	475.4487
226.1215	5308.707	1719.317	474.3908
226.2739	5296.488	1718.339	473.333
226.4263	5263.954	1718.576	472.2758
226.5787	5236.397	1723.903	471.2259
226.7311	5228.218	1724.088	470.1789
226.8835	5299.216	1717.478	469.1303
227.0359	5390.481	1711	468.0897
227.1883	5388.696	1710.532	467.0415
227.3407	5343.022	1713.308	465.9834
227.4931	5303.382	1718.433	464.9173
227.6455	5262.804	1720.482	463.8518
227.7979	5260.314	1721.486	462.8125
227.9503	5195.936	1720.53	461.7734
228.1027	5115.077	1717.022	460.7158
228.2551	5138.432	1714.501	459.6662
228.4075	5292.303	1712.49	458.6085
228.5599	5411.969	1713.538	457.5592
228.7123	5347.017	1716	456.5014
228.8647	5256.012	1716.516	455.4462
229.0171	5180.646	1719.604	454.4061
229.1695	5078.741	1722	453.3498
229.3219	4944.615	1725.173	452.2926
229.4743	4843.627	1731.204	451.2341
229.6267	4934.83	1733.462	450.1847
229.7791	5144.478	1732.458	449.144
229.9315	5326.615	1722.711	448.1035
230.0839	5332.157	1717.203	447.0552
230.2363	5238.8	1720.666	445.9989
230.3887	5137.381	1722	444.9418
230.5411	5041.583	1724.252	443.8997
230.6935	4917.345	1727.135	442.8578
230.8459	4860.893	1725.709	441.8028
230.9983	5011.878	1723.422	440.7449
231.1507	5227.36	1720.093	439.6987
231.3031	5374.541	1713.904	438.6588
231.4555	5430.446	1711	437.6079
231.6079	5390.619	1711	436.5609
231.7603	5325.5	1712.795	435.5117
231.9127	5307.219	1715.206	434.4549
232.0651	5303.323	1716	433.3875
232.2175	5245.794	1717.223	432.3334
232.3699	5155.349	1718.616	431.282
232.5223	5137.342	1719.619	430.236
232.6747	5274.66	1718.752	429.1862
232.8271	5362.325	1719.258	428.1292
232.9795	5337.967	1720.633	427.0715
233.1319	5330.19	1717.815	426.0251
233.2843	5346.264	1714.717	424.9735
233.4367	5352.646	1714.647	423.9266
233.5891	5325.663	1715	422.8659
233.7415	5295.293	1715	421.815
233.8939	5299.523	1715	420.763
234.0463	5368.344	1714.337	419.7056
234.1987	5387.978	1714.668	418.6484
