HOLE:	U1513A
EXPEDITION:	369
TOP:	194.8795
BOTTOM:	258.7350
DEPTH_WMSF	RHOM	DRH	PEFL	NRHB
m	g/cm3	g/cm3	barns/e-	g/cm3
212.8627	1.787444	0.01798661	5.485609	1.787444
213.0151	1.787547	0.01683738	7.30471	1.787547
213.1675	1.794499	0.01437035	10.64702	1.794499
213.3199	1.80583	0.0140037	13.68073	1.80583
213.4723	1.805079	0.009509864	14.64663	1.805079
213.6247	1.799677	0.007303639	16.19636	1.804264
213.7771	1.789149	0.005547567	13.64897	1.785644
213.9295	1.781987	0.004518973	8.697341	1.787218
214.0819	1.770066	0.004831798	7.724507	1.770469
214.2343	1.765506	0.003745409	7.759429	1.762379
214.3867	1.765967	0.003069812	9.74254	1.76276
214.5391	1.773128	0.001215761	8.796797	1.77439
214.6915	1.774565	-0.0004374601	8.44122	1.796976
214.8439	1.772344	-0.004762033	8.626123	1.769801
214.9963	1.772822	-0.006858377	10.96891	1.780907
215.1487	1.775192	-0.005708075	11.28372	1.800119
215.3011	1.780461	-0.003109831	8.46386	1.800111
215.4535	1.79301	0.001888296	5.694083	1.79301
215.6059	1.809835	0.0129106	4.782538	1.809835
215.7583	1.824726	0.02425591	4.968925	1.824726
215.9107	1.834718	0.03262009	5.234812	1.834718
216.0631	1.843609	0.03765284	5.872426	1.843609
216.2155	1.852197	0.03876728	7.318548	1.852197
216.3679	1.843055	0.02145988	9.757072	1.843055
216.5203	1.836443	0.01628637	12.23515	1.836443
216.6727	1.829637	0.01259813	13.88593	1.829637
216.8251	1.815645	0.00649284	15.18199	1.815645
216.9775	1.814816	0.005318946	14.26906	1.814816
217.1299	1.813954	0.006888112	9.264518	1.813954
217.2823	1.819317	0.00702716	7.615992	1.819317
217.4347	1.824095	0.006228155	7.29246	1.824095
217.5871	1.834818	0.005410105	8.844732	1.834818
217.7395	1.841154	0.00505246	8.695234	1.843413
217.8919	1.846052	0.004202359	8.488455	1.86318
218.0443	1.844328	0.002081477	8.338683	1.862461
218.1967	1.841653	0.0000106	9.010159	1.823231
218.3491	1.835273	0.001035314	9.807546	1.836838
218.5015	1.827183	0.003355586	7.996394	1.841165
218.6539	1.823961	0.004440377	6.349474	1.823961
218.8063	1.819033	0.005789464	4.992739	1.819033
218.9587	1.814806	0.006668042	4.774235	1.814806
219.1111	1.810496	0.007354196	4.74074	1.810496
219.2635	1.80892	0.008122657	4.739292	1.80892
219.4159	1.81102	0.009721228	4.821318	1.81102
219.5683	1.807022	0.008423437	4.879179	1.807022
219.7207	1.806944	0.007762023	5.637396	1.806944
219.8731	1.800069	0.008257314	6.51822	1.800069
220.0255	1.79235	0.007716272	7.138506	1.79235
220.1779	1.785678	0.007399847	6.401203	1.785678
220.3303	1.790892	0.006933222	6.174605	1.790892
220.4827	1.797379	0.00605207	6.456052	1.797379
220.6351	1.805515	0.005649526	7.387581	1.805515
220.7875	1.80432	0.003551149	7.446569	1.80432
220.9399	1.804985	0.002422355	6.883454	1.804985
221.0923	1.804051	0.002908236	6.028941	1.804051
221.2447	1.807461	0.004495568	5.777169	1.807461
221.3971	1.807272	0.004544584	5.635108	1.807272
221.5495	1.809585	0.004562075	5.68879	1.809585
221.7019	1.810598	0.00388462	5.607924	1.810598
221.8543	1.812075	0.003333846	5.651376	1.812075
222.0067	1.81314	0.003477379	5.847405	1.81314
222.1591	1.815582	0.002781101	6.297249	1.815582
222.3115	1.819168	0.002280819	6.770049	1.819168
222.4639	1.822117	0.002762513	7.122108	1.822117
222.6163	1.820403	0.001838071	7.250552	1.820403
222.7687	1.818359	0.001246341	7.42564	1.818359
222.9211	1.818758	0.001513881	7.490983	1.818758
223.0735	1.824048	0.0004665219	7.427684	1.810559
223.2259	1.852888	-0.0007886089	7.591331	1.818898
223.3783	1.900134	0.004917117	7.93079	1.883386
223.5307	1.908796	0.007150644	8.377072	1.908796
223.6831	1.867325	0.002223717	8.907397	1.821975
223.8355	1.809311	-0.003751801	9.539304	1.713182
223.9879	1.789559	0.0004669721	9.371257	1.757857
224.1403	1.780971	0.003814599	8.448451	1.782128
224.2927	1.777399	0.00557217	7.421676	1.777399
224.4451	1.774002	0.00736118	6.706407	1.774002
224.5975	1.774871	0.008643453	6.278448	1.774871
224.7499	1.772151	0.009366514	6.040442	1.772151
224.9023	1.76738	0.008945771	6.122696	1.76738
225.0547	1.772568	0.007302659	6.848397	1.772568
225.2071	1.788277	0.007147169	7.209928	1.788277
225.3595	1.803871	0.007714797	6.760468	1.803871
225.5119	1.805692	0.006167803	5.609869	1.805692
225.6643	1.806005	0.004679237	5.050027	1.806005
225.8167	1.811215	0.005319046	5.145092	1.811215
225.9691	1.813103	0.005290511	5.699377	1.817304
226.1215	1.821922	0.004509844	6.630182	1.81812
226.2739	1.846762	0.005819546	7.514557	1.835054
226.4263	1.861408	0.007933122	7.437946	1.861408
226.5787	1.83374	0.006613781	6.527132	1.83374
226.7311	1.791185	0.001502439	6.136803	1.783062
226.8835	1.785699	0.0008954295	5.908635	1.776078
227.0359	1.813456	0.007223551	5.755469	1.813456
227.1883	1.835315	0.01060095	5.503778	1.835315
227.3407	1.834198	0.01067429	5.363678	1.834198
227.4931	1.831122	0.01110834	5.314465	1.831122
227.6455	1.826103	0.01175858	5.511635	1.826103
227.7979	1.81682	0.01140663	6.003176	1.81682
227.9503	1.804573	0.009072207	6.652025	1.804573
228.1027	1.790956	0.004345296	7.075437	1.790956
228.2551	1.780825	0.0000531	7.308417	1.783383
228.4075	1.772591	-0.002160466	7.226352	1.774197
228.5599	1.768581	-0.002976219	6.826453	1.769074
228.7123	1.76724	-0.003223128	6.088403	1.766696
228.8647	1.773084	-0.002134712	5.702201	1.771287
229.0171	1.78145	-0.0007497534	6.140725	1.78145
229.1695	1.786285	0.0004993316	7.100842	1.786285
229.3219	1.78673	0.001264188	7.868517	1.78673
229.4743	1.783945	0.001045653	8.146029	1.783945
229.6267	1.78362	0.001413	8.451788	1.78362
229.7791	1.782811	0.002818578	8.533393	1.782811
229.9315	1.78109	0.002625371	7.835235	1.78109
230.0839	1.776683	0.00208565	6.897704	1.776683
230.2363	1.776808	0.00278844	6.03833	1.776808
230.3887	1.774555	0.001735933	5.374154	1.774555
230.5411	1.769784	-0.0005374353	5.016826	1.769784
230.6935	1.762502	-0.002891568	4.873598	1.763283
230.8459	1.755777	-0.005815943	4.855589	1.748441
230.9983	1.755733	-0.007409411	4.767735	1.758228
231.1507	1.756425	-0.008277768	4.720803	1.761544
231.3031	1.758231	-0.009054519	4.892801	1.752898
231.4555	1.767868	-0.007669363	5.182717	1.770535
231.6079	1.775408	-0.00415356	5.352105	1.783143
231.7603	1.766763	-0.003752457	5.447031	1.782186
231.9127	1.748158	-0.004431473	5.584206	1.735458
232.0651	1.733895	-0.003153742	5.805545	1.720006
232.2175	1.727204	-0.001966406	5.854258	1.727204
232.3699	1.719365	-0.003719775	5.764804	1.719365
232.5223	1.716429	-0.003001159	5.741656	1.716429
232.6747	1.714119	-0.002532534	5.384817	1.714119
232.8271	1.711844	-0.004612135	4.998161	1.707356
232.9795	1.722992	-0.004482966	4.812954	1.720313
233.1319	1.738587	-0.003038031	5.064514	1.738551
233.2843	1.747478	-0.003006496	5.275145	1.750625
233.4367	1.741393	-0.004420523	5.204853	1.743315
233.5891	1.73183	-0.00583237	5.022864	1.723204
233.7415	1.729125	-0.005414746	4.967954	1.717841
233.8939	1.728661	-0.005011387	4.941164	1.730855
234.0463	1.730571	-0.004884816	5.105148	1.733388
234.1987	1.731306	-0.006005213	5.281543	1.73502
234.3511	1.738448	-0.006355484	5.646243	1.726611
234.5035	1.747702	-0.005237554	5.804697	1.742322
234.6559	1.753917	-0.004081788	5.917172	1.770413
234.8083	1.750454	-0.004850104	5.895372	1.739449
234.9607	1.746062	-0.004860598	5.944488	1.736439
235.1131	1.742746	-0.004661646	6.013469	1.745613
235.2655	1.74168	-0.004723974	5.85796	1.724922
235.4179	1.743672	-0.00495537	5.847934	1.757375
235.5703	1.763117	-0.004039908	5.702487	1.749768
235.7227	1.785077	-0.003421532	5.83091	1.762123
235.8751	1.807353	-0.002502039	5.70825	1.827502
236.0275	1.814571	-0.004836143	5.619053	1.809293
236.1799	1.82449	-0.0059004	5.532775	1.83318
236.3323	1.835644	-0.004557518	5.425372	1.850156
236.4847	1.842004	-0.004275916	5.470002	1.840539
236.6371	1.841369	-0.004324849	5.569592	1.832837
236.7895	1.838659	-0.00382621	5.928929	1.84832
236.9419	1.835588	-0.002835924	6.203717	1.852187
237.0943	1.8311	-0.003884612	6.281011	1.826351
237.2467	1.828535	-0.004276698	6.356138	1.79491
237.3991	1.829578	-0.002599633	6.468956	1.846092
237.5515	1.838662	0.0009645384	6.899004	1.854173
237.7039	1.846861	0.003332581	7.104743	1.849082
237.8563	1.855742	0.006761625	7.321745	1.855742
238.0087	1.856278	0.008491522	7.509258	1.856278
238.1611	1.85134	0.006389779	7.291646	1.85134
238.3135	1.840052	0.002173336	6.914678	1.835392
238.4659	1.823984	-0.001764697	7.003866	1.862057
238.6183	1.81317	-0.003621438	7.611197	1.823697
238.7707	1.801803	-0.007282151	8.269957	1.780599
238.9231	1.799147	-0.007640524	7.952405	1.777674
239.0755	1.795921	-0.00792492	7.521558	1.815182
239.2279	1.79387	-0.008502025	7.306274	1.812001
239.3803	1.794587	-0.009224162	7.442866	1.788993
239.5327	1.795621	-0.008713614	7.32526	1.780551
239.6851	1.793798	-0.00629827	7.239209	1.818429
239.8375	1.773726	-0.006064613	7.295713	1.827134
239.9899	1.740184	-0.005851388	6.894637	1.735294
240.1423	1.711322	-0.00545655	6.509441	1.71171
240.2947	1.70132	-0.001180473	6.015423	1.701943
240.4471	1.703161	0.003078434	5.921024	1.703161
240.5995	1.706888	0.005444722	5.933305	1.706888
240.7519	1.705946	0.003951232	5.926663	1.705946
240.9043	1.706268	0.005266507	6.176814	1.706268
241.0567	1.699014	0.002941254	5.84441	1.699014
241.2091	1.698718	0.001480513	5.767634	1.698718
241.3615	1.705991	0.001003721	5.498451	1.705991
241.5139	1.710359	0.001680971	5.384655	1.710359
241.6663	1.697374	-0.001065093	5.121469	1.697374
241.8187	1.680291	-0.0031677	5.015169	1.680291
241.9711	1.669264	-0.004688694	5.066403	1.669264
242.1235	1.670302	-0.002788009	5.168234	1.670302
242.2759	1.672024	-0.001878524	5.033474	1.672024
242.4283	1.674182	-0.002966286	4.83034	1.674182
242.5807	1.684917	-0.002998351	5.074281	1.684917
242.7331	1.700143	0.0009069836	6.253977	1.700143
242.8855	1.701407	0.002460105	6.742044	1.701407
243.0379	1.686203	-0.001910109	6.092463	1.686203
243.1903	1.680257	-0.005257053	4.781961	1.624704
243.3427	1.69315	-0.004337566	4.262458	1.681242
243.4951	1.707054	-0.005863566	4.160678	1.743329
243.6475	1.708491	-0.009805515	4.435471	1.709339
243.7999	1.705472	-0.01123399	4.877207	1.709569
243.9523	1.710945	-0.009268615	5.294478	1.717992
244.1047	1.726156	-0.005019841	5.976226	1.726873
244.2571	1.74193	-0.0005837831	6.796904	1.74162
244.4095	1.754242	0.003399299	7.2759	1.754242
244.5619	1.759862	0.004426832	7.321558	1.759862
244.7143	1.764604	0.004619807	7.011613	1.764604
244.8667	1.766555	0.003060183	6.800081	1.766555
245.0191	1.764566	0.0007442114	6.261571	1.764566
245.1715	1.760448	-0.0008457321	5.581686	1.760448
245.3239	1.753153	-0.0008238308	5.518754	1.753153
245.4763	1.746738	0.0002584957	5.823886	1.746738
245.6287	1.748013	0.002066427	6.133895	1.748013
245.7811	1.756239	0.004589903	6.259401	1.756239
245.9335	1.762992	0.005894489	6.778323	1.762992
246.0859	1.761188	0.004323202	7.215005	1.761188
246.2383	1.753907	0.002242778	6.754076	1.753907
246.3907	1.748387	0.00207876	5.825302	1.748387
246.5431	1.747265	0.003207373	5.231211	1.747265
246.6955	1.748303	0.004685896	5.308149	1.748303
246.8479	1.749968	0.006014602	5.31994	1.749968
247.0003	1.752519	0.005495163	5.133361	1.752519
247.1527	1.756408	0.003251189	4.975232	1.756408
247.3051	1.762972	0.003232471	5.268018	1.762972
247.4575	1.76534	0.002919391	5.675355	1.76534
247.6099	1.763142	0.001567526	5.845342	1.763142
247.7623	1.763413	0.002664542	6.376887	1.763413
247.9147	1.764965	0.005365108	7.314931	1.764965
248.0671	1.761257	0.004805189	8.841174	1.761257
248.2195	1.753255	0.002606782	9.257896	1.753255
248.3719	1.752797	0.002259941	9.134599	1.752797
248.5243	1.753504	0.0008288661	8.929651	1.753504
248.6767	1.754526	-0.000415126	8.476502	1.754526
248.8291	1.757024	-0.0006957974	7.742536	1.757024
