HOLE:	U1513A
EXPEDITION:	369
TOP:	77.9409
BOTTOM:	294.0439
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
95.7717	172.7391	733.3602	726.7268	1.7645	0.4156	0.4194
95.9241	171.4391	724.0106	815.3126	1.7779	0.4210	0.3738
96.0765	168.7262	701.9329	801.2661	1.8065	0.4342	0.3804
96.2289	167.4655	713.366	804.1977	1.8201	0.4273	0.3790
96.3813	171.1582	748.0821	757.5035	1.7808	0.4074	0.4024
96.5337	173.2784	737.2523	723.4496	1.7590	0.4134	0.4213
96.6861	174.3219	768.377	706.522	1.7485	0.3967	0.4314
96.8385	172.5931	787.3065	659.6584	1.7660	0.3871	0.4621
96.9909	173.8536	794.9254	699.1182	1.7532	0.3834	0.4360
97.1433	172.9997	789.6311	713.0352	1.7619	0.3860	0.4275
97.2957	172.0463	789.8421	711.4708	1.7716	0.3859	0.4284
97.4481	174.2911	792.303	656.9698	1.7488	0.3847	0.4639
97.6005	171.3703	795.8803	677.8126	1.7786	0.3830	0.4497
97.7529	171.977	754.4639	647.869	1.7723	0.4040	0.4705
97.9053	170.7012	762.7177	591.6265	1.7856	0.3996	0.5152
98.0577	165.887	728.9985	621.4092	1.8374	0.4181	0.4905
98.2101	167.0621	761.5027	553.7823	1.8245	0.4003	0.5504
98.3625	164.2261	776.2657	563.0233	1.8560	0.3926	0.5414
98.5149	165.0865	764.7828	609.9763	1.8463	0.3985	0.4997
98.6673	166.021	703.882	728.5223	1.8359	0.4330	0.4184
98.8197	167.3459	722.2573	722.8802	1.8214	0.4220	0.4216
98.9721	169.78	749.4061	735.8132	1.7953	0.4067	0.4142
99.1245	176.492	772.0644	742.5972	1.7270	0.3948	0.4105
99.2769	176.8804	755.9973	778.1742	1.7232	0.4032	0.3917
99.4293	179.097	748.6991	787.5895	1.7019	0.4071	0.3870
99.5817	172.8514	759.1495	751.5835	1.7634	0.4015	0.4055
99.7341	172.4536	735.6779	748.8519	1.7674	0.4143	0.4070
99.8865	172.3307	708.2409	741.4044	1.7687	0.4304	0.4111
100.0389	168.73	749.5649	734.3421	1.8064	0.4066	0.4151
100.1913	168.174	767.7982	699.1974	1.8124	0.3970	0.4359
100.3437	169.9092	709.645	642.7831	1.7939	0.4295	0.4742
100.4961	169.0718	742.9285	612.1535	1.8028	0.4103	0.4979
100.6485	167.5599	745.6729	610.3448	1.8191	0.4088	0.4994
100.8009	168.9177	762.223	586.939	1.8044	0.3999	0.5193
100.9533	170.1088	706.0557	590.4539	1.7918	0.4317	0.5162
101.1057	168.3573	713.1978	584.2598	1.8104	0.4274	0.5217
101.2581	158.8612	698.0847	621.2436	1.9187	0.4366	0.4906
101.4105	156.8001	683.0726	659.843	1.9439	0.4462	0.4619
101.5629	159.4299	665.0648	708.9866	1.9118	0.4583	0.4299
101.7153	160.3594	623.0093	654.6316	1.9007	0.4892	0.4656
101.8677	163.9538	637.4138	685.0967	1.8591	0.4782	0.4449
102.0201	167.9865	695.6421	722.9176	1.8144	0.4382	0.4216
102.1725	171.6635	699.0406	740.3827	1.7756	0.4360	0.4117
102.3249	175.4906	673.9153	647.8102	1.7368	0.4523	0.4705
102.4773	175.6717	728.7776	726.933	1.7351	0.4182	0.4193
102.6297	176.2266	722.8098	713.4349	1.7296	0.4217	0.4272
102.7821	174.4601	703.2808	732.4329	1.7471	0.4334	0.4161
102.9345	172.6771	699.8936	774.2281	1.7651	0.4355	0.3937
103.0869	172.4759	721.8538	748.8655	1.7672	0.4222	0.4070
103.2393	175.8968	726.8771	733.4603	1.7328	0.4193	0.4156
103.3917	174.3619	671.1708	754.6101	1.7481	0.4541	0.4039
103.5441	176.4783	651.5651	690.9767	1.7271	0.4678	0.4411
103.6965	177.4879	691.5147	633.6767	1.7173	0.4408	0.4810
