HOLE:	U1354C
EXPEDITION:	317
TOP:	0.0724
BOTTOM:	382.9012
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
17.5984	1278.5292	612.0564	389.5010	1220.5349
17.7508	1278.1765	611.4288	390.5116	1218.0059
17.9032	1287.7058	610.9268	391.5286	1226.0149
18.0556	1276.8231	611.1061	392.5323	1203.1993
18.2080	1260.9415	611.7874	393.5427	1227.4360
18.3604	1280.0592	612.7018	394.5529	1194.0201
18.5128	1301.0593	613.1321	395.5574	1198.8701
18.6652	1310.1182	613.8134	396.5552	1188.6464
18.8176	1322.3534	614.6561	397.5644	1192.1586
18.9700	1324.1171	615.6782	398.5749	1197.8899
19.1224	1326.5887	616.4670	399.5862	1199.1221
19.2748	1289.1711	616.6104	400.5972	1208.0740
19.4272	1257.0000	613.2576	401.6080	1215.4546
19.5796	1281.8857	611.8412	402.6349	1231.2440
19.7320	1305.8204	612.7198	403.6429	1238.6656
19.8844	1290.4124	613.3833	404.6498	1224.9452
20.0368	1299.1193	614.6024	405.6653	1200.0610
20.1892	1285.9940	614.9070	406.6751	1181.1987
20.3416	1272.7061	616.5032	407.6791	1178.6505
20.4940	1282.0605	617.4710	408.6936	1196.0095
20.6464	1278.3517	616.9509	409.7046	1213.5127
20.7988	1311.5804	614.1360	410.6975	1210.7922
20.9512	1278.8311	613.7239	411.7018	1213.9884
21.1036	1294.2262	613.9385	412.7100	1212.1974
21.2560	1282.0670	612.2713	413.7236	1222.5408
21.4084	1288.0507	611.2493	414.7386	1209.4923
21.5608	1282.7096	611.2138	415.7373	1198.2416
21.7132	1294.8844	612.1282	416.7411	1192.3046
21.8656	1291.7042	613.1503	417.7514	1196.9703
22.0180	1312.0000	615.0864	418.7610	1203.3676
22.1704	1300.0967	615.0864	419.3824	1204.1144
22.3228	1296.2006	615.0864	420.0037	1206.9950
22.4752	1296.1968	615.1169	420.6274	1213.3972
22.6276	1283.5963	615.3303	421.2660	1231.3151
22.7800	1290.5038	615.5436	421.9045	1238.0294
22.9324	1297.5973	615.7570	422.5381	1237.4227
23.0848	1285.6970	615.9703	423.1594	1229.7081
23.2372	1299.0037	615.6349	423.7908	1207.0594
23.3896	1313.2023	615.3912	424.4290	1190.5684
23.5420	1323.0000	615.3912	425.0735	1185.5925
23.6944	1335.6022	621.7932	425.7064	1191.5659
23.8468	1336.1984	622.5838	426.3320	1206.2157
23.9992	1323.0927	619.3227	426.9523	1223.0607
24.1516	1281.7941	616.9758	427.5728	1214.1024
24.3040	1288.0042	614.9337	428.2018	1210.4773
24.4564	1297.7961	614.1113	428.8344	1207.9884
24.6088	1269.0958	616.0316	429.4672	1203.0114
24.7612	1267.4004	617.0372	430.1000	1198.6744
24.9136	1270.2003	621.2748	430.7277	1198.9244
25.0660	1273.0000	630.0216	431.3485	1205.1450
25.2184	1273.1782	619.5914	432.3683	1202.3180
25.3708	1307.7853	614.8478	433.3753	1205.5908
25.5232	1330.1316	614.2913	434.3936	1188.8389
25.6756	1315.6913	613.2043	435.4059	1190.3840
25.8280	1305.1755	611.6407	436.4234	1193.4606
25.9804	1280.0389	611.4288	437.4447	1203.5389
26.1328	1288.4366	612.5421	438.4665	1192.2219
26.2852	1283.1713	613.2310	439.4630	1202.1626
26.4376	1267.2625	612.7010	440.4839	1207.2318
26.5900	1284.0889	613.4168	441.4920	1205.5614
26.7424	1308.8727	614.3442	442.4936	1188.9594
26.8948	1319.0427	614.6890	443.5088	1177.3080
27.0472	1312.5210	616.3589	444.5361	1168.8667
27.1996	1291.9974	616.9152	445.5670	1171.1415
27.3520	1337.7444	614.8741	446.5898	1149.6537
27.5044	1285.0479	614.4503	447.6117	1175.6824
27.6568	1307.2128	614.1057	448.6336	1164.8534
