HOLE:	U1354C
EXPEDITION:	323
TOP:		295.0477
BOTTOM:		363.1705
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
312.8785	155.96294	581.61401	736.36365	1.9543	0.5241	0.4139
313.0309	155.89442	563.25140	740.00000	1.9552	0.5411	0.4119
313.1833	155.92320	578.55908	771.81818	1.9548	0.5268	0.3949
313.3357	155.82692	574.67432	738.18182	1.9560	0.5304	0.4129
313.4881	155.41692	596.76520	706.36365	1.9612	0.5108	0.4315
313.6405	155.22484	626.64697	778.18182	1.9636	0.4864	0.3917
313.7929	155.13277	597.96405	816.36365	1.9648	0.5097	0.3734
313.9453	154.64482	627.65546	841.81818	1.9710	0.4856	0.3621
314.0977	153.82100	610.06549	803.63635	1.9815	0.4996	0.3793
314.2501	153.75684	571.65918	810.00000	1.9824	0.5332	0.3763
314.4025	153.79210	600.29291	808.18182	1.9819	0.5078	0.3771
314.5549	153.66023	585.70551	773.63635	1.9836	0.5204	0.3940
314.7073	153.62889	559.85547	810.00000	1.9840	0.5444	0.3763
314.8597	153.69016	577.68201	708.18182	1.9832	0.5276	0.4304
315.0121	153.99803	583.90601	744.54547	1.9792	0.5220	0.4094
315.1645	154.11688	571.04150	770.00000	1.9777	0.5338	0.3958
315.3169	154.22276	554.25647	770.00000	1.9764	0.5499	0.3958
315.4693	154.20203	559.24091	736.36365	1.9766	0.5450	0.4139
315.6217	154.15968	550.03906	770.00000	1.9772	0.5541	0.3958
315.7741	154.00635	541.59088	744.54547	1.9791	0.5628	0.4094
315.9265	153.94691	533.16528	773.63635	1.9799	0.5717	0.3940
316.0789	155.24576	542.03876	770.00000	1.9633	0.5623	0.3958
316.2313	155.39293	552.97131	743.63635	1.9615	0.5512	0.4099
316.3837	155.80472	562.51392	770.00000	1.9563	0.5419	0.3958
316.5361	156.39722	570.06836	770.00000	1.9489	0.5347	0.3958
316.6885	156.51857	564.13702	773.63635	1.9474	0.5403	0.3940
316.8409	156.75572	611.86127	770.00000	1.9444	0.4982	0.3958
316.9933	155.83392	605.97833	781.81818	1.9559	0.5030	0.3899
317.1457	156.00255	602.26776	774.54547	1.9538	0.5061	0.3935
317.2981	156.00291	618.50031	738.18182	1.9538	0.4928	0.4129
317.4505	156.07501	602.08478	700.00000	1.9529	0.5062	0.4354
317.6029	156.15694	579.17462	636.36365	1.9519	0.5263	0.4790
317.7553	156.00024	556.86523	626.36365	1.9538	0.5473	0.4866
317.9077	155.68965	548.76459	600.00000	1.9577	0.5554	0.5080
318.0601	155.43619	541.34637	630.00000	1.9609	0.5630	0.4838
318.2125	154.54498	523.06122	631.81818	1.9722	0.5827	0.4824
318.3649	153.93175	516.08765	596.36365	1.9801	0.5906	0.5111
318.5173	153.92761	518.62500	631.81818	1.9802	0.5877	0.4824
318.6697	153.68159	512.92621	660.00000	1.9833	0.5942	0.4618
318.8221	153.63095	525.78406	666.36365	1.9840	0.5797	0.4574
318.9745	154.29578	520.86182	664.54547	1.9754	0.5852	0.4587
319.1269	154.35765	524.59760	743.63635	1.9746	0.5810	0.4099
319.2793	155.17325	529.18927	770.00000	1.9643	0.5760	0.3958
319.4317	155.21782	586.61932	770.00000	1.9637	0.5196	0.3958
319.5841	155.91191	565.17377	741.81818	1.9550	0.5393	0.4109
319.7365	156.19881	582.68903	741.81818	1.9514	0.5231	0.4109
319.8889	156.25500	580.88226	740.00000	1.9507	0.5247	0.4119
320.0413	156.16913	606.58411	700.00000	1.9517	0.5025	0.4354
320.1937	156.14973	575.81537	703.63635	1.9520	0.5293	0.4332
320.3461	156.19740	574.49158	733.63635	1.9514	0.5306	0.4155
320.4985	156.36003	581.67230	731.81818	1.9493	0.5240	0.4165
320.6509	156.49400	566.71661	706.36365	1.9477	0.5378	0.4315
320.8033	156.51375	577.82220	703.63635	1.9474	0.5275	0.4332
320.9557	156.41092	581.27063	700.00000	1.9487	0.5244	0.4354
321.1081	156.39064	589.19067	703.63635	1.9490	0.5173	0.4332
321.2605	156.22023	594.93970	700.00000	1.9511	0.5123	0.4354
321.4129	156.12238	591.59296	708.18182	1.9523	0.5152	0.4304
321.5653	155.29541	593.50446	738.18182	1.9627	0.5136	0.4129
321.7177	153.77112	581.46527	740.00000	1.9822	0.5242	0.4119
321.8701	152.38623	579.19159	770.00000	2.0002	0.5263	0.3958
322.0225	151.86519	573.33746	770.00000	2.0070	0.5316	0.3958
322.1749	151.52829	570.48938	700.00000	2.0115	0.5343	0.4354
322.3273	151.21066	545.89294	708.18182	2.0157	0.5584	0.4304
322.4797	151.49545	531.21191	700.00000	2.0119	0.5738	0.4354
322.6321	151.82507	530.80566	703.63635	2.0076	0.5742	0.4332
322.7845	152.03333	543.67487	733.63635	2.0048	0.5606	0.4155
322.9369	152.53250	570.23199	770.00000	1.9983	0.5345	0.3958
323.0893	152.60622	579.64087	800.00000	1.9973	0.5258	0.3810
323.2417	152.29045	615.22168	780.00000	2.0014	0.4954	0.3908
323.3941	152.23749	613.06738	840.00000	2.0021	0.4972	0.3629
323.5465	152.31419	589.00531	801.81818	2.0011	0.5175	0.3801
323.6989	152.16724	612.31818	731.81818	2.0031	0.4978	0.4165
323.8513	152.75333	599.26202	666.36365	1.9954	0.5086	0.4574
324.0037	152.90431	551.89539	668.18182	1.9934	0.5523	0.4562
324.1561	153.58354	522.55750	700.00000	1.9846	0.5833	0.4354
324.3085	154.12334	516.92383	701.81818	1.9776	0.5896	0.4343
324.4609	154.45898	526.73065	673.63635	1.9733	0.5787	0.4525
324.6133	155.71873	529.96368	673.63635	1.9574	0.5751	0.4525
324.7657	157.22163	557.25842	660.00000	1.9387	0.5470	0.4618
324.9181	158.36865	549.51904	666.36365	1.9246	0.5547	0.4574
325.0705	157.88698	556.66937	698.18182	1.9305	0.5475	0.4366
325.2229	157.65967	546.28986	700.00000	1.9333	0.5579	0.4354
325.3753	157.34203	541.21887	663.63635	1.9372	0.5632	0.4593
325.5277	156.28130	532.89075	636.36365	1.9503	0.5720	0.4790
325.6801	155.99147	521.55859	630.00000	1.9540	0.5844	0.4838
325.8325	155.81332	502.01233	633.63635	1.9562	0.6072	0.4810
325.9849	155.85732	506.71759	630.00000	1.9556	0.6015	0.4838
326.1373	154.84601	514.33020	670.00000	1.9684	0.5926	0.4549
326.2897	155.61671	528.21637	700.00000	1.9587	0.5770	0.4354
326.4421	155.10417	536.03906	700.00000	1.9651	0.5686	0.4354
326.5945	154.80649	534.16980	700.00000	1.9689	0.5706	0.4354
326.7469	154.63734	535.98840	706.36365	1.9711	0.5687	0.4315
326.8993	154.78972	506.36050	706.36365	1.9691	0.6019	0.4315
327.0517	155.66583	516.76337	700.00000	1.9580	0.5898	0.4354
327.2041	156.21375	532.91150	708.18182	1.9512	0.5720	0.4304
327.3565	156.17073	538.49023	778.18182	1.9517	0.5660	0.3917
327.5089	156.40765	545.11188	800.00000	1.9488	0.5592	0.3810
327.6613	156.48386	530.72925	786.81818	1.9478	0.5743	0.3874
327.8137	155.98755	531.60516	773.63635	1.9540	0.5734	0.3940
327.9661	155.83359	535.85455	775.45453	1.9559	0.5688	0.3931
328.1185	154.89954	550.95184	844.54547	1.9677	0.5532	0.3609
328.2709	155.37634	563.68121	736.36365	1.9617	0.5407	0.4139
328.4233	155.08191	527.67950	711.81818	1.9654	0.5776	0.4282
328.5757	155.64497	534.11688	703.63635	1.9583	0.5707	0.4332
328.7281	156.21797	591.89868	738.18182	1.9511	0.5150	0.4129
328.8805	156.62231	583.92950	770.00000	1.9461	0.5220	0.3958
329.0329	156.62592	583.68774	743.63635	1.9460	0.5222	0.4099
