HOLE:	U1354C
EXPEDITION:	317
TOP:	0.0724
BOTTOM:	347.8492
DEPTH_WMSF	HSGR	HCGR	HFK	HTHO	HURA	HBHK
m	gAPI	gAPI	%	ppm	ppm	%
0.0724	4.9631	5.8481	0.0959	1.3131	-0.1712	-999.2500
0.2248	6.3854	7.6691	0.1369	1.6566	-0.2301	-999.2500
0.3772	7.0044	8.1732	0.1553	1.7102	-0.2370	-999.2500
0.5296	8.4071	9.0226	0.1693	1.9005	-0.1704	-999.2500
0.6820	7.9051	8.0493	0.1524	1.6873	-0.0960	-999.2500
0.8344	8.0161	7.6896	0.1457	1.6111	-0.0350	-999.2500
0.9868	8.5895	8.0864	0.1516	1.7037	-0.0239	-999.2500
1.1392	9.1556	8.9559	0.1741	1.8510	-0.0805	-999.2500
1.2916	10.2907	10.5218	0.2290	2.0316	-0.1622	-999.2500
1.4440	10.3643	9.8827	0.2302	1.8193	-0.0709	-999.2500
1.5964	10.8782	10.0332	0.2321	1.8566	-0.0380	-999.2500
1.7488	11.3240	9.9773	0.2443	1.7672	-0.0110	-999.2500
1.9012	11.3328	9.3195	0.2362	1.6037	0.0983	-999.2500
2.0536	11.0996	8.4392	0.2224	1.4022	0.2235	-999.2500
2.2060	10.7862	7.7550	0.2171	1.2143	0.2799	-999.2500
2.3584	10.1239	7.1721	0.1920	1.1741	0.3027	-999.2500
2.5108	10.7627	8.2067	0.2000	1.4592	0.2275	-999.2500
2.6632	10.3415	7.2754	0.1755	1.3041	0.3038	-999.2500
2.8156	10.5171	7.0586	0.1816	1.1992	0.3900	-999.2500
2.9680	10.8624	6.7849	0.1947	1.0346	0.4890	-999.2500
3.1204	10.8497	6.2592	0.1854	0.9210	0.5626	-999.2500
3.2728	10.2394	5.7869	0.1476	0.9904	0.5655	-999.2500
3.4252	9.0198	4.9819	0.1124	0.9386	0.5322	-999.2500
3.5776	6.8200	4.0286	0.0896	0.7664	0.3633	-999.2500
3.7300	5.2715	3.3790	0.0666	0.6930	0.2719	-999.2500
3.8824	4.5831	3.2628	0.0627	0.6788	0.1933	-999.2500
4.0348	4.4218	3.4597	0.0713	0.6913	0.1359	-999.2500
4.1872	4.7845	3.8623	0.0884	0.7204	0.1286	-999.2500
4.3396	5.8810	4.5629	0.1150	0.7889	0.1886	-999.2500
4.4920	7.3164	5.6286	0.1448	0.9560	0.2917	-999.2500
4.6444	10.8669	8.2833	0.2137	1.4037	0.4085	-999.2500
4.7968	15.3797	13.0345	0.3320	2.2337	0.3348	-999.2500
4.9492	19.2894	16.1986	0.4085	2.7996	0.3939	-999.2500
5.1016	22.4207	19.2037	0.4911	3.2792	0.3944	-999.2500
5.2540	23.4323	20.4048	0.5217	3.4853	0.3792	-999.2500
5.4064	23.7150	20.1326	0.5108	3.4615	0.4287	-999.2500
5.5588	22.1457	18.6844	0.4969	3.0789	0.4064	-999.2500
5.7112	21.9947	18.2743	0.4448	3.2526	0.4437	-999.2500
5.8636	23.1821	19.3252	0.4675	3.4569	0.4777	-999.2500
6.0160	26.1500	21.8849	0.5603	3.7341	0.4995	-999.2500
6.1684	27.8031	22.6814	0.5632	3.9720	0.6112	-999.2500
6.3208	27.3557	21.2708	0.5165	3.7934	0.7762	-999.2500
6.4732	28.4841	21.1176	0.5126	3.7672	0.9566	-999.2500
6.6256	30.4366	21.3327	0.5311	3.7276	1.2139	-999.2500
6.7780	28.9725	19.6994	0.5043	3.3610	1.2192	-999.2500
6.9304	23.3050	15.9168	0.4186	2.6509	0.9866	-999.2500
7.0828	20.2946	13.0202	0.3401	2.1817	0.9786	-999.2500
7.2352	23.0578	13.9982	0.4008	2.1397	1.2626	-999.2500
7.3876	23.4367	13.5122	0.3937	2.0254	1.3719	-999.2500
7.5400	20.6660	11.3521	0.3299	1.7066	1.3145	-999.2500
7.6924	18.3045	9.7119	0.3045	1.3300	1.2469	-999.2500
7.8448	18.5903	9.9647	0.2940	1.4720	1.2915	-999.2500
7.9972	19.4869	10.7115	0.3087	1.6254	1.3583	-999.2500
8.1496	19.8113	11.1780	0.3182	1.7194	1.3408	-999.2500
8.3020	20.3582	12.4645	0.3422	1.9910	1.2713	-999.2500
8.4544	23.6641	15.4226	0.4176	2.4978	1.3960	-999.2500
8.6068	27.3374	18.2664	0.4784	3.0533	1.6024	-999.2500
8.7592	27.7827	18.3858	0.4521	3.2455	1.6003	-999.2500
8.9116	24.8720	16.5314	0.3813	3.0656	1.3765	-999.2500
9.0640	24.6573	15.7120	0.3698	2.8705	1.3843	-999.2500
9.2164	25.3110	16.3914	0.3817	3.0187	1.3864	-999.2500
9.3688	27.5785	19.2743	0.5008	3.2452	1.2516	-999.2500
9.5212	27.6256	19.8837	0.5040	3.4218	1.2226	-999.2500
9.6736	27.9145	19.2198	0.4879	3.3031	1.3112	-999.2500
9.8260	26.2204	17.6990	0.4433	3.0771	1.2191	-999.2500
9.9784	24.4970	16.7105	0.4061	2.9780	1.0412	-999.2500
10.1308	24.0175	16.8283	0.4093	2.9974	0.8960	-999.2500
10.2832	23.5910	17.7840	0.4256	3.2082	0.7305	-999.2500
10.4356	25.8180	19.9702	0.4974	3.4882	0.7685	-999.2500
10.5880	27.6535	22.9795	0.5682	4.0382	0.6540	-999.2500
10.7404	28.7522	23.9832	0.5961	4.1964	0.6345	-999.2500
