HOLE:	U1354C
EXPEDITION:	317
TOP:	0.0724
BOTTOM:	349.9828
DEPTH_WMSF	HSGR	HCGR	HFK	HTHO	HURA	HBHK
m	gAPI	gAPI	%	ppm	ppm	%
0.0724	4.5430	3.3372	0.0586	0.7266	0.1586	-0.3941
0.2248	5.3811	3.9771	0.0675	0.8797	0.1843	-0.3941
0.3772	5.3090	4.0931	0.0744	0.8762	0.1476	-0.3941
0.5296	6.9412	4.9665	0.0900	1.0652	0.2336	-0.3941
0.6820	9.2514	6.9153	0.1356	1.4224	0.2685	-0.3941
0.8344	10.6865	7.9775	0.1704	1.5591	0.3522	-0.3941
0.9868	10.7820	8.0030	0.1747	1.5423	0.3863	-0.3941
1.1392	10.2980	7.6762	0.1660	1.4885	0.3354	-0.3941
1.2916	11.5710	8.6580	0.1883	1.6724	0.3467	-0.3941
1.4440	12.4429	9.0206	0.1922	1.7657	0.4317	-0.3941
1.5964	13.3348	8.8077	0.2169	1.5529	0.5888	-0.3941
1.7488	12.4429	8.5228	0.2047	1.5334	0.4832	-0.3941
1.9012	13.1271	9.5428	0.2245	1.7441	0.4370	-0.3941
2.0536	13.5640	8.9988	0.2108	1.6503	0.5844	-0.3941
2.2060	14.4812	9.8938	0.2236	1.8623	0.6076	-0.3941
2.3584	13.6050	9.6597	0.2012	1.9183	0.5250	-0.3941
2.5108	11.7579	8.2392	0.1563	1.7260	0.4740	-0.3941
2.6632	9.0172	6.7091	0.1298	1.3903	0.2982	-0.3941
2.8156	6.8003	5.0075	0.1031	1.0012	0.2372	-0.3941
2.9680	5.5853	4.1774	0.0787	0.8782	0.2098	-0.3941
3.1204	6.4760	5.1642	0.1042	1.0454	0.1932	-0.3941
3.2728	8.3462	6.3643	0.1081	1.4072	0.2726	-0.3941
3.4252	9.3018	8.3999	0.1555	1.7819	0.1547	-0.3941
3.5776	9.7118	8.1351	0.1662	1.6342	0.2319	-0.3941
3.7300	9.1521	8.1914	0.1633	1.6694	0.1811	-0.3941
3.8824	9.3184	7.8861	0.1540	1.6262	0.2639	-0.3941
4.0348	8.6626	6.8786	0.1444	1.3594	0.3191	-0.3941
4.1872	7.9745	5.9602	0.1326	1.1338	0.3287	-0.3941
4.3396	8.6341	6.2482	0.1308	1.2371	0.3905	-0.3941
4.4920	11.4563	7.9975	0.1752	1.5378	0.5395	-0.3941
4.6444	14.4544	11.2134	0.2561	2.0945	0.5473	-0.3941
4.7968	16.6833	12.6393	0.2877	2.3668	0.7000	-0.3941
4.9492	18.1330	14.0069	0.3355	2.5251	0.7156	-0.3941
5.1016	21.4560	15.9598	0.3747	2.9219	0.9041	-0.3941
5.2540	23.8646	18.4873	0.4519	3.2797	0.9074	-0.3941
5.4064	25.3613	18.8342	0.4829	3.2095	1.0234	-0.3941
5.5588	25.8428	19.6319	0.5346	3.1623	0.9388	-0.3941
5.7112	26.3264	19.9545	0.5392	3.2392	0.9609	-0.3941
5.8636	26.5471	20.6164	0.5392	3.4513	0.9282	-0.3941
6.0160	26.1911	20.3228	0.5301	3.4105	0.8979	-0.3941
6.1684	26.6923	20.8390	0.5196	3.6374	0.8976	-0.3941
6.3208	26.9514	19.8187	0.5349	3.2206	1.0221	-0.3941
6.4732	27.5536	20.0669	0.5328	3.3126	1.0554	-0.3941
6.6256	28.0382	19.9099	0.5113	3.3879	1.1463	-0.3941
6.7780	28.1719	20.0897	0.5201	3.3939	1.1718	-0.3941
6.9304	26.3957	17.8777	0.4467	3.1146	1.2009	-0.3941
7.0828	24.6395	17.2058	0.4159	3.0795	1.0269	-0.3941
7.2352	25.1056	16.8106	0.3861	3.1276	1.1348	-0.3941
7.3876	26.1618	17.2082	0.4095	3.1179	1.2274	-0.3941
7.5400	26.0063	17.1063	0.4300	2.9656	1.1734	-0.3941
7.6924	24.0376	16.4403	0.3959	2.9514	1.0250	-0.3941
7.8448	22.1527	15.3334	0.3848	2.6617	0.9334	-0.3941
7.9972	21.4129	14.5921	0.3517	2.6180	0.9459	-0.3941
8.1496	21.3801	15.0469	0.3789	2.6044	0.8895	-0.3941
8.3020	22.7075	15.6117	0.4139	2.5805	0.9967	-0.3941
8.4544	24.4494	15.9954	0.4252	2.6377	1.1902	-0.3941
8.6068	26.5081	17.4996	0.4247	3.1224	1.3125	-0.3941
8.7592	26.0506	17.3199	0.4326	3.0184	1.2705	-0.3941
8.9116	24.3860	17.2349	0.4051	3.1521	1.0627	-0.3941
9.0640	23.1830	16.3434	0.3833	2.9945	0.9907	-0.3941
9.2164	23.4811	16.4584	0.3673	3.1250	1.0124	-0.3941
9.3688	25.5200	17.2293	0.3937	3.2174	1.2172	-0.3941
9.5212	25.0040	16.9998	0.3858	3.1902	1.1583	-0.3941
9.6736	25.6692	17.5300	0.3781	3.4049	1.1973	-0.3941
9.8260	25.5669	16.8952	0.3557	3.3325	1.2541	-0.3941
9.9784	25.8187	17.8021	0.3695	3.5424	1.1849	-0.3941
10.1308	25.3950	18.0895	0.3622	3.6771	1.0628	-0.3941
10.2832	24.0939	16.7028	0.3513	3.2967	1.0367	-0.3941
10.4356	25.3824	17.5267	0.3560	3.5334	1.1255	-0.3941
10.5880	25.4642	17.1772	0.3660	3.3629	1.1734	-0.3941
10.7404	26.6696	18.5100	0.3695	3.7696	1.1635	-0.3941
10.8928	26.4208	17.8163	0.3772	3.5018	1.2147	-0.3941
11.0452	26.4600	18.3269	0.4080	3.4856	1.0981	-0.3941
11.1976	25.4897	17.9746	0.4073	3.3763	1.0427	-0.3941
11.3500	26.3367	19.2491	0.4308	3.6476	1.0031	-0.3941
11.5024	27.3666	20.5340	0.4376	4.0197	0.9681	-0.3941
11.6548	28.6753	21.7196	0.4437	4.3635	0.9762	-0.3941
11.8072	27.8758	20.3597	0.4371	3.9664	1.0644	-0.3941
11.9596	27.1080	20.7398	0.4446	4.0446	0.9360	-0.3941
12.1120	23.6159	17.6696	0.3904	3.3779	0.8713	-0.3941
12.2644	18.6570	13.4613	0.2984	2.5676	0.7844	-0.3941
12.4168	13.4371	9.3852	0.2166	1.7402	0.6166	-0.3941
12.5692	12.8058	9.2784	0.2145	1.7181	0.5316	-0.3941
12.7216	17.0456	12.1344	0.2920	2.1799	0.7510	-0.3941
12.8740	22.6908	16.0109	0.3729	2.9486	0.9639	-0.3941
13.0264	26.1737	18.3889	0.4620	3.1892	1.0728	-0.3941
13.1788	26.0364	17.7422	0.4765	2.8969	1.0685	-0.3941
13.3312	25.7403	17.1196	0.5046	2.5328	1.0975	-0.3941
13.4836	26.0342	17.8361	0.5253	2.6417	1.0394	-0.3941
13.6360	26.4962	17.3352	0.5185	2.5206	1.1724	-0.3941
13.7884	26.6476	17.8206	0.5061	2.7488	1.1439	-0.3941
13.9408	25.8559	18.6259	0.5220	2.9137	0.8881	-0.3941
14.0932	25.5871	18.5780	0.5286	2.8599	0.8750	-0.3941
14.2456	23.1260	17.2485	0.4677	2.7902	0.7544	-0.3941
14.3980	22.2470	16.6601	0.4369	2.7818	0.6924	-0.3941
14.5504	22.2447	16.7567	0.4437	2.7734	0.7438	-0.3941
14.7028	23.7399	17.2866	0.4286	3.0314	0.9011	-0.3941
14.8552	24.8340	18.3282	0.4467	3.2590	0.9679	-0.3941
15.0076	23.8207	18.0972	0.4051	3.4285	0.8560	-0.3941
15.1600	22.6923	16.9625	0.3690	3.2765	0.8232	-0.3941
15.3124	20.5222	15.7634	0.3479	3.0153	0.6789	-0.3941
15.4648	17.9749	13.5525	0.3224	2.4564	0.6137	-0.3941
15.6172	16.5364	12.2200	0.2920	2.2073	0.6228	-0.3941
15.7696	15.2057	11.5260	0.2700	2.1137	0.5119	-0.3941
15.9220	15.8190	12.0282	0.2799	2.2168	0.5250	-0.3941
16.0744	15.9231	11.8733	0.2728	2.2082	0.5618	-0.3941
16.2268	15.0825	10.7131	0.2591	1.9166	0.5856	-0.3941
16.3792	13.5919	10.0433	0.2428	1.7976	0.4708	-0.3941
16.5316	12.5043	8.8944	0.2145	1.5952	0.4618	-0.3941
16.6840	13.8735	9.1839	0.2264	1.6179	0.6161	-0.3941
16.8364	21.1470	13.5269	0.3399	2.3455	0.9922	-0.3941
16.9888	28.5140	19.1473	0.4955	3.2362	1.2352	-0.3941
17.1412	34.5024	23.8491	0.6173	4.0300	1.3765	-0.3941
17.2936	36.1716	23.0857	0.6256	3.7371	1.6813	-0.3941
17.4460	38.1898	24.5295	0.6349	4.1454	1.7560	-0.3941
17.5984	41.5981	26.4769	0.6976	4.4021	1.9836	-0.3941
17.7508	42.3617	27.1084	0.7129	4.5150	2.0012	-0.3941
17.9032	43.2821	27.4165	0.7383	4.4649	2.0929	-0.3941
18.0556	41.9947	25.6586	0.7254	3.9769	2.0886	-0.3941
18.2080	41.8023	26.1975	0.7485	4.0147	2.0089	-0.3941
18.3604	41.2854	26.8445	0.7884	3.9887	1.8711	-0.3941
18.5128	41.0772	26.8377	0.8139	3.8370	1.8613	-0.3941
18.6652	42.1715	26.7636	0.8103	3.8345	1.9486	-0.3941
18.8176	40.6507	25.0156	0.7573	3.5845	1.9868	-0.3941
18.9700	40.9565	26.1447	0.7833	3.7939	1.8758	-0.3941
19.1224	39.5154	24.9478	0.7416	3.6543	1.8788	-0.3941
19.2748	39.2687	24.2217	0.7502	3.3712	1.9264	-0.3941
19.4272	39.8528	24.8567	0.7590	3.5235	1.9794	-0.3941
19.5796	40.8507	24.9177	0.7347	3.6854	2.0714	-0.3941
19.7320	43.3769	26.4592	0.7758	3.9384	2.2608	-0.3941
19.8844	43.7414	26.3602	0.7806	3.8791	2.3419	-0.3941
20.0368	44.4880	25.3364	0.7325	3.8320	2.5511	-0.3941
20.1892	44.6968	25.4742	0.7278	3.9039	2.5523	-0.3941
20.3416	43.8542	24.4606	0.7183	3.6348	2.5751	-0.3941
20.4940	43.8697	25.4425	0.7374	3.8378	2.4417	-0.3941
20.6464	42.9756	25.0444	0.7082	3.8809	2.3857	-0.3941
20.7988	44.1533	25.8316	0.7618	3.8196	2.4059	-0.3941
20.9512	44.4972	26.8045	0.7657	4.1085	2.3240	-0.3941
21.1036	44.6232	26.7515	0.7810	4.0019	2.3085	-0.3941
21.2560	44.5221	27.2890	0.8013	4.0553	2.2436	-0.3941
21.4084	44.9910	28.4159	0.8059	4.3896	2.1820	-0.3941
21.5608	42.9692	26.8554	0.7409	4.2697	2.1114	-0.3941
21.7132	36.5558	23.8387	0.6635	3.7561	1.6935	-0.3941
21.8656	26.8582	17.2659	0.4695	2.7851	1.2696	-0.3941
22.0180	21.3900	14.0526	0.3723	2.3244	0.9670	-0.3941
22.1704	21.2233	13.7273	0.3486	2.3589	1.0118	-0.3941
22.3228	26.1545	15.8475	0.4098	2.6801	1.4099	-0.3941
22.4752	31.1434	18.7894	0.4728	3.2541	1.6876	-0.3941
22.6276	34.3213	20.2429	0.4837	3.6566	1.9203	-0.3941
22.7800	36.0046	19.5767	0.4635	3.5610	2.2188	-0.3941
22.9324	34.2716	19.1285	0.4500	3.4966	2.0670	-0.3941
23.0848	34.1144	17.4492	0.4134	3.1727	2.2426	-0.3941
23.2372	31.9842	16.4241	0.3759	3.0637	2.1044	-0.3941
23.3896	31.0261	16.4192	0.3260	3.3542	1.9668	-0.3941
23.5420	29.3219	15.7652	0.2931	3.3372	1.8364	-0.3941
23.6944	28.8366	15.7115	0.2791	3.4016	1.8540	-0.3941
23.8468	28.8088	15.0311	0.2690	3.2428	1.9528	-0.3941
23.9992	28.6028	15.9882	0.2641	3.5782	1.7860	-0.3941
24.1516	26.2559	14.7323	0.2412	3.3098	1.6749	-0.3941
24.3040	23.7432	13.1049	0.2241	2.8885	1.5477	-0.3941
24.4564	18.7454	11.2686	0.1891	2.5047	1.1133	-0.3941
24.6088	14.4193	8.4664	0.1361	1.9167	0.8672	-0.3941
24.7612	10.6467	7.2076	0.1308	1.5442	0.5157	-0.3941
24.9136	9.2561	6.8660	0.1263	1.4609	0.3584	-0.3941
25.0660	9.7701	6.8333	0.1586	1.2615	0.4391	-0.3941
25.2184	10.8125	8.0114	0.1959	1.4208	0.4237	-0.3941
25.3708	12.6132	9.6948	0.2420	1.6906	0.4398	-0.3941
25.5232	15.5062	12.0903	0.3210	1.9957	0.4931	-0.3941
25.6756	18.4114	14.1260	0.3935	2.2240	0.6042	-0.3941
25.8280	20.3627	14.9810	0.4425	2.2108	0.7224	-0.3941
25.9804	21.3786	16.0660	0.4634	2.4364	0.7348	-0.3941
26.1328	22.6505	16.6531	0.4961	2.4330	0.8326	-0.3941
26.2852	23.5073	16.4270	0.4940	2.3729	0.9898	-0.3941
26.4376	24.1495	17.2012	0.5007	2.5817	0.9816	-0.3941
26.5900	25.1891	17.9507	0.5411	2.5856	1.0174	-0.3941
26.7424	25.1589	18.4305	0.5311	2.7978	0.9179	-0.3941
26.8948	26.4326	19.1427	0.5575	2.8718	1.0148	-0.3941
27.0472	27.1708	19.8787	0.5655	3.0608	1.0390	-0.3941
27.1996	30.3710	21.7999	0.6103	3.4143	1.2419	-0.3941
27.3520	31.4276	23.4461	0.6295	3.8294	1.1969	-0.3941
27.5044	32.9142	24.8739	0.6255	4.3102	1.2074	-0.3941
27.6568	34.7664	26.0585	0.6434	4.5852	1.2682	-0.3941
27.8092	34.5935	27.2000	0.6792	4.7414	1.0821	-0.3941
27.9616	34.2281	28.9948	0.7142	5.1122	0.7726	-0.3941
28.1140	31.7427	26.6810	0.6682	4.6398	0.7526	-0.3941
28.2664	32.2222	27.1562	0.6604	4.8376	0.7350	-0.3941
28.4188	32.9398	27.4312	0.6714	4.8612	0.8549	-0.3941
28.5712	33.7725	28.6760	0.6673	5.2840	0.8041	-0.3941
28.7236	33.9271	27.5883	0.6567	4.9979	0.9234	-0.3941
28.8760	34.0118	28.3544	0.6936	5.0275	0.8472	-0.3941
29.0284	35.2205	28.3410	0.7198	4.8695	0.9498	-0.3941
29.1808	36.4729	29.0923	0.7607	4.8709	1.0348	-0.3941
29.3332	35.5177	27.6805	0.7445	4.5133	1.0796	-0.3941
29.4856	34.7233	25.9937	0.6889	4.2980	1.2201	-0.3941
29.6380	32.9723	23.2415	0.6279	3.7731	1.3373	-0.3941
29.7904	32.5235	22.4655	0.6017	3.6782	1.3315	-0.3941
29.9428	31.0775	20.9808	0.5709	3.3823	1.3649	-0.3941
30.0952	30.6635	21.4082	0.5644	3.5576	1.2295	-0.3941
30.2476	31.0510	21.4900	0.5713	3.5433	1.2749	-0.3941
30.4000	32.7159	22.9863	0.5990	3.8605	1.3393	-0.3941
30.5524	35.4913	24.5920	0.6405	4.1320	1.4747	-0.3941
30.7048	35.8890	25.6066	0.6339	4.4963	1.4731	-0.3941
30.8572	34.6899	24.6309	0.6033	4.3626	1.4759	-0.3941
31.0096	32.7520	24.1604	0.5623	4.4517	1.3061	-0.3941
31.1620	31.7373	23.2974	0.5301	4.3639	1.2182	-0.3941
31.3144	28.4263	20.8343	0.4537	4.0218	1.1296	-0.3941
31.4668	22.7837	17.2562	0.3754	3.3329	0.8828	-0.3941
31.6192	18.5253	14.2239	0.3061	2.7670	0.7038	-0.3941
31.7716	17.5510	13.2172	0.2964	2.5010	0.6866	-0.3941
31.9240	16.7484	13.1421	0.2903	2.5125	0.5886	-0.3941
32.0764	18.7694	15.1082	0.3265	2.9306	0.5802	-0.3941
32.2288	22.3999	17.4931	0.3652	3.4688	0.7620	-0.3941
32.3812	27.1142	20.9315	0.4490	4.0804	0.9071	-0.3941
32.5336	28.2580	22.3175	0.4669	4.4198	0.8234	-0.3941
32.6860	27.6880	21.7608	0.4750	4.1938	0.8635	-0.3941
32.8384	28.0628	22.4143	0.4988	4.2637	0.8685	-0.3941
32.9908	30.1392	24.6787	0.5548	4.6619	0.8422	-0.3941
33.1432	31.1541	24.9600	0.5758	4.6292	0.9144	-0.3941
33.2956	33.6669	26.2147	0.6353	4.6831	1.0537	-0.3941
33.4480	35.0746	26.7137	0.6466	4.7763	1.2026	-0.3941
33.6004	36.0629	26.9249	0.6855	4.6168	1.3126	-0.3941
33.7528	34.4653	24.4504	0.6346	4.1215	1.4321	-0.3941
33.9052	34.5403	24.9345	0.6245	4.3360	1.3886	-0.3941
34.0576	34.4857	24.7728	0.6353	4.2209	1.4529	-0.3941
34.2100	36.3678	26.1854	0.6932	4.3344	1.5314	-0.3941
34.3624	36.0792	25.4270	0.6906	4.1068	1.5555	-0.3941
34.5148	37.1188	26.8546	0.7385	4.2840	1.5471	-0.3941
34.6672	36.5884	25.5783	0.7206	3.9795	1.6820	-0.3941
34.8196	34.3242	24.7432	0.6709	4.0025	1.5068	-0.3941
34.9720	32.3735	23.8495	0.6234	3.9946	1.4084	-0.3941
35.1244	29.5536	22.2640	0.5915	3.6727	1.1842	-0.3941
