HOLE:	U1354C
EXPEDITION:	317
TOP:	109.0384
BOTTOM:	381.9868
DEPTH_WMSF	IDPH	IMPH	SFLU
130.8316	1.2589	1.1178	0.7031
130.9840	1.1998	1.0904	0.6898
131.1364	1.1614	1.1070	0.6309
131.2888	1.1375	1.1450	0.6233
131.4412	1.1260	1.1794	0.6365
131.5936	1.1149	1.1920	0.7585
131.7460	1.1091	1.1809	0.7133
131.8984	1.1136	1.1572	0.6755
132.0508	1.1246	1.1356	0.7079
132.2032	1.1323	1.1267	0.6845
132.3556	1.1291	1.1318	0.6803
132.5080	1.1377	1.1437	0.7300
132.6604	1.1538	1.1543	0.6966
132.8128	1.1737	1.1632	0.6915
132.9652	1.2066	1.1787	0.7562
133.1176	1.2522	1.2128	0.7733
133.2700	1.2940	1.2734	0.8200
133.4224	1.3112	1.3539	0.8306
133.5748	1.3120	1.4272	1.0040
133.7272	1.3075	1.4561	0.9504
133.8796	1.2969	1.4215	0.9697
134.0320	1.2743	1.3397	0.7753
134.1844	1.2399	1.2452	0.6612
134.3368	1.1938	1.1651	0.6387
134.4892	1.1414	1.1118	0.6492
134.6416	1.1078	1.0870	0.6636
134.7940	1.0901	1.0857	0.6659
134.9464	1.0818	1.0980	0.7022
135.0988	1.0788	1.1116	0.6844
135.2512	1.0805	1.1182	0.6940
135.4036	1.0851	1.1162	0.7009
135.5560	1.0873	1.1098	0.6689
135.7084	1.0880	1.1049	0.6706
135.8608	1.0865	1.1041	0.6932
136.0132	1.0827	1.1060	0.7130
136.1656	1.0776	1.1074	0.6866
136.3180	1.0744	1.1060	0.6901
136.4704	1.0723	1.1017	0.6862
136.6228	1.0688	1.0962	0.6868
136.7752	1.0658	1.0915	0.6463
136.9276	1.0622	1.0883	0.6286
137.0800	1.0587	1.0854	0.6573
137.2324	1.0565	1.0813	0.6754
137.3848	1.0569	1.0758	0.6456
137.5372	1.0575	1.0702	0.6405
137.6896	1.0562	1.0654	0.6506
137.8420	1.0531	1.0607	0.6671
137.9944	1.0483	1.0539	0.6647
138.1468	1.0421	1.0425	0.6676
138.2992	1.0369	1.0273	0.6806
138.4516	1.0413	1.0127	0.6119
138.6040	1.0564	1.0046	0.5097
138.7564	1.0668	1.0077	0.5031
138.9088	1.0678	1.0248	0.5580
139.0612	1.0680	1.0536	0.5813
139.2136	1.0684	1.0820	0.5922
139.3660	1.0698	1.0906	0.6598
139.5184	1.0698	1.0666	0.7758
139.6708	1.0625	1.0170	0.6400
139.8232	1.0508	0.9658	0.6219
139.9756	1.0683	0.9368	0.5770
140.1280	1.0687	0.9405	0.5428
140.2804	1.0727	0.9717	0.5402
140.4328	1.0689	1.0155	0.5376
140.5852	1.0574	1.0572	0.5346
140.7376	1.0614	1.0870	0.5837
140.8900	1.0854	1.1027	0.6854
141.0424	1.0931	1.1077	0.6717
141.1948	1.0957	1.1018	0.7098
141.3472	1.0997	1.0825	0.6622
141.4996	1.0988	1.0611	0.7345
141.6520	1.0963	1.0540	0.6287
141.8044	1.0956	1.0674	0.6628
141.9568	1.0903	1.0955	0.7485
142.1092	1.0960	1.1246	0.7058
142.2616	1.1116	1.1380	0.6936
142.4140	1.1170	1.1311	0.6602
142.5664	1.1139	1.1156	0.6352
142.7188	1.0966	1.1024	0.6450
142.8712	1.0774	1.0911	0.6485
143.0236	1.0673	1.0775	0.6199
143.1760	1.0591	1.0599	0.6169
143.3284	1.0536	1.0398	0.5923
143.4808	1.0512	1.0224	0.6052
143.6332	1.0501	1.0149	0.5564
143.7856	1.0510	1.0230	0.5838
143.9380	1.0608	1.0492	0.5919
144.0904	1.0775	1.0906	0.6318
144.2428	1.0890	1.1353	0.6620
144.3952	1.1070	1.1653	0.6769
144.5476	1.1223	1.1706	0.6939
144.7000	1.1380	1.1596	0.7166
144.8524	1.1601	1.1508	0.7016
145.0048	1.1841	1.1586	0.7011
145.1572	1.1990	1.1854	0.7228
145.3096	1.2045	1.2211	0.7656
145.4620	1.2112	1.2489	0.7531
145.6144	1.2127	1.2571	0.7494
145.7668	1.2087	1.2479	0.7132
145.9192	1.1994	1.2295	0.6950
146.0716	1.1778	1.2046	0.7043
146.2240	1.1483	1.1702	0.6921
146.3764	1.1298	1.1275	0.6635
146.5288	1.1228	1.0867	0.6332
146.6812	1.1187	1.0615	0.6353
146.8336	1.1182	1.0608	0.6164
146.9860	1.1221	1.0837	0.6113
147.1384	1.1299	1.1232	0.6083
147.2908	1.1541	1.1726	0.6441
147.4432	1.1978	1.2292	0.6878
147.5956	1.2396	1.2898	0.7206
147.7480	1.2726	1.3464	0.7835
147.9004	1.3074	1.3876	0.8590
148.0528	1.3468	1.4079	0.9210
148.2052	1.3863	1.4133	0.8906
148.3576	1.4161	1.4171	0.9090
148.5100	1.4304	1.4289	0.8862
148.6624	1.4328	1.4484	0.9138
148.8148	1.4310	1.4675	0.9083
148.9672	1.4399	1.4787	0.8962
149.1196	1.4714	1.4858	0.8684
149.2720	1.5268	1.5048	0.8388
149.4244	1.5814	1.5538	0.8754
149.5768	1.6151	1.6406	0.9459
149.7292	1.6208	1.7501	1.0791
149.8816	1.6100	1.8354	1.2464
150.0340	1.5809	1.8345	1.0509
150.1864	1.5189	1.7241	1.0293
150.3388	1.4314	1.5474	0.8429
150.4912	1.3306	1.3713	0.7279
150.6436	1.2435	1.2383	0.6606
150.7960	1.1795	1.1576	0.6499
150.9484	1.1296	1.1188	0.6481
151.1008	1.0952	1.1050	0.6353
151.2532	1.0689	1.0994	0.6743
151.4056	1.0562	1.0917	0.7036
151.5580	1.0506	1.0801	0.6742
151.7104	1.0459	1.0682	0.6912
151.8628	1.0407	1.0591	0.6918
152.0152	1.0368	1.0530	0.6530
152.1676	1.0341	1.0491	0.6524
152.3200	1.0302	1.0468	0.6280
152.4724	1.0269	1.0454	0.6146
152.6248	1.0225	1.0435	0.6049
152.7772	1.0162	1.0405	0.6110
152.9296	1.0096	1.0359	0.6420
153.0820	1.0074	1.0302	0.6885
153.2344	1.0089	1.0252	0.6709
153.3868	1.0096	1.0225	0.6350
153.5392	1.0100	1.0227	0.6474
153.6916	1.0102	1.0260	0.6535
153.8440	1.0111	1.0319	0.6731
153.9964	1.0130	1.0400	0.6770
154.1488	1.0186	1.0493	0.6537
154.3012	1.0264	1.0590	0.6824
154.4536	1.0337	1.0672	0.6447
154.6060	1.0377	1.0726	0.6836
154.7584	1.0396	1.0745	0.6452
154.9108	1.0419	1.0735	0.6712
155.0632	1.0445	1.0710	0.6858
155.2156	1.0470	1.0688	0.6596
155.3680	1.0479	1.0684	0.6637
155.5204	1.0450	1.0703	0.6802
155.6728	1.0424	1.0737	0.6602
155.8252	1.0434	1.0767	0.6727
155.9776	1.0439	1.0780	0.6590
156.1300	1.0449	1.0773	0.6563
156.2824	1.0456	1.0759	0.6371
156.4348	1.0466	1.0749	0.6470
156.5872	1.0481	1.0749	0.6541
156.7396	1.0494	1.0756	0.6553
156.8920	1.0493	1.0764	0.6700
157.0444	1.0498	1.0766	0.6698
157.1968	1.0514	1.0759	0.6576
157.3492	1.0531	1.0746	0.6524
157.5016	1.0536	1.0731	0.6476
157.6540	1.0548	1.0720	0.6494
157.8064	1.0551	1.0713	0.6439
157.9588	1.0528	1.0699	0.6267
158.1112	1.0456	1.0651	0.6522
158.2636	1.0355	1.0539	0.6707
158.4160	1.0236	1.0348	0.6311
158.5684	1.0181	1.0100	0.6564
158.7208	1.0208	0.9859	0.6666
158.8732	1.0241	0.9727	0.6231
159.0256	1.0260	0.9785	0.5317
159.1780	1.0278	1.0042	0.5621
159.3304	1.0297	1.0409	0.6471
159.4828	1.0330	1.0757	0.6602
159.6352	1.0514	1.0986	0.6502
159.7876	1.0847	1.1114	0.6249
159.9400	1.1147	1.1242	0.6609
160.0924	1.1305	1.1431	0.6793
160.2448	1.1311	1.1637	0.6846
160.3972	1.1206	1.1759	0.9340
160.5496	1.1135	1.1697	0.7718
160.7020	1.1091	1.1431	0.6972
160.8544	1.1050	1.1044	0.6396
161.0068	1.0995	1.0666	0.5978
161.1592	1.0900	1.0396	0.5873
161.3116	1.0772	1.0278	0.5973
161.4640	1.0707	1.0314	0.6433
161.6164	1.0729	1.0473	0.6258
161.7688	1.0807	1.0705	0.6177
161.9212	1.0917	1.0954	0.5952
162.0736	1.0920	1.1144	0.6328
162.2260	1.0911	1.1190	0.7202
162.3784	1.0965	1.1065	0.7045
162.5308	1.1019	1.0850	0.6278
162.6832	1.1061	1.0685	0.5891
162.8356	1.1107	1.0686	0.6070
162.9880	1.1159	1.0886	0.6345
163.1404	1.1197	1.1216	0.6758
163.2928	1.1269	1.1540	0.6846
163.4452	1.1422	1.1744	0.6809
163.5976	1.1728	1.1813	0.6958
163.7500	1.2072	1.1815	0.7158
163.9024	1.2370	1.1845	0.6983
164.0548	1.2519	1.1991	0.6964
164.2072	1.2455	1.2283	0.7228
164.3596	1.2302	1.2622	0.7386
164.5120	1.2115	1.2782	0.7498
164.6644	1.1943	1.2583	0.7294
164.8168	1.1865	1.2086	0.6537
164.9692	1.1865	1.1564	0.5995
165.1216	1.1914	1.1297	0.6052
165.2740	1.2020	1.1425	0.6178
165.4264	1.2203	1.1940	0.6654
165.5788	1.2524	1.2743	0.7113
165.7312	1.3095	1.3700	0.8106
165.8836	1.3932	1.4674	0.9390
166.0360	1.4977	1.5544	1.0432
166.1884	1.6032	1.6250	1.0964
166.3408	1.6885	1.6827	1.1179
166.4932	1.7263	1.7348	1.1388
166.6456	1.7537	1.7855	1.1193
166.7980	1.7763	1.8337	1.1345
166.9504	1.7953	1.8757	1.1599
167.1028	1.8135	1.9159	1.1698
167.2552	1.8420	1.9701	1.1964
167.4076	1.9059	2.0542	1.2396
167.5600	1.9730	2.1670	1.3267
167.7124	2.0455	2.2845	1.3559
167.8648	2.1039	2.3664	1.4064
168.0172	2.1867	2.3865	1.3924
168.1696	2.2594	2.3608	1.4427
168.3220	2.2545	2.3303	1.4170
168.4744	2.2048	2.3226	1.3922
168.6268	2.1154	2.3295	1.3898
168.7792	2.0134	2.2907	1.4825
168.9316	1.8794	2.1255	1.3531
169.0840	1.7338	1.8430	0.9846
169.2364	1.6133	1.5502	0.8039
169.3888	1.4588	1.3237	0.7095
169.5412	1.3351	1.1881	0.6599
169.6936	1.2274	1.1235	0.6801
169.8460	1.1455	1.1000	0.6760
169.9984	1.0714	1.0889	0.6988
170.1508	1.0351	1.0731	0.6706
170.3032	1.0308	1.0502	0.6456
170.4556	1.0446	1.0287	0.6318
170.6080	1.0631	1.0204	0.6415
170.7604	1.0856	1.0350	0.6771
170.9128	1.1028	1.0771	0.7347
171.0652	1.1281	1.1449	0.7975
171.2176	1.1571	1.2291	0.8878
171.3700	1.2028	1.3120	0.8759
171.5224	1.2594	1.3738	0.8353
171.6748	1.3097	1.4052	0.8195
171.8272	1.3535	1.4123	0.8188
171.9796	1.3884	1.4102	0.8235
172.1320	1.4190	1.4127	0.8117
172.2844	1.4491	1.4274	0.8479
172.4368	1.4725	1.4553	0.9123
172.5892	1.4733	1.4924	0.9570
172.7416	1.4535	1.5277	0.9243
172.8940	1.4150	1.5405	0.8801
173.0464	1.3651	1.5088	0.8926
173.1988	1.3136	1.4269	0.8027
173.3512	1.2686	1.3148	0.7021
173.5036	1.2309	1.2049	0.6721
173.6560	1.1910	1.1211	0.6869
173.8084	1.1482	1.0725	0.6751
173.9608	1.1197	1.0583	0.6705
174.1132	1.1123	1.0719	0.6943
174.2656	1.1151	1.1032	0.7007
174.4180	1.1241	1.1392	0.7227
174.5704	1.1315	1.1681	0.7305
174.7228	1.1403	1.1834	0.7117
174.8752	1.1489	1.1866	0.7109
175.0276	1.1542	1.1832	0.7073
175.1800	1.1573	1.1784	0.7035
175.3324	1.1575	1.1747	0.6854
175.4848	1.1561	1.1727	0.7042
175.6372	1.1571	1.1724	0.7106
175.7896	1.1604	1.1729	0.6890
175.9420	1.1617	1.1740	0.7048
176.0944	1.1592	1.1764	0.7101
176.2468	1.1526	1.1793	0.7023
176.3992	1.1385	1.1769	0.7132
176.5516	1.1218	1.1621	0.7056
176.7040	1.1089	1.1334	0.6776
176.8564	1.0966	1.0984	0.6473
177.0088	1.0883	1.0694	0.6364
177.1612	1.0688	1.0540	0.6331
177.3136	1.0482	1.0504	0.6440
177.4660	1.0353	1.0511	0.6650
177.6184	1.0368	1.0508	0.6587
177.7708	1.0489	1.0508	0.6613
177.9232	1.0577	1.0560	0.6095
178.0756	1.0633	1.0692	0.6474
178.2280	1.0714	1.0881	0.6498
178.3804	1.0834	1.1065	0.7103
178.5328	1.1011	1.1198	0.6780
178.6852	1.1105	1.1277	0.6399
178.8376	1.1106	1.1319	0.6597
178.9900	1.1054	1.1330	0.6649
179.1424	1.0988	1.1299	0.6627
179.2948	1.0910	1.1210	0.6685
179.4472	1.0822	1.1065	0.6665
179.5996	1.0722	1.0890	0.6636
179.7520	1.0621	1.0720	0.6366
179.9044	1.0529	1.0585	0.6313
180.0568	1.0469	1.0506	0.6329
180.2092	1.0447	1.0489	0.6549
180.3616	1.0456	1.0530	0.6599
180.5140	1.0504	1.0618	0.6484
180.6664	1.0603	1.0744	0.6328
180.8188	1.0739	1.0897	0.6620
180.9712	1.0871	1.1066	0.7316
181.1236	1.0964	1.1233	0.7154
181.2760	1.1015	1.1373	0.6995
181.4284	1.1042	1.1456	0.6941
181.5808	1.1045	1.1461	0.6800
181.7332	1.1024	1.1386	0.6761
181.8856	1.0974	1.1252	0.6711
182.0380	1.0875	1.1089	0.6544
182.1904	1.0736	1.0926	0.6419
182.3428	1.0563	1.0771	0.6422
182.4952	1.0413	1.0625	0.6485
182.6476	1.0301	1.0492	0.6386
182.8000	1.0223	1.0385	0.6209
182.9524	1.0168	1.0318	0.6281
183.1048	1.0142	1.0293	0.6238
183.2572	1.0158	1.0308	0.6419
183.4096	1.0208	1.0362	0.6588
183.5620	1.0303	1.0474	0.6742
183.7144	1.0434	1.0662	0.6900
183.8668	1.0667	1.0929	0.6871
184.0192	1.0998	1.1264	0.7217
184.1716	1.1507	1.1651	0.7071
184.3240	1.2233	1.2097	0.6865
184.4764	1.3212	1.2640	0.7201
184.6288	1.4368	1.3370	0.7308
184.7812	1.5983	1.4443	0.8395
184.9336	1.7976	1.6067	0.9881
185.0860	1.9375	1.8412	1.2023
185.2384	2.0673	2.1407	1.4066
185.3908	2.1788	2.4452	1.5803
185.5432	2.2879	2.6479	1.6457
185.6956	2.3619	2.6855	1.5077
185.8480	2.3972	2.5980	1.4351
186.0004	2.3742	2.4647	1.4961
186.1528	2.3104	2.3406	1.4635
186.3052	2.2373	2.2543	1.4292
186.4576	2.2295	2.1997	1.3794
186.6100	2.2363	2.1744	1.3586
186.7624	2.2322	2.1806	1.2924
186.9148	2.2223	2.2211	1.2738
187.0672	2.2129	2.2890	1.3478
187.2196	2.2145	2.3668	1.4832
187.3720	2.2330	2.4342	1.5033
187.5244	2.2603	2.4785	1.4786
187.6768	2.2957	2.5014	1.4765
187.8292	2.3352	2.5158	1.4892
187.9816	2.3636	2.5327	1.5048
188.1340	2.3715	2.5526	1.4832
188.2864	2.3697	2.5700	1.4708
188.4388	2.3716	2.5788	1.4733
188.5912	2.3699	2.5750	1.4551
188.7436	2.3564	2.5579	1.4777
188.8960	2.3377	2.5326	1.4905
189.0484	2.3070	2.5024	1.4526
189.2008	2.2642	2.4612	1.4285
189.3532	2.2179	2.4000	1.3993
189.5056	2.1860	2.3222	1.2906
189.6580	2.1528	2.2474	1.2666
189.8104	2.1195	2.1982	1.2324
189.9628	2.0894	2.1852	1.3018
190.1152	2.0396	2.1993	1.3335
190.2676	1.9852	2.2151	1.4144
190.4200	1.9523	2.2064	1.4314
190.5724	1.9380	2.1664	1.3416
190.7248	1.9190	2.1054	1.2383
190.8772	1.8997	2.0383	1.1890
191.0296	1.8763	1.9757	1.1722
191.1820	1.8233	1.9213	1.1510
191.3344	1.7727	1.8741	1.1598
191.4868	1.7358	1.8329	1.1246
191.6392	1.7062	1.7978	1.1327
191.7916	1.6900	1.7714	1.1866
191.9440	1.6829	1.7565	1.1452
192.0964	1.6790	1.7539	1.0755
192.2488	1.6761	1.7621	1.1027
192.4012	1.6742	1.7795	1.1326
192.5536	1.6737	1.8026	1.2086
192.7060	1.6732	1.8260	1.1811
192.8584	1.6773	1.8449	1.1453
193.0108	1.6864	1.8569	1.1580
193.1632	1.6854	1.8598	1.1001
193.3156	1.6710	1.8516	1.0747
193.4680	1.6488	1.8320	1.1052
193.6204	1.6215	1.8027	1.0821
193.7728	1.5950	1.7668	1.0803
193.9252	1.5655	1.7306	1.0890
194.0776	1.5159	1.7001	1.0995
194.2300	1.4715	1.6706	1.0788
194.3824	1.4061	1.6214	1.0122
194.5348	1.3092	1.5307	1.0181
194.6872	1.2359	1.4027	0.7906
194.8396	1.1837	1.2696	0.6778
194.9920	1.1231	1.1647	0.6777
195.1444	1.0612	1.1026	0.6919
195.2968	1.0209	1.0787	0.7081
195.4492	1.0142	1.0772	0.6898
195.6016	1.0154	1.0831	0.7092
195.7540	1.0220	1.0916	0.6720
195.9064	1.0371	1.1090	0.7092
196.0588	1.0718	1.1430	0.7578
196.2112	1.0791	1.1904	0.8704
196.3636	1.0792	1.2322	0.8669
196.5160	1.0857	1.2435	0.8239
196.6684	1.0914	1.2181	0.8295
196.8208	1.0923	1.1743	0.7752
196.9732	1.0834	1.1341	0.6772
197.1256	1.0592	1.1075	0.6294
197.2780	1.0331	1.0922	0.6774
197.4304	1.0193	1.0824	0.6646
197.5828	1.0134	1.0756	0.6354
197.7352	1.0153	1.0751	0.6312
197.8876	1.0275	1.0864	0.6430
198.0400	1.0448	1.1115	0.6633
198.1924	1.0588	1.1461	0.6897
198.3448	1.0791	1.1833	0.6847
198.4972	1.1053	1.2176	0.7631
198.6496	1.1384	1.2480	0.7804
198.8020	1.1728	1.2758	0.8278
198.9544	1.2003	1.3019	0.8212
199.1068	1.2169	1.3252	0.8626
199.2592	1.2317	1.3425	0.8075
199.4116	1.2327	1.3507	0.8078
199.5640	1.2224	1.3474	0.7781
199.7164	1.2068	1.3305	0.7738
199.8688	1.1928	1.3006	0.7074
200.0212	1.1783	1.2636	0.7097
200.1736	1.1621	1.2279	0.7558
200.3260	1.1438	1.1998	0.7595
200.4784	1.1275	1.1798	0.8068
200.6308	1.1136	1.1639	0.8020
200.7832	1.1027	1.1478	0.7356
200.9356	1.1049	1.1320	0.6893
201.0880	1.1220	1.1220	0.6938
201.2404	1.1426	1.1251	0.6926
201.3928	1.1599	1.1459	0.7045
201.5452	1.1682	1.1829	0.8047
201.6976	1.1774	1.2269	0.8211
201.8500	1.1892	1.2632	0.8177
202.0024	1.2027	1.2796	0.8413
202.1548	1.2168	1.2755	0.7524
202.3072	1.2364	1.2632	0.7141
202.4596	1.2530	1.2580	0.7381
202.6120	1.2716	1.2702	0.7516
202.7644	1.2990	1.3026	0.7931
202.9168	1.3395	1.3508	0.8001
203.0692	1.3906	1.4086	0.8979
203.2216	1.4433	1.4741	0.9792
203.3740	1.5153	1.5514	0.9588
203.5264	1.5649	1.6432	0.9919
203.6788	1.5941	1.7364	1.0409
203.8312	1.5762	1.7918	1.1362
203.9836	1.5284	1.7671	1.1034
204.1360	1.4963	1.6640	1.0733
204.2884	1.4777	1.5293	0.9595
204.4408	1.4659	1.4120	0.9059
204.5932	1.4563	1.3406	0.7947
204.7456	1.4578	1.3268	0.7844
204.8980	1.4596	1.3714	0.8668
205.0504	1.4540	1.4632	1.0249
205.2028	1.4654	1.5711	1.1065
205.3552	1.4952	1.6462	1.1021
205.5076	1.5187	1.6553	1.0583
205.6600	1.5129	1.6107	0.9868
205.8124	1.4956	1.5459	0.9811
205.9648	1.4747	1.4795	0.8017
206.1172	1.4167	1.4132	0.8103
206.2696	1.3275	1.3451	0.7221
206.4220	1.2629	1.2786	0.7130
206.5744	1.2091	1.2234	0.7237
206.7268	1.1890	1.1880	0.6873
206.8792	1.1743	1.1733	0.6956
207.0316	1.1638	1.1722	0.7258
207.1840	1.1544	1.1742	0.7308
207.3364	1.1438	1.1723	0.7200
207.4888	1.1435	1.1666	0.7198
207.6412	1.1506	1.1626	0.7508
207.7936	1.1573	1.1648	0.7208
207.9460	1.1654	1.1730	0.6918
208.0984	1.1696	1.1839	0.7375
208.2508	1.1716	1.1939	0.7298
208.4032	1.1732	1.2003	0.7462
208.5556	1.1762	1.2012	0.7407
208.7080	1.1781	1.1955	0.7085
208.8604	1.1711	1.1842	0.6946
209.0128	1.1561	1.1701	0.7025
209.1652	1.1484	1.1568	0.7001
209.3176	1.1397	1.1468	0.7105
209.4700	1.1357	1.1405	0.6994
209.6224	1.1331	1.1370	0.6882
209.7748	1.1337	1.1361	0.6751
209.9272	1.1364	1.1384	0.6803
210.0796	1.1390	1.1444	0.6786
210.2320	1.1416	1.1531	0.6850
210.3844	1.1442	1.1618	0.6936
210.5368	1.1485	1.1676	0.6982
210.6892	1.1536	1.1697	0.6821
210.8416	1.1585	1.1693	0.6987
210.9940	1.1604	1.1680	0.6924
211.1464	1.1605	1.1668	0.6785
211.2988	1.1603	1.1660	0.6835
211.4512	1.1612	1.1654	0.6942
211.6036	1.1621	1.1653	0.6841
211.7560	1.1634	1.1663	0.6896
211.9084	1.1654	1.1685	0.6945
212.0608	1.1646	1.1708	0.6983
212.2132	1.1637	1.1717	0.6937
212.3656	1.1645	1.1707	0.6962
212.5180	1.1630	1.1685	0.6905
212.6704	1.1611	1.1661	0.6780
212.8228	1.1628	1.1642	0.6858
212.9752	1.1665	1.1631	0.6913
213.1276	1.1734	1.1638	0.6866
213.2800	1.1832	1.1685	0.6719
213.4324	1.1893	1.1789	0.7262
213.5848	1.1941	1.1947	0.7210
213.7372	1.1979	1.2121	0.7395
213.8896	1.2031	1.2249	0.7335
214.0420	1.2052	1.2281	0.7218
214.1944	1.2039	1.2210	0.7134
