HOLE:	U1354C
EXPEDITION:	317
TOP:	331.0852
BOTTOM:	379.8532
DEPTH_WMSF	IDPH	IMPH	SFLU
348.9160	1.0377	1.0608	0.6004
349.0684	1.0354	1.0577	0.6305
349.2208	1.0336	1.0534	0.6247
349.3732	1.0315	1.0486	0.6134
349.5256	1.0261	1.0440	0.6170
349.6780	1.0185	1.0407	0.6057
349.8304	1.0134	1.0387	0.6251
349.9828	1.0107	1.0375	0.6064
350.1352	1.0056	1.0363	0.6112
350.2876	1.0009	1.0344	0.6027
350.4400	0.9957	1.0312	0.6036
350.5924	0.9863	1.0261	0.6098
350.7448	0.9744	1.0193	0.6032
350.8972	0.9705	1.0117	0.6059
351.0496	0.9693	1.0051	0.5972
351.2020	0.9622	1.0006	0.5987
351.3544	0.9508	0.9978	0.5996
351.5068	0.9448	0.9951	0.6028
351.6592	0.9430	0.9917	0.5896
351.8116	0.9420	0.9878	0.5887
351.9640	0.9417	0.9845	0.5946
352.1164	0.9442	0.9831	0.5991
352.2688	0.9485	0.9852	0.5935
352.4212	0.9568	0.9909	0.6075
352.5736	0.9622	0.9994	0.6008
352.7260	0.9673	1.0088	0.6087
352.8784	0.9739	1.0168	0.6108
353.0308	0.9814	1.0226	0.6150
353.1832	0.9892	1.0267	0.6116
353.3356	0.9952	1.0305	0.6130
353.4880	0.9979	1.0341	0.6180
353.6404	0.9998	1.0369	0.6170
353.7928	1.0011	1.0381	0.6138
353.9452	1.0017	1.0375	0.6264
354.0976	1.0023	1.0351	0.6165
354.2500	1.0031	1.0319	0.6091
354.4024	1.0046	1.0288	0.6011
354.5548	1.0069	1.0269	0.6116
354.7072	1.0076	1.0273	0.6091
354.8596	1.0085	1.0300	0.6202
355.0120	1.0114	1.0347	0.6048
355.1644	1.0143	1.0403	0.6162
355.3168	1.0153	1.0456	0.6039
355.4692	1.0153	1.0498	0.6231
355.6216	1.0146	1.0522	0.6227
355.7740	1.0112	1.0525	0.6347
355.9264	1.0092	1.0502	0.6356
356.0788	1.0096	1.0458	0.6279
356.2312	1.0117	1.0411	0.6276
356.3836	1.0153	1.0381	0.6243
356.5360	1.0203	1.0389	0.6280
356.6884	1.0260	1.0454	0.6359
356.8408	1.0346	1.0580	0.6559
356.9932	1.0454	1.0752	0.6550
357.1456	1.0550	1.0937	0.6700
357.2980	1.0626	1.1095	0.6740
357.4504	1.0698	1.1190	0.6687
357.6028	1.0749	1.1214	0.6761
357.7552	1.0795	1.1186	0.6739
357.9076	1.0830	1.1141	0.6567
358.0600	1.0852	1.1113	0.6485
358.2124	1.0868	1.1122	0.6699
358.3648	1.0883	1.1164	0.6775
358.5172	1.0934	1.1221	0.6826
358.6696	1.0953	1.1275	0.6849
358.8220	1.0958	1.1321	0.6594
358.9744	1.0997	1.1360	0.6771
359.1268	1.0957	1.1394	0.6758
359.2792	1.0886	1.1406	0.6916
359.4316	1.0860	1.1372	0.6784
359.5840	1.0822	1.1287	0.6652
359.7364	1.0776	1.1178	0.6589
359.8888	1.0668	1.1078	0.6471
360.0412	1.0498	1.0990	0.6775
360.1936	1.0326	1.0890	0.6630
360.3460	1.0184	1.0754	0.6677
360.4984	1.0122	1.0591	0.6576
360.6508	1.0048	1.0436	0.6393
360.8032	0.9961	1.0321	0.6353
360.9556	0.9852	1.0252	0.6092
361.1080	0.9777	1.0216	0.6169
361.2604	0.9753	1.0205	0.6195
361.4128	0.9747	1.0217	0.6143
361.5652	0.9748	1.0248	0.6245
361.7176	0.9762	1.0291	0.6281
361.8700	0.9802	1.0330	0.6440
362.0224	0.9819	1.0347	0.6362
362.1748	0.9825	1.0335	0.6286
362.3272	0.9825	1.0303	0.6322
362.4796	0.9803	1.0266	0.6325
362.6320	0.9790	1.0235	0.6204
362.7844	0.9771	1.0213	0.6075
362.9368	0.9738	1.0198	0.6438
363.0892	0.9724	1.0187	0.6147
363.2416	0.9713	1.0182	0.6328
363.3940	0.9700	1.0184	0.6256
363.5464	0.9670	1.0194	0.6290
363.6988	0.9644	1.0206	0.6299
363.8512	0.9628	1.0202	0.6327
364.0036	0.9558	1.0166	0.6297
364.1560	0.9479	1.0097	0.6313
364.3084	0.9439	1.0012	0.6246
364.4608	0.9427	0.9947	0.6053
364.6132	0.9425	0.9925	0.6059
364.7656	0.9427	0.9951	0.6232
364.9180	0.9429	1.0012	0.6201
365.0704	0.9464	1.0092	0.6456
365.2228	0.9566	1.0182	0.6382
365.3752	0.9621	1.0277	0.6360
365.5276	0.9689	1.0371	0.6303
365.6800	0.9816	1.0462	0.6360
365.8324	0.9882	1.0552	0.6457
365.9848	0.9903	1.0643	0.6712
366.1372	0.9899	1.0722	0.6708
366.2896	0.9866	1.0767	0.6801
366.4420	0.9800	1.0740	0.6655
366.5944	0.9678	1.0616	0.6656
366.7468	0.9522	1.0398	0.6543
366.8992	0.9380	1.0131	0.6457
367.0516	0.9322	0.9880	0.6125
367.2040	0.9292	0.9715	0.6033
367.3564	0.9247	0.9677	0.6236
367.5088	0.9257	0.9766	0.6157
367.6612	0.9343	0.9942	0.6403
367.8136	0.9421	1.0144	0.6539
367.9660	0.9514	1.0315	0.6612
368.1184	0.9621	1.0421	0.6654
368.2708	0.9914	1.0475	0.6762
368.4232	1.0160	1.0527	0.7024
368.5756	1.0290	1.0624	0.6941
368.7280	1.0403	1.0776	0.6874
368.8804	1.0516	1.0952	0.6915
369.0328	1.0577	1.1102	0.6830
369.1852	1.0648	1.1198	0.6833
369.3376	1.0672	1.1250	0.6867
369.4900	1.0653	1.1286	0.6865
369.6424	1.0637	1.1311	0.6694
369.7948	1.0612	1.1320	0.6995
369.9472	1.0542	1.1302	0.6896
370.0996	1.0429	1.1244	0.7188
370.2520	1.0291	1.1131	0.7198
370.4044	1.0160	1.0961	0.7014
370.5568	1.0075	1.0760	0.7126
370.7092	1.0005	1.0573	0.6942
370.8616	0.9984	1.0437	0.6886
371.0140	0.9873	1.0365	0.6950
371.1664	0.9815	1.0340	0.6801
371.3188	0.9825	1.0344	0.7094
371.4712	0.9841	1.0368	0.6942
371.6236	0.9866	1.0404	0.7240
371.7760	0.9943	1.0445	0.7091
371.9284	1.0066	1.0490	0.6818
372.0808	1.0107	1.0546	0.7006
372.2332	1.0192	1.0621	0.6935
372.3856	1.0283	1.0709	0.6865
372.5380	1.0327	1.0790	0.6957
372.6904	1.0355	1.0840	0.7010
372.8428	1.0378	1.0849	0.7086
372.9952	1.0390	1.0826	0.6989
373.1476	1.0403	1.0792	0.7015
373.3000	1.0415	1.0762	0.6817
373.4524	1.0430	1.0747	0.6866
373.6048	1.0439	1.0748	0.6922
373.7572	1.0448	1.0756	0.6971
373.9096	1.0456	1.0765	0.6903
374.0620	1.0473	1.0772	0.7003
374.2144	1.0495	1.0782	0.6808
374.3668	1.0516	1.0799	0.6931
374.5192	1.0546	1.0828	0.7115
374.6716	1.0557	1.0862	0.6874
374.8240	1.0548	1.0884	0.6959
374.9764	1.0540	1.0876	0.7005
375.1288	1.0504	1.0823	0.6975
375.2812	1.0450	1.0732	0.6988
375.4336	1.0428	1.0631	0.6946
375.5860	1.0374	1.0556	0.6821
375.7384	1.0288	1.0525	0.6603
375.8908	1.0228	1.0536	0.6855
376.0432	1.0193	1.0573	0.6720
376.1956	1.0152	1.0624	0.6776
376.3480	1.0140	1.0687	0.6632
376.5004	1.0142	1.0756	0.6716
376.6528	1.0158	1.0814	0.7024
376.8052	1.0187	1.0836	0.6923
376.9576	1.0204	1.0812	0.6897
377.1100	1.0229	1.0759	0.6979
377.2624	1.0252	1.0705	0.7359
377.4148	1.0281	1.0676	0.7092
377.5672	1.0288	1.0675	0.7045
377.7196	1.0222	1.0684	0.7368
377.8720	1.0189	1.0676	0.7124
378.0244	1.0170	1.0624	0.7061
378.1768	1.0127	1.0524	0.7191
378.3292	1.0036	1.0401	0.7229
378.4816	0.9979	1.0299	0.6634
378.6340	0.9946	1.0249	0.6451
378.7864	0.9886	1.0260	0.6839
378.9388	0.9845	1.0310	0.6861
379.0912	0.9822	1.0363	0.6910
379.2436	0.9804	1.0394	0.6593
379.3960	0.9816	1.0412	0.6486
379.5484	0.9823	1.0440	0.6464
379.7008	0.9821	1.0491	0.6822
379.8532	0.9820	1.0553	0.6780
