HOLE:	U1354C
EXPEDITION:	317
TOP:	109.0384
BOTTOM:	379.8532
DEPTH_WMSF	IDPH	IMPH	SFLU
m	ohm.m	ohm.m	ohm.m
209.4700	1.1453	1.1421	0.6954
209.6224	1.1348	1.1372	0.6651
209.7748	1.1357	1.1343	0.6505
209.9272	1.1375	1.1344	0.6531
210.0796	1.1386	1.1385	0.6843
210.2320	1.1401	1.1465	0.6829
210.3844	1.1428	1.1558	0.6859
210.5368	1.1477	1.1635	0.7059
210.6892	1.1529	1.1678	0.6963
210.8416	1.1574	1.1691	0.6993
210.9940	1.1606	1.1689	0.6942
211.1464	1.1610	1.1680	0.6968
211.2988	1.1610	1.1670	0.6889
211.4512	1.1613	1.1659	0.6869
211.6036	1.1627	1.1650	0.6945
211.7560	1.1632	1.1651	0.6893
211.9084	1.1648	1.1664	0.6970
212.0608	1.1641	1.1683	0.6989
212.2132	1.1636	1.1696	0.7020
212.3656	1.1638	1.1696	0.6962
212.5180	1.1635	1.1683	0.6993
212.6704	1.1602	1.1663	0.6903
