HOLE:	U1354C
EXPEDITION:	323
TOP:		108.0529
BOTTOM:		362.8657
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
136.7041	176.72728	702.38727	948.18182	1.7247	0.4339	0.3215
136.8565	177.27272	677.76440	888.18182	1.7194	0.4497	0.3432
137.0089	177.09091	665.43329	823.63635	1.7211	0.4580	0.3701
137.1613	176.90909	672.69360	836.36365	1.7229	0.4531	0.3644
137.3137	177.27272	693.24927	893.63635	1.7194	0.4397	0.3411
137.4661	178.00000	698.28772	880.00000	1.7124	0.4365	0.3464
137.6185	177.27272	716.13153	910.00000	1.7194	0.4256	0.3349
137.7709	176.72728	719.43842	885.45453	1.7247	0.4237	0.3442
137.9233	176.36363	729.72565	916.36365	1.7282	0.4177	0.3326
138.0757	175.63637	724.54413	880.00000	1.7354	0.4207	0.3464
138.2281	176.00000	704.85327	905.45453	1.7318	0.4324	0.3366
138.3805	176.00000	685.82526	936.36365	1.7318	0.4444	0.3255
138.5329	175.27272	694.55280	1066.36365	1.7390	0.4388	0.2858
138.6853	172.72728	717.65112	1060.00000	1.7646	0.4247	0.2875
138.8377	170.36363	716.75946	1023.93939	1.7891	0.4252	0.2977
138.9901	169.27272	741.97949	987.87878	1.8006	0.4108	0.3085
139.1425	170.00000	704.46246	951.81818	1.7929	0.4327	0.3202
139.2949	172.72728	698.97119	1075.45459	1.7646	0.4361	0.2834
139.4473	177.09091	731.20422	1073.63647	1.7211	0.4168	0.2839
139.5997	179.27272	696.21161	1071.81824	1.7002	0.4378	0.2844
139.7521	178.72728	704.12006	975.00000	1.7054	0.4329	0.3126
139.9045	177.27272	738.68024	878.18182	1.7194	0.4126	0.3471
140.0569	172.36363	740.53009	904.54547	1.7684	0.4116	0.3370
140.2093	169.27272	752.01654	851.81818	1.8006	0.4053	0.3578
140.3617	169.09091	795.90356	850.00000	1.8026	0.3830	0.3586
140.5141	168.90909	833.46399	833.63635	1.8045	0.3657	0.3656
140.6665	166.72728	866.86261	811.81818	1.8281	0.3516	0.3755
140.8189	189.63637	866.66730	830.00000	1.6073	0.3517	0.3672
140.9713	190.00000	864.36060	874.54547	1.6042	0.3526	0.3485
141.1237	180.36363	864.10815	874.54547	1.6899	0.3527	0.3485
141.2761	178.00000	795.66168	874.54547	1.7124	0.3831	0.3485
141.4285	174.00000	809.82568	873.63635	1.7517	0.3764	0.3489
141.5809	172.90909	735.68823	813.63635	1.7628	0.4143	0.3746
141.7333	170.00000	695.48663	883.63635	1.7929	0.4383	0.3449
141.8857	170.90909	675.35211	878.18182	1.7834	0.4513	0.3471
142.0381	173.63637	692.45215	844.54547	1.7554	0.4402	0.3609
142.1905	176.36363	701.79669	880.00000	1.7282	0.4343	0.3464
142.3429	178.72728	729.15131	781.81818	1.7054	0.4180	0.3899
142.4953	179.27272	705.03070	868.18182	1.7002	0.4323	0.3511
142.6477	174.00000	703.99292	851.81818	1.7517	0.4330	0.3578
142.8001	166.90909	658.19879	836.36365	1.8261	0.4631	0.3644
142.9525	165.63637	677.62164	825.45453	1.8402	0.4498	0.3693
143.1049	165.63637	652.17212	805.45453	1.8402	0.4674	0.3784
143.2573	169.09091	630.31152	848.18182	1.8026	0.4836	0.3594
143.4097	171.63637	673.42761	800.00000	1.7758	0.4526	0.3810
143.5621	170.72728	673.26923	811.81818	1.7853	0.4527	0.3755
143.7145	168.90909	678.59839	841.81818	1.8045	0.4492	0.3621
143.8669	168.90909	709.61847	846.36365	1.8045	0.4295	0.3601
144.0193	170.72728	713.00732	818.18182	1.7853	0.4275	0.3725
144.1717	174.36363	724.30859	810.00000	1.7481	0.4208	0.3763
144.3241	178.36363	748.55023	800.00000	1.7089	0.4072	0.3810
144.4765	181.63637	712.69086	781.81818	1.6781	0.4277	0.3899
144.6289	183.63637	753.64960	815.45453	1.6598	0.4044	0.3738
