HOLE:	U1352B
EXPEDITION:	317
TOP:	81.1260
BOTTOM:	470.9652
DEPTH_WMSF	APLC	STOF	SIGF	AFEC	ANEC
86.0028	12.6119	-999.2500	-8.3813	29.7143	32.8000
86.1552	653.1156	-999.2500	-6.9742	30.8000	29.6000
86.3076	-5.8934	-999.2500	-17.2839	33.8000	37.0000
86.4600	653.1094	-999.2500	-2.0545	35.1579	34.8000
86.6124	653.1061	-999.2500	1.9013	35.0000	30.8000
86.7648	-999.2500	-999.2500	-999.2500	41.8000	32.6000
86.9172	-999.2500	-999.2500	-999.2500	30.4000	30.2000
87.0696	-999.2500	-999.2500	-999.2500	36.3810	31.2000
87.2220	-999.2500	-999.2500	-999.2500	34.5263	31.4000
87.3744	-999.2500	-999.2500	-999.2500	33.3333	33.0000
87.5268	-999.2500	-999.2500	-999.2500	34.5263	35.4000
87.6792	-999.2500	-999.2500	-999.2500	34.2000	34.4000
87.8316	32.1071	-999.2500	-9.5281	34.0000	29.0000
87.9840	13.0525	-999.2500	-999.2500	29.4000	32.1905
88.1364	-999.2500	-999.2500	-999.2500	31.4000	29.4737
88.2888	-999.2500	-999.2500	-999.2500	35.4000	29.4000
88.4412	653.0674	-999.2500	-12.3657	37.3333	34.4000
88.5936	-999.2500	-999.2500	-999.2500	30.5263	27.0476
88.7460	-999.2500	-999.2500	-999.2500	27.8095	32.2105
88.8984	-999.2500	-999.2500	-999.2500	35.6000	29.6000
89.0508	-999.2500	-999.2500	-999.2500	30.8000	28.7619
89.2032	-999.2500	-999.2500	-999.2500	31.4000	35.2000
89.3556	-999.2500	-999.2500	-999.2500	33.9048	30.2000
89.5080	653.0450	-999.2500	1.0930	30.7368	32.7619
89.6604	-2.5141	-999.2500	-3.2123	29.3333	31.1579
89.8128	-3.0002	-999.2500	-9.4444	35.1579	28.0000
89.9652	-999.2500	-999.2500	-999.2500	39.4000	33.7143
90.1176	-999.2500	-999.2500	-999.2500	35.6190	34.0870
90.2700	-999.2500	-999.2500	-999.2500	34.3636	32.0000
90.4224	-999.2500	-999.2500	-999.2500	29.4545	29.9048
90.5748	-999.2500	-999.2500	-999.2500	31.8095	33.1429
90.7272	-999.2500	-999.2500	-999.2500	31.0476	29.2000
90.8796	-999.2500	-999.2500	-999.2500	31.6190	31.4286
91.0320	-999.2500	-999.2500	-999.2500	30.0000	31.2381
91.1844	-5.9298	-999.2500	-20.5120	31.8095	30.0000
91.3368	-999.2500	-999.2500	-999.2500	32.0000	32.0000
91.4892	-6.1643	-999.2500	-16.3235	33.3333	34.0000
91.6416	-6.1037	-999.2500	-14.2517	35.8095	28.0000
91.7940	-4.9525	-999.2500	-11.4045	33.5238	35.4286
91.9464	-6.0611	-999.2500	-14.1218	32.1905	31.0476
92.0988	21.5198	-999.2500	-2.5348	32.9524	33.9747
92.2512	-999.2500	-999.2500	-999.2500	32.5783	28.5000
92.4036	-999.2500	-999.2500	-999.2500	30.6667	31.1111
92.5560	-999.2500	-999.2500	-999.2500	36.5000	29.5000
92.7084	-999.2500	-999.2500	-999.2500	32.5000	31.0000
92.8608	-999.2500	-999.2500	-999.2500	26.0000	32.5000
93.0132	-999.2500	-999.2500	-999.2500	30.0000	38.5000
93.1656	652.9680	-999.2500	-7.7168	31.5000	39.5000
93.3180	127.2606	-999.2500	-7.7091	31.0000	29.0000
93.4704	3.9604	-999.2500	-8.8318	33.5000	27.5000
93.6228	-999.2500	-999.2500	-999.2500	36.5000	26.0000
93.7752	-999.2500	-999.2500	-999.2500	37.5000	34.5000
93.9276	-1.8891	-999.2500	0.4878	36.0000	28.5000
94.0800	-6.0781	-999.2500	-6.9539	33.5000	27.0000
94.2324	-999.2500	-999.2500	-999.2500	38.0000	30.0000
94.3848	-999.2500	-999.2500	-999.2500	33.5000	26.0000
94.5372	-999.2500	-999.2500	-999.2500	35.0000	26.5000
94.6896	-999.2500	-999.2500	-999.2500	37.5000	31.5000
94.8420	3.7911	-999.2500	1.8045	36.5000	35.5000
94.9944	17.6096	-999.2500	2.8712	29.5000	35.5000
95.1468	-1.3422	-999.2500	-0.8060	34.5000	29.5000
95.2992	2.3098	-999.2500	-4.9151	32.5000	27.5000
95.4516	-5.7164	-999.2500	-9.5529	41.0000	32.0000
95.6040	2.7667	-999.2500	-4.3434	29.5000	32.0000
95.7564	13.2362	-999.2500	-14.5471	35.5000	33.5000
95.9088	25.4741	-999.2500	-8.8253	33.0000	31.0000
96.0612	-999.2500	-999.2500	-999.2500	31.5000	28.0000
96.2136	5.7002	-999.2500	-7.5493	29.7778	34.0000
96.3660	71.5404	-999.2500	-6.7917	37.5000	34.5000
96.5184	-999.2500	-999.2500	-999.2500	39.5000	37.0000
96.6708	-999.2500	-999.2500	-999.2500	31.0000	38.5000
96.8232	-999.2500	-999.2500	-999.2500	40.5000	30.0000
96.9756	-999.2500	-999.2500	-999.2500	28.5000	37.0000
97.1280	-999.2500	-999.2500	-999.2500	35.5000	34.0000
97.2804	-999.2500	-999.2500	-999.2500	26.5000	35.5000
97.4328	-999.2500	-999.2500	-999.2500	31.5000	35.0000
97.5852	-999.2500	-999.2500	-999.2500	28.5000	33.7778
97.7376	-999.2500	-999.2500	-999.2500	36.0000	29.7143
97.8900	-999.2500	-999.2500	-999.2500	31.5000	36.8889
98.0424	-999.2500	-999.2500	-999.2500	29.5000	32.5000
98.1948	652.8627	-999.2500	4.1100	33.5000	37.5000
98.3472	-999.2500	-999.2500	-999.2500	31.0000	37.5000
98.4996	-999.2500	-999.2500	-999.2500	39.0000	32.5000
98.6520	-999.2500	-999.2500	-999.2500	36.5000	29.5000
98.8044	-999.2500	-999.2500	-999.2500	30.5000	28.5000
98.9568	-999.2500	-999.2500	-999.2500	27.5000	37.5000
99.1092	-999.2500	-999.2500	-999.2500	30.0000	31.5000
99.2616	-6.1504	-999.2500	-27.9974	44.0000	29.0000
99.4140	-999.2500	-999.2500	-999.2500	35.0000	33.0000
99.5664	-999.2500	-999.2500	-999.2500	37.0000	32.5000
99.7188	3.9673	-999.2500	-2.3358	37.5000	33.5000
99.8712	-999.2500	-999.2500	-999.2500	37.5000	30.5000
100.0236	-999.2500	-999.2500	-999.2500	35.1111	36.5000
100.1760	-5.5676	-999.2500	-6.4766	37.0000	27.5000
100.3284	1.7008	-999.2500	-5.0080	33.0000	31.0000
100.4808	1.9620	-999.2500	-4.8953	28.0000	42.0000
100.6332	132.3237	-999.2500	-3.6087	31.5000	33.0000
100.7856	7.3271	-999.2500	4.8996	39.0000	36.5000
100.9380	-5.5346	-999.2500	-9.5709	33.0000	30.5000
101.0904	2.6807	-999.2500	-0.8247	31.0000	28.0000
101.2428	8.0661	-999.2500	0.2836	32.5714	33.5000
101.3952	-999.2500	-999.2500	-999.2500	27.5000	37.7778
101.5476	-999.2500	-999.2500	-999.2500	22.5000	38.8571
101.7000	652.7892	-999.2500	-17.7459	32.0000	30.6667
101.8524	24.2799	-999.2500	-17.7546	34.5000	29.0000
102.0048	-999.2500	-999.2500	-999.2500	32.0000	32.5000
102.1572	-999.2500	-999.2500	-999.2500	33.0000	32.0000
102.3096	-6.0416	-999.2500	-8.6250	31.0000	28.0000
102.4620	-999.2500	-999.2500	-999.2500	26.0000	25.0000
102.6144	-999.2500	-999.2500	-999.2500	35.5000	36.0000
102.7668	-999.2500	-999.2500	-999.2500	39.5000	24.0000
102.9192	-999.2500	-999.2500	-999.2500	24.5000	28.0000
103.0716	-999.2500	-999.2500	-999.2500	30.0000	31.0000
103.2240	-999.2500	-999.2500	-999.2500	35.5000	34.0000
103.3764	-999.2500	-999.2500	-999.2500	34.0000	35.0000
103.5288	-999.2500	-999.2500	-999.2500	43.0000	34.0000
103.6812	-999.2500	-999.2500	-999.2500	34.5000	25.0000
103.8336	-999.2500	-999.2500	-999.2500	32.5000	25.5000
103.9860	-999.2500	-999.2500	-999.2500	35.5000	35.0000
104.1384	-999.2500	-999.2500	-999.2500	32.0000	33.5000
104.2908	-999.2500	-999.2500	-999.2500	37.0000	32.8000
104.4432	-5.1570	-999.2500	-21.1649	32.0000	32.4444
104.5956	-999.2500	-999.2500	-999.2500	37.2000	36.3636
104.7480	-999.2500	-999.2500	-999.2500	25.6000	30.8000
104.9004	-999.2500	-999.2500	-999.2500	30.8000	30.0000
105.0528	-999.2500	-999.2500	-999.2500	30.4000	32.0000
105.2052	-999.2500	-999.2500	-999.2500	24.7273	29.8182
105.3576	652.7125	2.0000	-999.2500	40.0000	33.3333
105.5100	652.7092	2.0000	-999.2500	32.0000	31.4667
105.6624	91.4994	-0.4189	32.9933	33.7143	424.9591
105.8148	30.5119	1.5694	28.3501	100.7536	2462.5000
105.9672	22.2551	2.0000	26.2360	445.5000	2422.0000
106.1196	60.5297	0.5154	31.8925	477.7143	2539.0000
106.2720	58.2910	0.5700	31.2965	461.5000	2404.5715
106.4244	61.7415	0.3041	30.1436	443.5000	2499.0000
106.5768	60.7247	0.4580	30.0306	482.0000	2525.5000
106.7292	62.6944	0.8823	29.0964	489.7143	2473.5000
106.8816	61.2877	0.9071	28.5040	445.5000	2472.0000
107.0340	59.3359	0.8973	28.9977	455.0000	2482.8572
107.1864	57.9635	0.9464	30.3455	461.0000	2469.0000
107.3388	58.1281	0.9455	30.9560	437.1429	2426.0000
107.4912	56.3982	0.9554	31.8778	500.5000	2478.0000
107.6436	61.0497	0.9077	33.2707	472.0000	2405.7144
107.7960	58.2015	0.9491	33.9156	463.0000	2427.0000
107.9484	58.4251	0.9412	33.0569	472.0000	2428.0000
108.1008	59.3658	0.9334	33.3258	491.0000	2435.0000
108.2532	58.9488	0.9344	31.4910	454.8571	2504.0000
108.4056	58.8494	0.9351	30.6170	471.0000	2462.5000
108.5580	56.6903	0.6597	32.0146	464.0000	2433.0000
108.7104	57.7430	0.8091	31.6252	468.0000	2473.1428
108.8628	53.5331	0.9759	31.1238	456.5000	2438.5000
109.0152	63.6330	0.8693	33.7685	472.0000	2464.5000
109.1676	64.4960	0.8492	35.5647	426.8571	2376.0000
109.3200	72.7203	0.6242	36.6731	460.0000	2459.0000
109.4724	71.0753	0.6788	37.4359	439.5000	2343.5000
109.6248	71.0969	0.6763	36.8424	430.0000	2397.0000
109.7772	66.4623	0.7818	36.1652	437.5000	2396.5715
109.9296	66.9413	0.7981	34.5064	455.5000	2366.5000
110.0820	61.9539	0.8946	33.6999	447.5000	2391.5000
110.2344	52.7392	0.9833	32.0350	439.5000	2468.5000
110.3868	55.0914	0.9645	32.4966	465.7143	2431.5000
110.5392	58.9275	0.7173	33.8888	418.0000	2407.5000
110.6916	62.6506	0.3257	34.3411	467.0000	2458.0000
110.8440	55.3505	0.4141	32.8199	437.5000	2458.8572
110.9964	54.8455	0.4379	31.9288	491.0000	2472.8889
111.1488	53.0687	0.2958	31.5253	458.5000	2492.0000
111.3012	55.7025	0.2886	30.6215	504.5000	2408.5715
111.4536	52.8140	0.3335	29.8725	487.5000	2508.5000
111.6060	50.3651	0.3993	29.0642	479.0000	2514.0000
111.7584	54.9712	0.3294	28.9854	480.5714	2532.5000
111.9108	55.4889	0.2858	29.9050	495.0000	2500.5000
112.0632	58.3971	0.0910	29.3391	478.5000	2512.0000
112.2156	54.3999	0.3675	28.5181	476.0000	2384.5000
112.3680	57.0669	0.2663	29.5035	459.0000	2535.5000
112.5204	55.8862	0.2386	30.4751	486.2857	2464.0000
112.6728	61.7316	0.1723	30.6786	467.0000	2512.5000
112.8252	53.7635	0.3460	30.6327	483.0000	2483.5000
112.9776	49.2581	0.2897	31.1298	473.5000	2539.5000
113.1300	41.3715	0.3761	30.5140	486.5000	2506.0000
113.2824	44.8778	0.3292	29.6118	499.0000	2550.2856
113.4348	49.6949	0.1768	30.0110	506.0000	2456.0000
113.5872	49.3717	0.2336	31.1221	476.5000	2493.1428
113.7396	47.4198	0.3302	30.7897	482.5000	2479.0000
113.8920	49.8699	0.2927	31.1017	481.5000	2475.5000
114.0444	54.8085	0.2411	32.6432	481.1429	2521.5000
114.1968	56.0409	0.4404	32.3079	473.5000	2486.5000
114.3492	52.1322	0.7316	32.0690	439.5000	2433.0000
114.5016	48.8379	1.0179	31.8486	461.0000	2459.5000
114.6540	49.8974	1.0133	32.0897	470.5000	2462.5000
114.8064	57.9317	0.4929	31.9853	454.0000	2502.8572
114.9588	52.5940	0.9999	29.8990	459.5000	2525.0000
115.1112	54.4159	0.9752	28.9140	449.5000	2523.0000
115.2636	54.7279	0.5211	28.5436	466.0000	2521.5000
115.4160	51.6202	0.9990	26.7610	445.1429	2499.5000
115.5684	50.8632	0.9968	26.9188	478.6667	2485.0000
115.7208	47.9060	1.0245	26.7042	491.0000	2477.5000
115.8732	51.4854	0.8701	28.0748	464.0000	2446.5000
116.0256	55.9169	0.4415	30.2423	462.5000	2459.0000
116.1780	56.8377	0.4699	31.2296	486.5000	2535.5000
116.3304	57.6557	0.7550	30.5949	460.5000	2515.5000
116.4828	54.8569	0.5216	30.2703	492.0000	2527.0000
116.6352	54.5302	0.5345	29.6892	446.0000	2515.5000
116.7876	52.7467	0.6879	30.1120	466.5000	2460.0000
116.9400	51.0841	0.7423	29.2275	468.0000	2424.5715
117.0924	53.9431	0.4078	30.6389	489.0000	2451.5000
117.2448	52.3172	0.5034	31.0747	489.5000	2463.5000
117.3972	57.0362	0.4674	31.7211	485.5000	2512.5000
117.5496	59.3842	0.3909	31.0584	478.8571	2480.5000
117.7020	58.1254	0.3801	31.1906	487.0000	2461.0000
117.8544	58.5429	0.5196	30.7423	486.0000	2584.5000
118.0068	55.4842	0.5381	30.4228	476.5000	2476.5715
118.1592	57.7742	0.3659	29.9206	470.5000	2552.5000
118.3116	53.7551	0.4198	30.6004	472.5000	2472.5000
118.4640	55.0079	0.4222	31.3711	440.5000	2445.5000
118.6164	56.7989	0.5492	31.3429	482.2857	2515.5000
118.7688	61.8920	0.7392	31.5095	470.5000	2417.0000
118.9212	66.4399	0.8160	31.9822	436.0000	2426.0000
119.0736	62.5204	0.8919	31.5098	462.5000	2411.0000
119.2260	64.4269	0.8573	31.5610	464.0000	2423.5000
119.3784	62.5341	0.8835	31.3553	438.5000	2360.5715
119.5308	64.5883	0.8458	31.2561	439.5000	2394.2222
119.6832	55.4730	0.8718	30.8649	474.5000	2430.5000
119.8356	51.6051	0.7452	30.3436	468.0000	2497.1428
119.9880	40.2606	0.9734	29.5162	450.0000	2421.5000
120.1404	47.5084	0.6482	31.2279	447.0000	2464.0000
120.2928	58.7983	0.6864	33.6062	443.5000	2416.0000
120.4452	60.9401	0.5993	33.9126	449.1429	2425.5000
120.5976	66.0651	0.8233	33.7242	450.5000	2465.0000
120.7500	62.5170	0.8816	32.9770	471.5000	2367.5000
120.9024	62.8059	0.8842	32.4306	470.5000	2496.5000
121.0548	56.1065	0.9618	29.7063	457.5000	2461.7144
121.2072	57.8344	0.9555	29.9678	464.0000	2417.0000
121.3596	55.3265	0.9749	29.7479	456.0000	2414.5000
121.5120	55.1313	0.9873	29.4170	467.0000	2478.0000
121.6644	55.6168	0.9720	29.2646	454.2857	2422.5000
121.8168	53.0205	0.9889	29.5227	454.5000	2474.5000
121.9692	49.3879	1.0121	28.9134	450.5000	2488.5715
122.1216	60.2379	0.8737	29.8291	451.5000	2412.5000
122.2740	64.4759	0.8531	30.0175	471.0000	2381.5000
122.4264	71.1204	0.4256	31.9481	454.2857	2386.5000
122.5788	68.2452	0.5081	32.9115	452.0000	2377.0000
122.7312	63.6070	0.5010	32.4376	436.0000	2407.0000
122.8836	57.4991	0.6757	30.7962	440.0000	2477.7144
123.0360	58.4545	0.3854	31.0140	472.0000	2426.0000
123.1884	57.9909	0.4620	28.7783	500.5000	2418.2222
123.3408	57.0714	0.5074	27.3470	423.5000	2468.0000
123.4932	54.5135	0.6964	27.9868	475.5000	2543.0000
123.6456	57.7566	0.5014	28.9304	470.5000	2489.0000
123.7980	57.3274	0.4981	29.5118	469.5000	2496.0000
123.9504	55.4766	0.8329	29.9277	481.1429	2491.0000
124.1028	59.2855	0.7312	29.9137	479.5000	2462.5000
124.2552	58.7443	0.6639	29.3344	458.5000	2453.5000
124.4076	58.2444	0.9079	28.1805	449.5000	2523.0000
124.5600	57.3710	0.7871	29.0922	476.5000	2544.5715
124.7124	57.6530	0.8965	29.7304	488.5000	2491.5000
124.8648	55.6539	0.9579	31.2840	463.5000	2451.0000
125.0172	53.9777	0.7058	31.8803	489.0000	2446.5000
125.1696	55.6630	0.6251	32.2249	494.0000	2548.0000
125.3220	57.6922	0.5620	30.6686	469.1429	2490.0000
125.4744	59.7415	0.4892	30.5701	483.5000	2439.5000
125.6268	57.9172	0.4332	30.3761	486.0000	2507.0000
125.7792	57.8255	0.6575	30.3870	464.5000	2455.0000
125.9316	59.9007	0.7831	29.2311	453.0000	2504.5715
126.0840	58.6514	0.8087	29.8800	468.5000	2513.0000
126.2364	59.7010	0.5277	29.5375	470.8571	2540.0000
126.3888	58.6519	0.6641	28.3260	483.5000	2461.5000
126.5412	62.5738	0.4016	29.2168	477.0000	2481.5000
126.6936	59.1165	0.4148	28.6593	462.0000	2477.0000
126.8460	58.9590	0.6607	27.9553	494.5000	2548.5000
126.9984	56.3495	0.5863	28.7473	466.5000	2434.2856
127.1508	56.4186	0.4206	29.1547	505.0000	2485.0000
127.3032	56.2584	0.5129	28.5694	471.4286	2406.5000
127.4556	59.7808	0.6441	30.1238	456.0000	2447.5000
127.6080	59.7099	0.5994	29.9268	463.0000	2490.5000
127.7604	64.0109	0.6035	30.1571	438.0000	2515.4285
127.9128	65.2836	0.8356	31.5020	454.5000	2432.0000
128.0652	68.1825	0.7750	32.4055	444.5000	2349.5000
128.2176	63.7133	0.8663	31.8387	421.5000	2424.5000
128.3700	63.6661	0.8640	32.2645	437.1429	2383.5000
128.5224	61.2542	0.9097	32.9541	451.5000	2485.5000
128.6748	60.4937	0.9146	31.8690	437.0000	2500.0000
128.8272	63.4586	0.8751	32.9068	434.0000	2410.8572
128.9796	67.9262	0.7901	34.2333	447.0000	2395.1111
129.1320	68.0247	0.8011	32.5113	455.0000	2426.0000
129.2844	67.2142	0.7989	32.3488	472.0000	2446.8572
129.4368	67.2000	0.7924	31.9944	461.0000	2385.5000
129.5892	66.6134	0.6121	30.1524	462.5000	2404.5000
129.7416	64.5879	0.8466	28.9604	478.2857	2463.5000
129.8940	64.1427	0.6006	30.4251	431.0000	2480.0000
130.0464	62.3920	0.3774	29.8985	483.0000	2477.0000
130.1988	62.0228	0.4257	29.7296	473.0000	2429.5000
130.3512	53.8949	0.9728	28.7943	455.5000	2416.0000
130.5036	55.1376	0.6971	28.4336	471.5000	2496.5000
130.6560	55.4730	0.5494	29.6887	447.0000	2419.5000
130.8084	58.6559	0.4340	30.7037	470.2857	2490.0000
130.9608	55.3372	0.4826	29.8729	473.5000	2469.5000
131.1132	53.7956	0.5916	30.2307	470.5000	2534.2856
131.2656	54.0773	0.7555	30.1504	444.5000	2432.5000
131.4180	59.9232	0.8875	29.3451	466.5000	2439.0000
131.5704	63.2435	0.8738	29.5923	468.5000	2496.5000
131.7228	61.1111	0.9055	30.7750	462.2857	2482.5000
131.8752	57.5703	0.9297	31.0326	459.5000	2558.5000
132.0276	55.1134	0.5943	31.5145	493.0000	2504.0000
132.1800	58.7562	0.4928	31.6986	497.3333	2523.5000
132.3324	60.8462	0.1932	32.0983	494.8571	2493.5000
132.4848	60.0979	0.0373	32.1698	470.5000	2543.5000
132.6372	57.2262	0.0091	30.9681	487.0000	2606.0000
132.7896	55.4762	0.0810	31.6648	476.5000	2542.2856
132.9420	55.7055	0.0334	31.7753	499.5000	2604.0000
133.0944	53.2935	0.1109	29.8667	485.0000	2582.5000
133.2468	55.0386	0.2476	29.8070	485.5000	2545.5000
133.3992	57.2452	0.2831	31.5185	530.8571	2510.0000
133.5516	59.8595	0.4208	30.0969	491.5000	2519.5000
133.7040	59.3700	0.5708	30.1553	470.0000	2557.7144
133.8564	60.1693	0.9189	29.8430	473.5000	2512.0000
134.0088	61.5451	0.8983	29.8619	507.5000	2542.0000
134.1612	63.3957	0.8681	28.3368	481.5000	2516.5000
134.3136	61.4184	0.8992	29.0269	461.7143	2475.0000
134.4660	58.3127	0.9409	29.0365	459.5000	2485.5000
134.6184	50.2439	1.0073	28.6980	469.5000	2464.0000
134.7708	50.4621	1.0049	27.7314	472.0000	2446.0000
134.9232	51.7181	0.9956	28.5699	497.5000	2382.0000
135.0756	56.6181	0.7617	29.2092	437.1429	2507.0000
135.2280	56.8295	0.4771	29.5284	490.5000	2515.0000
135.3804	56.3111	0.2973	30.0017	489.0000	2552.0000
135.5328	55.2047	0.2474	31.6642	486.5000	2560.0000
135.6852	55.1240	0.3449	30.9410	498.0000	2552.0000
135.8376	55.0733	0.4638	30.1800	490.0000	2561.5000
135.9900	54.7295	0.7177	28.7977	470.0000	2499.5000
136.1424	54.5631	0.7048	29.0059	481.7143	2523.0000
136.2948	55.3720	0.5735	28.5471	501.5000	2569.0000
136.4472	54.8652	0.4972	29.1019	487.0000	2519.5000
136.5996	55.1099	0.4334	29.6556	487.0000	2550.0000
136.7520	53.5081	0.4527	30.8260	497.0000	2566.5000
136.9044	52.6830	0.5090	30.7301	501.0000	2619.5000
137.0568	46.7656	0.9512	28.8637	491.0000	2572.0000
137.2092	53.7195	0.8307	29.1522	455.0000	2521.1428
137.3616	61.7020	0.9019	29.8569	463.0000	2477.5000
137.5140	68.2810	0.7726	29.5618	476.0000	2458.5000
137.6664	69.6063	0.6331	30.6090	461.5000	2505.5000
137.8188	69.0751	0.6940	30.7871	479.0000	2449.0000
137.9712	69.6652	0.6426	30.9374	467.0000	2452.5715
138.1236	71.4350	0.2694	30.7346	448.5000	2460.5000
138.2760	75.9836	-0.1236	30.7391	460.5000	2414.0000
138.4284	80.0796	-0.0771	31.4056	490.0000	2465.0000
138.5808	77.4396	-0.5234	31.2652	472.5714	2430.0000
138.7332	66.9559	-0.3289	31.0327	456.0000	2601.0000
138.8856	55.1151	-0.0742	30.1232	475.5000	2616.0000
139.0380	51.6314	0.0305	29.4937	479.5000	2543.5000
139.1904	49.5587	0.0156	27.9160	495.0000	2597.0000
139.3428	53.6929	-0.0755	27.7861	495.5000	2564.5000
139.4952	54.1880	-0.0358	28.2692	507.0000	2522.5000
139.6476	53.6978	0.1760	28.7237	515.5000	2594.0000
139.8000	51.2276	0.1657	29.8109	501.5000	2571.5000
139.9524	53.1558	0.1579	31.2952	483.5000	2622.2856
140.1048	52.1683	0.1295	31.0861	476.0000	2607.5000
140.2572	52.0916	0.2179	30.6367	508.0000	2607.0000
140.4096	48.7020	0.1769	28.9329	502.0000	2589.5000
140.5620	48.0187	0.1831	28.0239	531.5000	2595.0000
140.7144	47.9176	0.1704	27.9463	528.5714	2594.0000
140.8668	51.7747	0.1391	28.2789	489.0000	2591.5000
141.0192	56.0222	0.0290	29.5073	495.5000	2560.5715
141.1716	58.9528	0.1199	31.0284	486.0000	2575.0000
141.3240	59.6164	0.2444	32.0625	453.5000	2588.5000
141.4764	62.7761	0.1895	31.7132	474.5000	2557.5000
141.6288	61.0199	0.3872	29.5354	478.8571	2614.0000
141.7812	60.7272	0.1911	28.9503	439.0000	2608.0000
141.9336	61.8054	0.2021	29.3022	455.0000	2530.0000
142.0860	61.9941	0.1872	28.9544	469.5000	2590.0000
142.2384	62.2706	0.4209	29.3723	451.0000	2599.4285
142.3908	61.5698	0.1972	31.3773	489.5000	2571.5000
142.5432	61.3289	0.1827	31.6338	496.0000	2578.0000
142.6956	59.9964	0.1499	30.6854	486.5000	2554.5000
142.8480	58.0122	0.1009	31.5578	494.0000	2551.4285
143.0004	55.4671	0.1080	30.3800	493.0000	2601.0000
143.1528	56.3399	0.0974	30.8094	481.0000	2618.0000
143.3052	57.6670	0.1085	30.2516	483.0000	2567.0000
143.4576	57.1580	0.0364	31.0709	500.0000	2541.0000
143.6100	53.9502	0.2191	29.9347	484.5714	2541.5000
143.7624	51.0752	0.2681	29.1426	460.5000	2544.0000
143.9148	48.6381	0.4172	27.9291	487.5000	2561.0000
144.0672	51.1640	0.4361	28.4338	477.0000	2587.4285
144.2196	53.9228	0.3944	27.9356	484.0000	2541.0000
144.3720	53.7180	0.2956	28.1902	484.5000	2610.0000
144.5244	53.3834	0.3246	28.4702	501.1429	2546.0000
144.6768	53.8357	0.2799	30.5897	525.0000	2523.0000
144.8292	54.2649	0.3698	30.8262	530.5000	2558.5000
144.9816	54.8488	0.4856	30.8371	483.0000	2569.0000
145.1340	55.2831	0.5959	30.9808	507.0000	2612.5715
145.2864	56.3208	0.6593	31.0271	490.0000	2590.5000
145.4388	57.0873	0.7559	30.7322	465.0000	2539.0000
145.5912	54.0178	0.5133	30.2952	494.2857	2571.5000
145.7436	53.8357	0.6460	29.7345	481.0000	2585.5000
145.8960	56.2244	0.5298	29.7824	486.0000	2602.0000
146.0484	53.9152	0.6189	29.6958	484.0000	2560.0000
146.2008	48.9750	0.4193	29.3902	528.0000	2606.0000
146.3532	49.0612	0.3165	30.4563	499.5000	2594.0000
146.5056	51.0698	0.2763	31.0927	507.0000	2537.5000
146.6580	56.3653	0.2878	30.4537	511.4286	2591.5000
146.8104	58.4666	0.1401	30.4560	528.0000	2544.5000
146.9628	60.8055	0.2043	30.0609	418.5000	2575.0000
147.1152	55.3545	0.6856	29.2175	462.0000	2636.5715
147.2676	55.4705	0.8077	28.4513	464.5000	2671.0000
147.4200	66.6845	0.5824	29.8704	480.5000	2570.0000
