HOLE:	U1352B
EXPEDITION:	317
TOP:	0.0492
BOTTOM:	459.3828
DEPTH_WMSF	HSGR	HCGR	HFK	HTHO	HURA	HBHK
m	gAPI	gAPI	%	ppm	ppm	%
0.0492	2.3612	2.2976	0.0495	0.4467	-0.0517	-999.2500
0.2016	2.1283	2.3304	0.0471	0.4713	-0.0648	-999.2500
0.3540	1.8615	1.6741	0.0397	0.3044	-0.0014	-999.2500
0.5064	2.6269	2.2797	0.0514	0.4300	0.0241	-999.2500
0.6588	4.9546	4.2349	0.1007	0.7681	0.0679	-999.2500
0.8112	8.6662	6.8808	0.1781	1.1629	0.1811	-999.2500
0.9636	11.3041	9.1731	0.2338	1.5714	0.1524	-999.2500
1.1160	11.2630	7.3897	0.1918	1.2459	0.4390	-999.2500
1.2684	8.5543	5.4126	0.1297	0.9757	0.4019	-999.2500
1.4208	6.0095	3.4417	0.0803	0.6330	0.3310	-999.2500
1.5732	6.6345	3.7797	0.0979	0.6381	0.3767	-999.2500
1.7256	8.2850	5.3644	0.1284	0.9677	0.4101	-999.2500
1.8780	10.5895	6.0525	0.1552	1.0310	0.6272	-999.2500
2.0304	10.5927	6.2729	0.1516	1.1227	0.5769	-999.2500
2.1828	9.3351	5.8385	0.1287	1.1174	0.4356	-999.2500
2.3352	7.7325	5.1557	0.1234	0.9298	0.3273	-999.2500
2.4876	5.9272	4.3158	0.0900	0.8560	0.1876	-999.2500
2.6400	6.3701	4.1936	0.0849	0.8471	0.2700	-999.2500
2.7924	6.0105	4.3607	0.0890	0.8763	0.1940	-999.2500
2.9448	7.0203	5.4258	0.1074	1.1099	0.1738	-999.2500
3.0972	7.8090	6.5829	0.1259	1.3724	0.1311	-999.2500
3.2496	8.8765	7.8131	0.1410	1.6785	0.1157	-999.2500
3.4020	10.7148	9.0016	0.1616	1.9385	0.1715	-999.2500
3.5544	11.0750	9.1057	0.1712	1.9161	0.2192	-999.2500
3.7068	12.7112	10.3998	0.2038	2.1397	0.2886	-999.2500
3.8592	11.3519	8.9401	0.1863	1.7747	0.3371	-999.2500
4.0116	9.4476	6.9720	0.1606	1.2940	0.3281	-999.2500
4.1640	8.2567	5.5172	0.1435	0.9280	0.3596	-999.2500
4.3164	8.0805	5.3829	0.1470	0.8645	0.3786	-999.2500
4.4688	9.7300	6.7115	0.1835	1.0768	0.4285	-999.2500
4.6212	12.3360	8.0051	0.2437	1.1385	0.5965	-999.2500
4.7736	18.6192	11.6682	0.3662	1.5951	0.9201	-999.2500
4.9260	24.8939	14.6736	0.5050	1.7460	1.2674	-999.2500
5.0784	26.3240	15.5220	0.5033	2.0273	1.3646	-999.2500
5.2308	24.8477	14.6131	0.4501	2.0479	1.2605	-999.2500
5.3832	23.5378	13.8366	0.4285	1.9253	1.2071	-999.2500
5.5356	22.2508	13.3008	0.4104	1.8594	1.1175	-999.2500
5.6880	21.0110	12.6063	0.3697	1.8750	1.0788	-999.2500
5.8404	19.6416	12.0667	0.3442	1.8518	0.9926	-999.2500
5.9928	19.5299	12.2981	0.3260	2.0322	0.9091	-999.2500
6.1452	19.0115	12.3945	0.3167	2.1179	0.8395	-999.2500
6.2976	19.1311	12.9017	0.2965	2.3987	0.8427	-999.2500
6.4500	21.0150	14.1056	0.3176	2.6612	0.9614	-999.2500
6.6024	22.5486	15.7150	0.3460	3.0107	0.9840	-999.2500
6.7548	22.6645	15.9150	0.3746	2.9072	0.9524	-999.2500
6.9072	22.5174	16.0559	0.3971	2.8207	0.9931	-999.2500
7.0596	22.3525	15.9358	0.3912	2.8170	1.0047	-999.2500
7.2120	23.0286	15.6446	0.3772	2.8054	1.1456	-999.2500
7.3644	21.7884	15.1830	0.3500	2.8167	1.0151	-999.2500
7.5168	19.6308	13.3392	0.3061	2.4831	0.9681	-999.2500
7.6692	16.3178	11.2306	0.2606	2.0734	0.8158	-999.2500
7.8216	14.8344	10.0257	0.2410	1.8022	0.7638	-999.2500
7.9740	13.8212	8.7354	0.2244	1.4858	0.7692	-999.2500
8.1264	14.3812	8.7456	0.2391	1.4028	0.8294	-999.2500
8.2788	13.8722	8.4724	0.2288	1.3756	0.8151	-999.2500
8.4312	14.7742	9.1987	0.2260	1.6250	0.8473	-999.2500
8.5836	14.1281	8.9549	0.2191	1.5869	0.7361	-999.2500
8.7360	14.7278	9.3837	0.2216	1.7096	0.7495	-999.2500
8.8884	15.4983	10.7119	0.2628	1.8942	0.6766	-999.2500
9.0408	17.0011	11.5504	0.2776	2.0760	0.7824	-999.2500
9.1932	17.1704	12.4622	0.2961	2.2603	0.7273	-999.2500
9.3456	16.7471	11.6270	0.2911	2.0215	0.7592	-999.2500
9.4980	15.8380	10.6224	0.2632	1.8629	0.7398	-999.2500
9.6504	16.1122	11.1267	0.2642	2.0186	0.6926	-999.2500
9.8028	15.9574	12.0554	0.2731	2.2643	0.5417	-999.2500
9.9552	15.6080	11.2481	0.2586	2.0908	0.5996	-999.2500
10.1076	14.3542	10.2040	0.2478	1.8193	0.5979	-999.2500
10.2600	13.2489	9.6162	0.2393	1.6809	0.5199	-999.2500
10.4124	14.2114	10.4628	0.2560	1.8542	0.5265	-999.2500
10.5648	16.0445	11.4670	0.2698	2.0954	0.6030	-999.2500
10.7172	16.6455	12.1775	0.2951	2.1750	0.6052	-999.2500
10.8696	15.7327	11.7964	0.2810	2.1355	0.4943	-999.2500
11.0220	14.9800	11.6279	0.2796	2.0897	0.4391	-999.2500
11.1744	15.0800	11.2287	0.2868	1.9196	0.5192	-999.2500
11.3268	15.3660	12.1298	0.3274	1.9708	0.3984	-999.2500
11.4792	15.3072	11.7565	0.3153	1.9219	0.5084	-999.2500
11.6316	14.6677	11.7236	0.2882	2.0699	0.4349	-999.2500
11.7840	14.4925	11.4213	0.2905	1.9596	0.4236	-999.2500
11.9364	13.6528	11.1264	0.2589	2.0502	0.3485	-999.2500
12.0888	13.8946	11.2157	0.2778	1.9683	0.3869	-999.2500
12.2412	14.1865	11.8172	0.2842	2.1231	0.3810	-999.2500
12.3936	15.2417	12.4492	0.3088	2.1817	0.4256	-999.2500
12.5460	14.9774	11.3542	0.2789	2.0062	0.5616	-999.2500
12.6984	13.6897	10.7585	0.2340	2.0778	0.4302	-999.2500
12.8508	12.2680	9.6140	0.2048	1.8822	0.4055	-999.2500
13.0032	11.8103	8.4813	0.1892	1.6101	0.5102	-999.2500
13.1556	11.7673	8.6512	0.1899	1.6609	0.4655	-999.2500
13.3080	12.6255	9.5079	0.2074	1.8329	0.4675	-999.2500
13.4604	13.1797	10.7731	0.2318	2.0956	0.4101	-999.2500
13.6128	12.8434	10.1836	0.2335	1.8969	0.4495	-999.2500
13.7652	11.3267	8.2481	0.1855	1.5575	0.4834	-999.2500
13.9176	10.1168	7.0920	0.1704	1.2753	0.4465	-999.2500
14.0700	10.3299	6.7222	0.1604	1.2151	0.5255	-999.2500
14.2224	10.7389	7.4749	0.1724	1.3864	0.5137	-999.2500
14.3748	12.0983	8.4490	0.2087	1.4859	0.5842	-999.2500
14.5272	11.9410	8.2744	0.2181	1.3752	0.5696	-999.2500
14.6796	11.6611	9.2151	0.2162	1.6877	0.4240	-999.2500
14.8320	11.2008	8.8891	0.2225	1.5462	0.3865	-999.2500
14.9844	11.5040	8.6192	0.2367	1.3765	0.4533	-999.2500
15.1368	12.1018	8.3496	0.2272	1.3457	0.5427	-999.2500
15.2892	12.2348	8.1382	0.2371	1.2198	0.5985	-999.2500
15.4416	12.2165	9.0087	0.2413	1.4741	0.4964	-999.2500
15.5940	12.9194	10.2585	0.2625	1.7507	0.4301	-999.2500
15.7464	12.6594	10.4397	0.2521	1.8697	0.3590	-999.2500
15.8988	13.1992	10.6132	0.2628	1.8627	0.3757	-999.2500
16.0512	12.3977	9.3396	0.2336	1.6256	0.4533	-999.2500
16.2036	12.0852	9.5850	0.2133	1.8229	0.3888	-999.2500
16.3560	11.3124	8.8222	0.2030	1.6388	0.3898	-999.2500
16.5084	11.0229	8.3189	0.1947	1.5264	0.4102	-999.2500
16.6608	11.4219	8.5498	0.1762	1.7088	0.4627	-999.2500
16.8132	12.4498	10.1237	0.2005	2.0705	0.4191	-999.2500
16.9656	12.7272	11.0409	0.1995	2.3703	0.3518	-999.2500
17.1180	11.9687	10.8340	0.2025	2.2866	0.2734	-999.2500
17.2704	10.7483	9.2188	0.1651	1.9881	0.3548	-999.2500
17.4228	10.1491	8.9026	0.1581	1.9273	0.3456	-999.2500
17.5752	10.1156	9.0528	0.1775	1.8623	0.2945	-999.2500
17.7276	9.7741	9.0088	0.1765	1.8539	0.2453	-999.2500
17.8800	9.5604	9.1904	0.1870	1.8505	0.2110	-999.2500
18.0324	10.4956	9.7589	0.2007	1.9526	0.2753	-999.2500
18.1848	10.6837	9.3082	0.1900	1.8707	0.3743	-999.2500
18.3372	11.2265	10.0750	0.2243	1.9155	0.3268	-999.2500
