HOLE:	U1352B
EXPEDITION:	317
TOP:	0.0506
BOTTOM:	485.9018
DEPTH_WMSF	FX	FY	FZ	FNOR	FINC	RB	P1AZ	HAZI	AX	AY	AZ
27.1778	0.154229	0.287785	1.181677	1.109900	-15.4231	130.8374	322.0558	282.2070	0.0995	0.0371	10.0654
27.3302	0.164107	0.170996	-0.293663	1.051809	-10.7283	311.2366	240.3835	289.1472	0.1123	0.1401	9.8016
27.4826	-0.150337	-0.151640	-1.091865	0.991010	-11.1188	188.6160	114.4367	285.8210	0.0177	-0.0590	9.8275
27.6350	0.157149	-0.733863	-1.110612	0.936030	-11.6772	164.1468	84.4213	280.2749	0.1664	0.2039	9.6774
27.7874	1.192443	-1.169681	-1.109354	0.898496	-12.3881	157.9980	68.5891	270.5912	0.1286	0.0848	9.6510
27.9398	1.206011	-1.169058	0.015694	0.926929	-7.5772	170.7776	68.6238	257.8461	0.0926	0.0067	9.6939
28.0922	1.201646	-1.168346	1.185144	0.926007	0.9274	201.2520	70.6457	229.3936	0.0880	0.0739	9.8363
28.2446	1.201654	-1.168362	1.185155	0.934408	6.8532	261.6071	102.3329	200.7258	0.1671	0.0531	9.9383
28.3970	-0.237577	-0.888716	1.184057	0.967716	7.6623	5.4310	189.3545	183.9234	0.0583	-0.0279	10.0991
28.5494	-0.770422	0.081402	1.175033	1.022619	8.4905	73.7720	254.6080	180.8359	0.1564	0.0587	9.9288
28.7018	0.074328	0.125963	-0.902632	1.081989	11.8743	149.1484	335.8340	186.6856	0.0260	0.0167	9.9153
28.8542	0.229570	0.279888	-1.095805	1.107256	18.6176	127.1702	306.0076	178.8375	0.0589	0.0066	9.5688
29.0066	-0.047445	0.469946	-1.181954	1.116538	25.9029	121.6214	282.1627	160.5417	0.0932	0.0829	9.6503
29.1590	-0.386890	1.214633	-0.703691	1.100919	33.5316	141.5693	285.9630	144.3942	0.1196	0.0678	9.7449
29.3114	-0.099388	1.214304	1.071316	1.049261	37.4063	162.1717	293.5982	131.4269	0.0779	0.0185	9.8922
29.4638	-0.109641	1.214396	1.181965	0.984991	40.3186	152.0554	279.8633	127.8084	0.1102	-0.0067	9.9958
29.6162	-0.415764	1.215888	1.181794	0.932706	43.0500	164.2986	288.9198	124.6211	0.0391	0.0776	9.8566
29.7686	0.028221	1.213726	1.182044	0.921723	43.7638	185.4260	319.6445	134.2180	0.1314	0.0694	9.9642
29.9210	0.887278	1.197683	0.956442	0.910206	42.9043	177.3562	315.3272	137.9709	0.0867	0.0121	9.8532
30.0734	0.017097	0.182296	0.926832	1.002211	46.2301	87.5817	220.0230	132.4418	-0.0653	0.0086	9.8007
30.2258	-0.206560	-0.024136	1.183178	1.080979	48.8718	22.9956	149.1039	126.1087	0.1256	0.2036	9.7426
30.3782	-0.047854	-0.307972	1.183565	1.121975	51.6006	67.7478	193.4546	125.7075	0.1095	0.0360	9.7652
30.5306	-0.195784	0.149888	1.183014	1.075648	53.4646	108.0069	238.6202	130.6145	0.1036	0.0275	9.8257
30.6830	-0.174676	0.143882	1.183023	0.980788	52.8807	107.1424	240.8932	133.7513	0.0024	0.1122	9.8528
30.8354	-0.327859	0.126282	1.182957	0.853190	51.3660	143.5479	274.3682	130.8195	0.0939	0.0355	9.8347
30.9878	0.355508	0.455785	1.183000	0.710897	49.1791	196.2201	321.5122	125.2916	0.1002	0.0662	9.9255
31.1402	-0.001369	0.553396	1.175522	0.564047	46.2060	153.5509	272.1568	118.6057	-0.0086	0.1176	9.9210
31.2926	-0.726805	0.173301	-0.584432	0.452567	41.9846	109.6549	218.6658	109.0115	0.0313	0.0853	9.9558
31.4450	-0.791066	0.168603	0.562886	0.375941	27.4238	123.1026	227.9285	104.8257	0.1064	0.0363	9.8570
31.5974	-0.436128	0.224154	0.102053	0.329627	7.0745	156.5584	266.7286	110.1704	0.0768	0.0552	9.8014
31.7498	-0.011781	0.289800	-0.181339	0.332606	-15.0711	210.1401	319.7817	109.6416	0.0405	0.0685	9.7739
31.9022	0.217504	0.281060	-0.167556	0.384825	-33.4576	211.8312	313.9974	102.1663	0.0995	0.1165	9.6962
32.0546	0.089522	0.346723	-0.580587	0.466464	-47.0909	186.9714	274.0168	87.0440	0.0501	-0.0041	9.6971
32.2070	-0.143192	0.032864	-1.015901	0.560046	-57.0979	122.8670	187.6388	64.7731	0.1415	0.0925	9.8193
32.3594	-0.029009	0.016548	-1.003618	0.656736	-65.6581	72.1691	109.3812	37.2132	0.0456	0.0067	10.0656
32.5118	0.020778	-0.055651	-1.077696	0.713605	-69.3074	130.6177	151.2471	20.6295	0.1497	0.0930	10.1411
32.6642	-0.083507	-0.013276	-1.074403	0.794139	-73.4169	181.4076	186.8132	5.4065	0.0891	0.0020	9.8182
32.8166	-0.219063	-0.078870	-1.079425	0.857532	-76.6747	158.0797	149.8567	351.7792	0.2085	0.1273	9.7577
32.9690	-0.044507	-0.143388	-0.981540	0.909506	-78.4105	106.0141	95.2286	349.2156	0.0226	0.1726	9.6899
33.1214	0.045904	-0.104277	-0.979392	0.952976	-79.1780	113.3444	104.2070	350.8618	0.1278	0.1378	9.6231
33.2738	0.037503	-0.294235	-0.970372	0.993339	-80.5810	117.8009	106.8673	349.0656	0.0835	0.0722	9.8873
33.4262	0.007737	-0.135244	-1.046962	1.007675	-80.9247	114.5333	98.7217	344.1878	0.0723	0.0979	9.8446
