HOLE:	U1352B
EXPEDITION:	317
TOP:	397.0512
BOTTOM:	467.4600
DEPTH_WMSF	RHOM	DRH	PEFL	NRHB
402.9948	1.2985	0.0368	1.5458	1.2985
403.1472	1.3693	0.0415	1.5981	1.3693
403.2996	1.5380	0.0359	1.8551	1.5380
403.4520	1.7327	-0.0094	2.7541	1.7327
403.6044	2.0031	0.0129	2.8093	2.0031
403.7568	1.9860	-0.0039	2.8500	1.9860
403.9092	2.0138	0.0110	2.9535	2.0138
404.0616	2.0336	0.0101	3.0252	2.0336
404.2140	2.0577	0.0102	3.1033	2.0577
404.3664	2.0609	0.0060	3.0648	2.0609
404.5188	2.0499	0.0008	2.8332	2.0481
404.6712	2.0178	0.0099	2.6052	2.0178
404.8236	1.9740	0.0084	2.4217	1.9740
404.9760	1.9484	0.0084	2.3664	1.9484
405.1284	1.9623	0.0213	2.4036	1.9623
405.2808	1.9955	0.0381	2.4840	1.9955
405.4332	1.9941	0.0282	2.4835	1.9941
405.5856	2.0091	0.0264	2.4529	2.0091
405.7380	2.0135	0.0266	2.4345	2.0135
405.8904	2.0186	0.0218	2.5445	2.0186
406.0428	2.0244	0.0217	2.5525	2.0244
406.1952	2.0308	0.0186	2.5595	2.0308
406.3476	2.0329	0.0095	2.5552	2.0329
406.5000	2.0421	0.0081	2.7173	2.0421
406.6524	1.9453	0.0164	2.7401	1.9453
406.8048	1.8079	0.0092	2.8068	1.8079
406.9572	1.7367	0.0171	2.8034	1.7367
407.1096	1.7416	0.0164	2.8173	1.7416
407.2620	1.7179	-0.0207	1.8074	1.7179
407.4144	1.5318	0.0354	1.4472	1.5318
407.5668	1.3271	0.0064	1.3034	1.3271
407.7192	1.1959	-0.0048	1.2318	1.1959
407.8716	1.1833	-0.0078	1.2245	1.1833
408.0240	1.1832	-0.0079	1.2303	1.1832
408.1764	1.1852	-0.0070	1.2947	1.1852
408.3288	1.2098	-0.0033	1.3801	1.2098
408.4812	1.2349	-0.0005	1.3989	1.2349
408.6336	1.2399	0.0006	1.4081	1.2399
408.7860	1.2216	-0.0007	1.4400	1.2216
408.9384	1.2433	0.0012	1.5092	1.2433
409.0908	1.2782	0.0083	1.5784	1.2782
409.2432	1.3079	0.0131	1.6570	1.3079
409.3956	1.3134	0.0137	1.6559	1.3134
409.5480	1.3105	0.0165	1.6503	1.3105
409.7004	1.4091	0.0240	1.5824	1.4091
409.8528	1.5199	0.0174	1.6972	1.5199
410.0052	1.7448	0.0256	1.9541	1.7448
410.1576	1.8614	0.0594	2.1331	1.8614
410.3100	1.8996	0.0939	2.2790	1.8996
410.4624	1.9021	0.1079	2.2801	1.9021
410.6148	1.8898	0.1133	2.2007	1.8898
410.7672	1.9013	0.1220	2.1280	1.9013
410.9196	1.9237	0.1322	2.1340	1.9237
411.0720	1.9281	0.1139	2.2902	1.9281
411.2244	1.9482	0.0811	2.6792	1.9482
411.3768	1.9820	0.0518	3.0481	1.9820
411.5292	2.0045	0.0243	3.1564	2.0045
411.6816	2.0015	0.0149	3.1490	2.0015
411.8340	1.9931	0.0014	3.1409	1.9560
411.9864	2.0068	-0.0001	3.1458	1.9877
412.1388	2.0242	0.0004	3.1288	2.0394
412.2912	2.0391	-0.0010	3.2592	2.0461
412.4436	2.0746	-0.0018	3.4861	2.0578
412.5960	2.1273	0.0030	3.6966	2.0879
412.7484	2.1816	0.0080	3.8757	2.1905
412.9008	2.1890	0.0063	4.0145	2.2118
413.0532	2.1780	0.0018	4.2342	2.2244
413.2056	2.1733	0.0021	4.3106	2.1584
413.3580	2.1697	0.0034	4.2820	2.1353
413.5104	2.1478	0.0071	3.0147	2.1386
413.6628	1.7813	-0.0458	2.4730	1.7813
413.8152	1.5266	-0.0641	2.5829	1.5266
413.9676	1.4652	-0.0394	2.2362	1.2414
414.1200	1.4441	-0.0124	1.7534	1.3128
414.2724	1.3793	0.0018	1.4306	1.3793
414.4248	1.2635	-0.0024	1.3000	1.2635
414.5772	1.2042	-0.0073	1.2387	1.2042
414.7296	1.1879	-0.0088	1.2093	1.1879
414.8820	1.1808	-0.0099	1.2149	1.1808
415.0344	1.1821	-0.0098	1.2253	1.1821
415.1868	1.1834	-0.0096	1.2271	1.1834
415.3392	1.1845	-0.0101	1.2298	1.1845
415.4916	1.1864	-0.0099	1.2629	1.1864
415.6440	1.1885	-0.0098	1.3032	1.1885
415.7964	1.1906	-0.0101	1.3324	1.1906
415.9488	1.1918	-0.0100	1.3408	1.1918
416.1012	1.2040	-0.0115	1.3903	1.1947
416.2536	1.2841	-0.0171	1.4828	1.1759
416.4060	1.4310	-0.0188	1.5075	1.3243
416.5584	1.5052	-0.0205	1.4602	1.7087
416.7108	1.4697	-0.0415	1.4750	1.7084
416.8632	1.4727	-0.0596	1.8976	1.4727
417.0156	1.6818	-0.0242	2.6287	1.6818
417.1680	1.9122	0.0096	3.0249	1.9122
417.3204	1.9350	0.0013	3.0370	1.9350
417.4728	1.9391	0.0089	2.8144	1.9391
417.6252	1.8985	0.0126	2.4730	1.8985
417.7776	1.8179	0.0186	2.3709	1.8179
417.9300	1.7666	0.0170	2.4701	1.7666
418.0824	1.7689	0.0123	2.6736	1.7689
418.2348	1.8180	0.0088	2.7583	1.8180
418.3872	1.8581	0.0086	2.7096	1.8581
418.5396	1.8770	0.0012	2.7651	1.8770
418.6920	1.9217	0.0079	2.9001	1.9217
418.8444	1.9536	0.0080	3.0380	1.9587
418.9968	1.9566	-0.0041	2.9438	1.9835
419.1492	1.9429	-0.0110	2.8003	1.9830
419.3016	1.9276	-0.0133	2.5563	1.9446
419.4540	1.9312	-0.0120	2.4079	1.9256
419.6064	1.9280	-0.0115	2.3156	1.8602
419.7588	1.9038	-0.0140	2.2534	1.9372
419.9112	1.8803	-0.0203	2.4397	1.9058
420.0636	1.8978	-0.0249	2.7193	1.8238
420.2160	1.9558	-0.0166	3.1242	1.9426
420.3684	1.9985	-0.0132	3.1614	2.0629
420.5208	1.9948	-0.0210	3.1390	1.9937
420.6732	1.9938	-0.0275	3.1789	1.9938
420.8256	2.0151	-0.0258	3.1950	2.0149
420.9780	2.0357	-0.0251	3.3569	2.0350
421.1304	2.0500	-0.0257	3.4941	2.0500
421.2828	2.0913	-0.0245	3.6858	2.0913
421.4352	2.1450	-0.0204	3.7521	2.1497
421.5876	2.2107	-0.0148	3.7388	2.2396
421.7400	2.1869	-0.0191	3.5598	2.1875
421.8924	1.9238	-0.0428	1.6828	1.9238
422.0448	1.4340	-0.1039	1.4717	1.4340
422.1972	1.2348	-0.0894	1.3136	1.2348
422.3496	1.1648	-0.0490	1.3372	1.1648
422.5020	1.2008	-0.0099	1.3515	1.2008
422.6544	1.2022	-0.0087	1.3667	1.2022
422.8068	1.2010	-0.0092	1.3598	1.2010
422.9592	1.2056	-0.0094	1.4146	1.2056
423.1116	1.2228	-0.0060	1.4137	1.2228
423.2640	1.2262	-0.0053	1.4065	1.2262
423.4164	1.2237	-0.0048	1.3547	1.2237
423.5688	1.2245	-0.0031	1.4050	1.2245
423.7212	1.3326	-0.0021	1.5046	1.3326
423.8736	1.4923	0.0012	1.7069	1.4923
424.0260	1.6229	0.0203	1.6735	1.6229
424.1784	1.5219	0.0086	1.7084	1.5219
424.3308	1.5052	-0.0017	1.6294	1.5052
424.4832	1.4240	-0.0025	1.5532	1.4240
424.6356	1.3701	0.0079	1.5279	1.3701
424.7880	1.2577	-0.0027	1.6075	1.2577
424.9404	1.2528	-0.0060	1.6323	1.2528
425.0928	1.2596	0.0011	1.6315	1.2596
425.2452	1.2918	0.0049	1.5170	1.2918
425.3976	1.3583	0.0022	1.5091	1.3583
425.5500	1.4131	0.0092	1.4797	1.4131
425.7024	1.3858	0.0079	1.4948	1.3858
425.8548	1.3392	0.0027	1.4972	1.3392
426.0072	1.2972	-0.0022	1.5022	1.2972
426.1596	1.2774	0.0024	1.5079	1.2774
426.3120	1.2271	-0.0025	1.5210	1.2271
426.4644	1.2137	-0.0048	1.5586	1.2137
426.6168	1.2382	-0.0005	1.5818	1.2382
426.7692	1.3188	0.0089	1.5887	1.3188
426.9216	1.4578	0.0102	1.5498	1.4578
427.0740	1.6364	0.0095	1.5198	1.6364
427.2264	1.7683	0.0033	1.5718	1.8540
427.3788	1.8157	-0.0188	1.8351	1.9940
427.5312	1.7620	-0.0455	1.9503	1.7620
427.6836	1.5535	-0.0655	1.6977	1.5535
427.8360	1.3241	-0.0685	1.5752	1.3241
427.9884	1.2135	-0.0455	1.5011	1.1527
428.1408	1.1974	-0.0161	1.4803	1.1031
428.2932	1.2137	-0.0039	1.4632	1.2137
428.4456	1.2293	-0.0024	1.4801	1.2293
428.5980	1.2508	-0.0005	1.5409	1.2508
428.7504	1.2665	0.0016	1.5983	1.2665
428.9028	1.2676	0.0030	1.6222	1.2676
429.0552	1.2632	0.0027	1.6076	1.2632
429.2076	1.2645	-0.0008	1.5718	1.2645
429.3600	1.3201	-0.0035	1.5893	1.3201
429.5124	1.4638	0.0048	1.7658	1.4638
429.6648	1.6561	0.0032	2.1153	1.6561
429.8172	1.8135	0.0179	2.3205	1.8135
429.9696	1.8764	0.0452	2.3188	1.8764
430.1220	1.8626	0.0507	2.1192	1.8626
430.2744	1.7081	0.0225	1.8060	1.7081
430.4268	1.4916	0.0062	1.6251	1.4916
430.5792	1.3278	-0.0018	1.6009	1.3278
430.7316	1.2826	-0.0030	1.6743	1.2826
430.8840	1.3096	0.0034	1.6815	1.3096
431.0364	1.3141	0.0042	1.5610	1.3141
431.1888	1.2657	-0.0006	1.4447	1.2657
431.3412	1.2214	-0.0039	1.4074	1.2214
431.4936	1.2090	-0.0061	1.4139	1.2090
431.6460	1.2058	-0.0080	1.4165	1.2058
431.7984	1.2043	-0.0089	1.3938	1.2043
431.9508	1.2045	-0.0084	1.3694	1.2045
432.1032	1.2054	-0.0079	1.3558	1.2054
432.2556	1.2078	-0.0068	1.3571	1.2078
432.4080	1.2088	-0.0066	1.3693	1.2088
432.5604	1.2082	-0.0076	1.3808	1.2082
432.7128	1.2057	-0.0091	1.4121	1.2057
432.8652	1.2036	-0.0101	1.4416	1.2036
433.0176	1.2022	-0.0104	1.4611	1.2022
433.1700	1.2009	-0.0102	1.4736	1.2009
433.3224	1.2003	-0.0099	1.4641	1.2003
433.4748	1.2010	-0.0096	1.4577	1.2010
433.6272	1.2020	-0.0100	1.4355	1.2020
433.7796	1.2032	-0.0105	1.4322	1.2032
433.9320	1.2051	-0.0105	1.4379	1.2051
434.0844	1.2056	-0.0103	1.4525	1.2056
434.2368	1.2050	-0.0097	1.4854	1.2050
434.3892	1.2024	-0.0096	1.5057	1.2024
434.5416	1.2031	-0.0083	1.5552	1.2031
434.6940	1.2150	-0.0059	1.5536	1.2150
434.8464	1.3202	-0.0128	1.6115	1.3202
434.9988	1.5032	-0.0164	1.7412	1.5032
435.1512	1.8159	0.0103	2.0043	1.8159
435.3036	1.8859	-0.0026	2.1667	1.8859
435.4560	1.8499	-0.0344	2.2216	1.8499
435.6084	1.8456	-0.0424	2.4530	1.8456
435.7608	1.8481	-0.0173	2.6800	1.8381
435.9132	1.8280	0.0082	2.8513	1.8275
436.0656	1.8287	0.0245	2.9265	1.8287
436.2180	1.8377	0.0216	2.7400	1.8377
436.3704	1.8170	-0.0064	2.6631	1.8170
436.5228	1.8192	-0.0014	2.5993	1.8192
436.6752	1.8214	0.0042	2.7168	1.8214
436.8276	1.8750	0.0005	2.6216	1.8750
436.9800	1.9167	0.0080	2.5968	1.9167
437.1324	1.9584	0.0115	2.6277	1.9584
437.2848	1.9618	-0.0027	2.8594	2.1013
437.4372	1.9524	-0.0260	2.8990	1.9777
437.5896	1.9541	-0.0317	2.8492	1.9543
437.7420	1.9615	-0.0249	2.7211	1.9809
437.8944	1.9724	-0.0214	2.7757	2.0514
438.0468	1.9756	-0.0234	2.9322	1.8920
438.1992	1.9868	-0.0188	3.0701	2.0171
438.3516	1.9950	-0.0130	3.0640	2.0364
438.5040	1.9830	-0.0151	2.9997	1.9596
438.6564	1.9560	-0.0173	2.8726	1.9433
438.8088	1.9264	-0.0219	2.7287	1.9121
438.9612	1.9210	-0.0193	2.6253	1.9306
439.1136	1.9290	-0.0146	2.5466	1.9884
439.2660	1.9367	-0.0144	2.5686	1.8817
439.4184	1.9343	-0.0145	2.6360	1.8625
439.5708	1.9343	-0.0114	2.7606	2.0064
439.7232	1.9291	-0.0143	2.8200	1.9557
439.8756	1.9335	-0.0126	2.7825	1.8988
440.0280	1.9557	-0.0004	2.7387	1.9421
440.1804	1.9678	0.0062	2.6713	1.9678
440.3328	1.9707	0.0040	2.5774	1.9707
440.4852	1.9888	0.0031	2.6491	1.9888
440.6376	2.0195	-0.0014	2.8542	2.0430
440.7900	2.0438	-0.0109	2.9800	2.0847
440.9424	2.0415	-0.0232	2.9694	2.0574
441.0948	2.0289	-0.0341	3.0318	2.0289
441.2472	2.0406	-0.0363	3.3121	2.0406
441.3996	2.0690	-0.0295	3.5547	2.0690
441.5520	2.0936	-0.0221	3.6887	2.1107
441.7044	2.0974	-0.0226	3.6905	2.1092
441.8568	2.0948	-0.0256	3.6909	2.0948
442.0092	2.0936	-0.0257	3.7254	2.0936
442.1616	2.0891	-0.0272	3.8691	2.0891
442.3140	2.0937	-0.0244	3.9894	2.0942
442.4664	2.1059	-0.0187	3.9376	2.1231
442.6188	2.1082	-0.0191	3.8242	2.1227
442.7712	2.1088	-0.0194	3.5520	2.1073
442.9236	2.0836	-0.0168	3.1589	2.1842
443.0760	2.0228	-0.0209	2.9409	2.1210
443.2284	1.9521	-0.0291	2.8730	1.9521
443.3808	1.9168	-0.0256	2.8951	1.9101
443.5332	1.9371	-0.0129	2.9478	1.9046
443.6856	1.9793	-0.0039	3.0368	1.9706
443.8380	2.0279	0.0045	3.1732	2.0503
443.9904	2.0534	0.0081	3.1791	2.0534
444.1428	2.0653	0.0051	3.2656	2.0653
444.2952	2.0888	0.0076	3.6186	2.0888
444.4476	2.0987	0.0101	4.0896	2.0987
444.6000	2.0948	0.0098	4.3537	2.0948
444.7524	2.0927	0.0089	4.2244	2.0927
444.9048	2.1066	0.0107	3.9779	2.1066
445.0572	2.1212	0.0095	3.8107	2.1357
445.2096	2.1264	0.0002	3.8244	2.1628
445.3620	2.1221	-0.0119	3.9670	2.1495
445.5144	2.1148	-0.0219	4.0722	2.1248
445.6668	2.0995	-0.0299	4.0591	2.0995
445.8192	2.0928	-0.0327	3.9082	2.0928
445.9716	2.0924	-0.0332	3.7555	2.0924
446.1240	2.0852	-0.0358	3.5825	2.0852
446.2764	2.0777	-0.0355	3.4732	2.0777
446.4288	2.0736	-0.0333	3.5469	2.0736
446.5812	2.0769	-0.0284	3.7107	2.0761
446.7336	2.0906	-0.0185	3.9623	2.0941
446.8860	2.0996	-0.0137	4.1057	2.0897
447.0384	2.1020	-0.0131	4.1575	2.0318
447.1908	2.1074	-0.0126	4.0943	2.1127
447.3432	2.1143	-0.0137	4.0592	2.1529
447.4956	2.1124	-0.0199	4.0393	2.1091
447.6480	2.1088	-0.0249	4.1780	2.1088
447.8004	2.1011	-0.0260	4.1662	2.1011
447.9528	2.0971	-0.0256	4.3010	2.0971
448.1052	2.0997	-0.0204	4.1457	2.0983
448.2576	2.1058	-0.0159	4.0636	2.0868
448.4100	2.1036	-0.0149	3.9229	2.0415
448.5624	2.1025	-0.0155	3.9320	2.0964
448.7148	2.0958	-0.0150	3.9622	2.1516
448.8672	2.0824	-0.0085	3.9574	2.1857
449.0196	2.0586	0.0019	3.9851	2.1708
449.1720	2.0451	0.0102	4.0120	2.0451
449.3244	2.0530	0.0127	3.8654	2.0530
449.4768	2.0298	0.0232	2.3500	2.0606
449.6292	1.6237	-0.0225	1.7861	1.8698
449.7816	1.3396	-0.0567	1.6102	1.3396
449.9340	1.1916	-0.0553	1.6070	1.1795
450.0864	1.1952	-0.0271	1.6379	1.0627
450.2388	1.2151	-0.0078	1.6495	1.2151
450.3912	1.2149	-0.0074	1.5411	1.2149
450.5436	1.2081	-0.0083	1.5011	1.2081
450.6960	1.2077	-0.0090	1.5337	1.2077
450.8484	1.2051	-0.0095	1.5372	1.2051
451.0008	1.2077	-0.0096	1.5789	1.2077
451.1532	1.2114	-0.0102	1.5548	1.2114
451.3056	1.2158	-0.0100	1.5850	1.2158
451.4580	1.2382	-0.0052	1.6007	1.2382
451.6104	1.3045	0.0045	1.6452	1.3045
451.7628	1.3235	0.0092	1.6320	1.3235
451.9152	1.3000	0.0079	1.6372	1.3000
452.0676	1.3113	0.0050	1.7393	1.3113
452.2200	1.4617	0.0196	2.0992	1.4617
452.3724	1.6740	0.0035	2.3543	1.6740
452.5248	1.7992	-0.0270	2.2621	1.7992
452.6772	1.8283	-0.0076	2.1266	1.8283
452.8296	1.7852	0.0363	2.4336	1.7852
452.9820	1.7316	0.0218	2.4987	1.7316
453.1344	1.7138	0.0115	2.1498	1.7138
453.2868	1.7399	0.0068	1.9538	1.7399
453.4392	1.7806	0.0092	1.8911	1.7806
453.5916	1.8208	0.0134	2.4674	1.8208
453.7440	1.9200	0.0093	2.7793	1.9200
453.8964	1.9549	0.0049	2.7407	1.9549
454.0488	1.9653	0.0075	2.6560	1.9653
454.2012	1.9667	0.0079	2.6222	1.9667
454.3536	1.9844	0.0140	2.7786	1.9844
454.5060	1.9912	0.0091	2.9015	1.9912
454.6584	2.0010	0.0096	2.9714	2.0010
454.8108	1.9980	0.0149	3.0065	1.9980
454.9632	2.0003	0.0102	3.0630	2.0003
455.1156	2.0040	0.0098	2.9147	2.0040
455.2680	2.0154	0.0128	2.9331	2.0154
455.4204	2.0086	0.0099	2.8296	2.0086
455.5728	2.0055	0.0111	2.9323	2.0055
455.7252	1.9932	0.0080	2.9299	1.9932
455.8776	1.9905	0.0133	2.8198	1.9905
456.0300	1.9776	0.0132	2.6740	1.9776
456.1824	1.9690	0.0084	2.6600	1.9690
456.3348	1.9891	0.0102	2.8693	1.9891
456.4872	2.0029	0.0028	2.9448	2.0029
456.6396	2.0053	-0.0000	2.8927	2.0235
456.7920	2.0009	-0.0166	2.8482	1.9296
456.9444	2.0106	0.0034	2.9690	2.0106
457.0968	2.0018	0.0037	3.1030	2.0018
457.2492	2.0001	0.0033	3.2035	2.0001
457.4016	2.0356	0.0086	3.2359	2.0356
457.5540	2.0332	0.0345	2.3651	2.0332
457.7064	1.6988	-0.0037	2.2949	1.6988
457.8588	1.5599	-0.0212	2.2348	1.4641
458.0112	1.5618	-0.0108	2.3756	1.5618
458.1636	1.6321	0.0237	2.0770	1.6321
458.3160	1.6469	0.0190	2.1360	1.6469
458.4684	1.6624	-0.0061	2.2128	1.6624
458.6208	1.8602	-0.0018	3.4249	1.8602
458.7732	2.0890	0.0258	3.2754	2.0890
458.9256	2.0707	-0.0132	3.3417	2.1412
459.0780	2.0894	-0.0303	3.4559	2.0894
459.2304	2.1386	-0.0190	3.7099	2.1457
459.3828	2.1371	-0.0242	3.6354	2.1371
459.5352	2.1244	-0.0295	3.6529	2.1244
459.6876	2.1094	-0.0345	3.8689	2.1094
459.8400	2.1036	-0.0350	4.1372	2.1036
459.9924	2.1076	-0.0315	4.3580	2.1076
460.1448	2.1158	-0.0243	4.1748	2.1158
460.2972	2.1222	-0.0255	4.1164	2.1222
460.4496	2.1343	-0.0207	4.0065	2.1343
460.6020	2.1320	-0.0221	4.1764	2.1320
460.7544	2.1222	-0.0267	4.1557	2.1222
460.9068	2.1098	-0.0340	4.2034	2.1098
461.0592	2.1148	-0.0298	4.1048	2.1148
461.2116	2.1169	-0.0249	3.5651	2.1169
461.3640	2.0495	-0.0083	3.4319	2.2443
461.5164	2.0128	0.0142	3.3412	2.0128
461.6688	2.0164	0.0096	3.7052	2.0164
461.8212	2.0957	0.0123	3.5921	2.0957
461.9736	2.1582	0.0468	3.0365	2.1582
462.1260	2.0641	0.0110	2.5611	2.0641
462.2784	1.9670	-0.0329	2.3292	1.9670
462.4308	1.9599	-0.0308	2.3991	1.9599
462.5832	1.9808	-0.0181	2.5080	2.0998
462.7356	1.9722	-0.0326	2.3380	1.9722
462.8880	1.8526	-0.0192	2.0582	2.0063
463.0404	1.7871	-0.0118	1.8759	2.0341
463.1928	1.7065	-0.0097	1.8689	1.7065
463.3452	1.6862	0.0058	1.8914	1.6862
463.4976	1.6740	0.0085	2.0658	1.6740
463.6500	1.7223	0.0050	2.1366	1.7223
463.8024	1.8159	0.0126	2.3856	1.8159
463.9548	1.8562	0.0168	2.3865	1.8562
464.1072	1.8230	0.0062	2.5013	1.8230
464.2596	1.7893	-0.0071	2.5244	1.7893
464.4120	1.8137	-0.0084	2.6405	1.7567
464.5644	1.8459	-0.0097	2.6807	1.8794
464.7168	1.9156	-0.0105	2.7422	1.9932
464.8692	1.9481	-0.0210	2.7828	1.9124
465.0216	1.9977	-0.0177	2.8648	2.0591
465.1740	2.0484	-0.0089	3.0252	2.1388
465.3264	2.0629	-0.0067	2.8511	2.0371
465.4788	2.0634	-0.0044	2.9814	2.0248
465.6312	2.0866	-0.0001	3.0738	2.0364
465.7836	2.0938	-0.0007	3.2428	2.0844
465.9360	2.0902	-0.0040	3.1271	2.1524
466.0884	2.0631	-0.0115	3.0931	2.0766
466.2408	2.0704	-0.0122	3.4268	2.0631
466.3932	2.0987	-0.0041	3.7991	2.0747
466.5456	2.1294	0.0033	4.2024	2.1667
466.6980	2.1172	0.0022	3.8277	2.1021
466.8504	2.0817	0.0007	3.2359	2.1146
467.0028	2.0208	0.0058	2.8320	2.0208
467.1552	1.9794	0.0101	2.6335	1.9794
467.3076	1.9482	0.0088	2.6376	1.9482
467.4600	1.9679	0.0286	2.6376	1.9679
