HOLE:	U1352B
EXPEDITION:	317
TOP:	82.0404
BOTTOM:	469.8984
DEPTH_WMSF	IDPH	IMPH	SFLU
126.5412	1.2274	1.0791	0.6347
126.6936	1.2235	1.0781	0.6405
126.8460	1.2194	1.0747	0.6920
126.9984	1.2146	1.0694	0.7097
127.1508	1.2107	1.0625	0.6425
127.3032	1.2067	1.0532	0.6196
127.4556	1.2027	1.0409	0.6523
127.6080	1.1978	1.0284	0.6235
127.7604	1.1953	1.0217	0.5975
127.9128	1.1987	1.0260	0.6467
128.0652	1.2000	1.0414	0.6719
128.2176	1.1952	1.0611	0.6664
128.3700	1.1901	1.0747	0.6161
128.5224	1.1869	1.0750	0.6904
128.6748	1.1845	1.0620	0.6797
128.8272	1.1824	1.0408	0.6744
128.9796	1.1800	1.0187	0.6333
129.1320	1.1750	1.0011	0.5510
129.2844	1.1671	0.9903	0.6063
129.4368	1.1585	0.9848	0.5975
129.5892	1.1480	0.9821	0.5767
129.7416	1.1392	0.9807	0.6422
129.8940	1.1401	0.9820	0.6000
130.0464	1.1567	0.9895	0.6165
130.1988	1.1812	1.0057	0.6008
130.3512	1.2055	1.0290	0.6108
130.5036	1.2295	1.0553	0.6964
130.6560	1.2553	1.0811	0.7101
130.8084	1.2750	1.1048	0.6445
130.9608	1.2852	1.1254	0.7248
131.1132	1.2933	1.1410	0.7443
131.2656	1.3008	1.1489	0.6806
131.4180	1.3023	1.1482	0.7013
131.5704	1.3001	1.1421	0.7156
131.7228	1.2968	1.1356	0.6543
131.8752	1.2929	1.1315	0.7752
132.0276	1.2888	1.1298	0.7198
132.1800	1.2853	1.1291	0.6211
132.3324	1.2843	1.1286	0.7411
132.4848	1.2872	1.1290	0.6516
132.6372	1.2934	1.1319	0.6352
132.7896	1.3000	1.1387	0.7520
132.9420	1.3061	1.1490	0.6390
133.0944	1.3094	1.1604	0.6724
133.2468	1.3095	1.1691	0.7494
133.3992	1.3093	1.1715	0.7216
133.5516	1.3112	1.1664	0.7286
133.7040	1.3129	1.1562	0.6586
133.8564	1.3125	1.1455	0.7525
134.0088	1.3078	1.1383	0.6435
134.1612	1.3011	1.1357	0.6999
134.3136	1.2974	1.1362	0.7472
134.4660	1.2970	1.1375	0.6201
134.6184	1.2984	1.1390	0.7375
134.7708	1.3000	1.1414	0.7401
134.9232	1.3008	1.1447	0.6275
135.0756	1.3014	1.1477	0.7824
135.2280	1.3032	1.1490	0.7222
135.3804	1.3057	1.1480	0.6118
135.5328	1.3078	1.1460	0.6957
135.6852	1.3097	1.1449	0.7437
135.8376	1.3123	1.1459	0.6694
135.9900	1.3159	1.1485	0.7033
136.1424	1.3204	1.1520	0.8142
136.2948	1.3242	1.1551	0.7229
136.4472	1.3188	1.1559	0.7827
136.5996	1.3033	1.1516	0.6337
136.7520	1.2890	1.1379	0.7374
136.9044	1.2743	1.1108	0.6701
137.0568	1.2632	1.0740	0.7035
137.2092	1.2486	1.0394	0.6940
137.3616	1.2331	1.0174	0.6995
137.5140	1.2254	1.0103	0.6756
137.6664	1.2255	1.0151	0.6231
137.8188	1.2273	1.0287	0.6011
137.9712	1.2296	1.0502	0.7216
138.1236	1.2379	1.0783	0.5912
138.2760	1.2456	1.1048	0.6569
138.4284	1.2434	1.1152	0.6006
138.5808	1.2384	1.1024	0.7149
138.7332	1.2393	1.0774	0.6697
138.8856	1.2455	1.0574	0.6603
139.0380	1.2529	1.0527	0.6331
139.1904	1.2632	1.0647	0.6693
139.3428	1.2735	1.0883	0.6642
139.4952	1.2706	1.1138	0.6394
139.6476	1.2673	1.1324	0.6266
139.8000	1.2708	1.1402	0.7315
139.9524	1.2806	1.1381	0.6445
140.1048	1.2876	1.1312	0.7726
140.2572	1.2879	1.1260	0.6455
140.4096	1.2859	1.1256	0.7405
140.5620	1.2808	1.1271	0.7510
140.7144	1.2740	1.1258	0.6652
140.8668	1.2677	1.1185	0.7443
141.0192	1.2613	1.1057	0.6004
141.1716	1.2544	1.0909	0.7109
141.3240	1.2486	1.0780	0.6056
141.4764	1.2431	1.0686	0.6360
141.6288	1.2380	1.0635	0.7533
141.7812	1.2339	1.0631	0.5829
141.9336	1.2289	1.0675	0.7358
142.0860	1.2253	1.0756	0.5626
142.2384	1.2299	1.0853	0.6437
142.3908	1.2310	1.0941	0.6977
142.5432	1.2365	1.0999	0.5650
142.6956	1.2541	1.1016	0.7934
142.8480	1.2653	1.0984	0.6725
143.0004	1.2711	1.0916	0.6896
143.1528	1.2740	1.0863	0.7111
143.3052	1.2744	1.0895	0.7124
143.4576	1.2732	1.1055	0.6029
143.6100	1.2723	1.1313	0.8511
143.7624	1.2734	1.1572	0.6155
143.9148	1.2775	1.1717	0.7281
144.0672	1.2852	1.1711	0.8613
144.2196	1.2927	1.1614	0.8381
144.3720	1.3079	1.1511	0.7593
144.5244	1.3150	1.1448	0.7477
144.6768	1.3082	1.1432	0.7090
144.8292	1.3028	1.1451	0.7556
144.9816	1.3042	1.1487	0.8116
145.1340	1.2989	1.1528	0.7803
145.2864	1.2943	1.1558	0.7099
145.4388	1.2945	1.1546	0.7327
145.5912	1.2983	1.1460	0.6337
145.7436	1.3019	1.1289	0.6849
145.8960	1.3034	1.1041	0.6600
146.0484	1.3024	1.0751	0.7557
146.2008	1.3002	1.0470	0.7953
146.3532	1.2958	1.0253	0.6252
146.5056	1.2840	1.0147	0.7362
146.6580	1.2696	1.0167	0.6774
146.8104	1.2573	1.0287	0.6379
146.9628	1.2438	1.0448	0.7347
147.1152	1.2182	1.0581	0.6702
147.2676	1.2019	1.0633	0.7026
147.4200	1.1924	1.0574	0.5965
147.5724	1.1792	1.0420	0.8553
147.7248	1.1786	1.0240	0.6871
147.8772	1.1807	1.0104	0.6198
148.0296	1.1820	1.0043	0.5973
148.1820	1.1856	1.0044	0.7007
148.3344	1.1896	1.0067	0.6471
148.4868	1.1904	1.0087	0.6732
148.6392	1.1899	1.0121	0.5297
148.7916	1.1896	1.0202	0.6661
148.9440	1.1901	1.0326	0.5784
149.0964	1.1911	1.0459	0.6576
149.2488	1.1896	1.0566	0.6159
149.4012	1.1842	1.0626	0.5742
149.5536	1.1859	1.0643	0.6715
149.7060	1.1953	1.0636	0.5891
149.8584	1.2074	1.0628	0.6646
150.0108	1.2233	1.0630	0.6713
150.1632	1.2395	1.0648	0.6404
150.3156	1.2556	1.0696	0.6599
150.4680	1.2715	1.0796	0.7213
150.6204	1.2854	1.0965	0.6626
150.7728	1.2969	1.1209	0.7802
150.9252	1.3067	1.1499	0.7086
151.0776	1.3147	1.1766	0.7750
151.2300	1.3207	1.1928	0.6924
151.3824	1.3222	1.1927	0.7852
151.5348	1.3200	1.1774	0.6809
151.6872	1.3161	1.1545	0.7327
151.8396	1.3120	1.1335	0.7433
151.9920	1.3099	1.1216	0.7151
152.1444	1.3091	1.1213	0.6981
152.2968	1.3084	1.1310	0.7245
152.4492	1.3085	1.1460	0.6552
152.6016	1.3094	1.1603	0.7656
152.7540	1.3117	1.1688	0.8162
152.9064	1.3164	1.1699	0.7792
153.0588	1.3265	1.1667	0.7588
153.2112	1.3417	1.1645	0.6863
153.3636	1.3587	1.1684	0.6425
153.5160	1.3781	1.1798	0.6854
153.6684	1.3981	1.1966	0.6621
153.8208	1.4143	1.2157	0.7409
153.9732	1.4251	1.2352	0.8353
154.1256	1.4312	1.2527	0.7807
154.2780	1.4353	1.2638	0.7453
154.4304	1.4392	1.2645	0.7716
154.5828	1.4426	1.2555	0.7999
154.7352	1.4421	1.2429	0.7080
154.8876	1.4379	1.2356	0.6450
155.0400	1.4354	1.2388	0.6406
155.1924	1.4335	1.2504	0.7063
155.3448	1.4291	1.2640	0.6426
155.4972	1.4267	1.2744	0.6210
155.6496	1.4271	1.2802	0.7313
155.8020	1.4253	1.2819	0.8756
155.9544	1.4211	1.2790	0.9412
156.1068	1.4114	1.2684	0.8036
156.2592	1.3961	1.2468	0.7835
156.4116	1.3775	1.2147	0.8835
156.5640	1.3582	1.1790	0.7056
156.7164	1.3402	1.1493	0.6932
156.8688	1.3289	1.1331	0.7055
157.0212	1.3256	1.1332	0.6749
157.1736	1.3257	1.1469	0.7685
157.3260	1.3302	1.1684	0.8227
157.4784	1.3402	1.1921	0.6881
157.6308	1.3591	1.2145	0.7426
157.7832	1.3881	1.2349	0.7337
157.9356	1.4165	1.2534	0.6922
158.0880	1.4245	1.2688	0.7158
158.2404	1.4175	1.2781	0.7749
158.3928	1.3987	1.2767	0.7173
158.5452	1.3800	1.2606	0.7439
158.6976	1.3643	1.2288	0.7015
158.8500	1.3473	1.1881	0.6429
159.0024	1.3293	1.1504	0.6262
159.1548	1.3121	1.1250	0.7284
159.3072	1.2941	1.1138	0.7532
159.4596	1.2753	1.1113	0.7491
159.6120	1.2569	1.1085	0.7272
159.7644	1.2472	1.1000	0.6797
159.9168	1.2412	1.0873	0.6714
160.0692	1.2361	1.0757	0.6911
160.2216	1.2343	1.0693	0.6005
160.3740	1.2392	1.0702	0.6852
160.5264	1.2447	1.0774	0.6413
160.6788	1.2422	1.0875	0.7698
160.8312	1.2429	1.0976	0.5499
160.9836	1.2469	1.1057	0.6125
161.1360	1.2354	1.1065	0.6865
161.2884	1.2295	1.0946	0.8043
161.4408	1.2258	1.0716	0.7264
161.5932	1.2198	1.0477	0.5609
161.7456	1.2211	1.0347	0.7434
161.8980	1.2040	1.0373	0.5625
162.0504	1.1802	1.0490	0.6033
162.2028	1.1745	1.0564	0.5310
162.3552	1.1744	1.0507	0.6894
162.5076	1.1783	1.0367	0.6451
162.6600	1.1892	1.0255	0.7505
162.8124	1.1971	1.0251	0.6083
162.9648	1.1985	1.0366	0.6543
163.1172	1.1982	1.0548	0.7448
163.2696	1.1979	1.0715	0.6462
163.4220	1.1973	1.0801	0.6420
163.5744	1.1973	1.0788	0.7350
163.7268	1.1986	1.0706	0.6353
163.8792	1.2001	1.0604	0.6998
164.0316	1.2021	1.0530	0.6173
164.1840	1.2046	1.0517	0.6545
164.3364	1.2069	1.0562	0.6667
164.4888	1.2076	1.0637	0.6813
164.6412	1.2079	1.0704	0.7046
164.7936	1.2096	1.0737	0.6912
164.9460	1.2113	1.0727	0.6931
165.0984	1.2115	1.0694	0.6322
165.2508	1.2095	1.0664	0.6613
165.4032	1.2059	1.0653	0.7210
165.5556	1.2014	1.0655	0.6658
165.7080	1.1966	1.0651	0.7366
165.8604	1.1921	1.0621	0.6945
166.0128	1.1889	1.0558	0.6358
166.1652	1.1888	1.0476	0.6383
166.3176	1.1932	1.0406	0.6822
166.4700	1.2020	1.0384	0.7041
166.6224	1.2137	1.0446	0.6775
166.7748	1.2291	1.0618	0.6534
166.9272	1.2477	1.0897	0.7444
167.0796	1.2653	1.1237	0.8499
167.2320	1.2829	1.1558	0.7771
167.3844	1.3020	1.1774	0.7000
167.5368	1.3192	1.1846	0.8224
167.6892	1.3353	1.1804	0.8386
167.8416	1.3521	1.1720	0.6861
167.9940	1.3653	1.1666	0.7459
168.1464	1.3739	1.1686	0.7745
168.2988	1.3795	1.1786	0.7178
168.4512	1.3836	1.1946	0.7283
168.6036	1.3899	1.2125	0.7295
168.7560	1.3968	1.2282	0.7489
168.9084	1.3966	1.2381	0.7612
169.0608	1.3872	1.2402	0.7240
169.2132	1.3758	1.2332	0.6536
169.3656	1.3683	1.2163	0.6890
169.5180	1.3637	1.1899	0.8222
169.6704	1.3602	1.1567	0.6892
169.8228	1.3529	1.1220	0.5804
169.9752	1.3371	1.0920	0.5899
170.1276	1.3098	1.0714	0.6261
170.2800	1.2722	1.0616	0.6543
170.4324	1.2372	1.0608	0.7365
170.5848	1.2139	1.0652	0.7547
170.7372	1.2002	1.0709	0.7351
170.8896	1.1937	1.0744	0.6720
171.0420	1.1840	1.0729	0.7072
171.1944	1.1754	1.0657	0.7072
171.3468	1.1707	1.0544	0.6043
171.4992	1.1685	1.0408	0.7157
171.6516	1.1674	1.0267	0.7069
171.8040	1.1666	1.0139	0.6531
171.9564	1.1643	1.0035	0.6507
172.1088	1.1599	0.9965	0.6271
172.2612	1.1558	0.9938	0.7255
172.4136	1.1538	0.9949	0.5603
172.5660	1.1494	0.9978	0.5081
172.7184	1.1440	1.0003	0.5713
172.8708	1.1383	1.0017	0.7828
173.0232	1.1398	1.0020	0.5461
173.1756	1.1438	1.0020	0.6540
173.3280	1.1483	1.0041	0.7256
173.4804	1.1573	1.0105	0.6208
173.6328	1.1648	1.0204	0.7042
173.7852	1.1732	1.0320	0.5809
173.9376	1.1845	1.0442	0.5412
174.0900	1.1969	1.0584	0.7461
174.2424	1.2095	1.0748	0.6793
174.3948	1.2173	1.0909	0.7670
174.5472	1.2282	1.1013	0.6125
174.6996	1.2382	1.1019	0.7617
174.8520	1.2495	1.0952	0.5690
175.0044	1.2447	1.0890	0.6125
175.1568	1.2411	1.0895	0.8102
175.3092	1.2401	1.0972	0.6704
175.4616	1.2437	1.1078	0.8406
175.6140	1.2409	1.1143	0.6813
175.7664	1.2408	1.1138	0.6488
175.9188	1.2451	1.1141	0.6848
176.0712	1.2493	1.1284	0.6831
176.2236	1.2517	1.1636	0.6300
176.3760	1.2525	1.2140	0.8481
176.5284	1.2646	1.2632	0.8189
176.6808	1.2875	1.2914	0.8150
176.8332	1.3239	1.2891	0.7175
176.9856	1.3343	1.2653	0.6745
177.1380	1.3383	1.2375	0.6854
177.2904	1.3064	1.2176	0.7524
177.4428	1.2816	1.2084	0.8053
177.5952	1.2699	1.2044	0.6777
177.7476	1.2674	1.1945	0.7683
177.9000	1.2651	1.1709	0.7019
178.0524	1.2610	1.1366	0.7186
178.2048	1.2594	1.1021	0.6461
178.3572	1.2628	1.0765	0.5457
178.5096	1.2644	1.0652	0.6272
178.6620	1.2621	1.0688	0.5723
178.8144	1.2567	1.0820	0.6543
178.9668	1.2584	1.0960	0.6576
179.1192	1.2571	1.1040	0.6320
179.2716	1.2530	1.1035	0.5434
179.4240	1.2493	1.0966	0.5715
179.5764	1.2570	1.0883	0.6744
179.7288	1.2674	1.0834	0.5712
179.8812	1.2730	1.0837	0.6683
180.0336	1.2766	1.0889	0.7105
180.1860	1.2777	1.0987	0.6379
180.3384	1.2779	1.1116	0.7440
180.4908	1.2778	1.1225	0.7259
180.6432	1.2780	1.1246	0.6599
180.7956	1.2760	1.1137	0.6696
180.9480	1.2695	1.0922	0.7601
181.1004	1.2587	1.0693	0.6103
181.2528	1.2416	1.0541	0.7383
181.4052	1.2256	1.0494	0.5966
181.5576	1.2121	1.0521	0.7613
181.7100	1.2012	1.0569	0.6009
181.8624	1.1945	1.0597	0.7456
182.0148	1.1927	1.0592	0.6076
182.1672	1.1962	1.0570	0.7248
182.3196	1.2014	1.0556	0.7242
182.4720	1.2074	1.0567	0.6368
182.6244	1.2123	1.0609	0.5965
182.7768	1.2166	1.0686	0.6734
182.9292	1.2219	1.0797	0.7562
183.0816	1.2279	1.0932	0.7695
183.2340	1.2341	1.1067	0.8034
183.3864	1.2401	1.1174	0.7779
183.5388	1.2447	1.1227	0.8041
183.6912	1.2485	1.1219	0.6612
183.8436	1.2511	1.1171	0.6527
183.9960	1.2528	1.1116	0.5888
184.1484	1.2534	1.1072	0.7044
184.3008	1.2528	1.1046	0.7205
184.4532	1.2486	1.1035	0.6787
184.6056	1.2441	1.1036	0.5914
184.7580	1.2433	1.1043	0.6217
184.9104	1.2440	1.1043	0.7222
185.0628	1.2428	1.1015	0.6793
185.2152	1.2413	1.0947	0.6263
185.3676	1.2398	1.0838	0.6154
185.5200	1.2386	1.0678	0.6549
185.6724	1.2366	1.0469	0.6690
185.8248	1.2312	1.0246	0.7012
185.9772	1.2194	1.0059	0.6374
186.1296	1.2080	0.9948	0.6645
186.2820	1.1993	0.9918	0.7040
186.4344	1.1890	0.9928	0.6290
186.5868	1.1916	0.9919	0.5785
186.7392	1.1971	0.9888	0.6757
186.8916	1.2091	0.9907	0.6965
187.0440	1.2187	1.0062	0.6524
187.1964	1.2131	1.0370	0.6397
