HOLE:	U1352B
EXPEDITION:	317
TOP:	125.0172
BOTTOM:	409.3956
DEPTH_WMSF	HSGR	HCGR	HFK	HTHO	HURA	HBHK
m	gAPI	gAPI	%	ppm	ppm	%
125.0172	66.8314	51.8140	1.5258	7.6776	1.8392	-0.2581
125.1696	66.8314	51.8140	1.5258	7.6776	1.8392	-0.2581
125.3220	66.8314	51.8140	1.5258	7.6776	1.8392	-0.2581
125.4744	66.8314	51.8140	1.5258	7.6776	1.8392	-0.2581
125.6268	66.8314	51.8140	1.5258	7.6776	1.8392	-0.2581
125.7792	63.1864	50.4865	1.4731	7.5604	1.5816	-0.2581
125.9316	61.9762	51.4565	1.4236	8.1611	1.2966	-0.2581
126.0840	61.2049	52.6884	1.4079	8.6482	1.0929	-0.2581
126.2364	61.5539	52.7911	1.3833	8.8249	1.1166	-0.2581
126.3888	60.7030	52.9885	1.4187	8.6814	1.0036	-0.2581
126.5412	62.6386	54.7800	1.4440	9.1075	1.0641	-0.2581
126.6936	66.2889	58.4048	1.5605	9.5872	1.0931	-0.2581
126.8460	68.4252	59.3683	1.6493	9.3761	1.2398	-0.2581
126.9984	67.1067	59.1996	1.6773	9.1584	1.0797	-0.2581
127.1508	65.7179	56.5959	1.5607	9.0063	1.2281	-0.2581
127.3032	64.8657	54.0977	1.5245	8.4173	1.3891	-0.2581
127.4556	63.8789	53.6669	1.5162	8.3275	1.3209	-0.2581
127.6080	62.8555	52.1986	1.5068	7.9120	1.2985	-0.2581
127.7604	63.6279	51.3488	1.5302	7.5027	1.5361	-0.2581
127.9128	63.5265	51.2802	1.5436	7.4022	1.4863	-0.2581
128.0652	64.0011	50.6895	1.5252	7.3207	1.6443	-0.2581
128.2176	60.6227	47.4282	1.4450	6.7449	1.6163	-0.2581
128.3700	58.7602	44.7098	1.3056	6.6892	1.7402	-0.2581
128.5224	57.3669	42.9054	1.2743	6.2941	1.8040	-0.2581
128.6748	60.2901	45.7319	1.3331	6.8557	1.8743	-0.2581
128.8272	61.7257	47.8013	1.3615	7.3532	1.7609	-0.2581
128.9796	62.6920	49.2618	1.3968	7.6146	1.7380	-0.2581
129.1320	61.6395	47.7308	1.3735	7.2602	1.7964	-0.2581
129.2844	60.5840	47.0602	1.3689	7.0721	1.8406	-0.2581
129.4368	60.0353	47.5540	1.3293	7.4621	1.6915	-0.2581
129.5892	56.8092	44.2796	1.2277	7.0073	1.7111	-0.2581
129.7416	57.3087	45.2125	1.2619	7.1066	1.6708	-0.2581
129.8940	56.3310	45.6084	1.2515	7.2939	1.4756	-0.2581
130.0464	58.7475	47.7786	1.3432	7.4529	1.5097	-0.2581
130.1988	59.3491	48.6443	1.3363	7.7708	1.4367	-0.2581
130.3512	58.8608	47.0962	1.3072	7.4447	1.5526	-0.2581
130.5036	58.2701	45.9010	1.3201	6.9860	1.6458	-0.2581
130.6560	57.5406	44.7639	1.2436	7.0695	1.6697	-0.2581
130.8084	59.2437	46.2030	1.2635	7.4146	1.6999	-0.2581
130.9608	58.9236	45.0854	1.1928	7.4701	1.7907	-0.2581
131.1132	58.8345	43.6753	1.2003	6.9740	1.9384	-0.2581
131.2656	57.9282	44.1225	1.2420	6.8734	1.8223	-0.2581
131.4180	60.2190	45.8985	1.2554	7.3642	1.8376	-0.2581
131.5704	63.5764	49.1976	1.3542	7.8433	1.8878	-0.2581
131.7228	63.5368	48.8220	1.3863	7.5354	1.8929	-0.2581
131.8752	64.7925	49.4089	1.3769	7.7785	1.9835	-0.2581
132.0276	64.8338	49.9506	1.3944	7.8495	1.8943	-0.2581
132.1800	68.9073	52.7682	1.4382	8.4963	2.0064	-0.2581
132.3324	68.1884	54.5872	1.5274	8.5574	1.7470	-0.2581
132.4848	70.1116	57.0203	1.5938	8.9485	1.6867	-0.2581
132.6372	69.4019	56.7074	1.6219	8.6835	1.6084	-0.2581
132.7896	70.8749	59.0753	1.6906	9.0405	1.5288	-0.2581
132.9420	69.1742	57.6964	1.6546	8.8095	1.4188	-0.2581
133.0944	68.5253	57.4442	1.6602	8.6959	1.4117	-0.2581
133.2468	68.3203	56.0832	1.6317	8.4262	1.5364	-0.2581
133.3992	68.9633	56.9481	1.6434	8.6348	1.5800	-0.2581
133.5516	70.3711	58.4653	1.6825	8.8922	1.6533	-0.2581
133.7040	70.8241	59.5542	1.6969	9.1570	1.5706	-0.2581
133.8564	68.4110	58.3324	1.6581	8.9926	1.4840	-0.2581
134.0088	67.5764	56.3509	1.5881	8.7672	1.5671	-0.2581
134.1612	68.1005	55.7437	1.5948	8.5333	1.6994	-0.2581
134.3136	71.4150	58.7898	1.6543	9.1613	1.7668	-0.2581
134.4660	72.4718	59.7986	1.6764	9.3556	1.7451	-0.2581
134.6184	69.8549	59.0416	1.6641	9.1852	1.4376	-0.2581
134.7708	68.3243	58.6957	1.6221	9.3199	1.2324	-0.2581
134.9232	68.3356	58.2026	1.6239	9.1515	1.2729	-0.2581
135.0756	71.1299	61.0408	1.7298	9.4410	1.2276	-0.2581
135.2280	71.5912	60.6074	1.7254	9.3283	1.2795	-0.2581
135.3804	70.7432	61.3476	1.7409	9.4743	1.0455	-0.2581
135.5328	69.9931	61.2971	1.7072	9.6555	0.9021	-0.2581
135.6852	69.5483	61.1223	1.6967	9.6612	0.9110	-0.2581
135.8376	68.1360	59.1743	1.6396	9.3711	0.9897	-0.2581
135.9900	67.9107	59.4229	1.6446	9.4213	0.9245	-0.2581
136.1424	66.7040	58.3847	1.6127	9.2754	0.9935	-0.2581
136.2948	67.6709	56.4184	1.5723	8.8815	1.4212	-0.2581
136.4472	65.0968	52.1438	1.4929	7.9760	1.6809	-0.2581
136.5996	65.5189	52.4900	1.5093	7.9912	1.6914	-0.2581
136.7520	66.7437	52.6408	1.5066	8.0550	1.7674	-0.2581
136.9044	69.5364	55.2559	1.6012	8.3397	1.7951	-0.2581
137.0568	70.6141	54.4344	1.5902	8.1406	2.0783	-0.2581
137.2092	66.5343	50.8264	1.4973	7.5279	2.0140	-0.2581
137.3616	60.5628	46.6015	1.3802	6.8592	1.7622	-0.2581
137.5140	55.3097	42.6311	1.2399	6.4073	1.6691	-0.2581
137.6664	53.0165	41.0766	1.2012	6.1356	1.5396	-0.2581
137.8188	54.2246	42.1345	1.2182	6.3755	1.4958	-0.2581
137.9712	54.6840	44.4258	1.2181	7.1106	1.3786	-0.2581
138.1236	54.2264	44.2197	1.2137	7.0704	1.3317	-0.2581
138.2760	54.4389	45.2014	1.1974	7.4804	1.2483	-0.2581
138.4284	57.1827	48.3371	1.2999	7.8854	1.1767	-0.2581
138.5808	61.7098	52.3968	1.4198	8.4852	1.2397	-0.2581
138.7332	61.8831	52.3465	1.3915	8.6345	1.2886	-0.2581
138.8856	59.0463	49.1257	1.3431	7.8856	1.3471	-0.2581
139.0380	56.8238	48.4680	1.3411	7.6862	1.1151	-0.2581
139.1904	56.0658	48.2820	1.3769	7.4171	0.9816	-0.2581
139.3428	57.4119	49.9143	1.4252	7.6576	0.9775	-0.2581
139.4952	57.1806	48.3980	1.4187	7.2094	1.1228	-0.2581
139.6476	58.8061	49.1317	1.5094	6.9135	1.1096	-0.2581
139.8000	60.5348	50.6211	1.5296	7.2731	1.1970	-0.2581
139.9524	63.6472	52.3113	1.6186	7.2938	1.3963	-0.2581
140.1048	66.5885	55.8145	1.6615	8.1655	1.4681	-0.2581
140.2572	67.9520	56.6996	1.6597	8.4598	1.5786	-0.2581
140.4096	70.4953	58.4894	1.7276	8.6359	1.6357	-0.2581
140.5620	72.1405	60.9681	1.8043	8.9818	1.5661	-0.2581
140.7144	71.7789	59.8904	1.7355	9.0391	1.6450	-0.2581
140.8668	70.5280	58.6662	1.6815	8.9626	1.6058	-0.2581
141.0192	70.1892	57.8421	1.6645	8.7979	1.6547	-0.2581
141.1716	69.4005	57.7507	1.6447	8.8845	1.4929	-0.2581
141.3240	67.9561	56.4065	1.5869	8.7923	1.5055	-0.2581
141.4764	66.0756	55.2685	1.5277	8.7737	1.3752	-0.2581
141.6288	63.8789	53.8676	1.4663	8.6841	1.2727	-0.2581
141.7812	63.3134	52.7343	1.4336	8.5126	1.2906	-0.2581
141.9336	60.3343	50.2292	1.3890	7.9706	1.2081	-0.2581
142.0860	61.1645	51.6026	1.4364	8.1330	1.1809	-0.2581
142.2384	60.2672	49.7297	1.3804	7.8605	1.3268	-0.2581
142.3908	61.5622	48.3345	1.3380	7.6617	1.7139	-0.2581
142.5432	61.4726	49.4783	1.3704	7.8386	1.6201	-0.2581
142.6956	60.2594	48.7138	1.3880	7.4902	1.5665	-0.2581
142.8480	59.3798	46.9711	1.3300	7.2716	1.7355	-0.2581
143.0004	61.4781	48.3841	1.3790	7.4377	1.8139	-0.2581
143.1528	62.6885	48.8704	1.4084	7.4211	1.9226	-0.2581
143.3052	63.0542	48.9799	1.4090	7.4530	1.9585	-0.2581
143.4576	60.6941	46.5317	1.3496	7.0160	2.0306	-0.2581
143.6100	60.2588	45.0320	1.3131	6.7490	2.1176	-0.2581
143.7624	58.2869	42.6057	1.2112	6.5675	2.1472	-0.2581
143.9148	57.5493	42.9770	1.2239	6.6119	1.9072	-0.2581
144.0672	55.2165	42.9433	1.2565	6.4105	1.6103	-0.2581
144.2196	55.0668	41.5547	1.1900	6.3544	1.7499	-0.2581
144.3720	55.1662	41.1578	1.1398	6.5212	1.8320	-0.2581
144.5244	58.8481	45.7916	1.2683	7.2545	1.6914	-0.2581
144.6768	62.8339	49.1556	1.3074	8.1038	1.7380	-0.2581
144.8292	67.6416	53.4740	1.4236	8.8079	1.7969	-0.2581
144.9816	70.7084	55.3435	1.5300	8.7845	1.8800	-0.2581
145.1340	70.2955	55.0977	1.5438	8.6248	1.7558	-0.2581
145.2864	64.6900	52.0113	1.4447	8.2158	1.4412	-0.2581
145.4388	58.7045	47.0979	1.3250	7.3415	1.3400	-0.2581
145.5912	57.7810	45.5516	1.2801	7.1084	1.4372	-0.2581
145.7436	56.8957	44.2497	1.2651	6.7787	1.4957	-0.2581
145.8960	57.1830	44.3510	1.3004	6.6050	1.4951	-0.2581
146.0484	57.4249	44.3705	1.3261	6.4607	1.4684	-0.2581
146.2008	62.2340	48.7778	1.4379	7.2187	1.5002	-0.2581
146.3532	66.5092	51.4719	1.5539	7.4033	1.6504	-0.2581
146.5056	68.6543	54.1377	1.6526	7.6799	1.5792	-0.2581
146.6580	68.9533	55.0607	1.6089	8.2316	1.4971	-0.2581
146.8104	69.8595	55.5503	1.6119	8.3712	1.6080	-0.2581
146.9628	66.8682	54.3829	1.5730	8.2249	1.3644	-0.2581
147.1152	62.9964	53.0040	1.5274	8.0499	1.0190	-0.2581
147.2676	58.6022	49.4377	1.4111	7.5874	0.9369	-0.2581
147.4200	59.7930	49.6554	1.3933	7.7611	1.0868	-0.2581
147.5724	60.8730	50.6919	1.4168	7.9562	1.0897	-0.2581
147.7248	60.5752	51.4685	1.3937	8.3403	1.0015	-0.2581
147.8772	56.9985	46.6076	1.2827	7.4317	1.2172	-0.2581
148.0296	53.8910	44.7528	1.2285	7.1544	1.1288	-0.2581
148.1820	50.3720	40.1529	1.1084	6.3829	1.2467	-0.2581
148.3344	49.5599	38.9107	1.1261	5.8811	1.2757	-0.2581
148.4868	49.8798	40.1787	1.1705	6.0277	1.1347	-0.2581
148.6392	52.1478	41.5403	1.1829	6.3916	1.2712	-0.2581
148.7916	52.2557	39.8279	1.1464	6.0564	1.5268	-0.2581
148.9440	53.1859	41.9850	1.2380	6.2113	1.3904	-0.2581
149.0964	52.1722	43.3711	1.2522	6.5730	1.0241	-0.2581
149.2488	52.9591	44.0112	1.2359	6.8734	1.0643	-0.2581
149.4012	53.8711	43.0586	1.2253	6.6301	1.2621	-0.2581
149.5536	54.3370	43.3654	1.2257	6.7261	1.2428	-0.2581
149.7060	53.9558	41.8054	1.1789	6.4998	1.4590	-0.2581
149.8584	52.9442	41.8298	1.1704	6.5576	1.3639	-0.2581
150.0108	55.6951	44.3454	1.1952	7.2191	1.4527	-0.2581
150.1632	58.7185	45.2511	1.2113	7.4148	1.7300	-0.2581
150.3156	61.9105	47.5932	1.3299	7.4715	1.8527	-0.2581
150.4680	62.5130	48.0461	1.3429	7.5408	1.8597	-0.2581
150.6204	62.5273	46.7877	1.2559	7.6464	2.0410	-0.2581
150.7728	61.2016	45.4936	1.2157	7.4670	2.0722	-0.2581
150.9252	59.5460	44.1645	1.2179	7.0278	1.9825	-0.2581
151.0776	58.4825	44.0401	1.2401	6.8580	1.8337	-0.2581
151.2300	57.6185	43.2692	1.2340	6.6466	1.8504	-0.2581
151.3824	57.4294	42.9396	1.2252	6.5928	1.7751	-0.2581
151.5348	58.4471	42.8449	1.2038	6.6875	1.9114	-0.2581
151.6872	60.4666	43.2319	1.2204	6.7141	2.1438	-0.2581
151.8396	63.2597	46.3533	1.2654	7.4514	2.1409	-0.2581
151.9920	63.7710	46.8703	1.2372	7.7824	2.1529	-0.2581
152.1444	65.5848	48.7204	1.2826	8.1095	2.1485	-0.2581
152.2968	64.2383	48.4891	1.2797	8.0524	2.0238	-0.2581
152.4492	62.8877	47.8237	1.2974	7.7354	1.9033	-0.2581
152.6016	58.6317	44.5047	1.1877	7.3137	1.8082	-0.2581
152.7540	56.3933	41.8506	1.0951	7.0049	1.8903	-0.2581
152.9064	56.1211	41.0944	1.0709	6.9043	1.9417	-0.2581
153.0588	56.1053	42.1111	1.0718	7.2251	1.8654	-0.2581
153.2112	56.5339	42.5465	1.0994	7.2032	1.8418	-0.2581
153.3636	57.8809	44.6538	1.1726	7.4503	1.6887	-0.2581
153.5160	59.2455	45.4759	1.2399	7.3194	1.7669	-0.2581
153.6684	59.6808	44.8153	1.2425	7.0924	2.0090	-0.2581
153.8208	58.0315	44.2806	1.2204	7.0502	1.9235	-0.2581
153.9732	59.6441	44.8558	1.2453	7.0890	2.0020	-0.2581
154.1256	61.7341	45.3502	1.2647	7.1342	2.1905	-0.2581
154.2780	64.9090	49.0125	1.3743	7.6665	2.1440	-0.2581
154.4304	67.1478	51.9523	1.4675	8.0635	2.0692	-0.2581
154.5828	70.0583	55.8030	1.5456	8.8403	1.9552	-0.2581
154.7352	71.1112	55.5654	1.5269	8.8736	2.1303	-0.2581
154.8876	70.4554	55.5434	1.5182	8.9175	2.1039	-0.2581
155.0400	68.8737	53.4592	1.4502	8.6476	2.2084	-0.2581
155.1924	67.8822	51.8818	1.4025	8.4214	2.1929	-0.2581
155.3448	65.8596	50.2002	1.3435	8.2273	2.0514	-0.2581
155.4972	60.6557	45.9692	1.2495	7.4213	1.8833	-0.2581
155.6496	54.7291	42.0669	1.1747	6.6082	1.6408	-0.2581
155.8020	51.1679	39.6159	1.1044	6.2341	1.5286	-0.2581
155.9544	50.5492	38.5682	1.0634	6.1384	1.5976	-0.2581
156.1068	52.2911	39.0940	1.0287	6.5101	1.7602	-0.2581
156.2592	55.7480	41.4375	1.0909	6.8975	1.8925	-0.2581
156.4116	60.8404	46.4389	1.2470	7.5869	1.8648	-0.2581
156.5640	65.8720	49.4171	1.3415	7.9880	2.0084	-0.2581
156.7164	68.3164	53.0251	1.4149	8.7154	1.8075	-0.2581
156.8688	70.3814	56.5414	1.4537	9.6150	1.6183	-0.2581
157.0212	71.0580	57.9441	1.5118	9.7250	1.5069	-0.2581
157.1736	68.6753	55.1074	1.4130	9.3941	1.5558	-0.2581
157.3260	65.4298	51.0655	1.3227	8.6268	1.6736	-0.2581
157.4784	62.6338	48.4317	1.2666	8.1110	1.6121	-0.2581
157.6308	61.9271	47.2918	1.2536	7.8213	1.6385	-0.2581
157.7832	61.6767	47.8574	1.2980	7.7427	1.5709	-0.2581
157.9356	62.1145	47.8299	1.3229	7.5880	1.6480	-0.2581
158.0880	62.5098	47.6525	1.3473	7.3884	1.7972	-0.2581
158.2404	62.5333	48.8081	1.3716	7.6170	1.7526	-0.2581
158.3928	64.9398	49.3996	1.4108	7.5771	2.0609	-0.2581
158.5452	67.4225	50.2045	1.4706	7.4849	2.3332	-0.2581
158.6976	70.8144	53.1663	1.5557	7.9361	2.4229	-0.2581
158.8500	69.2492	50.6836	1.5215	7.3403	2.5201	-0.2581
159.0024	69.0496	51.6003	1.5428	7.5094	2.3320	-0.2581
159.1548	69.0408	52.1704	1.5326	7.7522	2.2714	-0.2581
159.3072	69.9204	53.4100	1.5547	8.0202	2.1670	-0.2581
159.4596	70.7464	54.4756	1.6017	8.0863	2.0520	-0.2581
159.6120	72.0294	56.6932	1.6515	8.5059	1.8844	-0.2581
159.7644	73.6028	58.5330	1.6648	9.0178	1.7687	-0.2581
159.9168	74.4156	60.1104	1.6959	9.3412	1.6560	-0.2581
160.0692	73.8422	60.6340	1.7289	9.3163	1.5011	-0.2581
160.2216	74.4418	61.6402	1.7847	9.3121	1.4191	-0.2581
160.3740	75.3271	61.4409	1.7562	9.4149	1.5337	-0.2581
160.5264	75.0856	62.6297	1.7410	9.8847	1.3552	-0.2581
160.6788	75.6513	63.6135	1.7008	10.4356	1.3768	-0.2581
160.8312	74.6336	63.4621	1.6620	10.6142	1.3007	-0.2581
160.9836	75.0876	64.2116	1.6997	10.6339	1.3044	-0.2581
161.1360	72.9311	62.0596	1.6277	10.3657	1.3696	-0.2581
161.2884	71.4105	60.2673	1.5740	10.1056	1.4909	-0.2581
161.4408	68.0156	56.0322	1.4988	9.1878	1.6592	-0.2581
161.5932	64.7503	52.7789	1.4414	8.4813	1.6223	-0.2581
161.7456	62.6879	51.5829	1.4156	8.2488	1.4812	-0.2581
161.8980	62.0556	51.1717	1.3764	8.3462	1.4431	-0.2581
162.0504	63.2507	52.2509	1.4015	8.5452	1.4910	-0.2581
162.2028	64.4336	53.2549	1.4367	8.6609	1.5145	-0.2581
162.3552	65.6285	53.2741	1.4755	8.4401	1.6622	-0.2581
162.5076	66.0127	53.3260	1.5000	8.3133	1.7232	-0.2581
162.6600	65.4795	52.6362	1.4696	8.2704	1.7170	-0.2581
162.8124	65.1418	52.6712	1.4668	8.2981	1.6138	-0.2581
162.9648	64.8062	51.6483	1.4547	8.0409	1.6598	-0.2581
163.1172	66.2983	53.9126	1.5179	8.3964	1.5328	-0.2581
163.2696	68.6084	54.2769	1.5003	8.6162	1.8017	-0.2581
163.4220	71.3756	54.8629	1.4968	8.8246	2.0824	-0.2581
163.5744	72.9090	54.8202	1.5379	8.5703	2.2616	-0.2581
163.7268	74.8222	56.7429	1.6165	8.7267	2.2284	-0.2581
163.8792	75.9634	58.2876	1.6956	8.7586	2.2162	-0.2581
164.0316	76.3470	59.1123	1.7221	8.8678	2.1411	-0.2581
164.1840	75.2866	58.4691	1.7002	8.7901	2.0580	-0.2581
164.3364	73.3203	57.1502	1.6518	8.6508	1.9843	-0.2581
164.4888	73.1919	57.0445	1.6454	8.6542	2.0578	-0.2581
164.6412	72.3901	58.0232	1.6201	9.1162	1.8562	-0.2581
164.7936	73.3304	59.9995	1.6215	9.7417	1.7528	-0.2581
164.9460	73.2048	60.7058	1.6558	9.7673	1.6477	-0.2581
165.0984	73.7659	61.8097	1.6802	9.9781	1.5817	-0.2581
165.2508	74.4097	63.0815	1.6831	10.3686	1.5247	-0.2581
165.4032	75.7129	64.0685	1.7115	10.5191	1.5503	-0.2581
165.5556	75.3400	63.7493	1.6603	10.7162	1.5127	-0.2581
165.7080	74.2803	63.1688	1.6226	10.7510	1.4575	-0.2581
165.8604	73.3761	62.5002	1.5984	10.6782	1.4447	-0.2581
166.0128	74.8010	63.9411	1.6334	10.9354	1.4549	-0.2581
166.1652	76.6075	64.5776	1.6711	10.9185	1.5701	-0.2581
166.3176	78.3771	64.7321	1.7055	10.7670	1.7632	-0.2581
166.4700	79.3892	64.6647	1.6972	10.7936	1.9020	-0.2581
166.6224	78.2032	64.2198	1.6525	10.9128	1.8123	-0.2581
166.7748	77.7671	62.8104	1.6050	10.7394	1.9455	-0.2581
166.9272	76.5690	60.6086	1.5527	10.3394	2.0748	-0.2581
167.0796	76.1532	60.3411	1.5502	10.2682	2.0565	-0.2581
167.2320	73.5098	56.8006	1.4971	9.4444	2.1412	-0.2581
167.3844	71.3962	54.5315	1.4569	8.9524	2.1322	-0.2581
167.5368	70.9903	53.9014	1.4309	8.9026	2.1410	-0.2581
167.6892	71.8964	55.1548	1.4642	9.1089	2.1144	-0.2581
167.8416	72.6592	56.9758	1.5265	9.3285	2.0091	-0.2581
167.9940	73.7080	58.2614	1.5829	9.4104	1.9932	-0.2581
168.1464	74.7700	57.8344	1.6317	8.9876	2.1212	-0.2581
168.2988	76.1531	58.3356	1.6933	8.7878	2.1842	-0.2581
168.4512	77.3576	59.6335	1.7750	8.7255	2.1747	-0.2581
168.6036	77.5262	59.9478	1.7914	8.7302	2.1850	-0.2095
168.7560	77.7193	59.2878	1.7703	8.6423	2.3344	-0.1303
168.9084	77.8147	60.3408	1.7909	8.8593	2.2725	-0.1303
169.0608	77.3735	60.1421	1.8055	8.7102	2.2731	-0.1303
169.2132	76.4195	59.1813	1.8084	8.3851	2.2932	-0.1303
169.3656	75.0771	57.2984	1.7477	8.1365	2.3562	-0.1303
169.5180	75.4914	56.7995	1.7223	8.1252	2.4456	-0.1303
169.6704	75.8335	56.6337	1.7376	7.9827	2.4704	-0.1303
169.8228	74.4570	55.2646	1.7121	7.6928	2.4611	-0.1303
169.9752	72.4952	53.3699	1.6548	7.4213	2.4677	-0.1303
170.1276	71.7666	53.0762	1.6470	7.3725	2.4025	-0.1303
170.2800	72.4641	54.2154	1.6780	7.5565	2.3349	-0.1303
170.4324	72.6220	54.4715	1.6789	7.6334	2.3325	-0.1303
170.5848	72.1406	54.0501	1.6424	7.7120	2.2896	-0.1303
170.7372	71.7921	53.7914	1.6021	7.8649	2.2447	-0.1303
170.8896	71.5985	52.4824	1.5688	7.6399	2.3858	-0.1303
171.0420	71.6655	52.1661	1.5766	7.4931	2.4747	-0.1303
171.1944	72.3566	53.1395	1.5876	7.7407	2.4485	-0.1303
171.3468	72.3011	54.2791	1.5852	8.1203	2.3381	-0.1303
171.4992	70.9483	54.9385	1.5753	8.3897	2.1049	-0.1303
171.6516	69.1739	54.8801	1.5424	8.5630	1.8927	-0.1303
171.8040	69.3178	55.5352	1.5402	8.7863	1.8247	-0.1303
171.9564	70.2909	56.0151	1.5495	8.8859	1.8501	-0.1303
172.1088	71.0677	56.8446	1.5616	9.0804	1.8262	-0.1303
172.2612	70.6749	56.4363	1.5557	8.9845	1.8542	-0.1303
172.4136	69.8646	55.9420	1.5556	8.8263	1.8418	-0.1303
172.5660	69.2957	56.5845	1.5887	8.8384	1.7000	-0.1303
172.7184	69.1895	57.1237	1.6326	8.7544	1.5905	-0.1303
172.8708	69.4489	57.2365	1.6748	8.5435	1.5950	-0.1303
173.0232	68.2324	55.3784	1.6484	8.1028	1.6413	-0.1303
173.1756	67.3587	54.1410	1.6248	7.8440	1.6936	-0.1303
173.3280	67.1239	53.0848	1.6389	7.4226	1.8023	-0.1303
173.4804	67.3884	52.4580	1.6635	7.0778	1.9296	-0.1303
173.6328	67.1204	51.3583	1.6506	6.8007	2.0960	-0.1303
173.7852	67.0619	51.6529	1.6523	6.8851	2.0801	-0.1303
173.9376	67.1548	52.4876	1.6652	7.0774	1.9776	-0.1303
174.0900	68.1892	52.6497	1.6935	6.9636	2.0915	-0.1303
174.2424	70.6506	53.6839	1.7294	7.0849	2.2564	-0.1303
174.3948	73.6149	55.5837	1.7409	7.6265	2.3726	-0.1303
174.5472	75.5261	57.2734	1.7599	8.0571	2.3558	-0.1303
174.6996	76.0175	57.3612	1.7472	8.1595	2.4031	-0.1303
174.8520	75.9070	56.0491	1.6906	8.0703	2.5997	-0.1303
175.0044	75.2869	55.9084	1.6452	8.2914	2.5453	-0.1303
175.1568	74.4302	56.7879	1.6155	8.7468	2.3458	-0.1303
175.3092	74.5954	58.2764	1.6396	9.0833	2.1686	-0.1303
175.4616	75.9692	58.8699	1.6744	9.0698	2.1975	-0.1303
175.6140	76.8166	58.5408	1.6699	8.9903	2.2828	-0.1303
175.7664	74.9518	57.9030	1.6251	9.0482	2.0911	-0.1303
175.9188	72.0646	57.2658	1.6020	8.9794	1.8004	-0.1303
176.0712	70.2635	56.0967	1.6079	8.5701	1.7244	-0.1303
176.2236	71.1692	56.3881	1.6318	8.5232	1.8407	-0.1303
176.3760	73.0752	58.3233	1.6816	8.8523	1.8383	-0.1303
176.5284	73.4145	60.3584	1.7314	9.2128	1.5685	-0.1303
176.6808	72.5091	60.3195	1.7254	9.2359	1.4563	-0.1303
176.8332	72.9373	60.3653	1.7300	9.2233	1.5074	-0.1303
176.9856	74.5341	61.8899	1.7679	9.4901	1.5140	-0.1303
177.1380	75.4479	62.9671	1.7825	9.7500	1.5420	-0.1303
177.2904	74.7587	63.6360	1.7890	9.9265	1.4089	-0.1303
177.4428	73.8725	64.3389	1.7872	10.1626	1.2235	-0.1303
177.5952	73.2987	63.6132	1.7306	10.2612	1.2669	-0.1303
177.7476	71.1357	62.1474	1.6481	10.2744	1.1916	-0.1303
177.9000	68.8369	61.7664	1.5853	10.5197	0.9652	-0.1303
178.0524	68.1200	62.6660	1.5718	10.8871	0.7533	-0.1303
