HOLE:	U1352B
EXPEDITION:	317
TOP:	81.1260
BOTTOM:	481.9380
DEPTH_WMSF	IDPH	IMPH	SFLU
m	ohm.m	ohm.m	ohm.m
135.9900	1.3236	1.1414	0.7349
136.1424	1.3232	1.1443	0.7488
136.2948	1.3142	1.1466	0.7389
136.4472	1.3123	1.1481	0.7314
136.5996	1.3204	1.1472	0.7027
136.7520	1.2939	1.1364	0.7349
136.9044	1.2837	1.1083	0.6514
137.0568	1.2924	1.0676	0.6914
137.2092	1.2940	1.0307	0.7083
137.3616	1.2753	1.0120	0.6643
137.5140	1.2419	1.0153	0.6300
137.6664	1.2292	1.0320	0.6411
137.8188	1.2382	1.0455	0.5862
137.9712	1.2398	1.0444	0.5976
138.1236	1.2286	1.0326	0.6154
138.2760	1.2412	1.0221	0.6028
138.4284	1.2349	1.0221	0.6623
138.5808	1.2446	1.0363	0.6808
138.7332	1.2459	1.0614	0.6462
138.8856	1.2431	1.0863	0.6452
139.0380	1.2554	1.1008	0.6554
139.1904	1.2555	1.1054	0.6816
139.3428	1.2635	1.1049	0.6315
139.4952	1.2730	1.1023	0.6476
139.6476	1.2729	1.1014	0.6548
139.8000	1.2720	1.1043	0.6668
139.9524	1.2673	1.1099	0.6852
140.1048	1.2762	1.1177	0.6718
140.2572	1.2702	1.1277	0.7358
140.4096	1.2688	1.1359	0.7150
140.5620	1.2844	1.1393	0.7200
140.7144	1.2784	1.1387	0.6862
140.8668	1.2814	1.1337	0.7118
141.0192	1.2832	1.1233	0.7032
141.1716	1.2724	1.1107	0.7031
141.3240	1.2574	1.1000	0.7112
141.4764	1.2550	1.0919	0.6749
141.6288	1.2501	1.0852	0.6836
141.7812	1.2349	1.0784	0.6511
141.9336	1.2262	1.0708	0.6637
142.0860	1.2261	1.0652	0.6648
142.2384	1.2243	1.0654	0.6141
142.3908	1.2267	1.0719	0.6338
142.5432	1.2270	1.0819	0.6616
142.6956	1.2298	1.0912	0.6844
142.8480	1.2300	1.0951	0.6968
143.0004	1.2325	1.0915	0.7200
143.1528	1.2472	1.0853	0.6790
143.3052	1.2627	1.0839	0.7060
143.4576	1.2646	1.0902	0.6800
143.6100	1.2705	1.1019	0.6697
143.7624	1.2844	1.1155	0.6760
143.9148	1.2908	1.1285	0.6852
144.0672	1.2926	1.1405	0.7704
144.2196	1.2960	1.1513	0.7749
144.3720	1.3112	1.1581	0.7709
144.5244	1.3264	1.1576	0.7325
144.6768	1.3275	1.1520	0.7070
144.8292	1.3287	1.1475	0.7100
144.9816	1.3266	1.1468	0.7039
145.1340	1.3200	1.1494	0.6631
145.2864	1.3156	1.1532	0.7085
145.4388	1.3166	1.1545	0.7820
145.5912	1.3166	1.1512	0.7868
145.7436	1.3081	1.1443	0.7691
145.8960	1.3030	1.1364	0.6968
146.0484	1.2898	1.1288	0.6948
146.2008	1.2824	1.1223	0.6909
146.3532	1.2817	1.1176	0.7207
146.5056	1.2870	1.1151	0.6588
146.6580	1.2742	1.1121	0.7147
146.8104	1.2538	1.1030	0.6858
146.9628	1.2278	1.0818	0.6774
147.1152	1.2298	1.0507	0.7217
147.2676	1.2358	1.0203	0.6827
147.4200	1.2201	1.0021	0.6932
147.5724	1.2004	1.0001	0.7005
147.7248	1.1941	1.0095	0.6168
147.8772	1.1905	1.0210	0.6070
148.0296	1.1882	1.0274	0.6400
148.1820	1.1808	1.0280	0.6065
148.3344	1.1787	1.0249	0.6434
148.4868	1.1822	1.0197	0.6343
148.6392	1.1864	1.0121	0.6885
148.7916	1.1914	1.0028	0.6502
148.9440	1.1933	0.9951	0.6922
149.0964	1.1939	0.9936	0.6313
149.2488	1.1924	1.0004	0.6131
149.4012	1.1899	1.0140	0.5981
149.5536	1.1861	1.0305	0.6194
149.7060	1.1946	1.0453	0.5989
149.8584	1.1938	1.0552	0.6310
150.0108	1.2021	1.0596	0.5992
150.1632	1.2176	1.0602	0.6283
150.3156	1.2309	1.0613	0.6475
150.4680	1.2390	1.0692	0.6969
150.6204	1.2541	1.0875	0.6888
150.7728	1.2786	1.1141	0.6818
150.9252	1.2898	1.1425	0.6922
151.0776	1.2884	1.1657	0.7287
151.2300	1.3021	1.1805	0.7256
151.3824	1.3205	1.1885	0.7361
151.5348	1.3217	1.1900	0.7385
151.6872	1.3245	1.1825	0.7114
151.8396	1.3252	1.1662	0.7017
151.9920	1.3238	1.1470	0.7730
152.1444	1.3154	1.1324	0.6955
152.2968	1.3133	1.1281	0.6635
152.4492	1.3130	1.1348	0.6948
152.6016	1.3124	1.1475	0.6977
152.7540	1.3131	1.1587	0.7075
152.9064	1.3139	1.1640	0.7358
153.0588	1.3267	1.1643	0.7981
153.2112	1.3232	1.1646	0.6229
153.3636	1.3219	1.1674	0.7896
153.5160	1.3352	1.1706	0.8128
153.6684	1.3575	1.1729	0.7388
153.8208	1.3835	1.1793	0.7698
153.9732	1.3934	1.1958	0.8638
154.1256	1.3809	1.2232	0.7676
154.2780	1.3890	1.2540	0.7709
154.4304	1.4303	1.2749	0.7521
154.5828	1.4321	1.2767	0.7634
154.7352	1.4384	1.2632	0.7596
154.8876	1.4377	1.2442	0.8228
155.0400	1.4343	1.2266	0.8489
155.1924	1.4344	1.2163	0.7534
155.3448	1.4355	1.2187	0.7747
155.4972	1.4289	1.2348	0.8563
155.6496	1.4269	1.2594	0.6680
155.8020	1.4231	1.2836	0.6874
155.9544	1.4230	1.2966	0.7276
156.1068	1.4221	1.2933	0.7932
156.2592	1.3910	1.2752	0.7257
156.4116	1.3863	1.2461	0.8851
156.5640	1.4052	1.2117	0.8067
156.7164	1.3915	1.1809	0.7380
156.8688	1.3510	1.1608	0.8361
157.0212	1.3317	1.1550	0.7676
157.1736	1.3329	1.1627	0.6996
157.3260	1.3327	1.1766	0.8653
157.4784	1.3345	1.1869	0.6883
157.6308	1.3558	1.1918	0.6626
157.7832	1.4004	1.1967	0.6436
157.9356	1.4227	1.2079	0.7905
158.0880	1.4173	1.2291	0.8301
158.2404	1.4186	1.2581	0.8302
158.3928	1.4297	1.2815	0.7983
158.5452	1.4017	1.2822	0.7276
158.6976	1.3761	1.2539	0.8463
158.8500	1.3745	1.2052	0.7329
159.0024	1.3776	1.1531	0.7566
159.1548	1.3666	1.1160	0.7311
159.3072	1.3258	1.1027	0.8134
159.4596	1.2682	1.1065	0.6631
159.6120	1.2694	1.1136	0.8358
159.7644	1.3083	1.1139	0.8279
159.9168	1.2713	1.1053	0.7332
160.0692	1.2470	1.0930	0.5734
160.2216	1.2483	1.0840	0.6353
160.3740	1.2370	1.0810	0.6898
160.5264	1.2341	1.0815	0.6733
160.6788	1.2422	1.0837	0.5949
160.8312	1.2474	1.0851	0.6545
160.9836	1.2441	1.0805	0.7558
161.1360	1.2473	1.0689	0.7503
161.2884	1.2422	1.0568	0.7263
161.4408	1.2289	1.0513	0.6187
161.5932	1.2224	1.0535	0.7262
161.7456	1.2195	1.0600	0.6104
161.8980	1.2209	1.0640	0.5828
162.0504	1.1978	1.0610	0.5700
162.2028	1.1923	1.0531	0.5776
162.3552	1.1763	1.0442	0.6221
162.5076	1.1746	1.0347	0.6733
162.6600	1.1751	1.0264	0.6695
162.8124	1.1866	1.0237	0.6629
162.9648	1.1977	1.0297	0.6820
163.1172	1.1983	1.0432	0.6886
163.2696	1.1997	1.0596	0.6934
163.4220	1.1980	1.0725	0.6583
163.5744	1.1979	1.0771	0.6840
163.7268	1.1987	1.0740	0.6767
163.8792	1.2001	1.0668	0.6397
164.0316	1.2030	1.0591	0.6748
164.1840	1.2073	1.0538	0.6949
164.3364	1.2087	1.0531	0.6454
164.4888	1.2090	1.0569	0.6721
164.6412	1.2095	1.0633	0.6960
164.7936	1.2121	1.0692	0.6773
164.9460	1.2106	1.0722	0.6819
165.0984	1.2097	1.0717	0.6709
165.2508	1.2115	1.0696	0.6883
165.4032	1.2045	1.0676	0.7422
165.5556	1.2029	1.0657	0.6953
165.7080	1.2007	1.0628	0.6724
165.8604	1.2000	1.0591	0.7024
166.0128	1.1983	1.0552	0.6906
166.1652	1.1914	1.0516	0.6724
166.3176	1.1976	1.0492	0.6806
166.4700	1.2004	1.0490	0.6549
166.6224	1.1987	1.0507	0.6820
166.7748	1.2122	1.0546	0.7312
166.9272	1.2519	1.0627	0.6166
167.0796	1.2783	1.0784	0.7879
167.2320	1.2820	1.1040	0.7373
167.3844	1.2957	1.1370	0.7778
167.5368	1.3163	1.1682	0.7265
167.6892	1.3253	1.1865	0.7806
167.8416	1.3474	1.1893	0.7350
167.9940	1.3732	1.1851	0.7079
168.1464	1.3784	1.1835	0.8004
168.2988	1.3824	1.1885	0.7204
168.4512	1.3843	1.1990	0.7851
168.6036	1.3903	1.2120	0.7586
168.7560	1.3934	1.2234	0.7298
168.9084	1.3874	1.2290	0.7923
169.0608	1.3929	1.2277	0.7892
169.2132	1.3638	1.2210	0.7802
