HOLE:	U1352B
EXPEDITION:	317
TOP:	395.5272
BOTTOM:	459.3828
DEPTH_WMSF	HSGR	HCGR	HFK	HTHO	HURA	HBHK
m	gAPI	gAPI	%	ppm	ppm	%
395.5272	27.5222	21.8249	0.6682	3.0848	0.6975	0.0226
395.6796	25.5847	20.0376	0.6004	2.9088	0.6643	0.0226
395.8320	25.2781	19.3288	0.6184	2.5762	0.7117	0.0226
395.9844	24.7611	18.8896	0.6004	2.5407	0.7297	0.0226
396.1368	25.7866	19.6371	0.6159	2.6894	0.7807	0.0226
396.2892	25.0312	17.5004	0.5747	2.2454	0.9563	0.0226
396.4416	24.5515	18.3169	0.5940	2.3946	0.7937	0.0226
396.5940	23.8682	17.2773	0.5603	2.2587	0.8346	0.0226
396.7464	23.1528	16.6019	0.5113	2.3289	0.8106	0.0226
396.8988	22.8029	16.3746	0.5163	2.2268	0.7451	0.0226
397.0512	24.0599	16.9156	0.5531	2.1844	0.8164	0.0226
397.2036	27.9939	20.8108	0.6520	2.8544	0.8577	0.0226
397.3560	31.6017	23.2240	0.7364	3.1340	1.0041	0.0226
397.5084	35.5142	26.1812	0.7897	3.7699	1.1307	0.0226
397.6608	38.2628	29.0828	0.8453	4.3744	1.1450	0.0226
397.8132	41.0790	31.3703	0.9062	4.7511	1.2464	0.0226
397.9656	42.1191	33.1562	0.9514	5.0590	1.1569	0.0226
398.1180	46.3477	36.5322	1.0418	5.6120	1.3169	0.0226
398.2704	51.6659	42.2506	1.2155	6.4284	1.2992	0.0226
398.4228	59.0174	48.0916	1.3847	7.3104	1.5824	0.0226
398.5752	61.6070	50.2209	1.4208	7.7814	1.6300	0.0226
398.7276	64.4614	53.0307	1.4788	8.3429	1.7045	0.0226
398.8800	68.0518	55.5437	1.5784	8.5653	1.8540	0.0226
399.0324	71.8464	59.1712	1.6770	9.1512	1.8465	0.0226
399.1848	74.3055	62.2910	1.7554	9.6922	1.7556	0.0226
399.3372	74.2052	61.7935	1.7940	9.3067	1.7626	0.0226
399.4896	73.7991	60.9735	1.7978	9.0214	1.8493	0.0226
399.6420	75.1428	61.5102	1.8263	9.0269	1.9806	0.0226
399.7944	76.2489	62.4148	1.8495	9.1808	1.9789	0.0226
399.9468	77.4675	61.8824	1.8702	8.8891	2.1007	0.0226
400.0992	76.9743	62.3834	1.9052	8.8446	1.9156	0.0226
400.2516	75.9426	61.3141	1.8785	8.6584	1.9688	0.0226
400.4040	76.6802	62.7652	1.9016	8.9883	1.8773	0.0226
400.5564	75.6070	61.4891	1.8645	8.7964	1.8620	0.0226
400.7088	75.1612	62.3367	1.8467	9.1721	1.7532	0.0226
400.8612	73.6892	60.8111	1.7978	8.9693	1.7370	0.0226
401.0136	75.9436	62.6146	1.7862	9.6155	1.7987	0.0226
401.1660	73.8778	61.6744	1.7235	9.6812	1.5853	0.0226
401.3184	66.3711	55.9707	1.5742	8.7268	1.3037	0.0226
401.4708	55.8500	47.3635	1.3181	7.4668	1.0980	0.0226
401.6232	49.4627	41.9202	1.1286	6.8314	1.0186	0.0226
401.7756	47.1224	38.5150	1.0037	6.4706	1.1830	0.0226
401.9280	44.2565	36.5486	0.9260	6.2952	1.0581	0.0226
402.0804	43.4285	35.7042	0.9036	6.1559	0.9904	0.0226
402.2328	42.1276	35.0377	0.8617	6.1876	0.9282	0.0226
402.3852	42.0539	34.7588	0.8910	5.9263	0.9313	0.0226
402.5376	40.8089	33.6659	0.9216	5.3967	0.9330	0.0226
402.6900	44.8104	37.3972	1.0482	5.8517	0.9301	0.0226
402.8424	48.3829	40.9027	1.1668	6.2813	0.9451	0.0226
402.9948	52.7237	44.8679	1.2666	6.9681	0.9947	0.0226
403.1472	55.3612	47.5763	1.3321	7.4530	0.9514	0.0226
403.2996	61.7991	53.2127	1.5442	8.0180	1.0754	0.0226
403.4520	70.7606	62.5225	1.8218	9.3774	1.0104	0.0226
403.6044	80.8246	72.3533	2.1504	10.6053	1.0783	0.0226
403.7568	87.8892	79.7977	2.3625	11.7501	1.0807	0.0226
403.9092	93.7982	88.3484	2.5775	13.2325	0.7589	0.0226
404.0616	95.0545	89.4754	2.5634	13.6762	0.7766	0.0226
404.2140	97.4889	91.3987	2.5912	14.1301	0.7948	0.0226
404.3664	95.5332	89.4091	2.5141	13.9440	0.9139	0.0226
404.5188	93.8544	87.3683	2.4537	13.6428	0.8700	0.0226
404.6712	87.9815	82.1275	2.3339	12.6644	0.8034	0.0226
404.8236	81.2600	75.2690	2.1765	11.3874	0.7637	0.0226
404.9760	76.8420	72.9644	2.0652	11.2999	0.4892	0.0226
405.1284	75.2051	71.5830	1.9911	11.2907	0.4965	0.0226
405.2808	76.3898	72.0011	1.9690	11.5541	0.6574	0.0226
405.4332	77.5902	71.4435	1.9627	11.4124	0.8976	0.0226
405.5856	77.5544	68.8867	1.9277	10.7977	1.2428	0.0226
405.7380	79.3626	70.5661	2.0259	10.7611	1.2413	0.0226
405.8904	82.4561	73.1590	2.0989	11.1652	1.3570	0.0226
406.0428	87.0772	77.2462	2.2368	11.6679	1.3546	0.0226
406.1952	88.6383	78.2613	2.2936	11.6611	1.4832	0.0226
406.3476	88.0624	77.4722	2.2530	11.6459	1.4720	0.0226
406.5000	86.3623	75.8326	2.1861	11.5117	1.5074	0.0226
406.6524	84.4532	72.3677	2.0747	11.0533	1.6709	0.0226
406.8048	79.5406	67.7265	1.9762	10.1422	1.5380	0.0226
406.9572	67.8784	56.9399	1.6624	8.5209	1.3649	0.0226
407.1096	56.0520	47.3572	1.3740	7.1373	1.0285	0.0226
407.2620	45.5817	38.2222	1.1107	5.7507	0.8167	0.0226
407.4144	41.3813	33.9218	0.9793	5.1412	0.8852	0.0226
407.5668	36.3927	30.1170	0.8509	4.6731	0.7186	0.0226
407.7192	33.1806	27.3164	0.7919	4.1211	0.6585	0.0226
407.8716	30.1358	26.0815	0.7276	4.1016	0.4576	0.0226
408.0240	29.6071	25.3151	0.6949	4.0473	0.4986	0.0226
408.1764	28.8486	24.3229	0.6992	3.7037	0.5163	0.0226
408.3288	30.7146	24.9552	0.7221	3.7725	0.7540	0.0226
408.4812	34.1061	28.2091	0.8116	4.2918	0.7878	0.0226
408.6336	38.3527	31.9242	0.9505	4.6695	0.8741	0.0226
408.7860	39.8992	32.9875	0.9837	4.8161	0.9859	0.0226
408.9384	41.0238	34.3326	1.0009	5.1462	0.9432	0.0226
409.0908	41.8886	35.3986	1.0225	5.3617	0.8869	0.0226
409.2432	45.0441	37.6147	1.1046	5.5914	1.0099	0.0226
409.3956	45.6684	37.7726	1.0804	5.7837	1.0960	0.0226
409.5480	46.5143	36.6237	1.0635	5.5144	1.3378	0.0226
409.7004	48.4704	39.0018	1.1332	5.8691	1.3049	0.0226
409.8528	53.4584	44.5970	1.2797	6.8048	1.2345	0.0226
410.0052	58.3077	49.9695	1.4650	7.4425	1.1300	0.0226
410.1576	60.4691	51.0716	1.5090	7.5382	1.2872	0.0226
410.3100	61.0983	51.3647	1.5303	7.5070	1.2754	0.0226
410.4624	60.0066	49.6481	1.5254	6.9854	1.3201	0.0226
410.6148	59.7060	49.1096	1.5389	6.7338	1.3682	0.0226
410.7672	60.3843	49.9562	1.5853	6.7338	1.3578	0.0226
410.9196	62.5217	51.5856	1.6462	6.8992	1.4375	0.0226
411.0720	65.2015	55.0515	1.7588	7.3511	1.3134	0.0226
411.2244	65.4402	56.4656	1.8030	7.5457	1.1536	0.0226
411.3768	65.7348	58.7772	1.8245	8.1610	0.9117	0.0226
411.5292	65.7129	58.5551	1.7998	8.2343	0.9540	0.0226
411.6816	67.4368	60.1370	1.8244	8.5977	0.9718	0.0226
411.8340	69.4610	61.7776	1.8619	8.9042	1.0376	0.0226
411.9864	70.8847	63.2909	1.8667	9.3608	1.0256	0.0226
412.1388	70.4528	63.4278	1.8274	9.6349	0.9910	0.0226
412.2912	66.3282	58.7534	1.6907	8.9367	1.0559	0.0226
412.4436	61.3480	51.8474	1.4727	7.9992	1.2838	0.0226
412.5960	58.1806	48.1605	1.3392	7.5985	1.3327	0.0226
412.7484	56.1966	44.3589	1.2306	7.0160	1.5643	0.0226
412.9008	55.1708	41.5040	1.1348	6.6615	1.8187	0.0226
413.0532	55.5011	37.8684	1.0791	5.8219	2.3375	0.0226
413.2056	59.6731	37.6457	1.1207	5.5075	2.8962	0.0226
413.3580	63.7860	38.7518	1.1771	5.5315	3.2743	0.0226
413.5104	63.8588	38.4887	1.1833	5.4110	3.3052	0.0226
413.6628	60.4052	35.8349	1.1190	4.9364	3.2222	0.0226
413.8152	56.5990	32.7982	1.0285	4.4928	3.1032	0.0226
413.9676	52.4325	30.4730	0.9345	4.2978	2.8719	0.0226
414.1200	45.2348	27.3035	0.8430	3.8174	2.3760	0.0226
414.2724	35.4744	21.9252	0.6997	2.9321	1.8346	0.0226
414.4248	28.0892	18.1443	0.5695	2.4823	1.3741	0.0226
414.5772	25.3533	17.5068	0.5435	2.4301	1.0752	0.0226
414.7296	25.4303	18.8789	0.5798	2.6579	0.8972	0.0226
414.8820	25.5773	20.4434	0.6085	2.9910	0.7273	0.0226
415.0344	25.9620	21.7703	0.6186	3.3576	0.6101	0.0226
415.1868	27.4575	23.1897	0.6356	3.7127	0.6206	0.0226
415.3392	29.8126	25.5648	0.6976	4.1113	0.5997	0.0226
415.4916	31.2467	27.3967	0.7556	4.3590	0.5576	0.0226
415.6440	31.9183	27.8304	0.7747	4.3865	0.5695	0.0226
415.7964	32.5355	28.5959	0.7790	4.6064	0.5141	0.0226
415.9488	34.2407	30.4412	0.8047	5.0474	0.4871	0.0226
416.1012	36.6668	32.4142	0.8687	5.3053	0.5521	0.0226
416.2536	38.3503	33.8163	0.9233	5.4355	0.6328	0.0226
416.4060	39.7889	35.5130	0.9670	5.7234	0.6227	0.0226
416.5584	44.3322	40.2005	1.1075	6.4035	0.6063	0.0226
416.7108	54.5469	49.8623	1.4137	7.7083	0.7045	0.0226
416.8632	66.5197	60.6086	1.7555	9.1520	0.8695	0.0226
417.0156	74.0423	65.8312	1.9152	9.8907	1.1636	0.0226
417.1680	76.1305	66.6327	1.9307	10.0561	1.3179	0.0226
417.3204	77.3792	67.7886	1.9780	10.1493	1.3192	0.0226
417.4728	78.9031	68.2785	2.0317	9.9913	1.4957	0.0226
417.6252	79.0740	67.3741	2.0413	9.6446	1.6295	-999.2500
417.7776	76.9712	65.2445	2.0039	9.1805	1.5884	-999.2500
417.9300	74.9786	63.1564	1.9410	8.8787	1.5332	-999.2500
418.0824	73.5623	60.8364	1.8585	8.6173	1.6159	-999.2500
418.2348	72.3339	57.6248	1.7597	8.1658	1.8620	-999.2500
418.3872	71.4297	56.0474	1.7028	7.9926	1.9423	-999.2500
418.5396	69.5681	54.0034	1.6433	7.6857	1.9543	-999.2500
418.6920	68.2175	53.4524	1.6455	7.4964	1.8697	-999.2500
418.8444	67.7803	53.5570	1.6822	7.3148	1.7490	-999.2500
418.9968	70.3457	55.3943	1.7553	7.4754	1.8123	-999.2500
419.1492	74.8943	58.8926	1.8476	8.0565	1.9433	-999.2500
419.3016	76.8815	60.9359	1.8920	8.4512	1.9611	-999.2500
419.4540	76.3105	59.7884	1.8571	8.2874	2.0707	-999.2500
419.6064	73.7060	56.5425	1.7667	7.7770	2.1942	-999.2500
419.7588	72.8805	55.5687	1.7532	7.5438	2.2303	-999.2500
