HOLE:	U1352B
EXPEDITION:	317
TOP:	69.0860
BOTTOM:	439.8752
DEPTH_WMSF	FX	FY	FZ	FNOR	FINC	RB	P1AZ	HAZI	AX	AY	AZ	DEVI
71.5244	0.161882	0.130728	-0.488050	0.530609	-67.4554	3.3570	344.8232	341.4655	-0.1303	0.0025	9.8781	0.7669
71.6768	0.166143	0.127193	-0.487760	0.530626	-67.4608	4.9931	346.7869	341.7928	-0.1363	0.0076	9.8254	0.7615
71.8292	0.169098	0.120362	-0.488164	0.530655	-67.4662	7.0847	349.0113	341.9260	-0.1275	0.0064	9.7560	0.7559
71.9816	0.176082	0.113461	-0.487446	0.530678	-67.4689	7.8862	349.6284	341.7421	-0.1356	0.0124	9.9074	0.7502
72.1340	0.172381	0.114402	-0.488639	0.530703	-67.4696	7.7265	349.3657	341.6393	-0.1327	0.0152	9.8318	0.7440
72.2864	0.174244	0.115713	-0.487915	0.530724	-67.4775	7.1796	348.9518	341.7723	-0.1273	0.0156	9.7331	0.7365
72.4388	0.171298	0.116959	-0.488558	0.530747	-67.4817	6.6319	348.5220	341.8902	-0.1309	0.0148	9.9694	0.7265
72.5912	0.171148	0.118009	-0.488449	0.530778	-67.4847	6.5087	348.4212	341.9120	-0.1236	0.0174	9.9262	0.7144
72.7436	0.171111	0.117967	-0.488494	0.530814	-67.4853	6.0600	348.0710	342.0103	-0.1257	0.0158	9.7583	0.7042
72.8960	0.169484	0.119306	-0.488535	0.530850	-67.4855	4.6694	346.6469	341.9770	-0.1173	0.0081	9.5738	0.6962
73.0484	0.165648	0.126605	-0.488325	0.530881	-67.4876	3.6263	345.6362	342.0093	-0.1221	-0.0053	10.0021	0.6852
73.2008	0.162754	0.126207	-0.489145	0.530913	-67.4919	4.4309	346.4691	342.0380	-0.1106	0.0226	9.9343	0.6793
73.3532	0.168918	0.122196	-0.488540	0.530949	-67.4940	5.1063	347.2061	342.0991	-0.1102	0.0249	9.9336	0.6748
73.5056	0.167615	0.120470	-0.489160	0.530984	-67.4871	4.8644	346.7509	341.8862	-0.1094	0.0219	9.6382	0.6685
73.6580	0.166463	0.124411	-0.488695	0.531014	-67.4874	4.2507	346.0349	341.7835	-0.1146	-0.0018	9.7887	0.6636
73.8104	0.165147	0.125438	-0.488991	0.531050	-67.4861	2.6729	344.5826	341.9090	-0.1065	0.0110	9.8474	0.6609
73.9628	0.160931	0.130437	-0.489189	0.531087	-67.4860	1.6613	343.6470	341.9860	-0.1000	0.0021	9.8620	0.6535
74.1152	0.161175	0.132195	-0.488584	0.531128	-67.4849	2.1871	344.3053	342.1180	-0.1059	0.0028	9.9969	0.6506
74.2676	0.162791	0.128711	-0.488778	0.531166	-67.4867	2.4121	344.3154	341.9026	-0.1140	0.0021	9.7184	0.6475
74.4200	0.160581	0.129908	-0.489202	0.531200	-67.4835	1.6025	343.8524	342.2491	-0.0954	-0.0145	9.5315	0.6444
74.5724	0.160548	0.131773	-0.488831	0.531231	-67.4810	359.5332	342.3802	342.8463	-0.1127	0.0113	9.7773	0.6439
74.7248	0.155630	0.139295	-0.488661	0.531255	-67.4811	359.3064	342.6321	343.3254	-0.1188	-0.0120	10.2315	0.6434
74.8772	0.158562	0.133662	-0.489125	0.531282	-67.4761	359.6884	343.1361	343.4480	-0.1433	0.0453	9.8448	0.6432
75.0296	0.159618	0.133208	-0.488834	0.531307	-67.4730	359.0241	342.8017	343.7778	-0.1107	0.0005	9.6137	0.6444
75.1820	0.158242	0.134709	-0.489143	0.531329	-67.4744	357.7380	342.0547	344.3167	-0.1015	-0.0382	9.5494	0.6482
75.3344	0.155429	0.137571	-0.489177	0.531352	-67.4731	356.8751	341.4679	344.5929	-0.1076	0.0104	10.2816	0.6495
75.4868	0.154452	0.138075	-0.489202	0.531387	-67.4706	356.6562	341.4801	344.8246	-0.1214	0.0054	9.7740	0.6462
75.6392	0.154884	0.137990	-0.489206	0.531422	-67.4666	356.0024	340.7480	344.7458	-0.1139	0.0006	9.6896	0.6497
75.7916	0.153304	0.140994	-0.488977	0.531452	-67.4571	355.8813	340.7459	344.8645	-0.1035	-0.0142	10.0330	0.6474
75.9440	0.154219	0.140286	-0.488830	0.531478	-67.4544	355.8607	340.7711	344.9111	-0.1021	-0.0179	9.7737	0.6467
76.0964	0.153051	0.140367	-0.489200	0.531509	-67.4561	355.2228	340.6081	345.3864	-0.1104	-0.0127	9.9142	0.6460
76.2488	0.154092	0.140959	-0.488692	0.531538	-67.4547	355.6944	341.0093	345.3152	-0.1155	-0.0124	9.9038	0.6471
76.4012	0.154207	0.139156	-0.489284	0.531561	-67.4502	355.4688	340.4605	344.9920	-0.1138	-0.0144	9.7322	0.6524
76.5536	0.151946	0.142322	-0.489144	0.531582	-67.4479	352.2499	337.4981	345.2484	-0.1122	-0.0301	9.6609	0.6580
76.7060	0.142641	0.153235	-0.488693	0.531608	-67.4410	350.1889	334.9648	344.7769	-0.1023	-0.0225	9.9680	0.6605
76.8584	0.137356	0.154913	-0.489823	0.531642	-67.4335	349.9701	334.7651	344.7954	-0.1072	-0.0155	10.0450	0.6795
77.0108	0.139108	0.155608	-0.488812	0.531680	-67.4282	349.5562	335.1218	345.5660	-0.1176	-0.0199	9.7520	0.6787
77.1632	0.140489	0.154778	-0.488864	0.531722	-67.4244	349.4299	334.8336	345.4039	-0.1119	-0.0157	9.7133	0.6733
77.3156	0.138359	0.156078	-0.489178	0.531768	-67.4238	349.0861	334.9713	345.8866	-0.1078	-0.0210	9.8996	0.6720
77.4680	0.138763	0.154814	-0.489386	0.531817	-67.4161	350.7422	337.4731	346.7315	-0.1129	-0.0200	9.8461	0.6650
77.6204	0.148711	0.146397	-0.489239	0.531869	-67.3992	351.5095	338.6254	347.1169	-0.1140	-0.0214	9.8290	0.6667
77.7728	0.148790	0.147306	-0.488657	0.531923	-67.3882	350.2258	337.6763	347.4506	-0.1264	-0.0101	9.5041	0.6714
77.9252	0.145586	0.148765	-0.489141	0.531960	-67.3817	347.9492	334.6728	346.7242	-0.0702	-0.0073	9.8568	0.6651
78.0776	0.135378	0.160565	-0.488789	0.531996	-67.3771	343.8476	331.6181	347.7721	-0.0890	0.0319	9.7847	0.6631
78.2300	0.126838	0.167792	-0.488724	0.532059	-67.3547	336.3669	324.1069	347.7418	-0.1574	-0.0802	9.4564	0.6578
78.3824	0.100154	0.183602	-0.489402	0.532122	-67.3333	332.8051	321.5320	348.7280	0.0355	-0.1859	9.8820	0.6606
78.5348	0.097696	0.183487	-0.489968	0.532180	-67.3206	332.2126	321.0518	348.8412	-0.0463	-0.0345	9.7354	0.6642
78.6872	0.097284	0.185050	-0.489597	0.532223	-67.3288	332.1837	320.4377	348.2561	-0.1106	0.0131	10.1333	0.6920
78.8396	0.097237	0.187986	-0.488402	0.532271	-67.3317	328.8786	317.1146	348.2381	-0.0467	-0.0510	9.2223	0.6917
78.9920	0.083229	0.194105	-0.488717	0.532318	-67.3227	326.9935	316.0661	349.0742	-0.1155	-0.0565	10.3911	0.6653
79.1444	0.082160	0.192780	-0.489559	0.532372	-67.3027	324.7816	314.0412	349.2612	-0.1208	-0.0773	9.3380	0.6497
79.2968	0.070356	0.196905	-0.489512	0.532424	-67.2870	320.4307	310.2957	349.8672	-0.1329	-0.0237	10.0688	0.6365
79.4492	0.056576	0.202291	-0.489476	0.532470	-67.2722	315.4360	305.5756	350.1408	-0.0552	-0.0937	8.8105	0.6109
79.6016	0.048529	0.208592	-0.487653	0.532495	-67.2848	322.0491	310.6853	348.6381	-0.1423	-0.0815	11.0823	0.6157
79.7540	0.062064	0.202515	-0.488662	0.532526	-67.2792	324.1561	310.3204	346.1656	-0.0682	-0.1086	9.0822	0.6121
79.9064	0.065529	0.199400	-0.489478	0.532563	-67.2600	323.9291	311.0070	347.0799	-0.2917	-0.1945	10.4111	0.5956
80.0588	0.061365	0.200212	-0.489514	0.532604	-67.2507	322.7998	310.6517	347.8537	-0.0475	-0.0243	9.2756	0.5822
80.2112	0.063900	0.197139	-0.490595	0.532632	-67.2493	324.7171	311.4466	346.7308	-0.0345	-0.0157	10.2979	0.5716
80.3636	0.065513	0.199254	-0.489435	0.532655	-67.2446	323.3626	309.5152	346.1544	-0.0659	-0.0016	9.6896	0.5503
80.5160	0.049726	0.204630	-0.489439	0.532691	-67.2551	321.2168	307.4681	346.2519	-0.0506	-0.0592	10.2345	0.5381
80.6684	0.052197	0.204388	-0.488952	0.532720	-67.2421	323.4402	308.1419	344.7029	-0.0118	-0.0500	9.7107	0.5245
80.8208	0.054809	0.200512	-0.490412	0.532724	-67.2543	323.3188	307.3907	344.0735	-0.0777	-0.0251	9.7540	0.5123
80.9732	0.048636	0.201041	-0.490874	0.532730	-67.2667	322.4471	304.5210	342.0760	-0.1244	-0.0683	9.4569	0.4925
81.1256	0.028683	0.206802	-0.490028	0.532735	-67.2691	319.1043	300.2947	341.1917	0.2034	-0.2285	9.7984	0.4620
81.2780	0.027644	0.209563	-0.489255	0.532756	-67.2547	321.1556	302.0174	340.8620	0.1095	-0.0456	9.7862	0.4185
81.4304	0.031065	0.208195	-0.489590	0.532775	-67.2431	321.7466	302.3888	340.6427	-0.0983	0.0722	10.0412	0.3949
81.5828	0.032851	0.205995	-0.490302	0.532796	-67.2461	322.2372	302.1211	339.8851	0.0553	-0.0665	10.1677	0.3927
81.7352	0.030136	0.204200	-0.491158	0.532798	-67.2603	323.4098	302.5585	339.1489	-0.0129	-0.0345	9.8508	0.3855
81.8876	0.029940	0.205736	-0.490801	0.532790	-67.2729	327.1322	305.7338	338.6008	-0.0810	-0.0181	9.9568	0.3735
82.0400	0.049564	0.203422	-0.490124	0.532803	-67.2877	330.6696	308.3713	337.7023	-0.0807	-0.0198	9.8362	0.3610
82.1924	0.055676	0.200433	-0.490140	0.532818	-67.2655	329.5567	308.8512	339.2957	-0.0799	-0.0253	9.5310	0.3346
82.3448	0.054718	0.200074	-0.490689	0.532818	-67.2709	326.9181	308.7015	341.7835	-0.0311	-0.0318	10.0341	0.3163
82.4972	0.053760	0.199304	-0.491253	0.532814	-67.2796	330.9417	308.7761	337.8353	-0.0271	-0.0323	9.7479	0.3113
82.6496	0.054024	0.199297	-0.491423	0.532795	-67.2973	335.1137	309.4867	334.3742	-0.0147	-0.0259	10.0250	0.3043
82.8020	0.057770	0.199716	-0.490681	0.532788	-67.3106	336.4832	310.1362	333.6531	-0.0265	-0.0368	9.8145	0.2896
82.9544	0.059289	0.198703	-0.490849	0.532791	-67.3111	337.8144	310.6653	332.8504	-0.0638	-0.0319	9.7375	0.2837
83.1068	0.061699	0.197884	-0.490743	0.532796	-67.3071	338.3910	311.2426	332.8506	-0.0407	-0.0223	9.7162	0.2742
83.2592	0.062531	0.196881	-0.491264	0.532792	-67.3162	339.0746	311.9941	332.9208	-0.0654	-0.0331	9.8071	0.2640
83.4116	0.066048	0.195762	-0.491091	0.532785	-67.3286	339.8916	313.1287	333.2380	0.0299	-0.0017	10.0433	0.2524
83.5640	0.069885	0.195113	-0.490543	0.532782	-67.3346	340.0437	313.9208	333.8767	-0.0029	-0.0059	9.8129	0.2430
83.7164	0.072282	0.193377	-0.491119	0.532777	-67.3386	340.4745	314.3640	333.8877	-0.0322	-0.0008	10.0866	0.2380
83.8688	0.072889	0.192761	-0.491239	0.532774	-67.3345	340.6433	314.3843	333.7406	-0.0457	-0.0025	9.8593	0.2349
84.0212	0.073230	0.192173	-0.491366	0.532770	-67.3439	340.4351	313.9931	333.5581	-0.0444	-0.0223	9.8359	0.2369
84.1736	0.068661	0.194750	-0.491369	0.532762	-67.3506	340.9413	313.8182	332.8760	-0.0248	-0.0187	9.5975	0.2352
84.3260	0.070839	0.193360	-0.491519	0.532768	-67.3523	342.1300	314.8861	332.7565	0.0277	-0.0025	9.8487	0.2321
84.4784	0.076020	0.191798	-0.491241	0.532773	-67.3508	342.8600	315.9747	333.1125	-0.0296	-0.0117	9.7936	0.2325
84.6308	0.078615	0.190700	-0.491197	0.532754	-67.3537	340.7611	316.2509	335.4886	-0.0345	-0.0669	10.0849	0.2448
84.7832	0.079136	0.190366	-0.490975	0.532744	-67.3915	339.4065	316.3999	336.9935	-0.0335	-0.0185	9.8255	0.2698
84.9356	0.080062	0.189847	-0.491365	0.532723	-67.3999	342.0386	316.2843	334.2475	-0.0358	0.0055	9.8496	0.2860
85.0880	0.079474	0.190242	-0.491189	0.532690	-67.4061	339.8156	316.2560	336.4423	-0.0458	-0.0008	9.7500	0.2940
85.2404	0.078992	0.190451	-0.491337	0.532676	-67.4171	338.7903	316.8248	338.0353	-0.0260	0.0009	9.8551	0.3179
85.3928	0.082167	0.188804	-0.491221	0.532658	-67.4215	338.0386	317.5843	339.5455	-0.0304	-0.0053	9.9259	0.3405
85.5452	0.084307	0.188593	-0.491215	0.532632	-67.4352	337.9238	318.5929	340.6701	-0.0445	-0.0080	9.8169	0.3650
85.6976	0.088142	0.187088	-0.491090	0.532592	-67.4569	340.4554	321.1664	340.7118	-0.0400	-0.0169	9.7815	0.3938
85.8500	0.100766	0.181074	-0.490575	0.532564	-67.4810	345.1887	325.8684	340.6800	0.0276	0.0506	9.6059	0.4178
86.0024	0.109399	0.174629	-0.491299	0.532542	-67.4852	352.3528	333.5953	341.2427	-0.0967	-0.0958	9.8907	0.4337
86.1548	0.144425	0.145289	-0.491318	0.532513	-67.5048	3.2052	345.7366	342.5307	-0.1585	0.1981	9.7865	0.4576
86.3072	0.167818	0.119386	-0.490910	0.532486	-67.5174	8.2635	350.5853	342.3214	-0.0552	-0.1563	10.0470	0.4742
86.4596	0.175968	0.109668	-0.490416	0.532445	-67.5358	8.1307	351.7599	343.6287	-0.0952	-0.0734	9.8432	0.4826
86.6120	0.177956	0.107823	-0.489933	0.532407	-67.5637	7.7134	351.7799	344.0656	-0.1344	-0.0031	9.9965	0.5077
86.7644	0.177072	0.109437	-0.490093	0.532368	-67.5858	6.8771	351.8656	344.9878	-0.1340	0.0262	9.7246	0.5150
86.9168	0.176363	0.107855	-0.490523	0.532329	-67.5921	5.9581	351.7754	345.8166	-0.0876	0.0072	9.8383	0.5202
87.0692	0.175085	0.107963	-0.490847	0.532297	-67.6176	4.7858	351.8546	347.0682	-0.0745	0.0373	9.6791	0.5317
87.2216	0.175587	0.107466	-0.490891	0.532268	-67.6320	6.1707	353.1170	346.9465	-0.0706	0.0267	9.8022	0.5250
87.3740	0.179393	0.105542	-0.489977	0.532252	-67.6237	8.6135	355.7482	347.1345	-0.1405	-0.0620	9.7109	0.5149
87.5264	0.183067	0.096003	-0.490560	0.532230	-67.6374	10.6494	0.0917	349.4411	-0.1228	-0.0139	9.8280	0.5145
87.6788	0.190692	0.073649	-0.491301	0.532228	-67.6562	14.7306	3.8430	349.1114	0.0002	-0.1374	9.7528	0.5192
87.8312	0.193905	0.068526	-0.490830	0.532213	-67.6649	13.9624	3.3123	349.3495	-0.2418	0.1795	9.9165	0.5091
87.9836	0.192267	0.070674	-0.491070	0.532208	-67.6732	12.6184	2.2995	349.6804	0.0148	-0.0128	9.9017	0.4963
88.1360	0.190858	0.075584	-0.490710	0.532206	-67.6728	11.6436	2.0158	350.3723	-0.0662	-0.0071	9.8700	0.4832
88.2884	0.192347	0.075465	-0.490361	0.532210	-67.6752	9.6442	1.8885	352.2442	-0.0818	0.0107	10.0124	0.4699
88.4408	0.191118	0.075991	-0.490801	0.532204	-67.6643	8.7075	1.7584	353.0500	-0.0394	0.0214	9.8464	0.4609
88.5932	0.189851	0.076502	-0.491316	0.532200	-67.6847	7.8350	1.5745	353.7390	-0.1295	-0.0085	9.8614	0.4617
88.7456	0.190014	0.076870	-0.491031	0.532200	-67.6847	7.7280	1.4725	353.7440	-0.0652	0.0038	9.8522	0.4493
88.8980	0.190027	0.077213	-0.490945	0.532210	-67.6896	5.6900	1.1713	355.4813	-0.0582	0.0273	9.6119	0.4466
89.0504	0.189414	0.078323	-0.491217	0.532229	-67.6816	5.4144	0.5827	355.1677	-0.0909	0.0304	9.8542	0.4465
89.2028	0.189514	0.080176	-0.490947	0.532242	-67.6702	3.4725	359.7457	356.2731	-0.0667	-0.0164	9.8269	0.4348
89.3552	0.187596	0.085323	-0.491046	0.532256	-67.6592	2.6451	358.8842	356.2392	-0.0355	0.0320	9.5495	0.4353
89.5076	0.186792	0.086410	-0.490878	0.532265	-67.6711	1.9260	358.0182	356.0925	-0.1957	-0.0462	10.1133	0.4411
89.6600	0.184860	0.090340	-0.490892	0.532273	-67.6718	1.3127	356.9075	355.5942	-0.0130	0.0467	9.8497	0.4384
89.8124	0.183222	0.093237	-0.490840	0.532281	-67.6708	0.3076	356.1073	355.7996	-0.1227	-0.0120	9.6254	0.4387
89.9648	0.181578	0.094927	-0.491298	0.532282	-67.6587	359.7701	355.9689	356.1992	-0.0949	-0.0596	10.1317	0.4331
90.1172	0.181969	0.095782	-0.490848	0.532306	-67.6568	359.5161	355.7178	356.2016	-0.0771	0.0035	9.7312	0.4339
90.2696	0.182100	0.096440	-0.490847	0.532322	-67.6487	359.3521	355.4951	356.1426	-0.0650	-0.0010	9.8482	0.4316
90.4220	0.181636	0.097496	-0.490849	0.532337	-67.6441	358.8456	355.4951	356.6497	-0.0885	-0.0043	10.0281	0.4300
90.5744	0.181637	0.097297	-0.490849	0.532340	-67.6452	358.7386	355.5928	356.8549	-0.0550	-0.0022	9.6530	0.4310
90.7268	0.181675	0.096741	-0.490812	0.532351	-67.6470	358.9328	355.6527	356.7200	-0.0819	0.0008	9.8780	0.4306
90.8792	0.181383	0.096126	-0.491100	0.532363	-67.6362	359.4347	355.3969	355.9622	-0.0796	-0.0022	9.8340	0.4305
91.0316	0.181190	0.097085	-0.491235	0.532371	-67.6429	357.9264	354.5771	356.6507	-0.0760	0.0091	9.6262	0.4332
91.1840	0.179386	0.100978	-0.490859	0.532381	-67.6307	357.6417	354.0194	356.3773	-0.0527	-0.0106	9.9051	0.4273
91.3364	0.178664	0.101780	-0.490863	0.532398	-67.6220	356.6404	353.4691	356.8285	-0.0826	-0.0017	9.7643	0.4238
91.4888	0.177578	0.103952	-0.491218	0.532414	-67.6139	355.4297	352.6007	357.1711	-0.0475	0.0008	9.6624	0.4217
91.6412	0.175813	0.107227	-0.490950	0.532427	-67.6226	354.7261	352.1399	357.4143	-0.0761	-0.0446	10.0139	0.4255
91.7936	0.175846	0.107418	-0.490839	0.532436	-67.6136	354.2411	351.7584	357.5175	-0.0752	0.0174	9.8014	0.4191
91.9460	0.174620	0.109160	-0.490880	0.532453	-67.6126	353.4590	351.1879	357.7288	-0.0678	-0.0298	9.8498	0.4206
92.0984	0.173839	0.111343	-0.490952	0.532471	-67.6064	352.1241	350.2504	358.1271	-0.0800	0.0083	10.0557	0.4174
92.2508	0.171730	0.114296	-0.490853	0.532484	-67.5971	350.7264	349.2811	358.5551	-0.0759	-0.0087	9.6762	0.4119
92.4032	0.169283	0.117318	-0.490867	0.532501	-67.5885	349.4926	348.1912	358.6989	-0.0758	-0.0123	9.8475	0.4084
92.5556	0.167742	0.120277	-0.491089	0.532532	-67.5866	348.5908	347.3594	358.7690	-0.0607	-0.0039	9.7987	0.4094
92.7080	0.165947	0.122745	-0.490918	0.532546	-67.5808	347.3351	346.3601	359.0258	-0.0498	-0.0130	9.7542	0.4068
92.8604	0.163588	0.125846	-0.491053	0.532545	-67.5769	346.0685	345.2262	359.1585	-0.0915	-0.0215	9.8992	0.4062
93.0128	0.161082	0.128892	-0.490941	0.532561	-67.5711	345.2983	344.2800	358.9822	-0.0543	-0.0130	9.7833	0.4035
93.1652	0.158833	0.131871	-0.490838	0.532582	-67.5644	344.2673	343.0584	358.7909	-0.0424	-0.0295	9.8835	0.3989
93.3176	0.155627	0.135866	-0.490866	0.532588	-67.5574	343.5155	341.9438	358.4286	-0.0755	-0.0414	9.8917	0.3959
93.4700	0.153566	0.137986	-0.490932	0.532596	-67.5603	342.3306	341.5274	359.1974	-0.0450	-0.0189	9.9402	0.3972
93.6224	0.152935	0.138381	-0.490971	0.532620	-67.5611	340.1136	341.1631	1.0501	-0.0567	-0.0148	9.7518	0.3899
93.7748	0.151656	0.140315	-0.491132	0.532651	-67.5495	340.4733	340.8866	0.4134	-0.0689	-0.0061	9.9044	0.3828
93.9272	0.151347	0.140630	-0.491079	0.532674	-67.5404	341.4464	340.8753	359.4287	-0.0618	-0.0290	9.8930	0.3772
94.0796	0.151321	0.139970	-0.491106	0.532691	-67.5293	342.3393	340.5924	358.2531	-0.0634	-0.0185	9.6815	0.3712
94.2320	0.150513	0.141286	-0.490940	0.532709	-67.5166	341.3416	340.1697	358.8283	-0.0662	-0.0136	9.8839	0.3648
94.3844	0.149378	0.142968	-0.490986	0.532736	-67.5125	341.2229	339.6872	358.4641	-0.0564	-0.0315	9.8449	0.3728
94.5368	0.148485	0.143557	-0.490989	0.532771	-67.5282	340.9532	338.9928	358.0393	-0.0611	-0.0205	9.6268	0.3906
94.6892	0.146266	0.145330	-0.491143	0.532802	-67.5335	340.1890	337.8819	357.6926	-0.1047	-0.0220	9.7762	0.3986
94.8416	0.143182	0.149073	-0.491118	0.532827	-67.5158	340.8095	336.9525	356.1430	-0.0759	-0.0726	9.8866	0.4034
94.9940	0.141314	0.151076	-0.490983	0.532862	-67.4918	341.3042	334.9929	353.6894	-0.0445	-0.1543	9.6237	0.4145
95.1464	0.134369	0.157250	-0.491399	0.532892	-67.4756	341.1227	332.8815	351.7599	-0.0466	-0.0150	9.7690	0.4278
95.2988	0.129115	0.161491	-0.491334	0.532925	-67.4771	340.0817	331.5806	351.4999	0.0288	-0.0019	10.0272	0.4408
95.4512	0.127890	0.162958	-0.491220	0.532962	-67.4929	338.6701	330.4957	351.8258	-0.0619	0.0414	9.8336	0.4484
95.6036	0.124446	0.165598	-0.491042	0.532993	-67.4908	338.9552	329.4061	350.4523	-0.0086	-0.0758	9.8900	0.4452
95.7560	0.121188	0.167749	-0.491112	0.533031	-67.4710	340.0704	329.2022	349.1326	-0.0664	-0.0697	10.1067	0.4441
95.9084	0.120286	0.168313	-0.491465	0.533079	-67.4551	340.5618	329.3030	348.7416	-0.1418	-0.1368	9.9421	0.4563
96.0608	0.122297	0.169065	-0.490614	0.533131	-67.4458	341.3656	329.1611	347.7953	-0.0490	-0.0721	9.8809	0.4667
96.2132	0.122524	0.170597	-0.490051	0.533174	-67.4323	343.0081	328.4492	345.4414	-0.0667	-0.0198	10.0016	0.4769
96.3656	0.120179	0.172630	-0.490280	0.533208	-67.4206	342.6779	327.9775	345.3004	-0.1193	0.0197	9.8788	0.4820
96.5180	0.117818	0.171794	-0.490733	0.533235	-67.4342	341.6786	327.9927	346.3141	-0.1126	-0.0192	9.7298	0.4977
96.6704	0.116977	0.169985	-0.491685	0.533263	-67.4510	341.3039	328.1111	346.8075	-0.0861	-0.0431	9.7432	0.5120
96.8228	0.118619	0.168370	-0.491645	0.533288	-67.4504	339.8665	325.8168	345.9510	-0.0642	0.0095	9.9034	0.5268
96.9752	0.110333	0.175196	-0.491554	0.533323	-67.4303	334.7704	319.9320	345.1621	-0.0062	-0.0062	9.4929	0.5307
97.1276	0.087217	0.190488	-0.490508	0.533342	-67.3858	331.9503	316.3111	344.3622	-0.1001	-0.0430	9.4616	0.5257
97.2800	0.081382	0.193278	-0.490644	0.533375	-67.3620	332.3983	316.3871	343.9895	-0.1236	-0.1129	9.9934	0.5361
97.4324	0.082241	0.191560	-0.491223	0.533401	-67.3804	331.3176	316.1786	344.8621	-0.1236	-0.1010	9.9159	0.5455
97.5848	0.080952	0.191892	-0.491050	0.533423	-67.4059	330.1353	316.3881	346.2540	-0.0840	0.0344	9.5925	0.5362
97.7372	0.081072	0.191441	-0.491225	0.533437	-67.4199	329.5347	317.0184	347.4844	-0.0564	0.0106	9.9866	0.5210
97.8896	0.082852	0.189188	-0.491805	0.533461	-67.3966	330.1395	317.2271	347.0889	-0.0641	-0.0778	10.2208	0.5081
98.0420	0.084414	0.189938	-0.491315	0.533493	-67.3674	330.4658	317.2359	346.7708	-0.0631	-0.0472	9.7457	0.5134
98.1944	0.084552	0.192655	-0.490386	0.533529	-67.3575	329.0609	316.9509	347.8906	-0.0643	-0.0356	9.7016	0.5271
98.3468	0.084033	0.194405	-0.489721	0.533560	-67.3572	328.1441	316.8454	348.7021	-0.0751	-0.0387	10.0070	0.5344
98.4992	0.084664	0.194309	-0.489800	0.533572	-67.3616	327.1226	316.2927	349.1710	-0.1114	-0.0629	9.8989	0.5302
98.6516	0.081197	0.193334	-0.490643	0.533576	-67.3635	325.7941	315.0019	349.2087	-0.1110	-0.0526	9.5532	0.5284
98.8040	0.075477	0.193329	-0.491343	0.533574	-67.3696	324.2474	313.8688	349.6224	-0.1481	-0.0257	9.8361	0.5349
98.9564	0.071720	0.194019	-0.492032	0.533581	-67.3785	323.0354	313.2672	350.2324	-0.0398	-0.0328	9.9872	0.5402
99.1088	0.070167	0.196421	-0.491130	0.533599	-67.3607	323.0599	313.3016	350.2427	-0.0236	-0.0576	9.7811	0.5352
99.2612	0.071546	0.197018	-0.490836	0.533630	-67.3376	323.1237	313.2773	350.1549	-0.0283	-0.0141	9.8437	0.5348
99.4136	0.071152	0.197608	-0.490640	0.533646	-67.3269	322.8222	313.2485	350.4278	-0.1052	-0.0793	10.0436	0.5373
