HOLE:	U1352B
EXPEDITION:	317
TOP:	125.0168
BOTTOM:	439.4180
DEPTH_WMSF	FX	FY	FZ	FNOR	FINC	RB	P1AZ	HAZI	AX	AY	AZ	DEVI
m	oer	oer	oer	oer	deg	deg	deg	deg	m/s2	m/s2	m/s2	deg
149.8580	0.190199	0.091861	-0.491407	0.534659	-67.7645	352.8001	357.8501	5.0514	-0.1787	-0.0317	9.9654	1.0297
150.0104	0.190092	0.092002	-0.491374	0.534688	-67.7536	352.9660	357.4829	4.5182	-0.1794	-0.0182	9.8379	1.0221
150.1628	0.190061	0.092047	-0.491332	0.534710	-67.7528	354.5059	357.4183	2.9130	-0.1778	-0.0243	9.9036	1.0402
150.3152	0.190167	0.092016	-0.491388	0.534716	-67.7484	355.7196	357.3983	1.6791	-0.1854	-0.0184	9.6790	1.0405
150.4676	0.190016	0.093216	-0.491134	0.534730	-67.7465	356.4120	357.1039	0.6925	-0.1955	-0.0287	9.8333	1.0324
150.6200	0.189974	0.093131	-0.491321	0.534752	-67.7333	357.2272	356.9480	359.7214	-0.1787	0.0141	9.8913	1.0114
150.7724	0.188947	0.094320	-0.491345	0.534760	-67.7460	357.9590	357.0293	359.0705	-0.1134	0.0294	9.5855	1.0170
150.9248	0.192967	0.084829	-0.491388	0.534757	-67.7382	0.1061	358.9080	358.8018	-0.1995	0.0345	10.0280	0.9955
151.0772	0.192854	0.084841	-0.491406	0.534740	-67.7480	0.1014	359.4279	359.3267	-0.1817	0.0167	9.8325	0.9963
151.2296	0.192983	0.084835	-0.491375	0.534711	-67.7605	359.5679	359.4585	359.8904	-0.1893	0.0091	9.8241	0.9893
151.3820	0.193072	0.080983	-0.492021	0.534694	-67.7703	359.5779	359.9501	0.3723	-0.1690	0.0130	9.9241	0.9828
151.5344	0.194061	0.076259	-0.492530	0.534673	-67.7785	0.5161	1.4292	0.9131	-0.1293	0.0292	9.8360	0.9751
151.6868	0.192710	0.080254	-0.492514	0.534649	-67.7904	359.2120	1.1417	1.9300	-0.1625	0.0329	9.8291	0.9659
151.8392	0.193338	0.077431	-0.492430	0.534630	-67.7936	358.8990	0.9027	2.0039	-0.0281	0.0671	9.5791	0.9478
