HOLE:	U1352B
EXPEDITION:	317
TOP:	0.0492
BOTTOM:	485.9004
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
30.8340	1423.0000	453.5424	554.5015	1156.7970
30.9864	1425.0000	453.5424	555.6890	1173.8611
31.1388	1456.0000	453.2376	556.8600	1153.2421
31.2912	1423.0000	452.3232	558.0470	1164.2626
31.4436	1428.0000	452.6280	559.2175	1145.0656
31.5960	1416.0000	452.3232	560.3885	1166.0400
31.7484	1416.0000	452.9328	561.5605	1173.1500
31.9008	1443.0000	455.3712	562.7310	1148.2650
32.0532	1391.0000	454.4568	563.9350	1121.9580
32.2056	1422.0000	454.4568	565.1215	1146.8430
32.3580	1388.0000	454.4568	566.2920	1194.4801
32.5104	1415.0000	455.9808	567.4800	1215.0990
32.6628	1430.0000	456.5904	568.7195	1158.2190
32.8152	1420.0000	455.9808	569.9245	1109.1600
32.9676	1415.0000	455.0664	571.0950	1134.4005
33.1200	1391.0000	453.2376	572.2970	1142.2216
33.2724	1407.0000	455.6760	573.4820	1148.2650
33.4248	1412.0000	454.1520	574.6680	1151.1090
33.5772	1378.0000	455.3712	575.8385	1172.4391
33.7296	1416.0000	455.3712	577.0265	1210.1221
33.8820	1433.0000	456.8952	578.2805	1199.1016
34.0344	1450.0000	458.1144	579.4665	1158.5746
34.1868	1456.0000	449.8848	580.6530	1138.6665
34.3392	1378.0000	428.5488	581.8312	1145.0656
34.4916	1394.0000	449.2752	583.0100	1168.5286
34.6440	1356.0000	449.5800	584.1975	1152.8866
34.7964	1454.0000	448.0560	585.3840	1166.3955
34.9488	1430.0000	449.8848	586.5540	1157.8635
35.1012	1450.0000	450.1896	587.7245	1179.1935
35.2536	1420.0000	451.1040	588.9125	1177.0605
35.4060	1439.0000	452.0184	590.1845	1173.1500
35.5584	1471.0000	452.9328	591.3540	1126.2240
35.7108	1454.0000	453.8472	592.5235	1154.6641
35.8632	1414.0000	453.8472	593.7280	1147.1985
36.0156	1388.0000	453.8472	594.9155	1134.4005
36.1680	1432.0000	453.2376	596.1025	1169.2395
36.3204	1466.0000	455.9808	597.2725	1150.0425
36.4728	1527.0000	458.1144	598.4760	1151.8201
36.6252	1412.0000	422.7576	599.6795	1156.0861
36.7776	1422.0000	448.3608	600.8500	1182.3931
36.9300	1406.0000	449.2752	602.0458	1157.8635
37.0824	1435.0000	438.3024	603.2240	1150.3981
37.2348	1448.0000	451.1040	604.4110	1120.1805
37.3872	1374.0000	453.8472	605.5975	1174.5720
37.5396	1430.0000	454.1520	606.7840	1209.7666
37.6920	1417.0000	454.1520	608.1055	1245.6720
37.8444	1468.0000	452.9328	609.3100	1180.9711
37.9968	1412.0000	441.3504	610.4980	1087.4745
38.1492	1399.0000	452.0184	611.6850	1161.4186
38.3016	1414.0000	449.8848	612.9550	1086.7635
38.4540	1434.0000	451.7136	614.1580	1234.2960
38.6064	1461.0000	451.1040	615.4275	1156.4415
38.7588	1415.0000	451.4088	616.6150	1212.2550
38.9112	1409.0000	448.6656	617.7865	1122.6691
39.0636	1370.0000	449.8848	619.0250	1204.7896
39.2160	1478.0000	451.4088	620.2955	1166.7511
39.3684	1476.0000	452.3232	621.5490	1155.0195
39.5208	1493.0000	454.4568	622.7355	1135.4670
39.6732	1410.0000	452.0184	623.9220	1155.7306
39.8256	1414.0000	451.4088	625.1265	1153.9530
39.9780	1368.0000	451.1040	626.3130	1180.6156
40.1304	1448.0000	453.2376	627.4995	1179.5491
40.2828	1420.0000	456.5904	628.6865	1172.0835
40.4352	1553.0000	432.5112	629.8905	1135.4670
40.5876	1390.0000	421.2336	631.0780	1145.7765
40.7400	1354.0000	447.4464	632.2820	1165.6846
40.8924	1440.0000	446.2272	633.4685	1127.6460
41.0448	1315.0000	430.3776	634.6540	1140.4441
41.1972	1458.0000	447.4464	635.8410	1141.8661
41.3496	1371.0000	435.5592	637.0290	1157.1526
41.5020	1491.0000	425.8056	638.2165	1179.1935
41.6544	1450.0000	429.7680	639.3870	1161.4186
41.8068	1441.0000	416.0520	640.5740	1119.4695
41.9592	1396.0000	434.9496	641.7605	1125.8685
42.1116	1397.0000	451.1040	642.9480	1131.9120
42.2640	1403.0000	445.0080	644.1355	1130.8456
42.4164	1433.0000	448.9704	645.3230	1113.4260
42.5688	1485.0000	450.4944	646.5100	1108.0935
42.7212	1471.0000	450.7992	647.6965	1104.8940
42.8736	1421.0000	450.4944	648.8665	1123.3800
43.0260	1345.0000	445.0080	650.0535	1121.2471
43.1784	1465.0000	449.5800	651.2750	1198.3905
43.3308	1403.0000	448.0560	652.5465	1217.9430
43.4832	1439.0000	453.8472	653.7665	1174.2166
43.6356	1423.0000	451.1040	654.9695	1049.0806
43.7880	1443.0000	452.6280	656.1725	1099.5615
43.9404	1441.0000	453.2376	657.3755	1105.9606
44.0928	1412.0000	454.1520	658.5625	1141.1550
44.2452	1461.0000	454.1520	659.7330	1234.2960
44.3976	1358.0000	450.7992	660.9705	1225.0531
44.5500	1482.0000	450.7992	662.1745	1134.0450
44.7024	1423.0000	452.3232	663.3950	1040.1930
44.8548	1480.0000	454.4568	664.5650	1105.6050
45.0072	1433.0000	454.1520	665.7690	1098.8506
45.1596	1422.0000	454.1520	666.9725	1092.8070
45.3120	1447.0000	454.4568	668.1595	1110.2266
45.4644	1456.0000	455.6760	669.3385	1150.3981
45.6168	1428.0000	455.9808	670.5185	1204.0785
45.7692	1478.0000	455.3712	671.7565	1117.3365
45.9216	1376.0000	431.5968	672.9600	1057.2571
46.0740	1461.0000	448.9704	674.1625	1059.0345
46.2264	1394.0000	443.4840	675.3320	1079.2981
46.3788	1433.0000	447.4464	676.5190	1123.3800
46.5312	1382.0000	445.9224	677.7400	1227.8971
46.6836	1413.0000	448.9704	679.0280	1174.2166
46.8360	1404.0000	448.0560	680.2150	1103.1166
46.9884	1445.0000	449.8848	681.4020	1027.3950
47.1408	1425.0000	450.7992	682.6055	1069.6996
47.2932	1393.0000	451.1040	683.8095	1086.4081
47.4456	1447.0000	451.1040	684.9795	1122.6691
47.5980	1390.0000	451.7136	686.1655	1147.1985
