HOLE:	U1507B
EXPEDITION:	371
TOP:	740.1731
BOTTOM:	864.6838
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
798.8471	6638.869	1505.001	517.4539
798.9995	6500.261	1505.998	516.2543
799.1519	6408.14	1506	515.0678
799.3043	6527.862	1506	513.8793
799.4567	6771.81	1506	512.6769
799.6091	6874.958	1507	511.4745
799.7615	6799.003	1509	510.2721
799.9139	6769.978	1508	509.0856
800.0663	6701.071	1507.999	507.8892
800.2187	6802.782	1506.004	506.7155
800.3711	6783.036	1505.002	505.5121
800.5235	6800.975	1505	504.3257
800.6759	6788.014	1505.999	503.1233
800.8283	6626.108	1506	501.9208
800.9807	6670.987	1506	500.7164
801.1331	6792.999	1503	499.5479
801.2855	6778.03	1499.999	498.3445
801.4379	6846.952	1497.001	497.142
801.5903	6787.121	1497.998	495.9404
801.7427	6793.988	1486.02	494.736
801.8951	6768.034	1505.974	493.5495
802.0475	6735.03	1505.001	492.3471
802.1999	6682.029	1505	491.1447
802.3523	6603.015	1505	489.9582
802.5047	6671.018	1505	488.7708
802.6571	6768.045	1503.999	487.5674
802.8095	6848.951	1503.001	486.3809
802.9619	6796.101	1503.998	485.1803
803.1143	6762.053	1506.995	483.9769
803.2667	6768.992	1507.999	482.7734
803.4191	6762.006	1508.999	481.579
803.5715	6794.985	1511.999	480.3835
803.7239	6730.004	1504.001	479.1971
803.8763	6725.031	1504	478.0106
804.0287	6827.932	1504	476.8062
804.1811	6726.006	1504.002	475.6028
804.3335	6731.989	1505.996	474.4042
804.4859	6670.089	1506.999	473.2197
804.6383	6643.029	1506.001	472.0313
804.7907	6691.966	1506	470.8278
804.9431	6883.938	1504.001	469.6244
805.0955	6971.993	1504	468.4379
805.2479	6803.986	1507	467.2345
805.4003	6769.947	1507.002	466.0491
805.5527	6702.139	1508.996	464.8665
805.7051	6574.216	1510.997	463.662
805.8575	6622.936	1505.008	462.4586
806.0099	6885.75	1505	461.2891
806.1623	6869.01	1504.001	460.0857
806.3147	6810.013	1504	458.8832
806.4671	6858.995	1504	457.6798
806.6195	6829.005	1505	456.4933
806.7719	6838.827	1504.001	455.2899
806.9243	6645.375	1504.998	454.1063
807.0767	6717.885	1505	452.9199
807.2291	6791.911	1505	451.7174
807.3815	6708.07	1505	450.514
807.5339	6815.95	1506	449.3105
807.6863	6745.007	1505	448.1081
807.8387	6694.034	1506	446.9227
807.9911	6818.973	1504	445.7352
808.1435	6777.161	1503.994	444.5328
808.2959	6936.708	1498.011	443.3492
808.4483	6927.015	1493.007	442.1458
808.6007	6877.055	1504.987	440.9423
808.7531	6770.077	1507.998	439.7229
808.9055	6669.036	1507	438.5524
809.0579	6583.001	1507	437.35
809.2103	6685.019	1503.999	436.1465
809.3627	6733.146	1501	434.9601
809.5151	6926.597	1501	433.7605
809.6675	6884.074	1502.997	432.574
809.8199	6859.034	1503	431.3716
809.9723	6910.949	1502.001	430.1672
810.1247	6837.045	1501.001	428.9647
810.2771	6871.992	1498.001	427.7873
810.4295	6866.984	1496	426.5749
810.5819	6740.954	1496.995	425.3884
810.7343	6649.021	1487.014	424.185
810.8867	6673.951	1502.969	422.9843
811.0391	6807.786	1504.997	421.7639
811.1915	6832.969	1505	420.5615
811.3439	6952.896	1507.997	419.374
811.4963	6859.046	1503.002	418.1876
811.6487	6741.015	1503	416.9842
811.8011	6746.972	1502	415.7817
811.9535	6630.107	1502.001	414.5773
812.1059	6804.813	1504.001	413.3908
812.2583	6614.354	1504.998	412.2062
812.4107	6692.882	1507.995	411.0038
812.5631	6623.078	1508.999	409.8004
812.7155	6697.944	1512.997	408.5969
812.8679	6799.961	1505.003	407.4115
813.0203	6860	1504	406.208
813.1727	6810.998	1504.999	405.0376
813.3251	6806.043	1502.999	403.8351
813.4775	6865.874	1502.002	402.6365
813.6299	6778.153	1501.002	401.4321
813.7823	6799.97	1502.997	400.2456
813.9347	6732.068	1504.998	399.0512
814.0871	6682.032	1507.998	397.8388
814.2395	6759.979	1507	396.6523
814.3919	6800.007	1506	395.4479
814.5443	6873.954	1506.999	394.2794
814.6967	6775.019	1505.001	393.076
814.8491	6796.956	1505.998	391.8764
815.0015	6826.951	1506	390.672
815.1539	6830.995	1505.001	389.4855
815.3063	6866.968	1504.001	388.2841
815.4587	6771.05	1504	387.0976
815.6111	6732.006	1504	385.8942
815.7635	6832.989	1505	384.7078
815.9159	6780.002	1504.999	383.5053
816.0683	6782.953	1504	382.3029
816.2207	6733.094	1504	381.1023
816.3731	6910.73	1503.001	379.9158
816.5255	6991.907	1503	378.7114
816.6779	6879.088	1503.999	377.5249
816.8303	6846.014	1501.001	376.3385
816.9827	6820.001	1503	375.136
817.1351	6761.988	1502	373.9336
817.2875	6726.019	1502.999	372.7312
817.4399	6752.942	1501.004	371.5306
817.5923	6726.048	1502.996	370.3441
817.7447	6905.748	1503.999	369.1397
817.8971	6920.984	1504.999	367.9362
818.0495	6864.038	1505	366.7488
818.2019	6892.992	1506	365.5464
818.3543	6834.987	1507	364.3589
818.5067	6660.95	1509	363.1555
818.6591	6549.186	1508.997	361.969
818.8115	6778.536	1505.008	360.7694
818.9639	6846.887	1504.002	359.598
819.1163	6844.004	1504.999	358.3956
819.2687	6817.025	1507.997	357.1921
819.4211	6752.036	1505.002	355.9907
819.5735	6685.012	1503	354.8042
819.7259	6615.024	1503	353.5998
819.8783	6743.174	1502.999	352.3953
820.0307	7054.89	1501.003	351.2089
820.1831	6936.227	1503.994	350.0093
820.3355	6893.066	1503.002	348.8218
820.4879	6766.149	1504.998	347.6194
820.6403	6688.063	1521.986	346.417
820.7927	6733.98	1561.983	345.2145
820.9451	6689.003	1505.004	344.0271
821.0975	6730.006	1506	342.8416
821.2499	6749.025	1505.999	341.6392
821.4023	6786.918	1505.002	340.4406
821.5547	6780.013	1505.998	339.2542
821.7071	6955.749	1505.001	338.0497
821.8595	7020.931	1505	336.8633
822.0119	6884.095	1504.001	335.6608
822.1643	6831.017	1504	334.4754
822.3167	6733.993	1504	333.2729
822.4691	6580.048	1503	332.0695
822.6215	6695.111	1502	330.8831
822.7739	6836.709	1502	329.6825
822.9263	6895.901	1503.997	328.496
823.0787	6856.053	1504	327.2936
823.2311	6877.979	1504.999	326.0911
823.3835	6820.034	1504.001	324.8867
823.5359	6712.022	1502	323.7003
823.6883	6824.998	1501	322.5118
823.8407	6808.996	1501	321.3094
823.9931	6801.932	1500.005	320.1059
824.1455	6726.147	1504.99	318.9063
824.2979	6740.977	1504.002	317.7029
824.4503	6600.169	1504	316.5094
824.6027	6637.968	1503.001	315.314
824.7551	6811.919	1501.001	314.1266
824.9075	6898.992	1501	312.9221
825.0599	6945.015	1498	311.7197
825.2123	7000.93	1498.001	310.5322
825.3647	6891.24	1498.998	309.3326
825.5171	6648.443	1484.027	308.1302
825.6695	6639.013	1505.968	306.9267
825.8219	6673.962	1505.001	305.7233
825.9743	6624.036	1502.002	304.5189
826.1267	6735.961	1502	303.3484
826.2791	6855.999	1502	302.146
826.4315	6811.005	1503.001	300.9435
826.5839	6824.007	1505	299.7391
826.7363	6832.981	1505	298.5395
826.8887	6791.072	1505.998	297.3521
827.0411	6668.165	1508.996	296.1476
827.1935	6786.884	1505.004	294.9612
827.3459	6830.974	1500.003	293.7587
827.4983	6630.047	1500	292.5723
827.6507	6696.012	1501	291.3858
827.8031	6786.98	1499	290.1814
827.9555	6747.082	1498.002	288.979
828.1079	6840.816	1499.996	287.7804
828.2603	6776.104	1490.016	286.5779
828.4127	6809.958	1506.979	285.3745
828.5651	6760.043	1509.997	284.1541
828.7175	6652.053	1509	282.9836
828.8699	6666.998	1512	281.7802
829.0223	6360.997	1513.001	280.5777
829.1747	6350.024	1515.999	279.3933
829.3271	6388.914	1514.004	278.2086
829.4795	6588.63	1514.998	277.0052
829.6319	7396.8	1515.999	275.8517
829.7843	7450.941	1495.023	274.6314
829.9367	7372.059	1497.998	273.4289
830.0891	7363.003	1495.001	272.2265
830.2415	7328	1497	271.006
830.3939	7246.003	1499.004	269.8116
830.5463	7255.948	1510.99	268.6001
830.6987	7184.151	1497.029	267.4005
830.8511	7176.014	1497.998	266.1981
831.0035	6956.301	1499.997	264.9777
831.1559	6895.061	1500.999	263.7742
831.3083	6880.009	1498.002	262.5868
831.4607	6702.047	1503.998	261.3833
831.6131	6776.016	1503	260.1799
831.7655	6929.028	1503	258.9944
831.9179	6987.914	1503.003	257.791
832.0703	6886.203	1505.994	256.6083
832.2227	6878.013	1506	255.405
832.3751	6724.193	1509.995	254.2015
832.5275	6680.039	1509.001	253.0151
832.6799	6452.118	1509	251.8126
832.8323	6566.983	1504.001	250.6242
832.9847	6729.029	1499.999	249.4377
833.1371	6862.107	1496	248.2353
833.2895	7043.592	1496	247.0357
833.4419	6956.166	1496	245.8323
833.5943	7011.916	1498.995	244.6288
833.7467	6987.028	1510.986	243.4254
833.8991	6944.033	1512.998	242.2379
834.0515	6858.035	1513	241.0345
834.2039	6819.001	1513	239.847
834.3563	6635.01	1513	238.6596
834.5087	6666.024	1513	237.4572
834.6611	6699.928	1513	236.2915
834.8135	6731.943	1510.005	235.1061
834.9659	6860.82	1510.999	233.9017
835.1183	6901.958	1511	232.7152
835.2707	6768.088	1511	231.5128
835.4231	6884.966	1510	230.3264
835.5755	6796.004	1511	229.1319
835.7279	6853.004	1507.001	227.9535
835.8803	6861.992	1509.002	226.767
836.0327	6852.02	1510.996	225.5664
836.1851	6758.155	1512.997	224.364
836.3375	6696.08	1513	223.1935
836.4899	6546.137	1511.002	221.9911
836.6423	6604.968	1512	220.8046
836.7947	6653.991	1509	219.6182
836.9471	6750.039	1507.001	218.4318
837.0995	6952.952	1510.001	217.2293
837.2519	6866.956	1512.001	216.0259
837.4043	6819.091	1512.998	214.8423
837.5567	6851.949	1512.002	213.6548
837.7091	6888.957	1512	212.4684
837.8615	6879.008	1506.005	211.282
838.0139	6673.089	1507.999	210.0785
838.1663	6763.994	1510	208.8921
838.3187	6729.98	1509	207.6886
838.4711	6664.02	1509.001	206.5032
838.6234	6692.938	1509.998	205.3036
838.7758	6824.763	1510	204.1171
838.9282	6770.078	1509.001	202.9137
839.0806	6921.839	1510.998	201.7352
839.2330	6933.992	1506.003	200.5568
839.3854	6856.025	1507	199.3544
839.5378	6852.995	1508	198.1499
839.6902	6761.982	1509	196.9455
839.8426	6720.051	1509.999	195.7591
839.9950	6784.867	1509.002	194.5764
840.1474	6910.789	1509	193.39
840.2998	6884.035	1509	192.1876
840.4522	6869.014	1509	190.9991
840.6046	6911.976	1511.998	189.8127
840.7570	6836.016	1511	188.6252
840.9094	6562.023	1511	187.4218
841.0618	6704.931	1509	186.2354
841.2142	6576.208	1508	185.0489
841.3666	6807.553	1508	183.8483
841.5190	6802.009	1508	182.6599
841.6714	6760.05	1509.998	181.4574
841.8238	6768.993	1508.002	180.27
841.9762	6786.992	1508	179.0665
842.1286	6829.996	1504	177.8971
842.2810	6811.041	1504.999	176.6937
842.4334	6957.934	1501.002	175.5072
842.5858	6856.223	1503.993	174.3066
842.7382	6859.993	1510.987	173.1042
842.8906	6718.206	1511.999	171.9007
843.0430	6642.083	1511.001	170.7233
843.1954	6645.997	1510.001	169.5278
843.3478	6568.027	1511	168.3414
843.5002	6864.001	1505	167.154
843.6526	6899.975	1505.002	165.9505
843.8050	6836.999	1510.999	164.7471
843.9574	6836.002	1510.002	163.5645
844.1098	6707.22	1513.993	162.378
844.2622	6576.175	1514	161.1756
844.4146	6628.949	1510.004	159.9892
844.5670	6668.976	1507.002	158.8017
844.7194	6733.985	1508	157.6063
844.8718	6741.993	1507	156.4288
845.0242	6693.028	1507	155.2254
845.1766	6749.053	1507.999	154.0379
845.3290	6809.881	1507.002	152.8383
845.4814	6998.699	1506.002	151.6349
845.6338	6864.165	1506.999	150.4654
845.7862	6803.052	1506.001	149.262
845.9386	6664.067	1508.999	148.0586
846.0910	6583.01	1505	146.8721
846.2434	6564.022	1503.999	145.6687
846.3958	6652.033	1498.995	144.4653
846.5482	6704.883	1491.018	143.2986
846.7006	6732.948	1509.965	142.0793
846.8530	6861.809	1510	140.8918
847.0054	6793.077	1508.002	139.6883
847.1578	6883.933	1507.001	138.5009
847.3102	6792.034	1508	137.3144
847.4626	6734	1510	136.128
847.6150	6620.986	1511	134.9256
847.7674	6582.026	1511.998	133.7221
847.9198	6617.924	1509.006	132.5385
848.0722	6608.018	1509.998	131.3511
848.2246	6824.704	1505.007	130.1636
848.3770	6894.93	1504.001	128.9612
848.5294	6947.967	1504	127.7747
848.6818	6846.026	1504	126.5713
848.8342	6875.985	1504	125.3679
848.9866	6740.952	1507	124.1804
849.1390	6640.946	1507.001	122.995
849.2914	6577.127	1507.998	121.7954
