HOLE:	U1507B
EXPEDITION:	371
TOP:	-0.0076
BOTTOM:	815.9418
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
63.8480	4796.553	2983.066	565.0975
64.0004	4852.214	2987.72	565.6896
64.1528	4891.395	2984.39	566.273
64.3052	4904.01	2984	566.8661
64.4576	4916.697	2981.301	567.4649
64.6100	4878.527	2982.794	568.0569
64.7624	4775.628	2982.106	568.6483
64.9148	4796.093	2982	569.2396
65.0672	4745.707	2982.89	569.8318
65.2196	4715.891	2982.111	570.4241
65.3720	4703.252	2982	571.0234
65.5244	4741.75	2982	571.6008
65.6768	4822.725	2981.119	572.184
65.8292	4840.912	2981	572.7744
65.9816	4861.313	2981.878	573.3683
66.1340	4909.439	2982.874	573.9662
66.2864	4881.984	2991.722	574.5592
66.4388	4874.387	2996.484	575.1593
66.5912	4846.213	2991.79	575.752
66.7436	4803.917	2990.135	576.3433
66.8960	4834.233	2990	576.9216
67.0484	4830.526	2990	577.5178
67.2008	4787.719	2987.42	578.111
67.3532	4819.583	2986.143	578.7042
67.5056	4787.544	2984.291	579.3018
67.6580	4792.073	2983.148	579.9009
67.8104	4766.791	2984.701	580.4951
67.9628	4718.698	2986.698	581.0892
68.1152	4741.424	2985.31	581.687
68.2676	4717.481	2985	582.2776
68.4200	4772.636	2985	582.8669
68.5724	4848.648	2985	583.457
68.7248	4888.613	2985	584.0574
68.8772	4900.671	2985	584.6405
69.0296	4969.427	2985	585.2365
69.1820	4908.192	2988.325	585.8299
69.3344	4859.025	2994.801	586.4288
69.4868	4823.922	2991.871	587.0225
69.6392	4806.478	2987.708	587.614
69.7916	4790.856	2986.178	588.2078
69.9440	4769.955	2981.899	588.8062
70.0964	4729.262	2982.633	589.3842
70.2488	4734.033	2983	589.9739
70.4012	4711.786	2980.56	590.572
70.5536	4718.162	2980	591.1656
70.7060	4768.672	2982.424	591.7587
70.8584	4780	2987.831	592.3569
71.0108	4803.305	2987.393	592.9578
71.1632	4856.341	2986.198	593.551
71.3156	4851.203	2986	594.1431
71.4680	4889.244	2986.797	594.7283
71.6204	4871.408	2987	595.3204
71.7728	4894.914	2987	595.9178
71.9252	4844.434	2988.583	596.5114
72.0776	4792.767	2989.788	597.1021
72.2300	4807.359	2989.214	597.7003
