HOLE:	U1507B
EXPEDITION:	371
TOP:	70.0964
BOTTOM:	804.6642
DEPTH_WMSF	DTCO	DT1	DT2	VELP	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
96.9188	175.0094	661.9377	667.6589	1.7416	0.4605	0.4565
97.0712	174.6628	657.6279	662.8439	1.7451	0.4635	0.4598
97.2236	174.02	652.238	660.2602	1.7515	0.4673	0.4616
97.3760	174.6551	651.2722	661.7828	1.7452	0.4680	0.4606
97.5284	175.5559	654.2848	669.1508	1.7362	0.4659	0.4555
97.6808	175.5803	658.6024	693.4768	1.7360	0.4628	0.4395
97.8332	175.9056	664.007	712.3896	1.7327	0.4590	0.4279
97.9856	176.0889	669.0845	701.2204	1.7309	0.4555	0.4347
98.1380	175.829	660.5446	697.4287	1.7335	0.4614	0.4370
98.2904	175.6168	652.8708	680.2764	1.7356	0.4669	0.4481
98.4428	175.4393	650.8373	671.8937	1.7374	0.4683	0.4536
98.5952	175.4816	652.4366	678.2466	1.7369	0.4672	0.4494
98.7476	175.7131	658.7397	685.3023	1.7346	0.4627	0.4448
98.9000	175.8344	661.0714	698.1287	1.7334	0.4611	0.4366
99.0524	175.8528	664.9941	698.582	1.7333	0.4583	0.4363
99.2048	175.8701	672.4208	698.423	1.7331	0.4533	0.4364
99.3572	176.0303	673.5771	694.8622	1.7315	0.4525	0.4386
99.5096	176.2478	671.5117	689.8214	1.7294	0.4539	0.4419
99.6620	176.2613	670.9329	691.9813	1.7293	0.4543	0.4405
99.8144	175.7602	665.8303	686.4772	1.7342	0.4578	0.4440
99.9668	175.3559	653.7516	670.8228	1.7382	0.4662	0.4544
100.1192	175.0727	644.1713	667.5473	1.7410	0.4732	0.4566
100.2716	174.8682	639.9966	668.5656	1.7430	0.4763	0.4559
100.4240	174.7752	638.5087	666.7978	1.7440	0.4774	0.4571
100.5764	174.9564	638.1241	669.6639	1.7421	0.4777	0.4552
100.7288	175.1461	637.5835	670.9228	1.7403	0.4781	0.4543
100.8812	174.786	635.7455	670.2245	1.7438	0.4794	0.4548
101.0336	173.9688	633.8393	668.8089	1.7520	0.4809	0.4557
101.1860	173.5199	634.6282	667.2891	1.7566	0.4803	0.4568
101.3384	173.3263	632.8957	666.1996	1.7585	0.4816	0.4575
101.4908	173.0223	632.2865	669.3298	1.7616	0.4821	0.4554
101.6432	172.76	637.3523	674.1008	1.7643	0.4782	0.4522
101.7956	172.7496	642.3255	669.876	1.7644	0.4745	0.4550
101.9480	173.4245	645.2702	668.8387	1.7575	0.4724	0.4557
102.1004	174.0946	647.3056	673.1845	1.7508	0.4709	0.4528
102.2528	174.3823	648.5082	679.3524	1.7479	0.4700	0.4487
102.4052	173.7721	645.4286	667.514	1.7540	0.4722	0.4566
102.5576	172.4865	620.944	617.751	1.7671	0.4909	0.4934
102.7100	170.9144	586.8513	593.054	1.7833	0.5194	0.5139
102.8624	170.3318	584.5334	602.2745	1.7894	0.5214	0.5061
103.0148	170.208	600.9478	628.7315	1.7908	0.5072	0.4848
103.1672	170.1525	607.0634	631.0009	1.7913	0.5021	0.4830
103.3196	170.5101	606.8682	632.286	1.7876	0.5023	0.4821
