HOLE:	U1507B
114.8760	14.82744
115.0284	14.82435
115.1808	14.82743
115.3332	14.81508
115.4856	14.88513
115.6380	14.93457
115.7904	14.96341
115.9428	14.97575
116.0952	14.97988
116.2476	14.96752
116.4000	14.97379
116.5524	15.10349
116.7048	15.11584
116.8572	15.11996
117.0096	15.11996
117.1620	15.1179
117.3144	15.11584
117.4668	15.13232
117.6192	15.11981
117.7716	14.81873
117.9240	14.27864
118.0764	14.03227
118.2288	14.0199
118.3812	13.99091
118.5336	13.76651
118.6860	11.90244
118.8384	13.19186
118.9908	13.44723
119.1432	13.439
119.2956	13.44929
119.4480	13.43899
119.6004	13.44723
119.7528	13.45135
119.9052	13.44929
120.0576	13.44723
120.2100	13.45135
120.3624	13.44312
120.5148	13.44722
120.6672	13.43899
120.8196	13.47608
120.9720	13.51315
121.1244	13.51315
121.2768	13.51315
121.4292	13.52139
121.5816	13.51727
121.7340	13.52138
121.8864	13.50904
122.0388	13.51624
122.1912	13.51315
122.3436	13.51727
122.4960	13.50904
122.6484	13.51315
122.8008	13.51109
122.9532	13.51728
123.1056	13.52551
123.2580	13.51727
123.4104	13.50595
123.5628	13.53794
123.7152	13.6739
123.8676	13.74799
124.0200	13.74799
124.1724	13.75314
124.3248	13.748
124.4772	13.75211
124.6296	13.74799
124.7820	13.75623
124.9344	13.748
125.0868	13.76034
125.2392	13.748
125.3916	13.75211
125.5440	13.748
125.6964	13.75623
125.8488	13.748
126.0012	13.75623
126.1536	13.76035
126.3060	13.75308
126.4584	13.67372
126.6108	13.56673
126.7632	13.54611
126.9156	13.51312
127.0680	13.46469
127.2204	13.41429
127.3728	13.33599
127.5252	13.26594
127.6776	13.23814
127.8300	13.24123
127.9824	13.24123
128.1348	13.21636
128.2872	12.79509
128.4396	11.17959
128.5920	12.5118
128.7444	12.89103
128.8968	12.89103
129.0492	12.89103
129.2016	12.88794
129.3540	12.89927
129.5064	12.89927
129.6588	12.89515
129.8112	12.89516
129.9636	12.90339
130.1160	12.89515
130.2684	12.89929
130.4208	12.92399
130.5732	12.91884
130.7256	12.92399
130.8780	12.92398
131.0304	12.91164
131.1828	12.91987
131.3352	12.89823
131.4876	12.76331
131.6400	12.7633
131.7924	12.7468
131.9448	12.72623
132.0972	12.71799
132.2496	12.73029
132.4020	12.65204
132.5544	12.62323
132.7068	12.62014
132.8592	12.60668
133.0116	12.49506
133.1640	12.03419
133.3164	7.695712
133.4688	7.960268
133.6212	9.892653
133.7736	11.08254
133.9260	11.24714
134.0784	11.25538
134.2308	11.24715
134.3832	11.25548
134.5356	11.34189
134.6880	11.44908
134.8404	11.72408
134.9928	11.79923
135.1452	11.79922
135.2976	11.86516
135.4500	12.03435
135.6024	12.65162
135.7548	13.3486
135.9072	13.55435
136.0596	13.55842
136.2120	13.40571
136.3644	12.9549
136.5168	12.96519
136.6692	12.91571
136.8216	12.73859
136.9740	12.73858
137.1264	12.72829
137.2788	12.73035
137.4312	12.718
137.5836	12.73446
137.7360	12.72315
137.8884	12.73035
138.0408	12.73035
138.1932	12.73035
138.3456	12.73035
138.4980	12.72829
138.6504	12.73447
138.8028	12.73035
138.9552	12.73447
139.1076	12.73344
139.2600	12.72211
139.4124	12.73859
139.5648	12.72624
139.7172	12.73446
139.8696	12.72829
140.0220	12.72623
140.1744	12.72211
140.3268	12.72623
140.4792	12.72623
140.6316	12.74374
140.7840	12.72213
140.9364	12.75507
141.0888	12.75919
141.2412	12.76331
141.3936	12.7592
141.5460	12.77154
141.6984	12.75919
141.8508	12.76331
142.0032	12.75919
142.1556	12.76742
142.3080	12.75505
142.4604	12.73859
142.6128	12.72211
142.7652	12.73858
142.9176	12.72621
143.0700	12.70152
143.2224	12.61499
143.3748	12.62323
143.5272	12.62013
143.6796	12.61079
143.8320	12.54495
143.9844	12.4584
144.1368	12.3625
144.2892	12.17003
144.4416	12.17415
144.5940	12.17003
144.7464	12.17826
144.8988	12.17724
145.0512	12.17827
145.2036	12.18239
145.3560	12.21957
145.5084	12.45436
145.6608	12.51713
145.8132	12.51199
145.9656	12.60681
146.1180	12.8169
146.2704	12.85703
146.4228	12.84571
146.5752	12.85395
146.7276	12.84984
146.8800	12.86217
147.0324	12.84674
147.1848	12.85395
147.3372	12.8416
147.4896	12.85806
147.6420	12.84574
147.7944	12.87249
147.9468	12.86219
148.0992	12.86631
148.2516	12.87455
148.4040	12.87249
148.5564	12.87867
148.7088	12.86219
148.8612	12.8622
149.0136	12.87867
149.1660	12.87249
149.3184	12.86219
149.4708	12.87043
149.6232	12.86632
149.7756	12.87249
149.9280	12.86219
150.0804	12.86631
150.2328	12.87453
150.3852	12.85807
150.5376	12.85189
150.6900	12.86219
150.8424	12.86221
150.9948	12.88278
151.1472	12.87455
151.2996	12.86219
151.4520	12.8622
151.6044	12.87042
151.7568	12.86631
151.9092	12.87867
152.0616	12.87764
152.2140	12.87867
152.3664	12.87867
152.5188	12.87455
152.6712	12.86219
152.8236	12.8704
152.9760	12.84159
153.1284	12.84571
153.2808	12.83747
153.4332	12.83644
153.5856	12.84158
153.7380	12.83335
153.8904	12.84159
154.0428	12.84159
154.1952	12.84674
154.3476	12.84571
154.5000	12.84159
154.6524	12.84577
154.8048	12.96933
154.9572	12.98581
155.1096	12.99815
155.2620	12.98992
155.4144	13.00226
155.5668	12.99095
155.7192	12.99815
155.8716	12.99404
156.0240	13.01459
156.1764	12.9487
156.3288	12.93944
156.4812	12.92399
156.6336	12.91987
156.7860	12.91165
156.9384	12.92809
157.0908	12.91369
157.2432	12.92403
157.3956	13.01882
157.5480	13.10532
157.7004	13.14647
157.8528	13.14544
158.0052	13.15471
158.1576	13.15059
158.3100	13.15059
158.4624	13.15059
158.6148	13.15059
158.7672	13.1506
158.9196	13.16294
159.0720	13.15471
159.2244	13.15059
159.3768	13.15059
159.5292	13.1506
159.6816	13.15471
159.8340	13.15883
159.9864	13.15059
160.1388	13.15471
160.2912	13.15059
160.4436	13.15883
160.5960	13.15574
160.7484	13.15882
160.9008	13.15061
161.0532	13.16295
161.2056	13.15471
161.3580	13.15574
161.5104	13.1506
161.6628	13.15883
161.8152	13.15059
161.9676	13.16295
162.1200	13.15574
162.2724	13.15883
162.4248	13.15883
162.5772	13.15883
162.7296	13.1547
162.8820	13.14541
163.0344	13.12175
163.1868	13.1094
163.3392	13.12174
163.4916	13.1094
163.6440	13.11763
163.7964	13.10939
163.9488	13.11351
164.1012	13.10528
164.2536	13.11454
164.4060	13.10527
164.5584	13.11762
164.7108	13.10116
164.8632	13.10938
165.0156	13.10115
165.1680	13.10939
165.3204	13.10527
165.4728	13.10938
165.6252	13.10424
165.7776	13.10939
165.9300	13.11351
166.0824	13.1135
166.2348	13.10527
166.3872	13.10424
166.5396	13.11351
166.6920	13.11763
166.8444	13.11762
166.9968	13.10939
167.1492	13.11968
167.3016	13.10528
167.4540	13.1135
167.6064	13.10527
167.7588	13.12998
167.9112	13.10527
168.0636	13.10938
168.2160	13.10115
168.3684	13.11351
168.5208	13.0991
168.6732	13.11351
168.8256	13.10939
168.9780	13.10527
169.1304	13.10115
169.2828	13.10424
169.4352	13.10528
169.5876	13.11763
169.7400	13.10527
169.8924	13.10115
170.0448	13.10939
170.1972	13.11351
170.3496	13.11351
170.5020	13.10115
170.6544	13.10526
170.8068	13.09912
170.9592	13.12175
171.1116	13.10116
171.2640	13.11351
171.4164	13.10527
171.5688	13.10939
171.7212	13.10527
171.8736	13.11345
172.0260	13.01039
172.1784	12.89312
172.3308	12.87867
172.4832	12.87867
172.6356	12.87867
172.7880	12.88278
172.9404	12.87764
173.0928	12.8703
173.2452	12.53658
173.3976	12.36779
173.5500	12.37191
173.7024	12.36779
173.8548	12.38013
174.0072	12.34666
174.1596	11.81583
174.3120	11.09892
174.4644	11.85794
174.6168	11.86103
174.7692	11.86925
174.9216	11.85278
175.0740	11.86521
175.2264	12.03367
175.3788	12.8911
175.5312	12.95694
175.6836	12.96931
175.8360	12.9652
175.9884	12.98064
176.1408	12.98167
176.2932	12.96931
176.4456	12.96108
176.5980	12.97033
176.7504	12.96107
176.9028	12.95695
177.0552	12.97755
177.2076	12.96931
177.3600	12.97033
177.5124	12.95695
177.6648	13.02699
177.8172	13.04759
177.9696	13.05582
178.1220	13.04759
178.2744	13.05583
178.4268	13.04759
178.5792	13.05171
178.7316	13.0517
178.8840	13.04244
179.0364	13.05583
179.1888	13.0476
179.3412	13.05583
179.4936	13.05274
179.6460	13.05583
179.7984	13.05583
179.9508	13.05171
180.1032	13.04759
180.2556	13.06304
180.4080	13.02697
180.5604	12.98577
180.7128	12.96095
180.8652	12.86631
181.0176	12.81066
181.1700	12.73847
181.3224	12.57717
181.4748	11.90232
181.6272	11.85279
181.7796	11.86308
181.9320	11.8576
182.0844	12.58184
182.2368	13.39372
182.3892	13.85103
182.5416	13.92102
182.6940	13.90859
182.8464	13.83863
182.9988	13.6366
183.1512	13.19969
183.3036	12.72803
183.4560	12.4873
183.6084	12.46255
183.7608	12.46666
183.9132	12.46065
184.0656	12.62336
184.2180	12.72211
184.3704	12.7427
184.5228	12.72212
184.6752	12.73344
184.8276	12.73035
184.9800	12.73035
185.1324	12.73035
185.2848	12.72829
185.4372	12.73035
185.5896	12.72623
185.7420	12.7427
185.8944	12.72623
186.0468	12.7283
186.1992	12.73859
186.3516	12.73035
186.5040	12.72626
186.6564	12.75918
186.8088	12.74889
186.9612	12.7633
187.1136	12.7386
187.2660	12.75507
187.4184	12.75507
187.5708	12.77464
187.7232	12.80039
187.8756	12.80451
188.0280	12.80862
188.1804	12.80554
188.3328	12.80863
188.4852	12.80451
188.6376	12.80862
188.7900	12.80039
188.9424	12.81069
189.0948	12.80451
189.2472	12.80862
189.3996	12.80451
189.5520	12.80451
189.7044	12.81584
189.8568	12.82098
190.0092	12.81688
190.1616	12.82511
190.3140	12.81687
190.4664	12.81584
190.6188	12.81274
190.7712	12.80863
190.9236	12.80039
191.0760	12.8004
191.2284	12.81582
191.3808	12.79627
191.5332	12.78389
191.6856	12.71799
191.8380	12.72828
191.9904	12.71799
192.1428	12.72211
192.2952	12.71387
192.4476	12.71385
192.6000	12.69194
192.7524	12.44196
192.9048	12.42959
193.0572	12.45022
193.2096	12.49552
193.3620	12.50684
193.5144	12.615
193.6668	12.67247
193.8192	12.32226
193.9716	12.09984
194.1240	11.99183
194.2764	11.92281
194.4288	11.88138
194.5812	11.58499
194.7336	11.5891
194.8860	11.58498
195.0384	11.58498
195.1908	11.58479
195.3432	11.40373
195.4956	11.25537
195.6480	11.16881
195.8004	11.06989
195.9528	10.9711
196.1052	10.9711
196.2576	10.97729
196.4100	10.99168
196.5624	10.96709
196.7148	11.06174
196.8672	12.0342
197.0196	12.43988
197.1720	12.43371
197.3244	12.43783
197.4768	12.43783
197.6292	12.4399
197.7816	12.47087
197.9340	12.55731
198.0864	12.55731
198.2388	12.5573
198.3912	12.55343
198.5436	12.85802
198.6960	12.81275
198.8484	12.59851
199.0008	12.59851
199.1532	12.59438
199.3056	12.59027
199.4580	12.59437
199.6104	12.48734
199.7628	12.61101
199.9152	12.76434
200.0676	12.76743
200.2200	12.76743
200.3724	12.76743
200.5248	12.76334
200.6772	12.78494
200.8296	12.79218
200.9820	12.87872
201.1344	12.95704
201.2868	13.03933
201.4392	13.02699
201.5916	13.03523
201.7440	13.03906
201.8964	12.72974
202.0488	12.25654
202.2012	12.14633
202.3536	12.14113
202.5060	12.06701
202.6584	12.05055
202.8108	12.04334
202.9632	12.05055
203.1156	12.05055
203.2680	12.05878
203.4204	12.04642
203.5728	12.02271
203.7252	11.96813
203.8776	11.95576
204.0300	11.93931
204.1824	11.94754
204.3348	11.93516
204.4872	11.90513
204.6396	10.86405
204.7920	10.18399
204.9444	9.557954
205.0968	9.586935
205.2492	9.741245
205.4016	9.879312
205.5540	9.961697
205.7064	9.961776
205.8588	10.04837
206.0112	10.16874
206.1636	10.33663
206.3160	10.36959
206.4684	10.38194
206.6208	10.37988
206.7732	10.38606
206.9256	10.39018
207.0780	10.38606
207.2304	10.39018
207.3828	10.37473
207.5352	10.38194
207.6876	10.39436
207.8400	10.46025
207.9924	10.48082
208.1448	10.49318
208.2972	10.48907
208.4496	10.50129
208.6020	10.38607
208.7544	10.25834
208.9068	10.2511
209.0592	10.20439
209.2116	9.825813
209.3640	9.714495
209.5164	9.706249
209.6688	9.694921
209.8212	9.68978
209.9736	9.693895
210.1260	9.698011
210.2784	9.689783
210.4308	9.700068
210.5832	9.693896
210.7356	9.689777
210.8880	9.698015
211.0404	9.698023
211.1928	9.705223
211.3452	9.693937
211.4976	9.953609
211.6500	10.24203
211.8024	10.43652
211.9548	10.43138
212.1072	10.4355
212.2596	10.43138
212.4120	10.43548
212.5644	10.42108
212.7168	10.42315
212.8692	10.45197
213.0216	10.43138
213.1740	10.4355
213.3264	10.43137
213.4788	10.40252
213.6312	10.36546
213.7836	10.36957
213.9360	10.36546
214.0884	10.36441
214.2408	10.31578
214.3932	10.00693
214.5456	9.928743
214.6980	9.936976
214.8504	9.936977
215.0028	9.936977
215.1552	9.93697
215.3076	9.932858
215.4600	9.941095
215.6124	9.936988
215.7648	9.949316
215.9172	9.932857
216.0696	9.941094
216.2220	9.936976
216.3744	9.937052
216.5268	10.00289
216.6792	10.08118
216.8316	10.08118
216.9840	10.08118
217.1364	10.08529
217.2888	10.08118
217.4412	10.08529
217.5936	10.08118
217.7460	10.08632
217.8984	10.07706
218.0508	10.08531
218.2032	10.13094
218.3556	10.55102
218.5080	10.69402
218.6604	10.70331
218.8128	10.73213
218.9652	10.72391
219.1176	10.73212
219.2700	10.71978
219.4224	10.7239
219.5748	10.71994
219.7272	10.9053
219.8796	11.00406
220.0320	11.13178
220.1844	11.12766
220.3368	11.12767
220.4892	11.13178
220.6416	11.13592
220.7940	11.18842
220.9464	11.17299
221.0988	11.1771
221.2512	11.17298
221.4036	11.18842
221.5560	11.17281
221.7084	10.97456
221.8608	10.44374
222.0132	10.32
222.1656	9.947117
222.3180	9.734962
222.4704	9.615628
222.6228	9.034649
222.7752	8.869689
222.9276	8.546464
223.0800	8.540257
223.2324	8.515545
223.3848	8.330097
223.5372	8.185905
223.6896	8.113876
223.8420	8.120048
223.9944	8.062355
224.1468	8.029402
224.2992	8.021191
224.4516	8.041766
224.6040	8.021169
224.7564	8.025285
224.9088	8.02118
225.0612	8.033553
225.2136	8.052073
225.3660	8.087178
225.5184	8.268637
225.6708	8.577542
225.8232	8.716422
225.9756	8.799904
226.1280	8.940132
226.2804	9.20828
226.4328	9.697956
226.5852	10.1173
226.7376	10.41909
226.8900	10.53036
227.0424	10.6336
227.1948	10.88462
227.3472	11.19361
227.4996	11.24715
227.6520	11.25537
227.8044	11.24714
227.9568	11.25127
228.1092	11.25949
228.2616	11.23481
228.4140	11.2595
228.5664	11.24303
228.7188	11.25538
228.8712	11.25538
229.0236	11.25127
229.1760	11.2595
229.3284	11.2595
229.4808	11.25949
229.6332	11.25023
229.7856	11.25126
229.9380	11.24714
230.0904	11.25538
230.2428	11.24715
230.3952	11.25538
230.5476	11.22652
230.7000	11.15239
230.8524	11.1565
231.0048	11.1524
231.1572	11.16268
231.3096	11.15234
231.4620	11.05343
231.6144	10.967
231.7668	10.98346
231.9192	10.82792
232.0716	10.79393
232.2240	10.78158
232.3764	10.78158
232.5288	10.78158
232.6812	10.78141
232.8336	10.49651
232.9860	9.689157
233.1384	9.228317
233.2908	9.087178
233.4432	8.992914
233.5956	8.311989
233.7480	6.917022
233.9004	6.233078
234.0528	6.228963
234.2052	6.233161
234.3576	6.307229
234.5100	6.554504
234.6624	6.830631
234.8148	7.077955
234.9672	7.357289
235.1196	7.712209
235.2720	8.111937
235.4244	8.379651
235.5768	8.429048
235.7292	8.42802
235.8816	8.420808
236.0340	8.416698
236.1864	8.429035
236.3388	8.416691
236.4912	8.412572
236.6436	8.424932
236.7960	8.429041
236.9484	8.420968
237.1008	8.540292
237.2532	8.55677
237.4056	8.556777
237.5580	8.565006
237.7104	8.56089
237.8628	8.548537
238.0152	8.567172
238.1676	8.709496
238.3200	8.972854
238.4724	9.203627
238.6248	9.265475
238.7772	9.3705
238.9296	9.397261
239.0820	9.401375
239.2344	9.409622
239.3868	9.426233
239.5392	9.592043
239.6916	9.689773
239.8440	9.693892
239.9964	9.685661
240.1488	9.693891
240.3012	9.689776
240.4536	9.702147
240.6060	9.755692
240.7584	9.751585
240.9108	9.761884
241.0632	9.768058
241.2156	9.784532
241.3680	9.776567
241.5204	10.10187
241.6728	10.18005
241.8252	10.2707
241.9776	10.27687
242.1300	10.27073
242.2824	10.30365
242.4348	10.46234
242.5872	10.74465
242.7396	11.01248
242.8920	11.20188
243.0444	11.24508
243.1968	11.23893
243.3492	11.29661
243.5016	11.32544
243.6540	11.33778
243.8064	11.32955
243.9588	11.34189
244.1112	11.32749
244.2636	11.33366
244.4160	11.33778
244.5684	11.33778
244.7208	11.32954
244.8732	11.32956
245.0256	11.3419
245.1780	11.32235
245.3304	11.36251
245.4828	11.36664
245.6352	11.37898
245.7876	11.37486
245.9400	11.37899
246.0924	11.38926
246.2448	11.37075
246.3972	11.3831
246.5496	11.37898
246.7020	11.37899
246.8544	11.39133
247.0068	11.37898
247.1592	11.39134
247.3116	11.37899
247.4640	11.38721
247.6164	11.37898
247.7688	11.3831
247.9212	11.37899
248.0736	11.38414
248.2260	11.38721
248.3784	11.37898
248.5308	11.37896
248.6832	11.33337
248.8356	11.01618
248.9880	10.82792
249.1404	10.71565
249.2928	10.69095
249.4452	10.69911
249.5976	10.64253
249.7500	10.36094
249.9024	9.116886
250.0548	8.816352
250.2072	8.834851
250.3596	8.82045
250.5120	8.812211
250.6644	8.812238
250.8168	8.84123
250.9692	8.979095
251.1216	9.306671
251.2740	9.438439
251.4264	9.421988
251.5788	9.434332
251.7312	9.421974
251.8836	9.42198
252.0360	9.430275
252.1884	9.48844
252.3408	9.871067
252.4932	9.931835
252.6456	9.949329
252.7980	9.941117
252.9504	9.957577
253.1028	9.941096
253.2552	9.942122
253.4076	9.936977
253.5600	9.936977
253.7124	9.953453
253.8648	9.942137
254.0172	9.957562
254.1696	9.945228
254.3220	9.953456
254.4744	9.95345
254.6268	9.942129
254.7792	9.945227
254.9316	9.953457
255.0840	9.949336
255.2364	9.947285
255.3888	9.957568
255.5412	9.949338
255.6936	9.949347
255.8460	9.982508
255.9985	10.2956
256.1509	10.47255
256.3033	10.45199
256.4557	10.53035
256.6081	10.69095
256.7605	10.69917
256.9129	10.69506
257.0653	10.69919
257.2177	10.71159
257.3701	10.77337
257.5225	10.79703
257.6749	10.78158
257.8273	10.77746
257.9797	10.78159
258.1321	10.78982
258.2845	10.78673
258.4369	10.78159
258.5893	10.79388
258.7417	10.72775
258.8941	10.51377
259.0465	10.28301
259.1989	10.17575
259.3513	9.936939
259.5037	9.904019
259.6561	9.895779
259.8085	9.904074
259.9609	9.990737
260.1133	10.18422
260.2657	10.21301
260.4181	10.15843
260.5705	10.16353
260.7229	10.11003
260.8753	10.11826
261.0277	10.11826
261.1801	10.11722
261.3325	10.1058
261.4849	10.0235
261.6373	10.03586
261.7897	10.03508
261.9421	10.41945
262.0945	10.83516
262.2469	10.85162
262.3993	10.84338
262.5517	10.84338
262.7041	10.83926
262.8565	10.84338
263.0089	10.85574
263.1613	10.8475
263.3137	10.85367
263.4661	10.8475
263.6185	10.84326
263.7709	10.41028
263.9233	9.65358
264.0757	9.512621
264.2281	9.516746
264.3805	9.58267
264.5329	9.611853
264.6853	10.01021
264.8377	10.90519
264.9901	11.25126
265.1425	11.25127
265.2949	11.25539
265.4473	11.26568
265.5997	11.24302
265.7521	11.25126
265.9045	11.25126
266.0569	11.25126
266.2093	11.25023
266.3617	11.2595
266.5141	11.25539
266.6665	11.2595
266.8189	11.2595
266.9713	11.25023
267.1237	11.25538
267.2761	11.25538
267.4285	11.25126
267.5809	11.25538
267.7333	11.24303
267.8857	11.25949
268.0381	11.25126
268.1905	11.25126
268.3429	11.22446
268.4953	11.17297
268.6477	11.1565
268.8001	11.1565
268.9525	11.16268
269.1049	11.1565
269.2573	11.15239
269.4097	11.1565
269.5621	11.16062
269.7145	11.15239
269.8669	11.16062
270.0193	11.16062
270.1717	11.1565
270.3241	11.16782
270.4765	11.1524
270.6289	11.17296
270.7813	11.1565
270.9337	11.1565
271.0861	11.15238
271.2385	11.15238
271.3909	11.15238
271.5433	11.15239
271.6957	11.16268
271.8481	11.15651
272.0005	11.16061
272.1529	11.15238
272.3053	11.16061
272.4577	11.14724
272.6101	11.15239
272.7625	11.16062
272.9149	11.15239
273.0673	11.16267
273.2197	11.15239
273.3721	11.16062
273.5245	11.15239
273.6769	11.16474
273.8293	11.16267
273.9817	11.1524
274.1341	11.16474
274.2865	11.15651
274.4389	11.16473
274.5913	11.15238
274.7437	11.15238
274.8961	11.16061
275.0485	11.14001
275.2009	11.12141
275.3533	11.05351
275.5057	10.98758
275.6581	10.97933
275.8105	10.967
275.9629	10.9824
276.1153	10.96286
276.2677	10.97522
276.4201	10.96699
276.5725	10.9711
276.7249	10.96698
276.8773	10.9711
277.0297	10.97522
277.1821	10.9711
277.3345	10.97213
277.4869	10.96698
277.6393	10.96698
277.7917	10.96699
277.9441	10.97522
278.0965	10.97522
278.2489	10.97213
278.4013	10.96696
278.5537	10.93805
278.7061	10.86398
278.8585	10.84338
279.0109	10.85368
279.1633	10.85161
279.3157	10.8432
279.4681	10.72377
279.6205	10.19962
279.7729	10.18829
279.9253	10.18418
280.0777	10.1883
280.2301	10.1883
280.3825	10.18436
280.5349	10.39077
280.6873	10.8681
280.8397	10.87222
280.9921	10.86916
281.1445	10.90522
281.2969	10.93814
281.4493	10.93402
281.6017	10.9505
281.7541	10.94123
281.9065	10.94226
282.0589	10.94226
282.2113	10.94637
282.3637	10.93403
282.5161	10.94639
282.6685	10.9505
282.8209	10.9505
282.9733	10.95461
283.1257	10.94228
283.2781	10.96181
283.4305	10.94638
283.5829	10.94226
283.7353	10.93815
283.8877	10.94639
284.0401	10.95668
284.1925	10.94639
284.3449	10.96696
284.4973	10.94637
284.6497	10.94123
284.8021	10.9505
284.9545	10.94639
285.1069	10.95461
285.2593	10.94639
285.4117	10.95153
285.5641	10.94226
285.7165	10.94639
285.8689	10.95872
286.0213	10.94638
286.1737	10.94638
286.3261	10.94638
286.4785	10.9505
286.6309	10.94638
286.7833	10.95874
286.9357	10.94633
287.0881	10.87191
287.2405	10.58747
287.3929	10.2665
287.5453	9.926627
287.6977	9.846296
287.8501	9.805101
288.0025	9.780415
288.1549	9.772176
288.3073	9.772221
288.4597	9.825746
288.6121	9.833975
288.7645	9.833978
288.9169	9.84221
289.0693	9.833976
289.2217	9.833945
289.3741	9.813369
289.5265	9.784543
289.6789	9.797917
289.8313	9.788668
289.9837	9.796892
290.1361	9.7556
290.2885	9.553679
290.4409	9.391066
290.5933	9.384893
290.7457	9.413786
290.8981	9.566251
291.0505	9.673503
291.2029	9.865399
291.3553	10.22538
291.5077	10.24597
291.6601	10.23362
291.8125	10.23565
291.9649	10.21298
292.1173	9.858643
292.2697	9.743526
292.4221	9.970983
292.5745	10.83821
292.7269	10.95051
292.8793	10.97521
293.0317	10.96286
293.1841	10.95875
293.3365	10.96695
293.4889	10.80625
293.6413	10.7239
293.7937	10.71994
293.9461	10.84339
294.0985	10.96286
294.2509	10.96287
294.4033	10.97109
294.5557	10.96286
294.7081	10.95047
294.8605	10.84339
295.0129	10.85162
295.1653	10.85161
295.3177	10.84751
295.4701	10.89693
295.6225	10.88459
295.7749	10.89689
295.9273	10.85984
296.0797	10.62894
296.2321	10.18413
296.3845	10.12748
296.5369	10.08942
296.6893	10.08117
296.8417	10.06462
296.9941	9.953544
297.1465	10.03526
297.2989	10.3325
297.4513	10.32838
297.6037	10.33661
297.7561	10.32426
297.9085	10.32841
298.0609	10.67456
298.2133	10.90518
298.3657	10.90519
298.5181	10.91033
298.6705	10.91342
298.8229	10.90095
298.9753	10.73617
299.1277	10.65387
299.2801	10.65794
299.4325	10.44359
299.5849	10.18822
299.7373	10.1057
299.8897	9.953455
300.0421	9.936976
300.1945	9.936977
300.3469	9.937007
300.4993	9.961696
300.6517	10.16361
300.8041	10.25122
300.9565	10.38235
301.1089	10.7693
301.2613	10.82278
301.4137	10.84338
301.5661	10.84338
301.7185	10.84341
301.8709	10.86398
302.0233	10.84338
302.1757	10.84853
302.3281	10.85161
302.4805	10.8475
302.6329	10.85162
302.7853	10.83931
302.9377	10.90518
303.0901	10.90519
303.2425	10.9093
303.3949	10.91342
303.5473	10.91344
303.6997	10.93595
303.8521	10.83514
304.0045	10.81041
304.1569	10.79812
304.3093	10.87638
304.4617	10.91033
304.6141	10.90931
304.7665	10.93402
304.9189	10.92579
305.0713	10.93094
305.2237	10.93402
305.3761	10.92991
305.5285	10.94226
305.6809	10.94225
305.8333	10.93093
305.9857	10.93402
306.1381	10.92579
306.2905	10.9299
306.4429	10.92578
306.5953	10.92578
306.7477	10.92578
306.9001	10.92578
307.0525	10.92579
307.2049	10.93402
307.3573	10.93608
307.5097	10.92579
307.6621	10.93401
307.8145	10.92578
307.9669	10.92989
308.1193	10.91029
308.2717	10.85574
308.4241	10.85162
308.5765	10.80629
308.7289	10.76918
308.8813	10.71461
309.0337	10.69918
309.1861	10.69918
