HOLE:	U1507B
EXPEDITION:	371
TOP:	70.0704
BOTTOM:	842.8910
DEPTH_WMSF	DTCO	DT1	DT2	VELP	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
113.6568	169.5827	595.3909	608.7823	1.7974	0.5119	0.5007
113.8092	169.9494	605.7786	614.2659	1.7935	0.5032	0.4962
113.9616	170.2832	612.9357	625.7588	1.7900	0.4973	0.4871
114.1140	170.6109	610.6171	628.9434	1.7865	0.4992	0.4846
114.2664	170.007	597.1058	619.7081	1.7929	0.5105	0.4918
114.4188	169.6291	585.9877	608.2545	1.7969	0.5201	0.5011
114.5712	168.7171	581.2565	602.8299	1.8066	0.5244	0.5056
114.7236	167.937	579.147	600.4529	1.8150	0.5263	0.5076
114.8760	167.9544	578.692	598.4686	1.8148	0.5267	0.5093
115.0284	167.9874	578.5839	597.3244	1.8144	0.5268	0.5103
115.1808	167.8724	578.3736	596.1638	1.8157	0.5270	0.5113
115.3332	168.2593	578.3182	597.9092	1.8115	0.5270	0.5098
115.4856	169.3187	585.7393	599.2621	1.8002	0.5204	0.5086
115.6380	169.7868	599.1702	609.2199	1.7952	0.5087	0.5003
115.7904	169.4198	596.0524	605.5051	1.7991	0.5114	0.5034
115.9428	168.9189	591.8083	602.4628	1.8044	0.5150	0.5059
116.0952	168.5792	586.7142	600.5389	1.8081	0.5195	0.5075
116.2476	168.4294	578.0256	589.4327	1.8097	0.5273	0.5171
116.4000	168.4652	574.8535	584.11	1.8093	0.5302	0.5218
116.5524	167.7439	572.2792	583.5747	1.8171	0.5326	0.5223
116.7048	167.6827	570.579	583.7638	1.8177	0.5342	0.5221
116.8572	168.7977	566.8156	584.0831	1.8057	0.5377	0.5218
117.0096	168.6121	569.9588	586.7991	1.8077	0.5348	0.5194
117.1620	167.8787	572.5858	588.5835	1.8156	0.5323	0.5179
117.3144	167.4751	574.2067	587.8565	1.8200	0.5308	0.5185
117.4668	167.4757	575.1743	586.4499	1.8200	0.5299	0.5197
117.6192	168.5244	577.5301	594.8862	1.8086	0.5278	0.5124
117.7716	167.9059	581.4794	603.1767	1.8153	0.5242	0.5053
117.9240	167.7106	577.1512	588.3292	1.8174	0.5281	0.5181
118.0764	168.4852	575.3431	583.0887	1.8091	0.5298	0.5227
118.2288	168.5325	575.837	581.8497	1.8086	0.5293	0.5238
118.3812	167.5447	576.1815	582.545	1.8192	0.5290	0.5232
118.5336	167.1077	578.2867	587.9065	1.8240	0.5271	0.5184
118.6860	166.9105	581.832	601.1464	1.8261	0.5239	0.5070
118.8384	166.5423	579.3958	596.0862	1.8302	0.5261	0.5113
118.9908	166.0973	571.0654	578.9693	1.8351	0.5337	0.5265
119.1432	166.3097	569.2218	576.2424	1.8327	0.5355	0.5289
119.2956	166.5166	564.5403	581.2863	1.8304	0.5399	0.5244
119.4480	168.0223	570.3803	598.4802	1.8140	0.5344	0.5093
119.6004	168.4066	580.0313	605.8284	1.8099	0.5255	0.5031
119.7528	168.3356	591.4447	608.5236	1.8107	0.5153	0.5009
119.9052	168.3099	599.9997	612.5388	1.8109	0.5080	0.4976
120.0576	168.4551	602.0365	609.4043	1.8094	0.5063	0.5002
120.2100	168.811	604.2949	608.919	1.8056	0.5044	0.5006
120.3624	169.0076	604.5511	608.6487	1.8035	0.5042	0.5008
120.5148	169.5306	604.8907	608.2208	1.7979	0.5039	0.5011
120.6672	170.1037	605.1962	607.7687	1.7918	0.5036	0.5015
120.8196	171.1023	605.8554	608.8939	1.7814	0.5031	0.5006
120.9720	171.506	608.6697	620.566	1.7772	0.5008	0.4912
121.1244	172.09	614.4559	626.4783	1.7712	0.4960	0.4865
121.2768	172.033	613.7831	629.321	1.7718	0.4966	0.4843
121.4292	172.1544	612.8939	626.6555	1.7705	0.4973	0.4864
121.5816	171.7775	611.1174	625.2928	1.7744	0.4988	0.4875
121.7340	171.8322	609.2807	622.1827	1.7738	0.5003	0.4899
121.8864	172.2923	608.4947	621.7854	1.7691	0.5009	0.4902
122.0388	171.366	606.1439	620.7789	1.7786	0.5029	0.4910
122.1912	171.5351	605.9043	620.1077	1.7769	0.5030	0.4915
122.3436	171.7674	605.792	620.0863	1.7745	0.5031	0.4915
122.4960	171.2354	605.9492	620.4199	1.7800	0.5030	0.4913
122.6484	170.9647	603.6628	615.7719	1.7828	0.5049	0.4950
122.8008	170.2819	603.4918	616.474	1.7900	0.5051	0.4944
122.9532	169.9218	603.852	617.127	1.7938	0.5048	0.4939
123.1056	168.837	604.1546	617.6545	1.8053	0.5045	0.4935
123.2580	169.3897	605.2676	617.9323	1.7994	0.5036	0.4933
123.4104	168.8747	601.5941	617.5289	1.8049	0.5067	0.4936
123.5628	168.1741	581.405	599.0254	1.8124	0.5242	0.5088
123.7152	168.2112	567.2302	590.2753	1.8120	0.5373	0.5164
123.8676	168.6838	563.8783	585.7565	1.8069	0.5405	0.5204
124.0200	168.986	563.6886	584.5342	1.8037	0.5407	0.5214
124.1724	168.6624	563.4581	584.4498	1.8072	0.5409	0.5215
124.3248	168.8137	563.0289	583.6539	1.8055	0.5414	0.5222
124.4772	169.1458	561.8782	579.7243	1.8020	0.5425	0.5258
124.6296	169.2265	557.4602	567.9365	1.8011	0.5468	0.5367
124.7820	169.9941	567.6827	569.9385	1.7930	0.5369	0.5348
124.9344	169.9077	577.4117	582.9601	1.7939	0.5279	0.5228
125.0868	169.7365	576.4539	579.0453	1.7957	0.5288	0.5264
125.2392	169.6709	574.5184	575.9346	1.7964	0.5305	0.5292
125.3916	169.7329	573.3203	574.9784	1.7958	0.5316	0.5301
125.5440	169.5628	568.4703	571.2118	1.7976	0.5362	0.5336
125.6964	169.5981	561.723	566.5143	1.7972	0.5426	0.5380
125.8488	169.4342	557.9758	562.7963	1.7989	0.5463	0.5416
126.0012	169.4122	556.2158	561.4061	1.7992	0.5480	0.5429
126.1536	169.2865	556.1917	561.3983	1.8005	0.5480	0.5429
126.3060	168.7731	556.1686	559.9082	1.8060	0.5480	0.5444
126.4584	168.7994	555.5486	561.0469	1.8057	0.5486	0.5433
126.6108	168.3906	542.1071	544.7844	1.8101	0.5623	0.5595
126.7632	166.6057	525.1685	529.0994	1.8295	0.5804	0.5761
126.9156	166.8803	534.4756	540.6034	1.8265	0.5703	0.5638
127.0680	166.9183	535.5203	541.9083	1.8260	0.5692	0.5625
127.2204	166.7812	535.8348	542.3336	1.8275	0.5688	0.5620
127.3728	166.7502	536.2552	542.6081	1.8279	0.5684	0.5617
127.5252	166.7226	539.6461	542.2912	1.8282	0.5648	0.5621
127.6776	166.7436	542.0566	552.5652	1.8280	0.5623	0.5516
127.8300	166.7111	542.9512	560.5551	1.8283	0.5614	0.5437
127.9824	166.8145	540.6788	560.2047	1.8272	0.5637	0.5441
128.1348	167.0011	540.7295	559.9681	1.8251	0.5637	0.5443
128.2872	167.4556	542.0511	560.942	1.8202	0.5623	0.5434
128.4396	168.2673	543.2102	558.4369	1.8114	0.5611	0.5458
128.5920	168.2979	538.4088	553.0103	1.8111	0.5661	0.5512
128.7444	168.2842	536.7858	552.9935	1.8112	0.5678	0.5512
128.8968	168.5604	536.6954	555.0723	1.8083	0.5679	0.5491
129.0492	168.4846	537.7897	559.4447	1.8091	0.5668	0.5448
129.2016	168.0683	538.9606	561.1334	1.8135	0.5655	0.5432
129.3540	167.9061	539.7414	560.5361	1.8153	0.5647	0.5438
