HOLE:	U1351B
EXPEDITION:	317
TOP:	872.5780
BOTTOM:	1028.9404
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
921.6508	2476.6177	295.9880	1318.2274	1364.7668
921.8032	2517.4534	301.0372	1316.3971	1369.3673
921.9556	2383.8813	301.6480	1314.5731	1277.3652
922.1080	2334.0483	301.5526	1312.7648	1241.6288
922.2604	2360.7390	301.0514	1310.9467	1260.7491
922.4128	2348.6060	299.2667	1309.1399	1263.9222
922.5652	2546.7720	296.0609	1307.3319	1399.0692
922.7176	2414.0007	300.1568	1305.4957	1279.2430
922.8700	2278.8198	302.8920	1303.6798	1214.5077
923.0224	2409.6951	299.9979	1301.8713	1307.8762
923.1748	2461.4431	297.4544	1300.0573	1341.3448
923.3272	2546.6277	297.4376	1298.2324	1408.5001
923.4796	2407.6328	301.5094	1296.4012	1293.3484
923.6320	2277.1838	303.8856	1294.5906	1199.5994
923.7844	2384.0718	301.6896	1292.7949	1298.0636
923.9368	2432.1816	300.7725	1291.0004	1337.7045
924.0892	2533.5439	297.3616	1289.1953	1403.3041
924.2416	2486.1040	297.7774	1287.3527	1340.6055
924.3940	2306.1260	297.4445	1285.5088	1225.7173
924.5464	2282.8909	298.8158	1283.6599	1223.2275
924.6988	2372.3989	300.6201	1281.8253	1278.6624
924.8512	2501.9282	299.0200	1280.0112	1358.0162
925.0036	2561.3826	297.9232	1278.1964	1392.1423
925.1560	2321.6440	302.0294	1276.3643	1212.4215
925.3084	2135.1033	305.7458	1274.5526	1088.5743
925.4608	2291.3000	303.0191	1272.7711	1212.9850
925.6132	2446.0081	299.7070	1270.9728	1328.9851
925.7656	2608.6592	296.8815	1269.1609	1400.2196
925.9180	2526.7437	299.5874	1267.3293	1314.4919
926.0704	2190.8640	305.3487	1265.4987	1080.7198
926.2228	2112.1550	304.2272	1263.7119	1062.3163
926.3752	2302.9905	300.0175	1261.9323	1236.5076
926.5276	2478.2305	298.7116	1260.1184	1357.9827
926.6800	2566.6218	299.0088	1258.2877	1397.7450
926.8324	2550.6929	299.1620	1256.4573	1385.1016
926.9848	2507.9617	299.4655	1254.6268	1359.1003
927.1372	2487.4604	299.7687	1252.8062	1339.6926
927.2896	2454.0000	291.2919	1250.9924	1331.6027
927.4420	2461.2520	290.9390	1249.1467	1339.9220
927.5944	2448.9036	300.2280	1247.2911	1337.1714
927.7468	2500.8652	299.2177	1245.4694	1388.8214
927.8992	2468.1653	299.6659	1243.6555	1337.0671
928.0516	2234.5437	302.8613	1241.8339	1146.1635
928.2040	2199.4495	304.0755	1240.0265	1131.7021
928.3564	2375.2664	300.3983	1238.2390	1268.7476
928.5088	2531.2332	296.9811	1236.4275	1410.2479
928.6612	2581.5583	298.2975	1234.5963	1432.1556
928.8136	2526.6743	300.1169	1232.7593	1375.9384
928.9660	2466.3762	301.2748	1230.9279	1337.5389
929.1184	2349.9666	303.4116	1229.1221	1248.7477
929.2708	2273.9949	304.5947	1227.3247	1208.9856
929.4232	2362.5076	301.7705	1225.5276	1283.8451
929.5756	2445.9465	299.9005	1223.7183	1335.0990
929.7280	2483.5742	299.0088	1221.8960	1363.5592
929.8804	2359.4631	301.8504	1220.0741	1249.7720
930.0328	2120.6433	305.2870	1218.2637	1049.0487
930.1852	2251.6326	302.3828	1216.4769	1173.1711
930.3376	2422.6975	299.7375	1214.6733	1304.4880
930.4900	2534.9290	299.5704	1212.8658	1364.6605
930.6424	2510.1738	299.2411	1211.0486	1347.3246
930.7948	2509.3794	299.3891	1209.2087	1338.5491
930.9472	2426.7820	301.3839	1207.3859	1299.0813
931.0996	2173.7209	305.5212	1205.5785	1115.8278
931.2520	2265.5767	304.5023	1203.7872	1192.1445
931.4044	2406.6196	297.2535	1202.0013	1290.0706
931.5568	2512.0952	290.6075	1200.1819	1352.3849
931.7092	2605.6404	296.1967	1198.3245	1434.1333
931.8616	2474.1709	297.9981	1196.4835	1393.3574
932.0140	2443.6941	298.5019	1194.6595	1357.6925
932.1664	2503.0200	299.1088	1192.8348	1391.3699
932.3188	2495.6177	299.6240	1190.9984	1357.0087
932.4712	2480.0415	299.3036	1189.1793	1350.2920
932.6236	2491.9075	298.9550	1187.3549	1387.2792
932.7760	2509.5081	298.5896	1185.5360	1378.2360
932.9284	2222.1538	304.5186	1183.7095	1145.8586
933.0808	2148.7314	307.5255	1181.9147	1106.8539
933.2332	2342.3171	302.1860	1180.1541	1269.5134
933.3856	2454.8896	299.2613	1178.3479	1354.9545
933.5380	2513.9517	297.9601	1176.5269	1392.3873
933.6904	2546.1606	297.8253	1174.7159	1424.3955
933.8428	2371.6821	300.9071	1172.8739	1294.7838
933.9952	2180.6860	302.3331	1171.0530	1138.8573
934.1476	2290.2188	301.0378	1169.2554	1214.0021
934.3000	2458.6648	293.2482	1167.4510	1346.7212
934.4524	2513.4224	280.8604	1165.5997	1387.9811
934.6048	2507.7891	299.4008	1163.7067	1371.0590
934.7572	2329.9929	300.9916	1161.8804	1257.7374
934.9096	2363.1196	299.6184	1160.0679	1291.5236
935.0620	2461.8513	299.5454	1158.2544	1352.8231
935.2144	2518.1519	299.3851	1156.4343	1394.0824
935.3668	2542.0310	299.3385	1154.6040	1390.6276
935.5192	2504.2415	298.2622	1152.7944	1367.6974
935.6716	2469.6208	297.7226	1150.9633	1353.6737
935.8240	2478.8047	299.0586	1149.1328	1345.4995
935.9764	2170.5205	304.2878	1147.3119	1091.3427
936.1288	2233.3679	301.7360	1145.5151	1192.0118
936.2812	2453.8330	299.1914	1143.7103	1327.6848
936.4336	2524.8450	298.7636	1141.8838	1392.9636
936.5860	2569.9880	299.2993	1140.0688	1412.9535
936.7384	2460.2976	301.0989	1138.2401	1353.0624
936.8908	2369.7329	300.0510	1136.4143	1313.5656
937.0432	2451.5850	286.4889	1134.6003	1380.3663
937.1956	2458.6580	297.8417	1132.7156	1375.3319
937.3480	2457.0000	297.9931	1130.8854	1365.1870
937.5004	2458.2913	297.4356	1129.0580	1355.3298
937.6528	2475.3340	297.2277	1127.2396	1378.7782
937.8052	2499.8003	297.5771	1125.3940	1376.6418
937.9576	2341.1340	298.0050	1123.5505	1303.7753
938.1100	2447.6282	297.4848	1121.7244	1356.8978
938.2624	2515.5027	297.5684	1119.9056	1393.6703
938.4148	2459.2285	298.1748	1118.0635	1368.4747
938.5672	2449.4177	298.6263	1116.2473	1361.7300
938.7196	2495.7429	298.2063	1114.4149	1370.1497
938.8720	2422.5249	298.9371	1112.5718	1353.6807
939.0244	2476.2939	298.3648	1110.7567	1359.5662
939.1768	2454.7847	298.0288	1108.9282	1346.6340
939.3292	2462.3574	297.4221	1107.1003	1350.1434
939.4816	2539.1958	296.9350	1105.2795	1377.0325
939.6340	2497.9832	297.4848	1103.4207	1346.4023
939.7864	2522.9482	297.5922	1101.5919	1376.8295
939.9388	2480.8335	298.6278	1099.7607	1321.6008
940.0912	2481.5125	297.7418	1097.9305	1324.8311
940.2436	2514.9800	297.2249	1096.1002	1339.6897
940.3960	2560.9092	297.8727	1094.2686	1386.2561
940.5484	2507.7593	299.0675	1092.4359	1383.7429
940.7008	2543.2219	299.9951	1090.6064	1381.8386
940.8532	2458.2224	301.1259	1088.7771	1315.8021
941.0056	2310.6377	300.7180	1086.9626	1252.0330
941.1580	2417.8765	298.4262	1085.1484	1306.4153
941.3104	2383.2061	298.7803	1083.3361	1312.1011
941.4628	2643.6606	293.4711	1081.5211	1466.3053
941.6152	2300.5310	300.5058	1079.6593	1215.4031
941.7676	2321.3113	299.5732	1077.8469	1228.2373
941.9200	2453.8733	297.7896	1076.0332	1341.2610
942.0724	2545.4097	297.7850	1074.2002	1408.7391
942.2248	2506.9302	297.4848	1072.3717	1378.7246
942.3772	2500.0000	297.4848	1070.5500	1388.2275
942.5296	2447.0000	299.3136	1068.6930	1304.3296
942.6820	2024.0000	306.6288	1066.8730	1082.8530
942.8344	2252.0000	303.2760	1065.0830	1177.4160
942.9868	2406.0000	299.6184	1063.2760	1305.3960
943.1392	2611.0000	295.6560	1061.4041	1436.2201
943.2916	2551.0000	297.1800	1059.5470	1391.4270
943.4440	2415.0000	299.0088	1057.6920	1318.1941
943.5964	2343.0000	299.3136	1055.8540	1262.0250
943.7488	2333.0000	299.6184	1054.0300	1291.8871
943.9012	2385.0000	300.5328	1052.1910	1296.5085
944.0536	2541.0000	297.1800	1050.3850	1362.9871
944.2060	2409.0000	300.8376	1048.5291	1371.8745
944.3584	2128.0000	303.5808	1046.7061	1091.0295
944.5108	2206.0000	302.3616	1044.9000	1196.9685
944.6632	2430.0000	298.3992	1043.0770	1354.0995
944.8156	2514.0000	297.1800	1041.2380	1403.5140
944.9680	2502.0000	299.9232	1039.4160	1355.8771
945.1204	2292.0000	300.8376	1037.5601	1254.5596
945.2728	2316.0000	299.6184	1035.7540	1251.7156
945.4252	2361.0000	298.3992	1033.9320	1263.0916
945.5776	2450.0000	297.1800	1032.0940	1338.8130
945.7300	2430.0000	298.0944	1030.2550	1298.6416
945.8824	2639.0000	295.9608	1028.4160	1458.2611
946.0348	2278.0000	301.4472	1026.5420	1214.0326
946.1872	2092.0000	305.1048	1024.7360	1083.9196
946.3396	2387.0000	299.0088	1022.9300	1313.9281
946.4920	2375.0000	301.1424	1021.1100	1286.5546
946.6444	2677.0000	295.9608	1019.2880	1499.1436
946.7968	2241.0000	303.5808	1017.4320	1153.5975
946.9492	2270.0000	303.5808	1015.6280	1203.7230
947.1016	2439.0000	297.7896	1013.8400	1350.5446
