HOLE:	U1351B
EXPEDITION:	317
TOP:	873.0352
BOTTOM:	1008.9760
DEPTH_WMSF	RHOM	DRH	PEFL	NRHB
m	g/cm3	g/cm3	barns/e-	g/cm3
921.0412	2.1336	0.1346	2.7564	2.1336
921.1936	2.1364	0.1362	2.8008	2.1364
921.3460	2.1430	0.1353	2.8351	2.1430
921.4984	2.1505	0.1318	2.8540	2.1505
921.6508	2.1474	0.1235	2.8268	2.1474
921.8032	2.1423	0.1189	2.8602	2.1423
921.9556	2.1443	0.1266	2.8214	2.1443
922.1080	2.1389	0.1333	2.8404	2.1389
922.2604	2.1450	0.1356	2.9676	2.1450
922.4128	2.1989	0.1768	2.9879	2.1989
922.5652	2.2337	0.1841	2.7341	2.2337
922.7176	2.2060	0.1409	2.3734	2.2060
922.8700	2.1787	0.1103	2.2541	2.1787
923.0224	2.1131	0.0946	2.2367	2.1131
923.1748	2.0328	0.0699	2.1864	2.0328
923.3272	2.0115	0.0858	2.1177	2.0115
923.4796	2.0794	0.1532	2.1103	2.0794
923.6320	2.1528	0.2210	2.1311	2.1528
923.7844	2.1861	0.2548	2.2930	2.1861
923.9368	2.1745	0.2505	2.5705	2.1745
924.0892	2.0909	0.2090	2.8559	2.0909
924.2416	1.9957	0.1651	2.9780	1.9957
924.3940	1.9452	0.1431	2.9401	1.9452
924.5464	1.9518	0.1353	2.6110	1.9518
924.6988	1.8959	0.1172	2.1167	1.8959
924.8512	1.8043	0.0751	1.7567	1.8043
925.0036	1.7263	0.0176	1.5130	1.7263
925.1560	1.7188	-0.0192	1.4231	1.9100
925.3084	1.7157	-0.0436	1.4402	1.8698
925.4608	1.6550	-0.0904	1.5880	1.6550
925.6132	1.6821	-0.0874	2.1050	1.6821
925.7656	1.7440	-0.0315	2.8758	1.7440
925.9180	1.7544	0.0047	3.2009	1.7544
926.0704	1.7813	0.0324	2.9436	1.7813
926.2228	1.9061	0.0811	2.5723	1.9061
926.3752	2.0326	0.1227	2.4719	2.0326
926.5276	2.0664	0.1376	2.6391	2.0664
926.6800	2.0586	0.1365	2.8548	2.0586
926.8324	2.1248	0.1555	3.0141	2.1248
926.9848	2.2311	0.2031	2.9540	2.2311
927.1372	2.2423	0.2110	2.7060	2.2423
927.2896	2.1953	0.1667	2.5205	2.1953
927.4420	2.1463	0.1327	2.5462	2.1463
927.5944	2.1037	0.1060	2.6765	2.1037
927.7468	2.0524	0.0649	2.7423	2.0524
927.8992	2.0248	0.0458	2.7186	2.0248
928.0516	2.0370	0.0606	2.5616	2.0370
928.2040	1.9886	0.0708	2.2565	1.9886
928.3564	1.9084	0.0759	1.9648	1.9084
928.5088	1.8833	0.0946	1.7687	1.8833
928.6612	1.9142	0.1156	1.7158	1.9142
928.8136	1.9817	0.1405	1.8044	1.9817
928.9660	2.0102	0.1452	1.8981	2.0102
929.1184	2.0191	0.1404	2.0275	2.0191
929.2708	2.0321	0.1327	2.1899	2.0321
929.4232	2.0362	0.1059	2.4354	2.0362
929.5756	2.0297	0.0839	2.6094	2.0297
929.7280	2.0144	0.0711	2.6848	2.0144
929.8804	2.0117	0.0539	2.8157	2.0117
930.0328	2.0775	0.0772	2.8847	2.0775
930.1852	2.1842	0.1411	2.9529	2.1842
930.3376	2.2210	0.1689	2.8762	2.2210
930.4900	2.2030	0.1535	2.6845	2.2030
930.6424	2.2044	0.1275	2.4959	2.2044
930.7948	2.1993	0.0911	2.4530	2.1993
930.9472	2.1945	0.0491	2.7676	2.1945
931.0996	2.1977	0.0174	3.1573	2.1915
