HOLE:	U1351B
EXPEDITION:	317
TOP:	73.0876
BOTTOM:	483.3484
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
103.4152	2204.1719	302.4438	3679.5266	1911.9583
103.5676	2197.9810	300.1987	3677.7126	1916.8014
103.7200	2137.6897	301.5176	3675.8577	1837.7947
103.8724	2120.3179	303.4314	3674.0168	1823.2656
104.0248	2135.8098	303.6687	3672.1914	1835.7823
104.1772	2098.4570	304.8995	3670.3677	1787.1799
104.3296	2073.9622	305.1869	3668.5435	1760.7921
104.4820	2116.9045	305.3305	3666.7441	1782.5184
104.6344	2148.0005	304.9524	3664.9287	1823.0051
104.7868	2131.7292	305.0316	3663.1042	1797.7509
104.9392	2113.4597	304.4013	3661.3066	1793.2252
105.0916	2124.8008	303.2407	3659.4785	1804.1368
105.2440	2140.0378	302.4906	3657.6646	1825.9907
105.3964	2161.3557	302.8481	3655.8303	1819.5482
105.5488	2152.2686	302.4788	3654.0032	1815.1693
105.7012	2160.4434	301.8633	3652.1780	1813.9558
105.8536	2135.7078	302.0041	3650.3394	1792.8861
106.0060	2127.4900	302.5669	3648.5122	1779.5973
106.1584	2148.9998	303.1822	3646.6746	1809.4401
106.3108	2104.2219	303.5368	3644.8467	1794.8003
106.4632	2096.0000	304.8997	3643.0229	1779.3656
106.6156	2166.0085	303.7711	3641.1997	1837.5424
106.7680	2134.4182	302.5022	3639.3904	1837.9341
106.9204	2105.7454	303.9973	3637.5535	1785.6765
107.0728	2165.3635	305.0168	3635.7441	1837.7897
107.2252	2131.8074	305.1048	3633.9077	1814.1027
107.3776	2006.1415	307.9186	3632.0974	1687.8743
107.5300	2002.5294	306.1626	3630.3071	1682.2469
107.6824	1959.6482	306.3065	3628.4839	1649.0781
107.8348	1963.6646	306.3240	3626.6899	1651.0933
107.9872	1962.0765	306.3240	3624.8826	1673.8629
108.1396	2038.7240	305.7320	3623.0601	1703.0718
108.2920	1967.4404	306.0133	3621.2690	1658.9327
108.4444	2071.9832	306.3211	3619.4612	1715.4479
108.5968	2017.0000	309.3720	3617.6379	1660.5405
108.7492	1958.0000	307.8480	3615.8640	1631.0341
108.9016	1910.0000	313.0296	3614.0750	1566.6886
109.0540	2293.0000	299.6184	3612.3191	1971.6030
109.2064	1963.0000	305.7144	3610.4961	1632.4561
109.3588	1992.0000	306.6288	3608.7061	1627.1235
109.5112	1906.0000	308.1528	3606.8999	1547.8470
109.6636	1885.0000	306.3240	3605.1101	1552.8241
109.8160	1927.0000	306.0192	3603.3379	1588.7296
109.9684	1995.0000	306.3240	3601.5481	1620.0135
110.1208	1904.0000	307.5432	3599.7400	1551.4021
110.2732	1891.0000	307.8480	3597.9670	1558.8676
