HOLE:	U1351B
EXPEDITION:	317
TOP:	87.5656
BOTTOM:	1011.8716
DEPTH_WMSF	APLC	STOF	SIGF	AFEC	ANEC
m	%	in	cu	cps	cps
279.2848	36.1764	1.0304	26.9836	561.5000	2545.1428
279.4372	38.1024	0.9761	27.4905	537.1429	2615.0000
279.5896	43.0205	0.5300	29.5550	550.2857	2630.2856
279.7420	40.2719	0.4216	29.2426	516.5000	2636.5000
279.8944	38.3109	0.3144	30.1151	552.5714	2628.5715
280.0468	37.7929	0.1336	29.4932	587.0000	2680.5000
280.1992	38.8401	0.0497	27.4714	586.8571	2693.1428
280.3516	37.6125	0.1708	26.1730	628.5714	2773.7144
280.5040	38.1709	0.2015	26.2689	576.0000	2782.5000
280.6564	38.7959	0.1816	24.8736	585.7143	2683.4285
280.8088	36.2844	0.3255	24.8706	599.0000	2703.0000
280.9612	35.3557	0.2961	26.8510	578.8571	2689.7144
281.1136	36.5634	0.2163	27.5080	583.0000	2692.5000
281.2660	39.6267	0.1149	27.5300	557.7143	2655.4285
281.4184	38.8256	0.2255	28.8537	585.5000	2749.1428
281.5708	39.7834	0.2933	29.0031	582.8571	2716.0000
281.7232	39.9964	0.4876	28.5544	570.2857	2720.5715
281.8756	43.5306	0.3633	29.0059	548.5000	2765.0000
282.0280	45.2800	0.3785	28.7833	538.8571	2742.8572
282.1804	45.0044	0.3522	29.3586	515.5000	2764.0000
282.3328	45.0052	0.3297	30.4206	544.0000	2726.2856
282.4852	42.8806	0.3676	31.1546	537.5000	2748.5000
282.6376	42.0206	0.4639	31.0059	558.2857	2745.7144
282.7900	41.5523	0.4380	32.2455	538.8571	2662.8572
282.9424	41.8139	0.3245	32.4851	527.0000	2627.0000
283.0948	42.3062	0.2274	31.6988	574.8571	2665.7144
283.2472	41.8774	0.1870	31.3214	592.0000	2713.0000
283.3996	41.6725	0.0977	30.7152	548.5714	2730.8572
283.5520	40.0338	0.1207	30.2386	550.0000	2716.5715
283.7044	38.3747	0.2788	30.1904	536.5714	2683.0000
283.8568	40.5373	0.2911	31.1932	550.2857	2769.1428
284.0092	41.9635	0.2830	30.3189	562.0000	2687.0000
284.1616	42.8292	0.3950	30.4406	533.7143	2788.0000
284.3140	39.3205	0.6569	29.5724	532.0000	2690.5000
284.4664	37.6813	0.7429	28.4352	548.0000	2667.4285
284.6188	39.7876	0.6962	27.9825	563.0000	2722.5000
284.7712	40.2182	0.9846	27.4518	536.5714	2602.2856
284.9236	45.8725	1.1711	27.1570	514.5000	2599.0000
285.0760	45.2033	1.0293	28.2925	536.0000	2566.2856
285.2284	45.9653	0.9020	29.5440	510.0000	2584.5000
285.3808	45.5164	0.9344	30.0118	520.0000	2636.5715
285.5332	48.8579	0.6241	31.2208	505.5000	2599.5000
285.6856	47.9211	0.3077	32.8526	534.2857	2630.8572
285.8380	40.4922	0.4052	31.4475	572.0000	2616.5715
285.9904	36.7561	0.4219	30.4518	576.0000	2702.5000
286.1428	35.8615	0.3871	29.7720	538.8571	2703.4285
286.2952	38.9647	0.2991	28.7798	565.0000	2756.5000
286.4476	40.5921	0.3260	28.6816	538.8571	2753.7144
286.6000	45.9667	0.1977	29.6228	547.5000	2721.5000
286.7524	48.2888	0.2061	29.9475	509.1429	2692.5715
286.9048	48.7710	0.3676	29.9119	530.2857	2611.4285
287.0572	40.2093	0.8346	29.2266	554.0000	2623.0000
287.2096	35.0585	1.1053	28.7207	569.7143	2665.1428
287.3620	38.3866	1.0250	29.7596	529.0000	2702.0000
287.5144	44.0714	1.0294	30.4797	522.8571	2608.5715
287.6668	46.5464	0.9873	29.8993	511.5000	2604.5000
287.8192	47.2628	0.8227	31.4697	497.7143	2581.7144
287.9716	50.6702	0.5932	31.5559	508.0000	2574.8572
288.1240	48.7737	0.9363	30.0209	507.4286	2517.5000
288.2764	42.3206	1.1501	29.0068	528.0000	2586.8572
288.4288	39.3677	1.2515	28.9136	521.0000	2587.0000
288.5812	44.3506	0.8898	30.2425	516.0000	2584.0000
288.7336	41.4578	1.0961	29.9017	502.5000	2526.5000
288.8860	39.2152	1.0833	28.9067	494.8571	2560.0000
289.0384	37.6349	0.9690	28.5315	536.0000	2567.4285
289.1908	39.3831	0.7837	29.3026	547.4286	2595.5000
289.3432	36.7363	0.8038	28.0226	528.0000	2575.4285
289.4956	35.7764	0.5784	27.0545	568.5714	2689.5000
289.6480	35.6739	0.5259	26.4498	565.1429	2636.5715
289.8004	37.0240	0.4696	25.7094	571.0000	2709.5000
289.9528	40.5808	0.3375	25.3541	562.8571	2719.4285
290.1052	44.2950	0.3466	26.0848	522.0000	2650.0000
290.2576	46.3051	0.2777	26.2325	558.8571	2624.0000
290.4100	44.6231	0.2061	26.5739	555.5000	2657.0000
290.5624	41.6126	0.1926	27.3534	538.2857	2662.8572
290.7148	40.4336	0.2016	27.3078	575.4286	2753.7144
290.8672	40.6980	0.0413	27.4666	576.5000	2741.5000
291.0196	41.7530	0.0329	27.6262	590.2857	2808.5715
291.1720	41.1060	0.0320	28.2276	587.0000	2726.0000
291.3244	40.5225	0.0030	27.7950	569.1429	2718.8572
291.4768	38.4455	0.0177	26.7800	582.0000	2855.5000
291.6292	38.0733	0.0793	25.4387	600.5714	2866.2856
291.7816	37.1949	0.1176	25.2405	551.5000	2787.0000
291.9340	35.4561	0.2208	24.6697	600.0000	2734.8572
292.0864	34.8864	0.3106	24.5345	557.7143	2737.1428
292.2388	35.8088	0.4561	26.0177	548.0000	2665.0000
292.3912	37.8498	0.3505	26.6073	603.4286	2696.0000
292.5436	38.4485	0.3394	27.1900	585.0000	2763.0000
292.6960	36.8638	0.3384	27.9903	596.5714	2773.1428
292.8484	38.6113	0.2235	29.1816	557.5000	2817.5000
293.0008	37.6644	0.1842	28.9420	540.0000	2717.7144
293.1532	38.7422	0.1967	29.8805	559.0000	2825.0000
293.3056	37.5821	0.2168	30.6571	578.2857	2728.0000
293.4580	40.8982	0.1329	30.2814	569.5000	2742.8572
293.6104	39.6523	0.0962	29.5009	561.7143	2646.5000
293.7628	40.7766	0.0643	29.7729	574.2857	2688.5715
293.9152	35.9450	0.2354	30.1542	535.5000	2681.5000
294.0676	38.7874	0.2688	28.5560	552.5714	2770.2856
294.2200	40.1282	0.3315	28.8315	522.5000	2747.5000
294.3724	41.0485	0.5998	28.7588	520.0000	2740.0000
294.5248	38.9752	0.8659	27.8450	530.5000	2754.0000
294.6772	38.8298	0.8311	27.7615	528.5714	2568.5715
294.8296	37.2835	0.7907	28.5659	519.4286	2632.5715
294.9820	31.5393	0.9398	28.1852	526.0000	2632.5000
295.1344	37.9207	0.8463	28.4335	569.1429	2617.7144
295.2868	42.6791	0.5487	28.6954	578.0000	2556.0000
295.4392	38.3432	0.5447	27.4829	565.1429	2693.1428
295.5916	32.7027	0.5402	27.2321	551.5000	2779.5000
295.7440	34.1990	0.3843	27.3175	533.1429	2720.5715
295.8964	35.4711	0.2785	26.9094	588.0000	2731.0000
296.0488	37.4306	0.1833	26.8617	527.4286	2768.5715
296.2012	35.8394	0.2648	26.8829	589.1429	2769.1428
296.3536	38.2234	0.2486	26.2288	529.5000	2816.5000
296.5060	37.8900	0.4391	25.8915	523.4286	2578.2856
296.6584	37.2643	0.7880	25.4993	541.0000	2661.5000
296.8108	34.0835	1.3536	23.8600	543.4286	2628.0000
296.9632	38.0667	1.2804	24.3586	516.0000	2611.0000
297.1156	39.4566	1.2672	26.5102	546.2857	2704.5715
297.2680	40.6656	1.2458	26.9012	520.5000	2637.0000
297.4204	42.8239	1.2089	27.4480	534.8571	2638.2856
297.5728	39.3074	1.2523	27.7480	517.5000	2626.2856
297.7252	44.6460	0.8349	30.3729	505.7143	2597.5000
297.8776	41.9930	0.9513	29.6620	501.1429	2604.0000
298.0300	44.5803	0.9104	29.9458	542.5000	2601.5000
298.1824	42.5526	0.9383	29.9964	549.1429	2617.1428
298.3348	41.4337	0.9759	30.6208	497.0000	2612.0000
298.4872	37.6369	1.2621	29.9547	543.4286	2587.4285
298.6396	35.5424	1.3097	29.5851	540.5714	2654.2856
298.7920	39.8909	0.9131	32.3007	507.0000	2629.5000
298.9444	37.6396	0.9953	32.3743	537.1429	2559.4285
299.0968	38.3598	0.7270	32.5192	531.5000	2587.5000
299.2492	37.3948	0.5138	31.5613	552.5714	2615.4285
299.4016	37.9140	0.4763	32.4252	552.5000	2713.0000
299.5540	38.1854	0.5133	31.0208	542.8571	2652.5715
299.7064	43.7285	0.2474	31.2076	528.5000	2734.8572
299.8588	43.7203	0.2764	32.1661	530.2857	2666.0000
300.0112	41.7606	0.4654	32.3742	537.1429	2712.0000
300.1636	40.0575	0.3674	31.1936	572.0000	2697.0000
300.3160	42.4100	0.2982	30.6842	550.2857	2760.5715
300.4684	42.9378	0.2755	31.2055	548.0000	2686.5000
300.6208	41.5792	0.2450	30.3166	572.5714	2760.5715
300.7732	39.8632	0.2777	31.0395	572.5714	2725.1428
300.9256	41.9823	0.1931	32.7539	531.0000	2678.5000
301.0780	42.4208	0.0800	33.6473	526.8571	2736.0000
301.2304	41.2065	0.1247	33.6365	550.0000	2685.1428
301.3828	41.7107	0.1440	34.0488	506.5000	2758.5000
301.5352	41.6583	0.1492	33.3033	492.0000	2704.0000
301.6876	43.1908	0.2007	32.2523	537.5000	2743.0000
301.8400	43.2242	0.2824	31.5749	558.2857	2672.0000
301.9924	43.5939	0.2920	31.0977	544.0000	2746.8572
302.1448	43.6877	0.2098	31.1930	545.1429	2688.0000
302.2972	43.9843	0.2268	31.9442	549.7143	2716.5715
302.4496	42.8630	0.2017	30.1625	547.0000	2791.5000
302.6020	43.5792	0.1054	29.4813	550.2857	2789.7144
302.7544	42.3769	0.0892	29.4051	530.5000	2732.0000
302.9068	40.4911	0.1426	29.2372	577.7143	2746.2856
303.0592	40.7569	0.0939	28.5397	583.0000	2726.5000
303.2116	42.3994	0.0381	30.4148	537.1429	2758.8572
303.3640	44.9278	-0.0305	31.5202	554.2857	2821.7144
303.5164	47.3067	-0.0456	31.6898	545.5000	2767.0000
303.6688	47.1163	0.1383	31.8821	525.1429	2728.5715
303.8212	48.5767	0.1946	33.9949	562.5000	2788.0000
303.9736	53.0518	0.3312	33.3681	502.8571	2671.4285
304.1260	58.8272	0.9040	31.4355	501.5000	2688.5715
304.2784	59.7917	0.9423	32.5404	495.4286	2613.5000
304.4308	58.4509	0.9866	31.9626	502.2857	2606.8572
304.5832	56.0226	1.0347	30.6668	526.0000	2596.5000
304.7356	52.5870	1.0849	30.7043	515.4286	2578.2856
304.8880	51.8861	0.6267	32.2083	504.0000	2605.0000
305.0404	46.4041	0.5422	31.8785	522.2857	2712.5715
305.1928	45.8991	0.5205	33.1889	512.5000	2700.0000
305.3452	45.8301	0.4054	33.1775	533.1429	2730.2856
305.4976	45.8711	0.3508	34.2399	545.0000	2738.5000
305.6500	47.8444	0.4813	34.3335	496.0000	2728.5715
305.8024	49.1672	0.5293	35.3322	540.5000	2650.5000
305.9548	52.3190	0.4606	33.5420	481.1429	2755.4285
306.1072	51.5252	0.7164	33.4100	494.0000	2678.8572
306.2596	54.3211	1.0497	31.0633	528.5714	2651.5000
306.4120	50.0492	1.1136	30.8516	497.1429	2650.8572
306.5644	53.4708	1.0697	30.0325	524.0000	2615.5000
306.7168	53.6017	1.0724	31.0103	472.5714	2620.5715
306.8692	57.9730	0.9898	31.4003	514.5000	2634.5000
307.0216	52.1398	1.0860	31.7067	484.5714	2594.8572
307.1740	50.2546	1.1122	30.4935	481.0000	2598.5000
307.3264	50.4281	0.9378	32.1527	516.5714	2568.0000
307.4788	50.2493	0.8304	31.4625	510.5000	2658.0000
307.6312	53.8533	0.6662	31.1254	518.8571	2577.1428
307.7836	49.9623	0.8227	29.1168	509.5000	2532.5715
307.9360	51.4864	0.8479	30.2570	509.7143	2626.5000
308.0884	48.7549	0.9980	29.2778	548.0000	2594.2856
308.2408	49.9268	1.1166	30.7085	507.0000	2652.0000
308.3932	45.9250	1.1807	30.4082	530.2857	2613.7144
308.5456	43.5515	1.2080	29.3795	553.5000	2610.0000
308.6980	38.0526	1.2738	28.9857	539.4286	2624.5715
308.8504	36.4229	1.2058	29.2734	518.5000	2624.5000
309.0028	39.1564	0.8254	29.7024	528.5714	2631.4285
309.1552	41.2342	0.7344	29.0885	539.0000	2700.0000
309.3076	41.6849	0.8187	31.1067	509.7143	2629.7144
309.4600	47.6058	0.5325	31.9660	526.8571	2714.2856
309.6124	48.6317	0.3474	33.0308	529.0000	2640.0000
309.7648	48.1441	0.3594	34.0089	510.8571	2684.0000
309.9172	44.0683	0.3328	36.0784	552.5000	2723.5000
310.0696	44.2323	0.2537	33.9348	540.0000	2694.8572
310.2220	46.1725	0.2960	33.0209	568.5000	2735.5000
310.3744	43.2747	0.3888	31.3817	561.1429	2737.7144
310.5268	41.9092	0.3255	30.7627	560.0000	2785.1428
310.6792	37.5145	0.4422	28.8802	576.0000	2680.5000
310.8316	38.3261	0.4148	29.0363	563.4286	2781.7144
310.9840	38.8426	0.3058	28.2563	549.5000	2699.0000
311.1364	37.7674	0.3861	28.6464	584.0000	2769.7144
311.2888	37.4348	0.3792	29.2576	572.5000	2832.5000
311.4412	40.2045	0.1377	30.5355	584.0000	2718.8572
311.5936	37.5430	0.1494	30.8798	572.5000	2754.2856
311.7460	34.6839	0.2016	30.5877	570.2857	2740.0000
311.8984	35.3904	0.0706	30.6253	613.1429	2701.7144
312.0508	35.3118	0.1327	29.3384	580.5000	2757.0000
312.2032	37.0400	0.1774	29.3496	586.8571	2827.4285
312.3556	40.1780	0.1411	30.4604	571.5000	2786.0000
312.5080	44.9406	0.0517	32.2103	546.2857	2812.5715
312.6604	47.7558	0.1838	32.5983	517.5000	2750.0000
312.8128	45.9512	0.1928	34.8045	544.5714	2705.1428
312.9652	45.3736	0.2460	34.3619	531.0000	2742.0000
313.1176	41.9612	0.4099	33.6895	520.5714	2763.4285
313.2700	45.0396	0.4250	32.6357	549.0000	2728.0000
313.4224	49.4933	0.5443	32.8291	529.7143	2697.5000
313.5748	56.4654	0.5475	32.2305	501.1429	2582.8572
313.7272	57.9130	0.8320	32.4436	482.0000	2593.5000
313.8796	54.7097	0.9906	30.9199	493.7143	2608.0000
314.0320	53.8661	1.0473	30.9661	503.5000	2558.2856
314.1844	55.0941	0.8004	31.5716	477.1429	2632.5000
314.3368	46.6069	0.9563	30.0533	510.5000	2650.8572
314.4892	45.8330	0.8713	28.9044	557.7143	2731.0000
314.6416	47.7974	0.7154	29.6677	517.1429	2607.4285
314.7940	49.4520	0.5422	29.8839	526.0000	2639.5000
314.9464	46.4008	0.6693	29.7207	543.4286	2691.4285
315.0988	46.2455	0.5014	31.8778	512.5000	2756.5000
315.2512	49.5028	0.4118	32.0065	526.2857	2710.8572
315.4036	48.4661	0.5741	31.5287	553.0000	2746.2856
315.5560	48.0451	0.7370	32.9215	534.8571	2731.5000
315.7084	49.8039	0.8612	32.7125	513.1429	2707.4285
315.8608	50.0526	1.1166	31.6535	504.5000	2660.5000
316.0132	53.5631	1.0632	30.9457	478.2857	2648.5715
316.1656	52.6473	1.0261	31.3336	509.0000	2564.0000
316.3180	52.4432	1.0871	29.9071	498.2857	2595.5000
316.4704	53.8133	1.0616	30.3297	492.0000	2638.2856
316.6228	58.8637	0.9602	31.0919	513.0000	2616.5000
316.7752	61.2499	0.8914	33.1553	502.2857	2677.1428
316.9276	58.8020	0.9656	32.4152	507.5000	2664.5000
317.0800	55.4269	1.0314	31.2234	489.1429	2732.0000
317.2324	50.2479	1.0448	30.1341	531.5000	2650.0000
317.3848	53.0740	0.9380	30.5377	507.4286	2654.2856
317.5372	49.3301	0.9244	30.2136	522.0000	2608.0000
317.6896	49.1322	1.0259	29.5860	520.5714	2692.0000
317.8420	44.4225	1.1891	30.0725	528.0000	2617.1428
317.9944	51.1563	1.0310	31.2565	521.0000	2696.0000
318.1468	45.6780	1.0899	31.4685	521.7143	2605.1428
318.2992	46.8884	0.7960	31.9018	540.0000	2678.5000
318.4516	42.1578	0.6916	31.6600	555.4286	2807.4285
318.6040	46.5772	0.4293	31.2016	576.0000	2764.0000
318.7564	49.2314	0.2313	31.3016	550.2857	2751.0000
318.9088	45.7525	0.3699	29.8042	535.4286	2698.2856
319.0612	43.9468	0.3202	28.7873	553.5000	2725.5000
319.2136	38.6637	0.4213	29.3832	538.2857	2701.1428
319.3660	38.4891	0.3349	30.1472	570.5000	2791.5000
319.5184	40.3920	0.2414	30.0623	570.8571	2761.7144
319.6708	40.5506	0.1569	29.6830	575.0000	2762.2856
319.8232	39.9029	0.1756	30.0751	572.0000	2877.5000
319.9756	38.7984	0.1842	29.2499	584.5714	2765.1428
320.1280	39.4720	0.1607	28.7214	572.0000	2737.0000
320.2804	39.0711	0.1392	27.5193	527.4286	2731.4285
320.4328	38.1916	0.2094	27.2779	569.5000	2851.0000
320.5852	37.9310	0.2249	26.2313	581.7143	2852.5715
320.7376	37.1902	0.2366	25.8476	604.5000	2846.2856
320.8900	38.9732	0.1858	25.8580	572.0000	2795.0000
321.0424	37.8489	0.2511	26.4609	614.8571	2802.2856
321.1948	38.1247	0.1673	26.5511	588.0000	2855.5000
321.3472	38.2398	0.0935	26.7253	570.8571	2812.5715
321.4996	39.1539	-0.0121	27.4337	609.5000	2828.0000
321.6520	41.0069	-0.0682	27.5378	580.5714	2829.7144
321.8044	40.4068	-0.0498	27.2886	572.0000	2819.4285
321.9568	41.7661	-0.0793	27.9566	568.0000	2923.0000
322.1092	41.7342	-0.0634	30.3659	586.8571	2834.8572
322.2616	44.8332	-0.0740	30.7109	594.5000	2835.5000
322.4140	43.5849	-0.0160	30.6038	579.4286	2826.2856
322.5664	42.1745	0.1326	31.7645	569.5000	2787.0000
322.7188	41.0914	0.1872	32.2115	564.5714	2822.2856
322.8712	41.3953	0.2485	30.9227	548.5000	2824.5715
323.0236	43.2058	0.3792	30.3331	576.5714	2860.0000
323.1760	46.1526	0.4439	30.2874	581.1429	2749.7144
323.3284	49.6617	0.3972	29.9082	570.5000	2721.0000
323.4808	50.1489	0.6174	29.4859	540.5714	2745.7144
323.6332	45.4955	0.9947	29.3006	570.5000	2762.2856
323.7856	44.2304	0.7571	29.2617	574.8571	2796.5000
323.9380	45.0163	0.4958	29.3730	568.5714	2701.7144
324.0904	41.4868	0.3695	29.8469	551.5000	2726.5000
324.2428	38.3515	0.3285	29.3170	571.4286	2732.0000
324.3952	38.1225	0.2714	27.6364	586.0000	2804.0000
324.5476	39.9997	0.1678	28.3777	618.8571	2747.4285
324.7000	39.8084	0.1982	28.6010	591.5000	2916.5000
324.8524	38.8105	0.2929	27.8031	543.4286	2922.8572
325.0048	40.1066	0.2256	28.0039	584.0000	2836.5715
325.1572	41.6769	0.2194	28.5386	542.0000	2879.5000
325.3096	42.9772	0.2657	28.9715	561.7143	2717.7144
325.4620	43.9449	0.3916	29.3860	571.5000	2776.0000
325.6144	41.9937	0.4979	29.5434	557.7143	2716.0000
325.7668	41.8307	0.7160	29.6717	549.0000	2701.1428
325.9192	40.0683	0.8592	30.2612	550.8571	2725.5000
326.0716	41.0796	0.9311	29.1551	540.0000	2749.1428
326.2240	46.6129	0.6053	30.2625	516.5000	2745.0000
326.3764	45.1214	0.6472	29.7861	524.5714	2725.7144
326.5288	43.8815	0.7097	27.8847	526.0000	2730.5000
326.6812	42.2960	0.7013	27.8664	542.8571	2658.8572
326.8336	43.4484	0.7438	27.9152	582.5000	2688.0000
326.9860	40.3450	0.7881	26.9152	577.7143	2705.0000
327.1384	39.1331	0.8386	27.4360	542.2857	2774.2856
327.2908	40.7431	0.7675	29.4722	527.0000	2727.5000
327.4432	45.2385	0.6609	29.9752	566.8571	2653.1428
327.5956	49.0498	0.3844	30.1747	570.0000	2741.1428
327.7480	50.4068	0.3247	31.3631	566.8571	2760.5000
327.9004	48.5248	0.2136	31.2716	520.0000	2804.0000
328.0528	46.9813	0.1934	30.9706	558.5000	2814.0000
328.2052	44.5806	0.2954	29.4650	578.2857	2804.0000
328.3576	45.5134	0.3300	29.0627	539.5000	2781.5000
328.5100	44.1455	0.3858	28.3781	517.7143	2737.7144
328.6624	41.6945	0.5151	29.6665	538.5000	2839.5000
328.8148	41.0833	0.5753	29.4370	528.0000	2784.5715
328.9672	43.7958	0.3602	30.7472	549.1429	2842.8572
329.1196	43.1606	0.2941	31.2121	557.0000	2785.0000
329.2720	41.0644	0.2865	30.6700	558.2857	2851.4285
329.4244	40.5964	0.2272	30.1649	577.5000	2868.5000
329.5768	42.8472	0.1349	30.3800	567.4286	2736.5715
329.7292	43.6066	0.1886	30.5844	615.0000	2800.5715
329.8816	44.3985	0.1581	30.7333	597.1429	2828.0000
330.0340	46.1721	0.0857	30.9537	553.7143	2774.8572
330.1864	44.9722	0.1102	31.8920	561.5000	2849.0000
330.3388	42.5132	0.2170	31.3590	536.5714	2855.4285
330.4912	43.7124	0.1101	30.6583	564.0000	2881.7144
330.6436	45.1577	0.1410	31.1051	517.1429	2773.5000
330.7960	45.6315	0.1999	31.3814	557.1429	2737.1428
330.9484	42.5032	0.3852	30.2832	556.5000	2801.5000
331.1008	42.2209	0.3396	31.1227	553.7143	2808.5715
331.2532	43.3317	0.3409	31.1754	541.0000	2774.5000
331.4056	45.3238	0.2696	30.9432	546.2857	2800.5715
331.5580	44.8307	0.2816	32.2855	561.7143	2869.1428
331.7104	45.0221	0.1252	32.9737	568.0000	2897.5000
331.8628	44.6197	0.0823	33.3931	558.8571	2778.8572
332.0152	43.1086	0.1517	34.1993	546.2857	2874.8572
332.1676	42.1828	0.1270	34.1468	557.0000	2784.0000
332.3200	40.0619	0.1191	33.3889	561.1429	2798.2856
332.4724	40.2021	0.1322	33.4636	569.0000	2792.5000
332.6248	39.0696	0.2540	31.9132	530.8571	2782.2856
332.7772	43.4174	0.1511	31.5334	530.5000	2848.0000
332.9296	45.7567	0.1830	30.8069	534.2857	2690.2856
333.0820	49.7571	0.2739	30.7631	558.5000	2796.5715
333.2344	51.4186	0.5158	30.4585	508.5714	2687.5000
333.3868	50.8561	0.4323	30.2743	533.1429	2718.8572
333.5392	45.4266	0.5213	29.9690	519.5000	2737.5000
333.6916	42.5148	0.5793	30.3939	561.7143	2760.5715
333.8440	44.9464	0.4438	29.7716	550.0000	2733.5000
333.9964	49.0117	0.2903	29.2050	546.2857	2728.5715
334.1488	45.7079	0.3246	29.7263	554.0000	2693.1428
334.3012	41.8093	0.4607	29.1035	534.2857	2815.0000
334.4536	39.0918	0.5519	29.1798	569.7143	2791.4285
334.6060	43.9430	0.5377	30.2202	513.5000	2784.0000
334.7584	46.4909	0.6179	30.9333	565.7143	2725.7144
334.9108	46.9975	0.7876	30.6507	536.0000	2824.0000
335.0632	44.1473	1.0418	28.9415	530.8571	2780.5715
335.2156	48.4820	0.8211	29.7905	530.0000	2735.4285
335.3680	48.0266	0.6737	29.9806	564.5714	2738.5000
335.5204	51.0925	0.4698	30.4772	555.4286	2768.5715
335.6728	53.1305	0.5204	29.6802	545.0000	2688.5000
335.8252	53.0135	0.4548	31.7194	537.7143	2792.0000
335.9776	52.4133	0.4997	31.2514	563.0000	2770.2856
336.1300	47.7368	0.7001	30.2649	535.4286	2805.5000
336.2824	46.7227	0.8478	28.5111	528.0000	2757.1428
336.4348	45.1436	0.7772	29.4197	542.5000	2748.5000
336.5872	47.1973	0.9632	28.0072	581.1429	2793.1428
336.7396	49.5258	0.6493	29.6618	544.0000	2724.0000
336.8920	50.4224	0.6052	29.4338	580.5714	2826.8572
337.0444	49.4205	0.5646	29.7896	535.0000	2801.5000
337.1968	47.8899	0.6430	28.7948	569.7143	2842.2856
337.3492	47.1722	0.5045	29.1346	561.7143	2795.4285
337.5016	46.5406	0.3927	27.7128	549.5000	2785.5000
337.6540	47.0378	0.2376	27.9430	565.1429	2786.8572
337.8064	46.2104	0.2349	27.3423	570.0000	2808.5715
337.9588	43.4017	0.2503	26.9898	606.2857	2866.5000
338.1112	42.7787	0.2862	26.6449	594.2857	2840.5715
338.2636	44.5329	0.3189	26.5531	579.5000	2798.0000
338.4160	43.2782	0.3125	26.5007	572.5714	2808.5715
338.5684	42.4482	0.3246	27.0924	571.5000	2844.5000
338.7208	41.7816	0.3175	28.1087	552.5714	2732.5715
338.8732	43.1348	0.1716	29.2486	578.2857	2797.7144
339.0256	42.6761	0.1318	29.9893	579.0000	2829.5000
339.1780	42.8851	0.1361	30.0787	567.4286	2838.8572
339.3304	41.9820	0.1163	31.0024	573.0000	2832.0000
339.4828	42.3039	0.0371	31.0377	566.2857	2820.0000
339.6352	41.9545	0.0240	29.5222	551.4286	2876.5715
339.7876	42.2357	0.0287	28.4088	580.0000	2918.5000
339.9400	42.3166	0.0882	28.4593	557.7143	2877.1428
340.0924	41.8149	0.1214	27.8115	548.5000	2810.2856
340.2448	42.6420	0.1724	27.5211	583.4286	2771.0000
340.3972	40.8309	0.2973	27.5805	573.7143	2811.4285
340.5496	40.5351	0.3478	28.9190	577.5000	2858.5000
340.7020	39.5886	0.3120	29.4268	590.8571	2808.0000
340.8544	40.8021	0.2006	30.0682	619.5000	2833.0000
341.0068	39.7374	0.1581	29.6498	608.5714	2899.4285
341.1592	41.1969	0.0289	30.7439	576.0000	2855.5000
341.3116	41.1661	-0.0228	30.0067	604.0000	2878.8572
341.4640	40.7125	-0.0190	28.3023	608.5714	2886.2856
341.6164	40.4525	-0.0157	28.3346	572.0000	2895.0000
341.7688	39.3004	0.0731	28.1334	615.4286	2889.7144
341.9212	39.8219	0.1224	27.7203	593.5000	2922.8572
342.0736	41.1834	0.1303	27.7068	574.2857	2904.0000
342.2260	42.1414	0.1375	28.3694	558.2857	2875.4285
342.3784	43.4396	0.2587	28.1966	551.0000	2871.5000
342.5308	44.5723	0.3095	28.1862	566.8571	2821.7144
342.6832	46.0642	0.3484	28.6400	553.0000	2817.0000
342.8356	46.0489	0.4822	28.2399	553.1429	2785.1428
342.9880	45.3243	0.4879	28.6444	569.0000	2746.8572
343.1404	44.0126	0.5125	28.2262	540.0000	2786.5000
343.2928	43.0318	0.4585	29.0731	570.2857	2759.4285
343.4452	43.8350	0.3190	28.8335	578.0000	2746.5000
343.5976	43.6928	0.2143	30.3394	562.2857	2794.2856
343.7500	43.7429	0.2720	30.9057	572.5714	2821.7144
343.9024	46.3588	0.1810	32.0161	567.0000	2816.0000
344.0548	47.1077	0.1784	31.3450	560.0000	2925.7144
344.2072	49.6068	0.1681	31.7339	558.5000	2894.5000
344.3596	50.1539	0.3165	30.9292	545.7143	2791.4285
344.5120	48.3495	0.4433	30.6225	577.5000	2794.5000
344.6644	46.2902	0.4212	29.3836	543.4286	2739.4285
344.8168	40.6134	0.6780	29.0285	555.0000	2724.5000
344.9692	37.7230	0.6976	28.7755	564.5714	2729.7144
345.1216	37.6360	0.6384	29.1242	548.5714	2662.2856
345.2740	39.7302	0.5069	28.6732	567.0000	2764.0000
345.4264	41.5687	0.5364	29.4829	553.1429	2741.7144
345.5788	43.0148	0.4248	29.2531	572.5000	2696.0000
345.7312	42.4878	0.5328	28.7432	567.4286	2740.5715
345.8836	40.7558	0.5680	28.8816	556.0000	2722.2856
346.0360	43.1109	0.6488	28.2760	576.0000	2782.5000
346.1884	43.8156	0.6645	28.8227	547.4286	2726.8572
346.3408	43.2229	0.7164	28.7107	556.0000	2771.4285
346.4932	39.8015	0.8466	28.6305	574.8571	2731.0000
346.6456	41.2452	0.8107	28.3544	549.1429	2824.5715
346.7980	43.8789	0.7167	29.1283	540.5000	2737.5000
346.9504	45.5994	0.6013	28.1924	545.1429	2817.1428
347.1028	43.1365	0.5458	29.2924	573.0000	2766.5000
347.2552	39.5886	0.5966	28.5752	540.5714	2830.2856
347.4076	38.7119	0.5737	27.9295	607.4286	2828.5715
