HOLE:	U1351B
EXPEDITION:	317
TOP:	0.0890
BOTTOM:	1028.9414
DEPTH_WMSF	FX	FY	FZ	FNOR	FINC	RB	P1AZ	HAZI	AX	AY	AZ
m	oer	oer	oer	oer	deg	deg	deg	deg	m/s2	m/s2	m/s2
23.5586	0.074508	0.497311	1.182480	0.697915	66.7466	218.9593	326.1038	107.1422	0.1186	-0.0833	9.9165
23.7110	-0.012252	0.378235	1.182526	0.647509	64.9382	181.5273	292.8781	111.3494	0.0845	-0.0254	9.8851
23.8634	-0.041690	0.035205	1.174048	0.574357	62.6553	165.1079	274.4848	109.3764	0.1139	-0.0624	9.8984
24.0158	-0.896229	0.007805	-1.024785	0.479681	58.6778	99.1651	211.8651	112.7009	0.0767	-0.0796	9.8191
24.1682	0.021145	0.323763	0.815001	0.394639	51.4450	119.7989	231.3275	111.5274	0.1329	-0.0092	9.8000
24.3206	0.280084	0.097596	-0.254383	0.320682	40.8277	245.2788	345.1093	99.8302	0.0909	-0.0844	10.0230
24.4730	0.103579	0.135209	-0.428196	0.276645	24.0889	256.2727	352.9580	96.6850	0.1499	-0.0905	9.8988
24.6254	0.149357	0.137894	-0.524656	0.269684	4.3971	240.2428	334.2112	93.9676	0.0953	0.0162	9.7124
24.7778	0.115204	0.072300	-0.596836	0.273910	-14.6774	267.7491	356.5743	88.8252	0.0824	-0.0602	9.8858
24.9302	0.019160	0.083549	-0.379523	0.303240	-31.2890	258.3073	342.7745	84.4667	0.1189	-0.0654	10.0522
25.0826	-0.129364	0.007814	-0.551392	0.342155	-45.9862	144.2191	225.7932	81.5754	0.0735	-0.1447	9.8269
25.2350	0.045117	0.083203	-0.584138	0.408208	-54.7951	203.5182	283.5430	80.0243	0.0882	-0.0965	9.7194
25.3874	0.008430	0.217634	-0.503397	0.393427	-55.1942	223.7518	303.2813	79.5292	0.0490	-0.0643	9.8651
25.5398	0.016086	0.310909	-0.492186	0.436658	-62.8299	215.9904	295.5291	79.5370	0.0365	-0.0979	9.9909
25.6922	0.024361	0.353995	-0.426678	0.438694	-64.3405	223.8373	300.2455	76.4083	0.1784	-0.0723	9.8921
25.8446	0.059799	0.362243	-0.303243	0.429149	-63.4314	229.3995	299.6305	70.2311	0.0791	-0.0694	9.8694
25.9970	-0.066729	0.217246	-0.337782	0.421592	-62.2309	227.6762	301.5828	73.9068	0.0717	-0.0712	9.7817
26.1494	-0.090071	0.182243	-0.312079	0.405946	-59.7788	194.6389	270.5045	75.8637	0.0556	-0.0701	9.8614
26.3018	-0.066883	0.109183	-0.316102	0.395625	-57.8903	181.2297	260.6125	79.3846	0.1363	-0.0694	9.9914
26.4542	-0.117022	0.158798	-0.278849	0.389711	-55.7916	169.1621	260.9010	91.7371	0.0810	-0.0661	9.8295
26.6066	-0.099399	-0.004034	-0.237047	0.374833	-53.2704	132.0730	224.5505	92.4768	0.0717	-0.0813	9.7683
26.7590	-0.000415	-0.103000	-0.201384	0.355825	-50.9198	33.2942	128.0473	94.7519	0.0593	-0.0547	9.9156
26.9114	0.067972	-0.190694	-0.174205	0.339262	-49.4030	2.6921	99.9627	97.2700	0.1611	-0.0526	9.9721
27.0638	0.162909	-0.191236	-0.204583	0.317969	-48.3635	348.9106	84.5848	95.6737	0.0855	-0.0636	9.8569
27.2162	0.285452	0.011177	-0.287870	0.292226	-48.6832	308.5904	41.9779	93.3865	0.0757	-0.0645	9.7915
27.3686	0.236827	0.126631	-0.197097	0.270043	-48.4700	275.7374	4.0042	88.2685	0.1328	-0.0561	9.9265
27.5210	0.199022	0.163535	-0.217604	0.257828	-46.9338	268.3361	351.9975	83.6625	0.1053	-0.0791	9.8612
27.6734	0.108582	0.118606	-0.245442	0.248432	-44.5019	264.7604	345.4196	80.6576	0.0324	0.0104	9.7644
27.8258	0.011827	0.170354	-0.169615	0.234839	-43.0376	202.3035	291.4854	89.1796	0.1442	-0.0436	9.9251
27.9782	-0.040325	0.160231	-0.124296	0.225787	-41.1035	161.7667	293.0819	131.3143	0.1012	-0.0362	9.9935
28.1306	-0.050375	0.214817	-0.183506	0.221385	-38.2201	145.1019	281.6479	136.5473	0.1158	-0.0255	9.6635
28.2830	-0.048351	0.111702	-0.091230	0.209146	-37.1586	154.1983	273.7609	119.5620	0.0992	-0.0273	9.8292
28.4354	-0.036930	0.028610	-0.058295	0.197499	-35.4604	156.7368	263.8727	107.1356	0.0875	-0.0245	9.7954
28.5878	-0.076526	-0.040545	-0.067086	0.181524	-32.4959	79.0716	182.3382	103.2665	0.1180	-0.0178	9.8696
28.7402	-0.126418	-0.143990	-0.079711	0.167214	-30.1355	63.8724	168.4015	104.5287	0.1278	-0.0067	9.9560
28.8926	-0.074290	-0.126060	-0.090892	0.150451	-27.8997	52.5833	151.3390	98.7547	0.1266	0.0047	9.9012
29.0450	0.071744	0.009408	-0.050989	0.134451	-23.5508	2.8251	97.7031	94.8781	0.1129	-0.0152	9.8206
29.1974	0.134302	0.063134	-0.019891	0.126580	-18.1061	271.0012	5.4492	94.4120	0.0725	-0.0029	9.8185
29.3498	0.102574	0.036574	-0.033458	0.121112	-14.3202	269.4241	1.3880	91.9639	0.1578	0.0299	9.8995
29.5022	-0.071678	0.056258	0.012313	0.111371	-6.7625	171.4645	267.0947	95.6302	0.1165	0.0219	9.9545
29.6546	-0.021627	0.129223	0.017937	0.106979	-0.7627	162.3867	264.0024	101.6160	0.1173	0.0138	9.8274
29.8070	0.011969	0.139688	0.033387	0.107228	5.8866	186.7838	299.4371	112.6531	0.1398	0.0399	9.8337
29.9594	0.050961	0.109030	-0.005320	0.110674	12.3980	188.0617	311.0333	122.9716	0.1677	0.0585	9.8348
30.1118	-0.037488	0.014602	0.035670	0.108133	21.7615	142.6157	274.5481	131.9331	0.0349	-0.0035	9.8289
30.2642	-0.088753	0.036623	0.053068	0.112352	34.2348	104.6249	240.2833	135.6584	0.1207	0.0754	9.9774
