HOLE:	U1351B
EXPEDITION:	317
TOP:	82.0792
BOTTOM:	966.9136
DEPTH_WMSF	IDPH	IMPH	SFLU
m	ohm.m	ohm.m	ohm.m
112.7116	1.3798	1.1937	0.7362
112.8640	1.3948	1.2091	0.7063
113.0164	1.4059	1.2202	0.6625
113.1688	1.4074	1.2292	0.7745
113.3212	1.3964	1.2338	0.7691
113.4736	1.3809	1.2289	0.7228
113.6260	1.3637	1.2119	0.6836
113.7784	1.3443	1.1854	0.7838
113.9308	1.3262	1.1554	0.7508
114.0832	1.3070	1.1272	0.6525
114.2356	1.2863	1.1035	0.6333
114.3880	1.2671	1.0839	0.6917
114.5404	1.2504	1.0679	0.5911
114.6928	1.2367	1.0565	0.7007
114.8452	1.2254	1.0504	0.5833
114.9976	1.2177	1.0497	0.7024
115.1500	1.2164	1.0528	0.6911
115.3024	1.2188	1.0576	0.5757
115.4548	1.2205	1.0620	0.7062
115.6072	1.2213	1.0646	0.6860
115.7596	1.2217	1.0651	0.5884
115.9120	1.2219	1.0634	0.7222
116.0644	1.2238	1.0607	0.6434
116.2168	1.2268	1.0589	0.6136
116.3692	1.2305	1.0597	0.7267
116.5216	1.2362	1.0639	0.6173
116.6740	1.2437	1.0719	0.6847
116.8264	1.2508	1.0823	0.5883
116.9788	1.2584	1.0927	0.7220
117.1312	1.2669	1.1005	0.6185
117.2836	1.2727	1.1046	0.7108
117.4360	1.2754	1.1055	0.6337
117.5884	1.2773	1.1053	0.7085
117.7408	1.2794	1.1055	0.6619
117.8932	1.2807	1.1069	0.6786
118.0456	1.2808	1.1091	0.6896
118.1980	1.2799	1.1101	0.6686
118.3504	1.2786	1.1076	0.6870
118.5028	1.2773	1.1009	0.7177
118.6552	1.2758	1.0920	0.6515
118.8076	1.2730	1.0850	0.6626
118.9600	1.2689	1.0835	0.7477
119.1124	1.2675	1.0882	0.6443
119.2648	1.2727	1.0967	0.6274
119.4172	1.2838	1.1057	0.6932
119.5696	1.3009	1.1134	0.6381
119.7220	1.3287	1.1204	0.5687
119.8744	1.3724	1.1294	0.5357
120.0268	1.4320	1.1458	0.5649
120.1792	1.5069	1.1779	0.6572
120.3316	1.5894	1.2345	0.8045
120.4840	1.6737	1.3220	0.8704
120.6364	1.7651	1.4405	0.9117
120.7888	1.8483	1.5774	0.9596
120.9412	1.9099	1.7050	1.0346
121.0936	1.9681	1.7928	1.0833
121.2460	2.0147	1.8290	1.0264
121.3984	2.0324	1.8230	0.9945
121.5508	2.0248	1.7876	0.9983
121.7032	2.0005	1.7300	1.2416
121.8556	1.9686	1.6538	1.2014
122.0080	1.9281	1.5766	0.9820
122.1604	1.8831	1.5136	0.8080
122.3128	1.8313	1.4696	0.7931
122.4652	1.7584	1.4355	0.7922
122.6176	1.6685	1.3984	0.8691
122.7700	1.5884	1.3552	0.8407
122.9224	1.5280	1.3118	0.7650
123.0748	1.4770	1.2749	0.7358
123.2272	1.4343	1.2469	0.7161
123.3796	1.3970	1.2258	0.6932
123.5320	1.3651	1.2071	0.6448
123.6844	1.3402	1.1875	0.7593
123.8368	1.3180	1.1669	0.7460
123.9892	1.2988	1.1455	0.7060
124.1416	1.2840	1.1231	0.7275
124.2940	1.2723	1.1006	0.6406
124.4464	1.2635	1.0823	0.6038
124.5988	1.2595	1.0741	0.6203
124.7512	1.2621	1.0809	0.5635
124.9036	1.2712	1.1019	0.5493
125.0560	1.2849	1.1300	0.6113
125.2084	1.3048	1.1554	0.6750
125.3608	1.3482	1.1729	0.7363
125.5132	1.4255	1.1845	0.8079
125.6656	1.5087	1.1989	0.7806
125.8180	1.5827	1.2280	0.7360
125.9704	1.6521	1.2840	0.7776
126.1228	1.7215	1.3723	0.8785
126.2752	1.7888	1.4855	0.8639
126.4276	1.8363	1.5991	0.8611
126.5800	1.8428	1.6748	0.9213
126.7324	1.8021	1.6800	0.8713
126.8848	1.7194	1.6088	0.8887
127.0372	1.6322	1.4862	1.0180
127.1896	1.5522	1.3525	0.8952
127.3420	1.4831	1.2421	0.7030
127.4944	1.4233	1.1705	0.6807
127.6468	1.3787	1.1350	0.6269
127.7992	1.3460	1.1241	0.6497
127.9516	1.3239	1.1260	0.6751
128.1040	1.3134	1.1326	0.6710
128.2564	1.3107	1.1411	0.7226
128.4088	1.3134	1.1511	0.7434
128.5612	1.3187	1.1608	0.7624
128.7136	1.3249	1.1670	0.8723
128.8660	1.3310	1.1678	0.7469
129.0184	1.3369	1.1647	0.7515
129.1708	1.3418	1.1599	0.6972
129.3232	1.3442	1.1553	0.7665
129.4756	1.3433	1.1510	0.7710
129.6280	1.3433	1.1472	0.6323
129.7804	1.3533	1.1450	0.7022
129.9328	1.3787	1.1466	0.7012
130.0852	1.4152	1.1554	0.6598
130.2376	1.4538	1.1763	0.6922
