HOLE:	U1351B
EXPEDITION:	323
TOP:		80.1408
BOTTOM:		471.1992
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
80.1408	119.82063	-999.25000	-999.25000	2.5438	-999.2500	-999.2500
80.2932	126.07361	-999.25000	-999.25000	2.4176	-999.2500	-999.2500
80.4456	127.39943	-999.25000	-999.25000	2.3925	-999.2500	-999.2500
80.5980	129.81528	-999.25000	-999.25000	2.3480	-999.2500	-999.2500
80.7504	137.26480	-999.25000	-999.25000	2.2205	-999.2500	-999.2500
80.9028	143.65782	-999.25000	-999.25000	2.1217	-999.2500	-999.2500
81.0552	148.46619	-999.25000	-999.25000	2.0530	-999.2500	-999.2500
81.2076	153.27478	-999.25000	-999.25000	1.9886	-999.2500	-999.2500
81.3600	158.08337	-999.25000	-999.25000	1.9281	-999.2500	-999.2500
81.5124	162.89197	-999.25000	-999.25000	1.8712	-999.2500	-999.2500
81.6648	167.70007	-999.25000	-999.25000	1.8175	-999.2500	-999.2500
81.8172	172.50818	-999.25000	-999.25000	1.7669	-999.2500	-999.2500
81.9696	177.31677	-999.25000	-999.25000	1.7190	-999.2500	-999.2500
82.1220	178.42479	-999.25000	-999.25000	1.7083	-999.2500	-999.2500
82.2744	173.36475	-999.25000	-999.25000	1.7581	-999.2500	-999.2500
82.4268	173.07512	-999.25000	-999.25000	1.7611	-999.2500	-999.2500
82.5792	186.34402	-999.25000	-999.25000	1.6357	-999.2500	-999.2500
82.7316	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
82.8840	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
83.0364	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
83.1888	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
83.3412	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
83.4936	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
83.6460	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
83.7984	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
83.9508	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
84.1032	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
84.2556	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
84.4080	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
84.5604	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
84.7128	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
84.8652	-999.25000	-999.25000	-999.25000	-999.2500	-999.2500	-999.2500
85.0176	179.12376	-999.25000	-999.25000	1.7016	-999.2500	-999.2500
85.1700	169.98990	-999.25000	-999.25000	1.7930	-999.2500	-999.2500
85.3224	159.70168	-999.25000	-999.25000	1.9086	-999.2500	-999.2500
85.4748	150.79376	-999.25000	-999.25000	2.0213	-999.2500	-999.2500
85.6272	144.57881	-999.25000	-999.25000	2.1082	-999.2500	-999.2500
85.7796	150.75235	-999.25000	-999.25000	2.0219	-999.2500	-999.2500
85.9320	161.63379	-999.25000	-999.25000	1.8857	-999.2500	-999.2500
86.0844	167.12112	-999.25000	-999.25000	1.8238	-999.2500	-999.2500
86.2368	172.53802	-999.25000	-999.25000	1.7666	-999.2500	-999.2500
86.3892	177.85307	-999.25000	-999.25000	1.7138	-999.2500	-999.2500
86.5416	180.87199	-999.25000	-999.25000	1.6852	-999.2500	-999.2500
86.6940	181.49142	-999.25000	-999.25000	1.6794	-999.2500	-999.2500
86.8464	181.58488	-999.25000	-999.25000	1.6786	-999.2500	-999.2500
86.9988	182.70467	-999.25000	-999.25000	1.6683	-999.2500	-999.2500
87.1512	181.66010	-999.25000	-999.25000	1.6779	-999.2500	-999.2500
87.3036	181.15225	-999.25000	-999.25000	1.6826	-999.2500	-999.2500
87.4560	181.46336	-999.25000	-999.25000	1.6797	-999.2500	-999.2500
87.6084	181.76782	-999.25000	-999.25000	1.6769	-999.2500	-999.2500
87.7608	182.94727	-999.25000	-999.25000	1.6661	-999.2500	-999.2500
87.9132	185.57835	-999.25000	-999.25000	1.6424	-999.2500	-999.2500
88.0656	187.28265	-999.25000	-999.25000	1.6275	-999.2500	-999.2500
88.2180	187.17403	-999.25000	-999.25000	1.6284	-999.2500	-999.2500
88.3704	186.22292	-999.25000	-999.25000	1.6367	-999.2500	-999.2500
88.5228	186.20204	-999.25000	-999.25000	1.6369	-999.2500	-999.2500
88.6752	187.66417	-999.25000	-999.25000	1.6242	-999.2500	-999.2500
88.8276	186.71817	-999.25000	-999.25000	1.6324	-999.2500	-999.2500
88.9800	186.07364	-999.25000	-999.25000	1.6381	-999.2500	-999.2500
89.1324	184.70370	-999.25000	-999.25000	1.6502	-999.2500	-999.2500
89.2848	182.77953	-999.25000	-999.25000	1.6676	-999.2500	-999.2500
89.4372	183.41792	-999.25000	-999.25000	1.6618	-999.2500	-999.2500
89.5896	183.62663	-999.25000	-999.25000	1.6599	-999.2500	-999.2500
89.7420	183.70651	-999.25000	-999.25000	1.6592	-999.2500	-999.2500
89.8944	183.49350	-999.25000	-999.25000	1.6611	-999.2500	-999.2500
90.0468	183.47650	-999.25000	-999.25000	1.6612	-999.2500	-999.2500
90.1992	184.42827	-999.25000	-999.25000	1.6527	-999.2500	-999.2500
90.3516	184.02292	-999.25000	-999.25000	1.6563	-999.2500	-999.2500
90.5040	183.36719	-999.25000	-999.25000	1.6622	-999.2500	-999.2500
90.6564	183.31329	-999.25000	-999.25000	1.6627	-999.2500	-999.2500
90.8088	183.34114	-999.25000	-999.25000	1.6625	-999.2500	-999.2500
90.9612	184.04143	-999.25000	-999.25000	1.6561	-999.2500	-999.2500
91.1136	181.99072	-999.25000	-999.25000	1.6748	-999.2500	-999.2500
91.2660	179.37143	-999.25000	-999.25000	1.6993	-999.2500	-999.2500
91.4184	178.61464	-999.25000	-999.25000	1.7065	-999.2500	-999.2500
91.5708	176.03510	-999.25000	-999.25000	1.7315	-999.2500	-999.2500
91.7232	172.32971	-999.25000	-999.25000	1.7687	-999.2500	-999.2500
91.8756	167.32108	-999.25000	-999.25000	1.8216	-999.2500	-999.2500
92.0280	163.14984	-999.25000	-999.25000	1.8682	-999.2500	-999.2500
92.1804	160.99289	-999.25000	-999.25000	1.8933	-999.2500	-999.2500
92.3328	158.89079	-999.25000	-999.25000	1.9183	-999.2500	-999.2500
92.4852	157.51529	-999.25000	-999.25000	1.9351	-999.2500	-999.2500
92.6376	156.64833	-999.25000	-999.25000	1.9458	-999.2500	-999.2500
92.7900	156.21376	-999.25000	-999.25000	1.9512	-999.2500	-999.2500
92.9424	156.04857	-999.25000	-999.25000	1.9532	-999.2500	-999.2500
