HOLE:	U1351B
EXPEDITION:	317
TOP:	82.0792
BOTTOM:	1009.4332
DEPTH_WMSF	RHOM	DRH	PEFL	NRHB
124.1416	2.0301	-0.0074	3.1347	2.0306
124.2940	2.0282	-0.0073	3.1478	2.0337
124.4464	2.0266	-0.0060	3.1055	2.0286
124.5988	2.0275	-0.0049	3.0970	2.0368
124.7512	2.0214	-0.0055	3.0011	1.9924
124.9036	2.0166	-0.0060	2.9742	2.0141
125.0560	2.0235	-0.0047	3.0682	2.0297
125.2084	2.0355	-0.0049	3.1947	2.0255
125.3608	2.0455	-0.0040	3.2248	2.0435
125.5132	2.0461	-0.0051	3.1324	2.0664
125.6656	2.0465	-0.0065	3.2122	2.0365
125.8180	2.0475	-0.0099	3.4315	2.0327
125.9704	2.0745	-0.0070	4.0310	2.0421
126.1228	2.0980	-0.0048	4.6504	2.1288
126.2752	2.1187	0.0004	4.9943	2.1668
126.4276	2.0997	0.0020	4.8337	2.1586
126.5800	2.0938	0.0028	4.9407	2.0630
126.7324	2.0882	0.0019	5.1027	1.9377
126.8848	2.0987	0.0029	4.7421	2.1333
127.0372	2.0778	0.0045	4.1779	2.1677
127.1896	2.0544	0.0033	4.0762	2.1673
127.3420	2.0596	0.0085	4.2444	2.0596
127.4944	2.0788	0.0118	4.0723	2.0788
127.6468	2.0776	0.0179	3.7223	2.0776
127.7992	2.0317	0.0082	3.4569	2.0317
127.9516	1.9921	-0.0011	3.3881	1.9559
128.1040	1.9851	-0.0022	3.2949	1.9588
128.2564	1.9903	0.0041	3.2752	1.9903
128.4088	1.9924	0.0042	3.2902	1.9924
128.5612	1.9972	0.0048	3.2820	1.9972
128.7136	2.0082	0.0057	3.2207	2.0082
128.8660	2.0138	0.0062	3.1920	2.0138
129.0184	2.0126	0.0038	3.1681	2.0126
129.1708	2.0048	0.0011	3.3135	1.9965
129.3232	1.9987	-0.0018	3.2976	2.0035
129.4756	2.0041	-0.0006	3.2073	2.0041
129.6280	2.0003	0.0044	3.1315	2.0003
129.7804	1.9940	0.0080	3.1202	1.9940
129.9328	1.9911	0.0072	3.2019	1.9911
130.0852	2.0064	0.0099	3.1105	2.0064
130.2376	2.0294	0.0139	3.1565	2.0294
130.3900	2.0359	0.0064	3.3009	2.0359
130.5424	2.0511	0.0014	3.4777	2.0342
130.6948	2.0608	0.0036	3.5900	2.0744
130.8472	2.0490	0.0003	3.6397	2.0765
130.9996	2.0441	-0.0025	3.6812	2.0053
131.1520	2.0441	0.0009	3.5775	2.0589
131.3044	2.0446	0.0045	3.3518	2.0446
131.4568	2.0260	0.0034	3.1099	2.0222
131.6092	2.0223	0.0055	3.0976	2.0223
131.7616	2.0168	0.0078	3.1007	2.0168
131.9140	2.0136	0.0063	3.2852	2.0136
132.0664	2.0079	0.0046	3.2799	2.0079
132.2188	2.0105	0.0035	3.2794	2.0105
132.3712	2.0094	-0.0008	3.2054	2.0123
132.5236	2.0058	-0.0032	3.2313	2.0000
132.6760	1.9997	-0.0009	3.2849	2.0441
132.8284	1.9934	-0.0005	3.2971	1.9923
132.9808	1.9891	0.0016	3.1769	1.9879
133.1332	1.9921	0.0063	3.1403	1.9921
133.2856	1.9872	0.0072	3.1057	1.9872
133.4380	1.9860	0.0074	3.1711	1.9860
133.5904	1.9854	0.0075	3.2159	1.9854
133.7428	1.9795	0.0069	3.2243	1.9795
133.8952	1.9778	0.0063	3.1891	1.9778
134.0476	1.9797	0.0068	3.1156	1.9797
134.2000	1.9928	0.0096	3.0448	1.9928
134.3524	1.9995	0.0142	3.0763	1.9995
134.5048	2.0022	0.0151	3.1020	2.0022
134.6572	1.9989	0.0118	3.1532	1.9989
134.8096	1.9966	0.0104	2.8707	1.9966
134.9620	1.8778	0.0107	2.4778	1.8778
135.1144	1.8044	0.0160	2.2670	1.8044
135.2668	1.7692	0.0276	2.0907	1.7692
135.4192	1.8388	0.0703	2.0657	1.8388
135.5716	1.8719	0.1088	2.1126	1.8719
135.7240	1.8702	0.1064	2.3042	1.8702
135.8764	1.9033	0.0994	2.6848	1.9033
136.0288	1.9740	0.1015	2.9413	1.9740
136.1812	2.0070	0.0934	2.8955	2.0070
136.3336	1.9870	0.0690	2.8545	1.9870
136.4860	1.9758	0.0542	2.9166	1.9758
136.6384	1.9909	0.0454	3.2454	1.9909
136.7908	2.0248	0.0555	3.2143	2.0248
136.9432	2.0251	0.0587	3.2581	2.0251
137.0956	2.0038	0.0597	3.0016	2.0038
137.2480	1.9808	0.0486	3.1082	1.9808
137.4004	1.9981	0.0596	3.0795	1.9981
137.5528	2.0048	0.0533	3.0360	2.0048
137.7052	2.0084	0.0451	3.0412	2.0084
137.8576	2.0360	0.0375	3.1415	2.0360
138.0100	2.0743	0.0437	3.4525	2.0743
138.1624	2.0913	0.0405	3.5196	2.0913
138.3148	2.0647	0.0394	3.3736	2.0647
138.4672	2.0294	0.0243	3.1331	2.0294
138.6196	2.0021	0.0134	2.9992	2.0021
138.7720	2.0051	0.0101	3.0071	2.0051
138.9244	2.0031	0.0081	3.0858	2.0031
139.0768	1.9972	0.0041	3.1262	1.9972
139.2292	1.9910	0.0006	3.0232	1.9889
139.3816	1.9924	0.0055	2.9673	1.9924
139.5340	1.9909	0.0073	2.9226	1.9909
139.6864	1.9890	0.0065	2.8852	1.9890
139.8388	1.8793	0.0019	2.0994	1.8793
139.9912	1.6100	-0.0202	1.9271	1.9586
140.1436	1.4472	-0.0244	1.8052	1.3750
140.2960	1.3692	-0.0153	1.8622	1.3692
140.4484	1.3908	0.0068	1.8591	1.3908
140.6008	1.3986	0.0097	1.8699	1.3986
140.7532	1.4061	0.0092	1.8749	1.4061
140.9056	1.4116	0.0098	1.8837	1.4116
141.0580	1.4148	0.0093	1.8910	1.4148
141.2104	1.4247	0.0098	1.8918	1.4247
141.3628	1.4370	0.0105	1.8597	1.4370
141.5152	1.4295	0.0100	1.8196	1.4295
141.6676	1.4042	0.0091	1.7537	1.4042
141.8200	1.3845	0.0101	1.7364	1.3845
141.9724	1.3786	0.0127	1.7083	1.3786
142.1248	1.3797	0.0124	1.7087	1.3797
142.2772	1.3959	0.0106	1.6942	1.3959
142.4296	1.4998	0.0054	1.6766	1.4998
142.5820	1.6319	0.0024	1.7289	1.6319
142.7344	1.8281	0.0087	2.0156	1.8281
142.8868	1.9032	0.0031	2.6437	1.9032
143.0392	2.0269	0.0035	3.4048	2.0269
143.1916	2.1181	0.0122	3.4455	2.1181
143.3440	2.1360	0.0098	3.5483	2.1360
143.4964	2.1399	0.0053	3.7709	2.1560
143.6488	2.1529	-0.0003	4.2305	2.1545
143.8012	2.1258	0.0044	3.5229	2.1906
143.9536	2.0372	-0.0007	3.1248	2.3011
144.1060	1.9534	-0.0030	3.1127	1.7930
144.2584	1.9517	0.0207	3.3466	1.9517
144.4108	2.0027	0.0720	3.2455	2.0027
144.5632	2.0161	0.0841	2.5663	2.0161
144.7156	1.9129	0.0835	2.2093	1.9129
144.8680	1.8763	0.0799	2.0872	1.8763
145.0204	1.8253	0.0608	2.0065	1.8253
145.1728	1.8298	0.0561	2.0020	1.8298
145.3252	1.8101	0.0510	2.0491	1.8101
145.4776	1.8203	0.0311	2.2891	1.8203
145.6300	1.9045	0.0382	2.6129	1.9045
145.7824	1.9846	0.0403	2.8788	1.9846
145.9348	1.9912	0.0246	2.9132	1.9912
146.0872	1.9590	0.0120	3.1811	1.9590
146.2396	1.8477	0.0086	3.2095	1.8477
146.3920	1.7237	0.0084	2.7339	1.7237
146.5444	1.6211	0.0082	2.2727	1.6211
146.6968	1.6389	0.0265	1.9613	1.6389
146.8492	1.7130	0.0605	2.0304	1.7130
147.0016	1.8147	0.0881	2.2542	1.8147
147.1540	1.8148	0.1002	2.4124	1.8148
147.3064	1.8153	0.1178	2.3270	1.8153
147.4588	1.8076	0.1208	2.3845	1.8076
147.6112	1.8234	0.1259	2.3099	1.8234
147.7636	1.8396	0.1315	2.4139	1.8396
147.9160	1.8866	0.1234	2.5406	1.8866
148.0684	1.9807	0.0964	3.2630	1.9807
148.2208	2.1332	0.0903	3.9512	2.1332
148.3732	2.1923	0.0625	4.0489	2.1923
148.5256	2.1574	0.0098	3.9402	2.1454
148.6780	2.1480	-0.0107	4.2281	2.2184
148.8304	2.1523	-0.0127	4.5350	2.2012
148.9828	2.1668	-0.0161	4.6003	2.1660
149.1352	2.1874	-0.0096	4.7198	2.1906
149.2876	2.2030	-0.0084	4.7527	2.2040
149.4400	2.2092	-0.0092	5.0014	2.1482
149.5924	2.2143	-0.0092	5.0596	2.2641
149.7448	2.2143	-0.0031	5.2576	2.2808
149.8972	2.2020	-0.0036	5.1107	2.2499
150.0496	2.2011	-0.0017	4.8791	2.0598
150.2020	2.2201	0.0185	4.6241	2.2201
150.3544	2.1970	0.0238	4.3269	2.1970
150.5068	2.1643	0.0190	4.1309	2.1643
150.6592	2.1500	0.0243	3.8040	2.1500
150.8116	2.1548	0.0359	3.3265	2.1548
150.9640	2.0959	0.0223	3.0078	2.0959
151.1164	2.0487	0.0127	2.7512	2.0487
151.2688	2.0154	0.0075	2.7394	2.0154
151.4212	2.0130	0.0085	2.7047	2.0130
151.5736	2.0080	0.0122	2.6760	2.0080
151.7260	1.9924	0.0100	2.6523	1.9924
151.8784	2.0189	0.0164	2.8456	2.0189
152.0308	2.0372	0.0245	3.0557	2.0372
152.1832	2.0666	0.0453	3.1516	2.0666
152.3356	2.0561	0.0382	3.0971	2.0561
152.4880	2.0604	0.0368	3.0440	2.0604
152.6404	2.0670	0.0356	3.0689	2.0670
152.7928	2.0473	0.0206	3.0492	2.0473
152.9452	2.0330	0.0032	3.1617	2.0330
153.0976	2.0382	-0.0007	3.1326	2.0877
153.2500	2.0359	-0.0057	3.0925	2.0329
153.4024	2.0229	-0.0090	2.9601	2.0519
153.5548	2.0197	-0.0036	3.0017	2.0922
153.7072	2.0197	0.0125	3.0877	2.0197
153.8596	2.0369	0.0297	3.0973	2.0369
154.0120	2.0649	0.0439	3.1389	2.0649
154.1644	2.0988	0.0450	3.0321	2.0988
154.3168	2.1138	0.0464	3.0965	2.1138
154.4692	2.0891	0.0146	3.0368	2.0891
154.6216	2.0776	0.0030	3.1449	2.0475
154.7740	2.0845	-0.0026	3.2117	2.0617
154.9264	2.0952	-0.0029	3.2914	2.1319
155.0788	2.0980	-0.0079	3.2686	2.1133
155.2312	2.1025	-0.0097	3.1635	2.1394
155.3836	2.1035	-0.0103	3.0825	2.0825
155.5360	2.1025	-0.0130	3.1256	2.0789
155.6884	2.0998	-0.0136	3.1929	2.0928
155.8408	2.0906	-0.0149	2.9783	2.1396
155.9932	2.0106	-0.0076	2.9272	2.1741
156.1456	1.9835	0.0051	2.9384	1.9835
156.2980	1.9779	0.0113	3.1088	1.9779
156.4504	2.0564	0.0311	3.1237	2.0564
156.6028	2.0931	0.0399	3.0959	2.0931
156.7552	2.0552	0.0184	3.1628	2.0552
156.9076	2.0258	0.0065	3.1647	2.0258
157.0600	2.0207	0.0054	3.1838	2.0207
157.2124	2.0418	0.0081	3.1465	2.0418
157.3648	2.0600	0.0124	3.0315	2.0600
157.5172	2.0566	0.0085	2.9939	2.0566
157.6696	2.0399	0.0053	2.9667	2.0399
157.8220	2.0416	0.0091	2.7623	2.0416
157.9744	1.9427	0.0144	2.7391	1.9427
158.1268	1.9382	0.0406	2.7036	1.9382
158.2792	1.9311	0.0518	2.9431	1.9311
158.4316	2.0274	0.0653	2.9869	2.0274
158.5840	2.0675	0.0696	3.0619	2.0675
158.7364	2.0671	0.0457	3.1396	2.0671
158.8888	2.0526	0.0199	3.1965	2.0526
159.0412	2.0352	0.0148	3.1164	2.0352
159.1936	2.0408	0.0230	3.0456	2.0408
159.3460	2.0424	0.0237	3.0838	2.0424
159.4984	2.0609	0.0185	3.2850	2.0609
159.6508	2.0690	0.0187	3.4081	2.0690
159.8032	2.0654	0.0095	3.4162	2.0654
159.9556	2.0597	0.0013	3.3892	2.0488
160.1080	2.0583	-0.0014	3.3281	1.9906
160.2604	2.0536	-0.0003	3.3060	2.0984
160.4128	2.0314	-0.0023	3.2099	2.0533
160.5652	2.0165	-0.0060	3.1518	2.0439
160.7176	2.0183	-0.0046	3.1492	1.9468
160.8700	2.0330	-0.0010	3.0835	2.0241
161.0224	2.0312	-0.0002	3.1439	2.0574
161.1748	2.0183	-0.0041	2.9421	2.0235
161.3272	1.9800	0.0055	3.0068	1.9800
161.4796	1.9762	0.0185	2.9624	1.9762
161.6320	1.9776	0.0235	3.1699	1.9776
161.7844	2.0289	0.0327	3.2102	2.0289
161.9368	2.0573	0.0373	3.2055	2.0573
162.0892	2.0452	0.0111	3.2396	2.0452
162.2416	2.0355	-0.0017	3.2094	2.0845
162.3940	2.0294	-0.0062	3.2724	2.0258
162.5464	2.0225	-0.0066	3.1906	2.0105
162.6988	2.0221	-0.0061	3.2104	2.0050
162.8512	2.0258	-0.0077	3.2189	2.0126
163.0036	2.0296	-0.0069	3.2069	2.0342
163.1560	2.0330	-0.0030	3.2019	2.1175
163.3084	2.0350	-0.0009	3.2052	2.0414
163.4608	2.0355	-0.0004	3.2498	1.9516
163.6132	2.0316	0.0057	3.2463	2.0316
163.7656	2.0119	0.0066	3.2157	2.0119
163.9180	1.9994	0.0041	3.1908	1.9994
164.0704	2.0006	0.0047	3.2453	2.0006
164.2228	2.0072	0.0063	3.2629	2.0072
164.3752	2.0082	0.0020	3.2304	2.0082
164.5276	2.0127	-0.0030	3.2030	1.9891
164.6800	2.0249	-0.0023	2.9326	2.0813
164.8324	1.9825	0.0006	2.9319	1.9825
164.9848	1.9603	0.0071	2.8948	1.9603
165.1372	1.9603	0.0098	3.1504	1.9603
165.2896	2.0105	0.0175	3.2677	2.0105
165.4420	2.0442	0.0247	3.2871	2.0442
