HOLE:	U1351B
EXPEDITION:	323
TOP:		80.1408
BOTTOM:		469.2180
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
92.1804	154.21149	-999.25000	-999.25000	1.9765	-999.2500	-999.2500
92.3328	150.87833	-999.25000	-999.25000	2.0202	-999.2500	-999.2500
92.4852	146.88023	-999.25000	-999.25000	2.0752	-999.2500	-999.2500
92.6376	140.41821	-999.25000	-999.25000	2.1707	-999.2500	-999.2500
92.7900	135.21443	-999.25000	-999.25000	2.2542	-999.2500	-999.2500
92.9424	140.83752	-999.25000	-999.25000	2.1642	-999.2500	-999.2500
93.0948	151.13702	-999.25000	-999.25000	2.0167	-999.2500	-999.2500
93.2472	155.77864	-999.25000	-999.25000	1.9566	-999.2500	-999.2500
93.3996	154.87895	-999.25000	-999.25000	1.9680	-999.2500	-999.2500
93.5520	155.07968	-999.25000	-999.25000	1.9654	-999.2500	-999.2500
93.7044	162.49075	-999.25000	-999.25000	1.8758	-999.2500	-999.2500
93.8568	168.76643	-999.25000	-999.25000	1.8060	-999.2500	-999.2500
94.0092	171.96167	-999.25000	-999.25000	1.7725	-999.2500	-999.2500
94.1616	174.88690	-999.25000	-999.25000	1.7428	-999.2500	-999.2500
94.3140	178.56116	-999.25000	-999.25000	1.7070	-999.2500	-999.2500
94.4664	180.29921	-999.25000	-999.25000	1.6905	-999.2500	-999.2500
94.6188	181.46944	789.95245	-999.25000	1.6796	0.3858	-999.2500
94.7712	181.50342	831.63342	-999.25000	1.6793	0.3665	-999.2500
94.9236	181.30917	777.98792	-999.25000	1.6811	0.3918	-999.2500
95.0760	183.43500	756.09839	-999.25000	1.6616	0.4031	-999.2500
95.2284	184.60118	812.00745	-999.25000	1.6511	0.3754	-999.2500
95.3808	185.47974	856.67090	-999.25000	1.6433	0.3558	-999.2500
95.5332	184.28691	855.60089	-999.25000	1.6539	0.3562	-999.2500
95.6856	184.48956	816.96454	-999.25000	1.6521	0.3731	-999.2500
95.8380	182.80305	795.37347	-999.25000	1.6674	0.3832	-999.2500
95.9904	179.76416	793.25226	-999.25000	1.6956	0.3842	-999.2500
96.1428	179.35243	791.13104	-999.25000	1.6994	0.3853	-999.2500
96.2952	180.63486	780.94690	-999.25000	1.6874	0.3903	-999.2500
96.4476	181.64925	761.55298	-999.25000	1.6780	0.4002	-999.2500
96.6000	180.26418	742.15900	-999.25000	1.6909	0.4107	-999.2500
96.7524	181.45433	756.43134	-999.25000	1.6798	0.4029	-999.2500
96.9048	181.68730	830.80115	-999.25000	1.6776	0.3669	-999.2500
97.0572	178.13121	881.72668	-999.25000	1.7111	0.3457	-999.2500
97.2096	178.44308	877.63580	-999.25000	1.7081	0.3473	-999.2500
97.3620	181.25266	838.53485	-999.25000	1.6816	0.3635	-999.2500
97.5144	182.64839	771.75049	-999.25000	1.6688	0.3949	-999.2500
97.6668	181.10394	766.97638	-999.25000	1.6830	0.3974	-999.2500
97.8192	179.79752	797.45563	-999.25000	1.6952	0.3822	-999.2500
97.9716	179.63971	839.16223	-999.25000	1.6967	0.3632	-999.2500
98.1240	178.64708	836.41125	-999.25000	1.7062	0.3644	-999.2500
98.2764	178.47763	804.06622	-999.25000	1.7078	0.3791	-999.2500
98.4288	178.11839	823.39307	-999.25000	1.7112	0.3702	-999.2500
98.5812	176.82700	854.37347	-999.25000	1.7237	0.3568	-999.2500
98.7336	176.87816	866.90143	-999.25000	1.7232	0.3516	-999.2500
98.8860	177.74339	810.05310	-999.25000	1.7148	0.3763	-999.2500
99.0384	178.78955	810.55420	-999.25000	1.7048	0.3760	-999.2500
99.1908	180.35759	833.57233	-999.25000	1.6900	0.3657	-999.2500
99.3432	180.24341	824.66803	-999.25000	1.6910	0.3696	-999.2500
99.4956	177.86569	844.42834	-999.25000	1.7137	0.3610	-999.2500
99.6480	177.70171	875.33746	-999.25000	1.7152	0.3482	-999.2500
99.8004	179.33760	867.20508	-999.25000	1.6996	0.3515	-999.2500
99.9528	179.38869	814.47784	-999.25000	1.6991	0.3742	-999.2500
100.1052	179.01654	791.88037	-999.25000	1.7026	0.3849	-999.2500
100.2576	179.60397	831.70654	-999.25000	1.6971	0.3665	-999.2500
100.4100	179.35294	832.65594	-999.25000	1.6994	0.3661	-999.2500
100.5624	179.97301	806.55017	-999.25000	1.6936	0.3779	-999.2500
100.7148	181.37848	805.93378	-999.25000	1.6805	0.3782	-999.2500
100.8672	182.70007	786.60693	-999.25000	1.6683	0.3875	-999.2500
101.0196	182.53400	806.97455	-999.25000	1.6698	0.3777	-999.2500
101.1720	181.71658	828.90985	-999.25000	1.6773	0.3677	-999.2500
101.3244	180.64233	807.62946	-999.25000	1.6873	0.3774	-999.2500
101.4768	179.71907	763.44983	-999.25000	1.6960	0.3992	-999.2500
101.6292	179.04112	744.54547	-999.25000	1.7024	0.4094	-999.2500
101.7816	182.33400	745.81854	-999.25000	1.6717	0.4087	-999.2500
101.9340	183.72572	748.54578	-999.25000	1.6590	0.4072	-999.2500
102.0864	181.86023	738.75433	-999.25000	1.6760	0.4126	-999.2500
102.2388	182.50797	714.66345	-999.25000	1.6701	0.4265	-999.2500
102.3912	183.55397	703.09125	-999.25000	1.6605	0.4335	-999.2500
102.5436	184.30902	682.90289	-999.25000	1.6537	0.4463	-999.2500
102.6960	183.28041	651.39197	-999.25000	1.6630	0.4679	-999.2500
102.8484	183.29941	645.54602	-999.25000	1.6629	0.4722	-999.2500
103.0008	183.61243	649.63690	-999.25000	1.6600	0.4692	-999.2500
103.1532	182.93098	688.31348	-999.25000	1.6662	0.4428	-999.2500
103.3056	183.87630	741.45782	-999.25000	1.6576	0.4111	-999.2500
103.4580	182.27049	766.00330	-999.25000	1.6722	0.3979	-999.2500
103.6104	180.60432	790.54871	-999.25000	1.6877	0.3856	-999.2500
103.7628	181.72278	818.48907	-999.25000	1.6773	0.3724	-999.2500
103.9152	183.33388	862.61383	-999.25000	1.6625	0.3533	-999.2500
104.0676	184.09938	912.30835	-999.25000	1.6556	0.3341	-999.2500
104.2200	183.57114	924.72473	-999.25000	1.6604	0.3296	-999.2500
104.3724	183.23705	872.95782	-999.25000	1.6634	0.3492	-999.2500
104.5248	182.84860	889.95782	-999.25000	1.6670	0.3425	-999.2500
104.6772	181.89084	941.14508	-999.25000	1.6757	0.3239	-999.2500
104.8296	182.85167	903.57233	-999.25000	1.6669	0.3373	-999.2500
104.9820	184.45787	888.30255	-999.25000	1.6524	0.3431	-999.2500
105.1344	183.49786	823.55786	-999.25000	1.6611	0.3701	-999.2500
105.2868	182.29021	710.65491	-999.25000	1.6721	0.4289	-999.2500
105.4392	180.36737	663.21198	-999.25000	1.6899	0.4596	-999.2500
105.5916	178.78648	662.30292	-999.25000	1.7048	0.4602	-999.2500
105.7440	178.05754	650.78473	-999.25000	1.7118	0.4684	-999.2500
105.8964	178.55374	714.56726	-999.25000	1.7070	0.4266	-999.2500
106.0488	178.64955	777.62946	-999.25000	1.7061	0.3920	-999.2500
106.2012	177.82831	766.97455	-999.25000	1.7140	0.3974	-999.2500
106.3536	177.52078	783.39313	-999.25000	1.7170	0.3891	-999.2500
106.5060	178.37741	758.35748	-999.25000	1.7087	0.4019	-999.2500
106.6584	179.52115	734.06073	-999.25000	1.6979	0.4152	-999.2500
106.8108	179.60251	757.46106	-999.25000	1.6971	0.4024	-999.2500
106.9632	179.49132	766.23749	-999.25000	1.6981	0.3978	-999.2500
107.1156	178.58005	785.40509	-999.25000	1.7068	0.3881	-999.2500
107.2680	179.49896	814.29858	-999.25000	1.6981	0.3743	-999.2500
107.4204	180.78673	776.41858	-999.25000	1.6860	0.3926	-999.2500
107.5728	181.32790	751.09021	-999.25000	1.6809	0.4058	-999.2500
107.7252	180.95396	766.85382	-999.25000	1.6844	0.3975	-999.2500
107.8776	179.72395	826.37451	-999.25000	1.6959	0.3688	-999.2500
108.0300	177.89014	862.14929	-999.25000	1.7134	0.3535	-999.2500
108.1824	175.07704	845.33112	-999.25000	1.7409	0.3606	-999.2500
108.3348	172.82663	813.87238	-999.25000	1.7636	0.3745	-999.2500
108.4872	171.42520	765.69055	-999.25000	1.7780	0.3981	-999.2500
108.6396	170.06451	705.20221	-999.25000	1.7923	0.4322	-999.2500
108.7920	168.87129	634.05164	-999.25000	1.8049	0.4807	-999.2500
108.9444	168.28078	558.71600	-999.25000	1.8113	0.5455	-999.2500
109.0968	168.72939	494.11563	-999.25000	1.8064	0.6169	-999.2500
109.2492	170.08691	471.81818	-999.25000	1.7920	0.6460	-999.2500
109.4016	170.65028	435.32294	-999.25000	1.7861	0.7002	-999.2500
109.5540	175.91077	363.93094	-999.25000	1.7327	0.8375	-999.2500
109.7064	182.11325	378.37741	-999.25000	1.6737	0.8055	-999.2500
109.8588	182.41190	469.28287	-999.25000	1.6709	0.6495	-999.2500
110.0112	183.27901	559.65051	-999.25000	1.6630	0.5446	-999.2500
110.1636	184.45345	674.07703	-999.25000	1.6524	0.4522	-999.2500
110.3160	184.95029	760.36945	-999.25000	1.6480	0.4009	-999.2500
110.4684	182.98769	767.93494	-999.25000	1.6657	0.3969	-999.2500
110.6208	180.95773	745.33203	-999.25000	1.6844	0.4089	-999.2500
110.7732	181.57849	721.32800	-999.25000	1.6786	0.4226	-999.2500
110.9256	181.19879	695.33203	-999.25000	1.6821	0.4384	-999.2500
111.0780	182.08568	675.99603	-999.25000	1.6739	0.4509	-999.2500
111.2304	182.29825	691.82721	-999.25000	1.6720	0.4406	-999.2500
111.3828	180.91696	760.00903	-999.25000	1.6848	0.4010	-999.2500
111.5352	180.95265	790.42255	-999.25000	1.6844	0.3856	-999.2500
111.6876	180.24672	852.80756	-999.25000	1.6910	0.3574	-999.2500
111.8400	179.57001	904.65894	-999.25000	1.6974	0.3369	-999.2500
111.9924	179.28552	892.30835	-999.25000	1.7001	0.3416	-999.2500
112.1448	179.00317	899.63239	-999.25000	1.7028	0.3388	-999.2500
112.2972	180.63200	884.90942	-999.25000	1.6874	0.3444	-999.2500
112.4496	180.71503	949.59375	-999.25000	1.6866	0.3210	-999.2500
112.6020	177.25824	989.14221	-999.25000	1.7195	0.3081	-999.2500
112.7544	175.25919	919.14221	-999.25000	1.7391	0.3316	-999.2500
112.9068	175.33643	815.61755	-999.25000	1.7384	0.3737	-999.2500
113.0592	176.74261	744.66797	-999.25000	1.7245	0.4093	-999.2500
113.2116	178.48444	787.34393	-999.25000	1.7077	0.3871	-999.2500
113.3640	178.55061	830.84869	-999.25000	1.7071	0.3669	-999.2500
113.5164	178.53127	829.27203	-999.25000	1.7073	0.3676	-999.2500
113.6688	177.85558	811.51093	-999.25000	1.7137	0.3756	-999.2500
113.8212	176.31148	796.24292	-999.25000	1.7288	0.3828	-999.2500
113.9736	175.99356	754.89679	-999.25000	1.7319	0.4038	-999.2500
114.1260	178.54955	718.60980	-999.25000	1.7071	0.4242	-999.2500
114.2784	182.72580	700.96039	-999.25000	1.6681	0.4348	-999.2500
114.4308	183.00250	658.96838	-999.25000	1.6656	0.4625	-999.2500
114.5832	181.40941	658.30432	-999.25000	1.6802	0.4630	-999.2500
114.7356	182.07916	695.46356	-999.25000	1.6740	0.4383	-999.2500
114.8880	183.75751	741.15417	-999.25000	1.6587	0.4113	-999.2500
115.0404	185.38521	753.51562	-999.25000	1.6441	0.4045	-999.2500
115.1928	185.56786	771.58032	-999.25000	1.6425	0.3950	-999.2500
115.3452	182.22496	804.85272	-999.25000	1.6727	0.3787	-999.2500
115.4976	180.61168	827.33490	-999.25000	1.6876	0.3684	-999.2500
115.6500	180.48131	834.90942	-999.25000	1.6888	0.3651	-999.2500
115.8024	180.29495	857.58179	-999.25000	1.6906	0.3554	-999.2500
115.9548	180.26089	861.44879	-999.25000	1.6909	0.3538	-999.2500
116.1072	181.74959	792.35065	-999.25000	1.6770	0.3847	-999.2500
116.2596	184.99289	758.67194	-999.25000	1.6476	0.4018	-999.2500
116.4120	184.64735	766.84473	-999.25000	1.6507	0.3975	-999.2500
116.5644	180.99879	747.99890	-999.25000	1.6840	0.4075	-999.2500
116.7168	180.15562	724.11566	-999.25000	1.6919	0.4209	-999.2500
116.8692	180.10298	690.99695	-999.25000	1.6924	0.4411	-999.2500
117.0216	181.54399	667.81512	-999.25000	1.6789	0.4564	-999.2500
117.1740	183.63315	656.72760	-999.25000	1.6598	0.4641	-999.2500
117.3264	183.73134	636.53931	-999.25000	1.6589	0.4788	-999.2500
117.4788	181.61249	626.67084	-999.25000	1.6783	0.4864	-999.2500
117.6312	178.67390	610.96045	-999.25000	1.7059	0.4989	-999.2500
117.7836	177.86726	590.61084	-999.25000	1.7136	0.5161	-999.2500
